,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
48,Georges Mantha,1930-31,MTL,D,44,11,6,17,,23,0.39,,,,,1,0,,--,,--,--
49,Mush March,1930-31,CHI,R,44,11,6,17,,38,0.39,,,,,3,0,,--,,--,--
50,Dave Trottier,1930-31,MMR,L,43,9,8,17,,56,0.40,,,,,1,0,,--,,--,--
51,Frank Finnigan,1930-31,SEN,R,44,9,8,17,,40,0.39,,,,,2,1,,--,,--,--
52,John Sorrell,1930-31,DFL,L,39,9,7,16,,10,0.41,,,,,1,1,,--,,--,--
53,Charley McVeigh,1930-31,NYA,C,44,5,11,16,,23,0.36,,,,,1,0,,--,,--,--
54,Vic Desjardins,1930-31,CHI,C,39,3,12,15,,17,0.38,,,,,1,0,,--,,--,--
55,George Patterson,1930-31,NYA,L,44,8,6,14,,67,0.32,,,,,1,0,,--,,--,--
56,Albert Leduc,1930-31,MTL,D,44,8,6,14,,84,0.32,,,,,1,0,,--,,--,--
57,Art Chapman,1930-31,BOS,C,44,7,7,14,,18,0.32,,,,,1,0,,--,,--,--
58,Murray Murdoch,1930-31,NYR,L,44,7,7,14,,6,0.32,,,,,1,0,,--,,--,--
59,Paul Thompson,1930-31,NYR,L,44,7,7,14,,38,0.32,,,,,1,0,,--,,--,--
60,Hap Day,1930-31,TOR,D,44,1,13,14,,56,0.32,,,,,0,0,,--,,--,--
61,Wildor Larochelle,1930-31,MTL,R,40,8,5,13,,35,0.33,,,,,3,0,,--,,--,--
62,Frank Carson,1930-31,NYA,R,44,6,7,13,,40,0.30,,,,,2,0,,--,,--,--
63,Cliff Barton,1930-31,QUA,R,43,6,7,13,,21,0.30,,,,,0,0,,--,,--,--
64,Johnny Sheppard,1930-31,NYA,L,42,5,8,13,,16,0.31,,,,,0,0,,--,,--,--
65,Vic Ripley,1930-31,CHI,L,37,8,4,12,,9,0.32,,,,,1,0,,--,,--,--
66,Doc Romnes,1930-31,CHI,L,30,5,7,12,,10,0.40,,,,,1,0,,--,,--,--
67,Albert Hughes,1930-31,NYA,C,42,5,7,12,,14,0.29,,,,,2,2,,--,,--,--
68,James Jarvis,1930-31,QUA,L,44,5,7,12,,32,0.27,,,,,0,0,,--,,--,--
69,Alex Smith,1930-31,SEN,D,37,5,7,12,,73,0.32,,,,,1,0,,--,,--,--
70,Red Horner,1930-31,TOR,D,42,1,11,12,,73,0.29,,,,,0,0,,--,,--,--
71,Red Dutton,1930-31,NYA,D,44,1,11,12,,71,0.27,,,,,0,0,,--,,--,--
72,Nick Wasnie,1930-31,MTL,R,44,9,2,11,,26,0.25,,,,,2,0,,--,,--,--
73,Dutch Gainor,1930-31,BOS,C,35,8,3,11,,14,0.31,,,,,2,0,,--,,--,--
74,Al Shields,1930-31,QUA,D,43,7,4,11,,102,0.26,,,,,0,0,,--,,--,--
75,George Massecar,1930-31,NYA,L,43,4,7,11,,16,0.26,,,,,0,0,,--,,--,--
76,Sylvio Mantha,1930-31,MTL,D,44,4,7,11,,73,0.25,,,,,1,0,,--,,--,--
77,Joe Jerwa,1930-31,NYR,D,33,4,7,11,,72,0.33,,,,,1,0,,--,,--,--
78,Baldy Northcott,1930-31,MMR,D,22,7,3,10,,11,0.45,,,,,1,0,,--,,--,--
79,Tommy Filmore,1930-31,DFL,R,39,7,3,10,,10,0.26,,,,,0,0,,--,,--,--
80,Cecil Dillon,1930-31,NYR,R,25,7,3,10,,15,0.40,,,,,2,0,,--,,--,--
81,Armand Mondou,1930-31,MTL,L,40,5,4,9,,12,0.23,,,,,0,0,,--,,--,--
82,Len Grosvenor,1930-31,SEN,C,33,5,4,9,,25,0.27,,,,,0,0,,--,,--,--
83,Hap Emms,1930-31,NYA,L,44,5,4,9,,56,0.20,,,,,1,0,,--,,--,--
84,Art Somers,1930-31,CHI,C,33,3,6,9,,35,0.27,,,,,0,0,,--,,--,--
85,Cy Wentworth,1930-31,CHI,D,44,4,4,8,,12,0.18,,,,,1,0,,--,,--,--
86,Harold Darragh,1930-31,"QUA, BOS",L,34,3,5,8,,10,0.24,,,,,2,0,,--,,--,--
87,Bert McInenly,1930-31,DFL,L,44,3,5,8,,48,0.18,,,,,0,0,,--,,--,--
88,Ivan Johnson,1930-31,NYR,D,44,2,6,8,,79,0.18,,,,,0,0,,--,,--,--
89,Merlyn Phillips,1930-31,MMR,C,43,6,1,7,,42,0.16,,,,,0,0,,--,,--,--
90,Lionel Conacher,1930-31,MMR,D,36,4,3,7,,55,0.19,,,,,0,0,,--,,--,--
91,Earl Miller,1930-31,CHI,L,19,3,4,7,,10,0.37,,,,,1,0,,--,,--,--
92,Marty Burke,1930-31,MTL,D,44,2,5,7,,104,0.16,,,,,0,0,,--,,--,--
93,Gus Rivers,1930-31,MTL,R,44,2,5,7,,4,0.16,,,,,2,1,,--,,--,--
94,Bill Brydge,1930-31,NYA,D,43,2,5,7,,72,0.16,,,,,0,0,,--,,--,--
95,Reg Noble,1930-31,DFL,C,44,2,5,7,,46,0.16,,,,,0,0,,--,,--,--
96,Ted Graham,1930-31,CHI,D,42,0,7,7,,42,0.17,,,,,0,0,,--,,--,--
97,Bob Gracie,1930-31,TOR,C,8,4,2,6,,4,0.75,,,,,2,0,,--,,--,--
98,John Gallagher,1930-31,MMR,D,35,4,2,6,,37,0.17,,,,,1,0,,--,,--,--
99,Ty Arbour,1930-31,CHI,L,41,3,3,6,,12,0.15,,,,,1,1,,--,,--,--
100,Ron Lyons,1930-31,"BOS, QUA, BOS",L,36,2,4,6,,23,0.17,,,,,0,1,,--,,--,--
101,Jack McVicar,1930-31,MMR,D,40,2,4,6,,31,0.15,,,,,1,0,,--,,--,--
102,Duke Dutkowski,1930-31,"CHI, NYA",D,37,2,4,6,,46,0.16,,,,,1,0,,--,,--,--
103,Henry Harris,1930-31,BOS,R,32,2,4,6,,20,0.19,,,,,0,0,,--,,--,--
104,Art Smith,1930-31,SEN,D,43,2,4,6,,61,0.14,,,,,1,0,,--,,--,--
105,Percy Galbraith,1930-31,BOS,L,44,2,3,5,,32,0.11,,,,,0,0,,--,,--,--
106,Stewart Evans,1930-31,DFL,D,38,1,4,5,,16,0.13,,,,,0,0,,--,,--,--
107,Leo Bourgeault,1930-31,"NYR, SEN",D,38,0,5,5,,40,0.13,,,,,0,0,,--,,--,--
108,Archie Wilcox,1930-31,MMR,R,39,2,2,4,,42,0.10,,,,,0,0,,--,,--,--
109,Helge Bostrom,1930-31,CHI,D,42,2,2,4,,32,0.10,,,,,2,0,,--,,--,--
110,Deacon Waite,1930-31,NYR,C,17,1,3,4,,4,0.24,,,,,0,0,,--,,--,--
111,Bud Maracle,1930-31,NYR,L,11,1,3,4,,4,0.36,,,,,0,0,,--,,--,--
112,Tex White,1930-31,QUA,R,9,3,0,3,,2,0.33,,,,,1,0,,--,,--,--
113,Eddie McCalmon,1930-31,QUA,R,16,3,0,3,,6,0.19,,,,,0,0,,--,,--,--
114,Vern Ayres,1930-31,NYA,D,26,2,1,3,,56,0.12,,,,,0,0,,--,,--,--
115,Bill Regan,1930-31,NYR,D,42,2,1,3,,53,0.07,,,,,0,0,,--,,--,--
116,Bert McCaffrey,1930-31,MTL,R,22,2,1,3,,10,0.14,,,,,1,0,,--,,--,--
117,Stan McCabe,1930-31,DFL,L,40,2,1,3,,22,0.07,,,,,0,0,,--,,--,--
118,Harold Starr,1930-31,SEN,D,35,2,1,3,,48,0.09,,,,,0,0,,--,,--,--
119,Frank Fredrickson,1930-31,DFL,C,24,1,2,3,,6,0.13,,,,,1,0,,--,,--,--
120,Eddie Rodden,1930-31,NYR,C,19,0,3,3,,8,0.16,,,,,0,0,,--,,--,--
121,Herb Drury,1930-31,QUA,D,24,0,3,3,,10,0.13,,,,,0,0,,--,,--,--
122,Earl Roche,1930-31,MMR,L,42,2,0,2,,18,0.05,,,,,1,0,,--,,--,--
123,Gene Carrigan,1930-31,NYR,C,33,2,0,2,,13,0.06,,,,,1,0,,--,,--,--
124,Art Lesieur,1930-31,MTL,D,21,2,0,2,,16,0.10,,,,,0,0,,--,,--,--
125,Joe Simpson,1930-31,NYA,D,42,2,0,2,,13,0.05,,,,,0,0,,--,,--,--
126,Jack Pratt,1930-31,BOS,C,32,2,0,2,,36,0.06,,,,,0,0,,--,,--,--
127,John McKinnon,1930-31,QUA,D,39,1,1,2,,46,0.05,,,,,0,0,,--,,--,--
128,Al Huggins,1930-31,MMR,L,20,1,1,2,,0,0.10,,,,,0,0,,--,,--,--
129,John Newman,1930-31,DFL,C,9,1,1,2,,2,0.22,,,,,0,0,,--,,--,--
130,Lionel Hitchman,1930-31,BOS,D,41,0,2,2,,46,0.05,,,,,0,0,,--,,--,--
131,Bill Hutton,1930-31,"BOS, QUA",D,30,1,0,1,,4,0.03,,,,,0,0,,--,,--,--
132,Jimmy Creighton,1930-31,DFL,L,11,1,0,1,,2,0.09,,,,,0,0,,--,,--,--
133,Leroy Goldsworthy,1930-31,DFL,R,12,1,0,1,,4,0.08,,,,,0,0,,--,,--,--
134,Mike Neville,1930-31,NYA,C,19,1,0,1,,2,0.05,,,,,0,0,,--,,--,--
135,Paul Haynes,1930-31,MMR,C,19,1,0,1,,0,0.05,,,,,0,0,,--,,--,--
136,Rolly Huard,1930-31,TOR,C,1,1,0,1,,0,1.00,,,,,0,0,,--,,--,--
137,Roger Jenkins,1930-31,"TOR, CHI",R,31,0,1,1,,14,0.03,,,,,0,0,,--,,--,--
138,Dunc Munro,1930-31,MMR,D,4,0,1,1,,0,0.25,,,,,0,0,,--,,--,--
139,Alex Levinsky,1930-31,TOR,D,8,0,1,1,,4,0.13,,,,,0,0,,--,,--,--
140,Des Roche,1930-31,MMR,R,19,0,1,1,,6,0.05,,,,,0,0,,--,,--,--
141,Clarence Abel,1930-31,CHI,D,43,0,1,1,,43,0.02,,,,,0,0,,--,,--,--
142,Harvey Rockburn,1930-31,DFL,D,42,0,1,1,,124,0.02,,,,,0,0,,--,,--,--
143,Yip Radley,1930-31,NYA,D,1,0,0,0,,0,--,,,,,0,0,,--,,--,--
144,Ernest Kenny,1930-31,NYR,D,6,0,0,0,,0,--,,,,,0,0,,--,,--,--
145,Art Duncan,1930-31,TOR,D,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
146,Frank Peters,1930-31,NYR,D,43,0,0,0,,57,--,,,,,0,0,,--,,--,--
147,Rodger Smith,1930-31,QUA,D,9,0,0,0,,8,--,,,,,0,0,,--,,--,--
148,Rennison Manners,1930-31,QUA,C,4,0,0,0,,0,--,,,,,0,0,,--,,--,--
149,Ellie Pringle,1930-31,NYA,D,6,0,0,0,,0,--,,,,,0,0,,--,,--,--
150,Herb Hamel,1930-31,TOR,R,2,0,0,0,,4,--,,,,,0,0,,--,,--,--
151,Jean Pusie,1930-31,MTL,D,6,0,0,0,,0,--,,,,,0,0,,--,,--,--
152,Eric Pettinger,1930-31,SEN,L,13,0,0,0,,2,--,,,,,0,0,,--,,--,--
153,Gord Fraser,1930-31,QUA,D,5,0,0,0,,29,--,,,,,0,0,,--,,--,--
154,Henry Hicks,1930-31,DFL,D,16,0,0,0,,10,--,,,,,0,0,,--,,--,--
155,Eddie Convey,1930-31,NYA,L,0,0,0,0,,0,--,,,,,0,0,,--,,--,--
156,Roy Burmister,1930-31,NYA,L,11,0,0,0,,0,--,,,,,0,0,,--,,--,--
157,Ray Kinsella,1930-31,SEN,L,14,0,0,0,,0,--,,,,,0,0,,--,,--,--
158,Sam McAdam,1930-31,NYR,C,5,0,0,0,,0,--,,,,,0,0,,--,,--,--
159,George Boucher,1930-31,MMR,D,30,0,0,0,,25,--,,,,,0,0,,--,,--,--
160,Glenn Brydson,1930-31,MMR,R,14,0,0,0,,4,--,,,,,0,0,,--,,--,--
161,Stan Crossett,1930-31,QUA,D,21,0,0,0,,10,--,,,,,0,0,,--,,--,--
162,Frank Steele,1930-31,DFL,R,1,0,0,0,,2,--,,,,,0,0,,--,,--,--
163,D'arcy Coulson,1930-31,QUA,D,28,0,0,0,,103,--,,,,,0,0,,--,,--,--
164,Ed Vokes,1930-31,CHI,L,5,0,0,0,,0,--,,,,,0,0,,--,,--,--
165,Paul Runge,1930-31,BOS,C,1,0,0,0,,0,--,,,,,0,0,,--,,--,--
166,Harry Connor,1930-31,SEN,L,8,0,0,0,,2,--,,,,,0,0,,--,,--,--
167,Babe Dye,1930-31,TOR,R,6,0,0,0,,0,--,,,,,0,0,,--,,--,--
