,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
34,Ales Hemsky,2005-06,EDM,R,81,19,58,77,-5,64,0.95,7,42,1,1,4,0,178,10.7,16:59,21.1,42.9
35,Jason Arnott,2005-06,DAL,C,81,32,44,76,13,102,0.94,11,29,1,1,5,1,167,19.2,17:12,22.0,51.1
36,Justin Williams,2005-06,CAR,R,82,31,45,76,1,60,0.93,8,25,4,6,4,0,255,12.2,21:08,27.9,29.4
37,Martin Straka,2005-06,NYR,C,82,22,54,76,17,42,0.93,4,33,0,0,4,0,171,12.9,19:09,21.0,39.7
38,Cory Stillman,2005-06,CAR,L,72,21,55,76,-9,32,1.06,10,34,0,0,3,0,177,11.9,18:40,23.5,27.3
39,Vincent Lecavalier,2005-06,TBL,C,80,35,40,75,0,90,0.94,13,32,2,3,7,1,309,11.3,20:08,23.5,51.2
40,Peter Forsberg,2005-06,PHI,C,60,19,56,75,21,46,1.25,8,32,1,1,2,0,132,14.4,18:47,24.2,50.6
41,Henrik Sedin,2005-06,VAN,C,82,18,57,75,11,56,0.91,5,32,1,3,0,0,113,15.9,16:54,22.6,50.7
42,Patrice Bergeron,2005-06,BOS,C,81,31,42,73,3,22,0.90,12,29,1,2,6,1,310,10.0,20:36,27.4,54.7
43,Maxim Afinogenov,2005-06,BUF,R,77,22,51,73,6,84,0.95,11,31,0,0,3,2,241,9.1,16:20,18.8,17.6
44,Shawn Horcoff,2005-06,EDM,C,79,22,51,73,0,85,0.92,3,24,3,6,5,1,167,13.2,19:59,26.2,52.7
45,Todd Bertuzzi,2005-06,VAN,R,82,25,46,71,-17,120,0.87,12,32,0,0,3,0,200,12.5,19:08,23.4,43.8
46,Vyacheslav Kozlov,2005-06,ATL,L,82,25,46,71,14,33,0.87,8,24,0,1,1,0,206,12.1,17:47,22.7,39.7
47,Daniel Sedin,2005-06,VAN,L,82,22,49,71,7,34,0.87,11,32,0,2,4,1,204,10.8,16:40,22.4,42.9
48,Sergei Zubov,2005-06,DAL,D,78,13,58,71,20,46,0.91,9,39,0,0,0,0,141,9.2,26:27,27.9,0.0
49,Rod Brind'Amour,2005-06,CAR,C,78,31,39,70,8,68,0.90,19,35,2,5,5,0,198,15.7,24:18,30.3,59.1
50,Brad Boyes,2005-06,BOS,R,82,26,43,69,11,30,0.84,8,22,0,0,3,0,203,12.8,15:46,21.1,53.6
51,Steve Sullivan,2005-06,NSH,L,69,31,37,68,2,50,0.99,13,34,4,4,5,1,192,16.1,19:06,24.4,52.4
52,Jarret Stoll,2005-06,EDM,C,82,22,46,68,4,74,0.83,11,31,1,2,4,1,243,9.0,18:23,24.1,56.8
53,Bryan McCabe,2005-06,TOR,D,73,19,49,68,-1,116,0.93,13,45,0,4,6,1,207,9.2,28:18,28.4,0.0
54,Jarome Iginla,2005-06,CGY,R,82,35,32,67,5,86,0.82,17,31,1,3,6,0,293,11.9,21:42,26.3,54.1
55,Chris Drury,2005-06,BUF,C,81,30,37,67,-11,32,0.83,16,37,2,2,5,1,172,17.4,18:06,23.0,55.5
56,Lubomir Visnovsky,2005-06,LAK,D,80,17,50,67,7,50,0.84,10,41,0,0,3,1,152,11.2,23:16,24.5,100.0
57,Tomas Kaberle,2005-06,TOR,D,82,9,58,67,-1,46,0.82,6,51,0,0,2,2,163,5.5,28:10,28.1,0.0
58,Marian Gaborik,2005-06,MIN,R,65,38,28,66,6,64,1.02,10,22,2,3,7,0,252,15.1,18:26,25.6,27.3
59,Ryan Smyth,2005-06,EDM,L,75,36,30,66,-5,58,0.88,19,31,2,4,3,1,230,15.7,20:13,24.8,47.8
60,Miroslav Satan,2005-06,NYI,R,82,35,31,66,-8,54,0.80,17,27,0,1,2,0,253,13.8,19:10,22.9,53.2
61,Shane Doan,2005-06,PHX,R,82,30,36,66,-9,123,0.80,17,41,0,1,7,0,254,11.8,19:08,24.0,43.6
62,Alexei Yashin,2005-06,NYI,C,82,28,38,66,-14,68,0.80,10,32,0,0,2,0,253,11.1,18:30,22.2,50.2
63,Craig Conroy,2005-06,LAK,C,78,22,44,66,13,78,0.85,5,21,3,6,3,0,154,14.3,19:13,26.6,51.2
64,Mike Knuble,2005-06,PHI,R,82,34,31,65,25,80,0.79,13,23,2,2,6,0,217,15.7,20:21,26.7,32.3
65,Brenden Morrow,2005-06,DAL,L,81,23,42,65,30,183,0.80,8,17,1,3,4,0,146,15.8,19:15,23.7,37.5
66,Alex Kovalev,2005-06,MTL,R,69,23,42,65,-1,76,0.94,9,33,0,0,5,1,206,11.2,19:28,21.3,48.9
67,David Vyborny,2005-06,CBJ,R,80,22,43,65,-9,50,0.81,5,32,2,2,6,1,145,15.2,20:41,24.1,30.1
68,Mark Recchi,2005-06,"PIT, CAR",R,83,28,36,64,-36,68,0.77,13,34,0,2,3,0,199,14.1,20:24,25.6,48.1
69,Mike Sillinger,2005-06,"STL, NSH",C,79,32,31,63,-17,63,0.80,14,30,1,2,2,0,211,15.2,19:15,25.8,55.9
70,Andrew Brunette,2005-06,COL,L,82,24,39,63,9,48,0.77,11,28,0,0,2,0,129,18.6,15:01,21.1,33.3
71,Scott Niedermayer,2005-06,ANA,D,82,13,50,63,8,96,0.77,9,36,0,2,3,1,181,7.2,25:30,26.0,28.6
72,Ales Kotalik,2005-06,BUF,R,82,25,37,62,-3,62,0.76,10,28,0,0,5,0,261,9.6,15:34,19.6,41.4
73,Pavol Demitra,2005-06,LAK,R,58,25,37,62,21,42,1.07,7,26,5,7,7,1,184,13.6,21:04,25.4,49.1
74,Robert Lang,2005-06,DET,C,72,20,42,62,17,72,0.86,8,24,0,0,3,1,171,11.7,16:15,21.8,50.3
75,Saku Koivu,2005-06,MTL,C,72,17,45,62,1,70,0.86,5,27,0,0,4,3,138,12.3,18:31,23.1,53.8
76,Martin St. Louis,2005-06,TBL,R,80,31,30,61,-3,38,0.76,9,20,3,4,7,1,221,14.0,20:59,25.3,23.1
77,Darcy Tucker,2005-06,TOR,R,74,28,33,61,-12,100,0.82,18,36,0,0,4,0,189,14.8,17:38,20.0,58.6
78,Mike Comrie,2005-06,PHX,C,80,30,30,60,2,55,0.75,10,25,0,0,4,0,190,15.8,16:01,20.1,52.8
79,Jason Allison,2005-06,TOR,C,66,17,43,60,-18,76,0.91,9,39,0,0,2,0,111,15.3,18:42,21.0,50.1
80,Erik Cole,2005-06,CAR,L,60,30,29,59,19,54,0.98,3,14,3,4,8,0,164,18.3,19:18,26.1,36.8
81,Tomas Holmstrom,2005-06,DET,L,81,29,30,59,14,66,0.73,11,24,0,0,8,0,140,20.7,13:59,18.2,0.0
82,Marco Sturm,2005-06,"SJS, BOS",L,74,29,30,59,6,48,0.80,8,17,0,2,6,0,180,16.1,18:21,24.7,41.7
83,Kyle Calder,2005-06,CHI,L,79,26,33,59,-4,52,0.75,6,13,2,2,6,3,183,14.2,18:23,24.2,46.2
84,Daymond Langkow,2005-06,CGY,C,82,25,34,59,2,46,0.72,11,29,0,2,7,1,171,14.6,18:07,23.6,47.3
85,Mathieu Schneider,2005-06,DET,D,72,21,38,59,33,86,0.82,11,29,0,0,4,0,188,11.2,24:31,26.8,25.0
86,Pierre-Marc Bouchard,2005-06,MIN,C,80,17,42,59,3,28,0.74,7,31,0,0,3,0,118,14.4,15:15,20.6,46.7
87,Daniel Briere,2005-06,BUF,C,48,25,33,58,3,48,1.21,11,28,0,1,4,1,147,17.0,19:04,21.7,50.7
88,Milan Hejduk,2005-06,COL,R,74,24,34,58,13,24,0.78,14,23,1,2,2,0,221,10.8,18:33,25.9,17.4
89,Jason Williams,2005-06,DET,C,80,21,37,58,4,26,0.72,6,24,0,0,4,0,177,11.9,14:55,18.8,55.2
90,Sergei Gonchar,2005-06,PIT,D,75,12,46,58,-13,100,0.77,8,38,0,2,2,1,192,6.3,24:40,27.7,0.0
91,Jason Blake,2005-06,NYI,L,76,28,29,57,0,60,0.75,12,22,2,2,2,0,304,9.2,18:47,24.4,42.8
92,Dainius Zubrus,2005-06,WSH,C,71,23,34,57,3,84,0.80,13,26,0,2,5,0,181,12.7,20:22,26.3,50.3
93,Yanic Perreault,2005-06,NSH,C,69,22,35,57,-3,30,0.83,10,27,0,0,2,0,145,15.2,14:57,19.6,62.2
94,Nisse Ekman,2005-06,SJS,R,77,21,36,57,20,54,0.74,5,19,0,0,2,0,176,11.9,15:12,20.2,46.2
95,Doug Weight,2005-06,"STL, CAR",C,70,15,42,57,-17,75,0.81,9,28,0,1,1,0,175,8.6,20:44,24.0,48.8
96,Joe Nieuwendyk,2005-06,FLA,C,65,26,30,56,-2,46,0.86,7,20,0,0,3,1,195,13.3,16:23,22.2,59.4
97,Brendan Morrison,2005-06,VAN,C,82,19,37,56,-1,84,0.68,8,23,0,0,5,2,156,12.2,19:31,24.3,50.4
98,Ladislav Nagy,2005-06,PHX,L,51,15,41,56,8,74,1.10,7,29,1,2,4,1,132,11.4,18:53,22.8,40.3
99,Chris Pronger,2005-06,EDM,D,80,12,44,56,2,74,0.70,10,42,0,0,3,1,155,7.7,27:59,30.7,0.0
100,Anson Carter,2005-06,VAN,R,81,33,22,55,-1,41,0.68,15,25,0,0,7,0,146,22.6,14:34,18.9,39.3
101,Michael Ryder,2005-06,MTL,R,81,30,25,55,-5,40,0.68,18,32,0,0,6,2,243,12.3,16:10,19.2,52.9
102,Michael Cammalleri,2005-06,LAK,L,80,26,29,55,-14,50,0.69,15,34,0,1,4,0,206,12.6,16:45,21.3,53.5
103,Ray Whitney,2005-06,CAR,L,63,17,38,55,0,42,0.87,12,36,0,0,2,1,147,11.6,17:11,20.6,38.5
104,Jussi Jokinen,2005-06,DAL,L,81,17,38,55,2,30,0.68,8,31,0,0,2,0,107,15.9,13:34,17.4,30.4
105,Martin Rucinsky,2005-06,NYR,L,52,16,39,55,10,56,1.06,4,26,0,0,4,1,152,10.5,18:25,22.5,34.1
106,Tim Connolly,2005-06,BUF,C,63,16,39,55,5,28,0.87,7,23,0,3,3,0,99,16.2,18:00,22.4,42.5
107,Freddy Modin,2005-06,TBL,L,77,31,23,54,5,56,0.70,12,16,1,3,4,0,221,14.0,19:35,24.3,51.5
108,Rick Nash,2005-06,CBJ,L,54,31,23,54,5,51,1.00,11,19,0,0,4,0,170,18.2,18:16,21.4,50.0
109,Nikolay Zherdev,2005-06,CBJ,R,73,27,27,54,-13,50,0.74,10,22,0,1,0,0,194,13.9,17:36,19.5,10.0
110,Alex Frolov,2005-06,LAK,L,69,21,33,54,17,40,0.78,4,14,3,5,4,0,174,12.1,19:18,23.6,50.0
111,Mike Johnson,2005-06,PHX,R,80,16,38,54,7,50,0.68,6,18,1,1,3,0,145,11.0,16:34,22.6,44.4
112,Joffrey Lupul,2005-06,ANA,L,81,28,25,53,-13,48,0.65,12,23,2,2,2,0,296,9.4,16:38,21.4,37.6
113,Glen Murray,2005-06,BOS,R,64,24,29,53,-8,52,0.83,6,19,1,3,3,1,195,12.3,20:12,25.4,28.6
114,Sergei Samsonov,2005-06,"BOS, EDM",L,74,23,30,53,-3,28,0.72,10,26,0,0,1,0,143,16.1,16:31,21.2,33.3
115,Jamie Langenbrunner,2005-06,NJD,R,80,19,34,53,-1,74,0.66,8,25,1,1,1,0,243,7.8,18:36,24.5,43.9
116,Dan Boyle,2005-06,TBL,D,79,15,38,53,-8,38,0.67,6,25,0,0,4,1,153,9.8,23:26,23.5,0.0
117,Jere Lehtinen,2005-06,DAL,R,80,33,19,52,9,30,0.65,14,21,1,1,6,0,216,15.3,18:42,24.6,21.4
118,Steve Reinprecht,2005-06,"CGY, PHX",C,80,22,30,52,11,32,0.65,9,18,1,1,3,1,130,16.9,16:19,22.3,48.1
119,Jozef Stumpel,2005-06,FLA,L,74,15,37,52,11,26,0.70,3,16,1,1,1,0,115,13.0,17:47,23.5,49.1
120,Mike York,2005-06,NYI,L,75,13,39,52,-9,30,0.69,4,22,1,2,2,0,146,8.9,19:55,26.1,46.1
121,Petr Sykora,2005-06,"ANA, NYR",R,74,23,28,51,6,50,0.69,8,22,0,0,0,0,230,10.0,16:06,19.0,37.8
122,John LeClair,2005-06,PIT,L,73,22,29,51,-24,61,0.70,8,27,1,1,0,0,135,16.3,15:45,19.8,46.2
123,Mike Ribeiro,2005-06,MTL,C,79,16,35,51,-6,36,0.65,8,25,0,0,2,1,130,12.3,16:35,18.5,44.7
124,Rob Blake,2005-06,COL,D,81,14,37,51,2,94,0.63,7,24,1,2,1,0,264,5.3,24:22,33.4,0.0
125,Marek Svatos,2005-06,COL,R,61,32,18,50,0,60,0.82,12,22,0,0,9,0,165,19.4,13:45,20.3,20.0
126,Peter Schaefer,2005-06,OTT,L,82,20,30,50,16,40,0.61,4,10,4,5,2,0,137,14.6,15:49,20.4,37.0
127,Kimmo Timonen,2005-06,NSH,D,79,11,39,50,-3,74,0.63,8,38,0,1,1,0,156,7.0,22:26,27.4,80.0
128,Wade Redden,2005-06,OTT,D,65,10,40,50,35,63,0.77,8,30,0,2,4,0,153,6.5,23:28,26.6,100.0
129,Mark Parrish,2005-06,"NYI, LAK",R,76,29,20,49,-23,20,0.64,16,30,0,0,5,1,137,21.2,18:33,24.6,16.7
130,Matt Cullen,2005-06,CAR,C,78,25,24,49,4,40,0.63,8,18,0,1,5,1,214,11.7,16:26,21.3,52.1
131,Martin Erat,2005-06,NSH,R,80,20,29,49,0,76,0.61,5,16,0,0,1,0,143,14.0,14:45,20.6,16.0
132,Dion Phaneuf,2005-06,CGY,D,82,20,29,49,5,93,0.60,16,33,0,1,7,1,242,8.3,21:44,25.0,0.0
133,Scott Young,2005-06,STL,R,79,18,31,49,-32,52,0.62,10,33,0,0,1,0,284,6.3,18:23,22.8,0.0
134,John-Michael Liles,2005-06,COL,D,82,14,35,49,5,44,0.60,6,28,0,0,1,0,154,9.1,18:31,25.0,100.0
135,Marek Zidlicky,2005-06,NSH,D,67,12,37,49,8,82,0.73,10,29,0,0,1,0,113,10.6,20:04,24.8,0.0
136,Brian Rafalski,2005-06,NJD,D,82,6,43,49,0,36,0.60,3,27,0,1,2,1,126,4.8,25:32,30.0,0.0
137,Scott Hartnell,2005-06,NSH,L,81,25,23,48,8,101,0.59,10,17,2,4,8,0,211,11.8,16:05,21.8,37.9
138,Mark Bell,2005-06,CHI,C,82,25,23,48,-14,107,0.59,11,21,1,1,1,0,227,11.0,17:37,22.7,48.4
139,Thomas Vanek,2005-06,BUF,L,81,25,23,48,-11,72,0.59,11,24,0,0,4,0,204,12.3,14:44,17.7,21.7
140,Bryan Smolinski,2005-06,OTT,C,81,17,31,48,8,46,0.59,4,16,0,0,5,0,178,9.6,14:48,18.9,49.8
141,Petr Prucha,2005-06,NYR,R,68,30,17,47,3,32,0.69,16,22,0,0,2,0,130,23.1,13:42,16.2,52.0
142,Nathan Horton,2005-06,FLA,R,71,28,19,47,8,89,0.66,3,9,0,0,1,0,162,17.3,16:53,23.1,45.8
143,Kristian Huselius,2005-06,"FLA, CGY",L,78,20,27,47,-9,40,0.60,8,28,0,0,4,0,164,12.2,14:52,18.6,50.0
144,Paul Mara,2005-06,PHX,D,78,15,32,47,-12,70,0.60,8,29,0,0,0,0,157,9.6,21:29,26.0,0.0
145,Geoff Sanderson,2005-06,"CBJ, PHX",L,77,25,21,46,-15,58,0.60,11,18,1,1,1,0,159,15.7,13:42,18.7,50.8
146,Derek Roy,2005-06,BUF,C,70,18,28,46,1,57,0.66,5,15,1,1,1,0,151,11.9,17:02,20.2,47.9
147,Pierre Turgeon,2005-06,COL,C,62,16,30,46,1,32,0.74,7,20,0,0,1,0,94,17.0,12:47,18.6,48.6
148,Joni Pitkanen,2005-06,PHI,D,58,13,33,46,22,78,0.79,5,19,0,1,3,3,118,11.0,23:43,27.8,0.0
149,Andrei Markov,2005-06,MTL,D,67,10,36,46,13,74,0.69,6,24,1,3,1,0,88,11.4,23:33,26.8,0.0
150,Jay Bouwmeester,2005-06,FLA,D,82,5,41,46,1,79,0.56,0,16,0,0,0,0,189,2.6,25:29,33.1,0.0
151,Mikael Samuelsson,2005-06,DET,R,71,23,22,45,27,42,0.63,7,13,0,0,3,0,187,12.3,13:31,18.5,27.3
152,Ian Laperriere,2005-06,COL,R,82,21,24,45,3,116,0.55,1,1,1,2,3,1,133,15.8,17:10,25.4,45.9
153,Alexander Steen,2005-06,TOR,L,75,18,27,45,-9,42,0.60,9,19,1,1,3,0,176,10.2,17:37,22.7,24.1
154,Patrik Elias,2005-06,NJD,C,38,16,29,45,11,20,1.18,6,21,0,0,3,0,142,11.3,18:34,22.5,20.0
155,Tyler Arnason,2005-06,"CHI, OTT",C,79,13,32,45,1,44,0.57,5,15,0,0,1,1,203,6.4,14:20,18.1,46.5
156,Kyle Wellwood,2005-06,TOR,C,81,11,34,45,0,14,0.56,3,22,0,0,0,0,117,9.4,12:47,15.7,56.3
157,Mike Fisher,2005-06,OTT,C,68,22,22,44,23,64,0.65,2,9,4,7,3,0,150,14.7,17:09,21.7,50.3
158,Ryan Malone,2005-06,PIT,L,77,22,22,44,-22,63,0.57,10,17,5,7,1,0,153,14.4,18:06,22.9,39.6
159,Sergei Fedorov,2005-06,"ANA, CBJ",C,67,12,32,44,-2,66,0.66,3,17,1,2,2,1,160,7.5,21:02,24.7,52.0
160,Brian Campbell,2005-06,BUF,D,79,12,32,44,-14,16,0.56,5,27,0,0,5,1,105,11.4,17:43,20.6,0.0
161,Michal Handzus,2005-06,PHI,C,73,11,33,44,-2,38,0.60,2,15,1,5,1,0,113,9.7,18:28,26.6,53.2
162,Jeff Halpern,2005-06,WSH,C,70,11,33,44,-8,79,0.63,6,20,0,1,1,0,151,7.3,20:00,27.9,55.2
163,Frantisek Kaberle,2005-06,CAR,D,77,6,38,44,8,46,0.57,1,17,0,1,3,2,126,4.8,19:37,26.9,0.0
164,Philippe Boucher,2005-06,DAL,D,66,16,27,43,28,77,0.65,8,19,0,2,3,1,174,9.2,23:25,26.6,100.0
165,Zdeno Chara,2005-06,OTT,D,71,16,27,43,17,135,0.61,10,22,1,3,3,1,212,7.5,27:11,28.8,41.7
166,Jaroslav Spacek,2005-06,"CHI, EDM",D,76,12,31,43,11,96,0.57,4,21,0,1,0,0,150,8.0,23:39,28.3,0.0
167,Brad Stuart,2005-06,"SJS, BOS",D,78,12,31,43,-8,52,0.55,7,21,0,3,2,1,163,7.4,24:58,30.0,0.0
168,Tom Preissing,2005-06,SJS,D,74,11,32,43,17,26,0.58,2,22,0,1,2,2,131,8.4,20:30,28.6,0.0
169,Jeff Carter,2005-06,PHI,C,81,23,19,42,10,40,0.52,6,13,2,2,7,0,189,12.2,12:04,16.9,48.2
170,Jochen Hecht,2005-06,BUF,C,64,18,24,42,10,34,0.66,4,8,2,3,4,1,179,10.1,18:07,22.4,39.7
171,Tony Amonte,2005-06,CGY,R,80,14,28,42,3,43,0.53,3,17,1,2,3,0,155,9.0,17:07,24.1,31.8
172,Ziggy Palffy,2005-06,PIT,R,42,11,31,42,5,12,1.00,2,11,0,0,2,0,112,9.8,19:19,22.7,50.0
173,Raffi Torres,2005-06,EDM,L,82,27,14,41,4,50,0.50,6,11,0,0,3,1,164,16.5,13:24,18.0,41.7
174,Ruslan Fedotenko,2005-06,TBL,L,80,26,15,41,-4,44,0.51,4,7,0,0,6,1,164,15.8,15:21,19.7,42.9
175,Brian Willsie,2005-06,WSH,R,82,19,22,41,-19,77,0.50,8,21,1,1,2,0,185,10.3,16:40,22.3,51.9
176,Chris Kunitz,2005-06,"ATL, ANA",L,69,19,22,41,16,71,0.59,5,10,1,1,2,0,149,12.8,13:54,20.1,46.7
177,Martin Gelinas,2005-06,FLA,L,82,17,24,41,27,80,0.50,4,5,0,0,3,0,186,9.1,15:59,21.9,41.7
178,Derek Armstrong,2005-06,LAK,C,62,13,28,41,-2,46,0.66,7,13,0,0,1,0,100,13.0,15:31,20.1,50.7
179,Petr Cajanek,2005-06,STL,C,71,10,31,41,-22,54,0.58,3,22,0,0,0,0,150,6.7,18:53,25.0,49.7
180,J-P Dumont,2005-06,BUF,R,54,20,20,40,-1,38,0.74,9,20,0,0,4,0,116,17.2,16:00,19.3,11.1
181,Jan Bulis,2005-06,MTL,C,73,20,20,40,2,50,0.55,6,9,1,1,3,0,131,15.3,15:37,19.4,44.2
182,Todd White,2005-06,MIN,C,61,19,21,40,-1,18,0.66,5,15,0,1,0,0,109,17.4,17:12,25.7,49.1
183,Colby Armstrong,2005-06,PIT,R,47,16,24,40,15,58,0.85,7,12,2,2,3,0,86,18.6,19:04,24.7,27.3
184,Joe Corvo,2005-06,LAK,D,81,14,26,40,16,38,0.49,7,21,0,0,3,1,190,7.4,19:59,23.6,0.0
185,Gary Roberts,2005-06,FLA,L,58,14,26,40,4,51,0.69,4,13,0,0,1,0,122,11.5,16:45,21.2,31.6
186,Bill Guerin,2005-06,DAL,R,70,13,27,40,0,115,0.57,3,17,0,0,2,0,210,6.2,16:25,20.0,50.0
187,Randy Robitaille,2005-06,MIN,C,67,12,28,40,-5,54,0.60,7,20,0,0,2,0,112,10.7,14:44,21.2,51.4
188,Brett McLean,2005-06,COL,C,82,9,31,40,-7,51,0.49,1,11,0,0,0,0,115,7.8,12:12,17.8,50.6
189,Teppo Numminen,2005-06,BUF,D,75,2,38,40,6,36,0.53,0,20,0,0,0,0,60,3.3,19:30,24.6,100.0
190,Peter Bondra,2005-06,ATL,R,60,21,18,39,-3,40,0.65,8,17,0,0,1,1,143,14.7,15:56,20.3,20.0
191,Chris Clark,2005-06,WSH,R,78,20,19,39,9,110,0.50,1,2,3,4,0,0,144,13.9,15:24,22.5,49.3
192,Chris Gratton,2005-06,FLA,C,76,17,22,39,6,104,0.51,4,8,1,1,2,0,135,12.6,15:43,22.7,51.2
193,Sean Avery,2005-06,LAK,L,75,15,24,39,-5,257,0.52,1,4,3,3,1,0,189,7.9,13:37,19.9,44.2
194,Radim Vrbata,2005-06,"CAR, CHI",R,61,15,24,39,4,22,0.64,6,16,0,1,0,0,185,8.1,14:54,18.6,44.4
195,Rob Niedermayer,2005-06,ANA,C,76,15,24,39,-5,89,0.51,4,16,1,1,2,0,140,10.7,17:52,23.5,45.6
196,Ryan Getzlaf,2005-06,ANA,C,57,14,25,39,6,22,0.68,10,24,0,0,1,0,116,12.1,12:35,16.3,44.0
197,Sheldon Souray,2005-06,MTL,D,75,12,27,39,-11,116,0.52,7,21,1,2,0,0,202,5.9,22:15,25.9,0.0
198,Andrej Meszaros,2005-06,OTT,D,82,10,29,39,34,61,0.48,5,24,0,1,2,0,137,7.3,18:11,22.1,0.0
199,Keith Ballard,2005-06,PHX,D,82,8,31,39,-18,99,0.48,1,16,3,4,1,1,102,7.8,19:59,26.0,0.0
200,Chris Higgins,2005-06,MTL,L,80,23,15,38,-1,26,0.47,7,12,3,3,3,0,148,15.5,14:25,18.9,51.1
201,Alexei Ponikarovsky,2005-06,TOR,L,81,21,17,38,15,68,0.47,2,4,4,5,3,0,157,13.4,14:06,19.6,30.8
