,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
42,Rick Blight,1977-78,VAN,R,80,25,38,63,-32,33,0.79,11,31,0,0,2,0,238,10.5,,--,--
43,Steve Vickers,1977-78,NYR,L,79,19,44,63,9,30,0.80,9,27,0,0,2,0,113,16.8,,--,--
44,Wayne Cashman,1977-78,BOS,L,76,24,38,62,35,69,0.82,1,4,0,0,2,0,135,17.8,,--,--
45,Orest Kindrachuk,1977-78,PHI,C,73,17,45,62,35,128,0.85,1,8,1,3,4,0,170,10.0,,--,--
46,Don Luce,1977-78,BUF,C,78,26,35,61,32,24,0.78,5,9,2,4,3,0,170,15.3,,--,--
47,Bob Sirois,1977-78,WSH,R,72,24,37,61,-11,6,0.85,5,16,0,0,1,0,189,12.7,,--,--
48,Greg Malone,1977-78,PIT,C,78,18,43,61,-16,80,0.78,2,7,0,2,1,0,179,10.1,,--,--
49,Ian Turnbull,1977-78,TOR,D,77,14,47,61,2,77,0.79,3,16,1,1,3,0,241,5.8,,--,--
50,Rick Middleton,1977-78,BOS,R,79,25,35,60,41,8,0.76,2,5,0,0,6,0,171,14.6,,--,--
51,Pierre Larouche,1977-78,"PIT, MTL",C,64,23,37,60,19,11,0.94,3,12,0,0,1,0,137,16.8,,--,--
52,Barry Beck,1977-78,CLR,D,75,22,38,60,-14,89,0.80,6,24,0,1,4,0,271,8.1,,--,--
53,Billy Harris,1977-78,NYI,R,80,22,38,60,27,40,0.75,1,5,1,3,1,0,148,14.9,,--,--
54,Roland Eriksson,1977-78,MNS,C,78,21,39,60,-29,12,0.77,3,20,0,0,1,0,255,8.2,,--,--
55,Reed Larson,1977-78,DET,D,75,19,41,60,-8,95,0.80,7,30,1,3,4,0,240,7.9,,--,--
56,Bobby Nystrom,1977-78,NYI,R,80,30,29,59,18,94,0.74,3,5,0,0,6,0,178,16.9,,--,--
57,Gregg Sheppard,1977-78,BOS,C,54,23,36,59,17,24,1.09,5,16,1,2,7,0,160,14.4,,--,--
58,Stan Mikita,1977-78,CHI,C,76,18,41,59,17,35,0.78,6,16,0,0,2,0,201,8.9,,--,--
59,Rejean Houle,1977-78,MTL,L,76,30,28,58,39,50,0.76,3,13,0,2,5,0,143,21.0,,--,--
60,Guy Chouinard,1977-78,AFM,C,73,28,30,58,7,8,0.79,11,23,0,0,1,0,146,19.2,,--,--
61,Tim Young,1977-78,MNS,C,78,23,35,58,-36,64,0.74,5,14,0,0,2,0,217,10.6,,--,--
62,Eric Vail,1977-78,AFM,L,79,22,36,58,2,16,0.73,8,21,0,0,6,0,178,12.3,,--,--
63,Bob Dailey,1977-78,PHI,D,76,21,36,57,45,62,0.75,5,19,2,5,2,0,208,10.1,,--,--
64,Per-Olov Brasar,1977-78,MNS,C,77,20,37,57,-7,6,0.74,7,20,2,3,2,0,170,11.8,,--,--
65,Mike Murphy,1977-78,LAK,R,72,20,36,56,-1,48,0.78,7,17,0,2,6,0,204,9.8,,--,--
66,Gene Carr,1977-78,"LAK, PIT",C,75,19,37,56,-16,80,0.75,4,25,0,0,2,0,153,12.4,,--,--
67,Stefan Persson,1977-78,NYI,D,66,6,50,56,19,54,0.85,3,35,0,0,0,0,77,7.8,,--,--
68,Don Murdoch,1977-78,NYR,R,66,27,28,55,-6,41,0.83,10,18,0,0,1,0,188,14.4,,--,--
69,Glen Sharpley,1977-78,MNS,C,79,22,33,55,-34,42,0.70,6,12,0,2,3,0,215,10.2,,--,--
70,Tom Edur,1977-78,"CLR, PIT",D,78,10,45,55,1,28,0.71,3,17,0,1,1,0,173,5.8,,--,--
71,Bobby Schmautz,1977-78,BOS,R,54,27,27,54,24,87,1.00,4,15,3,3,6,0,174,15.5,,--,--
72,Dennis Ververgaert,1977-78,VAN,R,80,21,33,54,-21,23,0.68,6,14,0,0,1,0,136,15.4,,--,--
73,Don Marcotte,1977-78,BOS,L,77,20,34,54,31,16,0.70,4,8,2,4,0,0,161,12.4,,--,--
74,John Van Boxmeer,1977-78,CLR,D,80,12,42,54,-11,87,0.68,5,21,0,0,0,0,260,4.6,,--,--
75,Yvan Cournoyer,1977-78,MTL,R,68,24,29,53,39,12,0.78,4,10,0,0,6,0,125,19.2,,--,--
76,Harold Phillipoff,1977-78,AFM,L,67,17,36,53,27,128,0.79,2,5,0,0,2,0,132,12.9,,--,--
77,Garry Unger,1977-78,STL,C,80,32,20,52,-35,66,0.65,10,19,0,0,5,0,236,13.6,,--,--
78,Paul Gardner,1977-78,CLR,C,46,30,22,52,-17,29,1.13,13,23,0,0,3,0,133,22.6,,--,--
79,Stan Jonathan,1977-78,BOS,L,68,27,25,52,35,116,0.76,0,4,0,0,2,0,121,22.3,,--,--
80,Reggie Leach,1977-78,PHI,R,72,24,28,52,20,24,0.72,9,16,0,0,4,0,195,12.3,,--,--
81,Syl Apps Jr.,1977-78,"PIT, LAK",C,79,19,33,52,-11,18,0.66,4,9,0,0,1,0,142,13.4,,--,--
82,Dan Maloney,1977-78,"DET, TOR",L,79,19,33,52,-1,176,0.66,3,10,0,0,2,0,190,10.0,,--,--
83,Mike Fidler,1977-78,CLE,L,78,23,28,51,-12,38,0.65,4,10,0,0,3,0,181,12.7,,--,--
84,Ted Bulley,1977-78,CHI,L,79,23,28,51,3,141,0.65,6,11,0,0,5,0,150,15.3,,--,--
85,Rick Kehoe,1977-78,PIT,R,70,29,21,50,-18,10,0.71,7,12,0,0,2,0,177,16.4,,--,--
86,Ron Ellis,1977-78,TOR,R,80,26,24,50,7,17,0.63,3,4,0,0,5,0,129,20.2,,--,--
87,J.P. Parise,1977-78,"NYI, CLE",L,79,21,29,50,3,39,0.63,2,3,0,0,0,0,129,16.3,,--,--
88,Bill Clement,1977-78,AFM,C,70,20,30,50,18,34,0.71,1,7,3,3,4,0,105,19.0,,--,--
89,Dave Williams,1977-78,TOR,L,78,19,31,50,6,351,0.64,6,12,0,0,5,0,163,11.7,,--,--
90,Kris Manery,1977-78,CLE,R,78,22,27,49,-15,14,0.63,7,11,0,0,1,0,188,11.7,,--,--
91,Pierre Mondou,1977-78,MTL,C,71,19,30,49,31,8,0.69,4,7,0,0,3,0,132,14.4,,--,--
92,Don Lever,1977-78,VAN,C,75,17,32,49,-29,58,0.65,6,10,0,0,1,0,169,10.1,,--,--
93,Dennis Hextall,1977-78,DET,C,78,16,33,49,-5,195,0.63,2,10,2,3,3,0,89,18.0,,--,--
94,Ross Lonsberry,1977-78,PHI,L,78,18,30,48,41,45,0.62,2,6,1,2,5,0,172,10.5,,--,--
95,Pit Martin,1977-78,"CHI, VAN",C,74,16,32,48,-27,36,0.65,4,13,0,0,0,0,111,14.4,,--,--
96,Mel Bridgman,1977-78,PHI,C,76,16,32,48,26,203,0.63,3,6,1,2,2,0,154,10.4,,--,--
97,Al MacAdam,1977-78,CLE,R,80,16,32,48,-17,42,0.60,3,9,0,2,1,0,149,10.7,,--,--
98,Hilliard Graves,1977-78,VAN,R,80,21,26,47,-16,18,0.59,4,9,1,1,2,0,138,15.2,,--,--
99,John Gould,1977-78,AFM,R,79,19,28,47,7,21,0.59,2,9,0,1,4,0,133,14.3,,--,--
100,Brad Maxwell,1977-78,MNS,D,75,18,29,47,-56,100,0.63,12,25,0,0,0,0,207,8.7,,--,--
101,Dennis Kearns,1977-78,VAN,D,80,4,43,47,-39,27,0.59,1,23,0,0,2,0,101,4.0,,--,--
102,Chuck Arnason,1977-78,"CLR, CLE",R,69,25,21,46,-5,18,0.67,7,10,0,0,2,0,161,15.5,,--,--
103,Carol Vadnais,1977-78,NYR,D,80,6,40,46,-24,115,0.57,3,25,1,1,1,0,164,3.6,,--,--
104,Don Saleski,1977-78,PHI,R,70,27,18,45,34,44,0.64,5,5,4,5,1,0,163,16.6,,--,--
105,Nick Libett,1977-78,DET,L,80,23,22,45,-2,46,0.56,1,5,1,2,1,0,155,14.8,,--,--
106,Errol Thompson,1977-78,"TOR, DET",L,73,22,23,45,12,12,0.62,5,7,1,1,2,0,159,13.8,,--,--
107,Blair Chapman,1977-78,PIT,R,75,24,20,44,-12,37,0.59,4,7,0,0,2,0,182,13.2,,--,--
108,Dave Gardner,1977-78,CLE,C,75,19,25,44,-15,10,0.59,2,9,0,0,3,0,107,17.8,,--,--
109,Willi Plett,1977-78,AFM,R,78,22,21,43,-6,171,0.55,2,6,0,0,3,0,191,11.5,,--,--
110,Dave Taylor,1977-78,LAK,R,64,22,21,43,14,47,0.67,4,7,0,0,3,0,128,17.2,,--,--
111,Gerry Meehan,1977-78,WSH,C,78,19,24,43,-41,10,0.55,7,15,0,0,2,0,172,11.0,,--,--
112,Paul Woods,1977-78,DET,C,80,19,23,42,17,52,0.53,3,7,2,3,4,0,107,17.8,,--,--
113,Mike Kaszycki,1977-78,NYI,C,58,13,29,42,15,24,0.72,3,6,0,0,2,0,85,15.3,,--,--
114,Guy Lapointe,1977-78,MTL,D,49,13,29,42,46,19,0.86,4,17,0,1,2,0,148,8.8,,--,--
115,Serge Savard,1977-78,MTL,D,77,8,34,42,62,24,0.55,4,15,0,2,1,0,102,7.8,,--,--
116,Jere Gillis,1977-78,VAN,L,79,23,18,41,-24,35,0.52,2,7,0,0,2,0,154,14.9,,--,--
117,Gary Mcadam,1977-78,BUF,R,79,19,22,41,5,44,0.52,2,5,0,0,5,0,160,11.9,,--,--
118,Doug Risebrough,1977-78,MTL,C,72,18,23,41,31,97,0.57,1,2,0,0,3,0,116,15.5,,--,--
119,Bernie Federko,1977-78,STL,C,72,17,24,41,-34,27,0.57,4,12,0,0,1,0,128,13.3,,--,--
120,Dennis Owchar,1977-78,"PIT, CLR",D,82,10,31,41,-61,48,0.50,2,6,0,2,0,0,171,5.8,,--,--
121,Jerry Korab,1977-78,BUF,D,77,7,34,41,16,119,0.53,3,13,0,2,2,0,200,3.5,,--,--
122,Gary Sargent,1977-78,LAK,D,72,7,34,41,18,52,0.57,3,20,0,0,1,0,182,3.8,,--,--
123,Ron Duguay,1977-78,NYR,C,71,20,20,40,-17,43,0.56,3,7,0,0,1,0,128,15.6,,--,--
124,Bob Miller,1977-78,BOS,C,76,20,20,40,16,41,0.53,1,2,1,2,4,0,135,14.8,,--,--
125,Inge Hammarstrom,1977-78,"TOR, STL",L,73,20,20,40,-21,4,0.55,4,10,0,0,2,0,170,11.8,,--,--
126,Andy Spruce,1977-78,CLR,L,74,19,21,40,-7,43,0.54,3,5,0,0,1,0,119,16.0,,--,--
127,Yvon Lambert,1977-78,MTL,L,77,18,22,40,10,20,0.52,7,14,0,0,3,0,107,16.8,,--,--
128,J.P. Bordeleau,1977-78,CHI,R,76,15,25,40,8,32,0.53,0,8,2,2,3,0,103,14.6,,--,--
129,Bob Murdoch,1977-78,CLE,R,71,14,26,40,-17,27,0.56,5,11,0,0,4,0,131,10.7,,--,--
130,Andre Savard,1977-78,BUF,C,80,19,20,39,1,40,0.49,2,3,0,0,0,0,126,15.1,,--,--
131,Chris Oddleifson,1977-78,VAN,C,78,17,22,39,-21,64,0.50,2,7,1,1,2,0,91,18.7,,--,--
132,Gary Croteau,1977-78,CLR,R,62,17,22,39,-15,24,0.63,8,15,0,0,0,0,105,16.2,,--,--
133,Walt McKechnie,1977-78,"WSH, CLE",C,69,16,23,39,-20,12,0.57,3,8,0,0,0,0,119,13.4,,--,--
134,Doug Jarvis,1977-78,MTL,C,80,11,28,39,12,23,0.49,2,4,2,3,1,0,129,8.5,,--,--
135,Ken Houston,1977-78,AFM,R,74,22,16,38,4,51,0.51,2,2,0,0,2,0,147,15.0,,--,--
136,Ric Seiling,1977-78,BUF,R,80,19,19,38,12,33,0.47,2,3,0,0,4,0,115,16.5,,--,--
137,Grant Mulvey,1977-78,CHI,R,78,14,24,38,0,135,0.49,3,10,0,0,0,0,158,8.9,,--,--
138,Red Berenson,1977-78,STL,C,80,13,25,38,-20,12,0.47,0,10,1,1,2,0,140,9.3,,--,--
139,Mike Milbury,1977-78,BOS,D,80,8,30,38,51,151,0.47,0,1,0,0,0,0,83,9.6,,--,--
140,Darcy Rota,1977-78,CHI,L,78,17,20,37,5,67,0.47,3,7,0,0,1,0,107,15.9,,--,--
141,John Marks,1977-78,CHI,R,80,15,22,37,25,26,0.46,0,0,0,0,1,0,117,12.8,,--,--
142,Tom Williams,1977-78,LAK,L,58,15,22,37,-14,9,0.64,6,10,0,0,2,0,144,10.4,,--,--
143,Bobby Lalonde,1977-78,AFM,C,73,14,23,37,5,28,0.51,0,6,0,0,0,0,95,14.7,,--,--
144,Robert Picard,1977-78,WSH,D,75,10,27,37,-26,101,0.49,2,8,0,0,4,0,170,5.9,,--,--
145,Greg Smith,1977-78,CLE,D,80,7,30,37,-24,92,0.46,2,11,0,1,0,0,148,4.7,,--,--
146,Bill Lochead,1977-78,DET,L,77,20,16,36,7,47,0.47,2,4,0,0,3,0,123,16.3,,--,--
147,Rick Hampton,1977-78,CLE,D,77,18,18,36,-24,19,0.47,3,9,0,0,0,0,160,11.3,,--,--
148,Pat Boutette,1977-78,TOR,L,80,17,19,36,-1,120,0.45,2,3,0,0,1,0,131,13.0,,--,--
149,John Wensink,1977-78,BOS,L,80,16,20,36,24,181,0.45,1,1,0,0,3,0,131,12.2,,--,--
150,Dave Schultz,1977-78,"LAK, PIT",L,74,11,25,36,-8,405,0.49,0,2,0,0,1,0,111,9.9,,--,--
151,Rick Smith,1977-78,BOS,D,79,7,29,36,68,69,0.46,0,2,0,0,0,0,117,6.0,,--,--
152,Dennis Polonich,1977-78,DET,C,79,16,19,35,-5,254,0.44,5,11,0,0,0,0,128,12.5,,--,--
153,Tom Bladon,1977-78,PHI,D,79,11,24,35,32,57,0.44,1,8,1,1,1,0,156,7.0,,--,--
154,Jocelyn Guevremont,1977-78,BUF,D,66,7,28,35,25,46,0.53,0,12,0,2,1,0,162,4.3,,--,--
155,Larry Patey,1977-78,STL,C,80,17,17,34,-20,29,0.42,3,4,0,0,3,0,131,13.0,,--,--
156,Paul Holmgren,1977-78,PHI,R,62,16,18,34,23,190,0.55,2,7,0,0,1,0,91,17.6,,--,--
157,Doug Wilson,1977-78,CHI,D,77,14,20,34,12,72,0.44,5,12,0,1,2,0,204,6.9,,--,--
158,Curt Bennett,1977-78,"AFM, STL",R,75,10,24,34,-26,64,0.45,1,3,0,0,1,0,134,7.5,,--,--
159,Wayne Bianchin,1977-78,PIT,R,61,20,13,33,-14,40,0.54,3,6,1,1,2,0,95,21.1,,--,--
160,Ron Andruff,1977-78,CLR,C,78,15,18,33,-15,31,0.42,0,4,0,0,1,0,135,11.1,,--,--
161,Kent-Erik Andersson,1977-78,MNS,R,73,15,18,33,-16,4,0.45,3,7,0,1,1,0,122,12.3,,--,--
162,Danny Grant,1977-78,"DET, LAK",L,54,12,21,33,-4,8,0.61,5,10,0,0,0,0,106,11.3,,--,--
163,Dick Redmond,1977-78,"STL, AFM",D,70,11,22,33,-1,32,0.47,7,17,0,0,1,0,178,6.2,,--,--
164,Randy Manery,1977-78,LAK,D,79,6,27,33,-12,61,0.42,3,11,0,1,0,0,169,3.5,,--,--
165,Bob Kelly,1977-78,PHI,L,74,19,13,32,15,95,0.43,0,0,0,0,5,0,94,20.2,,--,--
166,Ron Zanussi,1977-78,MNS,R,68,15,17,32,-20,89,0.47,4,9,0,0,2,0,96,15.6,,--,--
167,Glenn Goldup,1977-78,LAK,R,66,14,18,32,-8,66,0.48,0,3,0,0,0,0,108,13.0,,--,--
168,Rey Comeau,1977-78,AFM,C,79,10,22,32,1,20,0.41,0,0,1,1,1,0,115,8.7,,--,--
169,Dave Hudson,1977-78,CLR,C,60,10,22,32,-8,12,0.53,1,4,0,1,0,0,86,11.6,,--,--
170,Richard Mulhern,1977-78,AFM,D,79,9,23,32,10,47,0.41,0,3,0,0,1,0,124,7.2,,--,--
171,Cliff Koroll,1977-78,CHI,R,73,16,15,31,7,19,0.42,1,4,0,0,4,0,97,16.5,,--,--
172,Bob Gainey,1977-78,MTL,L,66,15,16,31,11,57,0.47,0,2,2,3,1,0,140,10.7,,--,--
173,Bob Murray,1977-78,CHI,D,70,14,17,31,10,41,0.44,2,5,0,1,3,0,124,11.3,,--,--
174,Bill Fairbairn,1977-78,"MNS, STL",R,66,14,17,31,-24,10,0.47,2,3,1,2,1,0,89,15.7,,--,--
175,Pete Stemkowski,1977-78,LAK,C,80,13,18,31,1,33,0.39,0,0,0,0,2,0,134,9.7,,--,--
176,Wayne Merrick,1977-78,"CLE, NYI",C,55,12,19,31,-8,16,0.56,2,6,0,0,3,0,102,11.8,,--,--
177,Lucien DeBlois,1977-78,NYR,C,71,22,8,30,-9,27,0.42,1,2,0,0,3,0,111,19.8,,--,--
178,Ron Sedlbauer,1977-78,VAN,L,62,18,12,30,-6,25,0.48,1,3,0,0,1,0,119,15.1,,--,--
179,Denis Dupere,1977-78,CLR,L,54,15,15,30,9,4,0.56,2,5,2,3,4,0,67,22.4,,--,--
180,Steve Jensen,1977-78,MNS,L,74,13,17,30,-29,73,0.41,2,3,0,0,1,0,132,9.8,,--,--
181,Dean Talafous,1977-78,MNS,C,75,13,16,29,-16,25,0.39,2,5,0,0,2,0,80,16.3,,--,--
182,Bruce Boudreau,1977-78,TOR,C,40,11,18,29,7,12,0.72,1,5,0,0,2,0,71,15.5,,--,--
183,Garry Monahan,1977-78,VAN,L,67,10,19,29,2,28,0.43,0,4,0,1,1,0,105,9.5,,--,--
184,Vaclav Nedomansky,1977-78,DET,C,63,11,17,28,-17,2,0.44,5,14,0,0,1,0,108,10.2,,--,--
185,Pierre Plante,1977-78,CHI,R,77,10,18,28,-3,59,0.36,0,0,0,0,2,0,102,9.8,,--,--
186,Jean Potvin,1977-78,"NYI, CLE",D,74,4,24,28,6,38,0.38,0,3,0,1,1,0,122,3.3,,--,--
187,Lorne Henning,1977-78,NYI,C,79,12,15,27,10,6,0.34,0,0,2,4,4,0,79,15.2,,--,--
188,Bob Girard,1977-78,"CLE, WSH",L,77,9,18,27,-11,17,0.35,1,1,0,0,2,0,68,13.2,,--,--
189,Greg Joly,1977-78,DET,D,79,7,20,27,-4,73,0.34,2,6,0,1,2,0,134,5.2,,--,--
190,Eddie Johnstone,1977-78,NYR,R,53,13,13,26,-3,44,0.49,2,6,1,2,0,0,91,14.3,,--,--
191,Pierre Jarry,1977-78,MNS,L,35,9,17,26,-9,2,0.74,1,6,0,0,1,0,77,11.7,,--,--
192,Claire Alexander,1977-78,VAN,D,32,8,18,26,-6,6,0.81,4,10,0,0,0,0,105,7.6,,--,--
193,Phil Russell,1977-78,CHI,D,57,6,20,26,18,139,0.46,0,6,1,1,1,0,132,4.5,,--,--
194,William Nyrop,1977-78,MTL,D,72,5,21,26,56,37,0.36,1,1,2,2,1,0,71,7.0,,--,--
195,Ed Kea,1977-78,AFM,D,60,3,23,26,25,40,0.43,0,2,0,1,0,0,77,3.9,,--,--
196,Bill Riley,1977-78,WSH,R,57,13,12,25,-15,125,0.44,5,9,0,0,0,0,67,19.4,,--,--
197,Fred Ahern,1977-78,"CLE, CLR",R,74,8,17,25,-32,67,0.34,1,4,0,0,1,0,103,7.8,,--,--
198,Barry Dean,1977-78,PHI,L,56,7,18,25,12,34,0.45,0,2,0,0,2,0,76,9.2,,--,--
199,Gerry Hart,1977-78,NYI,D,78,2,23,25,44,94,0.32,0,0,0,0,1,0,126,1.6,,--,--
200,Dave Shand,1977-78,AFM,D,80,2,23,25,23,94,0.31,0,1,0,0,0,0,82,2.4,,--,--
201,Mario Tremblay,1977-78,MTL,R,56,10,14,24,6,44,0.43,0,0,1,1,0,0,89,11.2,,--,--
202,Ernie Hicke,1977-78,LAK,L,41,9,15,24,7,18,0.59,1,2,0,0,2,0,60,15.0,,--,--
203,Jim Lorentz,1977-78,BUF,C,70,9,15,24,-4,12,0.34,6,8,0,0,2,0,86,10.5,,--,--
204,Barry Gibbs,1977-78,"AFM, STL",D,78,7,17,24,-14,69,0.31,4,11,0,0,0,0,144,4.9,,--,--
205,Ed Westfall,1977-78,NYI,R,71,5,19,24,7,14,0.34,0,1,1,2,1,0,72,6.9,,--,--
206,Dale Tallon,1977-78,CHI,D,75,4,20,24,3,66,0.32,2,2,1,1,2,0,98,4.1,,--,--
207,Greg Polis,1977-78,NYR,R,37,7,16,23,-4,12,0.62,0,1,4,4,1,0,72,9.7,,--,--
208,George Ferguson,1977-78,TOR,C,73,7,16,23,-9,37,0.32,0,0,0,0,0,0,119,5.9,,--,--
209,Bert Wilson,1977-78,LAK,L,79,7,16,23,0,127,0.29,0,0,0,0,0,0,80,8.8,,--,--
210,Jim Neilson,1977-78,CLE,D,68,2,21,23,-24,20,0.34,0,1,0,0,0,0,52,3.8,,--,--
211,Lee Fogolin Jr.,1977-78,BUF,D,76,0,23,23,8,98,0.30,0,0,0,1,0,0,77,0.0,,--,--
212,Harvey Bennett,1977-78,"PHI, MNS",C,66,12,10,22,-32,98,0.33,1,2,0,0,0,0,69,17.4,,--,--
213,Dave Forbes,1977-78,WSH,R,77,11,11,22,-34,119,0.29,0,0,0,0,0,0,142,7.7,,--,--
214,Brian Sutter,1977-78,STL,L,78,9,13,22,-38,123,0.28,4,6,0,0,1,0,98,9.2,,--,--
215,Jude Drouin,1977-78,NYI,C,56,5,17,22,14,12,0.39,0,0,0,0,0,0,78,6.4,,--,--
216,Bill Hajt,1977-78,BUF,D,76,4,18,22,36,30,0.29,0,0,0,0,0,0,78,5.1,,--,--
217,Jim Schoenfeld,1977-78,BUF,D,60,2,20,22,24,89,0.37,0,3,0,0,0,0,113,1.8,,--,--
218,Tom Rowe,1977-78,WSH,R,63,13,8,21,-18,82,0.33,1,1,0,0,0,0,115,11.3,,--,--
219,Joe Contini,1977-78,CLR,C,37,12,9,21,-2,28,0.57,3,4,0,0,0,0,49,24.5,,--,--
220,Hartland Monahan,1977-78,"PIT, LAK",R,71,12,9,21,-21,47,0.30,1,1,0,0,1,0,110,10.9,,--,--
221,Ron Delorme,1977-78,CLR,C,68,10,11,21,-20,47,0.31,0,0,0,0,0,0,76,13.2,,--,--
222,Nelson Pyatt,1977-78,CLR,C,71,9,12,21,-23,8,0.30,1,2,0,0,0,0,87,10.3,,--,--
223,Claude Larose,1977-78,STL,R,69,8,13,21,-19,20,0.30,2,5,0,0,0,0,116,6.9,,--,--
224,Jack Valiquette,1977-78,TOR,C,60,8,13,21,0,15,0.35,3,6,0,0,2,0,49,16.3,,--,--
225,Nick Beverley,1977-78,MNS,D,57,7,14,21,-1,18,0.37,0,4,0,0,1,0,87,8.0,,--,--
