,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
26,Scott Walker,2003-04,NSH,R,75,25,42,67,4,94,0.89,9,24,3,5,3,1,157,15.9,20:03,25.0,41.4
27,Vincent Lecavalier,2003-04,TBL,C,81,32,34,66,23,52,0.81,5,14,2,2,6,0,242,13.2,18:04,22.9,41.4
28,Sergei Fedorov,2003-04,ANA,C,80,31,34,65,-5,42,0.81,9,26,2,2,6,1,268,11.6,21:05,28.3,56.6
29,Daniel Briere,2003-04,BUF,C,82,28,37,65,-7,70,0.79,11,27,0,0,3,1,194,14.4,18:20,22.0,47.1
30,Mike Ribeiro,2003-04,MTL,C,81,20,45,65,15,34,0.80,7,24,0,0,5,1,103,19.4,17:05,19.6,44.8
31,Doug Weight,2003-04,STL,C,75,14,51,65,-3,37,0.87,6,31,0,1,5,3,198,7.1,20:25,25.3,50.4
32,Michael Ryder,2003-04,MTL,R,81,25,38,63,10,26,0.78,10,23,0,0,4,0,215,11.6,16:00,19.4,24.0
33,Glen Murray,2003-04,BOS,R,81,32,28,60,17,56,0.74,11,14,0,0,9,2,260,12.3,20:56,25.6,35.8
34,Brendan Morrison,2003-04,VAN,C,82,22,38,60,16,50,0.73,5,14,1,1,4,2,161,13.7,20:08,26.4,51.0
35,Todd Bertuzzi,2003-04,VAN,R,69,17,43,60,21,122,0.87,8,16,0,0,2,1,156,10.9,21:00,26.6,45.0
36,Ryan Smyth,2003-04,EDM,L,82,23,36,59,11,70,0.72,8,18,2,3,6,2,245,9.4,19:39,24.1,47.1
37,Olli Jokinen,2003-04,FLA,C,82,26,32,58,-16,81,0.71,8,24,2,2,8,3,280,9.3,22:35,26.2,47.1
38,Pavol Demitra,2003-04,STL,R,68,23,35,58,1,18,0.85,8,21,0,0,5,2,179,12.8,20:30,26.8,47.3
39,Michal Handzus,2003-04,PHI,C,82,20,38,58,18,82,0.71,7,22,1,1,2,0,135,14.8,18:43,26.4,49.9
40,Sergei Gonchar,2003-04,"WSH, BOS",D,71,11,47,58,-14,56,0.82,6,34,0,0,0,0,161,6.8,27:26,28.6,0.0
41,Rick Nash,2003-04,CBJ,L,80,41,16,57,-35,87,0.71,19,29,0,0,7,2,269,15.2,17:38,20.9,28.6
42,Freddy Modin,2003-04,TBL,L,82,29,28,57,31,32,0.70,5,6,1,4,2,0,206,14.1,18:12,24.2,38.4
43,Miroslav Satan,2003-04,BUF,R,82,29,28,57,-15,30,0.70,11,26,1,1,5,0,206,14.1,20:02,22.2,22.2
44,Patrick Marleau,2003-04,SJS,C,80,28,29,57,-5,24,0.71,9,21,0,1,5,0,220,12.7,18:12,21.8,41.6
45,Jason Arnott,2003-04,DAL,C,73,21,36,57,23,66,0.78,5,14,0,0,5,1,143,14.7,17:00,21.6,53.0
46,Bobby Holik,2003-04,NYR,C,82,25,31,56,4,96,0.68,8,15,0,0,4,1,225,11.1,18:34,23.3,54.1
47,John LeClair,2003-04,PHI,L,75,23,32,55,20,51,0.73,8,16,0,0,4,0,182,12.6,16:06,22.0,33.3
48,Jason Spezza,2003-04,OTT,C,78,22,33,55,22,71,0.71,5,13,0,0,3,0,142,15.5,14:38,19.4,47.7
49,Tyler Arnason,2003-04,CHI,C,82,22,33,55,-13,16,0.67,6,20,0,0,2,1,222,9.9,16:34,21.0,43.1
50,Nisse Ekman,2003-04,SJS,R,82,22,33,55,30,34,0.67,1,9,4,5,5,0,147,15.0,14:54,19.7,21.7
51,Peter Forsberg,2003-04,COL,C,39,18,37,55,16,30,1.41,3,24,1,1,5,0,85,21.2,19:12,26.6,42.3
52,Shawn McEachern,2003-04,ATL,L,82,17,38,55,5,76,0.67,5,18,1,5,3,1,176,9.7,20:14,27.2,44.2
53,Saku Koivu,2003-04,MTL,C,68,14,41,55,-5,52,0.81,5,15,0,0,3,0,112,12.5,19:18,23.9,53.8
54,Vinny Prospal,2003-04,ANA,L,82,19,35,54,-9,54,0.66,7,24,0,0,4,0,185,10.3,18:37,24.4,46.7
55,Daniel Sedin,2003-04,VAN,L,82,18,36,54,18,18,0.66,1,16,0,0,3,0,153,11.8,13:33,19.8,47.9
56,Chris Pronger,2003-04,STL,D,80,14,40,54,-1,88,0.68,7,31,0,3,3,1,203,6.9,27:28,32.5,0.0
57,Scott Niedermayer,2003-04,NJD,D,81,14,40,54,20,44,0.67,9,25,0,3,3,1,165,8.5,25:56,27.6,0.0
58,Brendan Shanahan,2003-04,DET,L,82,25,28,53,15,117,0.65,8,19,0,1,7,3,280,8.9,18:05,22.0,46.9
59,J-P Dumont,2003-04,BUF,R,77,22,31,53,-9,40,0.69,10,17,0,0,1,0,156,14.1,17:00,21.6,43.8
60,David Vyborny,2003-04,CBJ,R,82,22,31,53,-26,40,0.65,8,24,4,4,2,1,158,13.9,20:23,23.5,21.6
61,Tony Amonte,2003-04,PHI,R,80,20,33,53,13,38,0.66,4,18,0,0,3,0,173,11.6,15:14,22.3,37.5
62,Chris Drury,2003-04,BUF,C,76,18,35,53,8,68,0.70,5,16,1,4,2,0,152,11.8,18:04,23.8,54.9
63,Bryan McCabe,2003-04,TOR,D,75,16,37,53,22,86,0.71,8,26,0,0,2,0,168,9.5,25:44,28.0,50.0
64,Marek Zidlicky,2003-04,NSH,D,82,14,39,53,-16,82,0.65,9,35,0,0,4,1,143,9.8,20:02,23.1,0.0
65,Ladislav Nagy,2003-04,PHX,L,55,24,28,52,11,46,0.95,11,22,0,0,6,0,160,15.0,18:10,21.2,42.4
66,Petr Sykora,2003-04,ANA,R,81,23,29,52,-9,34,0.64,6,19,0,0,2,1,277,8.3,17:57,24.0,22.2
67,Valeri Bure,2003-04,"FLA, DAL",R,68,22,30,52,3,26,0.76,8,18,0,0,4,1,209,10.5,18:58,21.5,38.7
68,Daymond Langkow,2003-04,PHX,C,81,21,31,52,4,40,0.64,4,11,1,2,2,0,174,12.1,21:07,25.0,43.1
69,Vyacheslav Kozlov,2003-04,ATL,L,76,20,32,52,-12,74,0.68,6,22,0,0,1,1,191,10.5,20:20,24.7,32.3
70,Marc Savard,2003-04,ATL,C,45,19,33,52,-8,85,1.16,6,18,1,1,3,2,133,14.3,22:19,27.2,49.9
71,Dick Tarnstrom,2003-04,PIT,D,80,16,36,52,-37,38,0.65,12,38,0,0,0,0,158,10.1,24:03,26.2,0.0
72,Jochen Hecht,2003-04,BUF,C,64,15,37,52,17,49,0.81,2,15,1,1,0,0,174,8.6,19:00,24.0,43.3
73,Trent Hunter,2003-04,NYI,R,77,25,26,51,23,16,0.66,4,10,0,0,7,0,187,13.4,15:39,21.1,36.8
74,Luc Robitaille,2003-04,LAK,L,80,22,29,51,4,56,0.64,12,21,0,0,4,0,221,10.0,16:41,21.9,0.0
75,Alexandre Daigle,2003-04,MIN,R,78,20,31,51,-4,14,0.65,6,17,0,0,3,0,145,13.8,15:10,22.2,51.4
76,Steve Yzerman,2003-04,DET,C,75,18,33,51,10,46,0.68,7,18,0,1,3,0,141,12.8,17:32,22.1,55.3
77,Brian Leetch,2003-04,"NYR, TOR",D,72,15,36,51,6,34,0.71,5,30,1,2,2,0,206,7.3,26:17,28.5,0.0
78,Oleg Kvasha,2003-04,NYI,C,81,15,36,51,4,48,0.63,5,22,3,4,3,0,147,10.2,17:52,23.9,38.3
79,Richard Zednik,2003-04,MTL,R,81,26,24,50,5,63,0.62,7,14,0,0,9,1,218,11.9,17:30,20.8,50.0
80,Joe Nieuwendyk,2003-04,TOR,C,64,22,28,50,7,26,0.78,10,20,1,1,5,0,131,16.8,15:38,20.7,60.4
81,Aleksey Morozov,2003-04,PIT,R,75,16,34,50,-24,24,0.67,8,25,0,0,5,3,132,12.1,16:34,21.9,0.0
82,Radek Dvorak,2003-04,EDM,R,78,15,35,50,18,26,0.64,6,8,0,0,0,0,188,8.0,16:56,20.7,29.2
83,Peter Bondra,2003-04,"WSH, OTT",R,77,26,23,49,-16,38,0.64,14,25,0,0,5,0,188,13.8,18:37,22.5,16.7
84,Brenden Morrow,2003-04,DAL,L,81,25,24,49,10,121,0.60,9,12,0,1,3,0,132,18.9,19:24,24.5,47.4
85,Mariusz Czerkawski,2003-04,NYI,R,81,25,24,49,8,16,0.60,9,16,0,0,2,0,157,15.9,13:02,17.2,16.7
86,Martin Erat,2003-04,NSH,R,76,16,33,49,10,38,0.64,4,14,0,0,2,0,137,11.7,15:00,20.4,29.0
87,Andrew Brunette,2003-04,MIN,L,82,15,34,49,3,12,0.60,7,19,0,0,3,0,90,16.7,15:32,22.8,46.9
88,Gary Roberts,2003-04,TOR,L,72,28,20,48,9,84,0.67,11,20,1,2,7,0,124,22.6,17:33,21.9,33.3
89,Alex Frolov,2003-04,LAK,L,77,24,24,48,8,24,0.62,5,13,2,3,3,0,168,14.3,17:13,23.0,32.4
90,Brian Rolston,2003-04,BOS,R,82,19,29,48,9,40,0.59,3,15,2,3,3,1,257,7.4,19:38,26.2,50.7
91,Owen Nolan,2003-04,TOR,R,65,19,29,48,4,110,0.74,7,16,2,2,3,1,154,12.3,17:57,23.6,53.3
92,Jonathan Cheechoo,2003-04,SJS,R,81,28,19,47,5,33,0.58,8,15,0,0,9,0,175,16.0,16:12,20.8,14.3
93,Jason Blake,2003-04,NYI,L,75,22,25,47,11,56,0.63,1,5,4,7,3,0,243,9.0,18:49,25.6,41.4
94,Alyn McCauley,2003-04,SJS,C,82,20,27,47,23,28,0.57,5,9,0,1,4,0,146,13.7,16:51,21.7,47.7
95,Jeremy Roenick,2003-04,PHI,C,62,19,28,47,1,62,0.76,10,22,1,1,1,0,128,14.8,17:37,25.9,51.5
96,David Legwand,2003-04,NSH,C,82,18,29,47,9,46,0.57,5,12,1,1,5,1,165,10.9,17:17,23.0,45.1
97,Bryan Berard,2003-04,CHI,D,58,13,34,47,-24,53,0.81,6,25,0,0,0,0,203,6.4,21:46,25.9,0.0
98,Craig Conroy,2003-04,CGY,C,63,8,39,47,13,44,0.75,2,14,0,4,0,0,112,7.1,19:13,28.4,53.8
99,Mike Knuble,2003-04,BOS,R,82,21,25,46,19,32,0.56,4,11,0,0,3,2,192,10.9,18:47,23.9,31.5
100,Petr Nedved,2003-04,"NYR, EDM",C,81,19,27,46,-8,46,0.57,7,17,0,1,3,0,190,10.0,18:43,21.8,48.2
101,Jeff Halpern,2003-04,WSH,C,79,19,27,46,-21,56,0.58,7,18,0,1,2,0,114,16.7,19:03,26.3,54.3
102,Bryan Smolinski,2003-04,OTT,C,80,19,27,46,22,49,0.57,4,11,0,1,3,0,182,10.4,16:39,23.5,44.6
103,Mathieu Schneider,2003-04,DET,D,78,14,32,46,22,56,0.59,4,20,1,1,4,0,165,8.5,24:29,26.9,0.0
104,Rob Blake,2003-04,COL,D,74,13,33,46,6,61,0.62,8,26,0,1,3,0,242,5.4,24:23,34.2,0.0
105,Simon Gagne,2003-04,PHI,L,80,24,21,45,12,29,0.56,6,14,0,0,6,1,211,11.4,16:27,25.2,39.4
106,Mark Bell,2003-04,CHI,C,82,21,24,45,-14,106,0.55,2,11,0,0,1,1,202,10.4,17:37,24.1,48.3
107,Josef Vasicek,2003-04,CAR,C,82,19,26,45,-3,60,0.55,6,15,0,0,5,0,161,11.8,17:06,23.3,48.9
108,Alex Kovalev,2003-04,"NYR, MTL",R,78,14,31,45,-9,66,0.58,3,12,0,1,1,0,207,6.8,19:00,21.0,48.4
109,Martin Rucinsky,2003-04,"NYR, VAN",L,82,14,31,45,15,72,0.55,0,4,1,2,2,0,206,6.8,18:53,23.7,12.5
110,Tuomo Ruutu,2003-04,CHI,L,82,23,21,44,-31,58,0.54,10,17,0,0,3,1,174,13.2,16:24,20.6,46.4
111,Mike Modano,2003-04,DAL,C,76,14,30,44,-21,46,0.58,6,21,0,2,0,0,152,9.2,20:27,25.9,52.6
112,Adrian Aucoin,2003-04,NYI,D,81,13,31,44,29,54,0.54,4,17,0,0,2,1,213,6.1,26:38,29.1,0.0
113,Radek Bonk,2003-04,OTT,C,66,12,32,44,2,66,0.67,6,27,0,0,1,0,98,12.2,17:38,23.7,44.9
114,Kimmo Timonen,2003-04,NSH,D,77,12,32,44,-7,52,0.57,8,30,0,1,1,0,180,6.7,23:52,27.8,0.0
115,Justin Williams,2003-04,"PHI, CAR",R,79,11,33,44,12,64,0.56,4,11,0,0,1,0,203,5.4,16:52,24.2,33.3
116,Ryan Malone,2003-04,PIT,L,81,22,21,43,-23,64,0.53,5,13,3,4,4,3,139,15.8,18:54,25.8,27.4
117,Steve Rucchin,2003-04,ANA,C,82,20,23,43,-14,12,0.52,9,17,1,1,1,0,148,13.5,19:46,28.5,53.6
118,Mark Messier,2003-04,NYR,C,76,18,25,43,3,42,0.57,1,5,2,3,3,0,104,17.3,16:29,21.3,54.9
119,Trent Klatt,2003-04,LAK,R,82,17,26,43,2,46,0.52,6,13,0,0,2,0,160,10.6,16:15,23.0,46.9
120,Wade Redden,2003-04,OTT,D,81,17,26,43,21,65,0.53,12,22,0,0,3,0,175,9.7,24:54,31.2,0.0
121,Henrik Zetterberg,2003-04,DET,C,61,15,28,43,15,14,0.70,7,13,1,4,2,1,137,10.9,18:15,22.0,45.6
122,Ray Whitney,2003-04,DET,L,67,14,29,43,7,22,0.64,3,12,1,2,4,0,119,11.8,16:24,20.4,38.9
123,Erik Cole,2003-04,CAR,L,80,18,24,42,-4,93,0.53,2,11,2,3,3,0,172,10.5,18:06,26.1,46.7
124,Shean Donovan,2003-04,CGY,R,82,18,24,42,14,72,0.51,3,5,3,3,8,1,138,13.0,14:55,22.8,39.6
125,Mike York,2003-04,EDM,L,61,16,26,42,18,15,0.69,1,10,2,5,0,0,144,11.1,19:17,22.6,45.9
126,Kim Johnsson,2003-04,PHI,D,80,13,29,42,16,26,0.53,4,23,0,0,3,0,189,6.9,24:27,28.2,0.0
127,Henrik Sedin,2003-04,VAN,C,76,11,31,42,23,32,0.55,2,13,0,0,2,0,99,11.1,14:02,20.1,49.9
128,Brent Sopel,2003-04,VAN,D,80,10,32,42,11,36,0.53,6,18,0,1,2,1,173,5.8,21:56,29.3,0.0
129,Sergei Zubov,2003-04,DAL,D,77,7,35,42,0,20,0.55,4,25,1,1,1,0,154,4.5,25:50,28.1,0.0
130,Paul Mara,2003-04,PHX,D,81,6,36,42,-11,48,0.52,1,23,0,2,0,0,140,4.3,23:37,29.3,0.0
131,Marco Sturm,2003-04,SJS,L,64,21,20,41,0,36,0.64,10,18,2,2,6,1,158,13.3,16:25,21.6,42.9
132,Matthew Barnaby,2003-04,"NYR, COL",R,82,16,25,41,18,157,0.50,1,2,0,0,3,0,104,15.4,12:23,17.0,45.8
133,Zdeno Chara,2003-04,OTT,D,79,16,25,41,33,147,0.52,7,14,0,3,3,0,185,8.6,24:38,31.0,0.0
134,Ziggy Palffy,2003-04,LAK,R,35,16,25,41,18,12,1.17,3,17,3,4,2,1,109,14.7,21:32,25.5,0.0
135,Vincent Damphousse,2003-04,SJS,C,82,12,29,41,-5,66,0.50,7,19,0,0,4,1,156,7.7,17:09,21.0,52.6
136,Kris Draper,2003-04,DET,C,67,24,16,40,22,31,0.60,2,4,5,7,1,0,149,16.1,17:44,23.8,56.9
137,Milan Kraft,2003-04,PIT,C,66,19,21,40,-22,18,0.61,6,17,0,0,1,0,134,14.2,15:16,21.4,47.4
138,Steve Konowalchuk,2003-04,"WSH, COL",L,82,19,21,40,-3,70,0.49,3,9,0,0,3,1,152,12.5,18:04,27.5,47.2
139,Marian Gaborik,2003-04,MIN,R,65,18,22,40,10,20,0.62,3,11,0,0,4,0,220,8.2,18:17,25.4,45.5
140,Sergei Samsonov,2003-04,BOS,L,58,17,23,40,12,4,0.69,3,16,0,0,5,2,132,12.9,17:27,22.0,25.0
141,Shawn Horcoff,2003-04,EDM,C,80,15,25,40,0,73,0.50,0,9,2,3,3,0,110,13.6,17:31,23.8,50.6
142,Pierre Turgeon,2003-04,DAL,C,76,15,25,40,17,20,0.53,6,12,0,0,1,0,104,14.4,14:13,17.8,49.3
143,Patrik Stefan,2003-04,ATL,C,82,14,26,40,-7,26,0.49,3,8,2,4,2,0,110,12.7,16:29,24.4,45.6
144,Ron Francis,2003-04,"CAR, TOR",C,80,13,27,40,-9,14,0.50,7,20,0,0,2,0,91,14.3,15:49,22.7,56.2
145,Michael Peca,2003-04,NYI,C,76,11,29,40,17,71,0.53,0,3,1,3,0,0,117,9.4,19:02,26.5,53.1
146,Dave Andreychuk,2003-04,TBL,L,82,21,18,39,-9,42,0.48,10,16,0,0,5,1,165,12.7,17:06,25.8,57.8
147,Kyle Calder,2003-04,CHI,L,66,21,18,39,-18,29,0.59,10,14,0,0,1,0,144,14.6,17:08,21.9,30.8
148,Ruslan Fedotenko,2003-04,TBL,L,77,17,22,39,14,30,0.51,0,1,0,0,3,0,116,14.6,14:39,20.0,55.2
149,Patrice Bergeron,2003-04,BOS,C,71,16,23,39,5,22,0.55,7,15,0,0,2,0,133,12.0,16:21,22.2,49.4
150,Peter Schaefer,2003-04,OTT,L,81,15,24,39,22,26,0.48,2,6,2,2,3,0,112,13.4,15:36,21.6,23.1
151,Sean Hill,2003-04,CAR,D,80,13,26,39,-2,84,0.49,6,19,0,1,1,1,228,5.7,25:24,30.8,50.0
152,Dan Boyle,2003-04,TBL,D,78,9,30,39,23,60,0.50,3,15,0,0,2,0,137,6.6,22:46,25.6,0.0
153,Brad Stuart,2003-04,SJS,D,77,9,30,39,9,34,0.51,5,19,0,0,0,0,129,7.0,22:09,27.0,0.0
154,Rod Brind'Amour,2003-04,CAR,C,78,12,26,38,0,28,0.49,1,4,0,1,1,0,141,8.5,21:23,28.9,61.1
155,Nicklas Lidstrom,2003-04,DET,D,81,10,28,38,19,18,0.47,3,21,1,3,3,1,194,5.1,27:39,28.1,0.0
156,Alexander Korolyuk,2003-04,SJS,L,63,19,18,37,20,18,0.59,4,6,0,0,2,0,108,17.6,14:55,18.3,50.0
157,Jeff Friesen,2003-04,NJD,L,81,17,20,37,8,26,0.46,5,11,0,0,4,0,177,9.6,15:08,19.6,45.2
158,Vladimir Orszagh,2003-04,NSH,L,82,16,21,37,-4,74,0.45,2,6,2,4,3,0,124,12.9,17:00,23.3,25.6
159,Mike Van Ryn,2003-04,FLA,D,79,13,24,37,-16,52,0.47,6,18,1,1,0,0,136,9.6,24:26,31.6,33.3
160,Randy Robitaille,2003-04,ATL,C,69,11,26,37,-12,20,0.54,5,14,0,0,2,0,121,9.1,15:51,21.1,50.2
161,Jozef Stumpel,2003-04,LAK,L,64,8,29,37,5,16,0.58,4,10,0,2,0,0,78,10.3,18:46,24.4,49.3
162,Geoff Sanderson,2003-04,"CBJ, VAN",L,80,16,20,36,-10,38,0.45,6,12,0,0,2,1,227,7.0,16:05,19.9,44.0
163,Trevor Linden,2003-04,VAN,C,82,14,22,36,-6,26,0.44,4,9,0,0,1,0,97,14.4,16:17,23.9,55.8
164,Alexei Zhamnov,2003-04,"CHI, PHI",C,43,11,25,36,-1,28,0.84,1,8,0,1,1,0,96,11.5,19:05,26.0,48.0
165,Paul Kariya,2003-04,COL,L,51,11,25,36,-5,22,0.71,5,14,1,2,1,0,110,10.0,18:37,27.6,27.8
166,Brian Rafalski,2003-04,NJD,D,69,6,30,36,6,24,0.52,2,18,0,1,1,0,130,4.6,22:48,26.0,0.0
167,Mark Parrish,2003-04,NYI,R,59,24,11,35,8,18,0.59,6,7,0,0,6,1,105,22.9,17:20,24.0,20.0
168,Martin Gelinas,2003-04,CGY,L,76,17,18,35,10,70,0.46,5,7,0,0,3,0,139,12.2,14:50,21.2,48.1
169,Pavel Kubina,2003-04,TBL,D,81,17,18,35,9,85,0.43,8,12,1,1,4,1,153,11.1,21:09,27.4,0.0
170,Sheldon Souray,2003-04,MTL,D,63,15,20,35,4,104,0.56,6,17,1,2,3,1,186,8.1,23:26,26.8,0.0
171,Derek Armstrong,2003-04,LAK,C,57,14,21,35,4,33,0.61,5,10,0,0,1,0,101,13.9,17:00,22.2,52.0
172,Dallas Drake,2003-04,STL,R,79,13,22,35,10,65,0.44,3,6,2,3,1,0,121,10.7,16:57,26.1,45.6
173,John Madden,2003-04,NJD,C,80,12,23,35,7,22,0.44,1,4,1,3,1,0,210,5.7,17:17,23.6,53.3
174,Raffi Torres,2003-04,EDM,L,80,20,14,34,12,65,0.42,5,6,0,0,3,0,136,14.7,12:38,17.1,28.6
175,Rico Fata,2003-04,PIT,L,73,16,18,34,-46,54,0.47,6,12,2,4,1,0,163,9.8,17:58,25.7,47.1
176,Alexei Yashin,2003-04,NYI,C,47,15,19,34,-1,10,0.72,3,12,0,1,1,0,148,10.1,17:19,21.4,42.8
177,Jeff O'Neill,2003-04,CAR,C,67,14,20,34,-12,60,0.51,7,14,0,0,4,1,207,6.8,17:29,25.0,57.6
178,Mattias Ohlund,2003-04,VAN,D,82,14,20,34,14,73,0.41,5,9,0,0,3,1,129,10.8,25:47,35.1,0.0
179,Joffrey Lupul,2003-04,ANA,L,75,13,21,34,-6,28,0.45,4,8,0,0,2,0,137,9.5,13:37,19.4,9.1
180,Nikolay Zherdev,2003-04,CBJ,R,57,13,21,34,-11,54,0.60,5,11,0,0,1,0,137,9.5,16:11,18.6,11.1
181,Ales Hemsky,2003-04,EDM,R,71,12,22,34,-7,14,0.48,4,11,0,0,3,0,87,13.8,14:26,18.1,33.3
182,Dmitri Kalinin,2003-04,BUF,D,77,10,24,34,0,42,0.44,2,15,1,1,4,0,118,8.5,23:06,27.3,0.0
183,John-Michael Liles,2003-04,COL,D,79,10,24,34,7,28,0.43,2,14,0,0,1,0,115,8.7,16:14,24.2,0.0
184,Todd Marchant,2003-04,CBJ,C,77,9,25,34,-17,34,0.44,4,13,0,0,2,0,163,5.5,20:39,24.3,50.8
185,Scott Hartnell,2003-04,NSH,L,59,18,15,33,-5,87,0.56,5,13,0,0,3,2,154,11.7,16:16,22.1,37.5
186,Sergei Brylin,2003-04,NJD,L,82,14,19,33,10,20,0.40,7,11,0,2,1,0,98,14.3,16:25,21.7,46.6
187,Kirk Maltby,2003-04,DET,L,79,14,19,33,24,80,0.42,1,1,4,7,4,0,123,11.4,16:16,22.2,43.3
188,Viktor Kozlov,2003-04,"FLA, NJD",C,59,13,20,33,-4,18,0.56,3,12,1,2,1,0,143,9.1,18:22,22.3,51.6
189,Eric Belanger,2003-04,LAK,C,81,13,20,33,-16,44,0.41,0,3,1,2,2,0,132,9.8,17:01,25.6,53.7
190,Jan Hrdina,2003-04,"PHX, NJD",C,68,12,21,33,-6,40,0.49,5,9,0,0,1,0,73,16.4,16:59,21.9,51.5
191,Jordan Leopold,2003-04,CGY,D,82,9,24,33,8,24,0.40,6,17,0,0,1,0,138,6.5,22:14,27.1,0.0
192,Darcy Tucker,2003-04,TOR,R,64,21,11,32,4,68,0.50,8,12,1,1,2,1,146,14.4,17:50,23.5,50.7
193,Ethan Moreau,2003-04,EDM,L,81,20,12,32,7,96,0.40,0,0,3,3,5,0,180,11.1,15:04,21.1,44.1
194,Teemu Selanne,2003-04,COL,R,78,16,16,32,2,32,0.41,6,9,1,1,4,1,182,8.8,16:10,24.7,43.8
195,Brian Savage,2003-04,"PHX, STL",L,74,16,16,32,-8,38,0.43,4,8,0,0,2,0,124,12.9,14:39,19.3,38.5
196,Trevor Letowski,2003-04,CBJ,R,73,15,17,32,-12,16,0.44,4,6,0,0,1,0,126,11.9,16:19,21.5,43.8
197,Greg Johnson,2003-04,NSH,C,82,14,18,32,-21,33,0.39,1,5,4,6,4,0,100,14.0,17:38,25.3,55.1
198,Chris Gratton,2003-04,"PHX, COL",C,81,13,19,32,-18,111,0.40,3,5,0,0,1,0,150,8.7,15:02,22.0,55.7
199,Nathan Dempsey,2003-04,"CHI, LAK",D,75,12,20,32,-12,32,0.43,3,13,0,0,1,0,183,6.6,23:01,29.4,0.0
200,Eric Lindros,2003-04,NYR,C,39,10,22,32,7,60,0.82,3,9,0,0,0,0,83,12.0,15:59,20.4,54.5
201,Branko Radivojevic,2003-04,"PHX, PHI",R,77,10,22,32,-5,72,0.42,2,6,1,1,2,1,107,9.3,14:35,19.9,36.6
