,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
28,Eddie Kullman,1947-48,NYR,R,51,15,17,32,,32,0.63,2,2,0,0,2,0,,--,,--,--
29,Jimmy Peters,1947-48,"MTL, BOS",R,59,13,18,31,,44,0.53,0,2,1,1,1,0,,--,,--,--
30,Bill Ezinicki,1947-48,TOR,R,60,11,20,31,,97,0.52,5,10,0,0,3,0,,--,,--,--
31,Don Gallinger,1947-48,BOS,C,54,10,21,31,,37,0.57,2,3,0,0,2,0,,--,,--,--
32,Joe Klukay,1947-48,TOR,L,59,15,15,30,,28,0.51,0,1,1,1,5,0,,--,,--,--
33,Pete Horeck,1947-48,DET,L,50,12,17,29,,44,0.58,1,4,0,0,2,0,,--,,--,--
34,Jimmy Thomson,1947-48,TOR,D,59,0,29,29,,82,0.49,0,8,0,0,0,0,,--,,--,--
35,Joe Carveth,1947-48,"BOS, MTL",R,57,9,19,28,,8,0.49,0,3,0,1,1,0,,--,,--,--
36,Alex Kaleta,1947-48,CHI,L,52,10,16,26,,40,0.50,1,4,0,0,3,0,,--,,--,--
37,Milt Schmidt,1947-48,BOS,C,33,9,17,26,,28,0.79,2,5,0,0,4,0,,--,,--,--
38,Bill Mosienko,1947-48,CHI,R,40,16,9,25,,0,0.63,2,3,0,0,1,0,,--,,--,--
39,Ed Sandford,1947-48,BOS,L,59,10,15,25,,25,0.42,2,2,0,0,2,0,,--,,--,--
40,Don Morrison,1947-48,DET,C,40,10,15,25,,6,0.63,0,1,0,0,1,0,,--,,--,--
41,Cal Gardner,1947-48,NYR,C,58,7,18,25,,71,0.43,1,4,0,0,1,0,,--,,--,--
42,Red Hamill,1947-48,CHI,L,60,11,13,24,,18,0.40,1,2,1,1,0,0,,--,,--,--
43,Toe Blake,1947-48,MTL,L,32,9,15,24,,4,0.75,1,6,0,0,1,0,,--,,--,--
44,Ken Smith,1947-48,BOS,L,60,11,12,23,,14,0.38,1,3,1,1,2,0,,--,,--,--
45,Bep Guidolin,1947-48,DET,L,58,12,10,22,,78,0.38,5,5,0,0,3,0,,--,,--,--
46,Bryan Hextall Sr.,1947-48,NYR,R,43,8,14,22,,18,0.51,3,5,0,0,0,0,,--,,--,--
47,Ken Reardon,1947-48,MTL,D,58,7,15,22,,129,0.38,1,7,0,0,3,0,,--,,--,--
48,Bill Quackenbush,1947-48,DET,D,58,6,16,22,,17,0.38,1,3,1,1,1,0,,--,,--,--
49,Rene Trudell,1947-48,NYR,R,54,13,7,20,,30,0.37,2,2,0,0,2,0,,--,,--,--
50,Billy Reay,1947-48,MTL,C,60,6,14,20,,24,0.33,0,0,0,1,0,0,,--,,--,--
51,Red Kelly,1947-48,DET,D,60,6,14,20,,13,0.33,0,3,1,3,0,0,,--,,--,--
52,Ernie Dickens,1947-48,CHI,D,54,5,15,20,,30,0.37,3,6,0,0,0,0,,--,,--,--
53,Billy Taylor Sr.,1947-48,"BOS, NYR",C,41,4,16,20,,25,0.49,0,1,0,0,0,0,,--,,--,--
54,Wally Wilson,1947-48,BOS,C,53,11,8,19,,18,0.36,1,2,0,0,0,0,,--,,--,--
55,Pat Egan,1947-48,BOS,D,60,8,11,19,,81,0.32,2,3,0,0,1,0,,--,,--,--
56,Frank Eddolls,1947-48,NYR,D,58,6,13,19,,16,0.33,2,5,0,0,0,0,,--,,--,--
57,Jack Stewart,1947-48,DET,D,60,5,14,19,,91,0.32,0,3,0,0,1,0,,--,,--,--
58,Bob Fillion,1947-48,MTL,L,32,9,9,18,,8,0.56,3,6,0,0,1,0,,--,,--,--
59,Gus Mortson,1947-48,TOR,D,58,7,11,18,,118,0.31,2,2,1,1,0,0,,--,,--,--
60,Metro Prystai,1947-48,CHI,C,54,7,11,18,,25,0.33,0,0,0,0,1,0,,--,,--,--
61,Clare Martin,1947-48,BOS,D,59,5,13,18,,34,0.30,0,2,0,0,1,0,,--,,--,--
62,Roger Leger,1947-48,MTL,D,48,4,14,18,,26,0.38,0,6,2,2,1,0,,--,,--,--
63,Adam Brown,1947-48,CHI,L,32,7,10,17,,41,0.53,3,4,0,0,0,0,,--,,--,--
64,Sid Smith,1947-48,TOR,L,31,7,10,17,,10,0.55,2,2,0,0,0,0,,--,,--,--
65,Ralph Nattrass,1947-48,CHI,D,60,5,12,17,,79,0.28,1,1,0,0,0,0,,--,,--,--
66,Bill Gadsby,1947-48,CHI,D,60,6,10,16,,66,0.27,2,3,0,0,1,0,,--,,--,--
67,Neil Colville,1947-48,NYR,C,55,4,12,16,,25,0.29,0,1,0,1,0,0,,--,,--,--
68,Bill Moe,1947-48,NYR,D,59,1,15,16,,31,0.27,0,6,0,0,0,0,,--,,--,--
69,Rod Morrison,1947-48,DET,R,34,8,7,15,,4,0.44,0,0,0,0,2,0,,--,,--,--
70,Jacques Locas,1947-48,MTL,R,56,7,8,15,,66,0.27,1,3,0,0,1,0,,--,,--,--
71,Norm Dussault,1947-48,MTL,C,28,5,10,15,,4,0.54,1,3,0,0,0,0,,--,,--,--
72,Glen Harmon,1947-48,MTL,D,56,10,4,14,,52,0.25,2,5,0,0,3,0,,--,,--,--
73,Murray Henderson,1947-48,BOS,D,49,6,8,14,,50,0.29,0,1,0,1,0,0,,--,,--,--
74,Bill Barilko,1947-48,TOR,D,57,5,9,14,,147,0.25,1,6,0,0,0,0,,--,,--,--
75,Paul Ronty,1947-48,BOS,C,24,3,11,14,,0,0.58,1,1,0,0,0,0,,--,,--,--
76,Jack Crawford,1947-48,BOS,D,45,3,11,14,,10,0.31,0,2,0,1,0,0,,--,,--,--
77,Ed Harrison,1947-48,BOS,C,52,6,7,13,,6,0.25,0,0,0,0,1,0,,--,,--,--
78,Wally Stanowski,1947-48,TOR,D,54,2,11,13,,12,0.24,0,3,1,1,0,0,,--,,--,--
79,Nick Metz,1947-48,TOR,L,60,4,8,12,,8,0.20,0,0,1,3,0,0,,--,,--,--
80,Marty Pavelich,1947-48,DET,L,41,4,8,12,,10,0.29,0,2,0,0,1,0,,--,,--,--
81,Bill Juzda,1947-48,NYR,D,60,3,9,12,,70,0.20,0,2,0,0,0,0,,--,,--,--
82,Ed Slowinski,1947-48,NYR,R,38,6,5,11,,2,0.29,1,2,0,0,1,0,,--,,--,--
83,Bob Goldham,1947-48,CHI,D,38,2,9,11,,38,0.29,0,0,0,0,0,0,,--,,--,--
84,John Quilty,1947-48,"MTL, BOS",C,26,5,5,10,,6,0.38,1,2,0,0,1,0,,--,,--,--
85,Fern Flaman,1947-48,BOS,D,56,4,6,10,,69,0.18,2,3,0,0,1,0,,--,,--,--
86,Don Metz,1947-48,TOR,R,26,4,6,10,,2,0.38,0,0,0,0,0,0,,--,,--,--
87,Butch Bouchard,1947-48,MTL,D,60,4,6,10,,78,0.17,2,2,1,3,1,0,,--,,--,--
88,Murph Chamberlain,1947-48,MTL,L,30,6,3,9,,62,0.30,2,2,0,0,0,0,,--,,--,--
89,Leo Reise Jr.,1947-48,DET,D,58,5,4,9,,30,0.16,1,1,1,1,1,0,,--,,--,--
90,Gerry Couture,1947-48,DET,R,19,3,6,9,,2,0.47,0,2,0,0,2,0,,--,,--,--
91,Garth Boesch,1947-48,TOR,D,45,2,7,9,,52,0.20,0,2,0,0,1,0,,--,,--,--
92,Doug Harvey,1947-48,MTL,D,35,4,4,8,,32,0.23,0,2,2,2,0,0,,--,,--,--
93,Rip Riopelle,1947-48,MTL,L,55,5,2,7,,12,0.13,1,1,0,0,0,0,,--,,--,--
94,Johnny Peirson,1947-48,BOS,R,15,4,2,6,,0,0.40,0,0,0,0,1,0,,--,,--,--
95,Doug McCaig,1947-48,DET,D,29,3,3,6,,37,0.21,0,0,0,0,0,0,,--,,--,--
96,Bob Carse,1947-48,MTL,L,22,3,3,6,,16,0.27,0,0,0,0,0,0,,--,,--,--
97,Fern Gauthier,1947-48,DET,R,35,1,5,6,,2,0.17,0,1,0,2,0,0,,--,,--,--
98,Floyd Curry,1947-48,MTL,R,31,1,5,6,,0,0.19,0,0,0,0,0,0,,--,,--,--
99,Pat Lundy,1947-48,DET,C,11,4,1,5,,6,0.45,0,0,0,0,0,0,,--,,--,--
100,John Mariucci,1947-48,CHI,D,51,1,4,5,,63,0.10,0,0,0,0,0,0,,--,,--,--
101,Tod Campeau,1947-48,MTL,C,14,2,2,4,,4,0.29,1,2,0,0,0,0,,--,,--,--
102,Max McNab,1947-48,DET,C,12,2,2,4,,2,0.33,0,0,0,0,1,0,,--,,--,--
103,Cy Thomas,1947-48,"CHI, TOR",L,14,2,2,4,,12,0.29,0,0,0,0,0,0,,--,,--,--
104,Hal Laycoe,1947-48,MTL,D,14,1,2,3,,4,0.21,0,0,0,0,0,0,,--,,--,--
105,Church Russell,1947-48,NYR,L,19,0,3,3,,2,0.16,0,0,0,0,0,0,,--,,--,--
106,Dick Butler,1947-48,CHI,R,7,2,0,2,,0,0.29,0,0,0,0,0,0,,--,,--,--
107,Eddie Bruneteau,1947-48,DET,R,18,1,1,2,,2,0.11,0,0,0,0,0,0,,--,,--,--
108,Gerry Plamondon,1947-48,MTL,L,3,1,1,2,,0,0.67,0,0,0,0,0,0,,--,,--,--
109,Murdo MacKay,1947-48,MTL,R,14,0,2,2,,0,0.14,0,0,0,0,0,0,,--,,--,--
110,Fred Shero,1947-48,NYR,D,19,1,0,1,,2,0.05,0,0,0,0,0,0,,--,,--,--
111,Enio Sclisizzi,1947-48,DET,L,4,1,0,1,,0,0.25,0,0,0,0,0,0,,--,,--,--
112,Ronnie Rowe,1947-48,NYR,C,5,1,0,1,,0,0.20,1,1,0,0,0,0,,--,,--,--
113,Ken Mosdell,1947-48,MTL,C,23,1,0,1,,19,0.04,0,0,1,1,0,0,,--,,--,--
114,Hank Blade,1947-48,CHI,L,6,1,0,1,,0,0.17,0,0,0,0,0,0,,--,,--,--
115,John McCormack,1947-48,TOR,C,3,0,1,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
116,Jean Paul Lamirande,1947-48,NYR,L,18,0,1,1,,6,0.06,0,1,0,0,0,0,,--,,--,--
117,Bing Juckes,1947-48,NYR,L,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
118,Ed Nicholson,1947-48,DET,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
119,Doug Baldwin,1947-48,CHI,D,5,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
120,Leo Gravelle,1947-48,MTL,R,15,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
121,Hub Anslow,1947-48,NYR,C,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
122,Art Michaluk,1947-48,CHI,D,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
123,Herb Foster,1947-48,NYR,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
124,Fern Perreault,1947-48,NYR,L,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
125,Tom Johnson,1947-48,MTL,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
126,Fleming MacKell,1947-48,TOR,C,3,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
127,Larry Kwong,1947-48,NYR,R,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
128,Barry Sullivan,1947-48,DET,R,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
129,Arnie Kullman,1947-48,BOS,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
130,George Robertson,1947-48,MTL,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
131,Ray Manson,1947-48,BOS,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
132,Tod Sloan,1947-48,TOR,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
