,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
18,Denis Potvin,1976-77,NYI,D,80,25,55,80,42,103,1.00,7,28,1,2,4,0,238,10.5,,--,--
19,Ian Turnbull,1976-77,TOR,D,80,22,57,79,46,84,0.99,4,26,2,3,0,0,315,7.0,,--,--
20,Dennis Maruk,1976-77,CLE,C,80,28,50,78,3,68,0.97,4,17,0,0,1,0,268,10.4,,--,--
21,Borje Salming,1976-77,TOR,D,76,12,66,78,45,46,1.03,1,22,0,3,0,0,186,6.5,,--,--
22,Guy Lapointe,1976-77,MTL,D,77,25,51,76,70,53,0.99,10,26,0,1,6,0,287,8.7,,--,--
23,Jacques Lemaire,1976-77,MTL,C,75,34,41,75,69,22,1.00,5,11,2,2,4,0,272,12.5,,--,--
24,Rod Gilbert,1976-77,NYR,R,77,27,48,75,-17,50,0.97,7,27,0,0,2,0,186,14.5,,--,--
25,Tom Williams,1976-77,LAK,L,80,35,39,74,13,14,0.93,15,28,0,0,3,0,233,15.0,,--,--
26,Rene Robert,1976-77,BUF,R,80,33,40,73,27,46,0.91,5,23,0,0,4,0,250,13.2,,--,--
27,Bryan Trottier,1976-77,NYI,C,76,30,42,72,28,34,0.95,11,22,1,1,6,0,175,17.1,,--,--
28,Eric Vail,1976-77,AFM,L,78,32,39,71,9,22,0.91,12,19,1,2,3,0,208,15.4,,--,--
29,Don Luce,1976-77,BUF,C,80,26,43,69,38,16,0.86,6,9,1,3,6,0,204,12.7,,--,--
30,Roland Eriksson,1976-77,MNS,C,80,25,44,69,-29,10,0.86,10,28,0,1,1,0,253,9.9,,--,--
31,Rick Blight,1976-77,VAN,R,78,28,40,68,0,32,0.87,11,28,0,0,5,0,198,14.1,,--,--
32,Gregg Sheppard,1976-77,BOS,C,77,31,36,67,4,20,0.87,8,22,1,2,5,0,247,12.6,,--,--
33,Billy Harris,1976-77,NYI,R,80,24,43,67,18,44,0.84,5,20,1,2,3,0,160,15.0,,--,--
34,Brad Park,1976-77,BOS,D,77,12,55,67,49,67,0.87,4,21,1,1,4,0,234,5.1,,--,--
35,Richard Martin,1976-77,BUF,L,66,36,29,65,10,58,0.98,12,20,0,0,6,0,222,16.2,,--,--
36,Jean Pronovost,1976-77,PIT,R,79,33,31,64,8,24,0.81,7,15,1,4,6,0,216,15.3,,--,--
37,Gerry Meehan,1976-77,WSH,C,80,28,36,64,-11,13,0.80,9,24,1,1,6,0,192,14.6,,--,--
38,Pierre Larouche,1976-77,PIT,C,65,29,34,63,-10,14,0.97,8,17,0,0,6,0,228,12.7,,--,--
39,Al MacAdam,1976-77,CLE,R,80,22,41,63,-2,68,0.79,6,14,0,0,3,0,192,11.5,,--,--
40,Ivan Boldirev,1976-77,CHI,C,80,24,38,62,-15,40,0.78,4,13,0,0,4,0,164,14.6,,--,--
41,Ken Hodge,1976-77,NYR,R,78,21,41,62,-20,43,0.79,6,19,0,0,5,0,141,14.9,,--,--
42,Peter Mahovlich,1976-77,MTL,C,76,15,47,62,36,45,0.82,3,13,0,0,1,0,157,9.6,,--,--
43,Mike Murphy,1976-77,LAK,R,76,25,36,61,15,58,0.80,9,19,3,3,3,0,164,15.2,,--,--
44,Craig Ramsay,1976-77,BUF,L,80,20,41,61,37,20,0.76,2,11,3,4,2,0,145,13.8,,--,--
45,Syl Apps Jr.,1976-77,PIT,C,72,18,43,61,1,20,0.85,3,16,2,3,2,0,163,11.0,,--,--
46,Andre Savard,1976-77,BUF,C,80,25,35,60,11,30,0.75,4,7,0,0,4,0,160,15.6,,--,--
47,Doug Risebrough,1976-77,MTL,C,78,22,38,60,33,132,0.77,1,7,0,0,6,0,143,15.4,,--,--
48,Dennis Kearns,1976-77,VAN,D,80,5,55,60,-25,60,0.75,2,24,1,2,1,0,120,4.2,,--,--
49,Paul Gardner,1976-77,CLR,C,60,30,29,59,-30,25,0.98,11,24,0,0,0,0,190,15.8,,--,--
50,Walt McKechnie,1976-77,DET,C,80,25,34,59,-24,50,0.74,3,13,3,5,1,0,189,13.2,,--,--
51,Gary Dornhoefer,1976-77,PHI,R,79,25,34,59,46,85,0.75,5,11,0,1,3,0,115,21.7,,--,--
52,Bob MacMillan,1976-77,STL,R,80,19,39,58,2,11,0.72,10,21,0,0,1,0,168,11.3,,--,--
53,Garry Unger,1976-77,STL,C,80,30,27,57,-11,56,0.71,7,17,0,0,5,0,235,12.8,,--,--
54,Rick Kehoe,1976-77,PIT,R,80,30,27,57,-5,10,0.71,7,12,0,0,5,0,245,12.2,,--,--
55,Don Lever,1976-77,VAN,C,80,27,30,57,-8,28,0.71,8,13,1,4,2,0,198,13.6,,--,--
56,Glen Sharpley,1976-77,MNS,C,80,25,32,57,-22,48,0.71,2,9,1,1,6,0,206,12.1,,--,--
57,Mel Bridgman,1976-77,PHI,C,70,19,38,57,35,120,0.81,4,7,0,1,2,0,136,14.0,,--,--
58,Willi Plett,1976-77,AFM,R,64,33,23,56,15,123,0.88,5,11,0,0,6,0,156,21.1,,--,--
59,Don Murdoch,1976-77,NYR,R,59,32,24,56,5,47,0.95,11,18,0,0,6,0,223,14.3,,--,--
60,Bobby Nystrom,1976-77,NYI,R,80,29,27,56,22,91,0.70,5,12,0,0,3,0,207,14.0,,--,--
61,J.P. Parise,1976-77,NYI,L,80,25,31,56,26,46,0.70,5,11,0,0,7,0,147,17.0,,--,--
62,Jim Lorentz,1976-77,BUF,C,79,23,33,56,3,8,0.71,7,13,0,0,3,0,156,14.7,,--,--
63,Wayne Merrick,1976-77,CLE,C,80,18,38,56,-21,25,0.70,4,20,0,0,2,0,199,9.0,,--,--
64,Clark Gillies,1976-77,NYI,L,70,33,22,55,18,93,0.79,12,20,0,0,5,0,215,15.3,,--,--
65,Ross Lonsberry,1976-77,PHI,L,75,23,32,55,42,43,0.73,3,5,1,1,3,0,173,13.3,,--,--
66,Bill Barber,1976-77,PHI,L,73,20,35,55,32,62,0.75,3,16,0,2,3,0,243,8.2,,--,--
67,Terry O'Reilly,1976-77,BOS,R,79,14,41,55,38,147,0.70,1,2,1,1,4,0,136,10.3,,--,--
68,Gary Sargent,1976-77,LAK,D,80,14,40,54,6,65,0.68,8,32,0,0,2,0,200,7.0,,--,--
69,Yvan Cournoyer,1976-77,MTL,R,60,25,28,53,25,8,0.88,6,10,0,0,2,0,121,20.7,,--,--
70,Jude Drouin,1976-77,NYI,C,78,24,29,53,18,27,0.68,4,14,0,0,2,0,135,17.8,,--,--
71,Steve Vickers,1976-77,NYR,L,75,22,31,53,-13,26,0.71,4,11,0,0,3,0,157,14.0,,--,--
72,Pit Martin,1976-77,CHI,C,75,17,36,53,-4,22,0.71,6,15,1,2,2,0,116,14.6,,--,--
73,Tom Bladon,1976-77,PHI,D,80,10,43,53,33,39,0.66,2,17,0,0,2,0,156,6.4,,--,--
74,Yvon Lambert,1976-77,MTL,L,79,24,28,52,29,50,0.66,2,11,0,0,5,0,130,18.5,,--,--
75,Bobby Schmautz,1976-77,BOS,R,57,23,29,52,26,62,0.91,4,9,0,0,2,0,177,13.0,,--,--
76,Rejean Houle,1976-77,MTL,L,65,22,30,52,39,24,0.80,2,8,0,1,3,0,131,16.8,,--,--
77,Wayne Cashman,1976-77,BOS,L,65,15,37,52,4,76,0.80,3,14,0,0,3,0,105,14.3,,--,--
78,Gary Croteau,1976-77,CLR,R,78,24,27,51,-17,14,0.65,5,9,0,0,2,0,144,16.7,,--,--
79,Orest Kindrachuk,1976-77,PHI,C,78,15,36,51,21,79,0.65,1,6,1,2,3,0,147,10.2,,--,--
80,Ernie Hicke,1976-77,MNS,L,77,30,20,50,-32,41,0.65,10,18,0,0,5,0,188,16.0,,--,--
81,Hartland Monahan,1976-77,WSH,R,79,23,27,50,-28,37,0.63,7,9,1,2,4,0,137,16.8,,--,--
82,Larry Patey,1976-77,STL,C,80,21,29,50,11,41,0.63,1,1,2,3,2,0,133,15.8,,--,--
83,Guy Chouinard,1976-77,AFM,C,80,17,33,50,-12,8,0.63,3,16,0,0,0,0,167,10.2,,--,--
84,Walt Tkaczuk,1976-77,NYR,C,80,12,38,50,11,38,0.63,1,4,1,2,0,0,138,8.7,,--,--
85,Dean Talafous,1976-77,MNS,C,80,22,27,49,-30,10,0.61,9,23,0,0,2,0,185,11.9,,--,--
86,Red Berenson,1976-77,STL,C,80,21,28,49,-28,8,0.61,4,10,0,1,3,0,178,11.8,,--,--
87,Stan Mikita,1976-77,CHI,C,57,19,30,49,-9,20,0.86,6,17,1,1,4,0,128,14.8,,--,--
88,Ron Schock,1976-77,PIT,C,80,17,32,49,-6,10,0.61,3,7,1,1,4,0,153,11.1,,--,--
89,Claude Larose,1976-77,STL,R,80,29,19,48,5,22,0.60,1,3,1,1,2,0,207,14.0,,--,--
90,Carol Vadnais,1976-77,NYR,D,74,11,37,48,-20,131,0.65,3,23,1,2,0,0,169,6.5,,--,--
91,Curt Bennett,1976-77,AFM,R,76,22,25,47,-14,36,0.62,5,10,1,1,5,0,183,12.0,,--,--
92,Dick Redmond,1976-77,CHI,D,80,22,25,47,-40,30,0.59,9,20,0,0,2,0,213,10.3,,--,--
93,Ed Westfall,1976-77,NYI,R,79,14,33,47,21,8,0.59,1,3,3,7,0,0,118,11.9,,--,--
94,Jerry Korab,1976-77,BUF,D,77,14,33,47,22,120,0.61,4,21,0,0,1,0,185,7.6,,--,--
95,Ron Greschner,1976-77,NYR,D,80,11,36,47,0,89,0.59,0,4,2,2,1,0,191,5.8,,--,--
96,Reggie Leach,1976-77,PHI,R,77,32,14,46,7,23,0.60,10,13,0,0,3,0,237,13.5,,--,--
97,Darcy Rota,1976-77,CHI,L,76,24,22,46,-7,82,0.61,4,7,0,0,3,0,146,16.4,,--,--
98,Bob Kelly,1976-77,PHI,L,73,22,24,46,27,117,0.63,2,3,0,0,5,0,102,21.6,,--,--
99,Garnet Bailey,1976-77,WSH,L,78,19,27,46,-21,51,0.59,2,7,0,2,2,0,153,12.4,,--,--
100,Mario Tremblay,1976-77,MTL,R,74,18,28,46,26,61,0.62,4,5,0,0,3,0,139,12.9,,--,--
101,Dennis Polonich,1976-77,DET,C,79,18,28,46,-20,274,0.58,6,10,1,1,1,0,183,9.8,,--,--
102,Wayne Dillon,1976-77,NYR,C,78,17,29,46,-14,33,0.59,1,5,0,0,1,0,158,10.8,,--,--
103,Dennis Hextall,1976-77,DET,C,78,14,32,46,-35,158,0.59,5,9,0,0,1,0,128,10.9,,--,--
104,Jean Potvin,1976-77,NYI,D,79,10,36,46,14,26,0.58,1,15,1,1,0,0,128,7.8,,--,--
105,Don Marcotte,1976-77,BOS,L,80,27,18,45,27,20,0.56,3,5,1,3,5,0,180,15.0,,--,--
106,Dennis Ververgaert,1976-77,VAN,R,79,27,18,45,-35,38,0.57,7,13,0,0,1,0,174,15.5,,--,--
107,Nelson Pyatt,1976-77,CLR,C,77,23,22,45,-18,20,0.58,2,4,0,0,4,0,158,14.5,,--,--
108,Steve Jensen,1976-77,MNS,L,78,22,23,45,-7,62,0.58,4,6,2,3,1,0,159,13.8,,--,--
109,Jack Valiquette,1976-77,TOR,C,66,15,30,45,5,7,0.68,0,2,3,5,1,0,121,12.4,,--,--
110,Jim McKenny,1976-77,TOR,D,76,14,31,45,-26,36,0.59,3,11,0,1,3,0,114,12.3,,--,--
111,Phil Russell,1976-77,CHI,D,76,9,36,45,1,233,0.59,1,12,0,1,2,0,178,5.1,,--,--
112,Ken Houston,1976-77,AFM,R,78,20,24,44,5,35,0.56,3,5,0,0,2,0,153,13.1,,--,--
113,Garry Monahan,1976-77,VAN,L,76,18,26,44,-1,48,0.58,3,5,0,1,1,0,170,10.6,,--,--
114,Richard Mulhern,1976-77,AFM,D,79,12,32,44,5,80,0.56,2,12,1,3,1,0,152,7.9,,--,--
115,Johnny Bucyk,1976-77,BOS,L,49,20,23,43,-1,12,0.88,6,14,0,0,2,0,98,20.4,,--,--
116,Hilliard Graves,1976-77,"AFM, VAN",R,79,18,25,43,1,34,0.54,3,7,0,0,3,0,132,13.6,,--,--
117,Dave Williams,1976-77,TOR,L,77,18,25,43,10,338,0.56,1,2,0,0,0,0,157,11.5,,--,--
118,Bill Clement,1976-77,AFM,C,67,17,26,43,-4,27,0.64,2,4,5,7,1,0,114,14.9,,--,--
119,Mike McEwen,1976-77,NYR,D,80,14,29,43,-24,38,0.54,5,20,0,0,0,0,203,6.9,,--,--
120,Bob Murdoch,1976-77,CLE,R,57,23,19,42,-5,30,0.74,6,11,0,0,3,0,141,16.3,,--,--
121,Rick Middleton,1976-77,BOS,R,72,20,22,42,2,2,0.58,0,4,0,0,1,0,128,15.6,,--,--
122,Don Ashby,1976-77,TOR,C,76,19,23,42,-14,24,0.55,3,7,0,0,4,0,118,16.1,,--,--
123,Serge Savard,1976-77,MTL,D,78,9,33,42,79,35,0.54,0,5,0,0,1,0,118,7.6,,--,--
124,Inge Hammarstrom,1976-77,TOR,L,78,24,17,41,8,16,0.53,5,10,0,0,3,0,154,15.6,,--,--
125,Jim Harrison,1976-77,CHI,C,60,18,23,41,-26,97,0.68,8,14,1,1,3,0,139,12.9,,--,--
126,Cliff Koroll,1976-77,CHI,R,80,15,26,41,-25,25,0.51,8,17,0,1,1,0,136,11.0,,--,--
127,Nick Libett,1976-77,DET,L,80,14,27,41,-25,25,0.51,3,10,1,2,0,0,208,6.7,,--,--
128,Mike Corrigan,1976-77,PIT,L,73,14,27,41,-12,36,0.56,2,10,0,0,1,0,125,11.2,,--,--
129,Chuck Lefley,1976-77,STL,R,71,11,30,41,-15,12,0.58,3,14,0,0,1,0,155,7.1,,--,--
130,Ron Stackhouse,1976-77,PIT,D,80,7,34,41,11,72,0.51,3,12,1,1,0,0,218,3.2,,--,--
131,Pat Hickey,1976-77,NYR,L,80,23,17,40,-11,35,0.50,4,5,1,2,1,0,130,17.7,,--,--
132,Rick Hampton,1976-77,CLE,D,57,16,24,40,-11,13,0.70,5,17,0,0,1,0,114,14.0,,--,--
133,Vic Venasky,1976-77,LAK,C,80,14,26,40,2,18,0.50,1,6,1,1,2,0,121,11.6,,--,--
134,Chris Oddleifson,1976-77,VAN,C,80,14,26,40,-18,81,0.50,3,11,1,2,0,0,103,13.6,,--,--
135,Greg Polis,1976-77,NYR,R,77,16,23,39,0,44,0.51,3,3,0,3,2,0,187,8.6,,--,--
136,Barry Dean,1976-77,CLR,L,79,14,25,39,-25,92,0.49,2,5,0,1,0,0,132,10.6,,--,--
137,Bob Dailey,1976-77,"VAN, PHI",D,76,9,30,39,1,90,0.51,4,13,0,1,1,0,179,5.0,,--,--
138,Don Saleski,1976-77,PHI,R,74,22,16,38,24,33,0.51,2,3,2,3,6,0,156,14.1,,--,--
139,Ron Sedlbauer,1976-77,VAN,L,70,18,20,38,12,29,0.54,0,2,1,2,3,0,129,14.0,,--,--
140,Pierre Plante,1976-77,STL,R,76,18,20,38,-4,77,0.50,4,7,0,0,3,0,123,14.6,,--,--
141,Doug Jarvis,1976-77,MTL,C,80,16,22,38,30,14,0.47,0,0,0,0,2,0,87,18.4,,--,--
142,Dave Gardner,1976-77,CLE,C,76,16,22,38,-20,9,0.50,5,16,0,0,3,0,141,11.3,,--,--
143,John Gould,1976-77,"VAN, AFM",R,79,15,23,38,-11,10,0.48,2,8,1,1,2,0,173,8.7,,--,--
144,Bob Berry,1976-77,LAK,L,69,13,25,38,12,20,0.55,2,6,0,0,1,0,85,15.3,,--,--
145,Jocelyn Guevremont,1976-77,BUF,D,80,9,29,38,26,46,0.47,2,8,0,0,2,0,210,4.3,,--,--
146,Errol Thompson,1976-77,TOR,L,41,21,16,37,-10,8,0.90,8,13,1,2,2,0,109,19.3,,--,--
147,Alex Pirus,1976-77,MNS,R,79,20,17,37,-19,47,0.47,1,4,0,0,1,0,131,15.3,,--,--
148,Greg Malone,1976-77,PIT,C,66,18,19,37,2,43,0.56,4,5,0,0,1,0,121,14.9,,--,--
149,Derek Sanderson,1976-77,"STL, VAN",C,48,15,22,37,-3,56,0.77,5,14,2,2,3,0,74,20.3,,--,--
150,Blair Chapman,1976-77,PIT,R,80,14,23,37,-11,16,0.46,1,3,0,0,3,0,157,8.9,,--,--
151,Pat Boutette,1976-77,TOR,L,80,18,18,36,12,107,0.45,3,4,0,0,1,0,104,17.3,,--,--
152,Dave Hudson,1976-77,CLR,C,73,15,21,36,-3,14,0.49,1,3,0,1,2,0,89,16.9,,--,--
153,Bob Bourne,1976-77,NYI,C,75,16,19,35,27,30,0.47,0,0,0,0,5,0,137,11.7,,--,--
154,Bob Sirois,1976-77,WSH,R,45,13,22,35,1,2,0.78,1,1,0,0,1,0,100,13.0,,--,--
155,Wayne Bianchin,1976-77,PIT,R,79,28,6,34,-1,28,0.43,4,4,0,0,3,0,130,21.5,,--,--
156,Michel Bergeron,1976-77,DET,R,74,21,12,33,-40,98,0.45,3,6,0,0,5,0,197,10.7,,--,--
157,Mike Fidler,1976-77,CLE,L,46,17,16,33,-5,17,0.72,7,11,0,0,3,0,112,15.2,,--,--
158,Bob Neely,1976-77,TOR,R,70,17,16,33,-16,16,0.47,3,8,0,0,5,0,123,13.8,,--,--
159,Dennis Hull,1976-77,CHI,L,75,16,17,33,-20,2,0.44,3,12,0,0,0,0,208,7.7,,--,--
160,Rey Comeau,1976-77,AFM,C,80,15,18,33,6,16,0.41,2,2,1,2,4,0,133,11.3,,--,--
161,Bob Gainey,1976-77,MTL,L,80,14,19,33,31,41,0.41,0,0,1,1,3,0,143,9.8,,--,--
162,Mike Christie,1976-77,CLE,D,79,6,27,33,19,79,0.42,0,1,0,1,2,0,61,9.8,,--,--
163,Bobby Lalonde,1976-77,VAN,C,68,17,15,32,-11,39,0.47,3,8,0,0,1,0,115,14.8,,--,--
164,Don Kozak,1976-77,LAK,R,79,15,17,32,-9,89,0.41,1,1,0,0,1,0,98,15.3,,--,--
165,Ralph Klassen,1976-77,CLE,C,80,14,18,32,-25,23,0.40,4,6,1,1,1,0,131,10.7,,--,--
166,Jerry Butler,1976-77,STL,R,80,12,20,32,-31,65,0.40,0,2,0,0,0,0,150,8.0,,--,--
167,Bill Fairbairn,1976-77,"NYR, MNS",R,60,10,22,32,1,2,0.53,0,3,2,3,2,0,93,10.8,,--,--
168,Bob Murdoch,1976-77,LAK,D,70,9,23,32,35,79,0.46,0,2,0,0,1,0,123,7.3,,--,--
169,Tom Edur,1976-77,CLR,D,80,7,25,32,14,39,0.40,3,7,0,0,1,0,150,4.7,,--,--
170,Jim Schoenfeld,1976-77,BUF,D,65,7,25,32,28,97,0.49,2,10,0,1,2,0,179,3.9,,--,--
171,Lorne Henning,1976-77,NYI,C,80,13,18,31,21,10,0.39,0,0,6,14,2,0,103,12.6,,--,--
172,Simon Nolet,1976-77,CLR,R,52,12,19,31,-2,10,0.60,1,3,1,2,2,0,104,11.5,,--,--
173,Bob Kelly,1976-77,PIT,R,74,10,21,31,13,115,0.42,1,3,0,0,1,0,139,7.2,,--,--
174,Mike Walton,1976-77,VAN,C,40,7,24,31,-15,32,0.78,2,9,0,0,1,0,75,9.3,,--,--
175,Stan Jonathan,1976-77,BOS,L,69,17,13,30,1,69,0.43,1,1,0,0,2,0,71,23.9,,--,--
176,Bill Lochead,1976-77,DET,L,61,16,14,30,-11,39,0.49,4,7,0,0,3,0,128,12.5,,--,--
177,Stan Weir,1976-77,TOR,C,65,11,19,30,4,14,0.46,1,5,0,0,2,0,68,16.2,,--,--
178,Dave Schultz,1976-77,LAK,L,76,10,20,30,-7,232,0.39,2,4,0,0,2,0,122,8.2,,--,--
179,Jim McElmury,1976-77,CLR,D,55,7,23,30,-17,16,0.55,1,14,0,0,1,0,81,8.6,,--,--
180,Jack Lynch,1976-77,WSH,D,75,5,25,30,-15,90,0.40,0,7,0,1,0,0,137,3.6,,--,--
181,Joe Watson,1976-77,PHI,D,77,4,26,30,29,39,0.39,0,0,0,0,1,0,101,4.0,,--,--
182,J.P. Bordeleau,1976-77,CHI,R,60,15,14,29,-14,20,0.48,2,3,0,0,1,0,84,17.8,,--,--
183,Brian Spencer,1976-77,BUF,L,77,14,15,29,0,55,0.38,1,1,0,0,2,0,81,17.3,,--,--
184,Gary Mcadam,1976-77,BUF,R,73,13,16,29,17,17,0.40,1,1,0,0,2,0,86,15.1,,--,--
185,Ron Lalonde,1976-77,WSH,C,76,12,17,29,-20,24,0.38,0,0,0,2,0,0,83,14.4,,--,--
186,Andre Dupont,1976-77,PHI,D,69,10,19,29,58,168,0.42,1,4,0,1,0,0,112,8.9,,--,--
187,Scott Garland,1976-77,TOR,C,69,9,20,29,-17,83,0.42,3,5,0,0,1,0,84,10.7,,--,--
188,Randy Manery,1976-77,AFM,D,73,5,24,29,-2,33,0.40,0,5,0,0,2,0,107,4.7,,--,--
189,Rod Seiling,1976-77,STL,D,79,3,26,29,1,36,0.37,2,7,0,2,1,0,147,2.0,,--,--
190,Ted Irvine,1976-77,STL,L,69,14,14,28,-17,38,0.41,1,2,0,0,2,0,123,11.4,,--,--
191,Harvey Bennett,1976-77,"WSH, PHI",C,69,14,14,28,-18,94,0.41,0,1,0,0,2,0,76,18.4,,--,--
192,Garry Howatt,1976-77,NYI,L,70,13,15,28,14,182,0.40,1,1,0,0,4,0,91,14.3,,--,--
193,Matti Hagman,1976-77,BOS,C,75,11,17,28,6,0,0.37,1,3,0,0,0,0,71,15.5,,--,--
194,Frank St. Marseille,1976-77,LAK,R,49,6,22,28,1,16,0.57,1,4,0,0,0,0,71,8.5,,--,--
195,Dave Lewis,1976-77,NYI,D,79,4,24,28,29,44,0.35,0,0,1,2,1,0,102,3.9,,--,--
196,Gene Carr,1976-77,LAK,C,68,15,12,27,5,25,0.40,0,1,1,1,2,0,102,14.7,,--,--
197,Bill Riley,1976-77,WSH,R,43,13,14,27,4,124,0.63,5,8,0,0,2,0,45,28.9,,--,--
198,Murray Wilson,1976-77,MTL,L,60,13,14,27,26,26,0.45,1,2,0,0,1,0,84,15.5,,--,--
199,Bill Goldsworthy,1976-77,"MNS, NYR",R,77,12,15,27,-24,49,0.35,1,2,0,1,2,0,135,8.9,,--,--
200,Bill Collins,1976-77,"PHI, WSH",R,63,12,15,27,-8,30,0.43,0,0,2,3,2,0,92,13.0,,--,--
201,Tim Ecclestone,1976-77,AFM,L,78,9,18,27,10,26,0.35,0,0,1,7,0,0,117,7.7,,--,--
202,Paul Holmgren,1976-77,PHI,R,59,14,12,26,10,201,0.44,0,2,0,0,2,0,74,18.9,,--,--
203,Dan Maloney,1976-77,DET,L,34,13,13,26,3,64,0.76,3,7,1,1,0,0,107,12.1,,--,--
204,Danny Gare,1976-77,BUF,R,35,11,15,26,7,73,0.74,3,4,0,0,0,0,92,11.9,,--,--
205,Greg Smith,1976-77,CLE,D,74,9,17,26,-31,65,0.35,4,12,0,0,2,0,127,7.1,,--,--
206,Bill Hajt,1976-77,BUF,D,79,6,20,26,39,56,0.33,0,3,0,0,1,0,106,5.7,,--,--
207,Jimmy Watson,1976-77,PHI,D,71,3,23,26,34,35,0.37,0,1,0,1,0,0,71,4.2,,--,--
208,Bill Hogaboam,1976-77,MNS,C,73,10,15,25,-17,16,0.34,0,0,0,0,0,0,115,8.7,,--,--
209,Juha Widing,1976-77,"LAK, CLE",C,75,9,16,25,-23,18,0.33,1,3,0,0,2,0,110,8.2,,--,--
210,Bruce Affleck,1976-77,STL,D,80,5,20,25,-22,24,0.31,1,4,0,0,0,0,133,3.8,,--,--
211,Bert Marshall,1976-77,NYI,D,72,4,21,25,48,61,0.35,0,0,0,2,1,0,61,6.6,,--,--
212,Ed Kea,1976-77,AFM,D,72,4,21,25,0,63,0.35,0,1,0,1,0,0,114,3.5,,--,--
213,Pat Price,1976-77,NYI,D,71,3,22,25,25,25,0.35,2,9,0,0,0,0,82,3.6,,--,--
214,Gerry O'Flaherty,1976-77,VAN,L,72,12,12,24,-24,20,0.33,1,2,0,0,2,0,114,10.5,,--,--
215,Grant Mulvey,1976-77,CHI,R,80,10,14,24,-17,111,0.30,0,4,0,0,1,0,90,11.1,,--,--
216,George Ferguson,1976-77,TOR,C,50,9,15,24,0,24,0.48,0,3,2,2,0,0,73,12.3,,--,--
217,Dennis O'Brien,1976-77,MNS,D,75,6,18,24,-36,114,0.32,2,4,0,1,1,0,73,8.2,,--,--
218,Mike Milbury,1976-77,BOS,D,77,6,18,24,26,166,0.31,0,1,0,0,2,0,89,6.7,,--,--
219,Bob Gassoff,1976-77,STL,D,77,6,18,24,-3,254,0.31,0,0,0,0,3,0,110,5.5,,--,--
220,Bernie Federko,1976-77,STL,C,31,14,9,23,-6,15,0.74,6,8,0,0,3,0,67,20.9,,--,--
221,Chuck Arnason,1976-77,CLR,R,61,13,10,23,-24,10,0.38,3,7,0,0,1,0,154,8.4,,--,--
222,Bobby Simpson,1976-77,AFM,L,72,13,10,23,2,45,0.32,0,1,0,0,2,0,119,10.9,,--,--
223,Terry Martin,1976-77,BUF,L,62,11,12,23,6,8,0.37,1,1,0,0,0,0,72,15.3,,--,--
224,Rick Bragnalo,1976-77,WSH,C,80,11,12,23,-15,16,0.29,1,2,2,2,1,0,91,12.1,,--,--
225,Kirk Bowman,1976-77,CHI,L,55,10,13,23,-7,6,0.42,2,5,0,0,2,0,61,16.4,,--,--
226,Andre St. Laurent,1976-77,NYI,C,72,10,13,23,8,55,0.32,2,4,0,0,3,0,96,10.4,,--,--
