,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
23,Bill Barber,1980-81,PHI,L,80,43,42,85,6,69,1.06,16,36,2,3,2,0,292,14.7,,--,--
24,Anton Stastny,1980-81,QUE,L,80,39,46,85,4,12,1.06,12,26,0,0,4,0,177,22.0,,--,--
25,Peter McNab,1980-81,BOS,C,80,37,46,83,12,24,1.04,16,35,0,0,4,0,201,18.4,,--,--
26,Guy Chouinard,1980-81,CGY,C,52,31,52,83,18,24,1.60,10,34,0,0,1,0,141,22.0,,--,--
27,Randy Carlyle,1980-81,PIT,D,76,16,67,83,-16,136,1.09,7,46,1,2,1,0,242,6.6,,--,--
28,Lanny McDonald,1980-81,CLR,R,80,35,46,81,-28,56,1.01,11,28,0,0,2,0,298,11.7,,--,--
29,Pat Boutette,1980-81,HFD,L,80,28,52,80,-11,160,1.00,8,23,2,2,3,0,182,15.4,,--,--
30,Clark Gillies,1980-81,NYI,L,80,33,45,78,27,99,0.97,9,28,0,0,3,0,188,17.5,,--,--
31,Bob Bourne,1980-81,NYI,C,78,35,41,76,34,62,0.97,9,17,7,9,5,0,195,17.9,,--,--
32,Tom Lysiak,1980-81,CHI,C,72,21,55,76,7,20,1.06,5,21,2,2,3,0,167,12.6,,--,--
33,Denis Potvin,1980-81,NYI,D,74,20,56,76,39,104,1.03,9,41,0,5,4,0,206,9.7,,--,--
34,Larry Murphy,1980-81,LAK,D,80,16,60,76,16,79,0.95,5,32,1,4,0,0,153,10.4,,--,--
35,Jari Kurri,1980-81,EDM,R,75,32,43,75,27,40,1.00,9,19,0,0,1,0,202,15.8,,--,--
36,Denis Savard,1980-81,CHI,C,76,28,47,75,27,47,0.99,4,14,0,0,3,0,159,17.6,,--,--
37,Rick MacLeish,1980-81,PHI,C,78,38,36,74,22,25,0.95,14,22,0,0,3,0,214,17.8,,--,--
38,Bill Derlago,1980-81,TOR,C,80,35,39,74,-13,26,0.93,6,22,0,0,3,0,208,16.8,,--,--
39,Paul Gardner,1980-81,PIT,C,62,34,40,74,-5,59,1.19,18,35,0,0,1,0,183,18.6,,--,--
40,Andre Savard,1980-81,BUF,C,79,31,43,74,33,63,0.94,2,11,2,4,4,0,149,20.8,,--,--
41,Blaine Stoughton,1980-81,HFD,L,71,43,30,73,-17,56,1.03,10,17,2,4,6,0,212,20.3,,--,--
42,Jorgen Pettersson,1980-81,STL,L,62,37,36,73,14,24,1.18,8,17,0,0,5,0,172,21.5,,--,--
43,Steve Shutt,1980-81,MTL,L,77,35,38,73,30,51,0.95,7,17,0,0,3,0,232,15.1,,--,--
44,Robbie Ftorek,1980-81,QUE,C,78,24,49,73,-18,104,0.94,8,23,0,1,3,0,148,16.2,,--,--
45,Mark Napier,1980-81,MTL,R,79,35,36,71,34,24,0.90,5,15,0,0,6,0,185,18.9,,--,--
46,Michel Goulet,1980-81,QUE,L,76,32,39,71,0,45,0.93,3,12,2,2,3,0,265,12.1,,--,--
47,Dave Christian,1980-81,WIN,R,80,28,43,71,-55,22,0.89,9,27,1,2,0,0,185,15.1,,--,--
48,John Ogrodnick,1980-81,DET,L,80,35,35,70,-18,14,0.88,9,22,2,2,2,0,276,12.7,,--,--
49,Reggie Leach,1980-81,PHI,R,79,34,36,70,22,59,0.89,15,27,1,2,2,0,321,10.6,,--,--
50,Anders Hedberg,1980-81,NYR,R,80,30,40,70,0,52,0.88,7,22,1,1,3,0,243,12.3,,--,--
51,Guy Lafleur,1980-81,MTL,R,51,27,43,70,24,29,1.37,7,27,0,0,7,0,191,14.1,,--,--
52,Tony McKegney,1980-81,BUF,L,80,37,32,69,11,24,0.86,9,15,0,0,4,0,236,15.7,,--,--
53,Brian Sutter,1980-81,STL,L,78,35,34,69,12,232,0.88,17,22,0,0,4,0,203,17.2,,--,--
54,Thomas Gradin,1980-81,VAN,C,79,21,48,69,2,34,0.87,4,16,0,1,1,0,158,13.3,,--,--
55,John Van Boxmeer,1980-81,BUF,D,80,18,51,69,-2,69,0.86,6,34,1,1,2,0,258,7.0,,--,--
56,Willi Plett,1980-81,CGY,R,78,38,30,68,5,239,0.87,8,18,0,0,4,0,159,23.9,,--,--
57,Eddie Johnstone,1980-81,NYR,R,80,30,38,68,14,100,0.85,4,9,3,8,5,0,187,16.0,,--,--
58,Ron Greschner,1980-81,NYR,D,74,27,41,68,-2,112,0.92,6,26,0,1,1,0,193,14.0,,--,--
59,Mike Zuke,1980-81,STL,C,74,24,44,68,15,57,0.92,10,33,1,1,1,0,145,16.6,,--,--
60,Ryan Walter,1980-81,WSH,C,80,24,44,68,-10,150,0.85,4,14,0,0,1,0,178,13.5,,--,--
61,Morris Lukowich,1980-81,WIN,L,80,33,34,67,-38,90,0.84,9,21,2,2,2,0,175,18.9,,--,--
62,Paul Reinhart,1980-81,CGY,D,74,18,49,67,10,52,0.91,10,27,0,0,0,0,122,14.8,,--,--
63,Brian Propp,1980-81,PHI,L,79,26,40,66,26,110,0.84,6,20,0,0,5,0,194,13.4,,--,--
64,Tim Young,1980-81,MNS,C,74,25,41,66,6,40,0.89,10,29,0,2,4,0,214,11.7,,--,--
65,Ian Turnbull,1980-81,TOR,D,80,19,47,66,-18,104,0.82,8,25,0,1,1,0,262,7.2,,--,--
66,Brad Park,1980-81,BOS,D,78,14,52,66,21,111,0.85,10,41,0,1,2,0,201,7.0,,--,--
67,Borje Salming,1980-81,TOR,D,72,5,61,66,0,154,0.92,1,29,1,1,1,0,210,2.4,,--,--
68,Mark Howe,1980-81,HFD,D,63,19,46,65,9,54,1.03,7,24,2,3,3,0,172,11.0,,--,--
69,Bobby Clarke,1980-81,PHI,C,80,19,46,65,16,140,0.81,5,22,1,3,2,0,150,12.7,,--,--
70,Anders Kallur,1980-81,NYI,C,78,36,28,64,24,32,0.82,7,14,6,9,4,0,163,22.1,,--,--
71,Peter Lee,1980-81,PIT,R,80,30,34,64,0,86,0.80,4,11,1,1,4,0,196,15.3,,--,--
72,Eric Vail,1980-81,CGY,L,64,28,36,64,8,23,1.00,12,18,0,1,6,0,164,17.1,,--,--
73,Mike Allison,1980-81,NYR,R,75,26,38,64,12,83,0.85,4,16,0,0,2,0,122,21.3,,--,--
74,Derek Smith,1980-81,BUF,C,69,21,43,64,14,12,0.93,11,26,0,0,2,0,166,12.7,,--,--
75,Mike Foligno,1980-81,DET,R,80,28,35,63,-14,210,0.79,3,14,0,0,5,0,181,15.5,,--,--
76,Bob MacMillan,1980-81,CGY,R,77,28,35,63,18,47,0.82,2,5,4,5,2,0,162,17.3,,--,--
77,Mario Tremblay,1980-81,MTL,R,77,25,38,63,16,123,0.82,4,12,1,2,4,0,254,9.8,,--,--
78,Stan Smyl,1980-81,VAN,R,80,25,38,63,-8,171,0.79,6,17,1,1,2,0,209,12.0,,--,--
79,Mark Messier,1980-81,EDM,C,72,23,40,63,-12,102,0.88,4,10,0,3,1,0,179,12.8,,--,--
80,Per-Olov Brasar,1980-81,VAN,C,80,22,41,63,12,8,0.79,3,16,0,1,1,0,167,13.2,,--,--
81,Dale Hunter,1980-81,QUE,C,80,19,44,63,5,226,0.79,2,7,0,0,2,0,152,12.5,,--,--
82,Behn Wilson,1980-81,PHI,D,77,16,47,63,41,237,0.82,2,16,2,3,2,0,216,7.4,,--,--
83,Darryl Sutter,1980-81,CHI,C,76,40,22,62,0,86,0.82,14,17,0,0,4,0,179,22.3,,--,--
84,Dave Williams,1980-81,VAN,L,77,35,27,62,4,343,0.81,11,19,1,1,4,0,186,18.8,,--,--
85,Rick Vaive,1980-81,TOR,R,75,33,29,62,-16,229,0.83,8,13,2,2,1,0,195,16.9,,--,--
86,Bob Kelly,1980-81,WSH,L,80,26,36,62,-13,157,0.78,8,14,0,0,4,0,125,20.8,,--,--
87,Merlin Malinowski,1980-81,CLR,C,69,25,37,62,-24,61,0.90,4,22,0,0,1,0,152,16.4,,--,--
88,Rob Ramage,1980-81,CLR,D,79,20,42,62,-47,193,0.78,12,39,1,1,3,0,289,6.9,,--,--
89,Bobby Schmautz,1980-81,VAN,R,73,27,34,61,-5,137,0.84,9,21,0,0,3,0,205,13.2,,--,--
90,Stefan Persson,1980-81,NYI,D,80,9,52,61,25,82,0.76,6,40,0,0,2,0,120,7.5,,--,--
91,Reg Kerr,1980-81,CHI,C,70,30,30,60,10,56,0.86,6,10,0,0,4,0,154,19.5,,--,--
92,Brett Callighen,1980-81,EDM,C,55,25,35,60,13,32,1.09,6,13,0,0,1,0,127,19.7,,--,--
93,Wayne Cashman,1980-81,BOS,L,77,25,35,60,17,80,0.78,7,16,0,0,2,0,111,22.5,,--,--
94,Rod Schutt,1980-81,PIT,L,80,25,35,60,-13,55,0.75,11,19,0,0,5,0,206,12.1,,--,--
95,Butch Goring,1980-81,NYI,C,78,23,37,60,4,0,0.77,4,11,1,3,1,0,152,15.1,,--,--
96,Al MacAdam,1980-81,MNS,R,78,21,39,60,-6,94,0.77,6,29,0,0,7,0,145,14.5,,--,--
97,Bob Murray,1980-81,CHI,D,77,13,47,60,6,93,0.78,6,28,0,0,1,0,206,6.3,,--,--
98,Ivan Boldirev,1980-81,VAN,C,72,26,33,59,-12,34,0.82,9,18,0,0,3,0,195,13.3,,--,--
99,Craig Ramsay,1980-81,BUF,L,80,24,35,59,40,12,0.74,1,2,1,4,3,0,110,21.8,,--,--
100,Tim Higgins,1980-81,CHI,R,78,24,35,59,20,86,0.76,1,7,0,0,1,0,149,16.1,,--,--
101,Paul Holmgren,1980-81,PHI,R,77,22,37,59,12,306,0.77,3,12,0,0,2,0,159,13.8,,--,--
102,Gilbert Perreault,1980-81,BUF,C,56,20,39,59,2,56,1.05,5,19,0,0,3,0,150,13.3,,--,--
103,Terry Ruskowski,1980-81,CHI,C,72,8,51,59,-19,225,0.82,2,16,0,1,2,0,88,9.1,,--,--
104,Steve Payne,1980-81,MNS,L,76,30,28,58,14,88,0.76,11,21,0,0,2,0,243,12.3,,--,--
105,Reed Larson,1980-81,DET,D,78,27,31,58,-35,153,0.74,8,19,0,0,0,0,297,9.1,,--,--
106,Rejean Houle,1980-81,MTL,L,77,27,31,58,20,83,0.75,6,12,1,1,3,0,158,17.1,,--,--
107,Jean Pronovost,1980-81,WSH,R,80,22,36,58,-9,61,0.72,6,22,1,4,4,0,188,11.7,,--,--
108,Steve Vickers,1980-81,NYR,L,73,19,39,58,8,40,0.79,5,13,1,1,3,0,85,22.4,,--,--
109,Ric Seiling,1980-81,BUF,R,74,30,27,57,21,80,0.77,2,5,1,2,4,0,140,21.4,,--,--
110,Don Lever,1980-81,CGY,C,62,26,31,57,20,56,0.92,4,10,1,1,4,0,157,16.6,,--,--
111,Blair MacDonald,1980-81,"EDM, VAN",R,63,24,33,57,-7,37,0.90,7,15,0,0,3,0,172,14.0,,--,--
112,Perry Turnbull,1980-81,STL,C,75,34,22,56,15,209,0.75,5,7,0,0,5,0,209,16.3,,--,--
113,Ray Bourque,1980-81,BOS,D,67,27,29,56,29,96,0.84,9,24,1,1,6,0,207,13.0,,--,--
114,Darcy Rota,1980-81,VAN,L,80,25,31,56,10,124,0.70,7,11,0,0,5,0,178,14.0,,--,--
115,Jamie Hislop,1980-81,"QUE, CGY",R,79,25,31,56,-7,26,0.71,5,6,0,1,0,0,117,21.4,,--,--
116,Steve Kasper,1980-81,BOS,C,76,21,35,56,9,94,0.74,5,10,0,0,1,0,165,12.7,,--,--
117,Pekka Rautakallio,1980-81,CGY,D,76,11,45,56,0,64,0.74,4,23,0,0,1,0,129,8.5,,--,--
118,Tony Currie,1980-81,STL,R,61,23,32,55,32,38,0.90,2,12,0,0,4,0,112,20.5,,--,--
119,Bengt-Ake Gustafsson,1980-81,WSH,L,72,21,34,55,11,26,0.76,4,16,2,2,1,0,170,12.3,,--,--
120,Steve Tambellini,1980-81,"NYI, CLR",C,74,25,29,54,-12,19,0.73,4,11,0,0,5,0,145,17.2,,--,--
121,Marc Tardif,1980-81,QUE,L,63,23,31,54,-4,35,0.86,11,24,0,0,3,0,144,16.0,,--,--
122,Yvon Lambert,1980-81,MTL,L,73,22,32,54,7,39,0.74,4,8,0,0,3,0,117,18.8,,--,--
123,Glenn Anderson,1980-81,EDM,R,58,30,23,53,4,24,0.91,10,13,3,3,5,0,161,18.6,,--,--
124,Norm Dupont,1980-81,WIN,L,80,27,26,53,-56,8,0.66,8,15,0,0,1,0,215,12.6,,--,--
125,Pierre Larouche,1980-81,MTL,C,61,25,28,53,13,28,0.87,5,14,0,0,2,0,154,16.2,,--,--
126,Matti Hagman,1980-81,EDM,C,75,20,33,53,4,16,0.71,2,14,0,0,0,0,96,20.8,,--,--
127,Risto Siltanen,1980-81,EDM,D,79,17,36,53,4,54,0.67,7,29,1,1,3,0,209,8.1,,--,--
128,Kevin McCarthy,1980-81,VAN,D,80,16,37,53,-11,85,0.66,4,23,1,1,1,0,140,11.4,,--,--
129,Mike O'Connell,1980-81,"CHI, BOS",D,82,15,38,53,4,74,0.65,3,24,2,2,0,0,175,8.6,,--,--
130,Don Maloney,1980-81,NYR,L,61,29,23,52,17,99,0.85,7,9,5,5,9,0,124,23.4,,--,--
131,Dwight Foster,1980-81,BOS,R,77,24,28,52,4,62,0.68,3,6,3,3,5,0,107,22.4,,--,--
132,John Tonelli,1980-81,NYI,L,70,20,32,52,7,57,0.74,2,10,0,0,3,0,114,17.5,,--,--
133,Al Sims,1980-81,HFD,D,80,16,36,52,-20,68,0.65,5,26,0,0,1,0,182,8.8,,--,--
134,Jerry Korab,1980-81,LAK,D,78,9,43,52,10,139,0.67,3,30,0,0,2,0,120,7.5,,--,--
135,Mario Faubert,1980-81,PIT,D,72,8,44,52,-17,118,0.72,3,26,0,3,1,0,142,5.6,,--,--
136,Ron Wilson,1980-81,WIN,C,77,18,33,51,-34,55,0.66,4,13,1,2,0,0,192,9.4,,--,--
137,Mel Bridgman,1980-81,PHI,C,77,14,37,51,30,195,0.66,1,5,0,5,3,0,138,10.1,,--,--
138,Doug Wilson,1980-81,CHI,D,76,12,39,51,6,80,0.67,3,19,0,0,1,0,245,4.9,,--,--
139,Glen Sharpley,1980-81,"MNS, CHI",C,63,22,28,50,2,30,0.79,10,16,0,0,0,0,116,19.0,,--,--
140,Greg Malone,1980-81,PIT,C,62,21,29,50,-14,68,0.81,5,8,0,0,2,0,144,14.6,,--,--
141,Ross Lonsberry,1980-81,PIT,L,80,17,33,50,-3,76,0.63,7,18,1,2,2,0,161,10.5,,--,--
142,Larry Robinson,1980-81,MTL,D,65,12,38,50,47,37,0.77,7,18,0,0,2,0,130,9.2,,--,--
143,Gordie Roberts,1980-81,"HFD, MNS",D,77,8,42,50,-14,175,0.65,4,14,0,2,0,0,119,6.7,,--,--
144,Curt Fraser,1980-81,VAN,L,77,25,24,49,-17,118,0.64,7,13,0,0,2,0,188,13.3,,--,--
145,Billy Harris,1980-81,LAK,R,80,20,29,49,-1,36,0.61,1,8,4,5,1,0,150,13.3,,--,--
146,Pat Hickey,1980-81,TOR,L,72,16,33,49,-16,49,0.68,5,9,0,3,1,0,157,10.2,,--,--
147,Willie Huber,1980-81,DET,D,80,15,34,49,-29,130,0.61,3,18,0,1,0,0,207,7.2,,--,--
148,Mike McEwen,1980-81,"CLR, NYI",D,78,11,38,49,-31,94,0.63,5,21,0,0,1,0,256,4.3,,--,--
149,Richie Dunn,1980-81,BUF,D,79,7,42,49,21,34,0.62,4,25,0,0,1,0,174,4.0,,--,--
150,Tom McCarthy,1980-81,MNS,L,62,23,25,48,3,62,0.77,4,8,0,0,2,0,147,15.6,,--,--
151,Bob Gainey,1980-81,MTL,L,78,23,24,47,13,36,0.60,5,8,3,4,3,0,181,12.7,,--,--
152,Ken Linseman,1980-81,PHI,C,51,17,30,47,8,150,0.92,1,8,1,1,1,0,126,13.5,,--,--
153,Dave Keon,1980-81,HFD,C,80,13,34,47,-33,26,0.59,2,8,0,0,1,0,130,10.0,,--,--
154,Dave Maloney,1980-81,NYR,D,79,11,36,47,25,132,0.59,3,13,0,1,1,0,140,7.8,,--,--
155,Danny Geoffrion,1980-81,WIN,R,78,20,26,46,-32,82,0.59,3,7,0,0,0,0,142,14.1,,--,--
156,Blair Chapman,1980-81,STL,R,55,20,26,46,3,41,0.84,5,13,0,0,3,0,114,17.5,,--,--
157,Tim Kerr,1980-81,PHI,R,68,22,23,45,3,84,0.66,6,15,0,0,7,0,95,23.2,,--,--
158,Larry Patey,1980-81,STL,C,80,22,23,45,2,107,0.56,0,0,8,9,3,0,125,17.6,,--,--
159,Rod Langway,1980-81,MTL,D,80,11,34,45,52,120,0.56,5,12,1,3,2,0,165,6.7,,--,--
160,Warren Miller,1980-81,HFD,R,77,22,22,44,-30,37,0.57,3,10,3,3,1,0,160,13.8,,--,--
161,Bobby Nystrom,1980-81,NYI,R,79,14,30,44,6,145,0.56,3,3,0,0,0,0,161,8.7,,--,--
162,Dave Babych,1980-81,WIN,D,69,6,38,44,-62,90,0.64,3,20,0,2,0,0,209,2.9,,--,--
163,George Ferguson,1980-81,PIT,C,79,25,18,43,-30,42,0.54,7,13,3,3,1,0,181,13.8,,--,--
164,Jim Fox,1980-81,LAK,R,71,18,25,43,0,8,0.61,2,9,0,0,2,0,92,19.6,,--,--
165,John Anderson,1980-81,TOR,R,75,17,26,43,-12,31,0.57,2,8,0,0,1,0,141,12.0,,--,--
166,Craig Hartsburg,1980-81,MNS,D,74,13,30,43,-9,124,0.58,8,27,0,1,2,0,207,6.3,,--,--
167,Keith Brown,1980-81,CHI,D,80,9,34,43,5,80,0.54,0,3,1,3,1,0,130,6.9,,--,--
168,Terry O'Reilly,1980-81,BOS,R,77,8,35,43,4,223,0.56,0,4,0,0,0,0,84,9.5,,--,--
169,Lucien DeBlois,1980-81,CLR,C,74,26,16,42,-42,78,0.57,9,14,1,1,2,0,183,14.2,,--,--
170,Tom Gorence,1980-81,PHI,R,79,24,18,42,19,46,0.53,0,0,3,3,6,0,165,14.5,,--,--
171,Pat Price,1980-81,"EDM, PIT",D,72,8,34,42,-5,226,0.58,0,13,0,0,0,0,115,7.0,,--,--
172,Paul Gagne,1980-81,CLR,L,61,25,16,41,-25,12,0.67,9,18,0,0,2,0,99,25.3,,--,--
173,Dan Maloney,1980-81,TOR,L,65,20,21,41,-11,183,0.63,13,25,0,0,2,0,80,25.0,,--,--
174,Pierre Mondou,1980-81,MTL,C,57,17,24,41,24,16,0.72,5,12,0,0,2,0,106,16.0,,--,--
175,Kent-Erik Andersson,1980-81,MNS,R,77,17,24,41,8,22,0.53,1,2,4,4,2,0,127,13.4,,--,--
176,Dennis Ververgaert,1980-81,WSH,R,79,14,27,41,-4,40,0.52,2,6,0,1,2,0,111,12.6,,--,--
177,Tom Rowe,1980-81,HFD,R,74,13,28,41,-10,190,0.55,1,7,0,0,1,0,143,9.1,,--,--
178,Errol Thompson,1980-81,"DET, PIT",L,73,20,20,40,-11,64,0.55,5,13,0,0,3,0,137,14.6,,--,--
179,Steve Christoff,1980-81,MNS,C,56,26,13,39,-9,58,0.70,9,12,0,0,2,0,132,19.7,,--,--
180,Mike Murphy,1980-81,LAK,R,68,16,23,39,-7,54,0.57,2,5,1,4,1,0,131,12.2,,--,--
181,Keith Acton,1980-81,MTL,C,61,15,24,39,5,74,0.64,3,8,0,0,2,0,101,14.8,,--,--
182,Ulf Nilsson,1980-81,NYR,C,51,14,25,39,-3,42,0.76,1,10,0,0,3,0,80,17.5,,--,--
183,Pierre Lacroix,1980-81,QUE,D,61,5,34,39,9,54,0.64,4,20,0,0,0,0,96,5.2,,--,--
184,Steve Jensen,1980-81,LAK,L,74,19,19,38,-6,88,0.51,5,8,1,2,4,0,118,16.1,,--,--
185,Ron Duguay,1980-81,NYR,C,50,17,21,38,2,83,0.76,5,10,1,2,0,0,103,16.5,,--,--
186,Doug Jarvis,1980-81,MTL,C,80,16,22,38,12,34,0.47,0,1,2,4,1,0,122,13.1,,--,--
187,Walt McKechnie,1980-81,CLR,C,53,15,23,38,-8,18,0.72,2,10,2,3,2,0,92,16.3,,--,--
188,Stan Jonathan,1980-81,BOS,L,74,14,24,38,5,192,0.51,0,1,0,0,2,0,85,16.5,,--,--
189,Jim Peplinski,1980-81,CGY,L,80,13,25,38,-1,108,0.47,1,4,0,0,2,0,107,12.1,,--,--
190,Terry Martin,1980-81,TOR,L,69,23,14,37,15,32,0.54,1,1,0,0,4,0,111,20.7,,--,--
191,Greg Terrion,1980-81,LAK,C,73,12,25,37,-1,99,0.51,2,5,0,2,2,0,92,13.0,,--,--
192,Jean Ratelle,1980-81,BOS,C,47,11,26,37,18,16,0.79,4,15,0,1,2,0,62,17.7,,--,--
193,Alan Haworth,1980-81,BUF,C,49,16,20,36,-7,34,0.73,4,9,0,0,1,0,72,22.2,,--,--
194,Willy Lindstrom,1980-81,WIN,R,72,22,13,35,-29,45,0.49,7,14,0,0,1,0,163,13.5,,--,--
195,Kevin LaVallee,1980-81,CGY,L,77,15,20,35,-4,16,0.45,3,14,0,0,2,0,131,11.5,,--,--
196,Dick Redmond,1980-81,BOS,D,78,15,20,35,4,60,0.45,6,12,2,2,0,0,152,9.9,,--,--
197,Mike Fidler,1980-81,"MNS, HFD",L,58,14,21,35,-11,10,0.60,2,9,0,0,0,0,101,13.9,,--,--
198,Ron Stackhouse,1980-81,PIT,D,74,6,29,35,-11,86,0.47,2,15,0,0,1,0,127,4.7,,--,--
199,Ted Bulley,1980-81,CHI,L,68,18,16,34,17,95,0.50,3,5,0,0,2,0,112,16.1,,--,--
200,Yvon Vautour,1980-81,CLR,R,74,15,19,34,-20,143,0.46,3,6,0,0,0,0,97,15.5,,--,--
201,Doug Risebrough,1980-81,MTL,C,48,13,21,34,7,93,0.71,1,4,0,0,1,0,94,13.8,,--,--
202,Barry Beck,1980-81,NYR,D,75,11,23,34,9,231,0.45,6,15,1,2,0,0,182,6.0,,--,--
203,Joel Quenneville,1980-81,CLR,D,71,10,24,34,-24,86,0.48,3,16,0,0,1,0,107,9.3,,--,--
204,Kevin Lowe,1980-81,EDM,D,79,10,24,34,-10,94,0.43,4,7,0,1,3,0,115,8.7,,--,--
205,Mike Eaves,1980-81,MNS,C,48,10,24,34,1,18,0.71,1,5,1,2,1,0,104,9.6,,--,--
206,Bob Dailey,1980-81,PHI,D,53,7,27,34,8,141,0.64,1,14,0,0,0,0,141,5.0,,--,--
207,Don Marcotte,1980-81,BOS,L,72,20,13,33,0,32,0.46,4,5,1,1,2,0,128,15.6,,--,--
208,Donald Nachbaur,1980-81,HFD,C,77,16,17,33,-1,139,0.43,2,2,0,0,1,0,70,22.9,,--,--
209,Rick Dudley,1980-81,"BUF, WIN",L,68,15,18,33,-5,38,0.49,2,3,0,0,0,0,102,14.7,,--,--
210,Laurie Boschman,1980-81,TOR,C,53,14,19,33,-10,178,0.62,3,7,0,0,4,0,71,19.7,,--,--
211,Mark Johnson,1980-81,PIT,C,73,10,23,33,2,50,0.45,0,6,0,0,1,0,109,9.2,,--,--
212,Rick Lapointe,1980-81,STL,D,80,8,25,33,36,124,0.41,0,2,0,0,3,0,84,9.5,,--,--
213,Jim Schoenfeld,1980-81,BUF,D,71,8,25,33,27,110,0.46,3,4,0,1,0,0,101,7.9,,--,--
214,Grant Mulvey,1980-81,CHI,R,42,18,14,32,-18,81,0.76,6,11,1,1,4,0,168,10.7,,--,--
215,Rene Robert,1980-81,"CLR, TOR",R,42,14,18,32,-9,38,0.76,5,16,0,0,1,0,109,12.8,,--,--
216,Vaclav Nedomansky,1980-81,DET,C,74,12,20,32,-35,30,0.43,6,14,0,0,0,0,128,9.4,,--,--
217,Bill Clement,1980-81,CGY,C,78,12,20,32,-16,33,0.41,1,2,2,6,2,0,94,12.8,,--,--
218,Stan Weir,1980-81,EDM,C,70,12,20,32,-8,40,0.46,1,2,0,1,2,0,84,14.3,,--,--
219,Paul Coffey,1980-81,EDM,D,74,9,23,32,5,130,0.43,2,9,0,1,0,0,113,8.0,,--,--
220,Mark Kirton,1980-81,"TOR, DET",C,61,18,13,31,-29,24,0.51,6,8,1,1,3,0,102,17.6,,--,--
221,Wayne Merrick,1980-81,NYI,C,71,16,15,31,12,30,0.44,1,4,0,0,2,0,89,18.0,,--,--
222,Real Cloutier,1980-81,QUE,R,34,15,16,31,2,18,0.91,2,10,0,0,2,0,89,16.9,,--,--
223,Gary Mcadam,1980-81,"PIT, DET",R,74,8,23,31,-30,57,0.42,1,4,0,0,0,0,144,5.5,,--,--
224,Rick Green,1980-81,WSH,D,65,8,23,31,-15,91,0.48,2,12,0,0,1,0,120,6.7,,--,--
225,Joe Micheletti,1980-81,STL,D,63,4,27,31,13,53,0.49,3,19,0,1,1,0,102,3.9,,--,--
226,Dino Ciccarelli,1980-81,MNS,R,32,18,12,30,2,29,0.94,8,10,0,0,0,0,126,14.3,,--,--
