,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
38,Donnie Marshall,1962-63,MTL,L,65,13,20,33,18,6,0.51,1,3,4,4,1,0,135,9.6,,--,--
39,Bob Nevin,1962-63,TOR,R,58,12,21,33,4,4,0.57,3,6,0,1,0,0,129,9.3,,--,--
40,Murray Balfour,1962-63,CHI,R,65,10,23,33,-3,73,0.51,1,2,0,0,1,0,139,7.2,,--,--
41,Ron Stewart,1962-63,TOR,R,63,16,16,32,12,26,0.51,1,1,2,3,3,0,133,12.0,,--,--
42,Billy Harris,1962-63,TOR,C,65,8,24,32,5,20,0.49,1,6,0,0,2,0,87,9.2,,--,--
43,Rod Gilbert,1962-63,NYR,R,70,11,20,31,-11,20,0.44,0,1,0,0,2,0,123,8.9,,--,--
44,Forbes Kennedy,1962-63,BOS,C,49,12,18,30,-17,46,0.61,1,2,0,0,1,0,77,15.6,,--,--
45,Doug Mohns,1962-63,BOS,L,68,7,23,30,-39,67,0.44,2,11,1,1,0,0,99,7.1,,--,--
46,Len Lunde,1962-63,CHI,C,60,6,22,28,5,30,0.47,0,5,0,0,0,0,110,5.5,,--,--
47,Bill Gadsby,1962-63,DET,D,70,4,24,28,-12,116,0.40,0,7,1,1,0,0,134,3.0,,--,--
48,Eric Nesterenko,1962-63,CHI,R,67,12,15,27,-5,103,0.40,1,2,0,1,3,0,124,9.7,,--,--
49,Doug Barkley,1962-63,DET,D,70,3,24,27,5,78,0.39,2,9,0,0,0,0,225,1.3,,--,--
50,Floyd Smith,1962-63,DET,R,51,9,17,26,3,10,0.51,3,5,0,1,2,0,108,8.3,,--,--
51,Pierre Pilote,1962-63,CHI,D,59,8,18,26,-4,57,0.44,5,10,0,0,2,0,89,9.0,,--,--
52,Bronco Horvath,1962-63,"NYR, TOR",C,51,7,19,26,-12,44,0.51,2,5,0,0,1,0,98,7.1,,--,--
53,Leo Boivin,1962-63,BOS,D,62,2,24,26,-26,50,0.42,0,1,1,1,0,0,103,1.9,,--,--
54,Eddie Shack,1962-63,TOR,L,63,16,9,25,0,97,0.40,1,3,0,0,4,0,122,13.1,,--,--
55,Tim Horton,1962-63,TOR,D,70,6,19,25,1,69,0.36,0,4,1,1,0,0,147,4.1,,--,--
56,Harry Howell,1962-63,NYR,D,70,5,20,25,-19,55,0.36,0,4,0,1,0,0,131,3.8,,--,--
57,Jean-Guy Talbot,1962-63,MTL,D,70,3,22,25,27,51,0.36,0,4,0,1,1,0,93,3.2,,--,--
58,Carl Brewer,1962-63,TOR,D,70,2,23,25,32,168,0.36,0,0,0,0,1,0,93,2.1,,--,--
59,Dave Balon,1962-63,NYR,L,70,11,13,24,-13,72,0.34,0,1,0,0,2,0,113,9.7,,--,--
60,Chico Maki,1962-63,CHI,R,65,7,17,24,-6,35,0.37,0,2,0,0,3,0,103,6.8,,--,--
61,Charlie Burns,1962-63,BOS,C,68,12,10,22,-20,15,0.32,0,0,1,4,3,0,109,11.0,,--,--
62,Bruce MacGregor,1962-63,DET,C,68,11,11,22,-9,12,0.32,2,3,1,1,3,0,120,9.2,,--,--
63,Bobby Leiter,1962-63,BOS,C,51,9,13,22,-24,34,0.43,0,2,0,0,1,0,89,10.1,,--,--
64,Kent Douglas,1962-63,TOR,D,70,7,15,22,18,105,0.31,4,8,0,2,1,0,111,6.3,,--,--
65,Irv Spencer,1962-63,BOS,D,69,5,17,22,-27,34,0.32,2,10,0,1,0,0,118,4.2,,--,--
66,Al MacNeil,1962-63,CHI,D,70,2,19,21,30,100,0.30,1,1,0,0,0,0,113,1.8,,--,--
67,Andre Pronovost,1962-63,"BOS, DET",L,68,13,7,20,-24,24,0.29,0,2,0,0,0,0,101,12.9,,--,--
68,Jean Ratelle,1962-63,NYR,C,47,11,9,20,-10,8,0.43,0,0,0,0,3,0,55,20.0,,--,--
69,Alex Faulkner,1962-63,DET,C,70,10,10,20,-17,6,0.29,0,2,0,0,2,0,97,10.3,,--,--
70,Val Fonteyne,1962-63,DET,L,67,6,14,20,-1,2,0.30,3,12,0,0,1,0,83,7.2,,--,--
71,Larry Cahan,1962-63,NYR,D,56,6,14,20,-27,47,0.36,1,2,0,0,2,0,79,7.6,,--,--
72,Allan Stanley,1962-63,TOR,D,61,4,15,19,2,22,0.31,0,1,1,2,1,0,61,6.6,,--,--
73,Ed Litzenberger,1962-63,TOR,C,59,5,13,18,-1,8,0.30,0,5,0,0,0,0,58,8.6,,--,--
74,J.C. Tremblay,1962-63,MTL,D,69,1,17,18,28,10,0.26,0,1,0,0,0,0,132,0.8,,--,--
75,Jean Gauthier,1962-63,MTL,D,65,1,17,18,9,46,0.28,1,7,0,0,0,0,74,1.4,,--,--
76,Cliff Pennington,1962-63,BOS,C,28,7,10,17,-3,4,0.61,0,3,0,0,0,0,47,14.9,,--,--
77,Vic Stasiuk,1962-63,DET,L,36,6,11,17,1,37,0.47,2,6,0,0,0,0,76,7.9,,--,--
78,Wayne Hicks,1962-63,BOS,R,65,7,9,16,-20,12,0.25,2,4,0,1,0,0,98,7.1,,--,--
79,Jim Neilson,1962-63,NYR,D,69,5,11,16,-26,36,0.23,2,3,0,0,0,0,108,4.6,,--,--
80,Larry Jeffrey,1962-63,DET,L,53,5,11,16,-12,62,0.30,0,0,0,0,1,0,94,5.3,,--,--
81,Al Langlois,1962-63,NYR,D,60,2,14,16,9,62,0.27,0,2,0,1,0,0,65,3.1,,--,--
82,Ken Schinkel,1962-63,NYR,R,69,6,9,15,-7,15,0.22,0,0,0,3,2,0,67,8.9,,--,--
83,Reg Fleming,1962-63,CHI,D,64,7,7,14,-2,99,0.22,0,1,1,1,3,0,77,9.1,,--,--
84,Phil Goyette,1962-63,MTL,C,32,5,8,13,5,2,0.41,0,0,0,1,2,0,31,16.1,,--,--
85,Marcel Pronovost,1962-63,DET,D,69,4,9,13,10,48,0.19,0,0,1,1,0,0,92,4.3,,--,--
86,Moose Vasko,1962-63,CHI,D,64,4,9,13,6,70,0.20,0,0,0,1,0,0,91,4.4,,--,--
87,Bob Baun,1962-63,TOR,D,48,4,8,12,14,63,0.25,0,0,0,1,1,0,63,6.3,,--,--
88,Ed Westfall,1962-63,BOS,R,48,1,11,12,-8,34,0.25,0,0,0,1,0,0,65,1.5,,--,--
89,Ted Green,1962-63,BOS,D,70,1,11,12,-25,117,0.17,0,0,0,0,0,0,82,1.2,,--,--
90,Vic Hadfield,1962-63,NYR,L,36,5,6,11,-3,32,0.31,0,1,0,0,2,0,71,7.0,,--,--
91,Warren Godfrey,1962-63,BOS,D,66,2,9,11,-23,56,0.17,0,1,0,0,0,0,65,3.1,,--,--
92,Billy McNeill,1962-63,DET,R,42,3,7,10,-8,12,0.24,1,2,0,0,0,0,31,9.7,,--,--
93,Lou Fontinato,1962-63,MTL,D,63,2,8,10,10,141,0.16,0,0,0,0,0,0,70,2.9,,--,--
94,Eddie Joyal,1962-63,DET,C,14,2,8,10,0,0,0.71,0,6,0,0,1,0,16,12.5,,--,--
95,Leon Rochefort,1962-63,NYR,R,23,5,4,9,3,6,0.39,0,0,0,0,0,0,54,9.3,,--,--
96,Howie Young,1962-63,DET,D,64,4,5,9,-9,273,0.14,0,1,0,0,1,0,126,3.2,,--,--
97,Pete Goegan,1962-63,DET,D,62,1,8,9,2,48,0.15,0,1,0,0,0,0,38,2.6,,--,--
98,Tom Johnson,1962-63,MTL,D,42,3,5,8,18,28,0.19,0,0,0,0,0,0,39,7.7,,--,--
99,Wayne Hillman,1962-63,CHI,D,67,3,5,8,23,72,0.12,0,0,0,0,0,0,87,3.4,,--,--
100,Red Berenson,1962-63,MTL,C,37,2,6,8,-4,13,0.22,0,0,0,0,1,0,67,3.0,,--,--
101,Wayne Connelly,1962-63,BOS,C,18,2,6,8,-6,2,0.44,1,3,0,0,0,0,33,6.1,,--,--
102,Jack Evans,1962-63,CHI,D,69,0,8,8,6,46,0.12,0,0,0,0,0,0,33,0.0,,--,--
103,Ted Hampson,1962-63,NYR,C,47,4,2,6,-7,2,0.13,0,0,2,2,0,0,40,10.0,,--,--
104,Bob Turner,1962-63,CHI,D,70,3,3,6,2,20,0.09,0,0,2,3,0,0,60,5.0,,--,--
105,Bill McCreary Sr.,1962-63,MTL,L,14,2,3,5,2,0,0.36,0,0,1,2,0,0,14,14.3,,--,--
106,Don Blackburn,1962-63,BOS,L,6,0,5,5,-1,4,0.83,0,0,0,0,0,0,3,0.0,,--,--
107,Don Johns,1962-63,NYR,D,6,0,4,4,4,4,0.67,0,0,0,0,0,0,2,0.0,,--,--
108,Lowell MacDonald,1962-63,DET,L,26,2,1,3,-12,6,0.12,0,0,0,0,0,0,41,4.9,,--,--
109,Pat Stapleton,1962-63,BOS,D,21,0,3,3,-11,8,0.14,0,0,0,0,0,0,16,0.0,,--,--
110,John MacMillan,1962-63,TOR,R,6,1,1,2,0,6,0.33,0,1,0,0,0,0,10,10.0,,--,--
111,Norm Armstrong,1962-63,TOR,R,7,1,1,2,1,2,0.29,0,0,0,0,0,0,2,50.0,,--,--
112,Terry Harper,1962-63,MTL,D,14,1,1,2,7,10,0.14,0,0,0,0,0,0,9,11.1,,--,--
113,Bryan Hextall Jr.,1962-63,NYR,C,21,0,2,2,-4,8,0.10,0,0,0,0,0,0,18,0.0,,--,--
114,Gerry Brisson,1962-63,MTL,R,4,0,2,2,1,4,0.50,0,0,0,0,0,0,8,0.0,,--,--
115,Jacques Laperriere,1962-63,MTL,D,6,0,2,2,0,2,0.33,0,1,0,0,0,0,8,0.0,,--,--
116,Al Arbour,1962-63,TOR,D,4,1,0,1,1,4,0.25,0,0,0,0,0,0,1,100.0,,--,--
117,Mel Pearson,1962-63,NYR,L,5,1,0,1,-1,4,0.20,0,0,0,0,0,0,5,20.0,,--,--
118,Matt Ravlich,1962-63,BOS,D,2,1,0,1,1,0,0.50,0,0,0,0,0,0,2,50.0,,--,--
119,Ralph Keller,1962-63,NYR,D,3,1,0,1,0,6,0.33,0,0,0,0,0,0,5,20.0,,--,--
120,Jim Mikol,1962-63,TOR,L,4,0,1,1,2,2,0.25,0,0,0,0,0,0,6,0.0,,--,--
121,Ron Harris,1962-63,DET,D,1,0,1,1,1,0,1.00,0,0,0,0,0,0,1,0.0,,--,--
122,Rod Seiling,1962-63,TOR,D,1,0,1,1,1,0,1.00,0,0,0,0,0,0,0,0.0,,--,--
123,Jeannot Gilbert,1962-63,BOS,C,5,0,0,0,-4,4,--,0,0,0,0,0,0,3,0.0,,--,--
124,Lou Marcon,1962-63,DET,D,1,0,0,0,1,0,--,0,0,0,0,0,0,1,0.0,,--,--
125,Paul Henderson,1962-63,DET,L,2,0,0,0,-1,9,--,0,0,0,0,0,0,1,0.0,,--,--
126,Bo Elik,1962-63,DET,L,3,0,0,0,-2,0,--,0,0,0,0,0,0,0,0.0,,--,--
127,Aut Erickson,1962-63,CHI,D,3,0,0,0,0,8,--,0,0,0,0,0,0,3,0.0,,--,--
128,Dave Lucas,1962-63,DET,D,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
129,Larry Hillman,1962-63,TOR,D,5,0,0,0,-3,2,--,0,0,0,0,0,0,10,0.0,,--,--
130,Duane Rupp,1962-63,NYR,D,2,0,0,0,1,0,--,0,0,0,0,0,0,0,0.0,,--,--
131,Gerry Odrowski,1962-63,DET,D,1,0,0,0,-1,0,--,0,0,0,0,0,0,1,0.0,,--,--
132,Andre Champagne,1962-63,TOR,L,2,0,0,0,0,0,--,0,0,0,0,0,0,2,0.0,,--,--
133,Bruce Draper,1962-63,TOR,C,1,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
134,Allan Johnson,1962-63,DET,R,2,0,0,0,0,0,--,0,0,0,0,0,0,1,0.0,,--,--
135,Roger Lafreniere,1962-63,DET,L,3,0,0,0,0,4,--,0,0,0,0,0,0,1,0.0,,--,--
136,Claude Larose,1962-63,MTL,R,4,0,0,0,0,0,--,0,0,0,0,0,0,3,0.0,,--,--
