,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
1,Bobby Hull,1961-62,CHI,L,70,50,34,84,10,35,1.20,9,19,0,2,7,0,375,13.3,,--,--
2,Andy Bathgate,1961-62,NYR,R,70,28,56,84,3,44,1.20,4,25,0,0,4,0,305,9.2,,--,--
3,Gordie Howe,1961-62,DET,R,70,33,44,77,12,54,1.10,10,23,2,3,7,0,346,9.5,,--,--
4,Stan Mikita,1961-62,CHI,C,70,25,52,77,12,97,1.10,9,27,0,0,5,0,208,12.0,,--,--
5,Frank Mahovlich,1961-62,TOR,L,70,33,38,71,31,87,1.01,1,11,0,0,9,0,236,14.0,,--,--
6,Alex Delvecchio,1961-62,DET,C,70,26,43,69,4,18,0.99,5,22,1,3,1,0,291,8.9,,--,--
7,Ralph Backstrom,1961-62,MTL,C,66,27,38,65,35,29,0.98,3,5,0,0,3,0,181,14.9,,--,--
8,Norm Ullman,1961-62,DET,C,70,26,38,64,-20,54,0.91,6,20,0,0,6,0,200,13.0,,--,--
9,Bill Hay,1961-62,CHI,C,60,11,52,63,0,34,1.05,8,24,0,0,3,0,207,5.3,,--,--
10,Claude Provost,1961-62,MTL,R,70,33,29,62,20,22,0.89,5,11,2,2,5,0,258,12.8,,--,--
11,Dave Keon,1961-62,TOR,C,64,26,35,61,40,2,0.95,3,8,2,2,6,0,252,10.3,,--,--
12,Dean Prentice,1961-62,NYR,L,68,22,38,60,2,20,0.88,10,18,1,1,4,0,217,10.1,,--,--
13,Johnny Bucyk,1961-62,BOS,L,67,20,40,60,-43,32,0.90,6,22,0,0,2,0,202,9.9,,--,--
14,Bernie Geoffrion,1961-62,MTL,R,62,23,36,59,17,36,0.95,8,23,0,0,1,0,240,9.6,,--,--
15,Earl Ingarfield,1961-62,NYR,C,70,26,31,57,-13,18,0.81,7,16,0,0,4,0,162,16.0,,--,--
16,Don McKenney,1961-62,BOS,C,70,22,33,55,-31,10,0.79,8,20,0,0,3,0,177,12.4,,--,--
17,Gilles Tremblay,1961-62,MTL,L,70,32,22,54,19,28,0.77,5,11,1,1,3,0,180,17.8,,--,--
18,George Armstrong,1961-62,TOR,R,70,21,32,53,48,27,0.76,3,5,0,2,2,0,187,11.2,,--,--
19,Bill Hicke,1961-62,MTL,R,70,20,31,51,11,42,0.73,3,10,0,0,3,0,152,13.2,,--,--
20,Henri Richard,1961-62,MTL,C,53,21,29,50,21,48,0.94,3,7,0,0,5,0,191,11.0,,--,--
21,Jerry Toppazzini,1961-62,BOS,R,70,19,31,50,-11,26,0.71,6,17,1,4,1,0,166,11.4,,--,--
22,Red Kelly,1961-62,TOR,D,58,22,27,49,23,6,0.84,4,6,1,1,2,0,159,13.8,,--,--
23,Jean-Guy Talbot,1961-62,MTL,D,70,5,42,47,30,90,0.67,2,16,0,2,1,0,130,3.8,,--,--
24,Donnie Marshall,1961-62,MTL,L,66,18,28,46,25,12,0.70,2,6,1,6,7,0,121,14.9,,--,--
25,Bronco Horvath,1961-62,CHI,C,68,17,29,46,0,19,0.68,5,13,0,0,1,0,139,12.2,,--,--
26,Murray Oliver,1961-62,BOS,C,70,17,29,46,-44,20,0.66,1,6,0,0,2,0,201,8.5,,--,--
27,Bobby Rousseau,1961-62,MTL,R,70,21,24,45,24,26,0.64,0,3,4,5,3,0,198,10.6,,--,--
28,Doug Mohns,1961-62,BOS,L,69,16,29,45,-62,74,0.65,7,21,0,0,1,0,166,9.6,,--,--
29,Bob Nevin,1961-62,TOR,R,69,15,30,45,20,14,0.65,4,9,0,1,4,0,137,10.9,,--,--
30,Vic Stasiuk,1961-62,DET,L,59,15,28,43,1,45,0.73,4,11,0,0,3,0,127,11.8,,--,--
31,Andy Hebenton,1961-62,NYR,R,70,18,24,42,-18,10,0.60,4,9,1,1,1,0,190,9.5,,--,--
32,Pierre Pilote,1961-62,CHI,D,59,7,35,42,14,97,0.71,3,15,1,1,2,0,99,7.1,,--,--
33,Dickie Moore,1961-62,MTL,L,57,19,22,41,25,52,0.72,2,8,0,0,4,0,153,12.4,,--,--
34,Jean Beliveau,1961-62,MTL,C,43,18,23,41,10,36,0.95,8,14,0,0,4,0,149,12.1,,--,--
35,Cliff Pennington,1961-62,BOS,C,70,9,32,41,-41,2,0.59,3,19,0,0,1,0,146,6.2,,--,--
36,Ab McDonald,1961-62,CHI,L,65,22,18,40,4,8,0.62,9,15,1,1,4,0,159,13.8,,--,--
37,Ed Litzenberger,1961-62,"DET, TOR",C,69,18,22,40,3,14,0.58,4,8,0,1,2,0,160,11.3,,--,--
38,Bob Pulford,1961-62,TOR,L,70,18,21,39,-4,95,0.56,3,6,2,2,1,0,210,8.6,,--,--
39,Camille Henry,1961-62,NYR,C,60,23,15,38,-13,8,0.63,6,10,0,0,0,0,131,17.5,,--,--
40,Tim Horton,1961-62,TOR,D,70,10,28,38,35,88,0.54,2,8,0,1,0,0,140,7.1,,--,--
41,Dick Duff,1961-62,TOR,L,51,17,20,37,32,37,0.73,2,4,0,0,2,0,144,11.8,,--,--
42,Kenny Wharram,1961-62,CHI,R,62,14,23,37,8,22,0.60,0,5,0,1,1,0,105,13.3,,--,--
43,Bill Gadsby,1961-62,DET,D,70,7,30,37,-12,88,0.53,0,7,0,1,1,0,146,4.8,,--,--
44,Bert Olmstead,1961-62,TOR,L,56,13,23,36,-2,10,0.64,2,11,1,1,1,0,122,10.7,,--,--
45,Allan Stanley,1961-62,TOR,D,60,9,26,35,25,24,0.58,4,11,0,0,1,0,87,10.3,,--,--
46,Phil Goyette,1961-62,MTL,C,69,7,27,34,2,16,0.49,2,6,0,0,2,0,108,6.5,,--,--
47,Murray Balfour,1961-62,CHI,R,49,15,15,30,7,70,0.61,0,2,0,0,1,0,102,14.7,,--,--
48,Doug Harvey,1961-62,NYR,D,69,6,24,30,-9,42,0.43,3,13,1,1,3,0,77,7.8,,--,--
49,Eric Nesterenko,1961-62,CHI,R,68,15,14,29,-7,97,0.43,0,0,1,1,0,0,109,13.8,,--,--
50,Ron Murphy,1961-62,CHI,L,60,12,16,28,4,41,0.47,1,1,0,0,4,0,120,10.0,,--,--
51,Charlie Burns,1961-62,BOS,C,70,11,17,28,-17,43,0.40,2,2,3,4,2,0,139,7.9,,--,--
52,Ken Schinkel,1961-62,NYR,R,65,7,21,28,-12,17,0.43,0,3,0,1,1,0,117,6.0,,--,--
53,Ted Hampson,1961-62,NYR,C,68,4,24,28,-10,10,0.41,0,2,0,1,0,0,89,4.5,,--,--
54,Billy Harris,1961-62,TOR,C,67,15,10,25,14,12,0.37,1,3,0,0,2,0,92,16.3,,--,--
55,Jean-Guy Gendron,1961-62,NYR,L,69,14,11,25,-22,71,0.36,3,4,0,0,1,0,119,11.8,,--,--
56,Al Langlois,1961-62,NYR,D,69,7,18,25,-10,90,0.36,1,4,0,0,2,0,105,6.7,,--,--
57,Moose Vasko,1961-62,CHI,D,64,2,22,24,16,87,0.38,0,2,0,1,0,0,98,2.0,,--,--
