,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
114,Derick Brassard,2013-14,NYR,C,81,18,27,45,2,46,0.56,7,18,0,0,4,1,159,11.3,15:48,21.5,48.0
115,Kevin Shattenkirk,2013-14,STL,D,81,10,35,45,1,38,0.56,7,26,0,1,5,1,188,5.3,20:34,26.1,0.0
116,Joffrey Lupul,2013-14,TOR,L,69,22,22,44,-15,44,0.64,6,12,0,0,1,1,191,11.5,18:27,22.8,43.6
117,Cody Hodgson,2013-14,BUF,C,72,20,24,44,-26,20,0.61,9,19,0,0,0,0,182,11.0,18:09,21.8,46.7
118,Oliver Ekman-Larsson,2013-14,PHX,D,80,15,29,44,-4,50,0.55,8,22,0,0,6,1,199,7.5,25:54,29.4,0.0
119,Andrej Sekera,2013-14,CAR,D,74,11,33,44,4,20,0.59,4,15,1,1,1,0,142,7.7,23:41,29.5,0.0
120,Mark Streit,2013-14,PHI,D,82,10,34,44,3,44,0.54,4,15,0,0,2,1,121,8.3,20:39,26.5,0.0
121,Marcus Johansson,2013-14,WSH,L,80,8,36,44,-21,4,0.55,6,21,0,0,1,0,107,7.5,17:32,21.5,34.7
122,Troy Brouwer,2013-14,WSH,R,82,25,18,43,-6,92,0.52,12,21,0,0,3,0,161,15.5,18:51,23.8,51.1
123,Adam Henrique,2013-14,NJD,C,77,25,18,43,3,20,0.56,7,12,3,5,4,0,137,18.2,18:03,24.6,44.3
124,Ryan Kesler,2013-14,VAN,C,77,25,18,43,-15,81,0.56,9,16,1,1,5,1,239,10.5,21:49,25.9,52.6
125,Vladimir Tarasenko,2013-14,STL,R,64,21,22,43,20,16,0.67,5,7,0,0,3,0,136,15.4,15:10,21.8,33.3
126,Tyler Ennis,2013-14,BUF,L,80,21,22,43,-25,42,0.54,6,16,0,0,0,0,210,10.0,18:51,21.6,38.7
127,Tomas Plekanec,2013-14,MTL,C,81,20,23,43,11,38,0.53,3,10,3,3,5,0,199,10.1,19:47,26.3,48.0
128,Justin Williams,2013-14,LAK,R,82,19,24,43,14,48,0.52,4,7,0,0,1,0,239,7.9,16:57,22.0,20.0
129,Mathieu Perreault,2013-14,ANA,L,69,18,25,43,13,36,0.62,4,9,0,0,1,1,120,15.0,13:52,17.9,52.6
130,Olli Jokinen,2013-14,WPG,C,82,18,25,43,-8,62,0.52,2,8,0,0,1,0,171,10.5,17:01,22.8,46.0
131,Ryan McDonagh,2013-14,NYR,D,77,14,29,43,11,36,0.56,2,13,3,4,4,1,177,7.9,24:49,29.9,0.0
132,Ales Hemsky,2013-14,"EDM, OTT",R,75,13,30,43,-15,24,0.57,2,13,0,0,1,0,138,9.4,15:58,22.7,25.0
133,Ryan Suter,2013-14,MIN,D,82,8,35,43,15,34,0.52,3,17,0,1,0,0,150,5.3,29:25,32.0,100.0
134,Andrei Markov,2013-14,MTL,D,81,7,36,43,12,34,0.53,2,21,1,1,1,1,131,5.3,25:14,28.7,0.0
135,Alexander Semin,2013-14,CAR,R,65,22,20,42,1,42,0.65,6,12,1,1,3,1,210,10.5,19:55,24.7,10.0
136,Andrew Cogliano,2013-14,ANA,C,82,21,21,42,13,26,0.51,0,0,3,5,5,0,157,13.4,15:24,22.4,40.7
137,Jason Chimera,2013-14,WSH,L,82,15,27,42,4,36,0.51,1,5,0,1,0,0,167,9.0,15:25,21.1,43.7
138,Michael Frolik,2013-14,WPG,R,81,15,27,42,8,12,0.52,1,2,0,1,2,0,189,7.9,16:40,22.1,63.2
139,Teddy Purcell,2013-14,TBL,L,81,12,30,42,-3,14,0.52,3,17,0,0,4,1,157,7.6,16:28,20.4,25.0
140,Marek Zidlicky,2013-14,NJD,D,81,12,30,42,-3,60,0.52,8,18,0,2,2,1,128,9.4,21:39,27.4,0.0
141,Alex Goligoski,2013-14,DAL,D,81,6,36,42,9,28,0.52,3,15,0,0,0,0,141,4.3,24:19,28.2,0.0
142,Brayden Schenn,2013-14,PHI,C,82,20,21,41,0,54,0.50,4,9,0,0,6,1,178,11.2,15:45,20.1,43.2
143,Evander Kane,2013-14,WPG,L,63,19,22,41,-7,66,0.65,1,5,2,2,4,0,250,7.6,20:17,24.9,42.9
144,Brendan Gallagher,2013-14,MTL,R,81,19,22,41,4,73,0.51,8,9,0,0,0,0,211,9.0,15:58,21.5,36.7
145,Alex Killorn,2013-14,TBL,L,82,17,24,41,8,63,0.50,3,8,0,0,2,1,173,9.8,16:47,21.4,43.0
146,Johan Franzen,2013-14,DET,R,54,16,25,41,6,40,0.76,7,17,0,0,4,0,149,10.7,17:39,23.6,52.9
147,Mike Richards,2013-14,LAK,C,82,11,30,41,-6,28,0.50,4,12,1,2,3,0,157,7.0,16:59,23.4,53.9
148,Mikael Granlund,2013-14,MIN,R,63,8,33,41,-3,22,0.65,2,12,0,0,2,0,104,7.7,17:19,22.4,52.6
149,Brent Seabrook,2013-14,CHI,D,82,7,34,41,23,22,0.50,3,9,1,1,0,0,149,4.7,22:16,30.2,0.0
150,Steven Stamkos,2013-14,TBL,C,37,25,15,40,9,18,1.08,9,13,1,1,5,1,124,20.2,20:15,24.2,49.1
151,Matt Read,2013-14,PHI,R,75,22,18,40,-4,16,0.53,0,2,4,4,3,0,151,14.6,18:48,24.5,42.9
152,Cam Atkinson,2013-14,CBJ,R,79,21,19,40,-4,18,0.51,4,9,1,1,5,0,216,9.7,15:47,20.7,0.0
153,Brian Gionta,2013-14,MTL,R,81,18,22,40,1,22,0.49,2,7,0,1,3,1,184,9.8,17:51,23.3,38.3
154,Zdeno Chara,2013-14,BOS,D,77,17,23,40,25,66,0.52,10,15,0,1,3,0,168,10.1,24:39,28.5,0.0
155,Martin Hanzal,2013-14,PHX,C,65,15,25,40,-9,73,0.62,5,13,0,0,2,0,169,8.9,18:41,24.6,54.5
156,Jordan Staal,2013-14,CAR,C,82,15,25,40,2,34,0.49,2,10,1,4,2,0,165,9.1,18:57,26.3,54.4
157,Torey Krug,2013-14,BOS,D,79,14,26,40,18,28,0.51,6,19,0,0,2,1,183,7.6,17:31,22.1,50.0
158,Roman Josi,2013-14,NSH,D,72,13,27,40,-2,18,0.56,3,13,0,0,2,0,168,7.7,26:25,30.3,0.0
159,Rick Nash,2013-14,NYR,L,65,26,13,39,10,36,0.60,4,7,2,4,9,0,258,10.1,17:01,24.5,100.0
160,Artem Anisimov,2013-14,CBJ,C,81,22,17,39,-2,20,0.48,3,6,2,2,5,0,162,13.6,16:36,22.1,49.3
161,Andrew Shaw,2013-14,CHI,R,80,20,19,39,12,76,0.49,5,9,0,0,2,0,149,13.4,15:41,19.9,43.3
162,Tomas Tatar,2013-14,DET,L,73,19,20,39,12,30,0.53,2,6,0,0,3,0,158,12.0,14:21,19.9,50.0
163,Nick Foligno,2013-14,CBJ,L,70,18,21,39,5,96,0.56,3,6,0,0,5,0,111,16.2,16:04,20.1,46.2
164,Mikael Backlund,2013-14,CGY,C,76,18,21,39,4,32,0.51,5,11,4,4,3,1,178,10.1,18:32,25.9,47.5
165,Chris Higgins,2013-14,VAN,L,78,17,22,39,-14,30,0.50,2,3,0,1,4,1,216,7.9,19:10,25.1,44.7
166,Milan Michalek,2013-14,OTT,L,82,17,22,39,-25,41,0.48,4,8,0,0,1,0,169,10.1,17:35,24.2,42.9
167,Sean Couturier,2013-14,PHI,C,82,13,26,39,1,45,0.48,0,3,1,5,2,0,165,7.9,19:05,25.2,47.7
168,Matt Cullen,2013-14,NSH,C,77,10,29,39,4,32,0.51,1,9,0,0,2,0,134,7.5,15:30,20.2,56.7
169,Erik Johnson,2013-14,COL,D,80,9,30,39,5,61,0.49,2,14,0,0,2,0,157,5.7,23:00,28.2,0.0
170,Jamie McGinn,2013-14,COL,L,79,19,19,38,-3,30,0.48,5,9,0,0,3,1,167,11.4,15:47,20.3,50.0
171,Tommy Wingels,2013-14,SJS,C,77,16,22,38,11,35,0.49,0,5,2,3,7,1,163,9.8,16:07,23.1,35.7
172,Nick Bjugstad,2013-14,FLA,C,76,16,22,38,-14,16,0.50,0,3,1,2,4,0,185,8.6,16:13,22.9,48.9
173,Tyson Barrie,2013-14,COL,D,64,13,25,38,17,20,0.59,4,10,0,0,5,3,101,12.9,18:33,23.2,0.0
174,Mike Green,2013-14,WSH,D,70,9,29,38,-16,64,0.54,3,15,0,0,2,1,172,5.2,22:44,24.1,0.0
175,Josh Bailey,2013-14,NYI,R,77,8,30,38,-8,26,0.49,2,10,0,0,1,0,98,8.2,15:50,20.5,49.6
176,Vincent Lecavalier,2013-14,PHI,C,69,20,17,37,-16,44,0.54,8,13,0,0,3,1,132,15.2,15:11,20.1,44.6
177,Chris Kreider,2013-14,NYR,L,66,17,20,37,14,72,0.56,6,12,0,0,0,0,136,12.5,15:44,21.6,42.1
178,Pavel Datsyuk,2013-14,DET,C,45,17,20,37,1,6,0.82,6,12,0,0,2,0,126,13.5,20:16,24.9,53.4
179,Scottie Upshall,2013-14,FLA,R,76,15,22,37,1,73,0.49,1,6,1,1,3,0,161,9.3,15:55,23.0,45.1
180,Loui Eriksson,2013-14,BOS,L,61,10,27,37,14,6,0.61,2,11,0,1,2,0,115,8.7,16:32,20.4,0.0
181,Sam Gagner,2013-14,EDM,C,67,10,27,37,-29,41,0.55,1,7,0,1,1,0,143,7.0,18:23,23.5,46.8
182,John Carlson,2013-14,WSH,D,82,10,27,37,-3,22,0.45,5,22,0,1,0,0,208,4.8,24:31,26.6,0.0
183,Drew Doughty,2013-14,LAK,D,78,10,27,37,17,64,0.47,6,16,0,1,2,0,177,5.6,25:43,31.4,0.0
184,Derek Roy,2013-14,STL,C,75,9,28,37,-1,30,0.49,4,16,0,0,2,0,114,7.9,13:37,18.6,47.0
185,Brian Campbell,2013-14,FLA,D,82,7,30,37,-6,20,0.45,2,12,0,2,2,0,116,6.0,26:57,30.2,0.0
186,Jay Bouwmeester,2013-14,STL,D,82,4,33,37,26,20,0.45,1,11,0,0,0,0,152,2.6,24:03,31.3,75.0
187,Brad Boyes,2013-14,FLA,R,78,21,15,36,-6,28,0.46,2,3,1,1,1,0,176,11.9,17:03,22.4,53.6
188,Ryan Callahan,2013-14,"NYR, TBL",R,65,17,19,36,1,24,0.55,7,12,1,1,3,0,163,10.4,18:39,23.4,40.6
189,Benoit Pouliot,2013-14,NYR,L,80,15,21,36,10,56,0.45,7,8,0,0,4,0,141,10.6,13:26,19.3,51.3
190,Nino Niederreiter,2013-14,MIN,R,81,14,22,36,12,44,0.44,2,6,0,0,1,1,143,9.8,14:06,19.5,26.9
191,Dan Boyle,2013-14,SJS,D,75,12,24,36,-8,32,0.48,6,18,0,0,1,1,154,7.8,21:17,24.0,0.0
192,Kris Versteeg,2013-14,"FLA, CHI",R,81,12,24,36,0,36,0.44,1,8,0,0,1,0,157,7.6,14:28,19.2,47.0
193,Cam Fowler,2013-14,ANA,D,70,6,30,36,15,14,0.51,4,15,1,1,2,0,100,6.0,23:52,29.3,0.0
194,Cody Eakin,2013-14,DAL,C,81,16,19,35,-9,36,0.43,3,6,1,1,2,0,161,9.9,17:20,23.5,47.8
195,Dustin Penner,2013-14,"ANA, WSH",R,67,14,21,35,25,30,0.52,5,11,0,0,2,0,119,11.8,14:28,19.0,31.9
196,Alex Chiasson,2013-14,DAL,R,79,13,22,35,-21,38,0.44,6,13,0,0,4,0,144,9.0,15:07,20.4,48.5
197,Mikhail Grabovski,2013-14,WSH,C,58,13,22,35,6,26,0.60,3,8,0,0,1,0,81,16.0,15:45,19.6,54.0
198,Kimmo Timonen,2013-14,PHI,D,77,6,29,35,5,32,0.45,1,20,0,1,1,0,152,3.9,20:20,28.0,0.0
199,Sean Monahan,2013-14,CGY,C,75,22,12,34,-20,8,0.45,3,7,0,0,2,1,140,15.7,15:59,22.6,45.9
200,R.J. Umberger,2013-14,CBJ,C,74,18,16,34,-3,26,0.46,8,12,1,2,3,0,136,13.2,16:11,21.6,62.5
201,Michael Ryder,2013-14,NJD,R,82,18,16,34,-6,18,0.41,4,8,1,1,2,0,166,10.8,15:47,20.1,33.3
202,Drew Stafford,2013-14,BUF,R,70,16,18,34,-19,39,0.49,2,7,1,1,1,0,185,8.6,18:38,22.7,53.8
