,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
34,Doug Wilson,1981-82,CHI,D,76,39,46,85,1,54,1.12,14,32,1,2,3,0,326,12.0,,--,--
35,Rick Kehoe,1981-82,PIT,R,71,33,52,85,-27,8,1.20,17,50,0,0,1,0,249,13.3,,--,--
36,Michel Goulet,1981-82,QUE,L,80,42,42,84,35,48,1.05,8,13,6,10,3,0,250,16.8,,--,--
37,Bill Derlago,1981-82,TOR,C,75,34,50,84,5,42,1.12,6,19,0,3,2,0,198,17.2,,--,--
38,Guy Lafleur,1981-82,MTL,R,66,27,57,84,32,24,1.27,9,23,0,0,3,0,233,11.6,,--,--
39,Lanny McDonald,1981-82,"CLR, CGY",R,71,40,42,82,19,57,1.15,10,25,1,1,4,0,243,16.5,,--,--
40,Tom Lysiak,1981-82,CHI,C,71,32,50,82,-8,84,1.15,10,25,2,3,3,0,170,18.8,,--,--
41,Mark Napier,1981-82,MTL,R,80,40,41,81,48,14,1.01,9,15,0,0,5,0,186,21.5,,--,--
42,Mike Gartner,1981-82,WSH,R,80,35,45,80,-12,121,1.00,5,15,2,2,5,0,301,11.6,,--,--
43,Guy Chouinard,1981-82,CGY,C,64,23,57,80,-5,12,1.25,13,34,0,0,4,0,182,12.6,,--,--
44,Stan Smyl,1981-82,VAN,R,80,34,44,78,18,144,0.97,10,20,2,2,5,0,222,15.3,,--,--
45,Steve Payne,1981-82,MNS,L,74,33,45,78,20,76,1.05,11,25,0,0,3,0,239,13.8,,--,--
46,Blake Dunlop,1981-82,STL,C,77,25,53,78,-6,32,1.01,10,27,1,1,1,0,129,19.4,,--,--
47,Clark Gillies,1981-82,NYI,L,79,38,39,77,39,75,0.97,8,14,0,0,5,0,200,19.0,,--,--
48,Mike Foligno,1981-82,"DET, BUF",R,82,33,44,77,18,177,0.94,7,13,0,0,6,0,194,17.0,,--,--
49,Craig Hartsburg,1981-82,MNS,D,76,17,60,77,11,117,1.01,5,34,0,0,2,0,204,8.3,,--,--
50,Ron Duguay,1981-82,NYR,C,72,40,36,76,16,82,1.06,10,19,1,1,3,0,202,19.8,,--,--
51,Peter McNab,1981-82,BOS,C,80,36,40,76,1,19,0.95,11,30,1,1,5,0,172,20.9,,--,--
52,Mark Pavelich,1981-82,NYR,C,79,33,43,76,19,67,0.96,12,20,3,4,3,0,181,18.2,,--,--
53,Dave Christian,1981-82,WIN,R,80,25,51,76,-40,28,0.95,6,29,1,1,3,0,218,11.5,,--,--
54,Al Secord,1981-82,CHI,L,80,44,31,75,-17,303,0.94,14,25,0,0,6,0,215,20.5,,--,--
55,Brian Sutter,1981-82,STL,L,74,39,36,75,-3,239,1.01,14,26,0,0,3,0,195,20.0,,--,--
56,Randy Carlyle,1981-82,PIT,D,73,11,64,75,-16,131,1.03,7,40,1,1,0,0,193,5.7,,--,--
57,Dave Lumley,1981-82,EDM,R,66,32,42,74,14,96,1.12,4,11,1,2,6,0,148,21.6,,--,--
58,Pat Boutette,1981-82,PIT,L,80,23,51,74,-23,230,0.93,14,41,1,2,2,0,140,16.4,,--,--
59,Mario Tremblay,1981-82,MTL,R,80,33,40,73,24,66,0.91,7,16,0,0,4,0,205,16.1,,--,--
60,Ivan Boldirev,1981-82,VAN,C,78,33,40,73,-17,45,0.94,10,28,0,0,4,0,202,16.3,,--,--
61,Gilbert Perreault,1981-82,BUF,C,62,31,42,73,19,40,1.18,2,10,0,0,4,0,155,20.0,,--,--
62,Ron Flockhart,1981-82,PHI,C,72,33,39,72,19,44,1.00,10,23,0,0,2,0,240,13.8,,--,--
63,Anton Stastny,1981-82,QUE,L,68,26,46,72,-29,16,1.06,10,25,0,0,4,0,137,19.0,,--,--
64,Dale Hunter,1981-82,QUE,C,80,22,50,72,26,272,0.90,0,4,2,7,1,0,124,17.7,,--,--
65,Pierre Larouche,1981-82,"MTL, HFD",C,67,34,37,71,-21,12,1.06,14,28,1,1,1,0,161,21.1,,--,--
66,Wilf Paiement,1981-82,"TOR, QUE",R,77,25,46,71,-20,221,0.92,9,18,3,4,2,0,210,11.9,,--,--
67,Marc Tardif,1981-82,QUE,L,75,39,31,70,-18,55,0.93,14,29,0,0,3,0,166,23.5,,--,--
68,Darryl Sittler,1981-82,"TOR, PHI",C,73,32,38,70,-14,74,0.96,10,17,3,3,2,0,241,13.3,,--,--
69,Jorgen Pettersson,1981-82,STL,L,77,38,31,69,-4,28,0.90,8,19,0,0,2,0,227,16.7,,--,--
70,Paul Gardner,1981-82,PIT,C,59,36,33,69,-5,28,1.17,21,39,0,0,2,0,157,22.9,,--,--
71,Dale McCourt,1981-82,"DET, BUF",C,78,33,36,69,-4,18,0.88,9,18,1,1,2,0,206,16.0,,--,--
72,Don Lever,1981-82,"CGY, CLR",C,82,30,39,69,-24,26,0.84,4,13,0,1,1,0,191,15.7,,--,--
73,Doug Sulliman,1981-82,HFD,L,77,29,40,69,-14,39,0.90,5,21,0,0,4,0,197,14.7,,--,--
74,Pierre Mondou,1981-82,MTL,C,73,35,33,68,18,57,0.93,8,13,2,2,4,0,146,24.0,,--,--
75,Jim Fox,1981-82,LAK,R,77,30,38,68,-15,23,0.88,5,10,1,1,0,0,157,19.1,,--,--
76,Ron Francis,1981-82,HFD,C,59,25,43,68,-15,51,1.15,12,26,0,0,1,0,163,15.3,,--,--
77,Dave Babych,1981-82,WIN,D,79,19,49,68,-9,92,0.86,11,38,0,0,2,0,262,7.2,,--,--
78,Pekka Rautakallio,1981-82,CGY,D,80,17,51,68,-9,40,0.85,5,24,0,0,3,0,176,9.7,,--,--
79,John Van Boxmeer,1981-82,BUF,D,69,14,54,68,23,62,0.99,7,33,0,0,1,0,196,7.1,,--,--
80,Bobby Carpenter,1981-82,WSH,C,80,32,35,67,-24,69,0.84,7,12,1,1,3,0,262,12.2,,--,--
81,Jim Peplinski,1981-82,CGY,L,74,30,37,67,0,115,0.91,3,10,3,3,5,0,141,21.3,,--,--
82,Christopher Valentine,1981-82,WSH,C,60,30,37,67,-17,92,1.12,18,36,0,0,5,0,154,19.5,,--,--
83,Curt Fraser,1981-82,VAN,L,79,28,39,67,2,175,0.85,11,18,0,0,5,0,233,12.0,,--,--
84,Mark Osborne,1981-82,DET,L,80,26,41,67,-6,61,0.84,5,10,0,0,3,0,181,14.4,,--,--
85,Larry Murphy,1981-82,LAK,D,79,22,44,66,-12,95,0.84,8,27,1,2,2,0,191,11.5,,--,--
86,Ray Bourque,1981-82,BOS,D,65,17,49,66,21,51,1.02,4,25,0,3,2,0,211,8.1,,--,--
87,Yvon Lambert,1981-82,BUF,L,77,25,39,64,22,38,0.83,14,23,0,0,4,0,108,23.1,,--,--
88,Mike Bullard,1981-82,PIT,C,75,36,27,63,-2,91,0.84,10,19,0,0,5,0,145,24.8,,--,--
89,Bobby Clarke,1981-82,PHI,C,62,17,46,63,28,154,1.02,2,13,1,3,3,0,110,15.4,,--,--
90,Risto Siltanen,1981-82,EDM,D,63,15,48,63,13,26,1.00,7,33,0,0,1,0,143,10.5,,--,--
91,Paul MacLean,1981-82,WIN,R,74,36,25,61,-8,106,0.82,12,21,0,0,1,0,164,21.9,,--,--
92,Kevin LaVallee,1981-82,CGY,L,75,32,29,61,-9,30,0.81,6,11,0,0,3,0,169,18.9,,--,--
93,Denis Potvin,1981-82,NYI,D,60,24,37,61,39,83,1.02,11,29,1,2,4,0,169,14.2,,--,--
94,Bob MacMillan,1981-82,"CGY, CLR",R,80,22,39,61,-20,41,0.76,4,13,0,0,1,0,132,16.7,,--,--
95,Al MacAdam,1981-82,MNS,R,79,18,43,61,9,37,0.77,5,12,2,3,4,0,141,12.8,,--,--
96,Paul Reinhart,1981-82,CGY,D,62,13,48,61,1,17,0.98,8,34,0,1,0,0,116,11.2,,--,--
97,Bengt-Ake Gustafsson,1981-82,WSH,L,70,26,34,60,-22,40,0.86,3,12,0,0,2,0,144,18.1,,--,--
98,Brent Ashton,1981-82,CLR,L,80,24,36,60,-31,26,0.75,4,13,0,1,4,0,182,13.2,,--,--
99,Ivan Hlinka,1981-82,VAN,C,72,23,37,60,21,16,0.83,7,11,0,0,2,0,152,15.1,,--,--
100,Reed Larson,1981-82,DET,D,80,21,39,60,-17,112,0.75,4,14,2,3,2,0,311,6.8,,--,--
101,Perry Turnbull,1981-82,STL,C,79,33,26,59,-13,161,0.75,2,7,0,0,2,0,215,15.3,,--,--
102,Willy Lindstrom,1981-82,WIN,R,74,32,27,59,12,33,0.80,5,10,0,0,5,0,236,13.6,,--,--
103,Steve Tambellini,1981-82,CLR,C,79,29,30,59,-33,14,0.75,9,15,0,0,0,0,185,15.7,,--,--
104,Joe Mullen,1981-82,STL,R,45,25,34,59,11,4,1.31,10,21,0,0,3,0,141,17.7,,--,--
105,Matti Hagman,1981-82,EDM,C,72,21,38,59,12,18,0.82,5,15,0,0,2,0,94,22.3,,--,--
106,Larry Robinson,1981-82,MTL,D,71,12,47,59,56,41,0.83,5,15,1,1,0,0,141,8.5,,--,--
107,Eddie Johnstone,1981-82,NYR,R,68,30,28,58,-5,57,0.85,4,8,0,0,3,0,141,21.3,,--,--
108,Don Maloney,1981-82,NYR,L,54,22,36,58,8,73,1.07,6,13,1,1,5,0,99,22.2,,--,--
109,John Anderson,1981-82,TOR,R,69,31,26,57,7,30,0.83,7,10,0,1,3,0,191,16.2,,--,--
110,Willi Plett,1981-82,CGY,R,78,21,36,57,-22,288,0.73,5,15,0,0,2,0,152,13.8,,--,--
111,Steve Bozek,1981-82,LAK,L,71,33,23,56,-5,68,0.79,10,15,0,0,5,0,182,18.1,,--,--
112,Reijo Ruotsalainen,1981-82,NYR,D,78,18,38,56,18,27,0.72,7,21,0,0,3,0,247,7.3,,--,--
113,Brad Park,1981-82,BOS,D,75,14,42,56,12,82,0.75,8,30,0,0,1,0,159,8.8,,--,--
114,Borje Salming,1981-82,TOR,D,69,12,44,56,3,170,0.81,2,22,0,0,0,0,175,6.9,,--,--
115,Steve Shutt,1981-82,MTL,L,57,31,24,55,26,40,0.96,5,10,0,0,3,0,154,20.1,,--,--
116,Steve Christoff,1981-82,MNS,C,69,26,29,55,9,14,0.80,4,6,0,0,1,0,178,14.6,,--,--
117,Kent Nilsson,1981-82,CGY,C,41,26,29,55,-20,8,1.34,13,30,0,0,0,0,103,25.2,,--,--
118,Mike Blaisdell,1981-82,DET,R,80,23,32,55,-16,48,0.69,5,7,0,0,3,0,165,13.9,,--,--
119,Jean-Francois Sauve,1981-82,BUF,C,69,19,36,55,7,49,0.80,5,16,0,0,1,0,121,15.7,,--,--
120,Walt McKechnie,1981-82,DET,C,74,18,37,55,-2,35,0.74,2,7,0,3,3,0,87,20.7,,--,--
121,John Ogrodnick,1981-82,DET,L,80,28,26,54,-15,28,0.68,3,9,2,2,3,0,254,11.0,,--,--
122,Ray Allison,1981-82,PHI,R,51,17,37,54,12,104,1.06,5,15,0,0,2,0,131,13.0,,--,--
123,Bob Bourne,1981-82,NYI,C,76,27,26,53,26,77,0.70,5,7,2,4,2,0,173,15.6,,--,--
124,George Ferguson,1981-82,PIT,C,71,22,31,53,-6,45,0.75,4,10,3,6,0,0,168,13.1,,--,--
125,Duane Sutter,1981-82,NYI,R,77,18,35,53,23,100,0.69,4,8,0,0,0,0,140,12.8,,--,--
126,Mike Zuke,1981-82,STL,C,76,13,40,53,-18,41,0.70,1,18,1,2,2,0,159,8.2,,--,--
127,Darren Veitch,1981-82,WSH,D,67,9,44,53,-17,54,0.79,5,35,0,0,1,0,203,4.4,,--,--
128,Mark Howe,1981-82,HFD,D,76,8,45,53,-9,18,0.70,3,24,0,2,1,0,225,3.5,,--,--
129,Lucien DeBlois,1981-82,WIN,C,65,25,27,52,-10,87,0.80,1,2,1,2,2,0,149,16.8,,--,--
130,Tony McKegney,1981-82,BUF,L,73,23,29,52,-12,41,0.71,8,14,0,0,0,0,187,12.3,,--,--
131,Terry O'Reilly,1981-82,BOS,R,70,22,30,52,24,213,0.74,0,3,1,3,3,0,114,19.3,,--,--
132,Tim Kerr,1981-82,PHI,R,61,21,30,51,6,138,0.84,6,10,0,0,2,0,118,17.8,,--,--
133,Steve Kasper,1981-82,BOS,C,73,20,31,51,-18,72,0.70,1,4,3,3,3,0,151,13.2,,--,--
134,Craig Ramsay,1981-82,BUF,L,80,16,35,51,14,8,0.64,0,4,1,3,2,0,109,14.7,,--,--
135,Tim Higgins,1981-82,CHI,R,74,20,30,50,-6,85,0.68,6,14,0,0,2,0,114,17.5,,--,--
136,Garry Howatt,1981-82,HFD,L,80,18,32,50,-5,242,0.63,1,4,0,0,2,0,111,16.2,,--,--
137,Bob Manno,1981-82,TOR,D,72,9,41,50,5,67,0.69,3,13,1,2,0,0,107,8.4,,--,--
138,Grant Mulvey,1981-82,CHI,R,73,30,19,49,-10,141,0.67,4,8,0,0,3,0,184,16.3,,--,--
139,Terry Martin,1981-82,TOR,L,72,25,24,49,-19,39,0.68,4,9,0,0,1,0,133,18.8,,--,--
140,Dave Maloney,1981-82,NYR,D,64,13,36,49,2,105,0.77,6,15,1,1,3,0,107,12.1,,--,--
141,Mike McEwen,1981-82,NYI,D,73,10,39,49,30,50,0.67,1,11,0,1,1,0,162,6.2,,--,--
142,Tony Currie,1981-82,"STL, VAN",R,60,23,25,48,-7,19,0.80,6,12,0,0,2,0,132,17.4,,--,--
143,Doug Jarvis,1981-82,MTL,C,80,20,28,48,35,20,0.60,1,3,0,3,4,0,127,15.7,,--,--
144,Lindy Ruff,1981-82,BUF,L,79,16,32,48,2,194,0.61,3,15,0,1,6,0,181,8.8,,--,--
145,Reggie Leach,1981-82,PHI,R,66,26,21,47,2,18,0.71,5,11,0,0,5,0,211,12.3,,--,--
146,Miroslav Frycer,1981-82,"QUE, TOR",C,59,24,23,47,-19,78,0.80,6,9,0,0,4,0,112,21.4,,--,--
147,Bobby Nystrom,1981-82,NYI,R,74,22,25,47,14,103,0.64,0,1,0,0,4,0,136,16.2,,--,--
148,Ric Seiling,1981-82,BUF,R,57,22,25,47,7,58,0.82,7,14,1,1,3,0,113,19.5,,--,--
149,Rick MacLeish,1981-82,"HFD, PIT",C,74,19,28,47,-20,44,0.64,6,15,2,2,1,0,169,11.2,,--,--
150,Pat Hughes,1981-82,EDM,R,68,24,22,46,22,99,0.68,4,6,2,2,0,0,167,14.4,,--,--
151,Lars Molin,1981-82,VAN,L,72,15,31,46,0,10,0.64,1,8,1,2,4,0,150,10.0,,--,--
152,Brad Palmer,1981-82,MNS,L,72,22,23,45,-13,18,0.63,7,14,0,0,3,0,180,12.2,,--,--
153,Bob Gainey,1981-82,MTL,L,79,21,24,45,36,24,0.57,1,2,3,3,1,0,172,12.2,,--,--
154,Willie Huber,1981-82,DET,D,74,15,30,45,-16,98,0.61,5,12,0,1,2,0,270,5.5,,--,--
155,Kevin McCarthy,1981-82,VAN,D,71,6,39,45,10,84,0.63,1,16,0,1,0,0,152,3.9,,--,--
156,Mark Hardy,1981-82,LAK,D,77,6,39,45,-13,130,0.58,1,21,0,0,0,0,121,5.0,,--,--
157,Keith Crowder,1981-82,BOS,R,71,23,21,44,0,101,0.62,0,2,0,0,1,0,130,17.7,,--,--
158,Ken Houston,1981-82,CGY,R,70,22,22,44,-2,91,0.63,3,5,0,0,0,0,165,13.3,,--,--
159,Wayne Babych,1981-82,STL,R,51,19,25,44,-12,53,0.86,4,10,0,0,3,0,142,13.4,,--,--
160,Thomas Steen,1981-82,WIN,C,73,15,29,44,16,42,0.60,4,9,0,0,1,0,133,11.3,,--,--
161,Bengt Lundholm,1981-82,WIN,L,66,14,30,44,4,10,0.67,3,11,0,0,3,0,99,14.1,,--,--
162,Rick Meagher,1981-82,HFD,C,65,24,19,43,-5,51,0.66,2,5,1,1,2,0,171,14.0,,--,--
163,Brent Sutter,1981-82,NYI,C,43,21,22,43,27,114,1.00,3,10,0,0,1,0,93,22.6,,--,--
164,Danny Gare,1981-82,"BUF, DET",R,58,20,23,43,-3,99,0.74,4,11,1,1,1,0,171,11.7,,--,--
165,Rich Preston,1981-82,CHI,R,75,15,28,43,0,30,0.57,1,6,1,2,2,0,122,12.3,,--,--
166,Wayne Cashman,1981-82,BOS,L,64,12,31,43,-17,59,0.67,3,13,0,0,1,0,90,13.3,,--,--
167,Rejean Houle,1981-82,MTL,L,51,11,32,43,18,34,0.84,2,8,1,2,1,0,81,13.6,,--,--
168,Mario Marois,1981-82,QUE,D,71,11,32,43,20,161,0.61,2,4,0,1,0,0,124,8.9,,--,--
169,Paul Baxter,1981-82,PIT,D,76,9,34,43,-9,409,0.57,4,15,0,0,2,0,177,5.1,,--,--
170,Stefan Persson,1981-82,NYI,D,70,6,37,43,34,99,0.61,3,25,0,0,2,0,107,5.6,,--,--
171,Mark Kirton,1981-82,DET,C,74,14,28,42,-19,62,0.57,0,2,1,3,0,0,121,11.6,,--,--
172,Rob Ramage,1981-82,CLR,D,80,13,29,42,-47,201,0.53,6,20,0,0,0,0,270,4.8,,--,--
173,Tom McCarthy,1981-82,MNS,L,40,12,30,42,10,36,1.05,3,10,0,1,1,0,89,13.5,,--,--
174,Jamie Hislop,1981-82,CGY,R,80,16,25,41,2,35,0.51,0,0,2,3,1,0,113,14.1,,--,--
175,Jacques Richard,1981-82,QUE,L,59,15,26,41,-10,77,0.69,1,12,3,3,1,0,124,12.1,,--,--
176,Merlin Malinowski,1981-82,CLR,C,69,13,28,41,-23,32,0.59,0,3,1,1,0,0,95,13.7,,--,--
177,Tim Young,1981-82,MNS,C,50,10,31,41,1,67,0.82,1,8,0,2,1,0,125,8.0,,--,--
178,Robbie Ftorek,1981-82,"QUE, NYR",C,49,9,32,41,6,28,0.84,2,6,0,2,2,0,69,13.0,,--,--
179,Darcy Rota,1981-82,VAN,L,51,20,20,40,6,139,0.78,2,6,0,0,0,0,80,25.0,,--,--
180,Anders Kallur,1981-82,NYI,C,58,18,22,40,6,18,0.69,2,4,3,3,3,0,74,24.3,,--,--
181,Doug Crossman,1981-82,CHI,D,70,12,28,40,-19,24,0.57,7,18,0,0,1,0,127,9.4,,--,--
182,Vaclav Nedomansky,1981-82,DET,C,68,12,28,40,-15,22,0.59,1,12,0,0,0,0,103,11.7,,--,--
183,Kevin Lowe,1981-82,EDM,D,80,9,31,40,45,63,0.50,1,6,1,1,2,0,110,8.2,,--,--
184,Mike O'Connell,1981-82,BOS,D,80,5,35,40,9,75,0.50,1,11,0,2,0,0,170,2.9,,--,--
185,Alan Haworth,1981-82,BUF,C,57,21,18,39,6,30,0.68,3,5,0,0,1,0,114,18.4,,--,--
186,Greg Malone,1981-82,PIT,C,78,15,24,39,-25,125,0.50,3,7,0,0,2,0,120,12.5,,--,--
187,Aaron Broten,1981-82,CLR,C,58,15,24,39,-11,6,0.67,5,12,1,1,5,0,67,22.4,,--,--
188,Tom Fergus,1981-82,BOS,C,61,15,24,39,15,12,0.64,2,2,0,0,2,0,116,12.9,,--,--
189,Charlie Simmer,1981-82,LAK,L,50,15,24,39,-7,42,0.78,3,10,0,0,2,0,88,17.0,,--,--
190,Wayne Merrick,1981-82,NYI,C,68,12,27,39,4,20,0.57,1,4,0,0,3,0,112,10.7,,--,--
191,Reg Kerr,1981-82,CHI,C,59,11,28,39,-10,39,0.66,1,2,0,0,1,0,106,10.4,,--,--
192,Rod Langway,1981-82,MTL,D,66,5,34,39,66,116,0.59,1,4,0,1,1,0,139,3.6,,--,--
193,Andre Savard,1981-82,BUF,C,62,18,20,38,5,24,0.61,2,4,1,1,3,0,118,15.3,,--,--
194,Dave Williams,1981-82,VAN,L,77,17,21,38,-4,341,0.49,5,9,1,1,1,0,138,12.3,,--,--
195,Dave Hunter,1981-82,EDM,L,63,16,22,38,33,63,0.60,0,1,0,1,3,0,124,12.9,,--,--
196,Norm Dupont,1981-82,WIN,L,62,13,25,38,-24,22,0.61,4,16,0,0,2,0,148,8.8,,--,--
197,Barry Beck,1981-82,NYR,D,60,9,29,38,20,111,0.63,5,19,0,2,0,0,160,5.6,,--,--
198,Pat Price,1981-82,PIT,D,77,7,31,38,2,322,0.49,2,8,0,2,0,0,107,6.5,,--,--
199,Jack Brownschidle,1981-82,STL,D,80,5,33,38,0,26,0.47,3,16,0,1,1,0,149,3.4,,--,--
200,Greg Terrion,1981-82,LAK,C,61,15,22,37,-13,23,0.61,1,6,0,0,3,0,111,13.5,,--,--
201,Ilkka Sinisalo,1981-82,PHI,R,66,15,22,37,18,22,0.56,1,7,0,0,0,0,87,17.2,,--,--
202,Rene Robert,1981-82,TOR,R,55,13,24,37,-11,37,0.67,2,14,0,1,1,0,120,10.8,,--,--
203,Terry Ruskowski,1981-82,CHI,C,60,7,30,37,-13,120,0.62,2,8,0,0,0,0,69,10.1,,--,--
204,Dave Pichette,1981-82,QUE,D,67,7,30,37,-2,152,0.55,3,15,0,0,0,0,84,8.3,,--,--
205,Greg Theberge,1981-82,WSH,D,57,5,32,37,-9,49,0.65,3,20,0,0,0,0,150,3.3,,--,--
206,Behn Wilson,1981-82,PHI,D,59,13,23,36,5,135,0.61,5,16,0,0,3,0,130,10.0,,--,--
207,Dan Bonar,1981-82,LAK,C,79,13,23,36,-5,111,0.46,1,1,0,1,0,0,123,10.6,,--,--
208,Darryl Sutter,1981-82,CHI,C,40,23,12,35,0,31,0.88,4,8,3,3,0,0,100,23.0,,--,--
209,Doug Smail,1981-82,WIN,L,72,17,18,35,-22,55,0.49,2,2,1,1,1,0,97,17.5,,--,--
210,Dave Silk,1981-82,NYR,R,64,15,20,35,15,39,0.55,1,6,0,0,0,0,111,13.5,,--,--
211,Doug Wickenheiser,1981-82,MTL,C,56,12,23,35,18,43,0.63,1,4,0,0,3,0,94,12.8,,--,--
212,Bobby Gould,1981-82,"CGY, WSH",R,76,21,13,34,-3,73,0.45,1,2,0,2,2,0,121,17.3,,--,--
213,Peter Lee,1981-82,PIT,R,74,18,16,34,-8,98,0.46,2,4,0,0,3,0,183,9.8,,--,--
214,Don Marcotte,1981-82,BOS,L,69,13,21,34,-3,14,0.49,0,0,0,2,3,0,86,15.1,,--,--
215,Tomas Jonsson,1981-82,NYI,D,70,9,25,34,26,51,0.49,0,10,0,0,1,0,89,10.1,,--,--
216,Gordie Roberts,1981-82,MNS,D,79,4,30,34,-3,119,0.43,0,11,0,0,0,0,104,3.8,,--,--
217,Blair MacDonald,1981-82,VAN,R,59,18,15,33,0,20,0.56,4,8,0,0,2,0,116,15.5,,--,--
218,Rocky Saganiuk,1981-82,TOR,R,65,17,16,33,-15,49,0.51,0,0,0,0,1,0,100,17.0,,--,--
219,Doug Risebrough,1981-82,MTL,C,59,15,18,33,23,116,0.56,2,4,2,3,2,0,80,18.8,,--,--
220,Normand Leveille,1981-82,BOS,L,66,14,19,33,15,49,0.50,1,1,0,0,4,0,148,9.4,,--,--
221,Chris Kotsopoulos,1981-82,HFD,D,68,13,20,33,-25,147,0.49,5,15,0,1,1,0,152,8.6,,--,--
222,Laurie Boschman,1981-82,"TOR, EDM",C,65,11,22,33,-3,187,0.51,1,2,0,0,1,0,68,16.2,,--,--
223,Brian Engblom,1981-82,MTL,D,76,4,29,33,78,76,0.43,1,8,0,2,0,0,109,3.7,,--,--
224,Butch Goring,1981-82,NYI,C,67,15,17,32,-3,10,0.48,1,6,5,5,1,0,63,23.8,,--,--
225,Bernie Nicholls,1981-82,LAK,C,22,14,18,32,3,27,1.45,8,13,1,1,1,0,63,22.2,,--,--
226,Greg Smith,1981-82,DET,D,69,10,22,32,-22,79,0.46,2,7,0,0,1,0,154,6.5,,--,--
