,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
45,Sweeney Schriner,1945-46,TOR,L,47,13,7,20,,15,0.43,2,2,0,0,3,0,,--,,--,--
46,Jack McGill,1945-46,BOS,C,46,6,14,20,,21,0.43,1,2,0,0,0,0,,--,,--,--
47,Joe Benoit,1945-46,MTL,R,39,9,10,19,,8,0.49,0,1,0,0,2,0,,--,,--,--
48,Bob Davidson,1945-46,TOR,L,41,9,9,18,,12,0.44,1,1,0,0,1,0,,--,,--,--
49,Pat Egan,1945-46,BOS,D,41,8,10,18,,32,0.44,1,5,0,0,1,0,,--,,--,--
50,Dutch Hiller,1945-46,MTL,L,44,7,11,18,,4,0.41,2,3,0,0,1,0,,--,,--,--
51,Fern Gauthier,1945-46,DET,R,30,9,8,17,,6,0.57,2,3,0,0,0,0,,--,,--,--
52,Don Grosso,1945-46,CHI,L,46,7,10,17,,17,0.37,4,4,0,0,1,0,,--,,--,--
53,Glen Harmon,1945-46,MTL,D,50,7,10,17,,28,0.34,0,1,0,0,1,0,,--,,--,--
54,Ted Lindsay,1945-46,DET,L,47,7,10,17,,14,0.36,0,1,0,0,0,0,,--,,--,--
55,Bob Fillion,1945-46,MTL,L,50,10,6,16,,12,0.32,0,0,0,0,2,0,,--,,--,--
56,Jack Hamilton,1945-46,TOR,C,40,7,9,16,,12,0.40,0,0,1,1,1,0,,--,,--,--
57,Butch Bouchard,1945-46,MTL,D,46,7,9,16,,52,0.35,0,1,0,0,2,0,,--,,--,--
58,Jack Crawford,1945-46,BOS,D,47,7,9,16,,10,0.34,0,0,0,0,2,0,,--,,--,--
59,Alf Pike,1945-46,NYR,L,33,7,9,16,,18,0.48,2,3,0,0,0,0,,--,,--,--
60,Alex Shibicky,1945-46,NYR,R,33,10,5,15,,12,0.45,0,1,0,0,1,0,,--,,--,--
61,Jack Stewart,1945-46,DET,D,47,4,11,15,,73,0.32,1,1,0,0,0,0,,--,,--,--
62,Murray Henderson,1945-46,BOS,D,48,4,11,15,,30,0.31,0,0,0,0,0,0,,--,,--,--
63,Eddie Wares,1945-46,CHI,R,46,4,11,15,,34,0.33,0,1,0,0,0,0,,--,,--,--
64,Lynn Patrick,1945-46,NYR,C,38,8,6,14,,30,0.37,1,1,0,0,1,0,,--,,--,--
65,Lorne Carr,1945-46,TOR,R,42,5,9,14,,2,0.33,0,0,0,0,0,0,,--,,--,--
66,Mac Colville,1945-46,NYR,R,39,7,6,13,,8,0.33,0,1,0,0,0,0,,--,,--,--
67,Flash Hollett,1945-46,DET,D,38,4,9,13,,16,0.34,3,8,0,1,1,0,,--,,--,--
68,Wally Stanowski,1945-46,TOR,D,45,3,10,13,,10,0.29,0,1,0,0,0,0,,--,,--,--
69,Leo Lamoureux,1945-46,MTL,C,45,5,7,12,,18,0.27,0,3,0,0,2,0,,--,,--,--
70,Mel Hill,1945-46,TOR,R,35,5,7,12,,10,0.34,0,0,0,0,0,0,,--,,--,--
71,Bill Ezinicki,1945-46,TOR,R,24,4,8,12,,29,0.50,1,3,0,0,0,0,,--,,--,--
72,Syd Howe,1945-46,DET,C,26,4,7,11,,9,0.42,1,1,0,0,1,0,,--,,--,--
73,John Mariucci,1945-46,CHI,D,50,3,8,11,,58,0.22,0,0,0,0,0,0,,--,,--,--
74,Cal Gardner,1945-46,NYR,C,16,8,2,10,,2,0.63,1,2,0,0,2,0,,--,,--,--
75,Mud Bruneteau,1945-46,DET,R,28,6,4,10,,2,0.36,0,1,0,0,0,0,,--,,--,--
76,Gerry Couture,1945-46,DET,R,43,3,7,10,,18,0.23,0,0,0,0,0,0,,--,,--,--
77,Neil Colville,1945-46,NYR,C,49,5,4,9,,25,0.18,1,1,0,0,1,0,,--,,--,--
78,George Johnston,1945-46,CHI,R,16,5,4,9,,2,0.56,0,0,1,1,0,0,,--,,--,--
79,Ken Reardon,1945-46,MTL,D,43,5,4,9,,45,0.21,1,1,0,1,0,0,,--,,--,--
80,Joe Cooper,1945-46,CHI,D,50,2,7,9,,46,0.18,0,0,0,1,1,0,,--,,--,--
81,Bud Poile,1945-46,TOR,R,9,1,8,9,,0,1.00,0,0,0,0,1,0,,--,,--,--
82,Bill Moe,1945-46,NYR,D,48,4,4,8,,14,0.17,0,1,0,0,1,0,,--,,--,--
83,Rene Trudell,1945-46,NYR,R,16,3,5,8,,4,0.50,1,2,0,0,0,0,,--,,--,--
84,Jack Church,1945-46,BOS,D,43,2,6,8,,28,0.19,0,0,0,0,1,0,,--,,--,--
85,Ken Smith,1945-46,BOS,L,23,2,6,8,,0,0.35,0,2,0,0,0,0,,--,,--,--
86,Reg Hamilton,1945-46,CHI,D,48,1,7,8,,31,0.17,0,0,0,0,1,0,,--,,--,--
87,Hank Goldup,1945-46,NYR,L,19,6,1,7,,11,0.37,0,0,0,0,0,0,,--,,--,--
88,Harold Jackson,1945-46,DET,D,36,3,4,7,,36,0.19,0,0,1,1,0,0,,--,,--,--
89,Moe Morris,1945-46,TOR,D,38,1,5,6,,10,0.16,0,1,0,0,1,0,,--,,--,--
90,Jimmy Conacher,1945-46,DET,C,20,1,5,6,,6,0.30,0,0,0,0,0,0,,--,,--,--
91,Ted Kennedy,1945-46,TOR,C,21,3,2,5,,4,0.24,0,0,0,0,0,0,,--,,--,--
92,Pat Lundy,1945-46,DET,C,4,3,2,5,,2,1.25,0,0,0,0,0,0,,--,,--,--
93,Ott Heller,1945-46,NYR,D,34,2,3,5,,14,0.15,0,0,0,0,0,0,,--,,--,--
94,Dit Clapper,1945-46,BOS,R,30,2,3,5,,0,0.17,0,0,0,0,1,0,,--,,--,--
95,Church Russell,1945-46,NYR,L,17,0,5,5,,2,0.29,0,1,0,0,0,0,,--,,--,--
96,Bill Juzda,1945-46,NYR,D,32,1,3,4,,17,0.13,1,1,0,0,0,0,,--,,--,--
97,Ernie Dickens,1945-46,TOR,D,15,1,3,4,,6,0.27,0,0,0,0,1,0,,--,,--,--
98,Roy Conacher,1945-46,BOS,L,4,2,1,3,,0,0.75,0,0,0,0,2,0,,--,,--,--
99,Rollie McLenahan,1945-46,DET,D,8,2,1,3,,10,0.38,0,0,1,1,0,0,,--,,--,--
100,Hal Brown,1945-46,NYR,R,13,2,1,3,,2,0.23,0,0,0,0,0,0,,--,,--,--
101,Ken Mosdell,1945-46,MTL,C,13,2,1,3,,8,0.23,0,0,0,0,1,0,,--,,--,--
102,Roly Rossignol,1945-46,DET,R,8,1,2,3,,4,0.38,0,0,0,0,0,0,,--,,--,--
103,Sid Abel,1945-46,DET,C,7,0,3,3,,0,0.43,0,0,0,0,0,0,,--,,--,--
104,Earl Seibert,1945-46,DET,D,18,0,3,3,,18,0.17,0,0,0,0,0,0,,--,,--,--
105,Hal Laycoe,1945-46,NYR,D,17,0,2,2,,6,0.12,0,0,0,0,0,0,,--,,--,--
106,Gerry Plamondon,1945-46,MTL,L,6,0,2,2,,2,0.33,0,0,0,0,0,0,,--,,--,--
107,Muzz Patrick,1945-46,NYR,D,24,0,2,2,,4,0.08,0,0,0,0,0,0,,--,,--,--
108,Don Metz,1945-46,TOR,R,3,1,0,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
109,John Chad,1945-46,CHI,R,13,0,1,1,,2,0.08,0,0,0,0,0,0,,--,,--,--
110,Bryan Hextall Sr.,1945-46,NYR,R,3,0,1,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
111,Doug Baldwin,1945-46,TOR,D,15,0,1,1,,6,0.07,0,1,0,0,0,0,,--,,--,--
112,Doug McCaig,1945-46,DET,D,6,0,1,1,,12,0.17,0,0,0,0,0,0,,--,,--,--
113,Moe White,1945-46,MTL,L,4,0,1,1,,2,0.25,0,0,0,0,0,0,,--,,--,--
114,Gerry Brown,1945-46,DET,L,10,0,1,1,,2,0.10,0,0,0,0,0,0,,--,,--,--
115,Frank Eddolls,1945-46,MTL,D,8,0,1,1,,6,0.13,0,0,0,0,0,0,,--,,--,--
116,Murdo MacKay,1945-46,MTL,R,5,0,1,1,,0,0.20,0,0,0,0,0,0,,--,,--,--
117,Alan Kuntz,1945-46,NYR,L,14,0,1,1,,2,0.07,0,0,0,0,0,0,,--,,--,--
118,Jimmy Thomson,1945-46,TOR,D,5,0,1,1,,4,0.20,0,0,0,0,0,0,,--,,--,--
119,Mike McMahon,1945-46,"MTL, BOS",D,15,0,1,1,,4,0.07,0,1,0,0,0,0,,--,,--,--
120,Gordie Bruce,1945-46,BOS,L,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
121,Les Douglas,1945-46,DET,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
122,Vic Lynn,1945-46,MTL,L,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
123,Fern Flaman,1945-46,BOS,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
124,John Holota,1945-46,DET,C,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
125,Leo Reise Jr.,1945-46,CHI,D,6,0,0,0,,6,--,0,0,0,0,0,0,,--,,--,--
126,Lorrain Thibeault,1945-46,MTL,L,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
127,Armand Delmonte,1945-46,BOS,R,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
