,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
69,Jean Pronovost,1968-69,PIT,R,76,16,25,41,-2,41,0.54,4,12,2,2,1,0,199,8.0,,--,--
70,Ralph Backstrom,1968-69,MTL,C,72,13,28,41,20,16,0.57,2,3,0,0,3,0,180,7.2,,--,--
71,Dick Duff,1968-69,MTL,L,68,19,21,40,-14,24,0.59,5,10,0,0,2,0,138,13.8,,--,--
72,Real Lemieux,1968-69,LAK,L,75,11,29,40,-20,68,0.53,2,9,0,3,2,0,134,8.2,,--,--
73,Tim Horton,1968-69,TOR,D,74,11,29,40,14,107,0.54,3,10,0,2,1,0,169,6.5,,--,--
74,Donnie Marshall,1968-69,NYR,L,74,20,19,39,14,12,0.53,7,9,0,0,4,0,149,13.4,,--,--
75,Camille Henry,1968-69,STL,C,64,17,22,39,14,8,0.61,7,13,0,0,1,0,94,18.1,,--,--
76,Ted Irvine,1968-69,LAK,L,76,15,24,39,-17,47,0.51,0,4,0,0,3,0,206,7.3,,--,--
77,Ron Schock,1968-69,STL,C,67,12,27,39,4,14,0.58,4,8,0,0,3,0,157,7.6,,--,--
78,J.C. Tremblay,1968-69,MTL,D,75,7,32,39,30,18,0.52,2,11,0,0,1,0,139,5.0,,--,--
79,Frank St. Marseille,1968-69,STL,R,72,12,26,38,21,22,0.53,3,10,0,0,3,0,169,7.1,,--,--
80,Gene Ubriaco,1968-69,"PIT, OAK",L,75,19,18,37,-5,28,0.49,5,9,0,0,2,0,139,13.7,,--,--
81,Lou Angotti,1968-69,PIT,C,71,17,20,37,-22,36,0.52,3,9,0,0,2,0,123,13.8,,--,--
82,Gary Bergman,1968-69,DET,D,76,7,30,37,44,80,0.49,2,6,0,0,2,0,190,3.7,,--,--
83,Walt Tkaczuk,1968-69,NYR,C,71,12,24,36,-9,28,0.51,0,6,0,0,1,0,130,9.2,,--,--
84,Leon Rochefort,1968-69,PHI,R,65,14,21,35,-8,10,0.54,3,15,0,0,0,0,148,9.4,,--,--
85,Floyd Smith,1968-69,TOR,R,64,15,19,34,15,22,0.53,2,8,0,0,2,0,120,12.5,,--,--
86,Dean Prentice,1968-69,DET,L,74,14,20,34,-8,18,0.46,2,4,1,3,1,0,191,7.3,,--,--
87,Tim Ecclestone,1968-69,STL,L,68,11,23,34,19,31,0.50,1,5,0,0,4,0,151,7.3,,--,--
88,Bob Pulford,1968-69,TOR,L,72,11,23,34,-11,22,0.47,3,8,1,2,1,0,180,6.1,,--,--
89,Gilles Marotte,1968-69,CHI,D,68,5,29,34,23,120,0.50,1,1,0,1,1,0,131,3.8,,--,--
90,Jimmy Roberts,1968-69,STL,D,72,14,19,33,18,81,0.46,2,8,1,2,1,0,129,10.8,,--,--
91,Bill White,1968-69,LAK,D,75,5,28,33,-20,38,0.44,0,14,0,0,0,0,163,3.1,,--,--
92,Eric Nesterenko,1968-69,CHI,R,72,15,17,32,5,29,0.44,1,4,3,4,1,0,90,16.7,,--,--
93,Dave Balon,1968-69,NYR,L,75,10,21,31,4,57,0.41,1,3,2,2,3,0,134,7.5,,--,--
94,Brian Perry,1968-69,OAK,C,61,10,21,31,-6,10,0.51,2,4,0,0,1,0,75,13.3,,--,--
95,Serge Savard,1968-69,MTL,D,74,8,23,31,35,73,0.42,0,1,0,0,2,0,98,8.2,,--,--
96,Wayne Cashman,1968-69,BOS,L,51,8,23,31,19,47,0.61,1,5,0,0,1,0,66,12.1,,--,--
97,Jacques Laperriere,1968-69,MTL,D,69,5,26,31,36,45,0.45,0,7,0,0,1,0,166,3.0,,--,--
98,Kent Douglas,1968-69,DET,D,69,2,29,31,5,97,0.45,1,13,0,1,0,0,114,1.8,,--,--
99,Howie Hughes,1968-69,LAK,R,73,16,14,30,-3,10,0.41,5,8,0,0,3,0,161,9.9,,--,--
100,Bill McCreary Sr.,1968-69,STL,L,71,13,17,30,1,50,0.42,3,4,1,2,4,0,130,10.0,,--,--
101,Jim Dorey,1968-69,TOR,D,61,8,22,30,9,200,0.49,0,4,1,2,0,0,133,6.0,,--,--
102,Barclay Plager,1968-69,STL,D,61,4,26,30,32,120,0.49,0,4,0,1,1,0,88,4.5,,--,--
103,Ron Stewart,1968-69,NYR,R,75,18,11,29,-12,20,0.39,1,2,2,2,5,0,184,9.8,,--,--
104,Val Fonteyne,1968-69,PIT,L,74,12,17,29,-25,2,0.39,0,5,1,4,2,0,109,11.0,,--,--
105,Wally Boyer,1968-69,PIT,C,62,10,19,29,-20,17,0.47,2,10,0,0,0,0,127,7.9,,--,--
106,Bob Woytowich,1968-69,PIT,D,71,9,20,29,-27,64,0.41,1,10,2,2,0,0,127,7.1,,--,--
107,Lowell MacDonald,1968-69,LAK,L,58,14,14,28,-11,10,0.48,1,3,2,2,0,0,181,7.7,,--,--
108,Claude Provost,1968-69,MTL,R,73,13,15,28,13,18,0.38,0,0,1,2,5,0,184,7.1,,--,--
109,Gord Labossiere,1968-69,LAK,C,48,10,18,28,-8,12,0.58,2,3,0,0,0,0,97,10.3,,--,--
110,Chico Maki,1968-69,CHI,R,66,7,21,28,-3,30,0.42,0,1,1,2,0,0,127,5.5,,--,--
111,Dallas Smith,1968-69,BOS,D,75,4,24,28,44,74,0.37,0,1,1,1,0,0,133,3.0,,--,--
112,Brit Selby,1968-69,"PHI, TOR",L,77,12,15,27,-11,42,0.35,1,4,0,1,3,0,135,8.9,,--,--
113,George Armstrong,1968-69,TOR,R,53,11,16,27,-8,10,0.51,1,6,1,1,1,0,103,10.7,,--,--
114,Howie Menard,1968-69,LAK,C,56,10,17,27,-1,31,0.48,1,2,0,0,1,0,94,10.6,,--,--
115,Larry Mickey,1968-69,TOR,R,55,8,19,27,-1,43,0.49,0,8,0,0,3,0,80,10.0,,--,--
116,Andre Boudrias,1968-69,"MNS, CHI",L,73,8,19,27,-19,10,0.37,2,4,0,1,1,0,127,6.3,,--,--
117,Bob Wall,1968-69,LAK,D,71,13,13,26,-5,16,0.37,1,3,1,1,1,0,145,9.0,,--,--
118,Brad Park,1968-69,NYR,D,54,3,23,26,11,70,0.48,2,8,0,0,0,0,103,2.9,,--,--
119,Gilles Tremblay,1968-69,MTL,L,44,10,15,25,16,2,0.57,0,0,0,0,0,0,95,10.5,,--,--
120,Jimmy Peters,1968-69,LAK,C,76,10,15,25,-10,28,0.33,1,2,0,0,1,0,109,9.2,,--,--
121,Ted Harris,1968-69,MTL,D,76,7,18,25,24,102,0.33,0,0,1,1,0,0,82,8.5,,--,--
122,Leo Boivin,1968-69,"PIT, MNS",D,69,6,19,25,-25,42,0.36,3,8,0,0,1,0,138,4.3,,--,--
123,Bill Goldsworthy,1968-69,MNS,R,68,14,10,24,-28,110,0.35,4,8,0,0,3,0,196,7.1,,--,--
124,Nick Libett,1968-69,DET,L,75,10,14,24,-11,34,0.32,1,2,0,1,2,0,98,10.2,,--,--
125,Mickey Redmond,1968-69,MTL,R,65,9,15,24,16,12,0.37,1,2,0,0,0,0,118,7.6,,--,--
126,Gary Dornhoefer,1968-69,PHI,R,60,8,16,24,-20,80,0.40,2,3,0,0,0,0,111,7.2,,--,--
127,Billy Harris,1968-69,"OAK, PIT",C,74,7,17,24,-20,10,0.32,2,5,0,0,0,0,81,8.6,,--,--
128,Noel Picard,1968-69,STL,D,68,5,19,24,18,129,0.35,0,5,0,1,1,0,136,3.7,,--,--
129,George Swarbrick,1968-69,"OAK, PIT",R,69,4,19,23,-18,103,0.33,1,6,0,0,1,0,148,2.7,,--,--
130,Bill Sutherland,1968-69,"TOR, PHI",C,56,14,8,22,2,18,0.39,1,2,1,2,0,0,76,18.4,,--,--
131,Eddie Shack,1968-69,BOS,L,50,11,11,22,1,74,0.44,1,1,0,0,3,0,125,8.8,,--,--
132,Arnie Brown,1968-69,NYR,D,74,10,12,22,2,50,0.30,0,1,0,0,1,0,189,5.3,,--,--
133,Dale Rolfe,1968-69,LAK,D,75,3,19,22,-24,85,0.29,0,2,0,1,0,0,151,2.0,,--,--
134,Doug Harvey,1968-69,STL,D,70,2,20,22,11,30,0.31,1,6,0,1,0,0,46,4.3,,--,--
135,Joe Szura,1968-69,OAK,C,70,9,12,21,-5,20,0.30,1,2,0,0,1,0,102,8.8,,--,--
136,Rod Seiling,1968-69,NYR,D,73,4,17,21,7,75,0.29,0,7,0,0,1,0,154,2.6,,--,--
137,Bob McCord,1968-69,MNS,D,69,4,17,21,-32,70,0.30,1,1,0,0,0,0,85,4.7,,--,--
138,Pierre Pilote,1968-69,TOR,D,69,3,18,21,5,46,0.30,1,4,0,1,0,0,48,6.3,,--,--
139,Brent Hughes,1968-69,LAK,D,72,2,19,21,-16,73,0.29,0,3,0,1,0,0,116,1.7,,--,--
140,Reg Fleming,1968-69,NYR,D,72,8,12,20,-14,138,0.28,2,3,0,0,1,0,117,6.8,,--,--
141,Bob Baun,1968-69,DET,D,76,4,16,20,26,121,0.26,0,1,0,0,0,0,117,3.4,,--,--
142,Noel Price,1968-69,PIT,D,73,2,18,20,-29,61,0.27,1,4,0,0,0,0,152,1.3,,--,--
143,Doug Roberts,1968-69,OAK,R,76,1,19,20,-15,79,0.26,0,5,0,1,0,0,115,0.9,,--,--
144,Bill Collins,1968-69,MNS,R,75,9,10,19,-25,24,0.25,0,0,1,2,1,0,123,7.3,,--,--
145,Ed Van Impe,1968-69,PHI,D,71,7,12,19,-13,114,0.27,1,3,0,0,0,0,118,5.9,,--,--
146,Bob Dillabough,1968-69,"PIT, OAK",C,62,7,12,19,-11,6,0.31,0,0,0,1,3,0,53,13.2,,--,--
147,Larry Hale,1968-69,PHI,D,67,3,16,19,-21,28,0.28,0,0,0,0,0,0,62,4.8,,--,--
148,"Mike McMahon, Jr.",1968-69,"MNS, CHI",D,63,0,19,19,-11,27,0.30,0,9,0,0,0,0,144,0.0,,--,--
149,Billy Dea,1968-69,PIT,L,66,10,8,18,-33,6,0.27,2,2,0,0,1,0,111,9.0,,--,--
150,Danny Lawson,1968-69,"DET, MNS",R,62,8,10,18,-9,25,0.29,0,2,0,0,0,0,71,11.3,,--,--
151,Forbes Kennedy,1968-69,"PHI, TOR",C,72,8,10,18,-25,219,0.25,0,0,0,1,0,0,71,11.3,,--,--
152,Dunc McCallum,1968-69,PIT,D,62,5,13,18,-35,81,0.29,2,8,1,1,1,0,99,5.1,,--,--
153,Bert Marshall,1968-69,OAK,D,68,3,15,18,-23,81,0.26,0,9,0,0,0,0,118,2.5,,--,--
154,Francois Lacombe,1968-69,OAK,D,72,2,16,18,-9,50,0.25,1,7,0,0,0,0,102,2.0,,--,--
155,Allan Stanley,1968-69,PHI,D,64,4,13,17,-5,28,0.27,2,9,0,2,0,0,75,5.3,,--,--
156,Craig Cameron,1968-69,STL,R,72,11,5,16,-8,40,0.22,2,2,0,0,1,0,123,8.9,,--,--
157,Bobby Schmautz,1968-69,CHI,R,63,9,7,16,-8,37,0.25,3,5,0,0,1,0,81,11.1,,--,--
158,Don Blackburn,1968-69,PHI,L,48,7,9,16,-13,36,0.33,0,0,0,0,2,0,94,7.4,,--,--
159,Duane Rupp,1968-69,"MNS, PIT",D,59,5,11,16,-19,32,0.27,1,7,0,0,0,0,105,4.8,,--,--
160,Bill Orban,1968-69,"CHI, MNS",C,66,5,11,16,-9,43,0.24,0,1,0,0,0,0,62,8.1,,--,--
161,Ron Harris,1968-69,DET,D,72,3,13,16,7,91,0.22,0,0,0,0,1,0,74,4.0,,--,--
162,Dick Cherry,1968-69,PHI,D,71,9,6,15,-12,18,0.21,1,1,1,1,2,0,91,9.9,,--,--
163,Terry Crisp,1968-69,STL,C,57,6,9,15,9,14,0.26,1,1,1,1,0,0,40,15.0,,--,--
164,Glen Sather,1968-69,BOS,L,76,4,11,15,4,67,0.20,0,0,1,3,1,0,51,7.8,,--,--
165,Poul Popiel,1968-69,DET,D,62,2,13,15,10,82,0.24,0,1,0,0,2,0,99,2.0,,--,--
166,Garry Peters,1968-69,PHI,C,66,8,6,14,-19,49,0.21,1,1,1,2,2,0,166,4.8,,--,--
167,Walt McKechnie,1968-69,MNS,C,58,5,9,14,-10,22,0.24,1,3,0,0,1,0,81,6.2,,--,--
168,Larry Keenan,1968-69,STL,L,46,5,9,14,20,6,0.30,0,2,0,0,2,0,73,6.8,,--,--
169,Simon Nolet,1968-69,PHI,R,35,4,10,14,-10,8,0.40,2,8,0,0,0,0,77,5.2,,--,--
170,Larry Cahan,1968-69,LAK,D,72,3,11,14,-22,76,0.19,0,0,0,0,1,0,129,2.3,,--,--
171,Matt Ravlich,1968-69,CHI,D,60,2,12,14,15,57,0.23,0,0,0,1,0,0,74,2.7,,--,--
172,Lou Nanne,1968-69,MNS,D,41,2,12,14,-10,47,0.34,1,4,1,2,0,0,71,2.8,,--,--
173,John Miszuk,1968-69,PHI,D,66,1,13,14,-5,70,0.21,1,1,0,0,0,0,70,1.4,,--,--
174,Paul Andrea,1968-69,PIT,R,25,7,6,13,-10,2,0.52,5,10,0,0,1,0,45,15.6,,--,--
175,Doug Jarrett,1968-69,CHI,D,69,0,13,13,7,58,0.19,0,0,0,1,0,0,116,0.0,,--,--
176,Don Awrey,1968-69,BOS,D,73,0,13,13,26,149,0.18,0,1,0,1,0,0,72,0.0,,--,--
177,Skip Krake,1968-69,LAK,C,30,3,9,12,-11,11,0.40,1,5,0,0,0,0,53,5.7,,--,--
178,Mike Pelyk,1968-69,TOR,D,65,3,9,12,-2,146,0.18,0,0,0,0,0,0,67,4.5,,--,--
179,Doug Robinson,1968-69,LAK,L,31,2,10,12,-4,4,0.39,0,1,0,0,0,0,43,4.7,,--,--
180,Rick Ley,1968-69,TOR,D,37,1,11,12,0,39,0.32,0,6,0,0,0,0,37,2.7,,--,--
181,Dick Mattiussi,1968-69,"PIT, OAK",D,36,1,11,12,1,30,0.33,0,0,0,0,0,0,27,3.7,,--,--
182,Harry Howell,1968-69,NYR,D,56,4,7,11,3,36,0.20,1,3,0,0,1,0,140,2.9,,--,--
183,Tommy Williams,1968-69,BOS,R,26,4,7,11,6,19,0.42,0,1,0,0,0,0,48,8.3,,--,--
184,Parker MacDonald,1968-69,MNS,C,35,2,9,11,-14,0,0.31,0,4,0,0,0,0,50,4.0,,--,--
185,Larry Hillman,1968-69,"MNS, MTL",D,37,1,10,11,-10,17,0.30,1,5,0,0,0,0,34,2.9,,--,--
186,Howie Young,1968-69,CHI,D,57,3,7,10,-13,67,0.18,0,0,0,0,0,0,64,4.7,,--,--
187,Joe Watson,1968-69,PHI,D,60,2,8,10,-23,14,0.17,0,0,0,1,0,0,82,2.4,,--,--
188,Hank Monteith,1968-69,DET,L,34,1,9,10,4,6,0.29,0,3,0,0,0,0,20,5.0,,--,--
189,Jean-Guy Talbot,1968-69,STL,D,69,5,4,9,8,24,0.13,0,1,0,1,1,0,67,7.5,,--,--
190,Bryan Watson,1968-69,"OAK, PIT",D,68,2,7,9,-29,132,0.13,0,2,0,0,1,0,73,2.7,,--,--
191,Pat Quinn,1968-69,TOR,D,40,2,7,9,11,95,0.23,0,0,0,1,1,0,42,4.8,,--,--
192,Ron Anderson,1968-69,"DET, LAK",R,63,3,5,8,-12,34,0.13,0,1,0,0,0,0,72,4.2,,--,--
193,Moose Vasko,1968-69,MNS,D,72,1,7,8,-18,68,0.11,0,1,0,0,0,0,52,1.9,,--,--
194,Wayne Hillman,1968-69,MNS,D,50,0,8,8,-26,32,0.16,0,0,0,0,0,0,44,0.0,,--,--
195,Larry Jeffrey,1968-69,NYR,L,75,1,6,7,0,12,0.09,0,0,0,2,0,0,31,3.2,,--,--
196,Al Arbour,1968-69,STL,D,67,1,6,7,20,50,0.10,0,0,0,1,1,0,25,4.0,,--,--
197,Myron Stankiewicz,1968-69,"STL, PHI",L,35,0,7,7,-12,36,0.20,0,0,0,0,0,0,60,0.0,,--,--
198,Tom Reid,1968-69,"CHI, MNS",D,48,0,7,7,-17,50,0.15,0,0,0,0,0,0,22,0.0,,--,--
199,Bob Plager,1968-69,STL,D,32,0,7,7,11,43,0.22,0,0,0,0,0,0,46,0.0,,--,--
200,Gary Croteau,1968-69,LAK,R,11,5,1,6,-2,6,0.55,3,3,0,0,0,0,19,26.3,,--,--
201,Gerry Odrowski,1968-69,OAK,D,74,5,1,6,4,24,0.08,0,0,3,3,0,0,54,9.3,,--,--
202,Gary Doak,1968-69,BOS,D,22,3,3,6,10,37,0.27,0,0,0,0,0,0,22,13.6,,--,--
203,Garnet Bailey,1968-69,BOS,L,8,3,3,6,6,10,0.75,0,0,0,0,0,0,13,23.1,,--,--
204,Earl Heiskala,1968-69,PHI,L,21,3,3,6,-4,51,0.29,0,0,0,0,0,0,38,7.9,,--,--
205,Rosaire Paiement,1968-69,PHI,C,27,2,4,6,-14,52,0.22,0,0,0,0,0,0,58,3.4,,--,--
206,Dave Amadio,1968-69,LAK,D,66,1,5,6,-22,60,0.09,1,1,0,0,1,0,74,1.4,,--,--
207,Milan Marcetta,1968-69,MNS,C,18,3,2,5,-4,4,0.28,2,3,0,0,0,0,18,16.7,,--,--
208,Rene Leclerc,1968-69,DET,R,43,2,3,5,-7,62,0.12,0,0,0,0,0,0,38,5.3,,--,--
209,Dennis Hextall,1968-69,NYR,C,13,1,4,5,0,25,0.38,0,0,0,0,0,0,16,6.3,,--,--
210,Bill Speer,1968-69,PIT,D,34,1,4,5,-17,27,0.15,1,2,0,0,1,0,43,2.3,,--,--
211,Gerry Meehan,1968-69,"TOR, PHI",C,37,0,5,5,-2,6,0.14,0,3,0,0,0,0,53,0.0,,--,--
212,Rick Smith,1968-69,BOS,D,48,0,5,5,14,29,0.10,0,0,0,0,0,0,28,0.0,,--,--
213,Tracy Pratt,1968-69,PIT,D,18,0,5,5,-3,34,0.28,0,1,0,0,0,0,10,0.0,,--,--
214,Terry Gray,1968-69,STL,R,8,4,0,4,0,4,0.50,2,2,0,0,1,0,19,21.1,,--,--
215,Ron Snell,1968-69,PIT,R,4,3,1,4,4,6,1.00,2,2,0,0,1,0,9,33.3,,--,--
216,Peter Mahovlich,1968-69,DET,C,30,2,2,4,-10,21,0.13,0,0,0,0,0,0,37,5.4,,--,--
217,Wayne Carleton,1968-69,TOR,L,12,1,3,4,-9,6,0.33,0,1,0,0,0,0,24,4.2,,--,--
218,Jim Lorentz,1968-69,BOS,C,11,1,3,4,-3,6,0.36,0,0,0,0,1,0,16,6.3,,--,--
219,Christian Bordeleau,1968-69,MTL,C,13,1,3,4,0,4,0.31,0,0,0,0,0,0,14,7.1,,--,--
220,Ralph MacSweyn,1968-69,PHI,D,24,0,4,4,4,6,0.17,0,0,0,1,0,0,12,0.0,,--,--
221,Ed Hatoum,1968-69,DET,R,16,2,1,3,1,2,0.19,0,0,0,0,1,0,20,10.0,,--,--
222,Bryan Campbell,1968-69,LAK,C,18,2,1,3,-7,4,0.17,0,0,0,0,0,0,37,5.4,,--,--
223,Marcel Pronovost,1968-69,TOR,D,34,1,2,3,-2,20,0.09,0,0,0,0,0,0,18,5.5,,--,--
224,Jim Harrison,1968-69,BOS,C,16,1,2,3,-5,21,0.19,0,0,0,0,0,0,12,8.3,,--,--
225,John Brenneman,1968-69,OAK,L,21,1,2,3,-4,6,0.14,0,0,0,0,0,0,16,6.3,,--,--
