,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
39,Rod Gilbert,1969-70,NYR,R,72,16,37,53,0,22,0.74,3,18,0,0,1,0,230,7.0,,--,--
40,Dennis Hull,1969-70,CHI,L,76,17,35,52,2,31,0.68,5,11,0,0,3,0,223,7.6,,--,--
41,Ted Hampson,1969-70,OAK,C,76,17,35,52,-20,13,0.68,7,17,1,2,0,0,157,10.8,,--,--
42,Henri Richard,1969-70,MTL,C,62,16,36,52,25,61,0.84,2,5,0,0,4,0,204,7.8,,--,--
43,Dean Prentice,1969-70,PIT,L,75,26,25,51,-19,14,0.68,12,19,0,0,2,0,205,12.7,,--,--
44,Pete Stemkowski,1969-70,DET,C,76,25,24,49,14,114,0.64,4,10,1,1,6,0,268,9.3,,--,--
45,Jean Beliveau,1969-70,MTL,C,63,19,30,49,1,10,0.78,3,21,0,0,1,0,169,11.2,,--,--
46,Jim Johnson,1969-70,PHI,C,72,18,30,48,-2,17,0.67,2,5,2,4,1,0,168,10.7,,--,--
47,Claude Larose,1969-70,MNS,R,75,24,23,47,-18,109,0.63,7,16,1,1,4,0,262,9.2,,--,--
48,Murray Oliver,1969-70,TOR,C,76,14,33,47,-18,16,0.62,5,17,0,0,3,0,200,7.0,,--,--
49,Bobby Clarke,1969-70,PHI,C,76,15,31,46,-1,68,0.61,5,16,1,2,0,0,214,7.0,,--,--
50,Earl Ingarfield,1969-70,OAK,C,54,21,24,45,-8,10,0.83,9,17,0,1,3,0,130,16.2,,--,--
51,Ken Schinkel,1969-70,PIT,R,72,20,25,45,-26,19,0.63,4,16,0,0,5,0,225,8.9,,--,--
52,Ray Cullen,1969-70,MNS,C,74,17,28,45,-3,8,0.61,3,11,0,0,3,0,143,11.9,,--,--
53,Carol Vadnais,1969-70,OAK,D,76,24,20,44,-29,212,0.58,6,15,0,0,0,0,245,9.8,,--,--
54,Jean-Guy Gendron,1969-70,PHI,L,71,23,21,44,4,54,0.62,5,14,0,0,1,0,155,14.8,,--,--
55,Simon Nolet,1969-70,PHI,R,56,22,22,44,10,36,0.79,6,15,0,0,4,0,163,13.5,,--,--
56,Bill Hicke,1969-70,OAK,R,69,15,29,44,-11,14,0.64,5,16,0,0,2,0,139,10.8,,--,--
57,Michel Briere,1969-70,PIT,C,76,12,32,44,-13,20,0.58,4,16,0,0,3,0,223,5.4,,--,--
58,Jim McKenny,1969-70,TOR,D,73,11,33,44,-1,34,0.60,3,15,0,0,0,0,170,6.5,,--,--
59,Ralph Backstrom,1969-70,MTL,C,72,19,24,43,4,20,0.60,1,3,0,0,2,0,187,10.2,,--,--
60,Gary Sabourin,1969-70,STL,R,72,28,14,42,-8,61,0.58,11,14,0,0,5,0,246,11.4,,--,--
61,Paul Henderson,1969-70,TOR,L,67,20,22,42,12,18,0.63,5,10,0,0,4,0,213,9.4,,--,--
62,Ross Lonsberry,1969-70,LAK,L,76,20,22,42,-19,118,0.55,4,10,1,2,4,0,226,8.8,,--,--
63,Pat Stapleton,1969-70,CHI,D,49,4,38,42,17,28,0.86,1,13,0,0,1,0,106,3.8,,--,--
64,Jean Pronovost,1969-70,PIT,R,72,20,21,41,-2,45,0.57,5,9,0,0,6,0,222,9.0,,--,--
65,Derek Sanderson,1969-70,BOS,C,50,18,23,41,8,118,0.82,5,10,5,7,2,0,179,10.1,,--,--
66,Nick Libett,1969-70,DET,L,76,20,20,40,11,39,0.53,3,5,1,1,2,0,148,13.5,,--,--
67,Eddie Joyal,1969-70,LAK,C,59,18,22,40,-17,8,0.68,6,10,1,1,1,0,173,10.4,,--,--
68,Gerry Pinder,1969-70,CHI,L,75,19,20,39,22,41,0.52,5,11,1,1,3,0,169,11.2,,--,--
69,Carl Brewer,1969-70,DET,D,70,2,37,39,43,51,0.56,0,15,0,1,0,0,109,1.8,,--,--
70,Bill Collins,1969-70,MNS,R,74,29,9,38,5,48,0.51,2,3,6,7,2,0,186,15.6,,--,--
71,Bruce MacGregor,1969-70,DET,C,73,15,23,38,1,24,0.52,3,8,1,1,4,0,153,9.8,,--,--
72,Lou Angotti,1969-70,CHI,C,70,12,26,38,2,25,0.54,5,12,0,0,2,0,97,12.4,,--,--
73,Bob Nevin,1969-70,NYR,R,68,18,19,37,2,8,0.54,3,10,1,1,4,0,126,14.3,,--,--
74,Bob Pulford,1969-70,TOR,L,74,18,19,37,-22,31,0.50,3,8,0,0,1,0,227,7.9,,--,--
75,Cliff Koroll,1969-70,CHI,R,73,18,19,37,14,44,0.51,0,3,0,0,3,0,160,11.3,,--,--
76,Tim Ecclestone,1969-70,STL,L,65,16,21,37,9,59,0.57,5,11,0,0,2,0,166,9.6,,--,--
77,Brad Park,1969-70,NYR,D,60,11,26,37,24,98,0.62,6,18,1,1,2,0,161,6.8,,--,--
78,Jacques Laperriere,1969-70,MTL,D,73,6,31,37,27,103,0.51,2,16,1,2,1,0,169,3.5,,--,--
79,Arnie Brown,1969-70,NYR,D,73,15,21,36,24,78,0.49,3,7,0,0,2,0,220,6.8,,--,--
80,Ed Westfall,1969-70,BOS,R,72,14,22,36,20,28,0.50,0,0,0,7,0,0,158,8.9,,--,--
81,Butch Goring,1969-70,LAK,C,59,13,23,36,-16,8,0.61,2,5,0,0,0,0,125,10.4,,--,--
82,Mike Laughton,1969-70,OAK,C,76,16,19,35,-31,39,0.46,3,7,0,0,4,0,147,10.9,,--,--
83,Wayne Cashman,1969-70,BOS,L,70,9,26,35,22,79,0.50,0,4,0,0,1,0,104,8.6,,--,--
84,Eddie Shack,1969-70,LAK,L,73,22,12,34,-39,115,0.47,4,6,0,0,2,0,203,10.8,,--,--
85,Eric Nesterenko,1969-70,CHI,R,67,16,18,34,18,26,0.51,3,5,2,3,3,0,124,12.9,,--,--
86,Chico Maki,1969-70,CHI,R,75,10,24,34,10,27,0.45,0,4,1,1,2,0,93,10.8,,--,--
87,Danny O'Shea,1969-70,MNS,C,75,10,24,34,-4,84,0.45,4,15,0,0,0,0,136,7.3,,--,--
88,Bob Barlow,1969-70,MNS,L,70,16,17,33,-4,10,0.47,6,11,1,1,1,0,157,10.2,,--,--
89,Larry Keenan,1969-70,STL,L,56,10,23,33,-7,8,0.59,3,15,0,0,0,0,113,8.8,,--,--
90,Bob Woytowich,1969-70,PIT,D,68,8,25,33,-16,49,0.49,5,20,0,0,0,0,155,5.2,,--,--
91,Doug Mohns,1969-70,CHI,L,66,6,27,33,31,46,0.50,3,11,1,1,1,0,118,5.1,,--,--
92,John Ferguson,1969-70,MTL,L,48,19,13,32,11,141,0.67,6,6,0,0,7,0,116,16.4,,--,--
93,Bill Sutherland,1969-70,PHI,C,51,15,17,32,-2,30,0.63,4,6,0,1,1,0,103,14.6,,--,--
94,Bill McCreary Sr.,1969-70,STL,L,73,15,17,32,5,16,0.44,2,8,1,3,1,0,174,8.6,,--,--
95,Bill Flett,1969-70,LAK,R,69,14,18,32,-27,70,0.46,2,5,0,0,0,0,198,7.1,,--,--
96,Leon Rochefort,1969-70,LAK,R,76,9,23,32,-29,14,0.42,1,15,0,0,1,0,190,4.7,,--,--
97,Barclay Plager,1969-70,STL,D,75,6,26,32,2,128,0.43,1,7,1,2,1,0,97,6.2,,--,--
98,Bryan Hextall Jr.,1969-70,PIT,C,66,12,19,31,-25,87,0.47,2,6,0,0,2,0,132,9.1,,--,--
99,Gary Jarrett,1969-70,OAK,L,75,12,19,31,-25,31,0.41,2,5,0,0,4,0,229,5.2,,--,--
100,Serge Savard,1969-70,MTL,D,64,12,19,31,4,38,0.48,5,14,3,4,2,0,151,7.9,,--,--
101,Doug Roberts,1969-70,OAK,R,76,6,25,31,-40,107,0.41,2,11,0,0,1,0,137,4.4,,--,--
102,Larry Hillman,1969-70,PHI,D,76,5,26,31,-10,73,0.41,2,9,0,0,0,0,252,2.0,,--,--
103,Jimmy Roberts,1969-70,STL,D,76,13,17,30,18,51,0.39,2,3,2,2,4,0,165,7.9,,--,--
104,Gerry Ehman,1969-70,OAK,R,76,11,19,30,-26,8,0.39,3,5,0,0,1,0,156,7.0,,--,--
105,Ron Schock,1969-70,PIT,C,76,8,21,29,-3,40,0.38,4,10,1,2,1,0,160,5.0,,--,--
106,George Armstrong,1969-70,TOR,R,49,13,15,28,8,12,0.57,2,2,0,1,3,0,93,14.0,,--,--
107,Tim Horton,1969-70,"TOR, NYR",D,74,4,24,28,-2,107,0.38,2,6,0,1,1,0,157,2.5,,--,--
108,Ted Irvine,1969-70,"LAK, NYR",L,75,11,16,27,-25,38,0.36,2,4,0,0,0,0,148,7.4,,--,--
109,Reg Fleming,1969-70,PHI,D,65,9,18,27,-4,134,0.42,3,6,0,1,1,0,129,7.0,,--,--
110,Keith McCreary,1969-70,PIT,R,60,18,8,26,-8,67,0.43,4,7,0,0,2,0,134,13.4,,--,--
111,Glen Sather,1969-70,PIT,L,76,12,14,26,-12,114,0.34,2,6,0,0,0,0,127,9.4,,--,--
112,Val Fonteyne,1969-70,PIT,L,68,11,15,26,-4,2,0.38,3,7,1,1,1,0,73,15.1,,--,--
113,Wayne Carleton,1969-70,"TOR, BOS",L,49,6,20,26,6,29,0.53,0,4,0,0,1,0,86,7.0,,--,--
114,Rod Seiling,1969-70,NYR,D,76,5,21,26,40,68,0.34,1,3,0,2,0,0,176,2.8,,--,--
115,Terry Ball,1969-70,PHI,D,61,7,18,25,-10,20,0.41,3,18,1,1,0,0,98,7.1,,--,--
116,Jimmy Peters,1969-70,LAK,C,74,15,9,24,-12,10,0.32,2,4,3,3,2,0,118,12.7,,--,--
117,Ron Stewart,1969-70,NYR,R,76,14,10,24,8,14,0.32,1,2,4,6,5,0,109,12.8,,--,--
118,Donnie Marshall,1969-70,NYR,L,57,9,15,24,8,6,0.42,2,2,0,3,3,0,81,11.1,,--,--
119,Dallas Smith,1969-70,BOS,D,75,7,17,24,8,119,0.32,1,1,1,3,1,0,160,4.4,,--,--
120,Gilles Marotte,1969-70,"CHI, LAK",D,72,5,19,24,-10,84,0.33,0,4,0,0,1,0,158,3.2,,--,--
121,Doug Jarrett,1969-70,CHI,D,72,4,20,24,36,78,0.33,1,2,0,1,2,0,134,3.0,,--,--
122,Keith Magnuson,1969-70,CHI,D,76,0,24,24,38,213,0.32,0,1,0,1,0,0,77,0.0,,--,--
123,Wally Boyer,1969-70,PIT,C,72,11,12,23,-5,34,0.32,2,7,0,0,1,0,112,9.8,,--,--
124,Brit Selby,1969-70,TOR,L,74,10,13,23,-7,40,0.31,1,4,1,1,3,0,88,11.4,,--,--
125,Jim Lorentz,1969-70,BOS,C,68,7,16,23,15,32,0.34,2,3,0,0,0,0,92,7.6,,--,--
126,Gary Bergman,1969-70,DET,D,69,6,17,23,5,122,0.33,1,5,0,2,1,0,146,4.1,,--,--
127,Lou Nanne,1969-70,MNS,D,74,3,20,23,-7,75,0.31,1,9,0,0,0,0,96,3.1,,--,--
128,Jim Neilson,1969-70,NYR,D,62,3,20,23,24,75,0.37,0,7,0,1,0,0,204,1.5,,--,--
129,Garnet Bailey,1969-70,BOS,L,58,11,11,22,16,82,0.38,2,2,0,0,2,0,78,14.1,,--,--
130,Skip Krake,1969-70,LAK,C,58,5,17,22,-26,86,0.38,2,6,1,1,0,0,101,5.0,,--,--
131,Nick Harbaruk,1969-70,PIT,R,74,5,17,22,-9,56,0.30,2,5,0,0,1,0,119,4.2,,--,--
132,Terry Harper,1969-70,MTL,D,75,4,18,22,26,109,0.29,0,0,0,0,0,0,60,6.7,,--,--
133,Jim Harrison,1969-70,"BOS, TOR",C,54,10,11,21,7,52,0.39,1,1,0,0,0,0,62,16.1,,--,--
134,Claude Provost,1969-70,MTL,R,65,10,11,21,5,24,0.32,1,1,1,1,1,0,120,8.3,,--,--
135,Dale Rolfe,1969-70,"LAK, DET",D,75,3,18,21,-16,89,0.28,0,2,0,0,1,0,177,1.7,,--,--
136,Ron Harris,1969-70,DET,D,72,2,19,21,15,99,0.29,0,6,0,0,0,0,126,1.6,,--,--
137,J.C. Tremblay,1969-70,MTL,D,58,2,19,21,5,7,0.36,1,12,0,0,0,0,77,2.6,,--,--
138,Norm Ferguson,1969-70,OAK,R,72,11,9,20,-18,19,0.28,2,4,0,0,2,0,125,8.8,,--,--
139,Jim Morrison,1969-70,PIT,D,59,5,15,20,-18,40,0.34,2,11,0,0,0,0,135,3.7,,--,--
140,Harry Howell,1969-70,OAK,D,55,4,16,20,-16,52,0.36,3,7,0,0,3,0,147,2.7,,--,--
141,Bill White,1969-70,"LAK, CHI",D,61,4,16,20,-13,39,0.33,3,7,0,0,0,0,94,4.3,,--,--
142,Ted Harris,1969-70,MTL,D,74,3,17,20,8,116,0.27,0,0,0,0,0,0,65,4.6,,--,--
143,Lew Morrison,1969-70,PHI,R,66,9,10,19,-3,19,0.29,3,3,0,0,3,0,130,6.9,,--,--
144,Bob Baun,1969-70,DET,D,71,1,18,19,8,110,0.27,0,1,0,0,0,0,112,0.9,,--,--
145,Ron Anderson,1969-70,STL,R,59,9,9,18,9,36,0.30,1,2,0,0,0,0,107,8.4,,--,--
146,Bob Wall,1969-70,LAK,D,70,5,13,18,-25,26,0.26,5,14,0,0,1,0,116,4.3,,--,--
147,Floyd Smith,1969-70,TOR,R,61,4,14,18,-3,13,0.29,0,1,0,0,0,0,73,5.5,,--,--
148,Danny Lawson,1969-70,MNS,R,45,9,8,17,-3,19,0.38,0,0,0,0,0,0,58,15.5,,--,--
149,Peter Mahovlich,1969-70,MTL,C,35,9,8,17,9,51,0.49,1,3,0,0,2,0,75,12.0,,--,--
150,Jim Dorey,1969-70,TOR,D,46,6,11,17,9,99,0.37,0,2,0,1,0,0,122,4.9,,--,--
151,Andre Boudrias,1969-70,STL,L,50,3,14,17,7,20,0.34,1,1,0,0,2,0,95,3.1,,--,--
152,Jean-Guy Talbot,1969-70,STL,D,75,2,15,17,18,40,0.23,0,2,1,1,0,0,60,3.3,,--,--
153,Juha Widing,1969-70,"NYR, LAK",C,48,7,9,16,2,12,0.33,2,3,0,0,0,0,102,6.9,,--,--
154,Real Lemieux,1969-70,"NYR, LAK",L,73,6,10,16,-2,61,0.22,0,0,0,0,1,0,77,7.8,,--,--
155,Garry Peters,1969-70,PHI,C,59,6,10,16,-9,69,0.27,1,2,0,1,0,0,102,5.9,,--,--
156,Charlie Burns,1969-70,MNS,C,50,3,13,16,-4,10,0.32,0,0,1,5,0,0,61,4.9,,--,--
157,Matt Ravlich,1969-70,"DET, LAK",D,67,3,13,16,-1,67,0.24,0,1,0,0,1,0,44,6.8,,--,--
158,Barry Gibbs,1969-70,MNS,D,56,3,13,16,-12,182,0.29,0,3,0,2,1,0,100,3.0,,--,--
159,Duane Rupp,1969-70,PIT,D,64,2,14,16,-11,18,0.25,1,7,0,0,0,0,105,1.9,,--,--
160,Bert Marshall,1969-70,OAK,D,72,1,15,16,-22,109,0.22,0,5,0,1,0,0,130,0.8,,--,--
161,Earl Heiskala,1969-70,PHI,L,65,8,7,15,-15,171,0.23,0,1,0,0,0,0,114,7.0,,--,--
162,Dick Duff,1969-70,"MTL, LAK",L,49,6,9,15,-22,12,0.31,0,3,0,0,0,0,58,10.3,,--,--
163,Al Karlander,1969-70,DET,C,41,5,10,15,8,6,0.37,0,0,0,0,0,0,41,12.2,,--,--
164,Leo Boivin,1969-70,MNS,D,69,3,12,15,-2,30,0.22,0,0,0,1,0,0,95,3.1,,--,--
165,Christian Bordeleau,1969-70,MTL,C,48,2,13,15,2,18,0.31,0,0,0,0,0,0,51,3.9,,--,--
166,Rick Ley,1969-70,TOR,D,48,2,13,15,-17,102,0.31,1,1,0,1,0,0,52,3.8,,--,--
167,Brian Glennie,1969-70,TOR,D,52,1,14,15,-5,50,0.29,0,0,0,2,0,0,44,2.3,,--,--
168,Brian Perry,1969-70,OAK,C,34,6,8,14,-2,14,0.41,0,1,0,0,0,0,41,14.6,,--,--
169,Dick Mattiussi,1969-70,OAK,D,65,4,10,14,-21,38,0.22,0,3,0,0,0,0,55,7.3,,--,--
170,Orland Kurtenbach,1969-70,NYR,C,53,4,10,14,4,47,0.26,1,1,0,0,0,0,89,4.5,,--,--
171,Howie Menard,1969-70,"CHI, OAK",C,57,4,10,14,1,24,0.25,0,1,0,1,0,0,62,6.5,,--,--
172,Bob Plager,1969-70,STL,D,64,3,11,14,1,113,0.22,0,0,0,1,0,0,83,3.6,,--,--
173,Joe Watson,1969-70,PHI,D,54,3,11,14,0,28,0.26,1,2,0,1,0,0,102,2.9,,--,--
174,Billy Dea,1969-70,DET,L,70,10,3,13,4,6,0.19,0,0,0,0,3,0,63,15.9,,--,--
175,Don Awrey,1969-70,BOS,D,73,3,10,13,29,120,0.18,0,0,0,0,0,0,96,3.1,,--,--
176,Don Marcotte,1969-70,BOS,L,35,9,3,12,-3,14,0.34,0,0,0,0,1,0,73,12.3,,--,--
177,Dennis Hextall,1969-70,LAK,C,28,5,7,12,-22,40,0.43,2,4,0,0,0,0,34,14.7,,--,--
178,Tracy Pratt,1969-70,PIT,D,65,5,7,12,-30,124,0.18,0,0,0,0,1,0,73,6.8,,--,--
179,Larry Cahan,1969-70,LAK,D,70,4,8,12,-43,50,0.17,2,2,0,1,0,0,95,4.2,,--,--
180,Terry Clancy,1969-70,TOR,R,52,6,5,11,4,31,0.21,0,0,0,0,1,0,77,7.8,,--,--
181,Terry Crisp,1969-70,STL,C,26,5,6,11,0,2,0.42,0,2,0,0,1,0,44,11.4,,--,--
182,Don O'Donoghue,1969-70,OAK,R,68,5,6,11,-28,21,0.16,0,1,0,0,1,0,55,9.1,,--,--
183,Bob Blackburn,1969-70,PIT,D,60,4,7,11,-14,51,0.18,0,1,0,0,1,0,49,8.2,,--,--
184,Mike Corrigan,1969-70,LAK,L,36,6,4,10,-17,30,0.28,2,3,0,0,1,0,67,8.9,,--,--
185,Bob Dillabough,1969-70,OAK,C,52,5,5,10,-18,16,0.19,1,2,1,2,0,0,45,11.1,,--,--
186,Bryan Campbell,1969-70,"LAK, CHI",C,46,5,5,10,-13,6,0.22,0,2,0,0,0,0,61,8.2,,--,--
187,Garry Monahan,1969-70,"DET, LAK",L,72,3,7,10,-14,36,0.14,0,0,0,0,1,0,59,5.1,,--,--
188,Rick Smith,1969-70,BOS,D,69,2,8,10,13,65,0.14,0,1,0,0,1,0,94,2.1,,--,--
189,Bryan Watson,1969-70,PIT,D,61,1,9,10,1,189,0.16,0,0,0,0,0,0,61,1.6,,--,--
190,Larry Hale,1969-70,PHI,D,53,1,9,10,-1,28,0.19,0,0,0,1,0,0,34,2.9,,--,--
191,Ed Van Impe,1969-70,PHI,D,65,0,10,10,-1,117,0.15,0,1,0,0,0,0,81,0.0,,--,--
192,Joe Hardy,1969-70,OAK,C,23,5,4,9,-8,20,0.39,1,2,1,1,1,0,38,13.2,,--,--
193,Wayne Muloin,1969-70,OAK,D,71,3,6,9,-19,53,0.13,1,3,1,1,0,0,64,4.7,,--,--
194,Larry Mickey,1969-70,MTL,R,21,4,4,8,-10,4,0.38,3,4,0,0,2,0,38,10.5,,--,--
195,Wayne Hillman,1969-70,PHI,D,68,3,5,8,-1,69,0.12,0,1,0,0,0,0,79,3.8,,--,--
196,Dale Hoganson,1969-70,LAK,D,49,1,7,8,-23,37,0.16,0,2,0,0,0,0,57,1.8,,--,--
197,Gary Doak,1969-70,BOS,D,44,1,7,8,7,63,0.18,0,0,0,0,1,0,36,2.8,,--,--
198,Tom Reid,1969-70,MNS,D,66,1,7,8,-10,51,0.12,0,0,0,0,1,0,89,1.1,,--,--
199,Brent Hughes,1969-70,LAK,D,52,1,7,8,-34,108,0.15,0,2,0,0,0,0,64,1.6,,--,--
200,Jim Wiste,1969-70,CHI,C,26,0,8,8,1,8,0.31,0,1,0,0,0,0,11,0.0,,--,--
201,Dick Cherry,1969-70,PHI,D,68,3,4,7,-27,23,0.10,0,2,1,1,1,0,99,3.0,,--,--
202,Terry Gray,1969-70,STL,R,28,2,5,7,1,17,0.25,0,1,0,0,2,0,63,3.2,,--,--
203,Ron Murphy,1969-70,BOS,L,20,2,5,7,1,8,0.35,0,0,0,0,2,0,35,5.7,,--,--
204,John Miszuk,1969-70,MNS,D,50,0,6,6,-1,51,0.12,0,0,0,1,0,0,34,0.0,,--,--
205,Marc Tardif,1969-70,MTL,L,18,3,2,5,0,29,0.28,1,1,0,0,0,0,25,12.0,,--,--
206,Lucien Grenier,1969-70,MTL,R,23,2,3,5,1,2,0.22,0,0,0,0,1,0,25,8.0,,--,--
207,Bill Plager,1969-70,STL,D,24,1,4,5,-5,30,0.21,0,0,0,0,0,0,23,4.3,,--,--
208,Noel Picard,1969-70,STL,D,39,1,4,5,0,88,0.13,1,1,0,0,0,0,31,3.2,,--,--
209,Ray Fortin,1969-70,STL,D,57,1,4,5,3,19,0.09,0,2,0,0,0,0,66,1.5,,--,--
210,Marshall Johnston,1969-70,MNS,D,28,0,5,5,1,14,0.18,0,4,0,0,0,0,48,0.0,,--,--
211,Pat Quinn,1969-70,TOR,D,59,0,5,5,-16,90,0.08,0,0,0,0,0,0,47,0.0,,--,--
212,Al Hamilton,1969-70,NYR,D,59,0,5,5,-7,54,0.08,0,0,0,0,0,0,42,0.0,,--,--
213,Gene Ubriaco,1969-70,"OAK, CHI",L,37,2,2,4,-2,6,0.11,0,1,0,0,0,0,20,10.0,,--,--
214,Walt McKechnie,1969-70,MNS,C,20,1,3,4,-5,21,0.20,0,0,0,0,0,0,16,6.3,,--,--
215,"Mike McMahon, Jr.",1969-70,"DET, PIT",D,14,1,3,4,2,19,0.29,1,2,0,0,0,0,12,8.3,,--,--
216,Mike Pelyk,1969-70,TOR,D,36,1,3,4,-10,37,0.11,0,0,0,0,0,0,47,2.1,,--,--
217,Bill Speer,1969-70,BOS,D,27,1,3,4,7,4,0.15,0,1,0,0,0,0,5,20.0,,--,--
218,Poul Popiel,1969-70,DET,D,32,0,4,4,5,31,0.13,0,0,0,0,0,0,22,0.0,,--,--
219,Paul Shmyr,1969-70,CHI,D,24,0,4,4,9,26,0.17,0,0,0,0,0,0,13,0.0,,--,--
220,Howie Hughes,1969-70,LAK,R,21,0,4,4,-6,0,0.19,0,1,0,1,0,0,18,0.0,,--,--
221,Jack Egers,1969-70,NYR,R,6,3,0,3,0,2,0.50,2,2,0,0,0,0,18,16.7,,--,--
222,Norm Dennis,1969-70,STL,C,5,3,0,3,0,5,0.60,1,1,0,0,0,0,8,37.5,,--,--
223,Wayne Maki,1969-70,STL,L,16,2,1,3,-6,4,0.19,0,0,0,0,1,0,35,5.7,,--,--
224,Bobby Sheehan,1969-70,MTL,C,16,2,1,3,0,2,0.19,0,0,0,0,0,0,20,10.0,,--,--
225,Rick Kessell,1969-70,PIT,C,8,1,2,3,0,2,0.38,0,1,0,0,0,0,15,6.7,,--,--
226,Don Luce,1969-70,NYR,C,12,1,2,3,-1,8,0.25,0,0,0,0,0,0,20,5.0,,--,--
