,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
21,Phil Esposito,1978-79,NYR,C,80,42,36,78,-1,37,0.97,14,26,0,0,7,0,215,19.5,,--,--
22,Ivan Boldirev,1978-79,"CHI, AFM",C,79,35,43,78,8,31,0.99,14,22,0,0,4,0,225,15.6,,--,--
23,Anders Hedberg,1978-79,NYR,R,80,33,45,78,20,33,0.97,6,21,0,2,5,0,214,15.4,,--,--
24,Steve Shutt,1978-79,MTL,L,72,37,40,77,38,31,1.07,10,18,0,0,6,0,190,19.5,,--,--
25,Terry O'Reilly,1978-79,BOS,R,80,26,51,77,9,205,0.96,3,13,0,0,5,0,120,21.7,,--,--
26,Pat Hickey,1978-79,NYR,L,80,34,41,75,8,56,0.94,8,17,0,0,1,0,193,17.6,,--,--
27,Bobby Smith,1978-79,MNS,C,80,30,44,74,-8,39,0.93,9,22,0,0,4,0,244,12.3,,--,--
28,Vaclav Nedomansky,1978-79,DET,C,80,38,35,73,-13,19,0.91,13,33,0,0,2,0,212,17.9,,--,--
29,Borje Salming,1978-79,TOR,D,78,17,56,73,31,76,0.94,4,31,0,1,2,0,230,7.4,,--,--
30,Bobby Clarke,1978-79,PHI,C,80,16,57,73,12,68,0.91,5,25,1,6,1,0,143,11.2,,--,--
31,Pierre Mondou,1978-79,MTL,C,77,31,41,72,58,26,0.94,6,17,1,1,7,0,163,19.0,,--,--
32,Jean Ratelle,1978-79,BOS,C,80,27,45,72,17,12,0.90,11,22,0,1,5,0,137,19.7,,--,--
33,Dale McCourt,1978-79,DET,C,79,28,43,71,-28,14,0.90,14,38,2,4,3,0,222,12.6,,--,--
34,Guy Charron,1978-79,WSH,C,80,28,42,70,-14,24,0.88,9,20,0,0,4,0,224,12.5,,--,--
35,Tom Lysiak,1978-79,"AFM, CHI",C,66,23,45,68,19,50,1.03,7,19,1,1,2,0,164,14.0,,--,--
36,Jean Pronovost,1978-79,AFM,R,75,28,39,67,21,30,0.89,4,14,2,3,8,0,151,18.5,,--,--
37,Wayne Cashman,1978-79,BOS,L,75,27,40,67,16,63,0.89,10,22,0,0,4,0,133,20.3,,--,--
38,Danny Gare,1978-79,BUF,R,71,27,40,67,17,90,0.94,7,18,0,1,3,0,260,10.4,,--,--
39,Reed Larson,1978-79,DET,D,79,18,49,67,-22,169,0.85,6,31,2,3,0,0,271,6.6,,--,--
40,Ulf Nilsson,1978-79,NYR,C,59,27,39,66,17,21,1.12,8,17,2,3,5,0,96,28.1,,--,--
41,Yvon Lambert,1978-79,MTL,L,79,26,40,66,30,26,0.84,5,13,1,1,7,0,133,19.5,,--,--
42,Stefan Persson,1978-79,NYI,D,78,10,56,66,38,57,0.85,6,40,0,1,1,0,113,8.8,,--,--
43,Greg Malone,1978-79,PIT,C,80,35,30,65,6,52,0.81,8,9,0,0,5,0,198,17.7,,--,--
44,Robert Picard,1978-79,WSH,D,77,21,44,65,3,85,0.84,8,31,0,1,2,0,243,8.6,,--,--
45,Wayne Babych,1978-79,STL,R,67,27,36,63,-9,75,0.94,11,19,0,0,0,0,196,13.8,,--,--
46,Ron Duguay,1978-79,NYR,C,79,27,36,63,10,35,0.80,1,10,2,2,3,0,178,15.2,,--,--
47,Ian Turnbull,1978-79,TOR,D,80,12,51,63,-8,80,0.79,4,20,0,0,0,0,239,5.0,,--,--
48,Rene Robert,1978-79,BUF,R,68,22,40,62,-13,46,0.91,1,23,0,0,6,0,206,10.7,,--,--
49,Tom Rowe,1978-79,WSH,R,69,31,30,61,-6,137,0.88,4,12,0,0,4,0,205,15.1,,--,--
50,Bob Bourne,1978-79,NYI,C,80,30,31,61,34,48,0.76,4,9,1,4,2,0,148,20.3,,--,--
51,Don Luce,1978-79,BUF,C,79,26,35,61,20,14,0.77,6,10,2,6,7,0,149,17.4,,--,--
52,Walt McKechnie,1978-79,TOR,C,79,25,36,61,21,18,0.77,7,12,1,1,6,0,123,20.3,,--,--
53,Larry Robinson,1978-79,MTL,D,67,16,45,61,49,33,0.91,4,16,0,1,1,0,146,10.9,,--,--
54,Wilf Paiement,1978-79,CLR,R,65,24,36,60,-30,80,0.92,5,23,0,1,1,0,206,11.7,,--,--
55,Orest Kindrachuk,1978-79,PIT,C,79,18,42,60,3,84,0.76,4,15,1,1,0,0,145,12.4,,--,--
56,Mario Tremblay,1978-79,MTL,R,76,30,29,59,23,74,0.78,3,3,0,1,3,0,163,18.4,,--,--
57,Mel Bridgman,1978-79,PHI,C,76,24,35,59,14,184,0.78,0,4,0,2,3,0,157,15.3,,--,--
58,Peter Lee,1978-79,PIT,R,80,32,26,58,-13,24,0.72,10,17,0,0,7,0,219,14.6,,--,--
59,Paul Gardner,1978-79,"CLR, TOR",C,75,30,28,58,-25,32,0.77,16,28,0,0,1,0,190,15.8,,--,--
60,Rick MacLeish,1978-79,PHI,C,71,26,32,58,4,47,0.82,7,16,5,5,4,0,211,12.3,,--,--
61,Al MacAdam,1978-79,MNS,R,69,24,34,58,0,30,0.84,6,15,0,0,4,0,135,17.8,,--,--
62,Mike McEwen,1978-79,NYR,D,80,20,38,58,11,35,0.72,7,21,0,1,4,0,204,9.8,,--,--
63,Craig Ramsay,1978-79,BUF,L,80,26,31,57,21,10,0.71,4,11,3,5,3,0,113,23.0,,--,--
64,Jack Valiquette,1978-79,CLR,C,76,23,34,57,-42,12,0.75,8,19,2,2,3,0,159,14.5,,--,--
65,Ron Sedlbauer,1978-79,VAN,L,79,40,16,56,-35,26,0.71,15,18,0,0,5,0,225,17.8,,--,--
66,Garry Unger,1978-79,STL,C,80,30,26,56,-45,44,0.70,3,10,0,0,3,0,182,16.5,,--,--
67,Ryan Walter,1978-79,WSH,C,69,28,28,56,0,70,0.81,6,13,0,0,1,0,156,17.9,,--,--
68,Tim Young,1978-79,MNS,C,73,24,32,56,-12,46,0.77,8,20,0,1,5,0,147,16.3,,--,--
69,Bobby Lalonde,1978-79,AFM,C,78,24,32,56,-3,24,0.72,6,17,0,1,1,0,135,17.8,,--,--
70,John Tonelli,1978-79,NYI,L,73,17,39,56,29,44,0.77,1,4,0,0,4,0,114,14.9,,--,--
71,Jacques Lemaire,1978-79,MTL,C,50,24,31,55,9,10,1.10,6,16,1,1,4,0,204,11.8,,--,--
72,Stan Mikita,1978-79,CHI,C,65,19,36,55,3,34,0.85,4,16,0,0,1,0,147,12.9,,--,--
73,Guy Lapointe,1978-79,MTL,D,69,13,42,55,27,43,0.80,6,23,0,0,1,0,204,6.4,,--,--
74,Reggie Leach,1978-79,PHI,R,76,34,20,54,-3,20,0.71,13,19,0,0,6,0,279,12.2,,--,--
75,Bob Sirois,1978-79,WSH,R,73,29,25,54,-4,6,0.74,9,14,0,0,3,0,208,13.9,,--,--
76,Errol Thompson,1978-79,DET,L,70,23,31,54,-27,26,0.77,8,26,0,0,3,0,163,14.1,,--,--
77,Billy Harris,1978-79,NYI,R,80,15,39,54,26,18,0.68,0,2,0,1,5,0,128,11.7,,--,--
78,Richard Martin,1978-79,BUF,L,73,32,21,53,-7,35,0.73,8,15,0,0,3,0,250,12.8,,--,--
79,Glen Sharpley,1978-79,MNS,C,80,19,34,53,-19,30,0.66,5,9,0,0,1,0,162,11.7,,--,--
80,Dan Maloney,1978-79,TOR,L,77,17,36,53,20,157,0.69,0,8,0,0,5,0,141,12.0,,--,--
81,Ron Greschner,1978-79,NYR,D,60,17,36,53,0,66,0.88,8,20,0,1,1,0,153,11.1,,--,--
82,Peter Mahovlich,1978-79,PIT,C,60,14,39,53,-11,39,0.88,5,16,0,0,0,0,153,9.2,,--,--
83,Ken Houston,1978-79,AFM,R,80,21,31,52,4,135,0.65,2,5,0,1,2,0,140,15.0,,--,--
84,Thomas Gradin,1978-79,VAN,C,76,20,31,51,-12,22,0.67,4,13,0,0,4,0,105,19.0,,--,--
85,Bob Murray,1978-79,CHI,D,79,19,32,51,4,38,0.65,4,9,1,1,0,0,220,8.6,,--,--
86,Rejean Houle,1978-79,MTL,L,66,17,34,51,17,43,0.77,6,12,0,0,4,0,105,16.2,,--,--
87,Jerry Korab,1978-79,BUF,D,78,11,40,51,8,104,0.65,8,24,1,3,0,0,204,5.4,,--,--
88,Ted Bulley,1978-79,CHI,L,75,27,23,50,17,153,0.67,1,6,0,0,8,0,105,25.7,,--,--
89,George Ferguson,1978-79,PIT,C,80,21,29,50,10,37,0.63,0,0,3,4,2,0,201,10.4,,--,--
90,Mike Fidler,1978-79,MNS,L,59,23,26,49,-25,42,0.83,4,13,0,0,3,0,158,14.5,,--,--
91,Andre St. Laurent,1978-79,DET,C,76,18,31,49,-30,124,0.64,4,14,1,3,1,0,158,11.4,,--,--
92,Behn Wilson,1978-79,PHI,D,80,13,36,49,14,197,0.61,6,20,0,1,2,0,174,7.5,,--,--
93,Charlie Simmer,1978-79,LAK,L,38,21,27,48,10,16,1.26,8,20,0,0,0,0,112,18.8,,--,--
94,Blake Dunlop,1978-79,PHI,C,66,20,28,48,26,16,0.73,5,8,0,4,5,0,122,16.4,,--,--
95,Bob Miller,1978-79,BOS,C,77,15,33,48,21,30,0.62,0,2,0,0,1,0,149,10.1,,--,--
96,Don Marcotte,1978-79,BOS,L,79,20,27,47,6,10,0.59,2,3,4,5,5,0,156,12.8,,--,--
97,Steve Vickers,1978-79,NYR,L,66,13,34,47,-7,24,0.71,4,12,0,0,3,0,86,15.1,,--,--
98,Randy Carlyle,1978-79,PIT,D,70,13,34,47,4,78,0.67,3,19,1,1,3,0,208,6.3,,--,--
99,John Wensink,1978-79,BOS,L,76,28,18,46,20,106,0.61,0,2,0,0,4,0,131,21.4,,--,--
100,Ross Lonsberry,1978-79,PIT,L,80,24,22,46,7,38,0.57,4,8,0,0,1,0,179,13.4,,--,--
101,Rick Kehoe,1978-79,PIT,R,57,27,18,45,14,2,0.79,7,12,0,0,3,0,165,16.4,,--,--
102,Rod Schutt,1978-79,PIT,L,74,24,21,45,-9,33,0.61,3,9,0,0,2,0,181,13.3,,--,--
103,John Marks,1978-79,CHI,R,80,21,24,45,2,35,0.56,4,7,0,3,2,0,154,13.6,,--,--
104,Mike Murphy,1978-79,LAK,R,64,16,29,45,-13,38,0.70,4,11,1,3,2,0,150,10.7,,--,--
105,Carol Vadnais,1978-79,NYR,D,77,8,37,45,14,86,0.58,4,17,1,4,1,0,149,5.4,,--,--
106,Rob Palmer,1978-79,LAK,D,78,4,41,45,-14,26,0.58,2,10,1,2,0,0,130,3.1,,--,--
107,Don Lever,1978-79,VAN,C,71,23,21,44,-43,17,0.62,8,16,0,0,2,0,170,13.5,,--,--
108,Darcy Rota,1978-79,"CHI, AFM",L,76,22,22,44,-7,98,0.58,1,3,0,0,1,0,143,15.4,,--,--
109,Gary Sargent,1978-79,MNS,D,79,12,32,44,-12,39,0.56,8,19,0,0,1,0,182,6.6,,--,--
110,Willi Plett,1978-79,AFM,R,74,23,20,43,13,213,0.58,0,1,0,0,4,0,164,14.0,,--,--
111,Ron Stackhouse,1978-79,PIT,D,75,10,33,43,21,54,0.57,3,14,1,1,1,0,173,5.8,,--,--
112,John Van Boxmeer,1978-79,CLR,D,76,9,34,43,-26,46,0.57,4,18,0,0,0,0,189,4.8,,--,--
113,Ric Seiling,1978-79,BUF,R,78,20,22,42,15,56,0.54,2,2,0,0,4,0,136,14.7,,--,--
114,Bobby Schmautz,1978-79,BOS,R,65,20,22,42,-1,77,0.65,6,12,1,2,4,0,199,10.1,,--,--
115,Dennis Ververgaert,1978-79,"VAN, PHI",R,72,18,24,42,-2,19,0.58,4,9,1,1,4,0,111,16.2,,--,--
116,Walt Tkaczuk,1978-79,NYR,C,77,15,27,42,19,38,0.55,4,5,0,2,0,0,139,10.8,,--,--
117,Barry Beck,1978-79,CLR,D,63,14,28,42,-30,91,0.67,5,15,0,0,0,0,217,6.5,,--,--
118,Gary Croteau,1978-79,CLR,R,79,23,18,41,-29,18,0.52,8,16,0,0,1,0,104,22.1,,--,--
119,Wayne Merrick,1978-79,NYI,C,75,20,21,41,13,24,0.55,2,3,0,0,0,0,128,15.6,,--,--
120,Rolf Edberg,1978-79,WSH,C,76,14,27,41,12,6,0.54,1,2,0,0,2,0,133,10.5,,--,--
121,Rick Green,1978-79,WSH,D,71,8,33,41,-45,62,0.58,2,14,1,1,0,0,133,6.0,,--,--
122,Steve Payne,1978-79,MNS,L,70,23,17,40,-5,29,0.57,3,5,0,0,2,0,165,13.9,,--,--
123,Andre Savard,1978-79,BUF,C,65,18,22,40,2,20,0.62,2,3,2,3,1,0,97,18.6,,--,--
124,Reg Kerr,1978-79,CHI,C,73,16,24,40,-7,50,0.55,2,3,2,2,4,0,109,14.7,,--,--
125,Dave Williams,1978-79,TOR,L,77,19,20,39,-7,298,0.51,6,14,0,0,4,0,157,12.1,,--,--
126,Bobby Nystrom,1978-79,NYI,R,78,19,20,39,19,113,0.50,1,1,0,0,5,0,161,11.8,,--,--
127,Bob Dailey,1978-79,PHI,D,70,9,30,39,20,63,0.56,1,14,0,1,1,0,164,5.5,,--,--
128,Brad Park,1978-79,BOS,D,40,7,32,39,28,10,0.97,3,23,0,1,0,0,96,7.3,,--,--
129,Bob Gainey,1978-79,MTL,L,79,20,18,38,12,44,0.48,1,1,1,1,1,0,153,13.1,,--,--
130,Dan Labraaten,1978-79,DET,L,78,19,19,38,-18,8,0.49,7,10,0,0,3,0,112,17.0,,--,--
131,Stan Smyl,1978-79,VAN,R,62,14,24,38,-6,89,0.61,4,11,0,0,0,0,122,11.5,,--,--
132,Phil Russell,1978-79,"CHI, AFM",D,79,9,29,38,-5,150,0.48,2,10,1,1,1,0,166,5.4,,--,--
133,Bob Kelly,1978-79,PHI,L,77,7,31,38,15,132,0.49,1,2,0,0,0,0,85,8.2,,--,--
134,Don Murdoch,1978-79,NYR,R,40,15,22,37,-6,6,0.93,4,11,0,0,2,0,133,11.3,,--,--
135,Gregg Sheppard,1978-79,PIT,C,60,15,22,37,8,9,0.62,3,11,1,2,2,0,134,11.2,,--,--
136,Glenn Goldup,1978-79,LAK,R,73,15,22,37,-8,89,0.51,3,5,0,0,1,0,117,12.8,,--,--
137,Paul Woods,1978-79,DET,C,80,14,23,37,-26,59,0.46,1,7,3,6,1,0,127,11.0,,--,--
138,Chris Oddleifson,1978-79,VAN,C,67,11,26,37,-16,51,0.55,4,7,0,1,1,0,83,13.3,,--,--
139,Brad Maxwell,1978-79,MNS,D,71,9,28,37,-12,145,0.52,5,19,0,0,0,0,201,4.5,,--,--
140,Syl Apps Jr.,1978-79,LAK,C,80,7,30,37,-26,29,0.46,0,7,0,0,1,0,128,5.5,,--,--
141,Randy Pierce,1978-79,CLR,R,70,19,17,36,-21,35,0.51,4,8,1,1,3,0,145,13.1,,--,--
142,Kris Manery,1978-79,MNS,R,60,17,19,36,-13,16,0.60,3,9,0,0,1,0,126,13.5,,--,--
143,J.P. Bordeleau,1978-79,CHI,R,63,15,21,36,-7,34,0.57,2,7,1,2,2,0,101,14.8,,--,--
144,Bill Clement,1978-79,AFM,C,65,12,23,35,-5,14,0.54,0,3,0,1,1,0,86,14.0,,--,--
145,Randy Manery,1978-79,LAK,D,71,8,27,35,5,64,0.49,2,13,0,1,2,0,116,6.9,,--,--
146,Mike Milbury,1978-79,BOS,D,74,1,34,35,23,149,0.47,0,3,0,1,0,0,76,1.3,,--,--
147,Grant Mulvey,1978-79,CHI,R,80,19,15,34,-14,99,0.42,5,6,0,0,1,0,136,14.0,,--,--
148,Mike Kaszycki,1978-79,NYI,C,71,16,18,34,7,37,0.48,2,5,0,0,4,0,89,18.0,,--,--
149,Curt Fraser,1978-79,VAN,L,78,16,18,34,-6,116,0.44,2,5,0,0,2,0,184,8.7,,--,--
150,Nick Libett,1978-79,DET,L,68,15,19,34,4,20,0.50,3,7,1,2,0,0,130,11.5,,--,--
151,Larry Patey,1978-79,STL,C,78,15,19,34,-25,60,0.44,0,1,2,3,2,0,125,12.0,,--,--
152,Inge Hammarstrom,1978-79,STL,L,65,12,22,34,-16,8,0.52,0,2,0,0,1,0,129,9.3,,--,--
153,Jack Brownschidle,1978-79,STL,D,64,10,24,34,-19,14,0.53,5,16,0,0,1,0,101,9.9,,--,--
154,Per-Olov Brasar,1978-79,MNS,C,68,6,28,34,-3,6,0.50,2,12,0,0,0,0,126,4.8,,--,--
155,Dennis Kearns,1978-79,VAN,D,78,3,31,34,-23,28,0.44,0,13,0,0,0,0,102,2.9,,--,--
156,Mike Walton,1978-79,"STL, BOS, CHI",C,62,17,16,33,-18,10,0.53,6,13,0,0,2,0,93,18.3,,--,--
157,Don Laurence,1978-79,AFM,C,59,14,19,33,8,6,0.56,2,4,0,0,3,0,113,12.4,,--,--
158,Curt Bennett,1978-79,STL,R,74,14,19,33,-20,62,0.45,1,1,0,0,1,0,141,9.9,,--,--
159,Pat Boutette,1978-79,TOR,L,80,14,19,33,3,136,0.41,0,0,0,0,2,0,89,15.7,,--,--
160,Lorne Henning,1978-79,NYI,C,73,13,20,33,17,14,0.45,0,0,2,3,2,0,70,18.6,,--,--
161,Serge Savard,1978-79,MTL,D,80,7,26,33,47,30,0.41,1,4,2,2,0,0,82,8.5,,--,--
162,Dick Redmond,1978-79,BOS,D,64,7,26,33,1,21,0.52,4,19,0,0,1,0,144,4.9,,--,--
163,Greg Smith,1978-79,MNS,D,80,5,27,32,-20,147,0.40,1,6,0,0,1,0,193,2.6,,--,--
164,Steve Jensen,1978-79,LAK,L,72,23,8,31,-28,57,0.43,2,3,0,0,4,0,114,20.2,,--,--
165,Cliff Koroll,1978-79,CHI,R,78,12,19,31,3,20,0.40,1,7,2,3,2,0,109,11.0,,--,--
166,Mark Napier,1978-79,MTL,R,54,11,20,31,16,11,0.57,2,8,0,0,0,0,73,15.1,,--,--
167,Bob Murdoch,1978-79,"LAK, AFM",D,67,8,23,31,2,70,0.46,2,7,0,0,1,0,116,6.9,,--,--
168,Harold Snepsts,1978-79,VAN,D,76,7,24,31,-27,130,0.41,4,14,0,0,0,0,115,6.1,,--,--
169,Willie Huber,1978-79,DET,D,68,7,24,31,-24,114,0.46,4,16,0,0,2,0,153,4.6,,--,--
170,Pierre Plante,1978-79,NYR,R,70,6,25,31,10,37,0.44,0,2,0,3,1,0,84,7.1,,--,--
171,Mario Marois,1978-79,NYR,D,71,5,26,31,17,153,0.44,1,10,0,0,0,0,115,4.3,,--,--
172,Leif Svensson,1978-79,WSH,D,74,2,29,31,-1,28,0.42,0,10,0,1,0,0,72,2.8,,--,--
173,Ron Zanussi,1978-79,MNS,R,63,14,16,30,4,82,0.48,3,7,0,0,0,0,98,14.3,,--,--
174,Harold Phillipoff,1978-79,"AFM, CHI",L,65,9,21,30,1,119,0.46,0,0,0,0,2,0,79,11.4,,--,--
175,Paul Holmgren,1978-79,PHI,R,57,19,10,29,2,168,0.51,4,7,0,0,3,0,122,15.6,,--,--
176,Dan Bolduc,1978-79,DET,R,56,16,13,29,-9,14,0.52,3,5,0,0,4,0,81,19.8,,--,--
177,Dean Talafous,1978-79,NYR,C,68,13,16,29,6,29,0.43,2,4,2,3,3,0,83,15.7,,--,--
178,Al Sims,1978-79,BOS,D,67,9,20,29,23,28,0.43,0,7,0,0,2,0,128,7.0,,--,--
179,Dale Tallon,1978-79,PIT,D,63,5,24,29,-14,35,0.46,2,9,0,1,3,0,91,5.5,,--,--
180,Barry Gibbs,1978-79,STL,D,76,2,27,29,-41,46,0.38,0,2,0,0,0,0,84,2.4,,--,--
181,Ron Delorme,1978-79,CLR,C,77,20,8,28,-29,68,0.36,2,3,0,0,3,0,85,23.5,,--,--
182,Ron Ellis,1978-79,TOR,R,63,16,12,28,7,10,0.44,4,5,0,0,1,0,97,16.5,,--,--
183,Garry Howatt,1978-79,NYI,L,75,16,12,28,6,205,0.37,0,0,0,0,2,0,81,19.8,,--,--
184,Dave Maloney,1978-79,NYR,D,76,11,17,28,16,151,0.37,0,1,2,2,1,0,83,13.3,,--,--
185,Lucien DeBlois,1978-79,NYR,C,62,11,17,28,-10,26,0.45,0,5,0,0,1,0,106,10.4,,--,--
186,Perry Miller,1978-79,DET,D,75,5,23,28,-13,156,0.37,3,11,0,0,1,0,122,4.1,,--,--
187,Thommie Bergman,1978-79,DET,D,68,10,17,27,-25,64,0.40,3,7,1,1,1,0,88,11.4,,--,--
188,Larry Giroux,1978-79,STL,D,73,5,22,27,-27,111,0.37,0,1,0,0,1,0,107,4.7,,--,--
189,Tom Bladon,1978-79,PIT,D,78,4,23,27,-17,64,0.35,1,10,0,0,0,0,135,3.0,,--,--
190,John Anderson,1978-79,TOR,R,71,15,11,26,2,10,0.37,0,0,0,0,2,0,123,12.2,,--,--
191,Derek Smith,1978-79,BUF,C,43,14,12,26,-5,8,0.60,3,7,0,0,0,0,85,16.5,,--,--
192,Bob Murdoch,1978-79,STL,R,54,13,13,26,-6,17,0.48,1,4,0,0,3,0,92,14.1,,--,--
193,Pit Martin,1978-79,VAN,C,64,12,14,26,-3,24,0.41,1,5,0,0,1,0,80,15.0,,--,--
194,Hilliard Graves,1978-79,VAN,R,62,11,15,26,-15,14,0.42,2,6,0,0,2,0,112,9.8,,--,--
195,Murray Wilson,1978-79,LAK,L,58,11,15,26,-7,14,0.45,1,5,0,0,2,0,107,10.3,,--,--
196,Mike Zuke,1978-79,STL,C,34,9,17,26,-10,18,0.76,3,10,0,0,0,0,80,11.3,,--,--
197,Don Maloney,1978-79,NYR,L,28,9,17,26,4,39,0.93,3,10,0,0,0,0,39,23.1,,--,--
198,Richard Mulhern,1978-79,"AFM, LAK",D,73,5,21,26,3,45,0.36,1,3,0,0,0,0,115,4.3,,--,--
199,Doug Wilson,1978-79,CHI,D,56,5,21,26,4,37,0.46,2,11,1,1,0,0,136,3.7,,--,--
200,Dave Shand,1978-79,AFM,D,79,4,22,26,23,64,0.33,0,0,1,1,0,0,81,4.9,,--,--
201,Mike O'Connell,1978-79,CHI,D,48,4,22,26,-1,20,0.54,1,7,0,1,0,0,83,4.8,,--,--
202,Jere Gillis,1978-79,VAN,L,78,13,12,25,-31,33,0.32,4,6,0,0,3,0,143,9.1,,--,--
203,Gary Mcadam,1978-79,"BUF, PIT",R,68,11,14,25,-2,15,0.37,1,3,0,0,2,0,91,12.1,,--,--
204,Alain Daigle,1978-79,CHI,R,74,11,14,25,2,55,0.34,0,0,0,0,0,0,80,13.8,,--,--
205,Jacques Richard,1978-79,BUF,L,61,10,15,25,8,26,0.41,0,2,0,0,1,0,85,11.8,,--,--
206,Doug Risebrough,1978-79,MTL,C,48,10,15,25,22,62,0.52,0,0,0,0,2,0,83,12.0,,--,--
207,Tom Williams,1978-79,LAK,L,44,10,15,25,-7,8,0.57,3,9,0,0,2,0,84,11.9,,--,--
208,Jim Schoenfeld,1978-79,BUF,D,46,8,17,25,8,67,0.54,6,8,0,2,0,0,99,8.1,,--,--
209,Rick Smith,1978-79,BOS,D,65,7,18,25,20,46,0.38,0,0,0,0,1,0,78,9.0,,--,--
210,Pat Ribble,1978-79,"AFM, CHI",D,78,6,19,25,26,77,0.32,0,0,0,0,1,0,82,7.3,,--,--
211,Ken Linseman,1978-79,PHI,C,30,5,20,25,16,23,0.83,1,6,0,1,1,0,57,8.8,,--,--
212,Dwight Foster,1978-79,BOS,R,44,11,13,24,-1,14,0.55,2,4,0,0,0,0,57,19.3,,--,--
213,Bob Girard,1978-79,WSH,L,79,9,15,24,-17,36,0.30,0,0,0,1,0,0,59,15.3,,--,--
214,Ed Kea,1978-79,AFM,D,53,6,18,24,-2,40,0.45,2,2,0,1,1,0,53,11.3,,--,--
215,Al Secord,1978-79,BOS,L,71,16,7,23,7,125,0.32,0,0,0,0,0,0,80,20.0,,--,--
216,Mark Lofthouse,1978-79,WSH,R,52,13,10,23,-12,10,0.44,1,2,0,0,0,0,75,17.3,,--,--
217,Doug Jarvis,1978-79,MTL,C,80,10,13,23,6,16,0.29,0,0,1,1,1,0,119,8.4,,--,--
218,Tim Higgins,1978-79,CHI,R,36,7,16,23,6,30,0.64,0,3,0,0,1,0,64,10.9,,--,--
219,Merlin Malinowski,1978-79,CLR,C,54,6,17,23,-17,10,0.43,0,2,0,1,1,0,76,7.9,,--,--
220,Dennis Hextall,1978-79,"DET, WSH",C,46,6,17,23,-11,76,0.50,2,3,0,0,0,0,38,15.8,,--,--
221,Dave Lewis,1978-79,NYI,D,79,5,18,23,44,45,0.29,0,0,0,0,0,0,95,5.3,,--,--
222,J.P. Parise,1978-79,MNS,L,57,13,9,22,-12,45,0.39,1,4,0,0,0,0,73,17.8,,--,--
223,Dennis Polonich,1978-79,DET,C,62,10,12,22,-10,208,0.35,1,3,0,0,0,0,80,12.5,,--,--
224,Pierre Larouche,1978-79,MTL,C,36,9,13,22,3,4,0.61,4,11,0,0,0,0,64,14.1,,--,--
225,Jimmy Watson,1978-79,PHI,D,77,9,13,22,11,52,0.29,0,1,2,2,0,0,112,8.0,,--,--
226,Tony McKegney,1978-79,BUF,L,52,8,14,22,-1,10,0.42,0,2,0,0,1,0,67,11.9,,--,--
