,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
1,Martin St. Louis,2012-13,TBL,R,48,17,43,60,0,14,1.25,3,20,0,0,2,0,112,15.2,21:59,23.9,42.9
2,Steven Stamkos,2012-13,TBL,C,48,29,28,57,-4,32,1.19,10,18,0,0,2,0,157,18.5,22:01,24.3,49.6
3,Alex Ovechkin,2012-13,WSH,L,48,32,24,56,2,36,1.17,16,27,0,0,4,0,220,14.5,20:53,21.4,0.0
4,Sidney Crosby,2012-13,PIT,C,36,15,41,56,26,16,1.56,3,17,0,0,1,0,124,12.1,21:06,22.8,54.3
5,Patrick Kane,2012-13,CHI,R,47,23,32,55,11,8,1.17,8,17,0,0,3,0,138,16.7,20:03,23.1,20.0
6,Eric Staal,2012-13,CAR,C,48,18,35,53,5,54,1.10,3,9,1,1,4,0,152,11.8,21:00,26.3,52.0
7,Chris Kunitz,2012-13,PIT,L,48,22,30,52,30,39,1.08,9,16,0,0,5,0,113,19.5,18:01,20.4,44.4
8,Phil Kessel,2012-13,TOR,R,48,20,32,52,-3,18,1.08,6,21,0,0,4,0,161,12.4,19:49,23.9,62.5
9,Taylor Hall,2012-13,EDM,L,45,16,34,50,5,33,1.11,4,14,0,0,4,0,154,10.4,18:37,22.6,54.7
10,Pavel Datsyuk,2012-13,DET,C,47,15,34,49,21,14,1.04,8,16,0,3,6,2,107,14.0,20:11,25.3,55.0
11,Ryan Getzlaf,2012-13,ANA,C,44,15,34,49,14,41,1.11,4,15,3,3,3,0,99,15.2,20:12,24.2,48.0
12,Mike Ribeiro,2012-13,WSH,C,48,13,36,49,-4,53,1.02,6,27,0,0,1,0,63,20.6,17:50,20.3,44.8
13,Jonathan Toews,2012-13,CHI,C,47,23,25,48,28,27,1.02,2,6,2,3,5,0,143,16.1,19:21,25.0,59.9
14,Claude Giroux,2012-13,PHI,C,48,13,35,48,-7,22,1.00,6,21,1,1,2,0,137,9.5,21:10,26.1,54.5
15,Henrik Zetterberg,2012-13,DET,C,46,11,37,48,2,18,1.04,4,23,2,2,5,0,173,6.3,20:31,24.3,48.3
16,Nicklas Backstrom,2012-13,WSH,C,48,8,40,48,8,20,1.00,3,18,0,0,1,0,82,9.8,19:54,23.3,51.4
17,John Tavares,2012-13,NYI,C,48,28,19,47,-2,18,0.98,9,16,0,0,5,0,162,17.3,20:46,22.3,49.4
18,Jakub Voracek,2012-13,PHI,R,48,22,24,46,-7,35,0.96,8,17,0,0,3,0,129,17.1,17:14,21.1,40.0
19,Andrew Ladd,2012-13,WPG,L,48,18,28,46,10,22,0.96,3,6,0,0,4,0,121,14.9,19:41,24.2,53.7
20,Henrik Sedin,2012-13,VAN,C,48,11,34,45,19,24,0.94,1,13,1,1,1,0,70,15.7,19:21,24.5,49.4
21,Nazem Kadri,2012-13,TOR,C,48,18,26,44,15,23,0.92,5,8,0,0,1,0,107,16.8,16:03,21.0,44.2
22,Derek Stepan,2012-13,NYR,C,48,18,26,44,25,12,0.92,4,10,1,4,6,0,108,16.7,20:55,25.7,45.9
23,Matt Moulson,2012-13,NYI,L,47,15,29,44,-3,4,0.94,8,15,0,0,0,0,154,9.7,19:09,21.5,100.0
24,Alexander Semin,2012-13,CAR,R,44,13,31,44,14,46,1.00,4,9,0,1,1,0,150,8.7,20:57,25.1,23.8
25,PA Parenteau,2012-13,COL,R,48,18,25,43,-11,38,0.90,6,13,0,0,1,0,105,17.1,19:09,23.0,7.7
26,Matt Duchene,2012-13,COL,C,47,17,26,43,-12,12,0.91,2,9,0,1,3,1,132,12.9,20:55,27.0,54.6
27,Rick Nash,2012-13,NYR,L,44,21,21,42,16,26,0.95,3,9,1,1,3,0,176,11.9,19:58,25.0,41.7
28,Anze Kopitar,2012-13,LAK,C,47,10,32,42,14,16,0.89,0,16,0,0,1,0,98,10.2,20:29,25.3,53.3
29,Thomas Vanek,2012-13,BUF,L,38,20,21,41,-1,20,1.08,9,14,1,1,2,0,119,16.8,18:24,21.1,66.7
30,Blake Wheeler,2012-13,WPG,R,48,19,22,41,-3,28,0.85,2,7,0,0,2,0,129,14.7,18:48,22.9,22.2
31,Daniel Sedin,2012-13,VAN,L,47,12,28,40,12,18,0.85,3,12,0,0,3,0,138,8.7,19:01,24.7,42.9
32,Joe Thornton,2012-13,SJS,C,48,7,33,40,6,26,0.83,2,21,0,0,1,0,85,8.2,18:23,25.0,58.5
33,Max Pacioretty,2012-13,MTL,L,44,15,24,39,8,28,0.89,4,12,0,0,0,0,163,9.2,16:31,21.7,28.6
34,Jiri Tlusty,2012-13,CAR,L,48,23,15,38,15,18,0.79,4,8,0,0,3,0,117,19.7,18:15,24.6,16.7
35,Pascal Dupuis,2012-13,PIT,R,48,20,18,38,31,26,0.79,2,3,1,1,2,0,140,14.3,17:30,21.7,47.4
36,Zach Parise,2012-13,MIN,L,48,18,20,38,2,16,0.79,7,13,0,0,4,1,182,9.9,20:40,26.2,33.3
37,Sam Gagner,2012-13,EDM,C,48,14,24,38,-6,23,0.79,4,15,0,2,1,1,113,12.4,19:25,24.6,43.9
38,P.K. Subban,2012-13,MTL,D,42,11,27,38,12,57,0.90,7,26,0,0,0,0,126,8.7,23:15,26.3,0.0
39,Kris Letang,2012-13,PIT,D,35,5,33,38,16,8,1.09,1,13,0,0,1,0,95,5.3,25:38,25.7,0.0
40,Logan Couture,2012-13,SJS,C,48,21,16,37,7,4,0.77,7,12,0,1,5,0,151,13.9,18:06,24.6,51.5
41,Jordan Eberle,2012-13,EDM,R,48,16,21,37,-4,16,0.77,3,9,0,0,3,0,133,12.0,19:00,23.1,42.1
42,Mikko Koivu,2012-13,MIN,C,48,11,26,37,2,26,0.77,0,13,0,0,3,1,127,8.7,21:06,26.5,54.0
43,James Neal,2012-13,PIT,L,40,21,15,36,5,26,0.90,9,16,0,0,6,0,136,15.4,17:28,19.5,16.7
44,Brad Marchand,2012-13,BOS,L,45,18,18,36,23,27,0.80,4,4,2,2,5,0,91,19.8,16:58,21.7,50.0
45,Chris Stewart,2012-13,STL,R,48,18,18,36,0,40,0.75,6,12,0,0,3,1,97,18.6,15:49,23.0,29.6
46,Corey Perry,2012-13,ANA,R,44,15,21,36,10,72,0.82,5,10,0,1,5,1,128,11.7,19:04,22.8,20.7
47,Patrik Elias,2012-13,NJD,C,48,14,22,36,5,22,0.75,5,14,1,1,0,0,118,11.9,18:43,25.3,43.5
48,Teddy Purcell,2012-13,TBL,L,48,11,25,36,-1,12,0.75,3,13,0,0,2,0,94,11.7,16:45,20.4,33.3
49,Michael Ryder,2012-13,"DAL, MTL",R,46,16,19,35,2,16,0.76,8,17,0,0,5,0,101,15.8,16:03,20.0,33.3
50,Jaromir Jagr,2012-13,"DAL, BOS",R,45,16,19,35,-2,22,0.78,6,11,0,0,4,1,115,13.9,18:20,20.7,0.0
51,Tomas Fleischmann,2012-13,FLA,L,48,12,23,35,-10,16,0.73,2,13,1,1,2,0,121,9.9,18:44,24.4,50.0
52,Brad Boyes,2012-13,NYI,R,48,10,25,35,-6,16,0.73,1,13,0,0,1,1,97,10.3,18:13,20.9,25.0
53,Cody Hodgson,2012-13,BUF,C,48,15,19,34,-4,20,0.71,3,5,1,2,1,0,114,13.2,18:24,22.5,46.8
54,Jason Pominville,2012-13,"BUF, MIN",R,47,14,20,34,1,8,0.72,2,9,1,1,2,0,118,11.9,20:11,24.2,48.6
55,Brad Richards,2012-13,NYR,C,46,11,23,34,8,14,0.74,3,9,0,0,1,0,110,10.0,18:49,22.2,50.6
56,Jeff Carter,2012-13,LAK,C,48,26,7,33,0,16,0.69,8,10,0,0,8,1,133,19.5,17:35,23.5,52.6
57,Troy Brouwer,2012-13,WSH,R,47,19,14,33,-5,28,0.70,7,16,1,1,5,1,111,17.1,18:32,22.8,47.8
58,Evander Kane,2012-13,WPG,L,48,17,16,33,-3,80,0.69,2,4,0,0,4,1,190,8.9,20:27,23.3,39.4
59,Jarome Iginla,2012-13,"CGY, PIT",R,44,14,19,33,-5,31,0.75,6,12,0,0,3,0,134,10.4,18:49,23.0,49.8
60,Tomas Plekanec,2012-13,MTL,C,47,14,19,33,3,24,0.70,4,15,0,0,2,0,133,10.5,19:13,25.7,50.6
61,Jamie Benn,2012-13,DAL,L,41,12,21,33,-12,40,0.80,3,10,0,0,3,0,110,10.9,19:55,23.1,46.1
62,Justin Williams,2012-13,LAK,R,48,11,22,33,15,22,0.69,1,6,0,0,3,0,142,7.7,16:59,21.9,33.3
63,David Krejci,2012-13,BOS,C,47,10,23,33,1,20,0.70,0,7,0,0,5,0,93,10.8,18:30,21.4,55.2
64,Evgeni Malkin,2012-13,PIT,C,31,9,24,33,5,36,1.06,4,18,0,0,3,0,99,9.1,19:42,20.8,47.2
65,James van Riemsdyk,2012-13,TOR,L,48,18,14,32,-7,26,0.67,5,6,0,0,3,0,140,12.8,19:12,24.4,55.8
66,Tyler Seguin,2012-13,BOS,C,48,16,16,32,23,16,0.67,4,6,0,0,2,0,161,9.9,17:01,20.1,48.9
67,Wayne Simmonds,2012-13,PHI,R,45,15,17,32,-7,82,0.71,6,16,0,0,4,0,110,13.6,15:38,19.3,66.7
68,Michael Cammalleri,2012-13,CGY,L,44,13,19,32,-15,25,0.73,5,15,0,0,3,0,102,12.7,18:03,23.6,51.0
69,Mike Richards,2012-13,LAK,C,48,12,20,32,-8,42,0.67,6,15,0,0,3,0,82,14.6,16:21,22.9,49.0
70,Patrice Bergeron,2012-13,BOS,C,42,10,22,32,24,18,0.76,2,4,0,1,3,1,125,8.0,19:18,25.1,62.1
