,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
41,Eric Staal,2006-07,CAR,C,82,30,40,70,-6,68,0.85,12,26,1,1,1,0,288,10.4,20:08,24.5,45.1
42,Martin Straka,2006-07,NYR,C,77,29,41,70,16,24,0.91,8,28,0,1,6,1,165,17.6,19:57,23.1,40.4
43,Brad Richards,2006-07,TBL,C,82,25,45,70,-19,23,0.85,12,33,1,2,3,0,272,9.2,24:07,26.3,51.4
44,Patrice Bergeron,2006-07,BOS,C,77,22,48,70,-28,26,0.91,14,38,0,2,6,1,224,9.8,20:49,26.4,51.1
45,Jason Blake,2006-07,NYI,L,82,40,29,69,1,34,0.84,14,22,0,0,7,0,305,13.1,18:09,20.6,57.3
46,Jonathan Cheechoo,2006-07,SJS,R,76,37,32,69,11,69,0.91,15,30,0,0,5,0,250,14.8,17:34,20.8,31.3
47,Chris Drury,2006-07,BUF,C,77,37,32,69,1,30,0.90,17,27,3,3,9,1,199,18.6,18:47,23.0,58.8
48,Patrik Elias,2006-07,NJD,C,75,21,48,69,1,38,0.92,8,31,0,0,5,1,267,7.9,18:37,22.9,38.9
49,Scott Niedermayer,2006-07,ANA,D,79,15,54,69,6,86,0.87,9,34,0,0,3,1,172,8.7,27:31,27.4,100.0
50,Simon Gagne,2006-07,PHI,L,76,41,27,68,2,30,0.89,13,21,2,3,4,2,291,14.1,21:02,25.3,42.9
51,Ryan Smyth,2006-07,"EDM, NYI",L,71,36,32,68,2,52,0.96,15,22,1,2,5,0,210,17.1,20:44,24.6,44.4
52,Jason Pominville,2006-07,BUF,R,82,34,34,68,25,30,0.83,2,13,2,4,5,0,212,16.0,17:25,21.7,42.9
53,Henrik Zetterberg,2006-07,DET,C,63,33,35,68,26,36,1.08,11,24,1,3,10,1,224,14.7,20:50,26.6,52.5
54,Mark Recchi,2006-07,PIT,R,82,24,44,68,1,62,0.83,14,27,0,1,3,0,190,12.6,19:42,23.8,46.2
55,Justin Williams,2006-07,CAR,R,82,33,34,67,-11,73,0.82,12,24,2,5,8,1,258,12.8,20:51,25.6,37.5
56,Sergei Gonchar,2006-07,PIT,D,82,13,54,67,-5,72,0.82,10,48,1,3,3,1,191,6.8,26:34,28.6,0.0
57,Milan Michalek,2006-07,SJS,L,78,26,40,66,17,36,0.85,11,26,0,1,9,0,191,13.6,16:46,20.6,18.2
58,J-P Dumont,2006-07,NSH,R,82,21,45,66,14,28,0.80,5,19,0,0,3,0,143,14.7,16:12,21.2,16.7
59,Brian Rolston,2006-07,MIN,R,78,31,33,64,6,46,0.82,13,34,1,2,6,0,305,10.2,21:16,28.6,45.4
60,Sheldon Souray,2006-07,MTL,D,81,26,38,64,-28,135,0.79,19,48,1,3,6,2,224,11.6,23:11,27.3,100.0
61,Pavol Demitra,2006-07,MIN,R,71,25,39,64,0,28,0.90,9,26,1,2,4,0,175,14.3,20:39,29.2,47.8
62,David Vyborny,2006-07,CBJ,R,82,16,48,64,6,60,0.78,6,27,0,0,2,2,158,10.1,20:20,27.0,37.9
63,David Legwand,2006-07,NSH,C,78,27,36,63,23,44,0.81,3,10,1,3,7,0,153,17.6,18:22,25.2,45.3
64,Derek Roy,2006-07,BUF,C,75,21,42,63,37,60,0.84,6,14,1,2,3,0,130,16.2,18:28,21.8,48.5
65,Dan Boyle,2006-07,TBL,D,82,20,43,63,-5,62,0.77,10,37,1,1,4,1,203,9.8,27:03,25.8,0.0
66,Zach Parise,2006-07,NJD,L,82,31,31,62,-3,30,0.76,9,22,0,0,7,0,247,12.6,17:32,21.5,44.2
67,Nathan Horton,2006-07,FLA,R,82,31,31,62,15,61,0.76,7,13,1,1,3,1,217,14.3,18:04,24.9,48.4
68,Brendan Shanahan,2006-07,NYR,L,67,29,33,62,2,47,0.93,14,31,3,4,3,0,295,9.8,19:49,24.8,48.0
69,Nicklas Lidstrom,2006-07,DET,D,80,13,49,62,40,46,0.78,10,33,0,3,1,0,224,5.8,27:29,29.1,0.0
70,Erik Cole,2006-07,CAR,L,71,29,32,61,2,76,0.86,9,18,0,1,4,1,166,17.5,18:01,22.8,40.7
71,Maxim Afinogenov,2006-07,BUF,R,56,23,38,61,19,66,1.09,7,20,0,0,3,0,151,15.2,17:03,19.1,66.7
72,Anze Kopitar,2006-07,LAK,C,72,20,41,61,-12,24,0.85,7,29,2,2,1,0,193,10.4,20:32,26.3,46.1
73,Chris Kunitz,2006-07,ANA,L,81,25,35,60,23,81,0.74,11,20,0,0,5,0,180,13.9,17:03,22.1,30.8
74,Dainius Zubrus,2006-07,"WSH, BUF",C,79,24,36,60,-19,62,0.76,10,23,0,0,4,1,158,15.2,19:29,24.1,49.1
75,Markus Naslund,2006-07,VAN,L,82,24,36,60,3,54,0.73,9,28,0,0,5,0,222,10.8,17:44,22.0,50.0
76,Jamie Langenbrunner,2006-07,NJD,R,82,23,37,60,-9,64,0.73,12,22,0,0,7,0,243,9.5,18:33,22.3,34.8
77,Steve Sullivan,2006-07,NSH,L,57,22,38,60,16,20,1.05,6,23,3,4,4,1,122,18.0,19:25,24.9,38.5
78,Scott Gomez,2006-07,NJD,C,72,13,47,60,7,42,0.83,4,23,0,0,1,1,248,5.2,18:56,22.2,52.1
79,Miroslav Satan,2006-07,NYI,R,81,27,32,59,-12,46,0.73,7,21,1,1,2,0,216,12.5,18:35,20.9,55.5
80,Mike Sillinger,2006-07,NYI,C,82,26,33,59,5,46,0.72,11,23,2,3,3,0,152,17.1,19:19,24.7,58.8
81,Mike Ribeiro,2006-07,DAL,C,81,18,41,59,3,22,0.73,6,27,0,0,3,1,111,16.2,14:56,16.9,46.6
82,Doug Weight,2006-07,STL,C,82,16,43,59,10,56,0.72,5,20,0,0,3,0,123,13.0,18:17,23.0,47.7
83,Ryan Whitney,2006-07,PIT,D,81,14,45,59,9,77,0.73,9,33,0,1,2,0,129,10.8,23:56,27.1,20.0
84,Chris Pronger,2006-07,ANA,D,66,13,46,59,27,69,0.89,8,36,0,0,2,0,166,7.8,27:06,27.8,25.0
85,Michael Ryder,2006-07,MTL,R,82,30,28,58,-25,60,0.71,17,34,2,2,3,0,221,13.6,16:17,19.7,42.9
86,Keith Tkachuk,2006-07,"STL, ATL",L,79,27,31,58,11,126,0.73,10,19,0,1,4,1,196,13.8,17:29,25.2,50.6
87,Ryan Getzlaf,2006-07,ANA,C,82,25,33,58,17,66,0.71,11,31,1,1,6,1,203,12.3,15:04,19.8,49.4
88,Lubomir Visnovsky,2006-07,LAK,D,69,18,40,58,1,26,0.84,8,33,0,0,0,0,159,11.3,24:27,29.2,33.3
89,Tomas Kaberle,2006-07,TOR,D,74,11,47,58,3,20,0.78,2,30,0,1,1,1,128,8.6,25:52,29.6,0.0
90,Marian Gaborik,2006-07,MIN,R,48,30,27,57,12,40,1.19,12,22,1,1,7,1,196,15.3,19:38,28.3,0.0
91,Rick Nash,2006-07,CBJ,L,75,27,30,57,-8,73,0.76,9,22,1,3,5,1,228,11.8,19:12,26.6,42.6
92,Martin Havlat,2006-07,CHI,R,56,25,32,57,15,28,1.02,5,16,0,1,1,0,176,14.2,21:24,26.5,33.3
93,Jozef Stumpel,2006-07,FLA,L,73,23,34,57,2,22,0.78,9,25,2,2,4,0,131,17.5,19:07,25.3,50.5
94,Pierre-Marc Bouchard,2006-07,MIN,C,82,20,37,57,13,14,0.70,5,24,0,0,3,1,173,11.6,15:59,22.4,33.3
95,Martin Erat,2006-07,NSH,R,68,16,41,57,13,50,0.84,5,18,1,1,3,0,132,12.1,18:59,24.0,44.2
96,Bryan McCabe,2006-07,TOR,D,82,15,42,57,3,115,0.70,11,34,0,0,1,1,207,7.2,26:50,30.4,0.0
97,Bill Guerin,2006-07,"STL, SJS",R,77,36,20,56,10,66,0.73,9,16,0,0,7,2,225,16.0,17:00,22.0,50.0
98,Jochen Hecht,2006-07,BUF,C,76,19,37,56,19,39,0.74,3,9,0,1,1,0,197,9.6,18:51,23.2,39.3
99,Shane Doan,2006-07,PHX,R,73,27,28,55,-14,73,0.75,11,23,0,0,7,1,209,12.9,20:27,26.2,39.1
100,Vinny Prospal,2006-07,TBL,L,82,14,41,55,-24,36,0.67,2,12,0,0,1,0,219,6.4,19:04,22.3,52.4
101,Peter Forsberg,2006-07,"PHI, NSH",C,57,13,42,55,7,88,0.96,6,25,0,0,3,1,99,13.1,18:18,22.4,49.9
102,Kimmo Timonen,2006-07,NSH,D,80,13,42,55,20,42,0.69,8,26,0,1,2,1,121,10.7,21:51,25.5,0.0
103,Ladislav Nagy,2006-07,"PHX, DAL",L,80,12,43,55,-5,54,0.69,4,24,0,0,1,1,146,8.2,17:20,22.1,29.2
104,Brian Rafalski,2006-07,NJD,D,82,8,47,55,4,34,0.67,3,30,1,1,4,0,148,5.4,25:29,28.8,0.0
105,Chris Clark,2006-07,WSH,R,74,30,24,54,-10,66,0.73,9,16,4,4,2,1,164,18.3,18:25,24.7,50.8
106,Jason Arnott,2006-07,NSH,C,68,27,27,54,15,48,0.79,12,20,0,0,6,0,190,14.2,17:59,23.0,50.6
107,Mike Knuble,2006-07,PHI,R,64,24,30,54,2,56,0.84,10,18,0,0,1,0,160,15.0,19:38,24.2,37.1
108,Mikko Koivu,2006-07,MIN,C,82,20,34,54,6,58,0.66,9,19,2,3,2,0,162,12.3,17:29,26.4,50.9
109,Sergei Zubov,2006-07,DAL,D,78,12,42,54,0,26,0.69,9,40,0,0,3,0,156,7.7,25:57,27.7,100.0
110,Petr Sykora,2006-07,EDM,R,82,22,31,53,-20,40,0.65,6,25,0,0,6,0,206,10.7,16:40,19.1,48.0
111,Ales Hemsky,2006-07,EDM,R,64,13,40,53,-7,40,0.83,5,25,0,0,1,0,122,10.7,16:59,21.1,30.0
112,Tomas Holmstrom,2006-07,DET,L,77,30,22,52,13,58,0.68,13,19,0,0,5,0,176,17.0,15:13,19.2,0.0
113,Lee Stempniak,2006-07,STL,R,82,27,25,52,-2,33,0.63,8,19,0,0,4,1,166,16.3,14:43,20.3,14.3
114,Robert Lang,2006-07,DET,C,81,19,33,52,12,66,0.64,6,17,0,0,4,0,166,11.4,16:49,21.7,49.4
115,Mathieu Schneider,2006-07,DET,D,68,11,41,52,12,66,0.76,2,31,1,1,2,0,184,6.0,23:35,25.8,0.0
116,Viktor Kozlov,2006-07,NYI,C,81,25,26,51,12,28,0.63,5,12,0,1,4,0,165,15.2,16:25,19.8,39.0
117,Scott Walker,2006-07,CAR,R,81,21,30,51,-10,45,0.63,6,12,0,0,6,0,183,11.5,16:10,20.9,42.1
118,Brendan Morrison,2006-07,VAN,C,82,20,31,51,-9,60,0.62,6,18,2,2,3,1,139,14.4,17:57,23.0,50.8
119,Philippe Boucher,2006-07,DAL,D,76,19,32,51,2,104,0.67,12,31,0,1,4,0,222,8.6,22:54,26.0,0.0
120,Shawn Horcoff,2006-07,EDM,C,80,16,35,51,-22,56,0.64,5,23,0,0,5,0,168,9.5,20:50,26.0,50.6
121,Wojtek Wolski,2006-07,COL,L,76,22,28,50,2,14,0.66,7,17,0,1,2,0,165,13.3,15:31,21.2,100.0
122,Alexei Yashin,2006-07,NYI,C,58,18,32,50,6,44,0.86,5,21,0,0,3,0,203,8.9,17:04,19.5,45.9
123,Dion Phaneuf,2006-07,CGY,D,79,17,33,50,10,98,0.63,13,31,0,0,4,0,230,7.4,25:40,29.8,0.0
124,Tyler Arnason,2006-07,COL,C,82,16,33,49,-8,26,0.60,1,12,0,0,3,0,211,7.6,14:20,20.4,43.8
125,Andrei Markov,2006-07,MTL,D,77,6,43,49,2,56,0.64,5,32,0,3,2,0,128,4.7,24:29,28.7,0.0
126,Mike Fisher,2006-07,OTT,C,68,22,26,48,15,41,0.71,7,12,2,4,3,0,193,11.4,18:25,23.7,52.0
127,Stephen Weiss,2006-07,FLA,C,74,20,28,48,-1,28,0.65,10,21,0,2,1,0,176,11.4,17:07,24.4,45.9
128,Michel Ouellet,2006-07,PIT,R,73,19,29,48,-3,30,0.66,11,19,0,0,2,0,148,12.8,13:20,17.8,37.5
129,Sean Avery,2006-07,"LAK, NYR",L,84,18,30,48,1,174,0.57,2,15,1,2,2,0,249,7.2,17:11,23.8,49.3
130,Petr Cajanek,2006-07,STL,C,77,15,33,48,9,54,0.62,1,9,0,0,1,0,167,9.0,16:15,22.1,50.3
131,Jussi Jokinen,2006-07,DAL,L,82,14,34,48,8,18,0.59,6,21,0,0,1,0,121,11.6,13:54,17.8,52.1
132,Brian Campbell,2006-07,BUF,D,82,6,42,48,28,35,0.59,1,9,0,1,1,0,92,6.5,21:53,24.4,0.0
133,Tomas Plekanec,2006-07,MTL,C,81,20,27,47,10,36,0.58,5,14,2,4,1,0,150,13.3,15:59,20.7,48.3
134,Alex Kovalev,2006-07,MTL,R,73,18,29,47,-19,78,0.64,8,22,0,1,5,0,197,9.1,18:15,20.5,46.3
135,Matthew Lombardi,2006-07,CGY,C,81,20,26,46,10,48,0.57,5,13,4,5,5,0,176,11.4,16:22,22.6,49.1
136,Brad Boyes,2006-07,"BOS, STL",R,81,17,29,46,-17,29,0.57,1,9,1,2,2,0,182,9.3,16:23,21.6,48.2
137,Dustin Brown,2006-07,LAK,R,81,17,29,46,-21,54,0.57,13,25,0,1,1,0,195,8.7,18:43,25.3,49.4
138,Marc-Andre Bergeron,2006-07,"EDM, NYI",D,78,14,32,46,-4,38,0.59,10,25,0,0,4,0,166,8.4,19:07,22.8,0.0
139,Peter Schaefer,2006-07,OTT,L,77,12,34,46,7,32,0.60,5,13,0,1,2,0,132,9.1,16:44,22.0,28.6
140,Dustin Penner,2006-07,ANA,R,82,29,16,45,-2,58,0.55,9,16,0,0,5,0,204,14.2,13:59,18.9,46.6
141,Glen Murray,2006-07,BOS,R,59,28,17,45,-12,44,0.76,12,18,0,0,4,2,201,13.9,18:45,22.9,52.6
142,Brian Gionta,2006-07,NJD,R,62,25,20,45,-3,36,0.73,11,18,0,0,4,0,194,12.9,18:49,22.5,38.7
143,Alexei Ponikarovsky,2006-07,TOR,L,71,21,24,45,8,63,0.63,6,11,0,0,1,0,198,10.6,17:06,24.2,25.0
144,Mike Comrie,2006-07,"PHX, OTT",C,65,20,25,45,0,44,0.69,7,15,0,0,3,0,125,16.0,15:15,18.7,49.3
145,Marco Sturm,2006-07,BOS,L,76,27,17,44,-24,46,0.58,10,18,2,2,1,0,224,12.0,18:36,24.8,61.5
146,Bryan Smolinski,2006-07,"CHI, VAN",C,82,18,26,44,7,37,0.54,6,12,4,5,3,0,163,11.0,17:59,24.9,50.4
147,Corey Perry,2006-07,ANA,R,82,17,27,44,12,55,0.54,4,20,0,0,3,0,194,8.8,12:28,16.6,42.9
148,Martin Gelinas,2006-07,FLA,L,82,14,30,44,7,36,0.54,7,13,0,0,1,1,171,8.2,13:26,19.0,40.7
149,John-Michael Liles,2006-07,COL,D,71,14,30,44,0,24,0.62,8,28,0,0,3,0,128,10.9,17:46,24.0,0.0
150,Todd White,2006-07,MIN,C,77,13,31,44,8,24,0.57,6,14,1,2,1,1,162,8.0,17:13,27.1,49.2
151,Derek Armstrong,2006-07,LAK,C,67,11,33,44,13,62,0.66,3,9,0,0,0,0,109,10.1,15:04,22.5,47.9
152,Tom Poti,2006-07,NYI,D,78,6,38,44,-1,74,0.56,6,32,0,1,1,1,134,4.5,25:43,29.0,0.0
153,Jere Lehtinen,2006-07,DAL,R,73,26,17,43,5,16,0.59,11,18,1,1,5,2,194,13.4,19:26,25.7,13.9
154,Darcy Tucker,2006-07,TOR,R,56,24,19,43,-11,81,0.77,15,21,0,0,6,1,143,16.8,17:47,22.3,40.0
155,Mike Modano,2006-07,DAL,C,59,22,21,43,9,34,0.73,9,18,0,1,7,1,141,15.6,18:24,23.6,52.2
156,Zdeno Chara,2006-07,BOS,D,80,11,32,43,-21,100,0.54,9,26,0,1,3,1,204,5.4,27:58,29.7,0.0
157,Joni Pitkanen,2006-07,PHI,D,77,4,39,43,-25,88,0.56,1,18,0,2,0,0,137,2.9,24:33,27.3,0.0
158,Jordan Staal,2006-07,PIT,C,81,29,13,42,16,24,0.52,4,6,7,9,4,1,131,22.1,14:56,20.2,37.1
159,Freddy Modin,2006-07,CBJ,L,79,22,20,42,-3,50,0.53,6,12,0,0,4,0,220,10.0,19:07,26.4,46.5
160,Gary Roberts,2006-07,"FLA, PIT",L,69,20,22,42,0,97,0.61,6,15,0,0,4,0,125,16.0,16:43,21.2,61.3
161,Jeff O'Neill,2006-07,TOR,C,74,20,22,42,1,54,0.57,6,11,0,0,3,0,165,12.1,13:43,20.9,57.8
162,Sergei Fedorov,2006-07,CBJ,C,73,18,24,42,-7,56,0.58,7,18,2,4,2,0,163,11.0,19:56,26.6,52.3
163,Travis Zajac,2006-07,NJD,C,80,17,25,42,1,16,0.53,6,12,0,0,2,0,134,12.7,16:03,20.1,46.9
164,Jay Bouwmeester,2006-07,FLA,D,82,12,30,42,23,66,0.51,3,11,0,0,3,0,174,6.9,26:09,31.8,0.0
165,Kyle Wellwood,2006-07,TOR,C,48,12,30,42,3,0,0.88,7,21,0,0,2,0,99,12.1,16:38,20.6,56.4
166,Kevin Bieksa,2006-07,VAN,D,81,12,30,42,1,134,0.52,6,19,0,0,2,0,203,5.9,24:16,28.9,0.0
167,Matt Carle,2006-07,SJS,D,77,11,31,42,9,30,0.55,8,26,0,0,1,0,111,9.9,18:08,23.0,0.0
168,Matt Cullen,2006-07,NYR,C,80,16,25,41,0,52,0.51,2,7,3,5,2,0,217,7.4,17:10,24.2,54.6
169,Radim Vrbata,2006-07,CHI,R,77,14,27,41,-4,26,0.53,5,11,0,1,2,0,215,6.5,16:53,22.7,33.3
170,Petr Prucha,2006-07,NYR,R,79,22,18,40,-7,30,0.51,8,16,0,0,2,0,136,16.2,13:00,17.1,50.0
171,Daniel Cleary,2006-07,DET,R,71,20,20,40,6,24,0.56,6,8,2,3,5,0,135,14.8,15:28,21.1,51.1
172,Shea Weber,2006-07,NSH,D,79,17,23,40,13,60,0.51,6,14,0,1,2,0,152,11.2,19:23,24.6,0.0
173,Sergei Brylin,2006-07,NJD,L,82,16,24,40,-5,35,0.49,8,15,0,1,2,0,97,16.5,17:45,23.7,45.5
174,Owen Nolan,2006-07,PHX,R,76,16,24,40,-2,56,0.53,2,12,3,3,1,0,154,10.4,15:25,21.3,52.5
175,Randy Robitaille,2006-07,"PHI, NYI",C,78,11,29,40,-6,44,0.51,3,9,0,0,1,0,120,9.2,14:08,17.8,53.3
176,Michal Rozsival,2006-07,NYR,D,80,10,30,40,10,52,0.50,7,20,0,2,3,0,104,9.6,23:46,28.7,0.0
177,Scott Hartnell,2006-07,NSH,L,64,22,17,39,19,96,0.61,10,11,0,1,2,0,150,14.7,15:43,21.4,47.0
178,Antoine Vermette,2006-07,OTT,C,77,19,20,39,-2,52,0.51,2,5,3,4,2,0,151,12.6,15:42,22.1,53.0
179,Mark Parrish,2006-07,MIN,R,76,19,20,39,9,18,0.51,5,11,0,0,4,1,141,13.5,14:20,21.0,30.8
180,Jeff Hamilton,2006-07,CHI,C,70,18,21,39,-4,22,0.56,3,14,0,0,4,1,138,13.0,12:56,17.0,36.4
181,Jarret Stoll,2006-07,EDM,C,51,13,26,39,2,48,0.76,6,17,1,2,2,0,115,11.3,18:12,24.3,55.6
182,Matt Stajan,2006-07,TOR,C,82,10,29,39,3,44,0.48,1,7,1,1,1,0,132,7.6,16:09,23.2,46.1
183,Brett Clark,2006-07,COL,D,82,10,29,39,5,50,0.48,4,14,0,1,1,0,140,7.1,23:41,35.1,100.0
184,Chris Higgins,2006-07,MTL,L,61,22,16,38,-11,26,0.62,8,15,3,3,3,0,159,13.8,17:54,21.7,34.0
185,Yanic Perreault,2006-07,"PHX, TOR",C,66,21,17,38,-1,34,0.58,7,12,0,0,5,1,125,16.8,15:33,20.8,62.8
186,Tuomo Ruutu,2006-07,CHI,L,71,17,21,38,4,95,0.54,1,8,0,0,1,0,115,14.8,17:21,22.6,42.6
187,Ales Kotalik,2006-07,BUF,R,66,16,22,38,-5,46,0.58,3,11,0,0,4,0,162,9.9,14:31,19.1,48.6
188,Chris Kelly,2006-07,OTT,C,82,15,23,38,28,40,0.46,1,2,2,5,0,0,131,11.5,15:18,21.1,49.8
189,Roman Hamrlik,2006-07,CGY,D,75,7,31,38,22,88,0.51,1,18,0,1,1,0,125,5.6,24:52,29.8,0.0
190,Alexei Zhitnik,2006-07,"NYI, PHI, ATL",D,79,7,31,38,1,92,0.48,3,14,0,1,2,1,132,5.3,24:06,27.7,50.0
191,Tom Preissing,2006-07,OTT,D,80,7,31,38,40,18,0.47,3,18,0,0,0,0,94,7.4,15:15,20.1,0.0
192,Taylor Pyatt,2006-07,VAN,L,76,23,14,37,5,42,0.49,9,11,0,0,4,0,150,15.3,13:58,18.0,0.0
193,Alexander Radulov,2006-07,NSH,R,64,18,19,37,19,26,0.58,5,11,0,0,4,0,96,18.8,11:38,15.9,0.0
194,Ville Peltonen,2006-07,FLA,L,72,17,20,37,7,28,0.51,4,6,0,1,0,0,145,11.7,16:25,23.1,31.4
195,Filip Kuba,2006-07,TBL,D,81,15,22,37,-9,36,0.46,5,18,1,2,2,1,106,14.1,20:12,23.9,0.0
196,Jeff Carter,2006-07,PHI,C,62,14,23,37,-17,48,0.60,3,7,2,3,1,0,215,6.5,19:00,24.6,45.4
197,Sami Salo,2006-07,VAN,D,67,14,23,37,21,26,0.55,5,18,0,0,6,3,143,9.8,21:27,28.8,0.0
198,Craig Conroy,2006-07,"LAK, CGY",C,80,13,24,37,-3,56,0.46,4,9,1,2,2,0,112,11.6,15:40,24.1,51.1
199,Radek Dvorak,2006-07,STL,R,82,10,27,37,-6,48,0.45,1,9,1,1,1,0,139,7.2,15:38,21.4,38.5
200,Joe Corvo,2006-07,OTT,D,76,8,29,37,8,42,0.49,3,15,0,0,2,0,160,5.0,18:04,22.9,0.0
201,Jason Chimera,2006-07,CBJ,L,82,15,21,36,2,91,0.44,2,4,2,2,2,1,151,9.9,15:22,22.2,36.8
