,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
81,John Ogrodnick,1990-91,NYR,L,79,31,23,54,15,10,0.68,12,16,0,0,4,0,250,12.4,,--,--
82,Steve Thomas,1990-91,CHI,R,69,19,35,54,8,129,0.78,2,9,0,0,3,0,192,9.9,,--,--
83,Zarley Zalapski,1990-91,"PIT, HFD",D,77,15,39,54,8,65,0.70,8,24,1,2,1,0,156,9.6,,--,--
84,Steve Smith,1990-91,EDM,D,77,13,41,54,14,193,0.70,4,19,0,2,2,1,114,11.4,,--,--
85,Dave Christian,1990-91,BOS,R,78,32,21,53,8,41,0.68,9,15,0,0,2,0,173,18.5,,--,--
86,Dave Taylor,1990-91,LAK,R,73,23,30,53,27,148,0.73,6,10,0,0,2,0,122,18.9,,--,--
87,Stephan Lebeau,1990-91,MTL,C,73,22,31,53,4,24,0.73,8,23,0,0,2,0,108,20.4,,--,--
88,Gary Roberts,1990-91,CGY,L,80,22,31,53,15,252,0.66,0,1,0,0,3,0,132,16.7,,--,--
89,Brent Sutter,1990-91,NYI,C,75,21,32,53,-8,49,0.71,6,14,2,3,4,1,186,11.3,,--,--
90,Rick Vaive,1990-91,BUF,R,71,25,27,52,11,74,0.73,9,17,0,0,3,0,155,16.1,,--,--
91,Calle Johansson,1990-91,WSH,D,80,11,41,52,-2,23,0.65,2,24,1,1,2,0,128,8.6,,--,--
92,Adam Creighton,1990-91,CHI,C,72,22,29,51,0,135,0.71,10,18,2,4,6,1,127,17.3,,--,--
93,Kevin Miller,1990-91,"NYR, DET",C,74,22,29,51,-3,67,0.69,1,6,3,4,3,0,136,16.2,,--,--
94,Kelly Miller,1990-91,WSH,L,80,24,26,50,10,29,0.63,4,10,2,7,3,1,155,15.5,,--,--
95,Shawn Burr,1990-91,DET,L,80,20,30,50,14,112,0.63,6,9,0,2,4,0,164,12.2,,--,--
96,Christian Ruuttu,1990-91,BUF,C,77,16,34,50,-6,96,0.65,2,15,3,4,1,0,155,10.3,,--,--
97,Rod Brind'Amour,1990-91,STL,C,78,17,32,49,2,93,0.63,4,9,0,0,3,1,169,10.1,,--,--
98,Dave Ellett,1990-91,"WIN, TOR",D,77,12,37,49,-8,75,0.64,6,29,1,3,1,0,195,6.2,,--,--
99,Scott Stevens,1990-91,STL,D,78,5,44,49,23,150,0.63,1,19,0,1,1,0,160,3.1,,--,--
100,Tony Hrkac,1990-91,QUE,C,70,16,32,48,-22,16,0.69,6,20,0,1,0,0,122,13.1,,--,--
101,Bob Sweeney,1990-91,BOS,C,80,15,33,48,12,115,0.60,0,1,1,2,2,1,116,12.9,,--,--
102,Claude Lemieux,1990-91,NJD,R,78,30,17,47,-8,105,0.60,10,11,0,0,2,0,271,11.1,,--,--
103,Ray Sheppard,1990-91,NYR,R,59,24,23,47,8,21,0.80,7,15,0,0,5,0,129,18.6,,--,--
104,Shayne Corson,1990-91,MTL,L,71,23,24,47,9,138,0.66,7,10,0,0,2,0,164,14.0,,--,--
105,Benoit Hogue,1990-91,BUF,L,76,19,28,47,-8,76,0.62,1,11,0,0,2,1,134,14.2,,--,--
106,Kevin Dineen,1990-91,HFD,R,61,17,30,47,-15,104,0.77,4,17,0,0,2,0,161,10.5,,--,--
107,Yves Racine,1990-91,DET,D,62,7,40,47,1,33,0.76,2,21,0,1,1,1,131,5.3,,--,--
108,Jimmy Carson,1990-91,DET,C,64,21,25,46,3,28,0.72,5,13,1,1,4,0,175,12.0,,--,--
109,Dale Hunter,1990-91,WSH,C,76,16,30,46,-22,234,0.61,9,16,0,0,2,1,106,15.1,,--,--
110,Patrik Sundstrom,1990-91,NJD,C,71,15,31,46,7,48,0.65,4,13,1,2,1,0,96,15.6,,--,--
111,Bobby Smith,1990-91,MNS,C,73,15,31,46,-9,60,0.63,7,20,0,0,2,0,121,12.4,,--,--
112,Rob Blake,1990-91,LAK,D,75,12,34,46,3,125,0.61,9,25,0,0,2,0,150,8.0,,--,--
113,Dirk Graham,1990-91,CHI,R,80,24,21,45,12,88,0.56,4,8,6,9,7,0,189,12.7,,--,--
114,Greg Adams,1990-91,VAN,L,55,21,24,45,-5,10,0.82,5,12,1,2,2,0,148,14.2,,--,--
115,Patrick Flatley,1990-91,NYI,R,56,20,25,45,-2,74,0.80,8,15,0,0,4,1,137,14.6,,--,--
116,Mario Lemieux,1990-91,PIT,C,26,19,26,45,8,30,1.73,6,13,1,1,2,0,89,21.3,,--,--
117,Derek King,1990-91,NYI,L,66,19,26,45,1,44,0.68,2,13,0,0,2,0,130,14.6,,--,--
118,Mike Krushelnyski,1990-91,"LAK, TOR",C,74,18,27,45,1,58,0.61,3,6,2,2,1,0,109,16.5,,--,--
119,Ron Sutter,1990-91,PHI,C,80,17,28,45,2,92,0.56,2,5,0,0,1,0,149,11.4,,--,--
120,Bruce Driver,1990-91,NJD,D,73,9,36,45,11,62,0.62,7,22,0,1,2,0,195,4.6,,--,--
121,Cliff Ronning,1990-91,"STL, VAN",C,59,20,24,44,0,10,0.75,7,18,0,0,2,0,113,17.7,,--,--
122,Guy Carbonneau,1990-91,MTL,C,78,20,24,44,-1,63,0.56,4,5,1,2,3,0,131,15.3,,--,--
123,Dave Capuano,1990-91,VAN,L,61,13,31,44,1,42,0.72,5,12,0,0,1,0,77,16.9,,--,--
124,Uwe Krupp,1990-91,BUF,D,74,12,32,44,14,66,0.59,6,20,0,1,0,0,138,8.7,,--,--
125,Mike McPhee,1990-91,MTL,L,64,22,21,43,6,56,0.67,2,6,0,1,4,0,123,17.9,,--,--
126,Bobby Holik,1990-91,HFD,C,78,21,22,43,-3,113,0.55,8,11,0,0,3,0,173,12.1,,--,--
127,Glen Wesley,1990-91,BOS,D,80,11,32,43,0,78,0.54,5,27,1,2,1,0,199,5.5,,--,--
128,Larry Murphy,1990-91,"MNS, PIT",D,75,9,34,43,-6,68,0.57,3,22,0,0,2,0,188,4.8,,--,--
129,Randy Wood,1990-91,NYI,R,76,24,18,42,-12,45,0.55,6,8,1,2,3,0,186,12.9,,--,--
130,Ray Ferraro,1990-91,"HFD, NYI",C,76,21,21,42,-12,70,0.55,6,11,0,0,1,0,109,19.3,,--,--
131,Bob Errey,1990-91,PIT,L,79,20,22,42,11,115,0.53,0,0,1,1,2,0,131,15.3,,--,--
132,Scott Young,1990-91,"HFD, PIT",R,77,17,25,42,-6,41,0.55,6,15,2,3,5,2,210,8.1,,--,--
133,Brian Bradley,1990-91,"VAN, TOR",C,70,11,31,42,-9,62,0.60,3,13,0,0,3,0,116,9.5,,--,--
134,Gord Murphy,1990-91,PHI,D,80,11,31,42,-7,58,0.53,6,29,0,0,2,0,203,5.4,,--,--
135,Mike Ricci,1990-91,PHI,C,68,21,20,41,-8,64,0.60,9,15,0,0,4,0,121,17.3,,--,--
136,Scott Mellanby,1990-91,PHI,R,74,20,21,41,8,155,0.55,5,7,0,0,6,0,165,12.1,,--,--
137,Robert Reichel,1990-91,CGY,C,66,19,22,41,17,22,0.62,3,10,0,0,3,0,131,14.5,,--,--
138,Fredrik Olausson,1990-91,WIN,D,71,12,29,41,-22,24,0.58,5,21,0,1,0,0,168,7.1,,--,--
139,Alexei Kasatonov,1990-91,NJD,D,78,10,31,41,23,76,0.53,1,10,0,0,3,0,122,8.2,,--,--
140,Peter Zezel,1990-91,"WSH, TOR",C,52,21,19,40,-20,14,0.77,12,17,0,1,5,0,90,23.3,,--,--
141,Martin Gelinas,1990-91,EDM,L,73,20,20,40,-7,34,0.55,4,6,0,0,2,0,124,16.1,,--,--
142,Paul Ysebaert,1990-91,"NJD, DET",L,62,19,21,40,-7,22,0.65,6,10,0,1,1,0,128,14.8,,--,--
143,Dave Lowry,1990-91,STL,L,79,19,21,40,19,168,0.51,0,0,2,6,5,0,123,15.4,,--,--
144,Dave Barr,1990-91,DET,R,70,18,22,40,20,55,0.57,2,2,2,4,2,0,98,18.4,,--,--
145,Johan Garpenlov,1990-91,DET,L,71,18,22,40,-4,18,0.56,2,6,0,0,3,0,91,19.8,,--,--
146,Stephane Morin,1990-91,QUE,C,48,13,27,40,6,30,0.83,3,7,1,2,2,0,63,20.6,,--,--
147,Doug Wilson,1990-91,CHI,D,51,11,29,40,25,32,0.78,6,22,1,1,1,0,162,6.8,,--,--
148,Dino Ciccarelli,1990-91,WSH,R,54,21,18,39,-17,66,0.72,2,5,0,0,2,0,186,11.3,,--,--
149,Ulf Dahlen,1990-91,MNS,R,66,21,18,39,7,6,0.59,4,8,0,0,3,0,133,15.8,,--,--
150,Joel Otto,1990-91,CGY,C,76,19,20,39,-4,183,0.51,7,11,1,1,4,0,109,17.4,,--,--
151,Joe Mullen,1990-91,PIT,R,47,17,22,39,9,6,0.83,8,15,0,0,2,0,85,20.0,,--,--
152,Bob Probert,1990-91,DET,L,55,16,23,39,-3,315,0.71,4,10,0,0,3,1,88,18.2,,--,--
153,Michel Petit,1990-91,"QUE, TOR",D,73,13,26,39,-34,179,0.53,6,22,1,1,2,1,134,9.7,,--,--
154,Marty McSorley,1990-91,LAK,D,61,7,32,39,48,221,0.64,1,7,1,2,1,0,100,7.0,,--,--
155,Doug Lidster,1990-91,VAN,D,78,6,32,38,-6,77,0.49,4,20,0,1,1,0,157,3.8,,--,--
156,Eric Weinrich,1990-91,NJD,D,76,4,34,38,10,48,0.50,1,14,0,1,0,0,96,4.2,,--,--
157,Troy Murray,1990-91,CHI,C,75,14,23,37,13,74,0.49,4,14,0,0,2,0,130,10.8,,--,--
158,Keith Acton,1990-91,PHI,C,76,14,23,37,-9,131,0.49,2,7,1,1,1,0,120,11.7,,--,--
159,Ron Wilson,1990-91,STL,C,73,10,27,37,-1,54,0.51,1,2,2,4,1,0,101,9.9,,--,--
160,Doug Crossman,1990-91,"NYI, HFD, DET",D,74,8,29,37,-23,48,0.50,4,25,0,0,0,0,108,7.4,,--,--
161,Bob Kudelski,1990-91,LAK,R,72,23,13,36,9,46,0.50,2,2,3,4,3,0,137,16.8,,--,--
162,Sergio Momesso,1990-91,"STL, VAN",L,70,16,20,36,13,174,0.51,3,4,0,0,3,0,119,13.4,,--,--
163,Paul MacDermid,1990-91,WIN,R,69,15,21,36,-6,128,0.52,3,7,0,0,1,0,94,16.0,,--,--
164,Mike Keane,1990-91,MTL,R,73,13,23,36,6,50,0.49,2,4,1,1,2,0,109,11.9,,--,--
165,Brent Ashton,1990-91,WIN,L,61,12,24,36,-10,58,0.59,1,7,0,1,2,0,107,11.2,,--,--
166,Ken Linseman,1990-91,EDM,C,56,7,29,36,15,94,0.64,2,3,1,1,0,0,49,14.3,,--,--
167,Brent Fedyk,1990-91,DET,L,67,16,19,35,20,38,0.52,0,0,0,2,1,0,74,21.6,,--,--
168,Kelly Kisio,1990-91,NYR,C,51,15,20,35,3,58,0.69,7,13,1,1,2,0,74,20.3,,--,--
169,Paul Fenton,1990-91,"WIN, TOR, CGY",L,78,14,21,35,-5,28,0.45,2,4,2,2,2,0,133,10.5,,--,--
170,Rob Ramage,1990-91,TOR,D,80,10,25,35,2,173,0.44,5,16,0,2,2,1,169,5.9,,--,--
171,Paul Cavallini,1990-91,STL,D,67,10,25,35,19,89,0.52,3,7,0,1,0,0,116,8.6,,--,--
172,Gino Cavallini,1990-91,STL,L,78,8,27,35,4,81,0.45,3,6,0,0,2,0,131,6.1,,--,--
173,Phil Bourque,1990-91,PIT,L,78,20,14,34,7,106,0.44,1,1,4,5,0,0,122,16.4,,--,--
174,Wendel Clark,1990-91,TOR,L,63,18,16,34,-5,152,0.54,4,7,0,0,2,1,181,9.9,,--,--
175,Tony McKegney,1990-91,"QUE, CHI",L,59,17,17,34,-27,48,0.58,7,14,0,0,2,0,121,14.0,,--,--
176,Bob Bassen,1990-91,STL,L,79,16,18,34,17,183,0.43,0,0,2,2,1,0,117,13.7,,--,--
177,Brian Skrudland,1990-91,MTL,C,57,15,19,34,12,85,0.60,1,2,1,1,2,1,71,21.1,,--,--
178,Wayne Presley,1990-91,CHI,R,71,15,19,34,11,122,0.48,1,8,0,0,3,0,141,10.6,,--,--
179,Stephane Matteau,1990-91,CGY,L,78,15,19,34,17,93,0.44,0,0,1,5,1,0,114,13.2,,--,--
180,Igor Larionov,1990-91,VAN,C,64,13,21,34,-3,14,0.53,1,4,1,2,0,0,66,19.7,,--,--
181,Dave Hannan,1990-91,TOR,C,74,11,23,34,-9,82,0.46,0,2,1,7,2,1,72,15.3,,--,--
182,Doug Evans,1990-91,WIN,L,70,7,27,34,-1,108,0.49,1,6,0,1,0,0,70,10.0,,--,--
183,Mike Hough,1990-91,QUE,L,63,13,20,33,-7,111,0.52,1,3,1,2,1,0,106,12.3,,--,--
184,Teppo Numminen,1990-91,WIN,D,80,8,25,33,-15,28,0.41,3,12,0,0,0,0,151,5.3,,--,--
185,Craig MacTavish,1990-91,EDM,C,80,17,15,32,-1,76,0.40,2,4,6,6,1,0,113,15.0,,--,--
186,Steve Bozek,1990-91,VAN,L,62,15,17,32,-6,22,0.52,0,0,1,2,2,0,126,11.9,,--,--
187,Mark Hunter,1990-91,"CGY, HFD",R,68,14,18,32,2,165,0.47,7,11,0,0,0,0,110,12.7,,--,--
188,Robert Kron,1990-91,VAN,C,76,12,20,32,-11,21,0.42,2,2,3,4,0,0,124,9.7,,--,--
189,Al Iafrate,1990-91,"TOR, WSH",D,72,9,23,32,-16,237,0.44,2,13,1,2,1,0,106,8.5,,--,--
190,Terry Carkner,1990-91,PHI,D,79,7,25,32,-15,204,0.41,6,20,0,0,1,0,97,7.2,,--,--
191,Jyrki Lumme,1990-91,VAN,D,80,5,27,32,-15,59,0.40,1,9,0,0,0,0,157,3.2,,--,--
192,Mark Tinordi,1990-91,MNS,D,69,5,27,32,1,189,0.46,1,12,0,1,2,0,92,5.4,,--,--
193,Brad Shaw,1990-91,HFD,D,72,4,28,32,-10,29,0.44,2,24,0,1,1,0,129,3.1,,--,--
194,Anatoli Semenov,1990-91,EDM,C,57,15,16,31,17,26,0.54,3,5,1,4,1,0,101,14.8,,--,--
195,Normand Lacombe,1990-91,PHI,R,74,11,20,31,-1,27,0.42,1,1,0,1,1,0,91,12.1,,--,--
196,Bryan Fogarty,1990-91,QUE,D,45,9,22,31,-11,24,0.69,3,16,0,0,2,0,107,8.4,,--,--
197,Grant Ledyard,1990-91,BUF,D,60,8,23,31,13,46,0.52,2,12,1,2,1,0,118,6.8,,--,--
198,Brian Benning,1990-91,LAK,D,61,7,24,31,12,127,0.51,2,11,0,0,1,1,120,5.8,,--,--
199,Daniel Marois,1990-91,TOR,R,78,21,9,30,-16,112,0.38,6,10,0,0,1,0,152,13.8,,--,--
200,John Tonelli,1990-91,LAK,L,71,14,16,30,3,49,0.42,2,6,0,0,5,0,84,16.7,,--,--
201,Doug Brown,1990-91,NJD,R,58,14,16,30,18,4,0.52,0,0,2,2,2,1,122,11.5,,--,--
202,Paul Ranheim,1990-91,CGY,L,39,14,16,30,20,4,0.77,2,5,0,1,2,0,108,13.0,,--,--
203,Todd Krygier,1990-91,HFD,L,72,13,17,30,1,95,0.42,3,5,0,1,2,0,113,11.5,,--,--
204,Stephen Leach,1990-91,WSH,R,68,11,19,30,-9,99,0.44,4,8,0,0,1,0,134,8.2,,--,--
205,Mathieu Schneider,1990-91,MTL,D,69,10,20,30,7,63,0.43,5,17,0,0,3,0,164,6.1,,--,--
206,Tom Kurvers,1990-91,"TOR, VAN",D,51,4,26,30,-25,28,0.59,3,18,0,0,0,0,99,4.0,,--,--
207,Gary Leeman,1990-91,TOR,R,52,17,12,29,-25,39,0.56,4,9,0,0,1,0,135,12.6,,--,--
208,Dave Manson,1990-91,CHI,D,75,14,15,29,20,191,0.39,6,10,1,2,2,0,154,9.1,,--,--
209,Carey Wilson,1990-91,"HFD, CGY",C,57,11,18,29,-13,18,0.51,4,8,0,0,2,1,79,13.9,,--,--
210,Dean Evason,1990-91,HFD,C,75,6,23,29,-6,170,0.39,1,2,0,1,0,0,85,7.0,,--,--
211,Dave Reid,1990-91,TOR,L,69,15,13,28,-10,18,0.41,1,3,8,10,0,0,110,13.6,,--,--
212,Randy Burridge,1990-91,BOS,L,62,15,13,28,17,40,0.45,1,2,0,1,4,1,108,13.9,,--,--
213,Guy Lafleur,1990-91,QUE,R,59,12,16,28,-10,2,0.47,3,7,0,0,0,0,90,13.3,,--,--
214,Peter Bondra,1990-91,WSH,R,54,12,16,28,-10,47,0.52,4,6,0,0,1,0,95,12.6,,--,--
215,Jon Morris,1990-91,NJD,C,53,9,19,28,9,27,0.53,1,2,0,0,1,0,44,20.4,,--,--
216,Bryan Trottier,1990-91,PIT,C,52,9,19,28,5,24,0.54,0,1,1,2,0,0,68,13.2,,--,--
217,Steve Kasper,1990-91,LAK,C,67,9,19,28,3,33,0.42,0,0,1,2,1,0,70,12.8,,--,--
218,Randy Carlyle,1990-91,WIN,D,52,9,19,28,6,44,0.54,2,8,0,1,1,0,89,10.1,,--,--
219,Kjell Samuelsson,1990-91,PHI,D,78,9,19,28,4,82,0.36,1,5,0,0,3,0,101,8.9,,--,--
220,Doug Bodger,1990-91,BUF,D,58,5,23,28,-8,54,0.48,2,17,0,2,0,0,139,3.6,,--,--
221,Jeff Norton,1990-91,NYI,D,44,3,25,28,-13,16,0.64,2,18,1,1,0,0,87,3.4,,--,--
222,Rich Sutter,1990-91,STL,R,77,16,11,27,6,122,0.35,0,0,2,2,2,0,130,12.3,,--,--
223,Dmitri Khristich,1990-91,WSH,R,40,13,14,27,-1,21,0.68,1,2,0,1,0,0,77,16.9,,--,--
224,Brian MacLellan,1990-91,CGY,L,57,13,14,27,15,55,0.47,5,5,0,0,2,0,74,17.6,,--,--
225,Petri Skriko,1990-91,"VAN, BOS",L,48,9,18,27,-5,17,0.56,1,6,1,1,5,1,120,7.5,,--,--
