,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
43,Pat Stapleton,1965-66,CHI,D,55,4,30,34,16,52,0.62,0,11,0,0,1,0,98,4.1,,--,--
44,John McKenzie,1965-66,"NYR, BOS",R,71,19,14,33,-29,72,0.46,4,5,0,0,1,0,167,11.4,,--,--
45,Claude Larose,1965-66,MTL,R,64,15,18,33,12,67,0.52,0,1,0,0,3,0,126,11.9,,--,--
46,Harry Howell,1965-66,NYR,D,70,4,29,33,-20,92,0.47,1,15,0,1,0,0,181,2.2,,--,--
47,Red Kelly,1965-66,TOR,D,63,8,24,32,-2,12,0.51,0,7,0,0,2,0,131,6.1,,--,--
48,Jacques Laperriere,1965-66,MTL,D,57,6,25,31,14,85,0.54,2,15,1,1,2,0,116,5.2,,--,--
49,Ed Westfall,1965-66,BOS,R,59,9,21,30,-21,42,0.51,2,4,1,2,0,0,115,7.8,,--,--
50,Yvan Cournoyer,1965-66,MTL,R,65,18,11,29,-2,2,0.45,16,25,0,0,0,0,89,20.2,,--,--
51,Pit Martin,1965-66,"DET, BOS",C,51,17,12,29,-13,10,0.57,2,4,0,0,2,0,131,13.0,,--,--
52,Tim Horton,1965-66,TOR,D,70,6,22,28,30,76,0.40,2,3,0,1,1,0,138,4.3,,--,--
53,Larry Hillman,1965-66,TOR,D,48,3,25,28,8,34,0.58,3,15,0,0,0,0,126,2.4,,--,--
54,Brit Selby,1965-66,TOR,L,61,14,13,27,3,26,0.44,1,3,0,0,2,0,79,17.7,,--,--
55,Parker MacDonald,1965-66,"BOS, DET",C,66,11,16,27,-23,30,0.41,1,7,1,1,0,0,144,7.6,,--,--
56,Bill Hicke,1965-66,NYR,R,49,9,18,27,-9,21,0.55,3,5,0,0,0,0,83,10.8,,--,--
57,John Ferguson,1965-66,MTL,L,65,11,14,25,10,153,0.38,1,3,0,0,1,0,124,8.9,,--,--
58,Rod Gilbert,1965-66,NYR,R,34,10,15,25,-11,20,0.74,3,9,0,0,2,0,127,7.9,,--,--
59,Ken Hodge,1965-66,CHI,R,63,6,17,23,6,45,0.36,1,5,1,1,1,0,71,8.5,,--,--
60,Jim Neilson,1965-66,NYR,D,65,4,19,23,-15,84,0.35,1,4,0,0,1,0,157,2.5,,--,--
61,Ab McDonald,1965-66,DET,L,43,6,16,22,13,6,0.51,1,2,0,0,0,0,70,8.6,,--,--
62,Wally Boyer,1965-66,TOR,C,46,4,17,21,6,21,0.46,1,3,1,2,0,0,70,5.7,,--,--
63,Doug Robinson,1965-66,NYR,L,51,8,12,20,-1,8,0.39,1,3,0,0,1,0,76,10.5,,--,--
64,Bob Dillabough,1965-66,BOS,C,53,7,13,20,-21,18,0.38,0,0,0,0,1,0,72,9.7,,--,--
65,Kent Douglas,1965-66,TOR,D,64,6,14,20,-9,97,0.31,5,17,0,0,0,0,121,5.0,,--,--
66,Doug Barkley,1965-66,DET,D,43,5,15,20,26,65,0.47,1,4,0,1,0,0,133,3.8,,--,--
67,Gilles Marotte,1965-66,BOS,D,51,3,17,20,-25,54,0.39,2,9,0,0,0,0,137,2.2,,--,--
68,Wayne Hillman,1965-66,NYR,D,68,3,17,20,-20,70,0.29,0,2,0,1,1,0,61,4.9,,--,--
69,Gary Bergman,1965-66,DET,D,61,3,16,19,17,96,0.31,1,1,0,2,0,0,66,4.5,,--,--
70,Bob Woytowich,1965-66,BOS,D,68,2,17,19,-45,75,0.28,0,2,0,1,1,0,71,2.8,,--,--
71,Bert Marshall,1965-66,DET,D,61,0,19,19,25,45,0.31,0,2,0,1,0,0,68,0.0,,--,--
72,Ron Murphy,1965-66,"DET, BOS",L,34,10,8,18,4,10,0.53,2,2,0,0,1,0,72,13.9,,--,--
73,Lou Angotti,1965-66,"NYR, CHI",C,51,6,12,18,-7,10,0.35,0,3,1,1,0,0,48,12.5,,--,--
74,Ted Green,1965-66,BOS,D,27,5,13,18,-3,113,0.67,2,7,0,0,0,0,59,8.5,,--,--
75,Allan Stanley,1965-66,TOR,D,59,4,14,18,30,35,0.30,1,2,0,0,0,0,86,4.7,,--,--
76,Bill Gadsby,1965-66,DET,D,58,5,12,17,12,72,0.29,0,0,0,0,0,0,64,7.8,,--,--
77,Doug Jarrett,1965-66,CHI,D,66,4,12,16,-3,71,0.24,1,1,0,0,3,0,78,5.1,,--,--
78,Pete Stemkowski,1965-66,TOR,C,56,4,12,16,3,55,0.29,0,3,0,0,1,0,91,4.4,,--,--
79,Matt Ravlich,1965-66,CHI,D,62,0,16,16,-3,78,0.26,0,1,0,2,0,0,66,0.0,,--,--
80,Orland Kurtenbach,1965-66,TOR,C,70,9,6,15,6,54,0.21,2,3,1,2,3,0,70,12.8,,--,--
81,Rod Seiling,1965-66,NYR,D,52,5,10,15,-7,24,0.29,0,3,0,0,0,0,48,10.4,,--,--
82,Val Fonteyne,1965-66,DET,L,59,5,10,15,-4,0,0.25,1,3,0,0,0,0,45,11.1,,--,--
83,Jean-Guy Talbot,1965-66,MTL,D,59,1,14,15,9,50,0.25,0,2,0,1,0,0,46,2.2,,--,--
84,Al Langlois,1965-66,BOS,D,65,4,10,14,-5,54,0.22,0,1,0,0,0,0,65,6.2,,--,--
85,Ted Harris,1965-66,MTL,D,53,0,13,13,34,87,0.25,0,2,0,0,0,0,40,0.0,,--,--
86,Terry Harper,1965-66,MTL,D,69,1,11,12,27,91,0.17,0,0,0,0,0,0,47,2.1,,--,--
87,"Mike McMahon, Jr.",1965-66,NYR,D,41,0,12,12,-1,32,0.29,0,4,0,0,0,0,47,0.0,,--,--
88,Len Lunde,1965-66,CHI,C,24,4,7,11,3,2,0.46,0,2,0,0,0,0,21,19.0,,--,--
89,Garry Peters,1965-66,NYR,C,63,7,3,10,-4,42,0.16,0,0,0,0,0,0,69,10.1,,--,--
90,Jimmy Roberts,1965-66,MTL,D,70,5,5,10,7,20,0.14,0,0,1,2,1,0,58,8.6,,--,--
91,Forbes Kennedy,1965-66,BOS,C,50,4,6,10,-13,55,0.20,0,1,1,1,1,0,45,8.9,,--,--
92,Dave Balon,1965-66,MTL,L,45,3,7,10,9,24,0.22,0,0,0,0,1,0,50,6.0,,--,--
93,Marcel Pronovost,1965-66,TOR,D,54,2,8,10,-3,34,0.19,0,0,0,0,0,0,53,3.8,,--,--
94,Leo Boivin,1965-66,"BOS, DET",D,62,0,10,10,-37,50,0.16,0,0,0,0,0,0,84,0.0,,--,--
95,Bryan Watson,1965-66,DET,D,70,2,7,9,3,133,0.13,0,1,1,1,0,0,34,5.9,,--,--
96,Moose Vasko,1965-66,CHI,D,56,1,7,8,6,44,0.14,0,0,0,0,0,0,53,1.9,,--,--
97,Arnie Brown,1965-66,NYR,D,64,1,7,8,-34,106,0.13,0,0,0,0,0,0,57,1.8,,--,--
98,Gary Doak,1965-66,"DET, BOS",D,24,0,8,8,-2,40,0.33,0,2,0,0,0,0,32,0.0,,--,--
99,Don Awrey,1965-66,BOS,D,70,4,3,7,-35,72,0.10,2,2,0,0,0,0,41,9.8,,--,--
100,Red Berenson,1965-66,MTL,C,23,3,4,7,1,12,0.30,0,0,0,0,0,0,30,10.0,,--,--
101,Don McKenney,1965-66,DET,C,24,1,6,7,4,0,0.29,0,0,0,0,0,0,22,4.5,,--,--
102,Dennis Hull,1965-66,CHI,L,25,1,5,6,-3,6,0.24,0,3,0,0,0,0,31,3.2,,--,--
103,Noel Price,1965-66,MTL,D,15,0,6,6,6,8,0.40,0,0,0,0,0,0,20,0.0,,--,--
104,Bob Baun,1965-66,TOR,D,44,0,6,6,-9,68,0.14,0,0,0,0,0,0,36,0.0,,--,--
105,Billy Harris,1965-66,DET,C,24,1,4,5,6,4,0.21,0,0,0,0,0,0,24,4.2,,--,--
106,Bob Plager,1965-66,NYR,D,18,0,5,5,4,22,0.28,0,1,0,0,0,0,34,0.0,,--,--
107,Bill Goldsworthy,1965-66,BOS,R,13,3,1,4,-6,6,0.31,0,0,0,0,0,0,19,15.8,,--,--
108,Ron Schock,1965-66,BOS,C,24,2,2,4,-10,4,0.17,1,1,0,0,0,0,28,7.1,,--,--
109,Fred Stanfield,1965-66,CHI,L,39,2,2,4,-2,0,0.10,1,1,0,0,0,0,46,4.3,,--,--
110,Wayne Maxner,1965-66,BOS,L,8,1,3,4,-1,6,0.50,0,0,0,0,0,0,11,9.1,,--,--
111,Ray Cullen,1965-66,NYR,C,8,1,3,4,-2,0,0.50,0,0,0,0,0,0,10,10.0,,--,--
112,Mike Walton,1965-66,TOR,C,6,1,3,4,1,0,0.67,0,3,0,0,0,0,11,9.1,,--,--
113,Warren Godfrey,1965-66,DET,D,26,0,4,4,3,22,0.15,0,0,0,0,0,0,16,0.0,,--,--
114,Bobby Leiter,1965-66,BOS,C,9,2,1,3,0,2,0.33,0,1,0,0,0,0,8,25.0,,--,--
115,Jim Pappin,1965-66,TOR,R,7,0,3,3,0,8,0.43,0,0,0,0,0,0,13,0.0,,--,--
116,Barry Ashbee,1965-66,BOS,D,14,0,3,3,-8,14,0.21,0,0,0,0,0,0,16,0.0,,--,--
117,Bob Wall,1965-66,DET,D,8,1,1,2,5,8,0.25,0,0,0,0,0,0,5,20.0,,--,--
118,John Miszuk,1965-66,CHI,D,2,1,1,2,1,2,1.00,0,1,1,1,0,0,2,50.0,,--,--
119,Paul Andrea,1965-66,NYR,R,4,1,1,2,-1,0,0.50,0,0,0,0,0,0,7,14.3,,--,--
120,Jimmy Peters,1965-66,DET,C,6,1,1,2,0,0,0.33,1,1,0,0,0,0,5,20.0,,--,--
121,Wayne Rivers,1965-66,BOS,R,2,1,1,2,1,2,1.00,0,0,0,0,1,0,3,33.3,,--,--
122,Larry Jeffrey,1965-66,TOR,L,20,1,1,2,1,22,0.10,0,0,0,0,1,0,22,4.5,,--,--
123,Eddie Joyal,1965-66,TOR,C,14,0,2,2,-4,2,0.14,0,1,0,0,0,0,18,0.0,,--,--
124,Pete Goegan,1965-66,DET,D,13,0,2,2,3,14,0.15,0,1,0,0,0,0,15,0.0,,--,--
125,Bob McCord,1965-66,DET,D,9,0,2,2,-2,16,0.22,0,0,0,0,0,0,5,0.0,,--,--
126,Jim Johnson,1965-66,NYR,C,5,1,0,1,-2,0,0.20,0,0,0,0,0,0,4,25.0,,--,--
127,Dick Gamble,1965-66,TOR,L,2,1,0,1,0,0,0.50,1,1,0,0,0,0,4,25.0,,--,--
128,Gary Dornhoefer,1965-66,BOS,R,10,0,1,1,-2,2,0.10,0,0,0,0,0,0,3,0.0,,--,--
129,Ted Taylor,1965-66,NYR,L,4,0,1,1,-3,2,0.25,0,0,0,0,0,0,5,0.0,,--,--
130,Wayne Carleton,1965-66,TOR,L,2,0,1,1,0,0,0.50,0,0,0,0,0,0,6,0.0,,--,--
131,Poul Popiel,1965-66,BOS,D,4,0,1,1,-1,2,0.25,0,0,0,0,0,0,1,0.0,,--,--
132,Al MacNeil,1965-66,CHI,D,51,0,1,1,3,34,0.02,0,0,0,0,0,0,23,0.0,,--,--
133,Peter Mahovlich,1965-66,DET,C,3,0,1,1,1,0,0.33,0,0,0,0,0,0,0,0.0,,--,--
134,Al Arbour,1965-66,TOR,D,4,0,1,1,2,2,0.25,0,0,0,1,0,0,0,0.0,,--,--
135,Duane Rupp,1965-66,TOR,D,2,0,1,1,2,0,0.50,0,0,0,0,0,0,0,0.0,,--,--
136,Leon Rochefort,1965-66,MTL,R,1,0,1,1,1,0,1.00,0,0,0,0,0,0,0,0.0,,--,--
137,Terry Crisp,1965-66,BOS,C,3,0,0,0,-3,0,--,0,0,0,0,0,0,9,0.0,,--,--
138,Skip Krake,1965-66,BOS,C,2,0,0,0,-1,0,--,0,0,0,0,0,0,0,0.0,,--,--
139,Don Johns,1965-66,MTL,D,1,0,0,0,-1,0,--,0,0,0,0,0,0,0,0.0,,--,--
140,Jack Stanfield,1965-66,CHI,L,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
141,Murray Hall,1965-66,DET,R,1,0,0,0,-1,0,--,0,0,0,0,0,0,0,0.0,,--,--
142,Larry Mickey,1965-66,NYR,R,7,0,0,0,-2,0,--,0,0,0,0,0,0,4,0.0,,--,--
143,Danny Grant,1965-66,MTL,L,1,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
144,Al LeBrun,1965-66,NYR,D,2,0,0,0,0,0,--,0,0,0,0,0,0,1,0.0,,--,--
145,Don Marcotte,1965-66,BOS,L,1,0,0,0,-1,0,--,0,0,0,0,0,0,1,0.0,,--,--
146,Bart Crashley,1965-66,DET,D,1,0,0,0,2,0,--,0,0,0,0,0,0,0,0.0,,--,--
147,Brent Imlach,1965-66,TOR,C,2,0,0,0,0,0,--,0,0,0,0,0,0,1,0.0,,--,--
148,Dave Richardson,1965-66,CHI,L,3,0,0,0,0,2,--,0,0,0,0,0,0,0,0.0,,--,--
149,Brian Conacher,1965-66,TOR,L,2,0,0,0,-1,2,--,0,0,0,0,0,0,3,0.0,,--,--
150,Doug Roberts,1965-66,DET,R,1,0,0,0,-3,0,--,0,0,0,0,0,0,1,0.0,,--,--
151,Murray Davison,1965-66,BOS,D,1,0,0,0,-1,0,--,0,0,0,0,0,0,1,0.0,,--,--
152,Dallas Smith,1965-66,BOS,D,2,0,0,0,-5,2,--,0,0,0,0,0,0,4,0.0,,--,--
153,John Arbour,1965-66,BOS,D,2,0,0,0,-1,0,--,0,0,0,0,0,0,1,0.0,,--,--
154,Jim Watson,1965-66,DET,D,2,0,0,0,0,4,--,0,0,0,0,0,0,1,0.0,,--,--
155,Jean Gauthier,1965-66,MTL,D,2,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
156,J.P. Parise,1965-66,BOS,L,3,0,0,0,-2,0,--,0,0,0,0,0,0,2,0.0,,--,--
157,Derek Sanderson,1965-66,BOS,C,2,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
158,John Brenneman,1965-66,NYR,L,11,0,0,0,-4,14,--,0,0,0,0,0,0,4,0.0,,--,--
159,Dwight Carruthers,1965-66,DET,D,1,0,0,0,-1,0,--,0,0,0,0,0,0,0,0.0,,--,--
160,Art Stratton,1965-66,CHI,C,2,0,0,0,-5,0,--,0,0,0,0,0,0,3,0.0,,--,--
161,Dunc McCallum,1965-66,NYR,D,2,0,0,0,1,2,--,0,0,0,0,0,0,1,0.0,,--,--
162,Al Hamilton,1965-66,NYR,D,4,0,0,0,-1,0,--,0,0,0,0,0,0,2,0.0,,--,--
163,Darryl Sly,1965-66,TOR,D,2,0,0,0,0,0,--,0,0,0,0,0,0,1,0.0,,--,--
164,Jim McKenny,1965-66,TOR,D,2,0,0,0,-1,2,--,0,0,0,0,0,0,2,0.0,,--,--
