,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
29,Pat Verbeek,1995-96,NYR,R,69,41,41,82,29,129,1.19,17,33,0,0,6,1,252,16.3,,--,--
30,Craig Janney,1995-96,"SJS, WIN",C,84,20,62,82,-33,26,0.98,7,35,0,0,2,0,91,22.0,,--,--
31,Ray Bourque,1995-96,BOS,D,82,20,62,82,31,58,1.00,9,38,2,2,2,0,390,5.1,,--,--
32,Mike Modano,1995-96,DAL,C,78,36,45,81,-12,63,1.04,8,29,4,5,4,0,320,11.3,,--,--
33,Michal Pivonka,1995-96,WSH,C,73,16,65,81,18,36,1.11,6,24,2,4,5,2,168,9.5,,--,--
34,Peter Bondra,1995-96,WSH,R,67,52,28,80,18,40,1.19,11,21,4,5,7,0,322,16.1,,--,--
35,Trevor Linden,1995-96,VAN,C,82,33,47,80,6,42,0.98,12,30,1,4,2,0,202,16.3,,--,--
36,Brian Bradley,1995-96,TBL,C,75,23,56,79,-11,77,1.05,9,41,0,0,5,0,189,12.2,,--,--
37,Brendan Shanahan,1995-96,HFD,L,74,44,34,78,2,125,1.05,17,31,2,3,6,0,280,15.7,,--,--
38,Mark Recchi,1995-96,MTL,R,82,28,50,78,20,69,0.95,11,30,2,2,6,0,191,14.6,,--,--
39,Martin Rucinsky,1995-96,"COL, MTL",L,78,29,46,75,18,68,0.96,9,23,2,4,4,0,181,16.0,,--,--
40,Paul Coffey,1995-96,DET,D,76,14,60,74,19,90,0.97,3,33,1,1,3,0,234,6.0,,--,--
41,Vyacheslav Kozlov,1995-96,DET,L,82,36,37,73,33,70,0.89,9,20,0,0,7,0,237,15.2,,--,--
42,Igor Larionov,1995-96,"SJS, DET",C,73,22,51,73,31,34,1.00,10,26,1,3,5,0,113,19.5,,--,--
43,Doug Gilmour,1995-96,TOR,C,81,32,40,72,-5,77,0.89,10,29,2,4,3,0,180,17.8,,--,--
44,Chris Chelios,1995-96,CHI,D,81,14,58,72,25,140,0.89,7,31,0,6,3,0,219,6.4,,--,--
45,Claude Lemieux,1995-96,COL,R,79,39,32,71,14,117,0.90,9,15,2,3,10,0,315,12.4,,--,--
46,Tomas Sandstrom,1995-96,PIT,R,58,35,35,70,4,69,1.21,17,30,1,4,2,0,187,18.7,,--,--
47,Scott Mellanby,1995-96,FLA,R,79,32,38,70,4,160,0.89,19,35,0,0,3,0,225,14.2,,--,--
48,Zdeno Ciger,1995-96,EDM,L,78,31,39,70,-15,41,0.90,12,31,0,0,3,0,184,16.8,,--,--
49,Travis Green,1995-96,NYI,C,69,25,45,70,-20,42,1.01,14,34,1,1,2,0,186,13.4,,--,--
50,Owen Nolan,1995-96,"COL, SJS",R,81,33,36,69,-33,146,0.85,16,29,1,3,2,0,207,15.9,,--,--
51,Luc Robitaille,1995-96,NYR,L,77,23,46,69,13,80,0.90,11,26,0,0,4,0,223,10.3,,--,--
52,Phil Housley,1995-96,"CGY, NJD",D,81,17,51,68,-6,30,0.84,6,35,0,0,1,0,205,8.3,,--,--
53,Jeremy Roenick,1995-96,CHI,C,66,32,35,67,9,109,1.02,12,19,4,7,2,0,171,18.7,,--,--
54,German Titov,1995-96,CGY,C,82,28,39,67,9,24,0.82,13,27,2,6,2,0,214,13.1,,--,--
55,Cliff Ronning,1995-96,VAN,C,79,22,45,67,16,42,0.85,5,15,0,0,1,0,187,11.8,,--,--
56,Gary Suter,1995-96,CHI,D,82,20,47,67,3,80,0.82,12,41,2,5,4,0,242,8.3,,--,--
57,Nicklas Lidstrom,1995-96,DET,D,81,17,50,67,29,20,0.83,8,37,1,5,1,0,211,8.1,,--,--
58,Sergei Zubov,1995-96,PIT,D,64,11,55,66,28,22,1.03,3,32,2,4,1,0,141,7.8,,--,--
59,Geoff Sanderson,1995-96,HFD,L,81,34,31,65,0,40,0.80,6,21,0,0,7,1,314,10.8,,--,--
60,Russ Courtnall,1995-96,VAN,R,81,26,39,65,25,40,0.80,6,10,4,9,4,1,205,12.7,,--,--
61,Roman Hamrlik,1995-96,TBL,D,82,16,49,65,-24,103,0.79,12,42,0,1,2,0,281,5.7,,--,--
62,Dmitri Khristich,1995-96,LAK,R,76,27,37,64,0,44,0.84,12,21,0,1,3,0,204,13.2,,--,--
63,Bryan Smolinski,1995-96,PIT,C,81,24,40,64,6,69,0.79,8,18,2,2,1,0,229,10.5,,--,--
64,Benoit Hogue,1995-96,"TOR, DAL",L,78,19,45,64,10,104,0.82,5,20,0,1,5,1,155,12.3,,--,--
65,Joe Juneau,1995-96,WSH,C,80,14,50,64,-3,30,0.80,7,28,2,2,2,0,176,8.0,,--,--
66,Tony Amonte,1995-96,CHI,R,81,31,32,63,10,62,0.78,5,18,4,4,5,0,216,14.3,,--,--
67,Andrew Cassels,1995-96,HFD,C,81,20,43,63,8,39,0.78,6,23,0,2,1,0,135,14.8,,--,--
68,Steve Thomas,1995-96,NJD,R,81,26,35,61,-2,98,0.75,6,17,0,0,6,3,192,13.5,,--,--
69,Rob Niedermayer,1995-96,FLA,C,82,26,35,61,1,107,0.74,11,23,0,0,6,0,155,16.8,,--,--
70,Daniel Alfredsson,1995-96,OTT,R,82,26,35,61,-18,28,0.74,8,26,2,2,3,0,212,12.3,,--,--
71,Al MacInnis,1995-96,STL,D,82,17,44,61,5,88,0.74,9,34,1,2,1,0,317,5.4,,--,--
72,Dale Hawerchuk,1995-96,"STL, PHI",C,82,17,44,61,15,26,0.74,6,24,0,1,2,0,180,9.4,,--,--
73,Larry Murphy,1995-96,TOR,D,82,12,49,61,-2,34,0.74,8,39,0,0,1,0,182,6.6,,--,--
74,Ray Sheppard,1995-96,"DET, SJS, FLA",R,70,37,23,60,-19,16,0.86,14,23,0,0,7,0,231,16.0,,--,--
75,Rick Tocchet,1995-96,"LAK, BOS",R,71,29,31,60,10,181,0.84,10,20,0,0,3,0,185,15.7,,--,--
76,Ray Ferraro,1995-96,"NYR, LAK",C,76,29,31,60,0,92,0.79,9,19,0,0,4,0,178,16.3,,--,--
77,Scott Young,1995-96,COL,R,81,21,39,60,2,50,0.74,7,18,0,1,5,0,229,9.2,,--,--
78,Bernie Nicholls,1995-96,CHI,C,59,19,41,60,11,60,1.02,6,22,0,1,2,0,100,19.0,,--,--
79,Jason Arnott,1995-96,EDM,C,64,28,31,59,-6,87,0.92,8,16,0,0,5,1,244,11.5,,--,--
80,Alexei Zhamnov,1995-96,WIN,C,58,22,37,59,-4,65,1.02,5,28,0,0,2,0,199,11.1,,--,--
81,Wendel Clark,1995-96,"NYI, TOR",L,71,32,26,58,-5,76,0.82,8,18,0,0,3,0,237,13.5,,--,--
82,Nelson Emerson,1995-96,HFD,R,81,29,29,58,-7,78,0.72,12,28,2,2,5,0,247,11.7,,--,--
83,Randy Burridge,1995-96,BUF,L,74,25,33,58,0,30,0.78,6,22,0,0,3,0,154,16.2,,--,--
84,Alex Kovalev,1995-96,NYR,R,81,24,34,58,5,98,0.72,8,18,1,1,7,0,206,11.7,,--,--
85,Adam Graves,1995-96,NYR,L,82,22,36,58,18,100,0.71,9,23,1,2,2,0,266,8.3,,--,--
86,Dave Andreychuk,1995-96,"TOR, NJD",L,76,28,29,57,-9,64,0.75,14,28,2,3,3,1,241,11.6,,--,--
87,Robert Svehla,1995-96,FLA,D,81,8,49,57,-3,94,0.70,7,34,0,2,0,0,146,5.5,,--,--
88,Martin Gelinas,1995-96,VAN,L,81,30,26,56,8,59,0.69,3,7,4,5,5,0,181,16.6,,--,--
89,Andrei Kovalenko,1995-96,"COL, MTL",R,77,28,28,56,20,49,0.73,6,14,0,0,6,0,131,21.4,,--,--
90,Derek Plante,1995-96,BUF,C,76,23,33,56,-4,28,0.74,4,14,0,1,5,2,203,11.3,,--,--
91,Markus Naslund,1995-96,"PIT, VAN",L,76,22,33,55,20,42,0.72,4,8,0,0,5,0,144,15.3,,--,--
92,Michael Nylander,1995-96,CGY,C,73,17,38,55,0,20,0.75,4,19,0,0,6,0,163,10.4,,--,--
93,Jeff Brown,1995-96,"VAN, HFD",D,76,8,47,55,8,56,0.72,5,31,0,0,0,0,177,4.5,,--,--
94,Mike Gartner,1995-96,TOR,R,82,35,19,54,5,52,0.66,15,21,0,0,4,0,275,12.7,,--,--
95,Jozef Stumpel,1995-96,BOS,L,76,18,36,54,-8,14,0.71,5,20,0,0,2,0,158,11.4,,--,--
96,Jyrki Lumme,1995-96,VAN,D,80,17,37,54,-9,50,0.68,8,25,0,2,2,0,192,8.8,,--,--
97,Sandis Ozolinsh,1995-96,"SJS, COL",D,73,14,40,54,2,54,0.74,8,32,1,1,1,0,166,8.4,,--,--
98,Mathieu Schneider,1995-96,"NYI, TOR",D,78,13,41,54,-20,103,0.69,7,40,0,0,1,1,191,6.8,,--,--
99,Teppo Numminen,1995-96,WIN,D,74,11,43,54,-4,22,0.73,6,28,0,1,3,0,165,6.7,,--,--
100,Garry Galley,1995-96,BUF,D,78,10,44,54,-2,81,0.69,7,35,1,3,2,0,175,5.7,,--,--
101,Eric Daze,1995-96,CHI,L,80,30,23,53,16,18,0.66,2,6,0,0,2,0,167,18.0,,--,--
102,Kevin Miller,1995-96,"SJS, PIT",C,81,28,25,53,-4,45,0.65,3,13,2,5,2,0,179,15.6,,--,--
103,Shawn McEachern,1995-96,BOS,L,82,24,29,53,-5,34,0.65,3,6,2,3,3,0,238,10.1,,--,--
104,Bill Guerin,1995-96,NJD,R,80,23,30,53,7,116,0.66,8,13,0,0,6,2,216,10.6,,--,--
105,Vitali Yachmenev,1995-96,LAK,R,80,19,34,53,-3,16,0.66,6,24,1,2,2,0,133,14.3,,--,--
106,Norm MacIver,1995-96,"PIT, WIN",D,71,7,46,53,6,58,0.75,3,28,0,2,0,0,79,8.9,,--,--
107,Alexander Selivanov,1995-96,TBL,R,79,31,21,52,3,93,0.66,13,18,0,0,5,0,215,14.4,,--,--
108,Keith Primeau,1995-96,DET,C,74,27,25,52,19,168,0.70,6,15,2,4,7,0,150,18.0,,--,--
109,Petr Klima,1995-96,TBL,R,67,22,30,52,-25,68,0.78,8,28,0,0,3,1,164,13.4,,--,--
110,Pat Falloon,1995-96,"SJS, PHI",R,71,25,26,51,14,10,0.72,9,19,0,0,2,0,170,14.7,,--,--
111,Roman Oksiuta,1995-96,"VAN, ANA",R,70,23,28,51,4,60,0.73,11,17,0,0,1,0,119,19.3,,--,--
112,Johan Garpenlov,1995-96,FLA,L,82,23,28,51,-10,36,0.62,8,22,0,0,7,0,130,17.7,,--,--
113,Joe Murphy,1995-96,CHI,R,70,22,29,51,-3,86,0.73,8,15,0,0,3,0,212,10.4,,--,--
114,Igor Korolev,1995-96,WIN,C,73,22,29,51,1,42,0.70,8,15,0,0,5,0,165,13.3,,--,--
115,Andrei Nikolishin,1995-96,HFD,C,61,14,37,51,-2,34,0.84,4,16,1,2,3,0,83,16.9,,--,--
116,Jason Dawe,1995-96,BUF,R,67,25,25,50,-8,33,0.75,8,15,1,1,0,0,130,19.2,,--,--
117,Robert Kron,1995-96,HFD,C,77,22,28,50,-1,6,0.65,8,17,1,3,3,0,203,10.8,,--,--
118,John Cullen,1995-96,TBL,C,76,16,34,50,1,65,0.66,8,20,0,0,3,0,152,10.5,,--,--
119,Eddie Olczyk,1995-96,WIN,R,51,27,22,49,0,65,0.96,16,18,0,0,1,0,147,18.4,,--,--
120,Yanic Perreault,1995-96,LAK,C,78,25,24,49,-11,16,0.63,8,17,3,4,7,3,175,14.3,,--,--
121,Brian Bellows,1995-96,TBL,L,79,23,26,49,-14,39,0.62,13,27,0,0,4,1,190,12.1,,--,--
122,Ted Donato,1995-96,BOS,L,82,23,26,49,6,46,0.60,7,15,0,2,1,1,152,15.1,,--,--
123,Dave Gagner,1995-96,"DAL, TOR",C,73,21,28,49,-19,103,0.67,7,18,0,2,3,0,215,9.8,,--,--
124,Adam Deadmarsh,1995-96,COL,R,78,21,27,48,20,142,0.62,3,8,0,0,2,0,151,13.9,,--,--
125,John MacLean,1995-96,NJD,R,76,20,28,48,3,91,0.63,3,15,3,4,3,0,237,8.4,,--,--
126,Todd Krygier,1995-96,"ANA, WSH",L,76,15,33,48,-1,82,0.63,3,7,1,4,0,0,181,8.3,,--,--
127,Denis Savard,1995-96,CHI,C,69,13,35,48,20,102,0.70,2,10,0,0,1,0,110,11.8,,--,--
128,Murray Craven,1995-96,CHI,L,66,18,29,47,20,36,0.71,5,6,1,2,7,0,86,20.9,,--,--
129,Eric Desjardins,1995-96,PHI,D,80,7,40,47,19,45,0.59,5,30,0,2,2,1,184,3.8,,--,--
130,Cam Neely,1995-96,BOS,R,49,26,20,46,3,31,0.94,7,15,0,0,3,0,191,13.6,,--,--
131,Shayne Corson,1995-96,STL,L,77,18,28,46,3,192,0.60,13,22,0,1,0,0,150,12.0,,--,--
132,Jeff Friesen,1995-96,SJS,L,79,15,31,46,-19,42,0.58,2,10,0,3,0,0,123,12.2,,--,--
133,Todd Elik,1995-96,BOS,L,59,13,33,46,2,40,0.78,6,16,0,0,2,0,108,12.0,,--,--
134,Marty McInnis,1995-96,NYI,L,74,12,34,46,-11,39,0.62,2,15,0,1,1,0,167,7.2,,--,--
135,Steve Konowalchuk,1995-96,WSH,L,70,23,22,45,13,92,0.64,7,13,1,3,3,2,197,11.7,,--,--
136,Saku Koivu,1995-96,MTL,C,82,20,25,45,-7,40,0.55,8,14,3,4,2,0,136,14.7,,--,--
137,Jari Kurri,1995-96,"LAK, NYR",R,71,18,27,45,-16,39,0.63,5,14,1,3,0,0,158,11.4,,--,--
138,Dan Quinn,1995-96,"OTT, PHI",C,63,13,32,45,-6,46,0.71,7,18,0,0,0,0,109,11.9,,--,--
139,Dave Reid,1995-96,BOS,L,63,23,21,44,14,4,0.70,1,1,6,7,3,0,160,14.4,,--,--
140,Steve Rucchin,1995-96,ANA,C,64,19,25,44,3,12,0.69,8,19,1,1,4,0,113,16.8,,--,--
141,Stu Barnes,1995-96,FLA,C,72,19,25,44,-12,46,0.61,8,21,0,0,5,0,158,12.0,,--,--
142,Brad May,1995-96,BUF,L,79,15,29,44,6,295,0.56,3,8,0,0,4,0,168,8.9,,--,--
143,Esa Tikkanen,1995-96,"STL, NJD, VAN",L,58,14,30,44,1,36,0.76,8,22,1,1,2,0,95,14.7,,--,--
144,Mikael Renberg,1995-96,PHI,R,51,23,20,43,8,45,0.84,9,17,0,0,4,0,198,11.6,,--,--
145,Darren Turcotte,1995-96,"WIN, SJS",C,68,22,21,43,5,30,0.63,2,8,1,2,4,0,167,13.2,,--,--
146,Greg Adams,1995-96,DAL,L,66,22,21,43,-21,33,0.65,11,20,1,2,1,0,140,15.7,,--,--
147,Dino Ciccarelli,1995-96,DET,R,64,22,21,43,14,99,0.67,13,20,0,0,5,0,107,20.6,,--,--
148,Kevin Todd,1995-96,LAK,C,74,16,27,43,6,38,0.58,0,3,2,2,4,0,132,12.1,,--,--
149,Martin Straka,1995-96,"OTT, NYI, FLA",C,77,13,30,43,-19,41,0.56,6,15,0,0,1,0,98,13.3,,--,--
150,Gary Roberts,1995-96,CGY,L,35,22,20,42,15,78,1.20,9,16,0,0,5,0,84,26.2,,--,--
151,Valeri Bure,1995-96,MTL,R,77,22,20,42,10,28,0.55,5,13,0,0,1,0,143,15.4,,--,--
152,Brent Gilchrist,1995-96,DAL,L,77,20,22,42,-11,36,0.55,6,9,1,2,2,0,164,12.2,,--,--
153,Petr Sykora,1995-96,NJD,R,63,18,24,42,7,32,0.67,8,19,0,0,3,0,128,14.1,,--,--
154,Viacheslav Fetisov,1995-96,DET,D,69,7,35,42,37,96,0.61,1,13,1,2,1,0,127,5.5,,--,--
155,Jesse Belanger,1995-96,"FLA, VAN",C,72,20,21,41,-5,14,0.57,8,21,0,0,2,0,151,13.2,,--,--
156,Keith Jones,1995-96,WSH,R,68,18,23,41,8,103,0.60,5,14,0,0,2,0,155,11.6,,--,--
157,Ray Whitney,1995-96,SJS,L,60,17,24,41,-23,16,0.68,4,12,2,3,2,0,106,16.0,,--,--
158,Sergei Gonchar,1995-96,WSH,D,78,15,26,41,25,60,0.53,4,14,0,0,4,0,139,10.8,,--,--
159,Kevin Hatcher,1995-96,DAL,D,74,15,26,41,-24,58,0.55,7,22,0,0,3,0,237,6.3,,--,--
160,Joel Otto,1995-96,PHI,C,67,12,29,41,11,115,0.61,6,14,1,3,1,0,91,13.2,,--,--
161,Geoff Courtnall,1995-96,STL,L,69,24,16,40,-9,101,0.58,7,14,1,1,1,0,228,10.5,,--,--
162,Bob Probert,1995-96,CHI,L,78,19,21,40,15,237,0.51,1,5,0,0,3,0,97,19.6,,--,--
163,Greg Johnson,1995-96,DET,C,60,18,22,40,6,30,0.67,5,14,0,1,2,0,87,20.7,,--,--
164,Mariusz Czerkawski,1995-96,"BOS, EDM",R,70,17,23,40,-4,18,0.57,3,9,0,0,1,1,142,12.0,,--,--
165,Brent Sutter,1995-96,CHI,C,80,13,27,40,14,56,0.50,0,1,0,0,3,1,102,12.7,,--,--
166,David Oliver,1995-96,EDM,R,80,20,19,39,-22,34,0.49,14,21,0,0,0,0,131,15.3,,--,--
167,Dallas Drake,1995-96,WIN,R,69,19,20,39,-7,36,0.57,4,7,4,5,2,1,121,15.7,,--,--
168,Todd Bertuzzi,1995-96,NYI,R,76,18,21,39,-14,83,0.51,4,7,0,0,2,0,127,14.2,,--,--
169,Alexei Yashin,1995-96,OTT,C,46,15,24,39,-15,28,0.85,8,15,0,0,1,0,143,10.5,,--,--
170,Marcus Ragnarsson,1995-96,SJS,D,71,8,31,39,-24,42,0.55,4,17,0,0,0,0,94,8.5,,--,--
171,Todd Marchant,1995-96,EDM,C,81,19,19,38,-19,66,0.47,2,3,3,5,2,0,221,8.6,,--,--
172,Chris Gratton,1995-96,TBL,C,82,17,21,38,-13,105,0.46,7,14,0,0,3,0,183,9.3,,--,--
173,Mike Sillinger,1995-96,"ANA, VAN",C,74,14,24,38,-18,38,0.51,7,16,1,1,2,0,159,8.8,,--,--
174,Sylvain Cote,1995-96,WSH,D,81,5,33,38,5,40,0.47,3,15,0,2,2,0,212,2.4,,--,--
175,Jody Hull,1995-96,FLA,R,78,20,17,37,5,25,0.47,2,3,0,3,3,0,120,16.7,,--,--
176,Dale Hunter,1995-96,WSH,C,82,13,24,37,5,112,0.45,4,12,0,0,3,0,128,10.2,,--,--
177,Bruce Driver,1995-96,NYR,D,66,3,34,37,2,42,0.56,3,22,0,0,0,0,140,2.1,,--,--
178,Pat Peake,1995-96,WSH,C,62,17,19,36,7,46,0.58,8,14,0,0,3,0,129,13.2,,--,--
179,Randy Cunneyworth,1995-96,OTT,L,81,17,19,36,-31,130,0.44,4,8,0,0,2,0,142,12.0,,--,--
180,Kevin Stevens,1995-96,"BOS, LAK",L,61,13,23,36,-10,71,0.59,6,11,0,0,1,0,170,7.6,,--,--
181,Steve Duchesne,1995-96,OTT,D,62,12,24,36,-23,42,0.58,7,26,0,0,2,0,163,7.4,,--,--
182,Patrice Brisebois,1995-96,MTL,D,69,9,27,36,10,65,0.52,3,19,0,0,1,0,127,7.1,,--,--
183,Alexei Zhitnik,1995-96,BUF,D,80,6,30,36,-25,58,0.45,5,23,0,2,0,0,193,3.1,,--,--
184,Miroslav Satan,1995-96,EDM,R,62,18,17,35,0,22,0.56,6,11,0,0,4,1,113,15.9,,--,--
185,Tony Granato,1995-96,LAK,R,49,17,18,35,-5,46,0.71,5,9,0,1,1,0,156,10.9,,--,--
186,Radek Bonk,1995-96,OTT,C,76,16,19,35,-5,36,0.46,5,12,0,0,1,0,161,9.9,,--,--
187,Cory Stillman,1995-96,CGY,L,74,16,19,35,-5,41,0.47,4,17,1,1,3,0,132,12.1,,--,--
188,Rob Zamuner,1995-96,TBL,L,72,15,20,35,11,62,0.49,0,2,3,4,4,1,152,9.9,,--,--
189,Brian Noonan,1995-96,STL,R,81,13,22,35,2,84,0.43,3,8,1,2,6,1,131,9.9,,--,--
190,Calle Johansson,1995-96,WSH,D,78,10,25,35,13,50,0.45,4,15,0,2,0,0,182,5.5,,--,--
191,James Patrick,1995-96,CGY,D,80,3,32,35,3,30,0.44,1,17,0,1,0,0,116,2.6,,--,--
192,Brent Fedyk,1995-96,"PHI, DAL",L,65,20,14,34,-16,54,0.52,8,12,0,1,0,0,113,17.7,,--,--
193,Alexander Semak,1995-96,NYI,C,69,20,14,34,-4,68,0.49,6,10,0,0,2,0,128,15.6,,--,--
194,Chris Simon,1995-96,COL,L,64,16,18,34,10,250,0.53,4,7,0,0,1,0,105,15.2,,--,--
195,Vladimir Konstantinov,1995-96,DET,D,81,14,20,34,60,139,0.42,3,8,1,1,3,0,168,8.3,,--,--
196,Tom Fitzgerald,1995-96,FLA,R,82,13,21,34,-3,75,0.41,1,2,6,6,2,0,141,9.2,,--,--
197,Bill Lindsay,1995-96,FLA,L,73,12,22,34,13,57,0.47,0,0,3,6,2,0,118,10.2,,--,--
198,Jason Woolley,1995-96,FLA,D,52,6,28,34,-9,32,0.65,3,22,0,0,0,0,98,6.1,,--,--
199,Dmitri Mironov,1995-96,PIT,D,72,3,31,34,19,88,0.47,1,7,0,2,1,0,86,3.5,,--,--
200,Brian Savage,1995-96,MTL,L,75,25,8,33,-8,28,0.44,4,7,0,0,4,0,150,16.7,,--,--
201,Jamie Baker,1995-96,SJS,C,77,16,17,33,-19,79,0.43,2,2,6,7,0,0,117,13.7,,--,--
202,Marty McSorley,1995-96,"LAK, NYR",D,68,10,23,33,-20,169,0.49,1,9,1,3,1,0,130,7.7,,--,--
203,Steve Chiasson,1995-96,CGY,D,76,8,25,33,3,62,0.43,5,16,0,1,2,0,175,4.6,,--,--
204,Scott Niedermayer,1995-96,NJD,D,79,8,25,33,5,46,0.42,6,16,0,3,0,0,179,4.5,,--,--
205,Stephane Richer,1995-96,NJD,R,73,20,12,32,-8,30,0.44,3,4,4,5,3,1,192,10.4,,--,--
206,Sergei Nemchinov,1995-96,NYR,L,78,17,15,32,9,38,0.41,0,1,0,0,2,0,118,14.4,,--,--
207,Eric Lacroix,1995-96,LAK,L,72,16,16,32,-11,110,0.44,3,6,0,0,1,0,107,14.9,,--,--
208,Joe Nieuwendyk,1995-96,DAL,C,52,14,18,32,-17,41,0.62,8,16,0,0,3,0,138,10.1,,--,--
209,Kirk Muller,1995-96,"NYI, TOR",L,51,13,19,32,-13,57,0.63,7,11,0,1,1,0,102,12.7,,--,--
210,Derek King,1995-96,NYI,L,61,12,20,32,-10,23,0.52,5,6,1,1,0,0,154,7.8,,--,--
211,Bob Errey,1995-96,DET,L,71,11,21,32,30,66,0.45,2,3,2,3,2,0,85,12.9,,--,--
212,Boris Mironov,1995-96,EDM,D,78,8,24,32,-23,101,0.41,7,17,0,0,1,0,158,5.1,,--,--
213,Paul Ysebaert,1995-96,TBL,L,55,16,15,31,-19,16,0.56,4,10,1,1,1,0,135,11.8,,--,--
214,Matthew Barnaby,1995-96,BUF,R,73,15,16,31,-2,335,0.42,0,0,0,0,0,0,131,11.5,,--,--
215,Michael Peca,1995-96,BUF,C,68,11,20,31,-1,67,0.46,4,8,3,4,1,0,109,10.1,,--,--
216,Derian Hatcher,1995-96,DAL,D,79,8,23,31,-12,129,0.39,2,9,0,0,1,0,125,6.4,,--,--
217,Jeff Norton,1995-96,"STL, EDM",D,66,8,23,31,9,42,0.47,1,13,0,1,2,0,85,9.4,,--,--
218,Dean McAmmond,1995-96,EDM,C,53,15,15,30,6,23,0.57,4,8,0,0,0,0,79,19.0,,--,--
219,Bobby Holik,1995-96,NJD,C,63,13,17,30,9,58,0.48,1,4,0,0,1,0,157,8.3,,--,--
220,Paul Ranheim,1995-96,HFD,L,73,10,20,30,-2,14,0.41,0,2,1,3,1,0,126,7.9,,--,--
221,Gord Murphy,1995-96,FLA,D,70,8,22,30,5,30,0.43,4,15,0,2,0,0,125,6.4,,--,--
222,Bobby Dollas,1995-96,ANA,D,82,8,22,30,9,64,0.37,0,8,1,2,1,0,117,6.8,,--,--
223,Oleg Tverdovsky,1995-96,"ANA, WIN",D,82,7,23,30,-7,41,0.37,2,8,0,0,0,0,119,5.9,,--,--
