,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
84,George Parsons,1937-38,TOR,L,30,5,6,11,,6,0.37,0,0,0,0,3,1,,--,,--,--
85,Jack Shill,1937-38,"NYA, CHI",C,45,5,6,11,,18,0.24,0,0,0,0,1,0,,--,,--,--
86,Earl Robinson,1937-38,MMR,R,39,4,7,11,,13,0.28,0,3,0,0,0,0,,--,,--,--
87,Carl Voss,1937-38,"MMR, CHI",C,37,3,8,11,,0,0.30,0,1,0,0,0,0,,--,,--,--
88,Red Beattie,1937-38,"BOS, DET, NYA",L,44,4,6,10,,5,0.23,0,0,0,0,1,0,,--,,--,--
89,Bucko McDonald,1937-38,DET,D,47,3,7,10,,14,0.21,0,0,0,0,1,0,,--,,--,--
90,Cy Wentworth,1937-38,MMR,D,48,4,5,9,,32,0.19,0,0,1,1,1,0,,--,,--,--
91,Red Goupille,1937-38,MTL,D,47,4,5,9,,44,0.19,1,2,1,1,0,1,,--,,--,--
92,Mud Bruneteau,1937-38,DET,R,24,3,6,9,,16,0.38,0,0,0,0,0,0,,--,,--,--
93,John Gallagher,1937-38,NYA,D,46,3,6,9,,18,0.20,0,0,0,0,1,0,,--,,--,--
94,Don Willson,1937-38,MTL,C,18,2,7,9,,0,0.50,1,2,0,0,0,0,,--,,--,--
95,Roger Jenkins,1937-38,CHI,R,36,1,8,9,,26,0.25,0,0,0,0,1,0,,--,,--,--
96,Doug Young,1937-38,DET,D,48,3,5,8,,24,0.17,0,0,0,0,0,0,,--,,--,--
97,George Brown,1937-38,MTL,C,34,1,7,8,,14,0.24,0,2,0,0,0,0,,--,,--,--
98,Ron Hudson,1937-38,DET,C,32,5,2,7,,2,0.22,0,0,0,0,0,0,,--,,--,--
99,Ebbie Goodfellow,1937-38,DET,C,30,0,7,7,,13,0.23,0,1,0,0,0,0,,--,,--,--
100,Tom Cook,1937-38,MMR,C,21,2,4,6,,0,0.29,0,1,0,0,0,0,,--,,--,--
101,Armand Mondou,1937-38,MTL,L,7,2,4,6,,0,0.86,1,1,0,0,0,0,,--,,--,--
102,Jack Portland,1937-38,BOS,D,48,0,6,6,,26,0.13,0,1,0,2,0,0,,--,,--,--
103,Joe Lamb,1937-38,"NYA, DET",R,39,4,1,5,,26,0.13,0,0,0,0,0,0,,--,,--,--
104,Alex Levinsky,1937-38,CHI,D,48,3,2,5,,18,0.10,0,0,0,0,0,0,,--,,--,--
105,Joe Cooper,1937-38,NYR,D,46,3,2,5,,56,0.11,0,0,0,0,1,0,,--,,--,--
106,Reg Hamilton,1937-38,TOR,D,45,1,4,5,,43,0.11,0,1,0,1,0,0,,--,,--,--
107,Marty Burke,1937-38,"CHI, MTL",D,49,0,5,5,,39,0.10,0,1,0,0,0,0,,--,,--,--
108,Des Smith,1937-38,MMR,D,40,3,1,4,,47,0.10,0,0,0,0,0,0,,--,,--,--
109,Hap Emms,1937-38,NYA,L,20,1,3,4,,6,0.20,0,0,0,0,1,0,,--,,--,--
110,Glenn Brydson,1937-38,CHI,R,19,1,3,4,,6,0.21,0,1,0,0,0,0,,--,,--,--
111,Pete Palangio,1937-38,CHI,L,19,2,1,3,,4,0.16,0,0,0,0,0,0,,--,,--,--
112,Bert Connelly,1937-38,CHI,L,15,1,2,3,,4,0.20,0,0,0,0,0,0,,--,,--,--
113,Bill MacKenzie,1937-38,"MTL, CHI",D,46,1,2,3,,24,0.07,0,0,0,0,0,0,,--,,--,--
114,Bingo Kampman,1937-38,TOR,D,32,1,2,3,,56,0.09,0,0,0,1,1,0,,--,,--,--
115,Gerry Shannon,1937-38,MMR,L,36,0,3,3,,20,0.08,0,0,0,0,0,0,,--,,--,--
116,Hap Day,1937-38,NYA,D,43,0,3,3,,14,0.07,0,0,0,0,0,0,,--,,--,--
117,Mel Hill,1937-38,BOS,R,6,2,0,2,,2,0.33,0,0,0,0,0,0,,--,,--,--
118,Gus Mancuso,1937-38,MTL,R,17,1,1,2,,4,0.12,0,0,0,0,0,0,,--,,--,--
119,Ralph Bowman,1937-38,DET,D,45,0,2,2,,26,0.04,0,0,0,0,0,0,,--,,--,--
120,Muzz Patrick,1937-38,NYR,D,1,0,2,2,,0,2.00,0,0,0,0,0,0,,--,,--,--
121,Virgil Johnson,1937-38,CHI,D,25,0,2,2,,2,0.08,0,1,0,0,0,0,,--,,--,--
122,Art Wiebe,1937-38,CHI,D,43,0,2,2,,24,0.05,0,0,0,0,0,0,,--,,--,--
123,Armand Raymond,1937-38,MTL,D,11,0,2,2,,4,0.18,0,1,0,0,0,0,,--,,--,--
124,Hickey Nicholson,1937-38,CHI,L,2,1,0,1,,0,0.50,0,0,0,0,0,0,,--,,--,--
125,Frank Boucher,1937-38,NYR,C,18,0,1,1,,2,0.06,0,0,0,0,0,0,,--,,--,--
126,Ken Doraty,1937-38,DET,R,2,0,1,1,,2,0.50,0,0,0,0,0,0,,--,,--,--
127,Lloyd Klein,1937-38,NYA,L,3,0,1,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
128,Red Hamill,1937-38,BOS,L,6,0,1,1,,2,0.17,0,0,0,0,0,0,,--,,--,--
129,Allan Murray,1937-38,NYA,D,47,0,1,1,,34,0.02,0,0,0,0,0,0,,--,,--,--
130,Dutch Hiller,1937-38,NYR,L,8,0,1,1,,2,0.13,0,0,0,0,0,0,,--,,--,--
131,Pete Bessone,1937-38,DET,D,6,0,1,1,,6,0.17,0,0,0,0,0,0,,--,,--,--
132,Rolly Roulston,1937-38,DET,L,2,0,1,1,,0,0.50,0,0,0,0,0,0,,--,,--,--
133,Bill Kendall,1937-38,CHI,R,9,0,1,1,,2,0.11,0,0,0,0,0,0,,--,,--,--
134,Clarence Drouillard,1937-38,DET,C,10,0,1,1,,0,0.10,0,0,0,0,0,0,,--,,--,--
135,Pete Kelly,1937-38,DET,R,9,0,1,1,,2,0.11,0,0,0,0,0,0,,--,,--,--
136,Jack Crawford,1937-38,BOS,D,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
137,Ivan Johnson,1937-38,NYA,D,31,0,0,0,,10,--,0,0,0,0,0,0,,--,,--,--
138,Oscar Hanson,1937-38,CHI,C,8,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
139,Larry Molyneaux,1937-38,NYR,D,2,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
140,Murray Armstrong,1937-38,TOR,C,9,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
141,John Sherf,1937-38,DET,L,6,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
142,Jimmy Orlando,1937-38,DET,D,6,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
143,John Doran,1937-38,DET,D,7,0,0,0,,10,--,0,0,0,0,0,0,,--,,--,--
144,Chuck Corrigan,1937-38,TOR,R,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
145,Tony Demers,1937-38,MTL,R,6,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
146,Maurice Croghan,1937-38,MMR,D,16,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
147,Harold Jackson,1937-38,CHI,D,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
148,Wally Kilrea,1937-38,DET,R,5,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
149,Howie Mackie,1937-38,DET,R,7,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
150,Ossie Asmundson,1937-38,MTL,C,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
151,Vic Heyliger,1937-38,CHI,C,7,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
152,Rudy Ahlin,1937-38,CHI,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
