,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
21,Grant Warwick,1946-47,NYR,R,54,20,20,40,,24,0.74,9,10,0,0,2,0,,--,,--,--
22,George Gee,1946-47,CHI,C,60,20,20,40,,26,0.67,6,9,0,0,2,0,,--,,--,--
23,Edgar Laprade,1946-47,NYR,C,58,15,25,40,,9,0.69,2,8,2,2,2,0,,--,,--,--
24,Bill Cowley,1946-47,BOS,C,51,13,25,38,,16,0.74,2,7,0,0,3,0,,--,,--,--
25,Bill Ezinicki,1946-47,TOR,R,60,17,20,37,,93,0.62,2,3,0,0,2,0,,--,,--,--
26,Joe Carveth,1946-47,BOS,R,51,21,15,36,,18,0.71,2,3,0,0,3,0,,--,,--,--
27,Bud Poile,1946-47,TOR,R,59,19,17,36,,19,0.61,2,6,1,1,2,0,,--,,--,--
28,Pete Horeck,1946-47,"CHI, DET",L,56,16,19,35,,71,0.63,4,5,0,0,2,0,,--,,--,--
29,Harry Watson,1946-47,TOR,L,44,19,15,34,,10,0.77,0,1,0,0,3,0,,--,,--,--
30,Pat Lundy,1946-47,DET,C,59,17,17,34,,10,0.58,3,4,0,0,3,0,,--,,--,--
31,Gaye Stewart,1946-47,TOR,L,60,19,14,33,,15,0.55,4,5,0,1,3,0,,--,,--,--
32,Bryan Hextall Sr.,1946-47,NYR,R,60,20,10,30,,18,0.50,0,0,0,0,6,0,,--,,--,--
33,Leo Gravelle,1946-47,MTL,R,53,16,14,30,,10,0.57,0,3,0,0,2,0,,--,,--,--
34,Elmer Lach,1946-47,MTL,C,31,14,16,30,,22,0.97,2,7,0,0,4,0,,--,,--,--
35,Don Gallinger,1946-47,BOS,C,47,11,19,30,,12,0.64,2,4,0,0,3,0,,--,,--,--
36,Buddy O'Connor,1946-47,MTL,C,46,10,20,30,,6,0.65,2,6,0,0,2,0,,--,,--,--
37,Jimmy Conacher,1946-47,DET,C,33,16,13,29,,2,0.88,1,5,0,0,0,0,,--,,--,--
38,Cal Gardner,1946-47,NYR,C,52,13,16,29,,30,0.56,4,11,0,0,2,0,,--,,--,--
39,Joe Klukay,1946-47,TOR,L,55,9,20,29,,12,0.53,0,2,1,2,3,0,,--,,--,--
40,Church Russell,1946-47,NYR,L,54,20,8,28,,8,0.52,5,7,0,0,0,0,,--,,--,--
41,Nick Metz,1946-47,TOR,L,60,12,16,28,,15,0.47,2,3,1,1,4,0,,--,,--,--
42,Clint Smith,1946-47,CHI,C,52,9,17,26,,6,0.50,1,1,0,0,0,0,,--,,--,--
43,Pat Egan,1946-47,BOS,D,60,7,18,25,,89,0.42,0,1,0,0,1,0,,--,,--,--
44,Jimmy Peters,1946-47,MTL,R,60,11,13,24,,27,0.40,0,1,0,0,3,0,,--,,--,--
45,Rene Trudell,1946-47,NYR,R,59,8,16,24,,38,0.41,3,4,0,0,1,0,,--,,--,--
46,Bep Guidolin,1946-47,BOS,L,56,10,13,23,,73,0.41,0,1,0,0,0,0,,--,,--,--
47,Eddie Bruneteau,1946-47,DET,R,60,9,14,23,,14,0.38,2,6,0,0,0,0,,--,,--,--
48,Gordie Howe,1946-47,DET,R,58,7,15,22,,52,0.38,0,0,0,0,0,0,,--,,--,--
49,Bill Quackenbush,1946-47,DET,D,44,5,17,22,,6,0.50,1,3,0,0,3,0,,--,,--,--
50,Ken Reardon,1946-47,MTL,D,52,5,17,22,,84,0.42,1,3,0,0,1,0,,--,,--,--
51,Roger Leger,1946-47,MTL,D,49,4,18,22,,12,0.45,3,9,0,0,0,0,,--,,--,--
52,Ken Smith,1946-47,BOS,L,60,14,7,21,,4,0.35,0,0,0,0,3,0,,--,,--,--
53,George Allen,1946-47,MTL,L,49,7,14,21,,12,0.43,1,3,1,1,0,0,,--,,--,--
54,Murph Chamberlain,1946-47,MTL,L,49,10,10,20,,97,0.41,1,1,0,0,2,0,,--,,--,--
55,Terry Reardon,1946-47,BOS,C,60,6,14,20,,17,0.33,0,0,0,0,1,0,,--,,--,--
56,Vic Lynn,1946-47,TOR,L,31,6,14,20,,44,0.65,1,4,1,1,0,0,,--,,--,--
57,Neil Colville,1946-47,NYR,C,60,4,16,20,,16,0.33,0,4,0,0,0,0,,--,,--,--
58,Ab DeMarco Sr.,1946-47,NYR,C,44,9,10,19,,2,0.43,0,1,0,0,1,0,,--,,--,--
59,Wally Stanowski,1946-47,TOR,D,51,3,16,19,,12,0.37,0,3,0,0,0,0,,--,,--,--
60,Bill Gadsby,1946-47,CHI,D,48,8,10,18,,31,0.38,2,3,0,1,2,0,,--,,--,--
61,Alf Pike,1946-47,NYR,L,31,7,11,18,,2,0.58,1,1,0,0,0,0,,--,,--,--
62,Phil Watson,1946-47,NYR,R,48,6,12,18,,17,0.38,1,2,0,0,4,0,,--,,--,--
63,Gus Mortson,1946-47,TOR,D,60,5,13,18,,133,0.30,1,3,2,2,0,0,,--,,--,--
64,Jack Crawford,1946-47,BOS,D,58,1,17,18,,16,0.31,0,4,0,0,0,0,,--,,--,--
65,Murray Henderson,1946-47,BOS,D,57,5,12,17,,63,0.30,0,2,0,0,0,0,,--,,--,--
66,Jimmy Thomson,1946-47,TOR,D,60,2,14,16,,97,0.27,1,5,0,1,1,0,,--,,--,--
67,Ken Mosdell,1946-47,MTL,C,54,5,10,15,,50,0.28,0,0,0,0,2,0,,--,,--,--
68,Gerry Couture,1946-47,DET,R,30,5,10,15,,0,0.50,0,2,0,0,1,0,,--,,--,--
69,Glen Harmon,1946-47,MTL,D,57,5,9,14,,53,0.25,1,4,0,0,0,0,,--,,--,--
70,Jack Stewart,1946-47,DET,D,55,5,9,14,,83,0.25,0,1,0,0,0,0,,--,,--,--
71,Jack McGill,1946-47,BOS,C,25,5,9,14,,19,0.56,0,0,0,0,1,0,,--,,--,--
72,Bill Moe,1946-47,NYR,D,59,4,10,14,,44,0.24,0,3,0,0,1,0,,--,,--,--
73,Don Metz,1946-47,TOR,R,40,4,9,13,,10,0.33,0,2,0,0,1,0,,--,,--,--
74,Leo Lamoureux,1946-47,MTL,C,50,2,11,13,,14,0.26,1,2,0,0,0,0,,--,,--,--
75,Hal Laycoe,1946-47,NYR,D,58,1,12,13,,25,0.22,0,4,0,1,0,0,,--,,--,--
76,Fern Gauthier,1946-47,DET,R,40,1,12,13,,2,0.33,0,2,0,0,0,0,,--,,--,--
77,Butch Bouchard,1946-47,MTL,D,60,5,7,12,,60,0.20,0,2,0,0,1,0,,--,,--,--
78,Eddie Wares,1946-47,CHI,R,60,4,7,11,,21,0.18,0,0,0,0,1,0,,--,,--,--
79,John Mariucci,1946-47,CHI,D,52,2,9,11,,110,0.21,0,1,0,0,0,0,,--,,--,--
80,Joe Bell,1946-47,NYR,L,47,6,4,10,,12,0.21,1,1,0,0,0,0,,--,,--,--
81,Gus Bodnar,1946-47,TOR,C,39,4,6,10,,10,0.26,2,3,0,0,0,0,,--,,--,--
82,Leo Reise Jr.,1946-47,"CHI, DET",D,48,4,6,10,,32,0.21,0,0,0,0,0,0,,--,,--,--
83,Bill Barilko,1946-47,TOR,D,18,3,7,10,,33,0.56,1,3,0,0,0,0,,--,,--,--
84,Joe Cooper,1946-47,NYR,D,59,2,8,10,,36,0.17,1,1,0,0,0,0,,--,,--,--
85,Bob Fillion,1946-47,MTL,L,57,6,3,9,,16,0.16,0,0,0,1,0,0,,--,,--,--
86,Mark Marquess,1946-47,BOS,R,27,5,4,9,,6,0.33,0,0,0,0,1,0,,--,,--,--
87,Frank Ashworth,1946-47,CHI,C,18,5,4,9,,2,0.50,0,0,0,0,0,0,,--,,--,--
88,Garth Boesch,1946-47,TOR,D,35,4,5,9,,47,0.26,0,0,0,0,1,0,,--,,--,--
89,Ralph Nattrass,1946-47,CHI,D,35,4,5,9,,34,0.26,0,2,0,0,1,0,,--,,--,--
90,Babe Pratt,1946-47,BOS,D,31,4,4,8,,25,0.26,0,0,0,0,0,0,,--,,--,--
91,Bill Juzda,1946-47,NYR,D,45,3,5,8,,60,0.18,0,3,0,0,0,0,,--,,--,--
92,Jack Jackson,1946-47,CHI,D,48,2,5,7,,38,0.15,0,1,0,0,0,0,,--,,--,--
93,Doug McCaig,1946-47,DET,D,47,2,4,6,,62,0.13,0,0,0,0,0,0,,--,,--,--
94,Harold Jackson,1946-47,DET,D,37,1,5,6,,39,0.16,0,0,0,0,0,0,,--,,--,--
95,Lloyd Doran,1946-47,DET,C,24,3,2,5,,10,0.21,0,0,0,0,0,0,,--,,--,--
96,Fern Flaman,1946-47,BOS,D,24,1,4,5,,41,0.21,0,0,0,0,0,0,,--,,--,--
97,George Johnston,1946-47,CHI,R,10,3,1,4,,0,0.40,0,0,0,0,1,0,,--,,--,--
98,Ed Barry,1946-47,BOS,L,19,1,3,4,,2,0.21,0,0,0,0,0,0,,--,,--,--
99,Hank Blade,1946-47,CHI,L,18,1,3,4,,2,0.22,0,0,0,0,0,0,,--,,--,--
100,Clare Martin,1946-47,BOS,D,6,3,0,3,,0,0.50,1,1,0,0,1,0,,--,,--,--
101,Sid Smith,1946-47,TOR,L,14,2,1,3,,0,0.21,0,1,0,0,0,0,,--,,--,--
102,Al Dewsbury,1946-47,DET,D,23,2,1,3,,12,0.13,1,1,0,0,1,0,,--,,--,--
103,Reg Hamilton,1946-47,CHI,D,10,0,3,3,,2,0.30,0,0,0,0,0,0,,--,,--,--
104,Bill Shill,1946-47,BOS,R,27,2,0,2,,2,0.07,0,0,0,0,0,0,,--,,--,--
105,Jean Paul Lamirande,1946-47,NYR,L,14,1,1,2,,14,0.14,0,0,0,0,0,0,,--,,--,--
106,John Quilty,1946-47,MTL,C,3,1,1,2,,0,0.67,1,1,0,0,0,0,,--,,--,--
107,Joe Levandoski,1946-47,NYR,R,8,1,1,2,,0,0.25,0,0,0,0,0,0,,--,,--,--
108,Bob Goldham,1946-47,TOR,D,11,1,1,2,,10,0.18,0,0,0,0,0,0,,--,,--,--
109,Les Douglas,1946-47,DET,C,12,0,2,2,,2,0.17,0,0,0,0,0,0,,--,,--,--
110,Harry Taylor,1946-47,TOR,C,9,0,2,2,,0,0.22,0,0,0,0,0,0,,--,,--,--
111,Don Grosso,1946-47,BOS,L,33,0,2,2,,2,0.06,0,0,0,0,0,0,,--,,--,--
112,Harry Dick,1946-47,CHI,D,12,0,1,1,,12,0.08,0,0,0,0,0,0,,--,,--,--
113,Norm McAtee,1946-47,BOS,C,13,0,1,1,,0,0.08,0,0,0,0,0,0,,--,,--,--
114,Jean Paul Denis,1946-47,NYR,R,6,0,1,1,,0,0.17,0,0,0,0,0,0,,--,,--,--
115,Cliff Simpson,1946-47,DET,C,6,0,1,1,,0,0.17,0,0,0,0,0,0,,--,,--,--
116,Hub Macey,1946-47,MTL,L,12,0,1,1,,0,0.08,0,0,0,0,0,0,,--,,--,--
117,Tony Licari,1946-47,DET,R,9,0,1,1,,0,0.11,0,0,0,0,0,0,,--,,--,--
118,Harry Bell,1946-47,NYR,R,1,0,1,1,,0,1.00,0,0,0,0,0,0,,--,,--,--
119,Tom Fowler,1946-47,CHI,C,24,0,1,1,,18,0.04,0,0,0,0,0,0,,--,,--,--
120,Bob Dawes,1946-47,TOR,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
121,Calum MacKay,1946-47,DET,L,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
122,Dit Clapper,1946-47,BOS,R,6,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
123,Johnny Peirson,1946-47,BOS,R,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
124,Doug Lewis,1946-47,MTL,L,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
125,Mel Read,1946-47,NYR,C,6,0,0,0,,8,--,0,0,0,0,0,0,,--,,--,--
126,Mac Colville,1946-47,NYR,R,14,0,0,0,,8,--,0,0,0,0,0,0,,--,,--,--
127,Jack Lancien,1946-47,NYR,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
128,Norm Larson,1946-47,NYR,R,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
129,Joe Benoit,1946-47,MTL,R,6,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
130,Steve Wojciechowski,1946-47,DET,R,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
131,Doug Baldwin,1946-47,DET,D,4,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
132,Thain Simon,1946-47,DET,D,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
133,Frank Eddolls,1946-47,MTL,D,6,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
134,Hugh Millar,1946-47,DET,D,4,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
135,Sherman White,1946-47,NYR,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
136,George Pargeter,1946-47,MTL,L,4,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
