,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
92,Bill Sutherland,1970-71,"PHI, STL",C,69,19,20,39,2,41,0.57,11,18,0,1,3,0,106,17.9,,--,--
93,Dean Prentice,1970-71,PIT,L,69,21,17,38,-10,18,0.55,7,14,0,0,2,0,135,15.6,,--,--
94,Steve Atkinson,1970-71,BUF,R,57,20,18,38,3,12,0.67,0,3,1,1,2,0,126,15.9,,--,--
95,Ted Irvine,1970-71,NYR,L,76,20,18,38,17,137,0.50,2,5,0,1,6,0,150,13.3,,--,--
96,Danny O'Shea,1970-71,"MNS, CHI",C,77,18,19,37,1,26,0.48,0,2,0,0,4,0,186,9.7,,--,--
97,Garry Monahan,1970-71,TOR,L,78,15,22,37,11,79,0.47,4,5,1,2,4,0,173,8.7,,--,--
98,Bill Flett,1970-71,LAK,R,64,13,24,37,-30,57,0.58,5,9,0,0,0,0,182,7.1,,--,--
99,Jean-Guy Gendron,1970-71,PHI,L,76,20,16,36,-8,46,0.47,5,16,0,0,1,0,145,13.8,,--,--
100,Gerry Ehman,1970-71,CGS,R,78,18,18,36,-41,16,0.46,1,7,0,0,3,0,154,11.7,,--,--
101,Bill Lesuk,1970-71,PHI,R,78,17,19,36,-5,81,0.46,2,5,0,0,2,0,149,11.4,,--,--
102,Bill Hicke,1970-71,CGS,R,74,18,17,35,-30,41,0.47,4,8,0,0,1,0,138,13.0,,--,--
103,Gary Jarrett,1970-71,CGS,L,75,15,19,34,-28,40,0.45,2,5,0,0,2,0,169,8.9,,--,--
104,Ken Schinkel,1970-71,PIT,R,50,15,19,34,-19,6,0.68,3,12,0,0,1,0,120,12.5,,--,--
105,J.P. Parise,1970-71,MNS,L,73,11,23,34,-15,60,0.47,1,7,1,1,3,0,191,5.8,,--,--
106,Keith McCreary,1970-71,PIT,R,59,21,12,33,6,24,0.56,3,3,0,0,3,0,116,18.1,,--,--
107,Gord Labossiere,1970-71,"LAK, MNS",C,74,19,14,33,-26,20,0.45,1,4,0,0,1,0,133,14.3,,--,--
108,Greg Polis,1970-71,PIT,R,61,18,15,33,-9,40,0.54,5,10,0,0,2,0,157,11.5,,--,--
109,Jim Harrison,1970-71,TOR,C,78,13,20,33,6,108,0.42,0,3,1,1,1,0,147,8.8,,--,--
110,Paul Andrea,1970-71,"CGS, BUF",R,56,12,21,33,-21,6,0.59,3,17,0,0,3,0,113,10.6,,--,--
111,Ray Cullen,1970-71,VAN,C,70,12,21,33,-27,42,0.47,4,13,0,0,3,0,114,10.5,,--,--
112,Gary Bergman,1970-71,DET,D,68,8,25,33,-29,151,0.49,0,5,1,1,0,0,168,4.8,,--,--
113,Gilles Marotte,1970-71,LAK,D,78,6,27,33,-6,96,0.42,0,8,0,0,0,0,218,2.8,,--,--
114,Duane Rupp,1970-71,PIT,D,59,5,28,33,-10,34,0.56,1,19,0,0,1,0,152,3.3,,--,--
115,Ralph Backstrom,1970-71,"MTL, LAK",C,49,15,17,32,-7,8,0.65,2,6,1,1,1,0,126,11.9,,--,--
116,Bob Kelly,1970-71,PHI,L,76,14,18,32,8,70,0.42,1,4,0,0,2,0,173,8.1,,--,--
117,Cliff Schmautz,1970-71,"BUF, PHI",R,57,13,19,32,-8,33,0.56,2,12,0,0,2,0,109,11.9,,--,--
118,Poul Popiel,1970-71,VAN,D,78,10,22,32,9,61,0.41,2,5,0,0,2,0,136,7.3,,--,--
119,Murray Oliver,1970-71,MNS,C,61,9,23,32,0,8,0.52,3,10,1,1,0,0,115,7.8,,--,--
120,Ron Stackhouse,1970-71,CGS,D,78,8,24,32,-31,73,0.41,3,11,0,0,2,0,135,5.9,,--,--
121,Jim Neilson,1970-71,NYR,D,77,8,24,32,31,69,0.42,2,10,0,0,3,0,200,4.0,,--,--
122,Norm Ferguson,1970-71,CGS,R,54,14,17,31,-21,9,0.57,2,5,0,0,2,0,90,15.6,,--,--
123,Gary Sabourin,1970-71,STL,R,59,14,17,31,4,56,0.53,2,4,0,0,2,0,160,8.8,,--,--
124,Gerry Pinder,1970-71,CHI,L,74,13,18,31,-1,35,0.42,1,7,0,0,2,0,102,12.7,,--,--
125,Jimmy Roberts,1970-71,STL,D,72,13,18,31,8,77,0.43,2,6,1,4,0,0,123,10.6,,--,--
126,Larry Keenan,1970-71,"STL, BUF",L,61,8,23,31,-9,6,0.51,3,9,0,0,2,0,89,9.0,,--,--
127,John Ferguson,1970-71,MTL,L,60,16,14,30,0,162,0.50,3,5,0,0,4,0,117,13.7,,--,--
128,Bill Fairbairn,1970-71,NYR,R,56,7,23,30,-1,32,0.54,2,8,0,0,1,0,88,8.0,,--,--
129,Jim McKenny,1970-71,TOR,D,68,4,26,30,11,42,0.44,2,10,1,4,1,0,131,3.0,,--,--
130,Al Hamilton,1970-71,BUF,D,69,2,28,30,-22,71,0.43,0,7,0,1,0,0,98,2.0,,--,--
131,Nick Libett,1970-71,DET,L,78,16,13,29,-36,25,0.37,2,4,0,0,1,0,156,10.3,,--,--
132,Bill Collins,1970-71,"MTL, DET",R,76,11,18,29,-1,49,0.38,1,5,0,3,1,0,162,6.8,,--,--
133,Dunc McCallum,1970-71,PIT,D,77,9,20,29,-12,95,0.38,1,4,0,1,1,0,104,8.6,,--,--
134,Jim Dorey,1970-71,TOR,D,74,7,22,29,5,198,0.39,0,8,1,1,1,0,171,4.1,,--,--
135,Don Marcotte,1970-71,BOS,L,75,15,13,28,20,30,0.37,0,0,7,11,2,0,87,17.2,,--,--
136,Doug Robinson,1970-71,LAK,L,62,15,13,28,-8,8,0.45,3,3,0,0,3,0,85,17.6,,--,--
137,Syl Apps Jr.,1970-71,"NYR, PIT",C,62,10,18,28,1,32,0.45,4,10,0,0,1,0,100,10.0,,--,--
138,Simon Nolet,1970-71,PHI,R,74,9,19,28,0,42,0.38,4,10,0,0,1,0,168,5.3,,--,--
139,Charlie Burns,1970-71,MNS,C,76,9,19,28,1,13,0.37,0,0,0,2,1,0,110,8.2,,--,--
140,Ted Taylor,1970-71,VAN,L,56,11,16,27,-9,53,0.48,1,3,0,0,1,0,83,13.3,,--,--
141,Rod Seiling,1970-71,NYR,D,68,5,22,27,31,34,0.40,0,5,0,0,3,0,136,3.7,,--,--
142,Doug Barrie,1970-71,BUF,D,75,4,23,27,-19,168,0.36,0,2,0,0,0,0,128,3.1,,--,--
143,Barry Ashbee,1970-71,PHI,D,64,4,23,27,0,44,0.42,2,11,0,0,1,0,93,4.3,,--,--
144,Danny Johnson,1970-71,VAN,C,66,15,11,26,-14,16,0.39,1,1,0,0,2,0,76,19.7,,--,--
145,Ron Anderson,1970-71,BUF,R,74,14,12,26,-12,44,0.35,0,0,1,1,3,0,139,10.1,,--,--
146,Dan Maloney,1970-71,CHI,L,74,12,14,26,7,174,0.35,2,5,0,0,1,0,98,12.2,,--,--
147,Carol Vadnais,1970-71,CGS,D,42,10,16,26,-4,91,0.62,3,9,1,1,3,0,146,6.8,,--,--
148,Mike Pelyk,1970-71,TOR,D,73,5,21,26,15,54,0.36,0,5,0,2,1,0,78,6.4,,--,--
149,Bob Woytowich,1970-71,PIT,D,78,4,22,26,7,30,0.33,2,12,0,0,0,0,149,2.7,,--,--
150,George Morrison,1970-71,STL,L,73,15,10,25,-1,6,0.34,3,4,0,0,1,0,122,12.3,,--,--
151,Nick Harbaruk,1970-71,PIT,R,78,13,12,25,-9,108,0.32,2,3,1,2,1,0,147,8.8,,--,--
152,Lou Angotti,1970-71,CHI,C,65,9,16,25,19,19,0.38,1,2,1,3,2,0,83,10.8,,--,--
153,George Armstrong,1970-71,TOR,R,59,7,18,25,7,6,0.42,0,3,0,4,1,0,93,7.5,,--,--
154,Don Awrey,1970-71,BOS,D,74,4,21,25,41,143,0.34,0,1,0,0,1,0,108,3.7,,--,--
155,Bill White,1970-71,CHI,D,67,4,21,25,51,64,0.37,0,1,0,1,1,0,127,3.1,,--,--
156,Guy Trottier,1970-71,TOR,R,61,19,5,24,-11,21,0.39,7,10,0,0,3,0,106,17.9,,--,--
157,Brian Spencer,1970-71,TOR,L,50,9,15,24,2,115,0.48,3,6,0,0,1,0,61,14.8,,--,--
158,Barclay Plager,1970-71,STL,D,69,4,20,24,11,172,0.35,1,6,0,2,0,0,84,4.8,,--,--
159,Bobby Rousseau,1970-71,MNS,R,63,4,20,24,3,12,0.38,0,1,0,0,0,0,122,3.3,,--,--
160,Claude Larose,1970-71,MTL,R,64,10,13,23,-8,90,0.36,0,3,0,0,2,0,120,8.3,,--,--
161,Eric Nesterenko,1970-71,CHI,R,76,8,15,23,13,28,0.30,1,2,0,1,2,0,72,11.1,,--,--
162,Barry Wilkins,1970-71,VAN,D,70,5,18,23,-18,131,0.33,1,6,0,0,1,0,84,5.9,,--,--
163,Arnie Brown,1970-71,"NYR, DET",D,75,5,18,23,-17,54,0.31,0,3,0,0,2,0,171,2.9,,--,--
164,Rick Smith,1970-71,BOS,D,67,4,19,23,30,44,0.34,0,0,0,2,1,0,78,5.1,,--,--
165,Keith Magnuson,1970-71,CHI,D,76,3,20,23,32,289,0.30,0,0,0,0,1,0,66,4.5,,--,--
166,Terry Harper,1970-71,MTL,D,78,1,21,22,34,116,0.28,0,0,0,1,0,0,61,1.6,,--,--
167,Phil Roberto,1970-71,MTL,R,39,14,7,21,10,76,0.54,2,2,0,0,2,0,88,15.9,,--,--
168,Dick Duff,1970-71,"LAK, BUF",L,60,8,13,21,-20,12,0.35,0,1,0,0,1,0,71,11.3,,--,--
169,Mike Walton,1970-71,"TOR, BOS",C,45,6,15,21,-4,31,0.47,2,5,0,0,0,0,112,5.3,,--,--
170,Bob Baun,1970-71,"DET, TOR",D,69,1,20,21,14,147,0.30,0,2,0,0,0,0,121,0.8,,--,--
171,Craig Cameron,1970-71,STL,R,78,14,6,20,-11,32,0.26,0,0,1,1,2,0,86,16.3,,--,--
172,Buster Harvey,1970-71,MNS,R,59,12,8,20,-14,36,0.34,4,6,0,0,3,0,154,7.8,,--,--
173,Don O'Donoghue,1970-71,CGS,R,43,11,9,20,-20,10,0.47,3,6,1,1,0,0,63,17.5,,--,--
174,Barry Gibbs,1970-71,MNS,D,68,5,15,20,-9,132,0.29,3,7,0,1,2,0,116,4.3,,--,--
175,Rick Ley,1970-71,TOR,D,76,4,16,20,13,151,0.26,0,5,0,1,0,0,78,5.1,,--,--
176,Harry Howell,1970-71,"CGS, LAK",D,46,3,17,20,-19,18,0.43,1,9,0,0,0,0,84,3.6,,--,--
177,Tim Horton,1970-71,NYR,D,78,2,18,20,27,57,0.26,1,8,0,1,1,0,124,1.6,,--,--
178,Noel Price,1970-71,LAK,D,62,1,19,20,-13,29,0.32,0,4,0,0,0,0,88,1.1,,--,--
179,Bob Plager,1970-71,STL,D,70,1,19,20,11,114,0.29,0,0,0,3,1,0,66,1.5,,--,--
180,Rejean Houle,1970-71,MTL,L,66,10,9,19,7,28,0.29,1,3,0,0,1,0,87,11.5,,--,--
181,Bill McCreary Sr.,1970-71,STL,L,68,9,10,19,8,16,0.28,0,2,3,3,0,0,90,10.0,,--,--
182,Dale Rolfe,1970-71,"DET, NYR",D,58,3,16,19,0,71,0.33,0,2,0,1,0,0,118,2.5,,--,--
183,Matt Ravlich,1970-71,LAK,D,66,3,16,19,-15,41,0.29,0,8,0,0,1,0,57,5.3,,--,--
184,Darryl Sittler,1970-71,TOR,C,49,10,8,18,2,37,0.37,3,4,0,0,3,0,131,7.6,,--,--
185,Fran Huck,1970-71,"MTL, STL",C,34,8,10,18,5,18,0.53,2,5,0,0,1,0,51,15.7,,--,--
186,Larry Mickey,1970-71,LAK,R,65,6,12,18,-13,46,0.28,0,4,1,1,2,0,101,5.9,,--,--
187,Jerry Korab,1970-71,CHI,D,46,4,14,18,15,152,0.39,1,2,0,1,1,0,97,4.1,,--,--
188,Jack Egers,1970-71,NYR,R,60,7,10,17,6,50,0.28,3,5,0,0,3,0,88,8.0,,--,--
189,Doug Mohns,1970-71,"CHI, MNS",L,55,6,11,17,8,30,0.31,1,5,1,2,1,0,70,8.6,,--,--
190,Floyd Smith,1970-71,BUF,R,77,6,11,17,-13,46,0.22,0,4,2,2,0,0,80,7.5,,--,--
191,Doug Roberts,1970-71,CGS,R,78,4,13,17,-57,94,0.22,1,2,0,0,0,0,128,3.1,,--,--
192,Tom Reid,1970-71,MNS,D,73,3,14,17,-5,62,0.23,0,2,0,1,1,0,111,2.7,,--,--
193,Guy Charron,1970-71,"MTL, DET",C,39,10,6,16,-2,6,0.41,2,2,0,0,1,0,68,14.7,,--,--
194,Lucien Grenier,1970-71,LAK,R,69,9,7,16,1,12,0.23,1,1,1,1,1,0,63,14.3,,--,--
195,Tony Featherstone,1970-71,CGS,R,67,8,8,16,-5,44,0.24,1,2,0,0,1,0,90,8.9,,--,--
196,Rene Leclerc,1970-71,DET,R,44,8,8,16,-4,43,0.36,3,3,0,1,1,0,56,14.3,,--,--
197,Reg Fleming,1970-71,BUF,D,78,6,10,16,-8,159,0.21,0,2,0,1,0,0,54,11.1,,--,--
198,Terry Crisp,1970-71,STL,C,54,5,11,16,3,13,0.30,0,1,1,1,0,0,47,10.6,,--,--
199,Lou Nanne,1970-71,MNS,D,68,5,11,16,-6,22,0.24,0,1,0,0,0,0,61,8.2,,--,--
200,Larry Hillman,1970-71,PHI,D,73,3,13,16,8,39,0.22,0,1,0,0,0,0,177,1.7,,--,--
201,Jacques Laperriere,1970-71,MTL,D,49,0,16,16,24,20,0.33,0,3,0,2,0,0,65,0.0,,--,--
202,Serge Savard,1970-71,MTL,D,37,5,10,15,10,30,0.41,0,3,1,1,1,0,55,9.1,,--,--
203,Leon Rochefort,1970-71,MTL,R,57,5,10,15,12,4,0.26,0,0,3,4,1,0,33,15.2,,--,--
204,Don Luce,1970-71,"NYR, DET",C,67,3,12,15,-7,18,0.22,0,0,0,0,0,0,74,4.0,,--,--
205,Ted Harris,1970-71,MNS,D,78,2,13,15,0,130,0.19,1,2,0,0,0,0,90,2.2,,--,--
206,Mike Robitaille,1970-71,"NYR, DET",D,34,5,9,14,-14,29,0.41,3,9,0,0,0,0,48,10.4,,--,--
207,Joe Hardy,1970-71,CGS,C,40,4,10,14,-14,31,0.35,1,3,0,0,0,0,43,9.3,,--,--
208,Dale Hoganson,1970-71,LAK,D,70,4,10,14,-15,52,0.20,0,0,0,0,0,0,72,5.5,,--,--
209,Larry Cahan,1970-71,LAK,D,67,3,11,14,-30,45,0.21,1,1,0,2,0,0,113,2.6,,--,--
210,Paul Curtis,1970-71,LAK,D,64,1,13,14,-18,82,0.22,0,0,0,1,0,0,66,1.5,,--,--
211,Wayne Muloin,1970-71,"CGS, MNS",D,71,0,14,14,-36,38,0.20,0,1,0,0,0,0,72,0.0,,--,--
212,Glen Sather,1970-71,"PIT, NYR",L,77,10,3,13,1,148,0.17,1,2,1,1,1,0,82,12.2,,--,--
213,Rod Zaine,1970-71,PIT,C,37,8,5,13,-8,21,0.35,2,2,0,0,0,0,34,23.5,,--,--
214,Garry Peters,1970-71,PHI,C,73,6,7,13,-14,69,0.18,0,0,2,2,2,0,135,4.4,,--,--
215,Earl Ingarfield,1970-71,CGS,C,49,5,8,13,-9,4,0.27,0,0,0,0,0,0,76,6.6,,--,--
216,Val Fonteyne,1970-71,PIT,L,70,4,9,13,-10,0,0.19,1,1,1,1,0,0,59,6.8,,--,--
217,Pat Quinn,1970-71,VAN,D,76,2,11,13,1,149,0.17,0,0,0,2,0,0,76,2.6,,--,--
218,Paul Shmyr,1970-71,CHI,D,57,1,12,13,3,41,0.23,0,0,0,0,1,0,35,2.9,,--,--
219,Doug Jarrett,1970-71,CHI,D,51,1,12,13,11,46,0.25,0,0,1,1,0,0,75,1.3,,--,--
220,Fred Barrett,1970-71,MNS,D,57,0,13,13,3,75,0.23,0,0,0,1,0,0,75,0.0,,--,--
221,Lew Morrison,1970-71,PHI,R,78,5,7,12,-13,25,0.15,0,0,0,1,0,0,129,3.9,,--,--
222,Wayne Hillman,1970-71,PHI,D,69,5,7,12,10,47,0.17,0,0,0,0,1,0,71,7.0,,--,--
223,Bradley Selwood,1970-71,TOR,D,28,2,10,12,-6,13,0.43,2,5,0,0,0,0,31,6.5,,--,--
224,Gary Doak,1970-71,VAN,D,77,2,10,12,-3,112,0.16,0,0,0,1,0,0,60,3.3,,--,--
225,Larry Hale,1970-71,PHI,D,70,1,11,12,-16,34,0.17,0,1,0,0,1,0,51,2.0,,--,--
