,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
20,Real Cloutier,1979-80,QUE,R,67,42,47,89,-5,12,1.33,13,35,0,0,3,0,254,16.5,,--,--
21,Steve Payne,1979-80,MNS,L,80,42,43,85,37,40,1.06,16,30,0,0,2,0,233,18.0,,--,--
22,Bobby Smith,1979-80,MNS,C,61,27,56,83,17,24,1.36,9,29,0,0,3,0,223,12.1,,--,--
23,Dale McCourt,1979-80,DET,C,80,30,51,81,1,12,1.01,7,21,2,3,3,0,200,15.0,,--,--
24,Mark Howe,1979-80,HFD,D,74,24,56,80,14,20,1.08,5,19,2,4,3,0,178,13.5,,--,--
25,Richard Martin,1979-80,BUF,L,80,45,34,79,19,54,0.99,8,19,0,0,3,0,257,17.5,,--,--
26,Butch Goring,1979-80,"LAK, NYI",C,81,26,53,79,-13,14,0.98,2,32,1,1,1,0,180,14.4,,--,--
27,Ken Linseman,1979-80,PHI,C,80,22,57,79,26,107,0.99,2,16,0,0,4,0,168,13.1,,--,--
28,Peter McNab,1979-80,BOS,C,74,40,38,78,24,10,1.05,11,14,0,0,9,0,193,20.7,,--,--
29,Phil Esposito,1979-80,NYR,C,80,34,44,78,-14,73,0.97,13,28,0,0,5,0,245,13.9,,--,--
30,Stan Smyl,1979-80,VAN,R,77,31,47,78,27,204,1.01,11,18,0,0,3,0,182,17.0,,--,--
31,Guy Chouinard,1979-80,AFM,C,76,31,46,77,5,22,1.01,9,25,0,0,1,0,208,14.9,,--,--
32,Reggie Leach,1979-80,PHI,R,76,50,26,76,41,28,1.00,5,9,4,5,7,0,328,15.2,,--,--
33,Lanny McDonald,1979-80,"TOR, CLR",R,81,40,35,75,-17,53,0.93,14,28,0,0,6,0,334,12.0,,--,--
34,Brian Propp,1979-80,PHI,L,80,34,41,75,45,54,0.94,4,15,0,0,3,0,209,16.3,,--,--
35,Thomas Gradin,1979-80,VAN,C,80,30,45,75,15,22,0.94,7,26,0,0,2,0,146,20.5,,--,--
36,Larry Robinson,1979-80,MTL,D,72,14,61,75,38,39,1.04,6,34,0,0,3,0,133,10.5,,--,--
37,Vaclav Nedomansky,1979-80,DET,C,79,35,39,74,-5,13,0.94,11,29,0,0,6,0,235,14.9,,--,--
38,Morris Lukowich,1979-80,WIN,L,78,35,39,74,-16,77,0.95,13,30,1,1,2,0,201,17.4,,--,--
39,Tim Young,1979-80,MNS,C,77,31,43,74,13,24,0.96,5,14,2,2,5,0,219,14.1,,--,--
40,Wilf Paiement,1979-80,"CLR, TOR",R,75,30,44,74,-5,113,0.99,10,25,2,2,3,0,270,11.1,,--,--
41,Jean Ratelle,1979-80,BOS,C,67,28,45,73,10,8,1.09,14,25,0,0,1,0,145,19.3,,--,--
42,Don Maloney,1979-80,NYR,L,79,25,48,73,-16,97,0.92,6,24,1,1,3,0,123,20.3,,--,--
43,Bill Barber,1979-80,PHI,L,79,40,32,72,38,17,0.91,7,14,2,4,7,0,265,15.1,,--,--
44,Mike Foligno,1979-80,DET,R,80,36,35,71,-4,109,0.89,9,18,0,0,0,0,196,18.4,,--,--
45,Anders Hedberg,1979-80,NYR,R,80,32,39,71,15,21,0.89,7,19,0,2,4,0,241,13.3,,--,--
46,Borje Salming,1979-80,TOR,D,74,19,52,71,3,94,0.96,4,30,0,0,1,0,222,8.6,,--,--
47,Terry Ruskowski,1979-80,CHI,C,74,15,55,70,7,252,0.95,6,22,1,2,3,0,88,17.0,,--,--
48,Tom Lysiak,1979-80,CHI,C,77,26,43,69,-7,31,0.90,10,22,0,1,6,0,160,16.3,,--,--
49,Bobby Clarke,1979-80,PHI,C,76,12,57,69,42,65,0.91,1,10,2,6,2,0,139,8.6,,--,--
50,Mike Gartner,1979-80,WSH,R,77,36,32,68,16,66,0.88,4,9,0,0,3,0,226,15.9,,--,--
51,Don Lever,1979-80,"VAN, AFM",C,79,35,33,68,-8,36,0.86,6,11,1,1,1,0,208,16.8,,--,--
52,Marc Tardif,1979-80,QUE,L,58,33,35,68,-13,30,1.17,9,18,0,0,4,0,229,14.4,,--,--
53,Ivan Boldirev,1979-80,"AFM, VAN",C,79,32,35,67,-2,34,0.85,6,18,0,0,5,0,198,16.2,,--,--
54,Stan Weir,1979-80,EDM,C,79,33,33,66,5,40,0.84,3,9,2,6,2,0,129,25.6,,--,--
55,Rick MacLeish,1979-80,PHI,C,78,31,35,66,24,28,0.85,6,14,3,4,4,0,234,13.2,,--,--
56,Pierre Mondou,1979-80,MTL,C,75,30,36,66,26,12,0.88,8,19,0,0,3,0,152,19.7,,--,--
57,Ryan Walter,1979-80,WSH,C,80,24,42,66,-2,106,0.82,12,22,1,3,1,0,157,15.3,,--,--
58,Reed Larson,1979-80,DET,D,80,22,44,66,-7,101,0.82,7,25,0,1,2,0,293,7.5,,--,--
59,Peter Mahovlich,1979-80,DET,C,80,16,50,66,4,69,0.82,3,22,0,0,1,0,143,11.2,,--,--
60,Grant Mulvey,1979-80,CHI,R,80,39,26,65,0,122,0.81,14,20,0,0,7,0,228,17.1,,--,--
61,Paul Holmgren,1979-80,PHI,R,74,30,35,65,35,267,0.88,9,16,0,0,3,0,153,19.6,,--,--
62,Ray Bourque,1979-80,BOS,D,80,17,48,65,52,73,0.81,3,27,2,2,1,0,185,9.2,,--,--
63,Barry Beck,1979-80,"CLR, NYR",D,71,15,50,65,13,106,0.92,5,26,0,1,4,0,170,8.8,,--,--
64,Mike Zuke,1979-80,STL,C,69,22,42,64,-2,30,0.93,6,26,1,1,1,0,172,12.8,,--,--
65,Rene Robert,1979-80,CLR,R,69,28,35,63,-19,79,0.91,10,26,0,0,0,0,248,11.3,,--,--
66,Derek Smith,1979-80,BUF,C,79,24,39,63,33,16,0.80,8,19,0,0,3,0,137,17.5,,--,--
67,Steve Vickers,1979-80,NYR,L,75,29,33,62,20,38,0.83,12,22,0,0,2,0,98,29.6,,--,--
68,Dave Keon,1979-80,HFD,C,76,10,52,62,-13,10,0.82,0,8,0,2,0,0,146,6.8,,--,--
69,Rich Preston,1979-80,CHI,R,80,31,30,61,15,70,0.76,12,21,2,4,5,0,205,15.1,,--,--
70,Wayne Babych,1979-80,STL,R,59,26,35,61,11,49,1.03,7,16,0,0,3,0,160,16.3,,--,--
71,Bob MacMillan,1979-80,AFM,R,77,22,39,61,3,10,0.79,2,12,3,3,4,0,169,13.0,,--,--
72,Terry O'Reilly,1979-80,BOS,R,71,19,42,61,19,265,0.86,3,10,0,0,5,0,105,18.1,,--,--
73,Doug Wilson,1979-80,CHI,D,73,12,49,61,-4,70,0.84,3,29,1,2,1,0,225,5.3,,--,--
74,Rick Kehoe,1979-80,PIT,R,79,30,30,60,-3,4,0.76,7,14,0,0,3,0,239,12.6,,--,--
75,Ric Seiling,1979-80,BUF,R,80,25,35,60,30,54,0.75,5,7,1,1,2,0,155,16.1,,--,--
76,Bengt-Ake Gustafsson,1979-80,WSH,L,80,22,38,60,-15,17,0.75,6,21,1,1,3,0,185,11.9,,--,--
77,Craig Ramsay,1979-80,BUF,L,80,21,39,60,15,18,0.75,5,13,0,1,4,0,103,20.4,,--,--
78,Peter Sullivan,1979-80,WIN,C,79,24,35,59,-45,20,0.75,5,19,0,0,3,0,166,14.4,,--,--
79,Mike McEwen,1979-80,"NYR, CLR",D,76,12,47,59,-9,41,0.78,6,26,1,1,1,0,193,6.2,,--,--
80,Pat Hickey,1979-80,"NYR, CLR, TOR",L,76,31,27,58,-2,36,0.76,6,12,0,0,3,0,156,19.9,,--,--
81,Brett Callighen,1979-80,EDM,C,59,23,35,58,-5,72,0.98,8,18,0,0,0,0,159,14.5,,--,--
82,Brian Sutter,1979-80,STL,L,71,23,35,58,3,156,0.82,6,15,0,0,1,0,173,13.3,,--,--
83,Ron Greschner,1979-80,NYR,D,76,21,37,58,-12,103,0.76,6,26,1,2,3,0,187,11.2,,--,--
84,Dave Lumley,1979-80,EDM,R,80,20,38,58,16,138,0.72,1,7,0,0,6,0,145,13.8,,--,--
85,Ulf Nilsson,1979-80,NYR,C,50,14,44,58,17,20,1.16,5,18,0,1,1,0,72,19.4,,--,--
86,Jordy Douglas,1979-80,HFD,L,77,33,24,57,-11,39,0.74,5,8,0,0,5,0,188,17.5,,--,--
87,Dan Labraaten,1979-80,DET,L,76,30,27,57,6,8,0.75,6,14,0,0,5,0,152,19.7,,--,--
88,Ron Wilson,1979-80,WIN,C,79,21,36,57,-12,28,0.72,6,17,0,0,3,0,176,11.9,,--,--
89,Doug Halward,1979-80,LAK,D,63,11,45,56,13,52,0.89,8,33,0,1,0,0,165,6.7,,--,--
90,Ken Houston,1979-80,AFM,R,80,23,31,54,-1,100,0.68,4,8,0,0,4,0,155,14.8,,--,--
91,Michel Goulet,1979-80,QUE,L,77,22,32,54,-10,48,0.70,5,14,0,0,1,0,167,13.2,,--,--
92,Clark Gillies,1979-80,NYI,L,73,19,35,54,29,49,0.74,7,19,0,0,5,0,175,10.8,,--,--
93,Robert Picard,1979-80,WSH,D,78,11,43,54,-18,122,0.69,5,27,0,0,1,0,212,5.2,,--,--
94,Dave Williams,1979-80,"TOR, VAN",L,78,30,23,53,-13,278,0.68,6,15,0,0,1,0,170,17.6,,--,--
95,Eric Vail,1979-80,AFM,L,77,28,25,53,5,22,0.69,6,12,0,0,3,0,193,14.5,,--,--
96,John Anderson,1979-80,TOR,R,74,25,28,53,5,22,0.72,3,6,0,0,5,0,207,12.1,,--,--
97,Yvon Lambert,1979-80,MTL,L,77,21,32,53,3,23,0.69,7,11,0,0,7,0,104,20.2,,--,--
98,Tony McKegney,1979-80,BUF,L,80,23,29,52,40,24,0.65,1,2,0,0,6,0,140,16.4,,--,--
99,Anders Kallur,1979-80,NYI,C,76,22,30,52,12,16,0.68,5,13,4,4,2,0,138,15.9,,--,--
100,Blair Chapman,1979-80,"PIT, STL",R,64,25,26,51,-5,28,0.80,7,14,0,0,6,0,125,20.0,,--,--
101,Greg Malone,1979-80,PIT,C,51,19,32,51,4,46,1.00,5,12,0,0,2,0,103,18.4,,--,--
102,Robbie Ftorek,1979-80,QUE,C,52,18,33,51,6,28,0.98,7,14,0,1,3,0,112,16.1,,--,--
103,John Van Boxmeer,1979-80,BUF,D,80,11,40,51,40,55,0.64,4,22,0,0,1,0,198,5.5,,--,--
104,Ron Duguay,1979-80,NYR,C,73,28,22,50,-5,37,0.68,3,6,3,3,2,0,154,18.2,,--,--
105,Jack Valiquette,1979-80,CLR,C,77,25,25,50,-6,8,0.65,6,12,0,1,2,0,157,15.9,,--,--
106,Bob Murray,1979-80,CHI,D,74,16,34,50,-16,60,0.68,8,30,0,1,1,0,224,7.1,,--,--
107,Don Murdoch,1979-80,"NYR, EDM",R,66,28,21,49,-13,20,0.74,6,13,1,1,2,0,178,15.7,,--,--
108,Mike Murphy,1979-80,LAK,R,80,27,22,49,-13,29,0.61,7,10,3,3,1,0,176,15.3,,--,--
109,Willy Lindstrom,1979-80,WIN,R,79,23,26,49,-19,20,0.62,5,17,0,0,4,0,243,9.5,,--,--
110,George Ferguson,1979-80,PIT,C,73,21,28,49,0,36,0.67,1,4,3,3,3,0,176,11.9,,--,--
111,Mark Napier,1979-80,MTL,R,76,16,33,49,11,7,0.64,4,14,0,0,1,0,123,13.0,,--,--
112,Errol Thompson,1979-80,DET,L,77,34,14,48,-10,22,0.62,8,14,2,2,3,0,164,20.7,,--,--
113,Rich Leduc,1979-80,QUE,C,75,21,27,48,-35,49,0.64,9,17,1,2,1,0,145,14.5,,--,--
114,Laurie Boschman,1979-80,TOR,C,80,16,32,48,2,78,0.60,2,3,0,0,4,0,99,16.2,,--,--
115,Pat Boutette,1979-80,"TOR, HFD",L,79,13,35,48,9,92,0.61,3,9,0,1,0,0,83,15.7,,--,--
116,Lucien DeBlois,1979-80,"NYR, CLR",C,76,27,20,47,-18,43,0.62,4,6,0,0,1,0,167,16.2,,--,--
117,Rocky Saganiuk,1979-80,TOR,R,75,24,23,47,-5,52,0.63,3,6,0,0,4,0,164,14.6,,--,--
118,Glen Sharpley,1979-80,MNS,C,51,20,27,47,0,38,0.92,6,10,0,0,0,0,109,18.3,,--,--
119,Mel Bridgman,1979-80,PHI,C,74,16,31,47,13,136,0.64,2,5,2,4,2,0,145,11.0,,--,--
120,Dick Redmond,1979-80,BOS,D,76,14,33,47,37,39,0.62,6,22,0,1,5,0,166,8.4,,--,--
121,Paul Reinhart,1979-80,AFM,D,79,9,38,47,11,31,0.59,4,18,0,0,1,0,130,6.9,,--,--
122,Walt McKechnie,1979-80,"TOR, CLR",C,71,7,40,47,-21,6,0.66,1,20,0,0,0,0,112,6.3,,--,--
123,Rolf Edberg,1979-80,WSH,C,63,23,23,46,-3,12,0.73,4,10,1,1,7,0,136,16.9,,--,--
124,Mike Eaves,1979-80,MNS,C,56,18,28,46,4,11,0.82,9,17,0,0,3,0,80,22.5,,--,--
125,Orest Kindrachuk,1979-80,PIT,C,52,17,29,46,5,63,0.88,2,9,2,2,1,0,95,17.9,,--,--
126,Ron Chipperfield,1979-80,"EDM, QUE",C,79,22,23,45,-23,32,0.57,2,5,1,1,2,0,155,14.2,,--,--
127,Blake Dunlop,1979-80,STL,C,72,18,27,45,-8,28,0.63,8,14,0,0,2,0,101,17.8,,--,--
128,Rejean Houle,1979-80,MTL,L,60,18,27,45,2,68,0.75,2,10,0,0,3,0,115,15.7,,--,--
129,Peter Lee,1979-80,PIT,R,74,16,29,45,-14,20,0.61,4,11,0,0,2,0,161,9.9,,--,--
130,Kevin McCarthy,1979-80,VAN,D,79,15,30,45,-4,70,0.57,4,18,0,1,3,0,161,9.3,,--,--
131,Ron Zanussi,1979-80,MNS,R,72,14,31,45,4,93,0.63,2,7,0,0,3,0,129,10.8,,--,--
132,Craig Norwich,1979-80,WIN,D,70,10,35,45,-10,36,0.64,7,27,0,0,0,0,218,4.6,,--,--
133,Craig Hartsburg,1979-80,MNS,D,79,14,30,44,-1,81,0.56,7,22,0,0,1,0,202,6.9,,--,--
134,John Tonelli,1979-80,NYI,L,77,14,30,44,8,49,0.57,3,6,0,0,2,0,103,13.6,,--,--
135,Jack Brownschidle,1979-80,STL,D,77,12,32,44,16,8,0.57,3,16,0,2,2,0,130,9.2,,--,--
136,Bobby Schmautz,1979-80,"BOS, EDM, CLR",R,69,25,18,43,-15,81,0.62,8,12,1,2,1,0,152,16.4,,--,--
137,Jean Pronovost,1979-80,AFM,R,80,24,19,43,12,12,0.54,6,7,0,2,3,0,119,20.2,,--,--
138,Ron Delorme,1979-80,CLR,C,75,19,24,43,-24,76,0.57,5,12,0,0,4,0,98,19.4,,--,--
139,Bill Derlago,1979-80,"VAN, TOR",C,77,16,27,43,-25,40,0.56,5,13,0,0,2,0,120,13.3,,--,--
140,Don Luce,1979-80,BUF,C,80,14,29,43,20,30,0.54,0,2,0,1,0,0,137,10.2,,--,--
141,Dave Hunter,1979-80,EDM,L,80,12,31,43,7,103,0.54,1,3,2,3,3,0,109,11.0,,--,--
142,Curt Fraser,1979-80,VAN,L,78,17,25,42,7,143,0.54,0,0,0,0,2,0,148,11.5,,--,--
143,Mario Tremblay,1979-80,MTL,R,77,16,26,42,5,105,0.55,0,5,0,0,2,0,192,8.3,,--,--
144,Gary Mcadam,1979-80,PIT,R,78,19,22,41,-16,63,0.53,3,8,0,1,2,0,195,9.7,,--,--
145,Bob Miller,1979-80,BOS,C,80,16,25,41,9,53,0.51,0,0,1,2,2,0,137,11.7,,--,--
146,Gordie Howe,1979-80,HFD,R,80,15,26,41,9,42,0.51,2,5,0,0,0,0,94,16.0,,--,--
147,Al Sims,1979-80,HFD,D,76,10,31,41,10,30,0.54,2,8,0,1,1,0,141,7.1,,--,--
148,Denis Potvin,1979-80,NYI,D,31,8,33,41,13,44,1.32,4,14,0,2,0,0,98,8.2,,--,--
149,Stan Jonathan,1979-80,BOS,L,79,21,19,40,20,208,0.51,0,1,0,1,3,0,108,19.4,,--,--
150,Willie Huber,1979-80,DET,D,76,17,23,40,-26,164,0.53,4,11,2,2,2,0,197,8.6,,--,--
151,Bob Bourne,1979-80,NYI,C,73,15,25,40,5,52,0.55,3,12,0,0,1,0,155,9.7,,--,--
152,Doug Hicks,1979-80,EDM,D,78,9,31,40,18,52,0.51,5,15,2,5,1,0,122,7.4,,--,--
153,Rob Palmer,1979-80,LAK,D,78,4,36,40,28,18,0.51,1,5,0,0,0,0,110,3.6,,--,--
154,Dale Hoganson,1979-80,QUE,D,77,4,36,40,-44,31,0.52,0,18,0,0,0,0,99,4.0,,--,--
155,Al Secord,1979-80,BOS,L,77,23,16,39,20,170,0.51,1,2,0,0,2,0,155,14.8,,--,--
156,Bobby Nystrom,1979-80,NYI,R,67,21,18,39,4,94,0.58,2,3,0,0,4,0,146,14.4,,--,--
157,Jamie Hislop,1979-80,QUE,R,80,19,20,39,-13,6,0.49,0,1,1,1,3,0,124,15.3,,--,--
158,Rod Schutt,1979-80,PIT,L,73,18,21,39,-8,43,0.53,3,4,0,0,2,0,170,10.6,,--,--
159,Randy Pierce,1979-80,CLR,R,75,16,23,39,-11,100,0.52,0,4,0,0,1,0,171,9.3,,--,--
160,Bob Dailey,1979-80,PHI,D,61,13,26,39,31,71,0.64,2,7,1,1,4,0,185,7.0,,--,--
161,Ian Turnbull,1979-80,TOR,D,75,11,28,39,-23,90,0.52,3,10,0,0,0,0,200,5.5,,--,--
162,Stefan Persson,1979-80,NYI,D,73,4,35,39,13,76,0.53,2,24,0,0,0,0,91,4.4,,--,--
163,Peter Marsh,1979-80,WIN,R,57,18,20,38,-38,59,0.67,9,14,0,0,0,0,187,9.6,,--,--
164,Dwight Foster,1979-80,BOS,R,57,10,28,38,23,42,0.67,1,4,1,1,2,0,68,14.7,,--,--
165,Richie Dunn,1979-80,BUF,D,80,7,31,38,25,61,0.47,4,13,0,1,2,0,147,4.8,,--,--
166,Ron Sedlbauer,1979-80,"VAN, CHI",L,77,23,14,37,-6,21,0.48,1,4,0,0,0,0,206,11.2,,--,--
167,Rick Vaive,1979-80,"VAN, TOR",R,69,22,15,37,-15,188,0.54,3,4,0,0,5,0,144,15.3,,--,--
168,Billy Harris,1979-80,"NYI, LAK",R,78,19,18,37,5,43,0.47,3,6,1,1,2,0,113,16.8,,--,--
169,Tom Rowe,1979-80,"WSH, HFD",R,61,16,21,37,-14,106,0.61,5,10,0,0,2,0,148,10.8,,--,--
170,Gregg Sheppard,1979-80,PIT,C,76,13,24,37,-22,20,0.49,3,6,0,0,2,0,136,9.6,,--,--
171,Walt Tkaczuk,1979-80,NYR,C,76,12,25,37,18,36,0.49,4,8,2,3,2,0,128,9.4,,--,--
172,Dave Maloney,1979-80,NYR,D,77,12,25,37,10,186,0.48,3,9,0,0,0,0,102,11.8,,--,--
173,Brad Maxwell,1979-80,MNS,D,58,7,30,37,9,126,0.64,0,8,0,0,0,0,135,5.2,,--,--
174,Steve Jensen,1979-80,LAK,L,76,21,15,36,-37,13,0.47,4,9,2,2,2,0,149,14.1,,--,--
175,Tom McCarthy,1979-80,MNS,L,68,16,20,36,-7,39,0.53,1,6,0,0,5,0,101,15.8,,--,--
176,Bobby Lalonde,1979-80,"AFM, BOS",C,74,10,26,36,14,30,0.49,1,2,2,3,0,0,93,10.8,,--,--
177,Jim Schoenfeld,1979-80,BUF,D,77,9,27,36,60,72,0.47,4,7,0,0,1,0,114,7.9,,--,--
178,Gordie Roberts,1979-80,HFD,D,80,8,28,36,6,89,0.45,1,2,0,1,1,0,107,7.5,,--,--
179,Randy Carlyle,1979-80,PIT,D,67,8,28,36,-23,45,0.54,3,18,0,1,1,0,123,6.5,,--,--
180,Rod Langway,1979-80,MTL,D,77,7,29,36,36,81,0.47,0,5,0,0,1,0,112,6.3,,--,--
181,Phil Russell,1979-80,AFM,D,80,5,31,36,14,115,0.45,1,4,0,1,1,0,102,4.9,,--,--
182,Perry Turnbull,1979-80,STL,C,80,16,19,35,-11,124,0.44,3,6,0,0,1,0,139,11.5,,--,--
183,Bob Kelly,1979-80,PHI,L,75,15,20,35,19,122,0.47,2,3,0,0,2,0,112,13.4,,--,--
184,Eddie Johnstone,1979-80,NYR,R,78,14,21,35,2,60,0.45,0,0,0,1,3,0,121,11.6,,--,--
185,Al Hangsleben,1979-80,"HFD, WSH",L,74,13,22,35,11,114,0.47,2,3,0,0,2,0,107,12.1,,--,--
186,Wayne Merrick,1979-80,NYI,C,70,13,22,35,12,16,0.50,2,4,0,0,4,0,111,11.7,,--,--
187,Risto Siltanen,1979-80,EDM,D,64,6,29,35,-9,26,0.55,1,16,0,0,0,0,116,5.2,,--,--
188,Lars Lindgren,1979-80,VAN,D,73,5,30,35,-9,66,0.48,2,14,0,1,0,0,181,2.8,,--,--
189,Larry Patey,1979-80,STL,C,78,17,17,34,-18,76,0.44,0,0,3,3,3,0,144,11.8,,--,--
190,Paul Mulvey,1979-80,WSH,L,77,15,19,34,-7,240,0.44,2,3,0,0,3,0,140,10.7,,--,--
191,Gary Sargent,1979-80,MNS,D,52,13,21,34,12,22,0.65,3,16,0,0,1,0,129,10.1,,--,--
192,Per-Olov Brasar,1979-80,"MNS, VAN",C,70,10,24,34,-3,7,0.49,1,10,0,0,1,0,139,7.2,,--,--
193,Behn Wilson,1979-80,PHI,D,61,9,25,34,20,212,0.56,4,12,0,1,1,0,119,7.6,,--,--
194,Lars Sjoberg,1979-80,WIN,D,79,7,27,34,-33,48,0.43,3,13,1,1,0,0,145,4.8,,--,--
195,Tony Currie,1979-80,STL,R,40,19,14,33,9,4,0.82,2,7,0,0,3,0,70,27.1,,--,--
196,Dan Maloney,1979-80,TOR,L,71,17,16,33,-13,102,0.46,1,3,0,0,1,0,108,15.7,,--,--
197,Garry Unger,1979-80,AFM,C,79,17,16,33,2,39,0.42,1,4,0,0,3,0,170,10.0,,--,--
198,Mark Lofthouse,1979-80,WSH,R,68,15,18,33,-8,20,0.49,1,4,0,0,1,0,138,10.9,,--,--
199,Ross Lonsberry,1979-80,PIT,L,76,15,18,33,-4,36,0.43,2,4,0,1,0,0,135,11.1,,--,--
200,Bob Gainey,1979-80,MTL,L,64,14,19,33,-1,32,0.52,4,9,1,2,3,0,153,9.2,,--,--
201,Mark Messier,1979-80,EDM,C,75,12,21,33,-9,120,0.44,1,3,1,2,1,0,113,10.6,,--,--
202,Rick Dudley,1979-80,BUF,L,66,11,22,33,12,58,0.50,0,7,0,0,2,0,109,10.1,,--,--
203,Ron Stackhouse,1979-80,PIT,D,78,6,27,33,15,36,0.42,2,6,0,1,1,0,166,3.6,,--,--
204,Pat Hughes,1979-80,PIT,R,76,18,14,32,-39,78,0.42,5,8,0,1,0,0,159,11.3,,--,--
205,Bob Sirois,1979-80,WSH,R,49,15,17,32,-7,18,0.65,4,9,1,1,2,0,110,13.6,,--,--
206,Greg Carroll,1979-80,HFD,C,71,13,19,32,-5,24,0.45,0,1,1,1,2,0,85,15.3,,--,--
207,Willi Plett,1979-80,AFM,R,76,13,19,32,-4,231,0.42,0,0,0,0,2,0,119,10.9,,--,--
208,Wayne Cashman,1979-80,BOS,L,44,11,21,32,-3,19,0.73,3,14,1,2,2,0,60,18.3,,--,--
209,Pat Price,1979-80,EDM,D,75,11,21,32,4,134,0.43,2,9,0,0,0,0,95,11.6,,--,--
210,John Ogrodnick,1979-80,DET,L,41,8,24,32,-5,8,0.78,3,9,0,1,1,0,121,6.6,,--,--
211,Ted Bulley,1979-80,CHI,L,66,14,17,31,-11,136,0.47,1,6,0,0,1,0,125,11.2,,--,--
212,Dennis Ververgaert,1979-80,PHI,R,58,14,17,31,9,24,0.53,0,2,0,0,2,0,96,14.6,,--,--
213,Guy Charron,1979-80,WSH,C,33,11,20,31,-3,6,0.94,5,10,0,1,1,0,80,13.8,,--,--
214,Bob Fitchner,1979-80,QUE,C,70,11,20,31,-24,59,0.44,5,7,1,1,0,0,87,12.6,,--,--
215,Mario Marois,1979-80,NYR,D,79,8,23,31,0,142,0.39,1,8,0,0,1,0,158,5.1,,--,--
216,Jere Gillis,1979-80,VAN,L,67,13,17,30,-1,108,0.45,5,11,1,1,5,0,130,10.0,,--,--
217,Mike Kaszycki,1979-80,"NYI, WSH, TOR",C,69,12,18,30,-7,35,0.43,1,5,0,1,0,0,64,18.8,,--,--
218,Dean Talafous,1979-80,NYR,C,55,10,20,30,1,26,0.55,4,7,0,0,0,0,69,14.5,,--,--
219,Pierre Lacroix,1979-80,QUE,D,76,9,21,30,-5,45,0.39,4,10,0,0,0,0,86,10.5,,--,--
220,Mike O'Connell,1979-80,CHI,D,78,8,22,30,-2,52,0.38,2,12,0,0,2,0,158,5.1,,--,--
221,Doug Berry,1979-80,CLR,C,75,7,23,30,-23,16,0.40,0,5,1,1,1,0,66,10.6,,--,--
222,Andre St. Laurent,1979-80,LAK,C,77,6,24,30,-12,88,0.39,1,5,0,1,0,0,121,5.0,,--,--
223,Pekka Rautakallio,1979-80,AFM,D,79,5,25,30,22,18,0.38,1,5,0,0,1,0,104,4.8,,--,--
224,Darcy Rota,1979-80,"AFM, VAN",L,70,15,14,29,-6,78,0.41,0,2,0,0,3,0,123,12.2,,--,--
225,Ray Allison,1979-80,HFD,R,64,16,12,28,-3,13,0.44,0,0,0,0,2,0,79,20.3,,--,--
