,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
25,Doug Gilmour,1987-88,STL,C,72,36,50,86,-13,59,1.19,19,44,2,3,4,0,163,22.1,,--,--
26,Joe Mullen,1987-88,CGY,R,80,40,44,84,28,30,1.05,12,25,0,0,5,0,205,19.5,,--,--
27,Aaron Broten,1987-88,NJD,C,80,26,57,83,20,80,1.04,7,31,2,3,4,1,180,14.4,,--,--
28,Al MacInnis,1987-88,CGY,D,80,25,58,83,13,114,1.04,7,46,2,3,2,0,245,10.2,,--,--
29,Mats Naslund,1987-88,MTL,L,78,24,59,83,17,14,1.06,4,27,0,0,2,0,167,14.4,,--,--
30,Bryan Trottier,1987-88,NYI,C,77,30,52,82,10,48,1.06,15,32,0,3,3,0,176,17.0,,--,--
31,Mike Gartner,1987-88,WSH,R,80,48,33,81,20,73,1.01,19,32,0,2,7,1,316,15.2,,--,--
32,Brian Bellows,1987-88,MNS,L,77,40,41,81,-8,81,1.05,21,37,1,2,4,1,283,14.1,,--,--
33,Ray Bourque,1987-88,BOS,D,78,17,64,81,34,72,1.04,7,34,1,1,5,2,344,4.9,,--,--
34,Dan Quinn,1987-88,PIT,C,70,40,39,79,-8,50,1.13,21,39,1,2,4,0,235,17.0,,--,--
35,Paul MacLean,1987-88,WIN,R,77,40,39,79,-17,76,1.03,22,43,0,0,2,0,176,22.7,,--,--
36,Stephane Richer,1987-88,MTL,R,72,50,28,78,12,72,1.08,16,29,0,0,11,1,263,19.0,,--,--
37,Tony McKegney,1987-88,STL,L,80,40,38,78,10,82,0.97,13,24,3,4,1,0,241,16.6,,--,--
38,Bernie Nicholls,1987-88,LAK,C,65,32,46,78,2,114,1.20,8,30,7,7,1,1,236,13.6,,--,--
39,Dave Andreychuk,1987-88,BUF,L,80,30,48,78,1,112,0.97,15,29,0,0,5,0,253,11.8,,--,--
40,Kelly Kisio,1987-88,NYR,C,77,23,55,78,8,88,1.01,9,25,1,1,1,0,145,15.9,,--,--
41,Pat Verbeek,1987-88,NJD,R,73,46,31,77,29,227,1.05,13,27,0,2,8,0,179,25.7,,--,--
42,Tony Tanti,1987-88,VAN,R,73,40,37,77,-1,90,1.05,20,32,0,0,4,0,202,19.8,,--,--
43,Greg Adams,1987-88,VAN,L,80,36,40,76,-24,30,0.95,12,28,0,0,3,0,227,15.8,,--,--
44,Mikko Makela,1987-88,NYI,R,73,36,40,76,14,22,1.04,13,34,2,2,4,0,142,25.4,,--,--
45,Murray Craven,1987-88,PHI,L,72,30,46,76,25,58,1.06,6,23,2,5,2,0,184,16.3,,--,--
46,Brian Propp,1987-88,PHI,L,74,27,49,76,8,76,1.03,7,24,2,4,6,0,257,10.5,,--,--
47,Eddie Olczyk,1987-88,TOR,R,80,42,33,75,-22,55,0.94,14,24,4,7,3,0,243,17.3,,--,--
48,Ron Francis,1987-88,HFD,C,80,25,50,75,-8,87,0.94,11,36,1,1,3,0,172,14.5,,--,--
49,Randy Cunneyworth,1987-88,PIT,L,71,35,39,74,13,141,1.04,14,29,0,1,6,0,229,15.3,,--,--
50,Ken Linseman,1987-88,BOS,C,77,29,45,74,36,167,0.96,7,19,0,2,5,0,150,19.3,,--,--
51,Esa Tikkanen,1987-88,EDM,L,80,23,51,74,21,153,0.93,6,23,1,2,2,0,142,16.2,,--,--
52,Gerard Gallant,1987-88,DET,L,73,34,39,73,24,242,1.00,10,19,0,0,3,0,197,17.3,,--,--
53,Anton Stastny,1987-88,QUE,L,69,27,45,72,-9,14,1.04,15,40,0,0,4,1,177,15.3,,--,--
54,Scott Stevens,1987-88,WSH,D,80,12,60,72,14,184,0.90,5,36,1,1,2,0,231,5.2,,--,--
55,Christian Ruuttu,1987-88,BUF,C,73,26,45,71,-3,85,0.97,8,26,1,2,4,0,185,14.1,,--,--
56,Barry Pederson,1987-88,VAN,C,76,19,52,71,2,92,0.93,4,23,1,3,1,0,163,11.7,,--,--
57,Steve Kasper,1987-88,BOS,C,79,26,44,70,-1,35,0.89,9,20,3,7,5,0,166,15.7,,--,--
58,Rick Vaive,1987-88,CHI,R,76,43,26,69,-20,108,0.91,19,30,0,0,6,1,229,18.8,,--,--
59,Cam Neely,1987-88,BOS,R,69,42,27,69,30,175,1.00,11,21,0,0,3,1,207,20.3,,--,--
60,Tomas Sandstrom,1987-88,NYR,R,69,28,40,68,-6,95,0.99,11,31,0,0,3,0,204,13.7,,--,--
61,Carey Wilson,1987-88,"CGY, HFD",C,70,27,41,68,-3,40,0.97,10,19,1,4,9,0,138,19.6,,--,--
62,Dave Taylor,1987-88,LAK,R,68,26,41,67,-4,129,0.99,9,26,0,0,2,0,149,17.4,,--,--
63,Paul Coffey,1987-88,PIT,D,46,15,52,67,-1,93,1.46,6,42,2,4,2,0,193,7.8,,--,--
64,Geoff Courtnall,1987-88,"BOS, EDM",L,74,36,30,66,25,123,0.89,8,15,0,0,5,0,252,14.3,,--,--
65,Phil Housley,1987-88,BUF,D,74,29,37,66,-17,96,0.89,6,28,0,0,1,0,231,12.6,,--,--
66,Ray Sheppard,1987-88,BUF,R,74,38,27,65,-6,14,0.88,15,23,0,0,5,0,173,22.0,,--,--
67,Marcel Dionne,1987-88,NYR,C,67,31,34,65,-14,54,0.97,22,44,0,0,4,0,184,16.8,,--,--
68,Brett Hull,1987-88,"CGY, STL",R,65,32,32,64,14,16,0.98,6,16,0,0,3,0,211,15.2,,--,--
69,Rick Tocchet,1987-88,PHI,R,65,31,33,64,3,299,0.98,10,21,2,2,3,0,182,17.0,,--,--
70,Petri Skriko,1987-88,VAN,L,73,30,34,64,-12,32,0.88,10,20,2,3,2,0,172,17.4,,--,--
71,Andrew McBain,1987-88,WIN,R,74,32,31,63,-10,145,0.85,20,36,0,0,5,1,146,21.9,,--,--
72,Mark Hunter,1987-88,STL,R,66,32,31,63,-6,136,0.95,14,27,0,0,0,0,164,19.5,,--,--
73,Petr Klima,1987-88,DET,R,78,37,25,62,4,46,0.79,6,12,5,5,5,0,174,21.3,,--,--
74,Bob Probert,1987-88,DET,L,74,29,33,62,16,398,0.84,15,23,0,0,5,1,126,23.0,,--,--
75,Mark Howe,1987-88,PHI,D,75,19,43,62,23,62,0.83,8,25,1,5,4,0,177,10.7,,--,--
76,James Patrick,1987-88,NYR,D,70,17,45,62,16,52,0.89,9,35,0,0,1,0,187,9.1,,--,--
77,Claude Lemieux,1987-88,MTL,R,78,31,30,61,16,137,0.78,6,12,0,0,3,0,241,12.9,,--,--
78,Gary Leeman,1987-88,TOR,R,80,30,31,61,-6,62,0.76,6,13,0,0,0,0,234,12.8,,--,--
79,Chris Chelios,1987-88,MTL,D,71,20,41,61,14,172,0.86,10,24,1,2,5,0,199,10.1,,--,--
80,Larry Murphy,1987-88,WSH,D,79,8,53,61,2,72,0.77,7,37,0,1,1,0,201,4.0,,--,--
81,Brent Sutter,1987-88,NYI,C,70,29,31,60,13,55,0.86,11,20,2,3,2,0,162,17.9,,--,--
82,Mark Osborne,1987-88,TOR,L,79,23,37,60,-3,102,0.76,4,14,2,5,0,0,155,14.8,,--,--
83,Mike Ridley,1987-88,WSH,C,70,28,31,59,1,22,0.84,12,23,0,0,3,0,134,20.9,,--,--
84,Dale Hunter,1987-88,WSH,C,79,22,37,59,7,240,0.75,11,27,0,0,1,0,126,17.5,,--,--
85,Randy Carlyle,1987-88,WIN,D,78,15,44,59,-20,210,0.76,8,38,0,2,1,0,165,9.1,,--,--
86,Dave Christian,1987-88,WSH,R,80,37,21,58,-14,26,0.72,14,23,0,0,5,0,187,19.8,,--,--
87,Alan Kerr,1987-88,NYI,R,80,24,34,58,30,198,0.72,4,11,0,0,2,0,196,12.2,,--,--
88,Troy Murray,1987-88,CHI,C,79,22,36,58,-17,96,0.73,3,14,2,4,2,0,148,14.9,,--,--
89,John Tonelli,1987-88,CGY,L,74,17,41,58,10,84,0.78,6,19,0,0,1,0,128,13.3,,--,--
90,Dave Ellett,1987-88,WIN,D,68,13,45,58,-8,106,0.85,5,36,0,2,1,0,198,6.6,,--,--
91,Mike Foligno,1987-88,BUF,R,74,29,28,57,-11,220,0.77,10,20,0,0,7,0,159,18.2,,--,--
92,Alan Haworth,1987-88,QUE,C,72,23,34,57,-5,112,0.79,6,18,0,0,2,0,171,13.5,,--,--
93,Peter Zezel,1987-88,PHI,C,69,22,35,57,7,42,0.83,14,28,0,0,1,0,133,16.5,,--,--
94,John Chabot,1987-88,DET,C,78,13,44,57,12,10,0.73,0,8,2,6,0,0,83,15.7,,--,--
95,Randy Burridge,1987-88,BOS,L,79,27,28,55,0,105,0.70,5,12,3,4,3,0,159,17.0,,--,--
96,Steve Duchesne,1987-88,LAK,D,71,16,39,55,0,109,0.77,5,18,0,0,4,0,190,8.4,,--,--
97,Bruce Driver,1987-88,NJD,D,74,15,40,55,7,68,0.74,7,34,0,0,0,0,190,7.9,,--,--
98,Steve Smith,1987-88,EDM,D,79,12,43,55,40,286,0.70,5,13,0,0,1,0,116,10.3,,--,--
99,Brian Mullen,1987-88,NYR,R,74,25,29,54,-2,42,0.73,10,19,0,0,4,0,147,17.0,,--,--
100,John Ogrodnick,1987-88,NYR,L,64,22,32,54,-3,16,0.84,7,24,0,0,5,0,152,14.5,,--,--
101,Bengt-Ake Gustafsson,1987-88,WSH,L,78,18,36,54,2,29,0.69,7,25,5,6,3,0,136,13.2,,--,--
102,Thomas Steen,1987-88,WIN,C,76,16,38,54,-11,53,0.71,3,11,1,1,1,0,167,9.6,,--,--
103,Adam Oates,1987-88,DET,C,63,14,40,54,16,20,0.86,3,13,0,0,3,0,111,12.6,,--,--
104,Brent Ashton,1987-88,DET,L,73,26,27,53,10,50,0.73,7,14,2,4,3,1,161,16.1,,--,--
105,Ulf Dahlen,1987-88,NYR,R,70,29,23,52,5,26,0.74,11,19,0,0,4,0,159,18.2,,--,--
106,Al Iafrate,1987-88,TOR,D,77,22,30,52,-21,80,0.68,4,16,3,4,4,0,169,13.0,,--,--
107,Bobby Carpenter,1987-88,LAK,C,71,19,33,52,-21,84,0.73,10,21,0,2,2,0,176,10.8,,--,--
108,Jeff Brown,1987-88,QUE,D,78,16,36,52,-25,64,0.67,9,33,0,1,4,0,208,7.7,,--,--
109,Joel Otto,1987-88,CGY,C,62,13,39,52,16,194,0.84,4,13,1,3,4,0,105,12.4,,--,--
110,Scott Mellanby,1987-88,PHI,R,75,25,26,51,-7,185,0.68,7,18,0,0,2,0,190,13.2,,--,--
111,Jim Peplinski,1987-88,CGY,L,75,20,31,51,20,234,0.68,0,0,2,3,4,0,128,15.6,,--,--
112,Dave Poulin,1987-88,PHI,C,68,19,32,51,17,32,0.75,1,4,5,7,3,0,125,15.2,,--,--
113,Denis Potvin,1987-88,NYI,D,72,19,32,51,26,112,0.71,9,28,0,0,3,0,188,10.1,,--,--
114,Jim Fox,1987-88,LAK,R,68,16,35,51,-7,18,0.75,2,13,0,0,1,0,120,13.3,,--,--
115,Patrik Sundstrom,1987-88,NJD,C,78,15,36,51,-16,42,0.65,9,22,1,2,0,0,126,11.9,,--,--
116,Mario Marois,1987-88,WIN,D,79,7,44,51,5,111,0.65,3,24,0,1,1,1,170,4.1,,--,--
117,Kevin Dineen,1987-88,HFD,R,74,25,25,50,-14,217,0.68,5,16,0,1,4,1,223,11.2,,--,--
118,Ray Ferraro,1987-88,HFD,C,68,21,29,50,1,81,0.74,6,18,0,0,2,1,105,20.0,,--,--
119,Tom Fergus,1987-88,TOR,C,63,19,31,50,5,81,0.79,5,6,0,0,0,0,124,15.3,,--,--
120,Dave Babych,1987-88,HFD,D,71,14,36,50,-25,54,0.70,10,37,0,1,2,0,233,6.0,,--,--
121,Sylvain Turgeon,1987-88,HFD,L,71,23,26,49,-5,71,0.69,13,23,0,0,3,1,247,9.3,,--,--
122,Russ Courtnall,1987-88,TOR,R,65,23,26,49,-16,47,0.75,6,16,3,3,1,1,212,10.8,,--,--
123,John Anderson,1987-88,HFD,R,63,17,32,49,-5,20,0.78,9,26,0,0,3,0,149,11.4,,--,--
124,Rob Ramage,1987-88,"STL, CGY",D,79,9,40,49,-4,164,0.62,6,25,0,2,0,0,215,4.2,,--,--
125,Laurie Boschman,1987-88,WIN,C,80,25,23,48,-24,229,0.60,10,20,1,1,3,1,166,15.1,,--,--
126,Dirk Graham,1987-88,"MNS, CHI",R,70,24,24,48,-7,71,0.69,10,17,1,2,2,1,173,13.9,,--,--
127,Brian MacLellan,1987-88,MNS,L,75,16,32,48,-44,74,0.64,7,23,0,0,4,0,194,8.2,,--,--
128,Vincent Damphousse,1987-88,TOR,C,75,12,36,48,2,40,0.64,1,7,0,0,2,0,111,10.8,,--,--
129,Tony Hrkac,1987-88,STL,C,67,11,37,48,5,22,0.72,2,13,1,4,3,0,86,12.8,,--,--
130,Gaetan Duchesne,1987-88,QUE,L,80,24,23,47,8,83,0.59,4,8,1,2,2,0,138,17.4,,--,--
131,Mike Krushelnyski,1987-88,EDM,C,76,20,27,47,26,64,0.62,4,5,0,1,0,0,124,16.1,,--,--
132,Tomas Jonsson,1987-88,NYI,D,72,6,41,47,6,115,0.65,1,28,0,2,1,0,121,5.0,,--,--
133,Bob Sweeney,1987-88,BOS,C,80,22,23,45,11,73,0.56,6,9,0,0,7,1,118,18.6,,--,--
134,Greg Gilbert,1987-88,NYI,L,76,17,28,45,14,46,0.59,1,2,1,1,0,0,77,22.1,,--,--
135,Doug Bodger,1987-88,PIT,D,69,14,31,45,-4,103,0.65,13,33,0,0,1,0,184,7.6,,--,--
136,Rob Brown,1987-88,PIT,R,51,24,20,44,8,56,0.86,13,15,0,0,1,0,80,30.0,,--,--
137,Mike McPhee,1987-88,MTL,L,77,23,20,43,19,53,0.56,0,1,2,3,4,0,151,15.2,,--,--
138,Paul Fenton,1987-88,LAK,L,71,20,23,43,-14,46,0.61,8,12,1,2,1,0,166,12.0,,--,--
139,Keith Crowder,1987-88,BOS,R,68,17,26,43,14,173,0.63,6,13,0,0,3,0,123,13.8,,--,--
140,Ilkka Sinisalo,1987-88,PHI,R,68,25,17,42,2,30,0.62,6,13,2,2,4,0,148,16.9,,--,--
141,Iain Duncan,1987-88,WIN,L,62,19,23,42,-2,73,0.68,4,9,0,0,4,1,104,18.3,,--,--
142,Al Secord,1987-88,TOR,L,74,15,27,42,-21,221,0.57,2,9,0,0,0,0,149,10.1,,--,--
143,Pierre Turgeon,1987-88,BUF,C,76,14,28,42,-8,34,0.55,8,17,0,0,3,0,101,13.9,,--,--
144,Pelle Eklund,1987-88,PHI,C,71,10,32,42,-6,12,0.59,2,19,0,0,2,0,101,9.9,,--,--
145,Brad McCrimmon,1987-88,CGY,D,80,7,35,42,48,98,0.53,1,7,3,6,2,0,102,6.9,,--,--
146,Calle Johansson,1987-88,BUF,D,71,4,38,42,12,37,0.59,2,20,0,1,0,0,93,4.3,,--,--
147,Brian Lawton,1987-88,MNS,C,74,17,24,41,-10,71,0.55,7,16,0,1,1,0,155,11.0,,--,--
148,Kevin Hatcher,1987-88,WSH,D,71,14,27,41,1,137,0.58,5,17,0,1,3,0,181,7.7,,--,--
149,Charlie Huddy,1987-88,EDM,D,77,13,28,41,23,71,0.53,2,15,0,1,2,1,163,8.0,,--,--
150,Lane Lambert,1987-88,QUE,R,61,13,28,41,0,98,0.67,0,6,0,0,2,0,98,13.3,,--,--
151,Ulf Samuelsson,1987-88,HFD,D,76,8,33,41,-10,159,0.54,3,17,0,1,0,0,156,5.1,,--,--
152,Shawn Burr,1987-88,DET,L,78,17,23,40,7,97,0.51,5,7,3,5,3,0,124,13.7,,--,--
153,Scott Arniel,1987-88,BUF,L,73,17,23,40,8,61,0.55,0,1,3,4,2,0,111,15.3,,--,--
154,Dave Barr,1987-88,DET,R,51,14,26,40,20,58,0.78,3,7,1,2,0,0,64,21.9,,--,--
155,Darren Veitch,1987-88,DET,D,63,7,33,40,11,45,0.63,4,16,0,3,1,0,156,4.5,,--,--
156,Larry Robinson,1987-88,MTL,D,53,6,34,40,26,30,0.75,2,14,0,0,1,0,96,6.3,,--,--
157,John MacLean,1987-88,NJD,R,76,23,16,39,-10,147,0.51,12,16,0,0,4,1,204,11.3,,--,--
158,Shayne Corson,1987-88,MTL,L,71,12,27,39,22,152,0.55,2,4,0,0,2,0,90,13.3,,--,--
159,Neal Broten,1987-88,MNS,C,54,9,30,39,-23,32,0.72,4,20,1,1,0,0,121,7.4,,--,--
160,Joe Cirella,1987-88,NJD,D,80,8,31,39,15,191,0.49,2,14,0,2,2,0,135,5.9,,--,--
161,Randy Wood,1987-88,NYI,R,75,22,16,38,-2,80,0.51,0,1,1,1,2,0,106,20.8,,--,--
162,John Tucker,1987-88,BUF,R,45,19,19,38,4,20,0.84,6,14,0,0,0,0,93,20.4,,--,--
163,Guy Carbonneau,1987-88,MTL,C,80,17,21,38,14,61,0.47,0,0,3,5,1,0,109,15.6,,--,--
164,Moe Mantha,1987-88,"PIT, EDM, MNS",D,76,11,27,38,-1,53,0.50,3,18,0,1,1,1,223,4.9,,--,--
165,Doug Crossman,1987-88,PHI,D,76,9,29,38,-1,43,0.50,6,17,0,1,0,0,153,5.9,,--,--
166,Dave Tippett,1987-88,HFD,L,80,16,21,37,-4,32,0.46,1,3,2,2,2,0,126,12.7,,--,--
167,Brian Sutter,1987-88,STL,L,76,15,22,37,-16,147,0.49,4,9,1,5,2,0,99,15.2,,--,--
168,Stan Smyl,1987-88,VAN,R,57,12,25,37,-5,110,0.65,5,10,1,1,0,0,96,12.5,,--,--
169,Brian Benning,1987-88,STL,D,77,8,29,37,-5,107,0.48,5,18,0,1,5,0,130,6.2,,--,--
170,Glen Wesley,1987-88,BOS,D,79,7,30,37,21,69,0.47,1,12,2,4,0,0,158,4.4,,--,--
171,Gord Kluzak,1987-88,BOS,D,66,6,31,37,18,135,0.56,0,15,1,1,0,0,168,3.6,,--,--
172,Ray Neufeld,1987-88,WIN,R,78,18,18,36,-29,169,0.46,9,17,0,0,2,1,115,15.7,,--,--
173,Ryan Walter,1987-88,MTL,C,61,13,23,36,12,39,0.59,6,10,0,0,3,0,93,14.0,,--,--
174,Brian Skrudland,1987-88,MTL,C,79,12,24,36,14,112,0.46,0,0,1,2,3,0,96,12.5,,--,--
175,Derek King,1987-88,NYI,L,55,12,24,36,7,30,0.65,1,7,0,0,4,0,94,12.8,,--,--
176,Michel Petit,1987-88,"VAN, NYR",D,74,9,27,36,-1,258,0.49,2,11,0,1,3,0,109,8.3,,--,--
177,Doug Lidster,1987-88,VAN,D,64,4,32,36,-19,105,0.56,2,24,1,2,0,0,133,3.0,,--,--
178,Paul MacDermid,1987-88,HFD,R,80,20,15,35,3,139,0.44,4,7,0,0,2,0,96,20.8,,--,--
179,Brad Lauer,1987-88,NYI,R,69,17,18,35,13,67,0.51,3,6,0,0,4,1,94,18.1,,--,--
180,Claude Loiselle,1987-88,NJD,C,68,17,18,35,7,121,0.51,3,7,2,2,2,0,117,14.5,,--,--
181,Dave Hunter,1987-88,"EDM, PIT",L,80,14,21,35,9,83,0.44,0,1,2,6,1,0,133,10.5,,--,--
182,Jeff Sharples,1987-88,DET,D,56,10,25,35,13,42,0.63,2,16,0,0,0,0,94,10.6,,--,--
183,Rick Meagher,1987-88,STL,C,76,18,16,34,0,76,0.45,0,1,5,5,3,1,113,15.9,,--,--
184,Michal Pivonka,1987-88,WSH,C,71,11,23,34,1,28,0.48,3,13,0,0,0,0,96,11.5,,--,--
185,Reed Larson,1987-88,BOS,D,62,10,24,34,3,93,0.55,5,12,1,2,1,0,151,6.6,,--,--
186,Tom Kurvers,1987-88,NJD,D,56,5,29,34,6,46,0.61,2,21,0,2,1,0,88,5.7,,--,--
187,Mark Johnson,1987-88,NJD,C,54,14,19,33,-10,14,0.61,2,12,3,4,3,0,121,11.6,,--,--
188,Dave Archibald,1987-88,MNS,C,78,13,20,33,-17,26,0.42,3,9,0,0,2,0,96,13.5,,--,--
189,Don Maloney,1987-88,NYR,L,66,12,21,33,12,60,0.50,1,1,0,1,2,0,88,13.6,,--,--
190,Ron Sutter,1987-88,PHI,C,69,8,25,33,-9,146,0.48,1,1,0,2,0,0,107,7.5,,--,--
191,Jim Benning,1987-88,VAN,D,77,7,26,33,0,58,0.43,1,13,1,2,1,0,102,6.9,,--,--
192,Craig MacTavish,1987-88,EDM,C,80,15,17,32,-3,47,0.40,0,3,3,4,5,0,90,16.7,,--,--
193,Gino Cavallini,1987-88,STL,L,64,15,17,32,-4,62,0.50,2,4,1,1,3,0,131,11.5,,--,--
194,Rick Middleton,1987-88,BOS,R,59,13,19,32,3,11,0.54,2,4,3,5,1,0,79,16.4,,--,--
195,Miroslav Frycer,1987-88,TOR,C,38,12,20,32,8,41,0.84,1,2,0,0,2,0,76,15.8,,--,--
196,Kelly Miller,1987-88,WSH,L,80,9,23,32,9,35,0.40,0,0,1,2,3,1,96,9.4,,--,--
197,Mark Hardy,1987-88,"LAK, NYR",D,80,8,24,32,-32,130,0.40,4,14,1,2,1,0,134,6.0,,--,--
198,Doug Wilson,1987-88,CHI,D,27,8,24,32,-17,28,1.19,6,26,1,2,1,0,87,9.2,,--,--
199,David Shaw,1987-88,NYR,D,68,7,25,32,-8,100,0.47,5,22,0,0,1,0,141,5.0,,--,--
200,Jim Sandlak,1987-88,VAN,R,49,16,15,31,-9,81,0.63,6,11,0,0,2,0,96,16.7,,--,--
201,Mike Allison,1987-88,"TOR, LAK",R,52,16,15,31,3,67,0.60,5,10,1,1,2,0,61,26.2,,--,--
202,Doug Smail,1987-88,WIN,L,71,15,16,31,5,34,0.44,0,0,3,3,5,1,110,13.6,,--,--
203,Willie Huber,1987-88,"NYR, VAN, PHI",D,56,9,22,31,-16,70,0.55,5,19,0,0,0,0,111,8.1,,--,--
204,Lee Norwood,1987-88,DET,D,51,9,22,31,4,131,0.61,3,11,0,2,2,0,106,8.5,,--,--
205,Craig Wolanin,1987-88,NJD,D,78,6,25,31,0,170,0.40,1,7,1,1,3,1,113,5.3,,--,--
206,Michael Thelven,1987-88,BOS,D,67,6,25,31,12,57,0.46,1,10,0,0,1,0,106,5.7,,--,--
207,Doug Sulliman,1987-88,NJD,L,59,16,14,30,-8,22,0.51,8,10,1,4,0,0,89,18.0,,--,--
208,Rich Sutter,1987-88,VAN,R,80,15,15,30,-4,165,0.38,2,3,1,2,2,0,132,11.4,,--,--
209,Peter Ihnacak,1987-88,TOR,C,68,10,20,30,-6,41,0.44,0,2,0,0,0,0,75,13.3,,--,--
210,Brian Noonan,1987-88,CHI,R,77,10,20,30,-27,44,0.39,3,11,0,0,2,0,87,11.5,,--,--
211,Lucien DeBlois,1987-88,NYR,C,74,9,21,30,-3,103,0.41,2,5,0,0,0,0,99,9.1,,--,--
212,Gaston Gingras,1987-88,"MTL, STL",D,70,7,23,30,1,20,0.43,3,12,0,0,0,0,133,5.3,,--,--
213,Garry Galley,1987-88,WSH,D,58,7,23,30,11,44,0.52,3,19,0,0,0,0,100,7.0,,--,--
214,Kjell Samuelsson,1987-88,PHI,D,74,6,24,30,28,184,0.41,3,12,0,0,0,0,118,5.1,,--,--
215,Jason Lafreniere,1987-88,QUE,C,40,10,19,29,-1,4,0.72,5,14,0,0,1,0,54,18.5,,--,--
216,Petr Svoboda,1987-88,MTL,D,69,7,22,29,46,149,0.42,2,7,0,0,1,0,138,5.1,,--,--
217,Behn Wilson,1987-88,CHI,D,58,6,23,29,-19,166,0.50,3,17,0,0,0,0,103,5.8,,--,--
218,Gary Roberts,1987-88,CGY,L,74,13,15,28,24,282,0.38,0,0,0,0,1,1,118,11.0,,--,--
219,Charlie Simmer,1987-88,PIT,L,50,11,17,28,6,24,0.56,5,12,0,0,3,1,58,19.0,,--,--
220,Keith Acton,1987-88,"MNS, EDM",C,72,11,17,28,-19,95,0.39,1,1,1,1,1,0,75,14.7,,--,--
221,Dean Evason,1987-88,HFD,C,77,10,18,28,-29,115,0.36,6,10,0,1,0,0,126,7.9,,--,--
222,Doug Smith,1987-88,BUF,C,70,9,19,28,-10,117,0.40,1,7,0,1,0,0,136,6.6,,--,--
223,Sylvain Cote,1987-88,HFD,D,67,7,21,28,-8,30,0.42,0,5,1,4,0,0,142,4.9,,--,--
224,Rick Lanz,1987-88,TOR,D,75,6,22,28,-12,65,0.37,3,10,0,0,0,0,145,4.1,,--,--
225,Greg Adams,1987-88,WSH,L,78,15,12,27,-3,153,0.35,3,7,0,0,0,0,109,13.8,,--,--
226,Dave Hannan,1987-88,"PIT, EDM",C,72,13,14,27,10,66,0.38,0,0,3,3,3,0,96,13.5,,--,--
