,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
17,Edgar Laprade,1949-50,NYR,C,60,22,22,44,,2,0.73,5,9,0,0,4,0,,--,,--,--
18,Ted Kennedy,1949-50,TOR,C,53,20,24,44,,34,0.83,2,8,0,0,2,0,,--,,--,--
19,Tony Leswick,1949-50,NYR,L,69,19,25,44,,87,0.64,5,13,0,0,3,0,,--,,--,--
20,Gaye Stewart,1949-50,CHI,L,70,24,19,43,,41,0.61,3,5,0,0,3,0,,--,,--,--
21,Max Bentley,1949-50,TOR,C,69,23,18,41,,12,0.59,3,6,0,0,5,0,,--,,--,--
22,Milt Schmidt,1949-50,BOS,C,68,19,22,41,,41,0.60,2,9,0,0,4,0,,--,,--,--
23,Ken Smith,1949-50,BOS,L,66,10,31,41,,12,0.62,0,5,0,0,1,0,,--,,--,--
24,Howie Meeker,1949-50,TOR,R,70,18,22,40,,35,0.57,6,12,0,0,4,0,,--,,--,--
25,Red Kelly,1949-50,DET,D,70,15,25,40,,9,0.57,7,14,0,0,5,0,,--,,--,--
26,Bud Poile,1949-50,"NYR, BOS",R,66,19,20,39,,14,0.59,2,5,0,0,2,0,,--,,--,--
27,Woody Dumart,1949-50,BOS,L,69,14,25,39,,14,0.57,1,5,0,0,2,0,,--,,--,--
28,Gus Bodnar,1949-50,CHI,C,70,11,28,39,,6,0.56,2,6,1,1,0,0,,--,,--,--
29,George Gee,1949-50,DET,C,69,17,21,38,,42,0.55,2,5,0,0,3,0,,--,,--,--
30,Ed Slowinski,1949-50,NYR,R,63,14,23,37,,12,0.59,3,8,0,0,3,0,,--,,--,--
31,Norm Dussault,1949-50,MTL,C,67,13,24,37,,22,0.55,2,9,0,0,3,0,,--,,--,--
32,Don Raleigh,1949-50,NYR,C,70,12,25,37,,11,0.53,1,4,0,0,3,0,,--,,--,--
33,Harry Watson,1949-50,TOR,L,60,19,16,35,,11,0.58,6,8,0,0,4,0,,--,,--,--
34,Bill Gadsby,1949-50,CHI,D,70,10,25,35,,138,0.50,1,6,0,0,1,0,,--,,--,--
35,Jimmy Conacher,1949-50,CHI,C,66,13,20,33,,14,0.50,1,3,0,0,2,0,,--,,--,--
36,Dunc Fisher,1949-50,NYR,R,70,12,21,33,,42,0.47,3,8,0,0,1,0,,--,,--,--
37,Buddy O'Connor,1949-50,NYR,C,66,11,22,33,,4,0.50,3,6,0,0,3,0,,--,,--,--
38,Joe Carveth,1949-50,"MTL, DET",R,71,14,18,32,,15,0.45,10,23,0,0,8,0,,--,,--,--
39,Gerry Couture,1949-50,DET,R,69,24,7,31,,21,0.45,6,6,0,0,1,0,,--,,--,--
40,Dave Creighton,1949-50,BOS,C,64,18,13,31,,13,0.48,2,4,0,0,2,0,,--,,--,--
41,Alex Kaleta,1949-50,NYR,L,67,17,14,31,,40,0.46,2,7,0,0,3,0,,--,,--,--
42,Joe Klukay,1949-50,TOR,L,70,15,16,31,,19,0.44,3,7,0,0,3,0,,--,,--,--
43,Jimmy Peters,1949-50,DET,R,70,14,16,30,,20,0.43,2,3,0,0,0,0,,--,,--,--
44,Jim McFadden,1949-50,DET,C,68,14,16,30,,8,0.44,2,8,0,0,3,0,,--,,--,--
45,Leo Gravelle,1949-50,MTL,R,70,19,10,29,,18,0.41,0,1,0,0,0,0,,--,,--,--
46,Ken Reardon,1949-50,MTL,D,67,1,27,28,,109,0.42,0,9,0,0,0,0,,--,,--,--
47,Pentti Lund,1949-50,NYR,R,64,18,9,27,,18,0.42,4,5,0,0,1,0,,--,,--,--
48,Ken Mosdell,1949-50,MTL,C,68,15,12,27,,42,0.40,2,3,0,0,2,0,,--,,--,--
49,Ed Harrison,1949-50,BOS,C,70,14,12,26,,23,0.37,4,5,0,0,4,0,,--,,--,--
50,Cal Gardner,1949-50,TOR,C,31,7,19,26,,12,0.84,0,6,0,0,1,0,,--,,--,--
51,Bill Quackenbush,1949-50,BOS,D,70,8,17,25,,4,0.36,1,5,0,0,1,0,,--,,--,--
52,Ray Timgren,1949-50,TOR,L,68,7,18,25,,22,0.37,0,1,0,0,1,0,,--,,--,--
53,Doug Harvey,1949-50,MTL,D,70,4,20,24,,76,0.34,2,8,0,1,0,0,,--,,--,--
54,Marty Pavelich,1949-50,DET,L,65,8,15,23,,58,0.35,2,5,0,0,0,0,,--,,--,--
55,Bill Ezinicki,1949-50,TOR,R,67,10,12,22,,142,0.33,2,3,0,0,2,0,,--,,--,--
56,Sam Bettio,1949-50,BOS,L,44,9,12,21,,34,0.48,1,1,0,0,1,0,,--,,--,--
57,Steve Black,1949-50,DET,L,69,7,14,21,,53,0.30,0,1,0,0,1,0,,--,,--,--
58,Leo Reise Jr.,1949-50,DET,D,70,4,17,21,,46,0.30,2,6,0,0,2,0,,--,,--,--
59,Rip Riopelle,1949-50,MTL,L,66,12,8,20,,25,0.30,3,3,0,0,2,0,,--,,--,--
60,Nick Mickoski,1949-50,NYR,L,47,10,10,20,,10,0.43,3,5,0,0,2,0,,--,,--,--
61,Vic Lynn,1949-50,TOR,L,70,7,13,20,,39,0.29,2,4,0,0,1,0,,--,,--,--
62,Fleming MacKell,1949-50,TOR,C,36,7,13,20,,24,0.56,3,6,0,0,1,0,,--,,--,--
63,Glen Harmon,1949-50,MTL,D,62,3,16,19,,28,0.31,2,9,0,0,0,0,,--,,--,--
64,Calum MacKay,1949-50,MTL,L,52,8,10,18,,44,0.35,0,1,0,0,1,0,,--,,--,--
65,Bill Barilko,1949-50,TOR,D,59,7,10,17,,85,0.29,1,3,0,0,2,0,,--,,--,--
66,Gus Mortson,1949-50,TOR,D,68,3,14,17,,125,0.25,1,5,0,0,0,0,,--,,--,--
67,Floyd Curry,1949-50,MTL,R,49,8,8,16,,8,0.33,0,0,0,0,1,0,,--,,--,--
68,Ed Kryzanowski,1949-50,BOS,D,57,6,10,16,,12,0.28,0,1,0,0,1,0,,--,,--,--
69,Pat Egan,1949-50,NYR,D,70,5,11,16,,50,0.23,4,9,0,0,0,0,,--,,--,--
70,Ralph Nattrass,1949-50,CHI,D,68,5,11,16,,96,0.24,2,3,0,0,0,0,,--,,--,--
71,Jackie McLeod,1949-50,NYR,R,38,6,9,15,,2,0.39,0,1,0,0,0,0,,--,,--,--
72,Roger Leger,1949-50,MTL,D,55,3,12,15,,21,0.27,2,4,0,0,2,0,,--,,--,--
73,Bill Juzda,1949-50,TOR,D,62,1,14,15,,68,0.24,0,3,0,0,0,0,,--,,--,--
74,Jack Stewart,1949-50,DET,D,65,3,11,14,,86,0.22,0,0,0,0,1,0,,--,,--,--
75,Jimmy Thomson,1949-50,TOR,D,70,0,13,13,,76,0.19,0,7,0,0,0,0,,--,,--,--
76,Ernie Dickens,1949-50,CHI,D,70,0,13,13,,22,0.19,0,3,0,1,0,0,,--,,--,--
77,Pete Babando,1949-50,DET,L,56,6,6,12,,25,0.21,0,1,0,0,1,0,,--,,--,--
78,Lee Fogolin,1949-50,DET,D,63,4,8,12,,63,0.19,0,1,0,0,0,0,,--,,--,--
79,Bob Goldham,1949-50,CHI,D,67,2,10,12,,57,0.18,0,1,0,0,0,0,,--,,--,--
80,John McCormack,1949-50,TOR,C,34,6,5,11,,0,0.32,0,1,0,0,2,0,,--,,--,--
81,Murray Henderson,1949-50,BOS,D,64,3,8,11,,42,0.17,0,0,0,0,0,0,,--,,--,--
82,Pete Horeck,1949-50,BOS,L,34,5,5,10,,22,0.29,0,1,0,0,0,0,,--,,--,--
83,Zellio Toppazzini,1949-50,BOS,R,36,5,5,10,,18,0.28,1,1,0,0,0,0,,--,,--,--
84,Fred Shero,1949-50,NYR,D,67,2,8,10,,71,0.15,1,2,0,0,0,0,,--,,--,--
85,Jack Crawford,1949-50,BOS,D,46,2,8,10,,8,0.22,1,4,0,0,0,0,,--,,--,--
86,Red Hamill,1949-50,CHI,L,59,6,2,8,,6,0.14,2,2,1,1,1,0,,--,,--,--
87,Max McNab,1949-50,DET,C,65,4,4,8,,8,0.12,1,1,0,0,0,0,,--,,--,--
88,Allan Stanley,1949-50,NYR,D,55,4,4,8,,58,0.15,1,3,0,0,0,0,,--,,--,--
89,Gus Kyle,1949-50,NYR,D,70,3,5,8,,143,0.11,0,0,0,0,0,0,,--,,--,--
90,Grant Warwick,1949-50,MTL,R,26,2,6,8,,19,0.31,0,1,0,0,0,0,,--,,--,--
91,Garth Boesch,1949-50,TOR,D,58,2,6,8,,61,0.14,0,2,0,0,0,0,,--,,--,--
92,Frank Eddolls,1949-50,NYR,D,58,2,6,8,,20,0.14,0,0,0,0,0,0,,--,,--,--
93,Butch Bouchard,1949-50,MTL,D,69,1,7,8,,88,0.12,0,1,0,0,1,0,,--,,--,--
94,Jean Paul Lamirande,1949-50,NYR,L,16,4,3,7,,6,0.44,0,0,0,0,0,0,,--,,--,--
95,Fern Flaman,1949-50,BOS,D,69,2,5,7,,122,0.10,0,0,0,0,0,0,,--,,--,--
96,Clare Martin,1949-50,DET,D,64,2,5,7,,14,0.11,0,0,0,0,1,0,,--,,--,--
97,Gerry Plamondon,1949-50,MTL,L,37,1,5,6,,0,0.16,0,2,0,0,1,0,,--,,--,--
98,Rudy Migay,1949-50,TOR,C,18,1,5,6,,8,0.33,0,0,0,0,0,0,,--,,--,--
99,Jack Lancien,1949-50,NYR,D,43,1,4,5,,27,0.12,0,0,0,0,1,0,,--,,--,--
100,Ed Sandford,1949-50,BOS,L,19,1,4,5,,6,0.26,1,1,0,0,0,0,,--,,--,--
101,Adam Brown,1949-50,CHI,L,25,2,2,4,,16,0.16,0,0,0,0,0,0,,--,,--,--
102,Al Dewsbury,1949-50,DET,D,11,2,2,4,,2,0.36,1,2,0,0,0,0,,--,,--,--
103,Bob Fillion,1949-50,MTL,L,57,1,3,4,,8,0.07,1,2,0,0,0,0,,--,,--,--
104,Doug McCaig,1949-50,CHI,D,62,0,4,4,,49,0.06,0,0,0,0,0,0,,--,,--,--
105,Bing Juckes,1949-50,NYR,L,14,2,1,3,,6,0.21,1,1,0,0,1,0,,--,,--,--
106,Gilles Dube,1949-50,MTL,L,12,1,2,3,,2,0.25,0,0,0,0,0,0,,--,,--,--
107,Bob Dawes,1949-50,TOR,D,11,1,2,3,,2,0.27,0,0,0,0,0,0,,--,,--,--
108,Bert Hirschfeld,1949-50,MTL,L,13,1,2,3,,2,0.23,0,0,0,0,0,0,,--,,--,--
109,Wally Stanowski,1949-50,NYR,D,37,1,1,2,,10,0.05,0,1,0,0,1,0,,--,,--,--
110,Don Smith,1949-50,NYR,L,10,1,1,2,,0,0.20,0,0,0,0,1,0,,--,,--,--
111,Vic Stasiuk,1949-50,CHI,L,17,1,1,2,,2,0.12,0,0,0,0,1,0,,--,,--,--
112,Lorne Ferguson,1949-50,BOS,L,3,1,1,2,,0,0.67,0,1,0,0,0,0,,--,,--,--
113,Norm Lowe,1949-50,NYR,C,3,1,1,2,,0,0.67,0,0,0,0,0,0,,--,,--,--
114,Sherman White,1949-50,NYR,C,3,0,2,2,,0,0.67,0,1,0,0,0,0,,--,,--,--
115,Hal Laycoe,1949-50,MTL,D,30,0,2,2,,21,0.07,0,0,0,0,0,0,,--,,--,--
116,Bob Fryday,1949-50,MTL,R,2,1,0,1,,0,0.50,0,0,0,0,0,0,,--,,--,--
117,Gord Byers,1949-50,BOS,D,1,0,1,1,,0,1.00,0,1,0,0,0,0,,--,,--,--
118,Frank Mathers,1949-50,TOR,D,6,0,1,1,,2,0.17,0,1,0,0,0,0,,--,,--,--
119,Red Sullivan,1949-50,BOS,C,3,0,1,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
120,Doug Adam,1949-50,NYR,L,4,0,1,1,,0,0.25,0,0,0,0,0,0,,--,,--,--
121,Jack McIntyre,1949-50,BOS,L,1,0,1,1,,0,1.00,0,0,0,0,0,0,,--,,--,--
122,Jean Paul Denis,1949-50,NYR,R,4,0,1,1,,2,0.25,0,0,0,0,0,0,,--,,--,--
123,Arnie Kullman,1949-50,BOS,C,12,0,1,1,,11,0.08,0,0,0,0,0,0,,--,,--,--
124,Edward Leier,1949-50,CHI,C,5,0,1,1,,0,0.20,0,0,0,0,0,0,,--,,--,--
125,Lulu Denis,1949-50,MTL,R,2,0,1,1,,0,0.50,0,0,0,0,0,0,,--,,--,--
126,Tim Horton,1949-50,TOR,D,1,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
127,Bill Johansen,1949-50,TOR,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
128,Jack Miller,1949-50,CHI,C,6,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
129,Bob Frampton,1949-50,MTL,L,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
130,Jack Gordon,1949-50,NYR,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
131,Bill McDonagh,1949-50,NYR,L,4,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
132,Bart Bradley,1949-50,BOS,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
133,Norm Corcoran,1949-50,BOS,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
134,Chick Webster,1949-50,NYR,C,14,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
135,Phil Samis,1949-50,TOR,D,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
136,Fern Perreault,1949-50,NYR,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
137,John Arundel,1949-50,TOR,D,3,0,0,0,,9,--,0,0,0,0,0,0,,--,,--,--
138,Jack Evans,1949-50,NYR,D,3,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
139,Bill Kyle,1949-50,NYR,C,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
140,Fred Glover,1949-50,DET,C,7,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
141,Johnny Wilson,1949-50,DET,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
142,Ross Lowe,1949-50,BOS,D,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
143,Frank Sullivan,1949-50,TOR,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
144,Glen Skov,1949-50,DET,C,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
145,Bob Hassard,1949-50,TOR,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
146,Larry Wilson,1949-50,DET,C,1,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
147,James Bedard,1949-50,CHI,D,5,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
148,Al Buchanan,1949-50,TOR,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
149,Enio Sclisizzi,1949-50,DET,L,4,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
150,Hugh Bolton,1949-50,TOR,D,2,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
151,George Armstrong,1949-50,TOR,R,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
