,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
66,Hal Laycoe,1954-55,BOS,D,70,4,13,17,,32,0.24,0,1,0,1,2,0,,--,,--,--
67,Dollard St. Laurent,1954-55,MTL,D,58,3,14,17,,24,0.29,0,0,0,0,0,0,,--,,--,--
68,Bob Goldham,1954-55,DET,D,69,1,16,17,,14,0.25,0,1,0,0,0,0,,--,,--,--
69,Joe Klukay,1954-55,"BOS, TOR",L,66,8,8,16,,48,0.24,0,0,0,0,1,0,,--,,--,--
70,Jimmy Thomson,1954-55,TOR,D,70,4,12,16,,63,0.23,0,0,1,1,1,0,,--,,--,--
71,Harry Howell,1954-55,NYR,D,70,2,14,16,,87,0.23,2,7,0,0,1,0,,--,,--,--
72,Bob Chrystal,1954-55,NYR,D,68,6,9,15,,68,0.22,2,5,0,1,1,0,,--,,--,--
73,Murray Costello,1954-55,BOS,C,54,4,11,15,,25,0.28,1,2,0,0,0,0,,--,,--,--
74,Paul Ronty,1954-55,"NYR, MTL",C,59,4,11,15,,10,0.25,3,5,0,0,1,0,,--,,--,--
75,Tim Horton,1954-55,TOR,D,66,5,9,14,,84,0.21,0,1,0,0,1,0,,--,,--,--
76,Edgar Laprade,1954-55,NYR,C,60,3,11,14,,0,0.23,1,2,0,1,1,0,,--,,--,--
77,Gus Mortson,1954-55,CHI,D,65,2,11,13,,133,0.20,0,0,0,0,0,0,,--,,--,--
78,Ivan Irwin,1954-55,NYR,D,60,0,13,13,,85,0.22,0,0,0,0,0,0,,--,,--,--
79,John McCormack,1954-55,CHI,C,63,5,7,12,,8,0.19,0,0,1,1,1,0,,--,,--,--
80,Milt Schmidt,1954-55,BOS,C,23,4,8,12,,26,0.52,1,4,0,0,0,0,,--,,--,--
81,Frank Martin,1954-55,CHI,D,66,4,8,12,,35,0.18,0,2,0,0,0,0,,--,,--,--
82,Gord Hollingworth,1954-55,CHI,D,70,3,9,12,,135,0.17,1,1,0,0,0,0,,--,,--,--
83,Parker MacDonald,1954-55,TOR,C,62,8,3,11,,36,0.18,0,0,0,0,0,0,,--,,--,--
84,Bud MacPherson,1954-55,MTL,D,30,1,8,9,,55,0.30,0,0,0,0,0,0,,--,,--,--
85,Donnie Marshall,1954-55,MTL,L,39,5,3,8,,9,0.21,0,0,0,1,0,0,,--,,--,--
86,Gus Bodnar,1954-55,BOS,C,67,4,4,8,,14,0.12,0,1,3,3,0,0,,--,,--,--
87,Brian Cullen,1954-55,TOR,C,27,3,5,8,,6,0.30,1,4,0,0,0,0,,--,,--,--
88,Camille Henry,1954-55,NYR,C,21,5,2,7,,2,0.33,5,6,0,0,1,0,,--,,--,--
89,Aldo Guidolin,1954-55,NYR,R,70,2,5,7,,34,0.10,0,1,2,2,0,0,,--,,--,--
90,Bob Bailey,1954-55,TOR,R,32,4,2,6,,52,0.19,2,2,0,0,1,0,,--,,--,--
91,Wally Hergesheimer,1954-55,NYR,R,14,4,2,6,,4,0.43,1,2,0,0,0,0,,--,,--,--
92,Vic Howe,1954-55,NYR,R,29,2,4,6,,10,0.21,0,0,0,0,0,0,,--,,--,--
93,Bob Solinger,1954-55,TOR,L,17,1,5,6,,11,0.35,0,0,0,0,1,0,,--,,--,--
94,Eddie Mazur,1954-55,MTL,D,25,1,5,6,,21,0.24,0,0,0,0,0,0,,--,,--,--
95,Larry Cahan,1954-55,TOR,D,58,0,6,6,,64,0.10,0,1,0,0,0,0,,--,,--,--
96,Lou Jankowski,1954-55,CHI,C,40,3,2,5,,8,0.13,0,0,0,0,0,0,,--,,--,--
97,Benny Woit,1954-55,DET,R,62,2,3,5,,22,0.08,0,0,0,0,0,0,,--,,--,--
98,Willie Marshall,1954-55,TOR,C,16,1,4,5,,0,0.31,0,0,0,0,0,0,,--,,--,--
99,Jack Evans,1954-55,NYR,D,47,0,5,5,,91,0.11,0,0,0,0,0,0,,--,,--,--
100,Lorne Davis,1954-55,"CHI, DET",R,30,0,5,5,,6,0.17,0,0,0,0,0,0,,--,,--,--
101,Bill Ezinicki,1954-55,NYR,R,16,2,2,4,,22,0.25,0,1,0,0,0,0,,--,,--,--
102,Lou Fontinato,1954-55,NYR,D,28,2,2,4,,60,0.14,1,1,0,0,0,0,,--,,--,--
103,Bob Armstrong,1954-55,BOS,D,57,1,3,4,,38,0.07,1,1,0,0,0,0,,--,,--,--
104,Paul Meger,1954-55,MTL,L,13,0,4,4,,6,0.31,0,0,0,0,0,0,,--,,--,--
105,Dick Gamble,1954-55,CHI,L,14,2,0,2,,6,0.14,1,1,0,0,1,0,,--,,--,--
106,Ray Timgren,1954-55,"CHI, TOR",L,15,1,1,2,,4,0.13,0,0,0,1,0,0,,--,,--,--
107,Paul Masnick,1954-55,"MTL, CHI, MTL",C,30,1,1,2,,8,0.07,0,0,0,0,0,0,,--,,--,--
108,Jackie McLeod,1954-55,NYR,R,11,1,1,2,,2,0.18,0,0,0,0,0,0,,--,,--,--
109,Gord Hannigan,1954-55,TOR,C,13,0,2,2,,8,0.15,0,0,0,0,0,0,,--,,--,--
110,Bill McCreary Sr.,1954-55,NYR,L,8,0,2,2,,0,0.25,0,1,0,0,0,0,,--,,--,--
111,Jean-Guy Talbot,1954-55,MTL,D,3,0,1,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
112,Jim Hay,1954-55,DET,D,21,0,1,1,,20,0.05,0,1,0,0,0,0,,--,,--,--
113,Floyd Smith,1954-55,BOS,R,3,0,1,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
114,Lee Fogolin,1954-55,CHI,D,9,0,1,1,,16,0.11,0,0,0,0,0,0,,--,,--,--
115,Al Dewsbury,1954-55,CHI,D,12,0,1,1,,10,0.08,0,0,0,0,0,0,,--,,--,--
116,Guy Rousseau,1954-55,MTL,L,2,0,1,1,,0,0.50,0,0,0,0,0,0,,--,,--,--
117,Ron Howell,1954-55,NYR,D,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
118,Paul Knox,1954-55,TOR,R,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
119,Dick Duff,1954-55,TOR,L,3,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
120,Glen Sonmor,1954-55,NYR,L,13,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
121,Gerry Foley,1954-55,TOR,R,4,0,0,0,,8,--,0,0,0,0,0,0,,--,,--,--
122,Garry Blaine,1954-55,MTL,R,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
123,Ike Hildebrand,1954-55,CHI,R,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
124,Frank Sullivan,1954-55,CHI,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
125,Larry Hillman,1954-55,DET,D,6,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
126,Dick Bouchard,1954-55,NYR,R,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
127,Jimmy Bartlett,1954-55,MTL,L,2,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
128,Norm Corcoran,1954-55,BOS,C,2,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
129,Orval Tessier,1954-55,MTL,C,4,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
130,Ed Zeniuk,1954-55,DET,D,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
131,Dave Reid,1954-55,TOR,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
132,Jean Paul Lamirande,1954-55,MTL,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
133,Keith Allen,1954-55,DET,D,18,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
134,Marc Reaume,1954-55,TOR,D,1,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
135,Don Poile,1954-55,DET,C,4,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
136,Bob Hassard,1954-55,CHI,C,17,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
137,Skip Teal,1954-55,BOS,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
138,Gerry James,1954-55,TOR,R,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
139,Jack Caffery,1954-55,TOR,C,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
