,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
18,Marcel Dionne,1986-87,"LAK, NYR",C,81,28,56,84,-17,60,1.04,10,34,0,0,2,0,273,10.3,,--,--
19,Steve Larmer,1986-87,CHI,R,80,28,56,84,18,22,1.05,10,22,0,1,4,0,221,12.7,,--,--
20,Bernie Nicholls,1986-87,LAK,C,80,33,48,81,-16,101,1.01,10,28,1,1,2,1,227,14.5,,--,--
21,Larry Murphy,1986-87,WSH,D,80,23,58,81,25,39,1.01,8,28,0,1,4,1,224,10.3,,--,--
22,Dan Quinn,1986-87,"CGY, PIT",C,80,31,49,80,7,54,1.00,11,24,3,4,4,0,184,16.8,,--,--
23,Mats Naslund,1986-87,MTL,L,79,25,55,80,-3,16,1.01,10,38,0,0,3,0,172,14.5,,--,--
24,Tony Tanti,1986-87,VAN,R,77,41,38,79,4,84,1.03,15,25,0,0,7,1,242,16.9,,--,--
25,Kevin Dineen,1986-87,HFD,R,78,40,39,79,8,110,1.01,11,26,0,0,7,1,234,17.1,,--,--
26,Jimmy Carson,1986-87,LAK,C,80,37,42,79,-5,22,0.99,18,35,0,0,2,0,215,17.2,,--,--
27,Aaron Broten,1986-87,NJD,C,80,26,53,79,4,36,0.99,6,31,0,1,3,1,179,14.5,,--,--
28,Esa Tikkanen,1986-87,EDM,L,76,34,44,78,44,120,1.03,7,15,0,0,6,0,126,27.0,,--,--
29,Peter Stastny,1986-87,QUE,C,64,24,53,77,-22,43,1.20,12,32,0,0,4,0,156,15.4,,--,--
30,Kirk Muller,1986-87,NJD,L,79,26,50,76,-7,75,0.96,10,34,2,3,4,0,193,13.5,,--,--
31,Barry Pederson,1986-87,VAN,C,79,24,52,76,-17,50,0.96,6,32,0,1,3,0,182,13.2,,--,--
32,Al MacInnis,1986-87,CGY,D,79,20,56,76,20,97,0.96,7,32,0,0,2,0,262,7.6,,--,--
33,Brent Ashton,1986-87,"QUE, DET",L,81,40,35,75,-15,39,0.93,15,32,3,4,4,0,185,21.6,,--,--
34,Mike Bossy,1986-87,NYI,R,63,38,37,75,-8,33,1.19,8,31,1,1,5,2,226,16.8,,--,--
35,John Anderson,1986-87,HFD,R,76,31,44,75,13,19,0.99,7,31,0,0,5,0,223,13.9,,--,--
36,Bobby Smith,1986-87,MTL,C,80,28,47,75,6,72,0.94,11,26,0,1,7,2,197,14.2,,--,--
37,Tomas Sandstrom,1986-87,NYR,R,64,40,34,74,6,60,1.16,13,26,0,0,5,3,241,16.6,,--,--
38,Petri Skriko,1986-87,VAN,L,76,33,41,74,-4,44,0.97,10,19,6,7,4,0,224,14.7,,--,--
39,Paul MacLean,1986-87,WIN,R,72,32,42,74,12,75,1.03,10,18,0,0,6,1,155,20.6,,--,--
40,Mike Gartner,1986-87,WSH,R,78,41,32,73,2,61,0.94,5,17,7,8,10,2,317,12.9,,--,--
41,Glenn Anderson,1986-87,EDM,R,80,35,38,73,27,65,0.91,7,13,1,1,5,2,189,18.5,,--,--
42,Russ Courtnall,1986-87,TOR,R,79,29,44,73,-20,90,0.92,3,20,6,9,3,0,282,10.3,,--,--
43,Dave Andreychuk,1986-87,BUF,L,77,25,48,73,-1,44,0.95,13,30,0,0,2,0,254,9.8,,--,--
44,Gerard Gallant,1986-87,DET,L,80,38,34,72,-4,216,0.90,17,28,0,0,4,0,191,19.9,,--,--
45,Cam Neely,1986-87,BOS,R,75,36,36,72,22,143,0.96,7,17,0,0,3,0,206,17.5,,--,--
46,Peter Zezel,1986-87,PHI,C,71,33,39,72,23,71,1.01,6,15,2,4,7,0,181,18.2,,--,--
47,Bernie Federko,1986-87,STL,C,64,20,52,72,-27,32,1.13,9,34,0,0,3,0,130,15.4,,--,--
48,Patrik Sundstrom,1986-87,VAN,C,72,29,42,71,11,40,0.99,12,24,1,1,0,0,141,20.6,,--,--
49,Troy Murray,1986-87,CHI,C,77,28,43,71,16,59,0.92,4,14,2,3,3,0,128,21.9,,--,--
50,Pat LaFontaine,1986-87,NYI,C,80,38,32,70,-9,70,0.88,19,31,1,1,6,1,219,17.3,,--,--
51,Mike Ridley,1986-87,"NYR, WSH",C,78,31,39,70,-11,40,0.90,10,23,0,0,4,0,149,20.8,,--,--
52,Dave Poulin,1986-87,PHI,C,75,25,45,70,47,53,0.93,1,6,3,11,5,1,155,16.1,,--,--
53,Mark Hunter,1986-87,STL,R,74,36,33,69,-22,167,0.93,12,28,0,0,4,1,178,20.2,,--,--
54,Charlie Simmer,1986-87,BOS,L,80,29,40,69,20,59,0.86,11,21,0,0,4,0,138,21.0,,--,--
55,Rick Middleton,1986-87,BOS,R,76,31,37,68,6,6,0.89,4,17,4,6,3,0,141,22.0,,--,--
56,Paul Reinhart,1986-87,CGY,D,76,15,53,68,5,22,0.89,7,29,0,0,2,0,119,12.6,,--,--
57,John MacLean,1986-87,NJD,R,80,31,36,67,-23,120,0.84,9,22,0,0,4,0,197,15.7,,--,--
58,Brian Propp,1986-87,PHI,L,53,31,36,67,35,45,1.26,8,22,5,8,5,0,208,14.9,,--,--
59,John Ogrodnick,1986-87,"DET, QUE",L,71,23,44,67,-13,10,0.94,6,25,1,1,2,0,246,9.3,,--,--
60,Phil Housley,1986-87,BUF,D,78,21,46,67,1,57,0.86,8,24,1,1,2,0,200,10.5,,--,--
61,Paul Coffey,1986-87,EDM,D,59,17,50,67,13,49,1.14,10,32,2,3,3,0,165,10.3,,--,--
62,Rick Vaive,1986-87,TOR,R,73,32,34,66,11,61,0.90,8,16,1,1,6,1,213,15.0,,--,--
63,Mike Bullard,1986-87,"PIT, CGY",C,71,30,36,66,7,51,0.93,11,21,0,0,3,0,180,16.7,,--,--
64,Christian Ruuttu,1986-87,BUF,C,76,22,43,65,10,62,0.86,3,14,1,2,1,0,168,13.1,,--,--
65,Greg Paslawski,1986-87,STL,R,76,29,35,64,1,27,0.84,5,12,1,1,7,2,204,14.2,,--,--
66,Kelly Kisio,1986-87,NYR,C,70,24,40,64,-6,73,0.91,4,15,2,3,1,0,136,17.6,,--,--
67,Brian MacLellan,1986-87,MNS,L,76,32,31,63,-10,69,0.83,13,27,0,0,5,0,146,21.9,,--,--
68,Pierre Larouche,1986-87,NYR,C,73,28,35,63,-9,12,0.86,8,19,0,0,3,0,193,14.5,,--,--
69,Brent Sutter,1986-87,NYI,C,69,27,36,63,23,73,0.91,6,16,3,4,8,0,177,15.3,,--,--
70,Kent Nilsson,1986-87,"MNS, EDM",C,61,18,45,63,11,16,1.03,9,19,0,0,1,0,114,15.8,,--,--
71,Doug Lidster,1986-87,VAN,D,80,12,51,63,-32,40,0.79,3,33,0,3,0,0,176,6.8,,--,--
72,Steve Thomas,1986-87,TOR,R,78,35,27,62,0,114,0.79,3,7,0,0,7,2,245,14.3,,--,--
73,Anton Stastny,1986-87,QUE,L,77,27,35,62,4,8,0.81,6,17,0,0,5,0,178,15.2,,--,--
74,Dave Taylor,1986-87,LAK,R,67,18,44,62,0,84,0.93,9,24,1,2,3,0,115,15.7,,--,--
75,Wayne Presley,1986-87,CHI,R,80,32,29,61,-16,114,0.76,7,16,0,0,4,0,167,19.2,,--,--
76,Jim Fox,1986-87,LAK,R,76,19,42,61,-9,48,0.80,4,16,0,1,2,0,162,11.7,,--,--
77,Craig Hartsburg,1986-87,MNS,D,73,11,50,61,-2,93,0.84,4,37,0,0,1,0,189,5.8,,--,--
78,Scott Stevens,1986-87,WSH,D,77,10,51,61,15,283,0.79,2,21,0,1,0,0,163,6.1,,--,--
79,Wendel Clark,1986-87,TOR,L,80,37,23,60,-24,271,0.75,15,22,0,0,1,0,246,15.0,,--,--
80,Pat Verbeek,1986-87,NJD,R,74,35,24,59,-23,120,0.80,17,24,0,0,5,1,144,24.3,,--,--
81,Tom McCarthy,1986-87,BOS,L,68,30,29,59,9,31,0.87,7,25,0,0,6,0,121,24.8,,--,--
82,Mike Foligno,1986-87,BUF,R,75,30,29,59,13,176,0.79,11,21,1,2,5,0,185,16.2,,--,--
83,Al Secord,1986-87,CHI,L,77,29,30,59,-17,196,0.77,5,9,0,0,3,1,177,16.4,,--,--
84,Ray Ferraro,1986-87,HFD,C,80,27,32,59,-9,42,0.74,14,31,0,0,2,0,96,28.1,,--,--
85,Dean Evason,1986-87,HFD,C,80,22,37,59,4,67,0.74,7,12,2,4,2,0,123,17.9,,--,--
86,Mark Howe,1986-87,PHI,D,69,15,43,58,57,37,0.84,2,21,4,7,0,0,150,10.0,,--,--
87,Darren Veitch,1986-87,DET,D,77,13,45,58,13,52,0.75,7,26,1,1,2,0,164,7.9,,--,--
88,Mikko Makela,1986-87,NYI,R,80,24,33,57,2,24,0.71,11,20,0,0,3,0,142,16.9,,--,--
89,Don Maloney,1986-87,NYR,L,72,19,38,57,7,117,0.79,3,6,3,4,0,0,128,14.8,,--,--
90,Carey Wilson,1986-87,CGY,C,80,20,36,56,0,42,0.70,3,8,1,2,2,0,140,14.3,,--,--
91,Pelle Eklund,1986-87,PHI,C,72,14,41,55,-1,2,0.76,5,23,0,0,0,0,127,11.0,,--,--
92,James Patrick,1986-87,NYR,D,78,10,45,55,13,62,0.71,5,20,0,4,0,0,145,6.9,,--,--
93,Dirk Graham,1986-87,MNS,R,76,25,29,54,-5,142,0.71,6,14,5,5,2,0,197,12.7,,--,--
94,Paul Lawless,1986-87,HFD,L,60,22,32,54,26,14,0.90,4,7,0,0,2,0,161,13.7,,--,--
95,Petr Klima,1986-87,DET,R,77,30,23,53,-8,42,0.69,6,14,0,0,5,1,210,14.3,,--,--
96,Doug Sulliman,1986-87,NJD,L,78,27,26,53,-17,14,0.68,4,9,1,2,4,1,148,18.2,,--,--
97,Claude Lemieux,1986-87,MTL,R,76,27,26,53,1,156,0.70,5,12,0,0,2,0,184,14.7,,--,--
98,Randy Cunneyworth,1986-87,PIT,L,79,26,27,53,15,144,0.67,3,5,2,4,5,1,171,15.2,,--,--
99,Brian Bellows,1986-87,MNS,L,65,26,27,53,-12,34,0.82,8,23,1,2,2,1,200,13.0,,--,--
100,Neal Broten,1986-87,MNS,C,46,18,35,53,12,33,1.15,5,21,1,1,4,1,112,16.1,,--,--
101,Craig Laughlin,1986-87,WSH,R,80,22,30,52,-5,67,0.65,11,20,0,0,5,0,109,20.2,,--,--
102,Keith Crowder,1986-87,BOS,R,58,22,30,52,19,106,0.90,4,8,0,0,5,0,114,19.3,,--,--
103,Gary Leeman,1986-87,TOR,R,80,21,31,52,-25,66,0.65,4,19,3,6,2,0,196,10.7,,--,--
104,Gaetan Duchesne,1986-87,WSH,L,74,17,35,52,18,53,0.70,0,0,1,3,4,0,108,15.7,,--,--
105,Tony McKegney,1986-87,"MNS, NYR",L,75,31,20,51,5,72,0.68,7,10,2,2,6,0,181,17.1,,--,--
106,Craig Simpson,1986-87,PIT,L,72,26,25,51,8,57,0.71,7,11,0,0,3,0,133,19.5,,--,--
107,Mark Johnson,1986-87,NJD,C,68,25,26,51,-21,22,0.75,11,30,2,3,0,0,193,13.0,,--,--
108,John Tonelli,1986-87,CGY,L,78,20,31,51,-2,72,0.65,10,17,0,0,3,0,152,13.2,,--,--
109,Brian Mullen,1986-87,WIN,R,69,19,32,51,-4,20,0.74,7,15,0,0,4,1,185,10.3,,--,--
110,John Tucker,1986-87,BUF,R,54,17,34,51,-4,21,0.94,4,16,0,0,0,0,104,16.3,,--,--
111,Eddie Olczyk,1986-87,CHI,R,79,16,35,51,-3,119,0.65,2,8,1,1,2,0,181,8.8,,--,--
112,Mike Krushelnyski,1986-87,EDM,C,80,16,35,51,24,67,0.64,4,6,1,3,2,0,88,18.2,,--,--
113,Patrick Flatley,1986-87,NYI,R,63,16,35,51,17,81,0.81,6,13,0,2,4,1,113,14.1,,--,--
114,Terry Ruskowski,1986-87,PIT,C,70,14,37,51,8,145,0.73,5,22,0,0,2,0,71,19.7,,--,--
115,Curt Fraser,1986-87,CHI,L,75,25,25,50,7,182,0.67,3,5,0,0,2,0,182,13.7,,--,--
116,Dave Christian,1986-87,WSH,R,76,23,27,50,-6,8,0.66,5,16,0,1,2,0,150,15.3,,--,--
117,Bobby Gould,1986-87,WSH,R,78,23,27,50,21,74,0.64,1,1,1,1,2,0,157,14.6,,--,--
118,Steve Kasper,1986-87,BOS,C,79,20,30,50,-6,51,0.63,4,6,2,5,2,1,110,18.2,,--,--
119,Bryan Erickson,1986-87,LAK,C,68,20,30,50,-12,26,0.74,6,19,2,2,4,0,142,14.1,,--,--
120,Joel Otto,1986-87,CGY,C,68,19,31,50,5,185,0.74,5,17,0,0,1,0,127,15.0,,--,--
121,Jim Peplinski,1986-87,CGY,L,80,18,32,50,15,181,0.63,0,0,2,3,3,0,144,12.5,,--,--
122,Thomas Steen,1986-87,WIN,C,75,17,33,50,8,59,0.67,3,13,3,4,1,0,143,11.9,,--,--
123,Larry Robinson,1986-87,MTL,D,70,13,37,50,24,44,0.71,6,24,0,0,3,0,122,10.7,,--,--
124,Tom Fergus,1986-87,TOR,C,57,21,28,49,4,57,0.86,2,10,1,1,2,0,119,17.6,,--,--
125,Rick Tocchet,1986-87,PHI,R,69,21,28,49,17,288,0.71,1,3,1,1,5,0,147,14.3,,--,--
126,Murray Craven,1986-87,PHI,L,77,19,30,49,1,38,0.64,5,16,3,3,2,0,100,19.0,,--,--
127,Ken Linseman,1986-87,BOS,C,64,15,34,49,15,126,0.77,3,7,0,0,3,1,94,16.0,,--,--
128,Brian Benning,1986-87,STL,D,78,13,36,49,0,110,0.63,7,23,0,1,2,0,144,9.0,,--,--
129,Doug Bodger,1986-87,PIT,D,76,11,38,49,4,52,0.64,5,21,0,1,1,1,176,6.3,,--,--
130,Gilles Hamel,1986-87,WIN,L,79,27,21,48,4,24,0.61,1,1,1,2,4,0,175,15.4,,--,--
131,Doug Wilson,1986-87,CHI,D,69,16,32,48,15,36,0.70,7,20,1,1,1,0,247,6.5,,--,--
132,Gary Suter,1986-87,CGY,D,68,9,39,48,-10,70,0.71,4,25,0,0,0,0,152,5.9,,--,--
133,Mark Osborne,1986-87,"NYR, TOR",L,74,22,25,47,-15,113,0.64,6,14,0,0,2,1,160,13.8,,--,--
134,Shawn Burr,1986-87,DET,L,80,22,25,47,3,107,0.59,1,3,2,2,1,0,153,14.4,,--,--
135,Greg Adams,1986-87,NJD,L,72,20,27,47,-16,19,0.65,6,16,0,0,1,0,140,14.3,,--,--
136,Adam Oates,1986-87,DET,C,76,15,32,47,-1,21,0.62,4,11,0,1,1,0,138,10.9,,--,--
137,Ryan Walter,1986-87,MTL,C,76,23,23,46,-4,34,0.61,11,15,0,0,3,0,117,19.7,,--,--
138,Vincent Damphousse,1986-87,TOR,C,80,21,25,46,-8,24,0.57,4,4,0,0,1,0,142,14.8,,--,--
139,Dennis Maruk,1986-87,MNS,C,67,16,30,46,4,52,0.69,4,11,0,1,0,0,144,11.1,,--,--
140,Guy Carbonneau,1986-87,MTL,C,79,18,27,45,9,68,0.57,0,1,0,2,2,0,121,14.9,,--,--
141,Keith Acton,1986-87,MNS,C,78,16,29,45,-15,56,0.58,1,6,1,2,3,0,126,12.7,,--,--
142,Gaston Gingras,1986-87,MTL,D,66,11,34,45,-2,21,0.68,7,27,0,0,2,0,174,6.3,,--,--
143,Brian Lawton,1986-87,MNS,C,66,21,23,44,20,86,0.67,2,4,0,0,2,0,125,16.8,,--,--
144,Gino Cavallini,1986-87,STL,L,80,18,26,44,5,54,0.55,4,7,0,0,2,0,159,11.3,,--,--
145,Hakan Loob,1986-87,CGY,R,68,18,26,44,-13,26,0.65,7,15,0,0,1,0,129,14.0,,--,--
146,Greg Adams,1986-87,WSH,L,66,14,30,44,7,184,0.67,2,8,0,0,0,0,92,15.2,,--,--
147,Dave Ellett,1986-87,WIN,D,78,13,31,44,19,53,0.56,5,14,0,0,2,0,159,8.2,,--,--
148,Chris Chelios,1986-87,MTL,D,71,11,33,44,-5,124,0.62,6,23,0,0,2,0,141,7.8,,--,--
149,Bob Murray,1986-87,CHI,D,79,6,38,44,-11,80,0.56,4,24,0,0,1,0,177,3.4,,--,--
150,Mario Marois,1986-87,WIN,D,79,4,40,44,0,106,0.56,1,15,0,0,0,0,193,2.1,,--,--
151,Doug Smail,1986-87,WIN,L,78,25,18,43,20,36,0.55,0,1,2,2,4,0,131,19.1,,--,--
152,Stan Smyl,1986-87,VAN,R,66,20,23,43,-20,84,0.65,5,15,2,2,2,0,120,16.7,,--,--
153,Michal Pivonka,1986-87,WSH,C,73,18,25,43,-19,39,0.59,4,16,0,0,2,0,117,15.4,,--,--
154,Thomas Gradin,1986-87,BOS,C,64,12,31,43,5,18,0.67,2,6,3,5,3,0,87,13.8,,--,--
155,Mel Bridgman,1986-87,"NJD, DET",C,64,10,33,43,-7,99,0.67,1,7,2,2,2,0,86,11.6,,--,--
156,Rich Sutter,1986-87,VAN,R,74,20,22,42,-17,113,0.57,3,6,0,1,2,0,166,12.0,,--,--
157,Kelly Miller,1986-87,"NYR, WSH",L,77,16,26,42,6,48,0.55,5,10,1,1,1,0,108,14.8,,--,--
158,Randy Carlyle,1986-87,WIN,D,71,16,26,42,-8,93,0.59,5,15,0,0,4,0,172,9.3,,--,--
159,Denis Potvin,1986-87,NYI,D,58,12,30,42,-6,70,0.72,8,24,0,0,1,0,147,8.2,,--,--
160,Alan Haworth,1986-87,WSH,C,50,25,16,41,3,43,0.82,9,12,0,0,2,1,143,17.5,,--,--
161,Stew Gavin,1986-87,HFD,R,79,20,21,41,9,28,0.52,3,7,2,3,4,0,162,12.3,,--,--
162,Laurie Boschman,1986-87,WIN,C,80,17,24,41,-18,152,0.51,1,5,1,1,2,0,161,10.5,,--,--
163,Ron Wilson,1986-87,MNS,D,65,12,29,41,-8,36,0.63,6,22,0,0,2,0,138,8.7,,--,--
164,Dave Babych,1986-87,HFD,D,66,8,33,41,-17,44,0.62,7,26,0,0,1,0,157,5.1,,--,--
165,Adam Creighton,1986-87,BUF,C,56,18,22,40,5,26,0.71,6,13,0,0,3,0,109,16.5,,--,--
166,Doug Smith,1986-87,BUF,C,62,16,24,40,-19,106,0.65,7,24,0,0,2,0,158,10.1,,--,--
167,Claude Loiselle,1986-87,NJD,C,75,16,24,40,-7,137,0.53,2,4,1,2,3,0,145,11.0,,--,--
168,Doug Crossman,1986-87,PHI,D,78,9,31,40,18,29,0.51,7,17,0,0,1,0,122,7.4,,--,--
169,Moe Mantha,1986-87,PIT,D,62,9,31,40,-5,44,0.65,8,28,0,0,0,0,167,5.4,,--,--
170,Jamie Macoun,1986-87,CGY,D,79,7,33,40,32,111,0.51,1,7,0,1,0,0,137,5.1,,--,--
171,Ron Greschner,1986-87,NYR,D,60,6,34,40,-7,62,0.67,1,18,1,1,1,0,109,5.5,,--,--
172,Craig MacTavish,1986-87,EDM,C,79,20,19,39,9,55,0.49,1,2,4,8,2,0,139,14.4,,--,--
173,Stephane Richer,1986-87,MTL,R,57,20,19,39,11,80,0.68,4,9,0,0,3,0,109,18.3,,--,--
174,Rick Meagher,1986-87,STL,C,80,18,21,39,-6,54,0.49,2,4,2,2,1,0,170,10.6,,--,--
175,Mike McPhee,1986-87,MTL,L,79,18,21,39,6,58,0.49,0,1,2,3,2,0,150,12.0,,--,--
176,Ron Duguay,1986-87,"PIT, NYR",C,74,14,25,39,-17,39,0.53,2,12,1,1,0,0,121,11.6,,--,--
177,Paul Gillis,1986-87,QUE,C,76,13,26,39,-4,267,0.51,0,0,0,1,3,0,118,11.0,,--,--
178,Peter Ihnacak,1986-87,TOR,C,58,12,27,39,4,16,0.67,4,9,0,1,1,0,98,12.2,,--,--
179,Rob Ramage,1986-87,STL,D,59,11,28,39,-16,108,0.66,6,21,0,1,3,1,161,6.8,,--,--
180,Brad McCrimmon,1986-87,PHI,D,71,10,29,39,45,52,0.55,3,14,2,4,4,0,110,9.1,,--,--
181,Risto Siltanen,1986-87,QUE,D,66,10,29,39,-2,32,0.59,8,30,0,0,1,0,129,7.8,,--,--
182,Dale Hunter,1986-87,QUE,C,46,10,29,39,5,135,0.85,0,4,0,1,0,0,53,18.9,,--,--
183,Mike Ramsey,1986-87,BUF,D,80,8,31,39,0,109,0.49,2,12,1,1,0,0,156,5.1,,--,--
184,Steve Duchesne,1986-87,LAK,D,75,13,25,38,9,74,0.51,5,13,0,1,2,0,113,11.5,,--,--
185,Wilf Paiement,1986-87,BUF,R,56,20,17,37,3,108,0.66,2,5,0,0,3,0,117,17.1,,--,--
186,Grant Ledyard,1986-87,LAK,D,67,14,23,37,-39,93,0.55,5,20,0,1,1,0,144,9.7,,--,--
187,Kevin Lowe,1986-87,EDM,D,77,8,29,37,42,94,0.48,2,3,2,4,1,0,97,8.2,,--,--
188,Sylvain Turgeon,1986-87,HFD,L,41,23,13,36,-3,45,0.88,6,14,0,0,4,0,137,16.8,,--,--
189,Ray Neufeld,1986-87,WIN,R,80,18,18,36,-13,105,0.45,5,6,0,0,2,0,134,13.4,,--,--
190,Steve Tambellini,1986-87,VAN,C,72,16,20,36,-22,14,0.50,9,25,0,0,0,0,162,9.9,,--,--
191,Jim Sandlak,1986-87,VAN,R,78,15,21,36,-6,66,0.46,2,7,0,0,3,0,114,13.2,,--,--
192,John Chabot,1986-87,PIT,C,72,14,22,36,-6,8,0.50,0,1,0,1,1,0,90,15.6,,--,--
193,Geoff Courtnall,1986-87,BOS,L,65,13,23,36,-4,117,0.55,2,9,0,0,1,0,178,7.3,,--,--
194,Bob Brooke,1986-87,"NYR, MNS",R,80,13,23,36,-9,98,0.45,1,8,1,4,0,0,138,9.4,,--,--
195,Reed Larson,1986-87,BOS,D,66,12,24,36,12,95,0.55,9,21,0,0,1,0,209,5.7,,--,--
196,Alain Cote,1986-87,QUE,L,80,12,24,36,-3,38,0.45,0,0,2,3,1,0,131,9.2,,--,--
197,Fredrik Olausson,1986-87,WIN,D,72,7,29,36,-4,26,0.50,1,12,0,1,2,0,119,5.9,,--,--
198,Jay Wells,1986-87,LAK,D,77,7,29,36,-22,155,0.47,6,23,0,0,2,0,115,6.1,,--,--
199,Steve Bozek,1986-87,CGY,L,71,17,18,35,4,22,0.49,2,3,2,2,4,0,137,12.4,,--,--
200,Ron Flockhart,1986-87,STL,C,60,16,19,35,-8,12,0.58,2,3,0,0,2,0,103,15.5,,--,--
201,Morris Lukowich,1986-87,LAK,L,60,14,21,35,-1,64,0.58,4,16,0,0,2,1,105,13.3,,--,--
202,Bob Errey,1986-87,PIT,L,72,16,18,34,-4,46,0.47,2,4,1,1,1,0,138,11.6,,--,--
203,Dave Williams,1986-87,LAK,L,76,16,18,34,-2,358,0.45,1,3,0,0,3,0,118,13.6,,--,--
204,Bruce Driver,1986-87,NJD,D,74,6,28,34,-25,36,0.46,0,12,0,1,0,0,134,4.5,,--,--
205,Sean McKenna,1986-87,LAK,R,69,14,19,33,11,10,0.48,0,0,1,2,0,0,102,13.7,,--,--
206,Ulf Samuelsson,1986-87,HFD,D,78,2,31,33,29,162,0.42,0,7,0,0,0,0,104,1.9,,--,--
207,Dave Barr,1986-87,"STL, HFD, DET",R,69,15,17,32,7,68,0.46,4,8,1,1,5,0,83,18.1,,--,--
208,Mike Eagles,1986-87,QUE,L,73,13,19,32,-13,55,0.44,0,0,2,2,2,0,95,13.7,,--,--
209,William Watson,1986-87,CHI,R,51,13,19,32,18,6,0.63,0,4,0,0,0,0,107,12.1,,--,--
210,Andrew McBain,1986-87,WIN,R,71,11,21,32,8,106,0.45,1,3,1,2,0,0,85,12.9,,--,--
211,Scott Mellanby,1986-87,PHI,R,71,11,21,32,7,94,0.45,1,4,0,1,0,0,118,9.3,,--,--
212,Derrick Smith,1986-87,PHI,L,71,11,21,32,-5,34,0.45,0,0,0,1,0,0,150,7.3,,--,--
213,Ilkka Sinisalo,1986-87,PHI,R,42,10,22,32,14,8,0.76,3,11,1,3,1,0,80,12.5,,--,--
214,Duane Sutter,1986-87,NYI,R,80,14,17,31,0,169,0.39,1,2,0,0,1,0,152,9.2,,--,--
215,Sergio Momesso,1986-87,MTL,L,59,14,17,31,1,96,0.53,3,4,0,0,4,0,95,14.7,,--,--
216,Mark Napier,1986-87,"EDM, BUF",R,77,13,18,31,-3,2,0.40,1,6,1,1,0,0,127,10.2,,--,--
217,Joe Cirella,1986-87,NJD,D,65,9,22,31,-21,111,0.48,6,18,0,0,0,0,115,7.8,,--,--
218,Dave Tippett,1986-87,HFD,L,80,9,22,31,-2,42,0.39,0,0,3,6,2,0,120,7.5,,--,--
219,Tomas Jonsson,1986-87,NYI,D,47,6,25,31,-7,36,0.66,1,17,1,1,0,0,99,6.1,,--,--
220,Mike O'Connell,1986-87,DET,D,77,5,26,31,-24,70,0.40,3,17,1,1,0,0,140,3.6,,--,--
221,Todd Gill,1986-87,TOR,D,61,4,27,31,-3,92,0.51,1,6,0,0,0,0,51,7.8,,--,--
222,Al Iafrate,1986-87,TOR,D,80,9,21,30,-20,55,0.38,0,5,0,2,3,0,133,6.8,,--,--
223,Willie Huber,1986-87,NYR,D,66,8,22,30,-13,68,0.45,3,9,1,3,0,0,117,6.8,,--,--
224,Jim Johnson,1986-87,PIT,D,80,5,25,30,-7,116,0.38,0,5,0,0,1,0,88,5.7,,--,--
225,Mark Hardy,1986-87,LAK,D,73,3,27,30,16,120,0.41,0,6,0,1,0,0,97,3.1,,--,--
226,Richard Kromm,1986-87,NYI,L,70,12,17,29,2,20,0.41,0,2,0,1,0,0,109,11.0,,--,--
