,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
16,Martin St. Louis,2008-09,TBL,R,82,30,50,80,4,14,0.98,7,25,2,3,3,1,262,11.5,21:17,25.7,46.7
17,Mike Richards,2008-09,PHI,C,79,30,50,80,22,63,1.01,8,33,7,9,4,2,238,12.6,21:44,27.1,49.0
18,Rick Nash,2008-09,CBJ,L,78,40,39,79,11,52,1.01,6,19,5,6,5,2,263,15.2,21:10,28.7,27.8
19,Alexander Semin,2008-09,WSH,R,62,34,45,79,25,77,1.27,8,30,0,2,8,2,223,15.2,19:14,20.5,50.0
20,Patrik Elias,2008-09,NJD,C,77,31,47,78,18,32,1.01,12,31,2,5,6,1,247,12.6,18:34,22.6,29.9
21,Mike Ribeiro,2008-09,DAL,C,82,22,56,78,-4,52,0.95,7,23,0,0,1,0,163,13.5,20:57,21.7,45.5
22,Martin Havlat,2008-09,CHI,R,81,29,48,77,29,30,0.95,5,14,0,0,5,2,249,11.6,17:25,24.0,25.0
23,Ray Whitney,2008-09,CAR,L,82,24,53,77,2,32,0.94,7,30,0,0,2,1,219,10.9,18:25,23.0,50.0
24,Vyacheslav Kozlov,2008-09,ATL,L,82,26,50,76,-14,44,0.93,12,43,0,0,3,0,165,15.8,17:14,18.7,37.5
25,Eric Staal,2008-09,CAR,C,82,40,35,75,15,50,0.91,14,24,1,2,8,1,372,10.8,21:03,26.0,45.3
26,Simon Gagne,2008-09,PHI,L,79,34,40,74,21,42,0.94,12,25,4,8,3,0,221,15.4,19:01,24.2,30.0
27,Daniel Alfredsson,2008-09,OTT,R,79,24,50,74,7,24,0.94,8,28,1,4,3,0,204,11.8,20:53,24.0,23.5
28,Jason Spezza,2008-09,OTT,C,82,32,41,73,-14,79,0.89,13,31,1,1,3,0,246,13.0,19:41,21.7,53.3
29,Henrik Zetterberg,2008-09,DET,C,77,31,42,73,13,36,0.95,12,30,2,2,5,0,309,10.0,19:53,25.5,53.3
30,Mike Green,2008-09,WSH,D,68,31,42,73,24,68,1.07,18,38,1,1,4,0,243,12.8,25:46,27.2,0.0
31,Shane Doan,2008-09,PHX,R,82,31,42,73,5,72,0.89,10,25,0,2,4,0,230,13.5,20:15,25.5,44.2
32,Todd White,2008-09,ATL,C,82,22,51,73,-9,24,0.89,12,34,1,1,0,0,150,14.7,18:04,20.1,50.6
33,David Krejci,2008-09,BOS,C,82,22,51,73,37,26,0.89,5,19,2,4,6,1,146,15.1,16:52,21.2,50.3
34,Dany Heatley,2008-09,OTT,L,82,39,33,72,-11,88,0.88,15,26,0,0,6,0,258,15.1,20:07,22.1,46.7
35,Brad Boyes,2008-09,STL,R,82,33,39,72,-20,26,0.88,16,35,0,0,11,1,220,15.0,19:08,25.0,49.2
36,Corey Perry,2008-09,ANA,R,78,32,40,72,10,109,0.92,10,24,0,0,8,0,283,11.3,18:36,22.4,29.0
37,Marian Hossa,2008-09,DET,R,74,40,31,71,27,63,0.96,10,23,0,1,8,1,307,13.0,17:48,23.4,21.1
38,Patrick Marleau,2008-09,SJS,C,76,38,33,71,16,18,0.93,11,18,5,7,10,1,251,15.1,21:21,27.5,52.4
39,Derek Roy,2008-09,BUF,C,82,28,42,70,-5,38,0.85,9,30,1,1,9,1,221,12.7,21:12,25.5,50.7
40,Patrick Kane,2008-09,CHI,R,80,25,45,70,-2,42,0.88,13,35,0,0,4,0,254,9.8,18:40,23.3,41.9
41,Jonathan Toews,2008-09,CHI,C,82,34,35,69,12,51,0.84,12,22,0,0,7,0,195,17.4,18:38,24.4,54.7
42,Jamie Langenbrunner,2008-09,NJD,R,81,29,40,69,25,56,0.85,6,17,3,3,7,2,229,12.7,18:06,22.0,40.0
43,Vincent Lecavalier,2008-09,TBL,C,77,29,38,67,-9,54,0.87,10,24,1,2,6,1,291,10.0,20:15,25.2,50.9
44,Mikko Koivu,2008-09,MIN,C,79,20,47,67,2,66,0.85,5,26,4,6,3,1,236,8.5,21:29,29.7,52.7
45,Anze Kopitar,2008-09,LAK,C,82,27,39,66,-17,32,0.80,7,23,1,1,3,0,234,11.5,20:27,24.6,49.5
46,Ales Hemsky,2008-09,EDM,R,72,23,43,66,1,32,0.92,4,31,0,0,2,0,185,12.4,18:39,23.6,0.0
47,Jason Pominville,2008-09,BUF,R,82,20,46,66,-4,18,0.80,6,24,1,1,2,1,239,8.4,19:46,25.4,37.3
48,Devin Setoguchi,2008-09,SJS,R,81,31,34,65,16,25,0.80,11,23,0,0,3,0,246,12.6,16:13,21.9,28.6
49,Alex Kovalev,2008-09,MTL,R,78,26,39,65,-5,74,0.83,11,32,1,2,4,1,209,12.4,19:26,21.5,32.0
50,J-P Dumont,2008-09,NSH,R,82,16,49,65,1,20,0.79,5,22,0,0,4,0,176,9.1,17:30,21.9,50.0
51,Thomas Vanek,2008-09,BUF,L,73,40,24,64,-1,44,0.88,20,26,2,2,5,0,211,18.9,17:12,22.1,16.7
52,Andrei Markov,2008-09,MTL,D,78,12,52,64,-2,36,0.82,7,39,0,1,3,0,165,7.3,24:38,28.2,0.0
53,Loui Eriksson,2008-09,DAL,L,82,36,27,63,14,14,0.77,7,12,1,1,4,1,178,20.2,19:50,23.2,18.2
54,Jason Blake,2008-09,TOR,L,78,25,38,63,-2,40,0.81,5,18,1,2,5,0,302,8.3,18:21,22.6,46.8
55,Travis Zajac,2008-09,NJD,C,82,20,42,62,33,29,0.76,5,15,1,4,2,0,185,10.8,18:39,23.1,53.1
56,Alexei Ponikarovsky,2008-09,TOR,L,82,23,38,61,6,38,0.74,5,13,0,0,3,0,185,12.4,15:47,20.7,54.5
57,Mark Recchi,2008-09,"TBL, BOS",R,80,23,38,61,-18,22,0.76,6,27,0,0,3,1,129,17.8,16:46,22.1,42.9
58,Stephen Weiss,2008-09,FLA,C,78,14,47,61,19,22,0.78,4,21,1,1,4,1,154,9.1,17:48,23.7,50.9
59,Phil Kessel,2008-09,BOS,R,70,36,24,60,23,16,0.86,8,15,0,0,6,0,232,15.5,16:34,19.3,48.3
60,David Booth,2008-09,FLA,L,72,31,29,60,10,38,0.83,11,16,0,1,5,1,246,12.6,17:05,22.7,41.2
61,Scott Hartnell,2008-09,PHI,L,82,30,30,60,14,143,0.73,6,13,1,1,5,0,210,14.3,17:48,23.4,50.0
62,Brian Gionta,2008-09,NJD,R,81,20,40,60,12,32,0.74,3,11,3,4,1,0,248,8.1,16:58,21.2,38.6
63,Johan Franzen,2008-09,DET,R,71,34,25,59,21,44,0.83,11,19,1,1,8,1,246,13.8,18:06,23.4,56.0
64,Alex Frolov,2008-09,LAK,L,77,32,27,59,-6,30,0.77,12,25,1,2,1,0,176,18.2,19:55,25.4,45.5
65,Nik Antropov,2008-09,"TOR, NYR",C,81,28,31,59,-14,30,0.73,8,17,0,1,4,0,224,12.5,17:11,22.8,40.2
66,Milan Hejduk,2008-09,COL,R,82,27,32,59,-19,16,0.72,10,19,1,1,2,0,211,12.8,19:56,25.7,45.0
67,Ryan Kesler,2008-09,VAN,C,82,26,33,59,8,61,0.72,10,18,2,4,2,0,179,14.5,19:28,25.7,54.0
68,Ryan Smyth,2008-09,COL,L,77,26,33,59,-15,62,0.77,10,20,1,1,3,0,257,10.1,20:17,25.1,51.1
69,Joe Pavelski,2008-09,SJS,C,80,25,34,59,5,46,0.74,8,23,3,4,3,0,266,9.4,18:58,25.9,56.3
70,Nicklas Lidstrom,2008-09,DET,D,78,16,43,59,31,30,0.76,10,33,0,1,4,1,180,8.9,24:49,28.8,0.0
71,Scott Niedermayer,2008-09,ANA,D,82,14,45,59,-8,70,0.72,9,32,0,4,2,2,178,7.9,26:55,26.9,0.0
72,Brian Rafalski,2008-09,DET,D,78,10,49,59,17,20,0.76,5,28,0,0,1,0,141,7.1,23:10,27.7,0.0
73,Nikolay Zherdev,2008-09,NYR,R,82,23,35,58,6,39,0.71,4,11,1,1,3,0,219,10.5,16:50,21.1,9.1
74,Scott Gomez,2008-09,NYR,C,77,16,42,58,-2,60,0.75,3,17,1,1,7,1,271,5.9,21:04,25.7,52.4
75,Jason Arnott,2008-09,NSH,C,65,33,24,57,2,49,0.88,9,17,0,0,5,1,196,16.8,18:55,22.8,50.6
76,Bobby Ryan,2008-09,ANA,R,64,31,26,57,13,33,0.89,12,23,0,0,3,0,174,17.8,15:26,19.1,46.2
77,Olli Jokinen,2008-09,"PHX, CGY",C,76,29,28,57,-12,67,0.75,9,20,2,2,3,0,236,12.3,18:53,22.8,43.4
78,Jiri Hudler,2008-09,DET,R,82,23,34,57,7,16,0.70,6,28,0,0,2,0,155,14.8,13:39,18.2,44.8
79,Milan Michalek,2008-09,SJS,L,77,23,34,57,11,52,0.74,6,19,0,2,6,0,179,12.8,18:27,25.5,46.7
80,Dan Boyle,2008-09,SJS,D,77,16,41,57,6,52,0.74,8,32,0,1,4,1,213,7.5,24:46,26.9,0.0
81,Chris Drury,2008-09,NYR,C,81,22,34,56,-8,32,0.69,10,20,1,2,2,1,219,10.0,20:15,26.9,51.0
82,Kristian Huselius,2008-09,CBJ,L,74,21,35,56,1,44,0.76,5,14,0,0,2,0,212,9.9,19:31,24.2,28.9
83,Mark Streit,2008-09,NYI,D,74,16,40,56,5,62,0.76,10,29,1,2,1,0,150,10.7,25:13,27.2,0.0
84,Matt Stajan,2008-09,TOR,C,76,15,40,55,-4,54,0.72,5,11,1,3,1,0,114,13.2,16:56,22.0,51.4
85,David Backes,2008-09,STL,R,82,31,23,54,-3,165,0.66,6,11,2,3,1,0,208,14.9,17:41,25.0,44.4
86,Teemu Selanne,2008-09,ANA,R,65,27,27,54,-3,36,0.83,16,28,0,0,5,1,186,14.5,16:29,19.7,49.1
87,Tuomo Ruutu,2008-09,CAR,L,79,26,28,54,0,79,0.68,10,17,0,0,4,1,190,13.7,18:19,23.0,51.3
88,Michael Ryder,2008-09,BOS,R,74,27,26,53,28,26,0.72,10,17,0,0,7,0,185,14.6,14:55,18.2,46.7
89,Dustin Brown,2008-09,LAK,R,80,24,29,53,-15,64,0.66,7,18,0,0,6,1,292,8.2,19:24,24.7,46.3
90,Brooks Laich,2008-09,WSH,C,82,23,30,53,-1,31,0.65,9,24,1,2,3,0,185,12.4,17:17,21.7,51.1
91,Shea Weber,2008-09,NSH,D,81,23,30,53,1,80,0.65,10,19,1,2,4,1,251,9.2,23:58,27.1,0.0
92,Sheldon Souray,2008-09,EDM,D,81,23,30,53,1,98,0.65,12,23,1,1,5,0,268,8.6,24:51,26.7,0.0
93,Chris Kunitz,2008-09,"ANA, PIT",L,82,23,30,53,12,71,0.65,6,12,0,1,3,0,178,12.9,16:26,20.8,48.1
94,Kris Versteeg,2008-09,CHI,R,78,22,31,53,15,55,0.68,6,16,4,7,3,1,139,15.8,17:02,23.4,46.6
95,Pavol Demitra,2008-09,VAN,R,69,20,33,53,6,20,0.77,4,16,0,0,1,1,143,14.0,17:29,21.8,54.5
96,Shawn Horcoff,2008-09,EDM,C,80,17,36,53,7,39,0.66,8,21,0,0,2,0,178,9.6,21:22,27.6,53.9
97,Ryane Clowe,2008-09,SJS,L,71,22,30,52,8,51,0.73,11,24,0,0,1,0,161,13.7,17:47,23.0,40.8
98,Brian Campbell,2008-09,CHI,D,82,7,45,52,5,22,0.63,4,24,0,0,1,0,108,6.5,22:34,25.3,0.0
99,Bryan Little,2008-09,ATL,C,79,31,20,51,-5,24,0.65,12,20,0,0,4,0,172,18.0,16:55,18.8,43.5
100,Alexandre Burrows,2008-09,VAN,R,82,28,23,51,23,150,0.62,0,0,4,5,3,1,175,16.0,16:51,23.9,46.3
101,Rod Brind'Amour,2008-09,CAR,C,80,16,35,51,-23,36,0.64,6,24,1,2,1,0,135,11.8,18:58,23.7,61.0
102,Niklas Kronwall,2008-09,DET,D,80,6,45,51,2,50,0.64,4,22,0,1,1,0,121,5.0,22:54,29.3,100.0
103,Joffrey Lupul,2008-09,PHI,L,79,25,25,50,1,58,0.63,6,15,0,0,4,0,194,12.9,15:41,21.1,47.6
104,Andrew Brunette,2008-09,MIN,L,80,22,28,50,-5,18,0.63,9,18,0,0,3,0,118,18.6,16:57,23.2,22.2
105,Zdeno Chara,2008-09,BOS,D,80,19,31,50,23,95,0.63,11,28,0,2,3,0,216,8.8,26:04,27.5,25.0
106,Martin Erat,2008-09,NSH,R,71,17,33,50,-7,48,0.70,3,16,0,2,3,0,149,11.4,18:34,23.9,28.9
107,Saku Koivu,2008-09,MTL,C,65,16,34,50,4,44,0.77,5,17,0,2,5,2,123,13.0,17:03,21.5,54.1
108,David Perron,2008-09,STL,L,81,15,35,50,13,50,0.62,4,15,0,0,3,0,161,9.3,14:32,19.7,16.7
109,Dennis Wideman,2008-09,BOS,D,79,13,37,50,32,34,0.63,6,25,1,1,2,1,169,7.7,24:39,27.2,0.0
110,Keith Tkachuk,2008-09,STL,L,79,25,24,49,-11,61,0.62,14,21,0,0,4,1,185,13.5,16:57,25.2,51.4
111,Jordan Staal,2008-09,PIT,C,82,22,27,49,5,37,0.60,2,6,1,4,3,0,166,13.3,19:51,24.8,47.0
112,Daymond Langkow,2008-09,CGY,C,73,21,28,49,1,20,0.67,4,16,0,0,3,0,161,13.0,17:11,21.1,46.9
113,Cory Stillman,2008-09,FLA,L,63,17,32,49,1,37,0.78,8,21,0,0,2,0,115,14.8,16:35,21.0,36.7
114,Andrew Ladd,2008-09,CHI,L,82,15,34,49,26,28,0.60,0,1,0,1,2,0,195,7.7,14:24,22.0,23.8
115,Bill Guerin,2008-09,"NYI, PIT",R,78,21,27,48,-12,81,0.62,5,18,0,0,4,0,226,9.3,16:40,19.8,46.9
116,Mikhail Grabovski,2008-09,TOR,C,78,20,28,48,-8,92,0.62,6,15,0,0,2,1,120,16.7,16:13,19.5,44.5
117,Brad Richards,2008-09,DAL,C,56,16,32,48,-4,6,0.86,5,19,0,2,2,0,180,8.9,20:29,22.9,50.6
118,Sergei Samsonov,2008-09,CAR,L,81,16,32,48,-8,28,0.59,3,19,0,0,3,1,155,10.3,17:19,21.9,57.1
119,Craig Conroy,2008-09,CGY,C,82,12,36,48,20,28,0.59,0,0,1,2,1,0,104,11.5,15:22,23.3,52.8
120,Chris Pronger,2008-09,ANA,D,82,11,37,48,0,88,0.59,4,28,0,1,2,1,196,5.6,26:56,28.9,28.6
121,Mike Knuble,2008-09,PHI,R,82,27,20,47,5,62,0.57,11,20,0,1,6,0,173,15.6,18:10,22.9,35.3
122,Patrik Berglund,2008-09,STL,C,76,21,26,47,19,16,0.62,7,22,0,0,1,0,143,14.7,14:43,19.8,39.8
123,Jason Williams,2008-09,"ATL, CBJ",C,80,19,28,47,-4,24,0.59,7,14,0,0,4,1,153,12.4,15:51,18.7,46.0
124,Dave Bolland,2008-09,CHI,C,81,19,28,47,19,52,0.58,2,3,2,4,4,1,111,17.1,16:27,25.7,44.4
125,Tim Connolly,2008-09,BUF,C,48,18,29,47,12,22,0.98,5,18,1,1,5,0,126,14.3,19:07,24.7,42.1
126,Dion Phaneuf,2008-09,CGY,D,80,11,36,47,-11,100,0.59,4,21,0,0,4,0,277,4.0,26:32,29.3,0.0
127,R.J. Umberger,2008-09,CBJ,C,82,26,20,46,-10,53,0.56,9,11,0,1,2,1,234,11.1,18:46,26.6,48.0
128,Petr Sykora,2008-09,PIT,R,76,25,21,46,3,36,0.61,13,19,0,0,10,0,180,13.9,16:17,19.3,41.7
129,Markus Naslund,2008-09,NYR,L,82,24,22,46,-10,57,0.56,8,14,0,0,0,0,215,11.2,17:11,21.9,50.0
130,Steven Stamkos,2008-09,TBL,C,79,23,23,46,-13,39,0.58,9,17,0,0,1,0,181,12.7,14:56,19.0,45.4
131,Steve Ott,2008-09,DAL,C,64,19,27,46,3,135,0.72,5,12,0,0,0,0,132,14.4,17:35,20.4,46.5
132,Pierre-Marc Bouchard,2008-09,MIN,C,71,16,30,46,-5,20,0.65,2,16,0,0,1,0,142,11.3,16:59,23.1,57.9
133,Mike Modano,2008-09,DAL,C,80,15,31,46,-13,46,0.57,4,18,0,0,4,1,197,7.6,18:18,22.4,52.5
134,Matthew Lombardi,2008-09,"CGY, PHX",C,69,14,32,46,13,44,0.67,1,8,1,1,2,0,177,7.9,17:41,23.3,51.9
135,Ryan Malone,2008-09,TBL,L,70,26,19,45,4,98,0.64,7,11,0,0,3,0,124,21.0,17:45,23.7,29.8
136,Owen Nolan,2008-09,MIN,R,59,25,20,45,5,26,0.76,12,17,0,0,5,0,148,16.9,16:24,22.4,46.6
137,Nathan Horton,2008-09,FLA,R,67,22,23,45,-5,48,0.67,5,14,1,1,5,0,131,16.8,17:51,23.1,43.7
138,Michael Frolik,2008-09,FLA,R,79,21,24,45,10,22,0.57,1,12,0,0,2,0,158,13.3,14:48,19.5,40.3
139,Blake Wheeler,2008-09,BOS,R,81,21,24,45,36,46,0.56,3,5,2,3,3,0,150,14.0,13:41,18.0,38.2
140,Drew Stafford,2008-09,BUF,R,79,20,25,45,3,29,0.57,9,17,0,0,0,0,183,10.9,15:38,20.5,20.0
141,Vinny Prospal,2008-09,TBL,L,82,19,26,45,-20,52,0.55,7,15,0,0,2,0,194,9.8,17:41,22.2,53.0
142,Dominic Moore,2008-09,"TOR, BUF",C,81,13,32,45,-2,92,0.56,4,9,1,1,1,0,165,7.9,16:50,22.6,54.1
143,Rob Blake,2008-09,SJS,D,73,10,35,45,15,110,0.62,6,22,0,0,1,0,198,5.1,21:16,26.8,0.0
144,Jaroslav Spacek,2008-09,BUF,D,80,8,37,45,2,38,0.56,4,22,0,0,0,0,130,6.2,22:17,27.9,0.0
145,Ryan Suter,2008-09,NSH,D,82,7,38,45,-16,73,0.55,3,18,0,0,3,1,143,4.9,24:16,27.7,0.0
146,Tom Gilbert,2008-09,EDM,D,82,5,40,45,6,26,0.55,2,16,0,1,1,0,107,4.7,21:58,25.6,0.0
147,Patrick Sharp,2008-09,CHI,L,61,26,18,44,6,41,0.72,9,18,0,1,4,0,184,14.1,17:57,23.1,45.8
148,Rich Peverley,2008-09,"NSH, ATL",C,66,15,29,44,13,33,0.67,2,7,1,2,5,1,117,12.8,16:05,18.8,51.7
149,Antti Miettinen,2008-09,MIN,R,82,15,29,44,-1,32,0.54,4,13,2,3,3,0,186,8.1,18:17,28.0,46.7
150,Andy McDonald,2008-09,STL,L,46,15,29,44,-13,24,0.96,6,19,1,1,1,1,128,11.7,19:05,25.0,58.0
151,Todd Bertuzzi,2008-09,CGY,R,66,15,29,44,-13,74,0.67,6,16,0,0,4,1,127,11.8,18:36,22.2,46.7
152,Lee Stempniak,2008-09,"STL, TOR",R,75,14,30,44,-12,33,0.59,3,13,0,1,1,1,171,8.2,16:32,20.4,30.8
153,Duncan Keith,2008-09,CHI,D,77,8,36,44,33,60,0.57,2,11,1,1,1,1,173,4.6,25:34,29.1,0.0
154,Matt Cullen,2008-09,CAR,C,69,22,21,43,11,20,0.62,4,7,2,5,2,0,139,15.8,16:48,22.6,51.7
155,Ales Kotalik,2008-09,"BUF, EDM",R,75,20,23,43,-5,34,0.57,9,21,0,0,1,0,208,9.6,15:27,20.5,42.4
156,Patrick O'Sullivan,2008-09,"LAK, EDM",C,81,16,27,43,-6,28,0.53,2,9,1,1,1,0,259,6.2,19:09,24.4,41.4
157,Kevin Bieksa,2008-09,VAN,D,72,11,32,43,-4,97,0.60,5,25,0,2,2,0,153,7.2,23:29,26.7,0.0
158,Kimmo Timonen,2008-09,PHI,D,77,3,40,43,19,54,0.56,2,28,0,1,0,0,104,2.9,24:31,30.1,0.0
159,Niklas Hagman,2008-09,TOR,L,65,22,20,42,-5,4,0.65,6,13,0,0,3,1,168,13.1,17:05,21.2,0.0
160,Chuck Kobasew,2008-09,BOS,R,68,21,21,42,5,56,0.62,6,9,0,0,3,0,129,16.3,14:41,18.5,23.1
161,David Legwand,2008-09,NSH,C,73,20,22,42,-3,32,0.58,1,7,3,4,1,0,175,11.4,19:27,25.5,49.8
162,Erik Cole,2008-09,"EDM, CAR",L,80,18,24,42,0,73,0.53,5,9,0,0,1,0,178,10.1,17:37,23.4,40.8
163,Michal Handzus,2008-09,LAK,C,82,18,24,42,-7,32,0.51,7,16,1,2,4,2,143,12.6,18:54,25.1,54.5
164,Milan Lucic,2008-09,BOS,L,72,17,25,42,17,136,0.58,2,8,0,0,3,0,97,17.5,14:57,17.6,60.0
165,Jay Bouwmeester,2008-09,FLA,D,82,15,27,42,-2,68,0.51,9,20,0,1,2,0,182,8.2,26:59,30.8,0.0
166,Wojtek Wolski,2008-09,COL,L,78,14,28,42,-13,28,0.54,2,11,1,1,3,1,169,8.3,18:23,24.5,48.1
167,Marek Zidlicky,2008-09,MIN,D,76,12,30,42,-12,76,0.55,10,25,0,0,3,0,147,8.2,22:07,28.9,0.0
168,Christian Ehrhoff,2008-09,SJS,D,77,8,34,42,-12,63,0.55,5,25,0,0,2,1,165,4.8,21:14,25.7,0.0
169,Andrei Kostitsyn,2008-09,MTL,L,74,23,18,41,-7,50,0.55,6,15,0,0,2,0,169,13.6,15:35,18.2,50.0
170,Jarret Stoll,2008-09,LAK,C,74,18,23,41,-7,68,0.55,10,22,0,0,1,0,155,11.6,17:05,24.1,57.2
171,Alex Tanguay,2008-09,MTL,L,50,16,25,41,13,34,0.82,5,16,0,0,3,0,76,21.1,16:05,19.4,33.3
172,Antoine Vermette,2008-09,"OTT, CBJ",C,79,16,25,41,-7,50,0.52,3,12,1,1,1,1,174,9.2,18:22,23.6,57.7
173,Sam Gagner,2008-09,EDM,C,76,16,25,41,-1,51,0.54,6,11,0,0,1,0,156,10.3,16:46,20.8,42.0
174,Steve Reinprecht,2008-09,PHX,C,73,14,27,41,0,20,0.56,3,7,0,0,3,0,95,14.7,15:54,21.3,46.3
175,Brandon Dubinsky,2008-09,NYR,C,82,13,28,41,-6,112,0.50,3,8,1,2,7,0,188,6.9,16:38,21.8,53.6
176,Viktor Kozlov,2008-09,WSH,C,67,13,28,41,-9,16,0.61,2,15,0,0,0,0,153,8.5,15:40,17.6,30.3
177,Ryan Callahan,2008-09,NYR,R,81,22,18,40,7,45,0.49,2,4,1,1,1,0,237,9.3,17:04,23.5,70.0
178,Colby Armstrong,2008-09,ATL,R,82,22,18,40,5,75,0.49,3,4,0,0,2,0,141,15.6,15:09,17.7,28.6
179,Rene Bourque,2008-09,CGY,R,58,21,19,40,18,70,0.69,0,1,1,1,0,0,149,14.1,16:05,22.3,50.0
180,Mikael Samuelsson,2008-09,DET,R,81,19,21,40,0,50,0.49,7,20,0,0,1,0,257,7.4,15:22,20.6,25.0
181,Dainius Zubrus,2008-09,NJD,C,82,15,25,40,6,69,0.49,1,11,0,0,3,0,130,11.5,15:16,19.4,51.2
182,Pavel Kubina,2008-09,TOR,D,82,14,26,40,-15,94,0.49,9,22,0,0,4,2,184,7.6,22:03,28.4,0.0
183,Daniel Cleary,2008-09,DET,R,74,14,26,40,0,46,0.54,3,6,0,0,3,0,163,8.6,16:56,23.9,55.4
184,Curtis Glencross,2008-09,CGY,L,74,13,27,40,14,42,0.54,1,5,1,1,3,0,152,8.6,14:41,21.0,48.4
185,Valtteri Filppula,2008-09,DET,C,80,12,28,40,9,42,0.50,1,4,0,0,1,0,129,9.3,16:06,22.9,52.1
186,Cam Barker,2008-09,CHI,D,68,6,34,40,-6,65,0.59,5,29,0,1,1,0,101,5.9,18:20,24.3,0.0
187,Filip Kuba,2008-09,OTT,D,71,3,37,40,4,28,0.56,2,26,0,0,0,0,111,2.7,23:17,26.7,0.0
188,David Moss,2008-09,CGY,R,81,20,19,39,-5,22,0.48,8,11,0,1,4,0,194,10.3,13:36,20.6,50.0
189,Tomas Plekanec,2008-09,MTL,C,80,20,19,39,-9,54,0.49,6,12,3,3,2,0,202,9.9,17:15,21.0,50.6
190,Kyle Okposo,2008-09,NYI,R,65,18,21,39,-6,36,0.60,9,13,0,1,3,1,165,10.9,18:01,21.4,33.3
191,Robert Lang,2008-09,MTL,C,50,18,21,39,6,36,0.78,8,17,1,2,3,0,101,17.8,16:53,20.8,48.8
192,Ruslan Fedotenko,2008-09,PIT,L,65,16,23,39,18,44,0.60,1,4,0,0,3,1,117,13.7,14:06,17.6,22.2
193,Bryan McCabe,2008-09,FLA,D,69,15,24,39,-1,41,0.57,8,19,0,0,3,1,153,9.8,23:08,26.2,0.0
194,T.J. Oshie,2008-09,STL,R,57,14,25,39,16,30,0.68,6,13,1,4,1,0,101,13.9,16:35,23.4,43.1
195,John-Michael Liles,2008-09,COL,D,75,12,27,39,-19,31,0.52,6,21,0,0,1,1,146,8.2,21:33,26.1,0.0
196,Patrice Bergeron,2008-09,BOS,C,64,8,31,39,2,16,0.61,1,14,1,3,1,0,155,5.2,17:59,23.6,54.5
197,Denis Grebeshkov,2008-09,EDM,D,72,7,32,39,12,38,0.54,2,13,0,0,0,0,62,11.3,21:10,24.5,0.0
198,Ron Hainsey,2008-09,ATL,D,81,6,33,39,-16,32,0.48,4,18,0,0,0,0,148,4.0,22:22,26.0,0.0
199,Andrew Cogliano,2008-09,EDM,C,82,18,20,38,-6,22,0.46,4,9,0,0,4,0,116,15.5,14:24,19.6,37.2
200,Joe Corvo,2008-09,CAR,D,81,14,24,38,-1,18,0.47,8,22,1,1,6,1,213,6.6,24:19,27.9,0.0
201,Doug Weight,2008-09,NYI,C,53,10,28,38,-15,55,0.72,5,21,0,1,0,0,96,10.4,18:17,21.0,45.1
202,Jakub Voracek,2008-09,CBJ,R,80,9,29,38,11,44,0.47,0,4,0,0,1,0,101,8.9,12:40,18.3,0.0
