,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
45,Alexander Wennberg,2016-17,CBJ,C,80,13,46,59,9,21,0.74,2,23,0,0,5,0,109,11.9,18:23,23.7,47.4
46,Filip Forsberg,2016-17,NSH,L,82,31,27,58,-4,32,0.71,3,9,3,3,9,1,234,13.2,18:31,25.4,27.8
47,Sean Monahan,2016-17,CGY,C,82,27,31,58,-1,20,0.71,8,17,1,1,4,2,199,13.6,17:35,22.4,51.4
48,Marcus Johansson,2016-17,WSH,L,82,24,34,58,25,10,0.71,5,19,0,0,5,2,129,18.6,17:00,19.7,46.4
49,Ryan Kesler,2016-17,ANA,C,82,22,36,58,8,83,0.71,8,20,0,0,2,0,186,11.8,21:18,27.5,57.4
50,Jonathan Toews,2016-17,CHI,C,72,21,37,58,7,35,0.81,6,17,0,0,5,1,199,10.5,20:09,24.6,54.9
51,Mikko Koivu,2016-17,MIN,C,80,18,40,58,27,34,0.72,2,20,0,2,4,1,139,12.9,19:07,25.1,55.2
52,Claude Giroux,2016-17,PHI,C,82,14,44,58,-15,38,0.71,5,31,0,1,3,2,199,7.0,19:07,25.0,55.9
53,Nino Niederreiter,2016-17,MIN,R,82,25,32,57,17,53,0.70,8,14,0,0,3,0,186,13.4,15:04,19.7,0.0
54,Jack Eichel,2016-17,BUF,C,61,24,33,57,-13,22,0.93,10,24,0,0,4,1,249,9.6,19:55,22.0,38.9
55,T.J. Oshie,2016-17,WSH,R,68,33,23,56,28,36,0.82,7,13,1,3,4,1,143,23.1,17:51,21.9,48.3
56,J.T. Miller,2016-17,NYR,C,82,22,34,56,17,21,0.68,2,7,3,4,6,1,132,16.7,16:22,23.1,44.0
57,Charlie Coyle,2016-17,MIN,C,82,18,38,56,13,36,0.68,4,9,0,0,5,0,159,11.3,16:42,21.0,46.0
58,Kevin Shattenkirk,2016-17,"STL, WSH",D,80,13,43,56,-7,47,0.70,8,27,0,0,2,0,161,8.1,19:56,25.2,0.0
59,Josh Bailey,2016-17,NYI,R,82,13,43,56,5,12,0.68,3,12,0,0,1,1,173,7.5,18:22,22.4,53.3
60,Kyle Turris,2016-17,OTT,C,78,27,28,55,-3,47,0.71,6,17,0,0,6,2,185,14.6,19:30,24.4,53.1
61,Brayden Schenn,2016-17,PHI,C,79,25,30,55,-13,38,0.70,17,28,0,0,7,2,178,14.0,17:48,22.4,47.0
62,Ryan O'Reilly,2016-17,BUF,C,72,20,35,55,-1,10,0.76,8,24,1,2,3,0,189,10.6,21:28,25.5,58.0
63,Radim Vrbata,2016-17,ARI,R,81,20,35,55,-18,16,0.68,4,15,0,0,4,0,233,8.6,16:54,21.4,36.2
64,Jaden Schwartz,2016-17,STL,L,78,19,36,55,14,18,0.71,3,9,0,0,4,1,179,10.6,18:54,26.1,47.9
65,Tyler Bozak,2016-17,TOR,C,78,18,37,55,-1,30,0.71,7,18,0,0,1,0,145,12.4,16:26,22.7,56.7
66,Derek Stepan,2016-17,NYR,C,81,17,38,55,19,16,0.68,4,18,1,1,2,0,209,8.1,18:37,25.4,47.0
67,Wayne Simmonds,2016-17,PHI,R,82,31,23,54,-18,122,0.66,16,25,2,2,4,1,224,13.8,18:58,25.0,47.0
68,David Krejci,2016-17,BOS,C,82,23,31,54,-12,26,0.66,8,14,0,0,3,0,158,14.5,18:16,21.9,51.5
69,Vincent Trocheck,2016-17,FLA,C,82,23,31,54,-13,43,0.66,2,12,0,1,2,1,230,10.0,20:50,25.6,50.2
70,Mark Stone,2016-17,OTT,R,71,22,32,54,12,25,0.76,6,14,0,0,5,0,134,16.4,18:34,22.7,40.0
71,Alexander Radulov,2016-17,MTL,R,76,18,36,54,10,62,0.71,6,16,0,0,2,1,147,12.2,18:17,22.7,50.0
72,Chris Kreider,2016-17,NYR,L,75,28,25,53,6,58,0.71,6,13,0,0,4,1,186,15.0,17:00,22.5,55.5
73,Kyle Palmieri,2016-17,NJD,R,80,26,27,53,2,46,0.66,8,19,1,1,3,0,192,13.5,17:21,22.1,41.4
74,Brandon Saad,2016-17,CBJ,L,82,24,29,53,23,8,0.65,1,3,0,0,4,0,210,11.4,17:02,23.0,44.4
75,Conor Sheary,2016-17,PIT,L,61,23,30,53,24,22,0.87,2,5,0,0,6,1,154,14.9,15:56,21.1,0.0
76,Mikael Backlund,2016-17,CGY,C,81,22,31,53,9,36,0.65,7,16,0,3,7,2,197,11.2,17:36,23.6,48.1
77,Jonathan Drouin,2016-17,TBL,L,73,21,32,53,-13,16,0.73,9,26,0,0,6,1,183,11.5,17:42,21.1,43.6
78,Patrice Bergeron,2016-17,BOS,C,79,21,32,53,12,24,0.67,8,17,0,3,7,0,302,7.0,19:25,24.5,60.1
79,Taylor Hall,2016-17,NJD,L,72,20,33,53,-9,32,0.74,7,15,0,0,4,2,238,8.4,19:20,22.6,44.4
80,Corey Perry,2016-17,ANA,R,82,19,34,53,2,76,0.65,5,20,0,0,3,0,215,8.8,17:43,22.1,35.0
81,Nathan MacKinnon,2016-17,COL,C,82,16,37,53,-14,16,0.65,2,14,2,2,4,2,251,6.4,19:57,25.6,50.5
82,Duncan Keith,2016-17,CHI,D,80,6,47,53,22,16,0.66,2,15,0,0,2,1,183,3.3,25:37,29.7,0.0
83,Anders Lee,2016-17,NYI,L,81,34,18,52,9,56,0.64,9,14,0,0,6,0,191,17.8,15:35,20.4,38.9
84,Logan Couture,2016-17,SJS,C,73,25,27,52,11,12,0.71,11,15,0,1,3,0,174,14.4,17:36,24.4,39.4
85,Aleksander Barkov,2016-17,FLA,C,61,21,31,52,13,10,0.85,3,14,0,0,5,2,142,14.8,19:24,24.1,46.5
86,Bo Horvat,2016-17,VAN,C,81,20,32,52,-7,27,0.64,3,10,2,2,1,0,158,12.7,18:02,25.4,50.5
87,Ondrej Palat,2016-17,TBL,L,75,17,35,52,8,39,0.69,5,15,0,0,3,0,162,10.5,19:07,24.1,26.5
88,Dustin Byfuglien,2016-17,WPG,D,80,13,39,52,10,117,0.65,1,14,0,2,1,0,241,5.4,27:27,29.1,0.0
89,Anze Kopitar,2016-17,LAK,C,76,12,40,52,-10,28,0.68,5,19,0,1,0,0,150,8.0,20:46,24.7,52.7
90,Rickard Rakell,2016-17,ANA,L,71,33,18,51,10,12,0.72,5,12,0,0,10,1,177,18.6,17:23,22.2,42.2
91,Patrick Eaves,2016-17,"DAL, ANA",R,79,32,19,51,-2,24,0.65,13,18,0,0,2,0,209,15.3,16:25,23.2,50.0
92,Jonathan Marchessault,2016-17,FLA,C,75,30,21,51,-21,38,0.68,8,18,0,0,6,1,193,15.5,16:55,20.9,45.2
93,Nick Foligno,2016-17,CBJ,L,79,26,25,51,-4,55,0.65,11,21,0,0,5,1,185,14.1,18:26,23.5,46.1
94,Jordan Eberle,2016-17,EDM,R,82,20,31,51,3,16,0.62,4,14,0,0,0,0,208,9.6,16:46,21.7,50.0
95,Alexander Steen,2016-17,STL,L,76,16,35,51,-2,53,0.67,3,16,0,0,2,0,117,13.7,19:18,26.9,40.9
96,Justin Schultz,2016-17,PIT,D,78,12,39,51,27,34,0.65,3,20,0,0,1,0,154,7.8,20:27,26.1,0.0
97,Torey Krug,2016-17,BOS,D,81,8,43,51,-10,37,0.63,6,25,0,0,1,0,208,3.8,21:36,26.2,0.0
98,Milan Lucic,2016-17,EDM,L,82,23,27,50,-3,50,0.61,12,25,0,0,3,0,175,13.1,17:10,21.6,57.1
99,Sam Gagner,2016-17,CBJ,C,81,18,32,50,10,22,0.62,8,18,0,0,1,0,178,10.1,13:43,17.6,47.5
100,Henrik Sedin,2016-17,VAN,C,82,15,35,50,-27,28,0.61,1,15,0,0,4,2,99,15.2,19:02,23.5,49.0
101,Jason Spezza,2016-17,DAL,C,68,15,35,50,-18,29,0.74,2,19,1,1,4,0,149,10.1,16:10,22.5,52.2
102,Dougie Hamilton,2016-17,CGY,D,81,13,37,50,12,64,0.62,2,14,0,1,5,1,222,5.9,19:41,26.3,0.0
103,Joe Thornton,2016-17,SJS,C,79,7,43,50,7,51,0.63,1,19,0,0,0,0,81,8.6,18:04,23.2,50.9
104,Sebastian Aho,2016-17,CAR,C,82,24,25,49,-1,26,0.60,6,17,1,2,4,1,214,11.2,16:47,22.1,48.6
105,Jakob Silfverberg,2016-17,ANA,R,79,23,26,49,10,20,0.62,5,9,1,1,5,0,227,10.1,18:29,25.3,14.3
106,Kevin Hayes,2016-17,NYR,C,76,17,32,49,10,18,0.64,1,7,1,7,4,0,143,11.9,16:34,23.6,45.7
107,John Klingberg,2016-17,DAL,D,80,13,36,49,2,34,0.61,4,17,0,0,3,0,124,10.5,23:21,27.6,100.0
108,Roman Josi,2016-17,NSH,D,72,12,37,49,7,18,0.68,7,18,0,1,1,0,217,5.5,25:04,28.8,0.0
109,Justin Williams,2016-17,WSH,R,80,24,24,48,14,50,0.60,5,10,0,0,4,0,167,14.4,15:29,19.2,54.7
110,Thomas Vanek,2016-17,"DET, FLA",L,68,17,31,48,-5,22,0.71,5,13,0,0,2,0,133,12.8,14:24,18.9,40.0
111,Alex Pietrangelo,2016-17,STL,D,80,14,34,48,3,24,0.60,6,19,0,0,4,0,181,7.7,25:17,30.9,0.0
112,Matthew Tkachuk,2016-17,CGY,L,76,13,35,48,14,105,0.63,3,13,0,0,2,0,142,9.2,14:40,19.3,34.8
113,Gustav Nyquist,2016-17,DET,R,76,12,36,48,0,18,0.63,2,9,0,0,2,0,165,7.3,17:26,22.0,80.0
114,Jason Zucker,2016-17,MIN,L,79,22,25,47,34,30,0.59,1,1,0,0,3,0,172,12.8,15:17,20.3,20.0
115,Bryan Little,2016-17,WPG,C,59,21,26,47,-7,18,0.80,6,12,0,0,3,1,119,17.6,17:33,24.7,55.6
116,Sam Reinhart,2016-17,BUF,C,79,17,30,47,-11,8,0.59,9,17,0,0,3,0,178,9.6,17:13,20.2,40.9
117,Jason Pominville,2016-17,MIN,R,78,13,34,47,2,4,0.60,0,7,0,0,2,0,176,7.4,14:14,19.9,50.0
118,Zach Werenski,2016-17,CBJ,D,78,11,36,47,17,14,0.60,4,21,0,0,1,1,188,5.9,20:55,26.5,0.0
119,Patrick Marleau,2016-17,SJS,C,82,27,19,46,4,28,0.56,7,16,0,0,6,0,190,14.2,17:09,22.6,53.5
120,Tomas Tatar,2016-17,DET,L,82,25,21,46,-8,26,0.56,5,8,0,0,5,0,166,15.1,17:17,23.4,61.5
121,David Perron,2016-17,STL,L,82,18,28,46,-2,54,0.56,3,13,1,1,3,1,151,11.9,17:18,24.6,48.5
122,Jaromir Jagr,2016-17,FLA,R,82,16,30,46,2,56,0.56,8,13,0,0,2,0,181,8.8,17:00,21.1,50.0
123,Nick Leddy,2016-17,NYI,D,81,11,35,46,-3,12,0.57,3,15,0,0,1,0,137,8.0,22:43,23.6,0.0
124,Marian Hossa,2016-17,CHI,R,73,26,19,45,7,8,0.62,5,11,1,1,7,3,167,15.6,16:51,22.7,35.7
125,Artem Anisimov,2016-17,CHI,C,64,22,23,45,9,30,0.70,4,8,0,0,7,1,105,20.9,17:51,21.9,45.1
126,Brock Nelson,2016-17,NYI,C,81,20,25,45,-6,36,0.56,1,6,0,1,4,1,173,11.6,15:39,21.4,43.7
127,Kyle Okposo,2016-17,BUF,R,65,19,26,45,-7,24,0.69,7,23,0,0,2,1,156,12.2,18:58,22.2,54.5
128,Tyler Johnson,2016-17,TBL,C,66,19,26,45,-5,28,0.68,6,17,0,0,3,1,130,14.6,18:49,23.8,52.0
129,Jordan Staal,2016-17,CAR,C,75,16,29,45,-1,38,0.60,4,8,1,1,3,0,164,9.8,18:40,25.7,59.1
130,Victor Rask,2016-17,CAR,C,82,16,29,45,-10,16,0.55,4,10,0,1,3,0,186,8.6,17:18,22.7,49.8
131,Travis Zajac,2016-17,NJD,C,80,14,31,45,-8,33,0.56,6,12,1,2,1,0,126,11.1,19:44,24.6,54.7
132,Mathieu Perreault,2016-17,WPG,L,65,13,32,45,-11,30,0.69,3,15,0,0,3,0,134,9.7,16:17,20.9,51.3
133,Elias Lindholm,2016-17,CAR,C,72,11,34,45,-2,16,0.63,2,11,1,5,0,0,151,7.3,18:11,24.2,55.6
134,Rasmus Ristolainen,2016-17,BUF,D,79,6,39,45,-9,58,0.57,1,25,0,1,2,2,186,3.2,26:28,29.6,0.0
135,Tanner Pearson,2016-17,LAK,L,80,24,20,44,5,13,0.55,3,8,1,2,5,2,187,12.8,16:19,22.3,41.7
136,Richard Panik,2016-17,CHI,R,82,22,22,44,14,58,0.54,4,9,0,0,5,0,155,14.2,14:44,19.2,28.6
137,Patric Hornqvist,2016-17,PIT,R,70,21,23,44,16,28,0.63,10,17,0,0,6,0,223,9.4,15:57,21.4,27.3
138,Alex Galchenyuk,2016-17,MTL,C,61,17,27,44,-5,24,0.72,6,15,0,0,6,5,104,16.3,15:56,20.9,42.7
139,Michael Frolik,2016-17,CGY,R,82,17,27,44,13,58,0.54,3,8,2,3,1,1,202,8.4,17:05,22.7,44.8
140,Daniel Sedin,2016-17,VAN,L,82,15,29,44,-16,32,0.54,6,14,0,0,3,1,216,6.9,18:23,23.5,50.0
141,Drew Doughty,2016-17,LAK,D,82,12,32,44,8,46,0.54,5,19,0,1,1,1,181,6.6,27:09,32.4,100.0
142,Evander Kane,2016-17,BUF,L,70,28,15,43,-17,113,0.61,3,8,0,0,5,1,260,10.8,19:12,22.5,45.1
143,Paul Byron,2016-17,MTL,L,81,22,21,43,21,29,0.53,0,4,1,1,6,1,96,22.9,15:04,22.8,66.7
144,Ryan Nugent-Hopkins,2016-17,EDM,C,82,18,25,43,-10,29,0.52,5,11,0,0,4,1,200,9.0,17:42,24.0,43.8
145,Jake Gardiner,2016-17,TOR,D,82,9,34,43,24,34,0.52,2,13,0,0,2,2,127,7.1,21:32,26.6,0.0
146,Pat Maroon,2016-17,EDM,L,81,27,15,42,13,95,0.52,3,6,0,0,5,0,178,15.2,16:44,21.2,40.0
147,Zach Parise,2016-17,MIN,L,69,19,23,42,-3,30,0.61,6,12,0,0,4,0,194,9.8,17:26,22.3,61.5
148,Mike Fisher,2016-17,NSH,C,72,18,24,42,1,55,0.58,7,17,0,0,3,0,120,15.0,16:37,23.4,54.9
149,Shea Weber,2016-17,MTL,D,78,17,25,42,20,38,0.54,12,22,0,2,4,0,183,9.3,25:04,28.4,0.0
150,Teuvo Teravainen,2016-17,CAR,L,81,15,27,42,-6,16,0.52,5,15,0,0,2,1,169,8.9,16:14,21.1,46.7
151,Valtteri Filppula,2016-17,"TBL, PHI",C,79,12,30,42,-1,26,0.53,0,7,0,0,1,0,97,12.4,17:24,22.4,47.8
152,Seth Jones,2016-17,CBJ,D,75,12,30,42,6,24,0.56,1,7,0,0,3,3,152,7.9,23:24,30.0,0.0
153,Ryan McDonagh,2016-17,NYR,D,77,6,36,42,20,37,0.55,1,15,1,1,1,0,153,3.9,24:21,29.5,0.0
154,James Neal,2016-17,NSH,L,70,23,18,41,-10,35,0.59,5,13,0,0,5,1,202,11.4,17:42,22.8,50.0
155,Matt Duchene,2016-17,COL,C,77,18,23,41,-34,12,0.53,3,9,1,1,3,1,160,11.3,18:18,23.3,62.6
156,Frans Nielsen,2016-17,DET,C,79,17,24,41,-19,18,0.52,4,15,2,2,0,0,162,10.5,17:09,24.4,53.8
157,Brandon Dubinsky,2016-17,CBJ,C,80,12,29,41,16,91,0.51,1,4,1,1,5,1,115,10.4,17:54,24.4,51.7
158,Keith Yandle,2016-17,FLA,D,82,5,36,41,-6,39,0.50,2,18,0,1,0,0,178,2.8,22:02,25.7,0.0
159,Michael Grabner,2016-17,NYR,R,76,27,13,40,22,10,0.53,0,0,1,3,3,0,162,16.7,14:06,22.3,53.8
160,Adam Henrique,2016-17,NJD,C,82,20,20,40,-20,38,0.49,6,10,2,3,2,1,142,14.1,18:10,23.5,48.2
161,Brayden Point,2016-17,TBL,C,68,18,22,40,4,14,0.59,5,12,0,0,2,0,122,14.8,17:08,20.8,44.7
162,Paul Stastny,2016-17,STL,C,66,18,22,40,4,36,0.61,5,13,0,0,5,0,112,16.1,19:08,26.5,55.7
163,Lee Stempniak,2016-17,CAR,R,82,16,24,40,2,32,0.49,2,6,0,0,2,0,131,12.2,15:51,20.8,37.5
164,Phillip Danault,2016-17,MTL,C,82,13,27,40,5,35,0.49,0,2,0,1,3,1,133,9.8,15:35,21.9,51.7
165,P.K. Subban,2016-17,NSH,D,66,10,30,40,-8,44,0.61,3,16,0,1,2,0,142,7.0,24:24,28.2,0.0
166,Ryan Suter,2016-17,MIN,D,82,9,31,40,34,36,0.49,4,12,1,2,1,0,164,5.5,26:55,28.3,0.0
167,Martin Hanzal,2016-17,"ARI, MIN",C,71,20,19,39,-17,53,0.55,5,9,0,0,2,1,169,11.8,17:43,23.3,56.4
168,Derick Brassard,2016-17,OTT,C,81,14,25,39,12,24,0.48,3,7,0,0,3,0,195,7.2,17:23,22.5,50.0
169,Oliver Ekman-Larsson,2016-17,ARI,D,79,12,27,39,-25,48,0.49,8,19,0,0,1,1,145,8.3,24:37,29.5,0.0
170,Mark Giordano,2016-17,CGY,D,81,12,27,39,22,59,0.48,3,14,2,3,4,1,151,7.9,23:35,29.2,0.0
171,Cam Fowler,2016-17,ANA,D,80,11,28,39,7,20,0.49,5,15,1,2,3,0,186,5.9,24:51,28.2,0.0
172,Ryan Spooner,2016-17,BOS,C,78,11,28,39,-8,14,0.50,3,18,0,1,3,1,145,7.6,14:06,18.5,38.9
173,Alec Martinez,2016-17,LAK,D,82,9,30,39,-17,24,0.48,2,15,1,1,3,2,144,6.3,21:38,29.6,0.0
174,Shayne Gostisbehere,2016-17,PHI,D,76,7,32,39,-21,32,0.51,2,23,0,0,1,0,198,3.5,19:36,24.4,0.0
175,Matt Niskanen,2016-17,WSH,D,78,5,34,39,20,32,0.50,1,9,0,1,2,0,154,3.2,22:11,26.0,0.0
176,Brady Skjei,2016-17,NYR,D,80,5,34,39,11,42,0.49,0,7,0,0,0,0,127,3.9,17:28,23.6,0.0
177,Brent Seabrook,2016-17,CHI,D,79,3,36,39,5,26,0.49,2,14,0,0,0,0,131,2.3,21:54,28.3,0.0
178,Rick Nash,2016-17,NYR,L,67,23,15,38,9,26,0.57,6,9,1,1,3,0,195,11.8,16:28,24.7,0.0
179,Mikko Rantanen,2016-17,COL,R,75,20,18,38,-25,22,0.51,4,10,0,0,2,1,133,15.0,18:03,22.2,58.0
180,David Backes,2016-17,BOS,R,74,17,21,38,2,69,0.51,2,7,0,0,2,0,175,9.7,17:07,21.2,48.8
181,Ryan Ellis,2016-17,NSH,D,71,16,22,38,17,29,0.54,4,11,1,3,3,0,140,11.4,23:57,28.6,0.0
182,Oscar Klefbom,2016-17,EDM,D,82,12,26,38,7,6,0.46,3,16,0,1,3,0,201,6.0,22:22,26.8,0.0
183,Jared Spurgeon,2016-17,MIN,D,76,10,28,38,33,20,0.50,1,5,0,1,2,1,144,6.9,24:02,27.4,0.0
184,Max Domi,2016-17,ARI,C,59,9,29,38,-9,40,0.64,1,8,0,0,1,0,108,8.3,16:59,20.9,50.0
185,Tyson Barrie,2016-17,COL,D,74,7,31,38,-34,18,0.51,1,10,0,0,2,0,182,3.8,23:18,27.7,0.0
186,Nick Bonino,2016-17,PIT,C,80,18,19,37,-5,16,0.46,6,11,1,1,1,0,142,12.7,16:39,23.5,48.0
187,Justin Faulk,2016-17,CAR,D,75,17,20,37,-18,32,0.49,4,13,0,0,2,0,225,7.5,23:08,26.5,0.0
188,Kris Versteeg,2016-17,CGY,R,69,15,22,37,-3,46,0.54,8,16,0,0,1,0,136,11.0,14:44,18.6,52.0
189,Reilly Smith,2016-17,FLA,R,80,15,22,37,-13,17,0.46,6,11,1,1,3,0,160,9.4,18:21,24.4,50.0
190,Mika Zibanejad,2016-17,NYR,C,56,14,23,37,9,16,0.66,4,11,0,0,2,2,119,11.8,17:04,24.1,52.0
191,Scott Hartnell,2016-17,CBJ,L,78,13,24,37,14,63,0.47,2,3,0,0,1,0,104,12.5,12:04,17.4,50.0
192,John Carlson,2016-17,WSH,D,72,9,28,37,7,10,0.51,3,16,0,1,3,0,180,5.0,22:43,26.6,0.0
193,Connor Brown,2016-17,TOR,R,82,20,16,36,3,10,0.44,2,6,1,1,4,0,139,14.4,16:12,23.7,25.0
194,Alex Killorn,2016-17,TBL,L,81,19,17,36,-9,66,0.44,4,10,1,2,4,0,176,10.8,18:00,22.6,33.3
195,Anthony Mantha,2016-17,DET,R,60,17,19,36,10,53,0.60,1,3,0,0,3,2,133,12.8,15:54,20.2,45.5
196,Dustin Brown,2016-17,LAK,R,80,14,22,36,-4,22,0.45,4,6,1,1,1,0,175,8.0,16:00,21.6,40.0
197,Mike Green,2016-17,DET,D,72,14,22,36,-20,40,0.50,3,10,0,0,2,1,125,11.2,23:33,28.4,0.0
198,Alex Goligoski,2016-17,ARI,D,82,6,30,36,-9,28,0.44,1,8,1,2,0,0,112,5.3,23:20,28.7,0.0
199,Andrei Markov,2016-17,MTL,D,62,6,30,36,18,16,0.58,1,12,0,1,1,0,98,6.1,21:50,26.6,0.0
200,TJ Brodie,2016-17,CGY,D,82,6,30,36,-16,24,0.44,1,12,1,2,2,1,78,7.7,23:35,29.0,0.0
201,Nikita Zaitsev,2016-17,TOR,D,82,4,32,36,-22,38,0.44,1,12,0,1,0,0,106,3.8,22:01,29.7,0.0
202,Sven Baertschi,2016-17,VAN,L,68,18,17,35,-6,8,0.51,2,6,0,0,5,0,114,15.8,15:53,21.5,100.0
