,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
69,Fleming MacKell,1955-56,BOS,C,53,7,9,16,,59,0.30,0,4,2,2,0,0,,--,,--,--
70,Jack McIntyre,1955-56,CHI,L,46,10,5,15,,14,0.33,0,0,0,0,1,0,,--,,--,--
71,Gord Hannigan,1955-56,TOR,C,48,8,7,15,,40,0.31,6,6,0,0,1,0,,--,,--,--
72,Gus Mortson,1955-56,CHI,D,52,5,10,15,,87,0.29,1,3,0,1,1,0,,--,,--,--
73,Al Dewsbury,1955-56,CHI,D,37,3,12,15,,22,0.41,3,7,0,0,0,0,,--,,--,--
74,Jack LeClair,1955-56,MTL,C,54,6,8,14,,28,0.26,1,1,0,0,0,0,,--,,--,--
75,Frank Martin,1955-56,CHI,D,60,3,11,14,,21,0.23,1,2,0,0,0,0,,--,,--,--
76,Jean-Guy Talbot,1955-56,MTL,D,66,1,13,14,,78,0.21,0,1,0,1,0,0,,--,,--,--
77,Dollard St. Laurent,1955-56,MTL,D,46,4,9,13,,58,0.28,1,2,0,0,0,0,,--,,--,--
78,Tom Johnson,1955-56,MTL,D,64,3,10,13,,75,0.20,1,2,0,0,0,0,,--,,--,--
79,Don Raleigh,1955-56,NYR,C,29,1,12,13,,4,0.45,0,1,0,0,0,0,,--,,--,--
80,Ron Hurst,1955-56,TOR,R,50,7,5,12,,62,0.24,2,4,0,0,1,0,,--,,--,--
81,Murray Costello,1955-56,"BOS, DET",C,66,6,6,12,,23,0.18,1,1,1,2,0,0,,--,,--,--
82,Jean-Guy Gendron,1955-56,NYR,L,63,5,7,12,,38,0.19,1,2,0,0,0,0,,--,,--,--
83,Bob Armstrong,1955-56,BOS,D,68,0,12,12,,122,0.18,0,5,0,1,0,0,,--,,--,--
84,Marc Reaume,1955-56,TOR,D,48,0,12,12,,50,0.25,0,3,0,0,0,0,,--,,--,--
85,Jack Evans,1955-56,NYR,D,70,2,9,11,,99,0.16,0,0,1,1,0,0,,--,,--,--
86,Hal Laycoe,1955-56,BOS,D,65,5,5,10,,16,0.15,0,1,1,2,2,0,,--,,--,--
87,Eric Nesterenko,1955-56,TOR,R,40,4,6,10,,65,0.25,1,2,0,0,0,0,,--,,--,--
88,Johnny Bucyk,1955-56,DET,L,38,1,8,9,,18,0.24,1,2,0,0,1,0,,--,,--,--
89,Benny Woit,1955-56,CHI,R,63,1,8,9,,46,0.14,0,0,0,0,0,0,,--,,--,--
90,Pierre Pilote,1955-56,CHI,D,20,3,5,8,,34,0.40,1,2,0,0,0,0,,--,,--,--
91,Brian Cullen,1955-56,TOR,C,21,2,6,8,,8,0.38,0,5,0,0,0,0,,--,,--,--
92,Warren Godfrey,1955-56,DET,D,67,2,6,8,,86,0.12,0,0,0,0,0,0,,--,,--,--
93,Lee Fogolin,1955-56,CHI,D,51,0,7,7,,83,0.14,0,1,0,0,0,0,,--,,--,--
94,Jimmy Thomson,1955-56,TOR,D,62,0,7,7,,96,0.11,0,0,0,1,0,0,,--,,--,--
95,Gerry James,1955-56,TOR,R,46,3,3,6,,40,0.13,0,2,0,0,0,0,,--,,--,--
96,Donnie Marshall,1955-56,MTL,L,66,4,1,5,,8,0.08,1,2,1,1,2,0,,--,,--,--
97,Orval Tessier,1955-56,BOS,C,23,2,3,5,,6,0.22,1,1,0,0,1,0,,--,,--,--
98,Bob Turner,1955-56,MTL,D,33,1,4,5,,35,0.15,0,0,0,0,0,0,,--,,--,--
99,Tim Horton,1955-56,TOR,D,35,0,5,5,,36,0.14,0,0,0,1,0,0,,--,,--,--
100,Norm Corcoran,1955-56,"DET, CHI",C,25,1,3,4,,19,0.16,0,0,0,0,1,0,,--,,--,--
101,Larry Hillman,1955-56,DET,D,47,0,3,3,,53,0.06,0,0,0,0,0,0,,--,,--,--
102,Ed Panagabko,1955-56,BOS,C,28,0,3,3,,38,0.11,0,0,0,1,0,0,,--,,--,--
103,Dick Gamble,1955-56,MTL,L,12,0,3,3,,8,0.25,0,0,0,0,0,0,,--,,--,--
104,Lionel Heinrich,1955-56,BOS,L,35,1,1,2,,33,0.06,0,0,0,0,0,0,,--,,--,--
105,Gord Hollingworth,1955-56,DET,D,41,0,2,2,,28,0.05,0,0,0,0,0,0,,--,,--,--
106,Larry Cahan,1955-56,TOR,D,21,0,2,2,,46,0.10,0,1,0,0,0,0,,--,,--,--
107,Aldo Guidolin,1955-56,NYR,R,14,1,0,1,,8,0.07,0,0,0,0,0,0,,--,,--,--
108,Bill Burega,1955-56,TOR,D,4,0,1,1,,4,0.25,0,0,0,0,0,0,,--,,--,--
109,Jack Bionda,1955-56,TOR,D,13,0,1,1,,18,0.08,0,0,0,0,0,0,,--,,--,--
110,Jimmy Bartlett,1955-56,NYR,L,12,0,1,1,,8,0.08,0,0,0,0,0,0,,--,,--,--
111,Ivan Irwin,1955-56,NYR,D,34,0,1,1,,20,0.03,0,0,0,0,0,0,,--,,--,--
112,Lorne Davis,1955-56,BOS,R,15,0,1,1,,0,0.07,0,0,0,0,0,0,,--,,--,--
113,Joe Klukay,1955-56,TOR,L,18,0,1,1,,2,0.06,0,1,0,0,0,0,,--,,--,--
114,Ron Howell,1955-56,NYR,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
115,Dave Reid,1955-56,TOR,C,4,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
116,Barry Cullen,1955-56,TOR,R,3,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
117,Al MacNeil,1955-56,TOR,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
118,Al Nicholson,1955-56,BOS,L,14,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
119,Frank Sullivan,1955-56,CHI,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
120,Bob Bailey,1955-56,TOR,R,6,0,0,0,,6,--,0,0,0,0,0,0,,--,,--,--
121,Jacques Deslauriers,1955-56,MTL,D,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
122,Butch Bouchard,1955-56,MTL,D,36,0,0,0,,22,--,0,0,0,0,0,0,,--,,--,--
123,Ellard O'Brien,1955-56,BOS,D,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
124,Kenny Wharram,1955-56,CHI,R,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
125,Willie Marshall,1955-56,TOR,C,6,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
126,Cummy Burton,1955-56,DET,R,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
127,Larry Wilson,1955-56,CHI,C,2,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
128,Wally Clune,1955-56,MTL,D,5,0,0,0,,6,--,0,0,0,0,0,0,,--,,--,--
129,Ray Gariepy,1955-56,TOR,D,1,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
130,Connie Broden,1955-56,MTL,C,3,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
131,Ed Stankiewicz,1955-56,DET,C,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
