,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
19,Jason Pominville,2011-12,BUF,R,82,30,43,73,-7,12,0.89,8,26,2,3,5,2,235,12.8,19:41,24.2,47.7
20,Loui Eriksson,2011-12,DAL,L,82,26,45,71,18,12,0.87,5,12,2,3,3,2,187,13.9,19:46,23.8,43.8
21,Eric Staal,2011-12,CAR,C,82,24,46,70,-20,48,0.85,7,23,3,5,3,1,262,9.2,21:33,28.9,52.5
22,Matt Moulson,2011-12,NYI,L,82,36,33,69,1,6,0.84,14,24,0,0,5,0,219,16.4,19:18,21.0,50.0
23,Patrick Sharp,2011-12,CHI,L,74,33,36,69,28,38,0.93,7,17,1,1,8,2,282,11.7,19:54,24.6,47.8
24,Zach Parise,2011-12,NJD,L,82,31,38,69,-5,32,0.84,7,14,3,7,3,1,293,10.6,21:29,25.8,47.6
25,Henrik Zetterberg,2011-12,DET,C,82,22,47,69,14,47,0.84,3,14,0,2,4,0,267,8.2,19:50,24.2,49.1
26,Scott Hartnell,2011-12,PHI,L,82,37,30,67,19,136,0.82,16,23,0,0,6,1,232,15.9,17:47,21.2,31.7
27,Jarome Iginla,2011-12,CGY,R,82,32,35,67,-10,43,0.82,8,19,0,0,5,0,251,12.7,20:36,23.0,50.2
28,Daniel Sedin,2011-12,VAN,L,72,30,37,67,14,40,0.93,10,25,0,0,6,2,229,13.1,18:49,25.0,31.6
29,Tyler Seguin,2011-12,BOS,C,81,29,38,67,34,30,0.83,5,15,0,0,7,0,242,12.0,16:56,20.4,43.4
30,Joffrey Lupul,2011-12,TOR,L,66,25,42,67,1,48,1.02,8,21,0,0,3,0,191,13.1,18:37,21.7,36.2
31,Pavel Datsyuk,2011-12,DET,C,70,19,48,67,21,14,0.96,4,23,0,0,5,1,164,11.6,19:34,25.3,56.2
32,PA Parenteau,2011-12,NYI,R,80,18,49,67,-8,89,0.84,6,19,0,0,2,0,167,10.8,18:39,21.0,38.5
33,Teemu Selanne,2011-12,ANA,R,82,26,40,66,-1,50,0.80,12,28,0,0,4,0,210,12.4,17:53,21.0,48.3
34,Brad Richards,2011-12,NYR,C,82,25,41,66,-1,22,0.80,7,24,0,0,9,1,229,10.9,20:16,22.2,51.8
35,Patrick Kane,2011-12,CHI,R,82,23,43,66,7,40,0.80,4,12,0,0,5,0,253,9.1,20:12,24.4,42.2
36,Valtteri Filppula,2011-12,DET,C,81,23,43,66,18,14,0.81,3,11,1,1,1,0,144,16.0,18:16,23.1,51.7
37,Alex Ovechkin,2011-12,WSH,L,78,38,27,65,-8,26,0.83,13,23,0,0,3,2,303,12.5,19:48,21.2,40.0
38,Max Pacioretty,2011-12,MTL,L,79,33,32,65,2,56,0.82,4,13,0,0,5,1,286,11.5,18:16,23.0,20.0
39,Logan Couture,2011-12,SJS,C,80,31,34,65,2,16,0.81,11,26,2,2,5,0,245,12.7,18:34,25.3,51.4
40,Teddy Purcell,2011-12,TBL,L,81,24,41,65,9,16,0.80,8,19,0,0,3,1,152,15.8,16:08,19.8,17.6
41,Patrick Marleau,2011-12,SJS,C,82,30,34,64,10,26,0.78,10,25,0,0,8,0,251,11.9,20:29,26.9,52.0
42,Patrice Bergeron,2011-12,BOS,C,81,22,42,64,36,20,0.79,5,14,2,3,3,0,191,11.5,18:35,24.8,59.3
43,Blake Wheeler,2011-12,WPG,R,80,17,47,64,3,55,0.80,6,15,0,0,3,0,208,8.2,19:05,21.7,40.0
44,Jamie Benn,2011-12,DAL,L,71,26,37,63,15,55,0.89,2,10,1,1,7,0,203,12.8,18:04,23.9,46.2
45,Mike Ribeiro,2011-12,DAL,C,74,18,45,63,5,66,0.85,2,15,0,0,5,1,142,12.7,20:03,22.5,42.2
46,Michael Ryder,2011-12,DAL,R,82,35,27,62,17,46,0.76,7,10,0,0,6,0,211,16.6,17:23,20.9,47.9
47,Radim Vrbata,2011-12,PHX,R,77,35,27,62,24,24,0.81,9,17,1,1,12,1,232,15.1,18:39,22.6,40.3
48,David Krejci,2011-12,BOS,C,79,23,39,62,-5,36,0.78,2,11,0,0,2,1,145,15.9,18:25,21.5,52.0
49,Erik Cole,2011-12,MTL,L,82,35,26,61,11,48,0.74,11,14,0,0,6,0,241,14.5,18:32,23.4,42.9
50,Joe Pavelski,2011-12,SJS,C,82,31,30,61,18,31,0.74,8,18,1,1,2,0,269,11.5,20:37,27.3,58.7
51,Tomas Fleischmann,2011-12,FLA,L,82,27,34,61,-7,26,0.74,6,22,0,0,4,0,217,12.4,19:06,24.9,51.8
52,Chris Kunitz,2011-12,PIT,L,82,26,35,61,16,49,0.74,6,18,0,0,3,0,230,11.3,18:19,20.9,52.6
53,Milan Lucic,2011-12,BOS,L,81,26,35,61,7,135,0.75,7,11,0,0,1,0,149,17.4,17:02,19.9,46.7
54,Thomas Vanek,2011-12,BUF,L,78,26,35,61,-6,52,0.78,10,24,0,0,5,1,204,12.7,16:56,21.0,50.0
55,Olli Jokinen,2011-12,CGY,C,82,23,38,61,-12,54,0.74,9,24,0,0,5,0,223,10.3,18:58,23.4,46.5
56,Corey Perry,2011-12,ANA,R,80,37,23,60,-7,127,0.75,14,23,1,2,6,1,277,13.4,21:23,23.9,39.6
57,Milan Michalek,2011-12,OTT,L,77,35,25,60,4,32,0.78,10,15,1,2,3,0,212,16.5,19:33,26.3,16.7
58,David Desharnais,2011-12,MTL,C,81,16,44,60,10,24,0.74,3,20,0,0,2,0,98,16.3,18:24,23.2,49.5
59,Rick Nash,2011-12,CBJ,L,82,30,29,59,-19,40,0.72,6,19,2,2,2,0,306,9.8,19:05,24.3,31.6
60,Daniel Alfredsson,2011-12,OTT,R,75,27,32,59,16,18,0.79,7,14,3,4,4,2,191,14.1,18:57,25.1,43.5
61,Pascal Dupuis,2011-12,PIT,R,82,25,34,59,18,34,0.72,0,1,3,3,8,0,214,11.7,16:56,21.2,44.3
62,Justin Williams,2011-12,LAK,R,82,22,37,59,10,44,0.72,9,19,0,0,2,0,241,9.1,17:09,21.5,44.0
63,Martin Erat,2011-12,NSH,R,71,19,39,58,12,30,0.82,5,18,1,1,3,0,107,17.8,18:29,25.0,47.6
64,Bobby Ryan,2011-12,ANA,R,82,31,26,57,1,53,0.70,3,11,2,2,3,0,204,15.2,18:21,22.4,29.0
65,Evander Kane,2011-12,WPG,L,74,30,27,57,11,53,0.77,6,9,0,0,4,1,287,10.4,17:31,20.5,34.1
66,Jonathan Toews,2011-12,CHI,C,59,29,28,57,17,28,0.97,5,12,1,3,4,0,185,15.7,20:51,26.3,59.4
67,Stephen Weiss,2011-12,FLA,C,80,20,37,57,5,60,0.71,5,17,1,1,6,0,149,13.4,20:31,26.3,53.2
68,Ryan Getzlaf,2011-12,ANA,C,82,11,46,57,-11,75,0.70,4,23,0,1,4,1,185,5.9,21:36,23.8,47.2
69,Johan Franzen,2011-12,DET,R,77,29,27,56,23,40,0.73,11,13,0,0,10,1,211,13.7,17:42,22.6,44.1
70,Brad Marchand,2011-12,BOS,L,76,28,27,55,31,87,0.72,5,6,1,3,3,0,167,16.8,17:37,22.4,55.5
71,Ryan O'Reilly,2011-12,COL,C,81,18,37,55,-1,12,0.68,4,15,0,0,3,2,189,9.5,19:32,25.4,52.8
72,Vinny Prospal,2011-12,CBJ,L,82,16,39,55,-11,36,0.67,3,15,0,0,0,0,165,9.7,17:53,22.4,40.9
73,Ryan Callahan,2011-12,NYR,R,76,29,25,54,-8,61,0.71,13,17,1,3,9,2,235,12.3,21:02,24.6,50.0
74,David Backes,2011-12,STL,R,82,24,30,54,15,101,0.66,8,17,2,3,4,0,234,10.3,20:00,29.2,48.6
75,Kris Versteeg,2011-12,FLA,R,71,23,31,54,4,49,0.76,8,18,1,1,5,1,181,12.7,19:55,25.3,32.3
76,Dustin Brown,2011-12,LAK,R,82,22,32,54,18,53,0.66,9,16,1,3,6,0,214,10.3,20:10,24.8,43.6
77,Alexander Semin,2011-12,WSH,R,77,21,33,54,9,56,0.70,2,11,0,0,1,0,183,11.5,16:47,19.4,9.1
78,Jaromir Jagr,2011-12,PHI,R,73,19,35,54,5,30,0.74,8,20,0,0,2,1,170,11.2,16:20,20.3,0.0
79,T.J. Oshie,2011-12,STL,R,80,19,35,54,15,50,0.68,3,16,1,2,3,0,188,10.1,19:32,28.3,45.3
80,Taylor Hall,2011-12,EDM,L,61,27,26,53,-3,36,0.87,13,21,0,0,7,2,207,13.0,18:13,21.8,40.4
81,Dany Heatley,2011-12,MIN,L,82,24,29,53,2,28,0.65,8,19,0,0,3,0,238,10.1,20:57,24.4,53.7
82,Paul Stastny,2011-12,COL,C,79,21,32,53,-8,34,0.67,7,19,0,0,2,0,190,11.1,18:50,23.9,55.4
83,David Legwand,2011-12,NSH,C,78,19,34,53,3,26,0.68,5,19,0,1,2,2,140,13.6,18:31,24.7,46.2
84,Dustin Byfuglien,2011-12,WPG,D,66,12,41,53,-8,72,0.80,4,19,0,1,3,0,223,5.4,24:07,25.5,0.0
85,Brian Campbell,2011-12,FLA,D,82,4,49,53,-9,6,0.65,1,31,0,0,0,0,131,3.0,26:54,28.7,0.0
86,Alexandre Burrows,2011-12,VAN,R,80,28,24,52,24,90,0.65,3,7,2,2,7,0,198,14.1,18:28,25.8,35.0
87,Gabriel Landeskog,2011-12,COL,L,82,22,30,52,20,51,0.63,6,12,0,2,5,1,270,8.1,18:37,24.3,22.2
88,Ryan Nugent-Hopkins,2011-12,EDM,C,62,18,34,52,-2,16,0.84,3,23,0,0,2,0,134,13.4,17:36,21.0,37.5
89,Tomas Plekanec,2011-12,MTL,C,81,17,35,52,-15,56,0.64,5,18,3,6,2,0,220,7.7,20:45,26.5,49.1
90,Zdeno Chara,2011-12,BOS,D,79,12,40,52,33,86,0.66,8,18,0,1,0,0,224,5.3,25:00,28.6,0.0
91,Mike Fisher,2011-12,NSH,C,72,24,27,51,11,33,0.71,5,14,0,1,7,0,157,15.3,19:18,25.4,48.3
92,Mikhail Grabovski,2011-12,TOR,C,74,23,28,51,0,51,0.69,5,10,0,0,2,1,163,14.1,17:36,21.5,51.5
93,Derek Stepan,2011-12,NYR,C,82,17,34,51,14,22,0.62,4,16,0,0,4,1,169,10.1,18:57,22.1,44.5
94,Adam Henrique,2011-12,NJD,C,74,16,35,51,8,7,0.69,0,8,4,7,3,1,130,12.3,18:10,23.7,48.8
95,Alex Pietrangelo,2011-12,STL,D,81,12,39,51,16,36,0.63,6,24,0,1,6,1,202,5.9,24:44,32.9,0.0
96,Andrew Ladd,2011-12,WPG,L,82,28,22,50,-8,64,0.61,4,12,0,0,6,2,265,10.6,19:34,23.4,54.2
97,Jordan Staal,2011-12,PIT,C,62,25,25,50,11,34,0.81,5,7,3,5,0,0,149,16.8,20:03,24.5,51.0
98,Jiri Hudler,2011-12,DET,R,81,25,25,50,10,42,0.62,2,10,0,0,2,0,127,19.7,15:40,20.3,28.6
99,Shane Doan,2011-12,PHX,R,79,22,28,50,-8,48,0.63,5,14,0,1,5,1,226,9.7,19:36,22.2,55.9
100,Drew Stafford,2011-12,BUF,R,80,20,30,50,5,46,0.63,3,7,1,1,4,0,226,8.8,17:39,21.6,52.3
101,Wayne Simmonds,2011-12,PHI,R,82,28,21,49,-1,114,0.60,11,16,0,0,4,0,197,14.2,15:55,19.4,41.2
102,Ryan Kesler,2011-12,VAN,C,77,22,27,49,11,56,0.64,8,19,1,2,1,0,222,9.9,20:06,25.8,53.6
103,Vincent Lecavalier,2011-12,TBL,C,64,22,27,49,-2,50,0.77,5,11,0,0,5,1,182,12.1,18:56,22.0,47.8
104,Shea Weber,2011-12,NSH,D,78,19,30,49,21,46,0.63,10,22,2,2,1,0,230,8.3,26:10,29.4,0.0
105,Jakub Voracek,2011-12,PHI,R,78,18,31,49,11,32,0.63,0,11,0,0,2,0,190,9.5,16:17,20.6,30.4
106,Daniel Briere,2011-12,PHI,C,70,16,33,49,5,69,0.70,4,17,0,0,3,2,174,9.2,17:22,21.0,48.9
107,Alex Tanguay,2011-12,CGY,L,64,13,36,49,7,28,0.77,1,15,1,2,3,0,84,15.5,19:03,23.1,37.3
108,Alexander Edler,2011-12,VAN,D,82,11,38,49,0,34,0.60,5,22,1,1,0,0,228,4.8,23:52,28.9,0.0
109,Curtis Glencross,2011-12,CGY,L,67,26,22,48,-13,62,0.72,8,13,1,2,3,0,110,23.6,18:01,23.1,50.0
110,Ryan Malone,2011-12,TBL,L,68,20,28,48,-11,82,0.71,5,15,1,1,2,1,144,13.9,17:41,20.8,36.7
111,Steve Sullivan,2011-12,PIT,L,79,17,31,48,-3,20,0.61,5,21,0,0,1,0,140,12.1,15:22,17.8,44.4
112,Dan Boyle,2011-12,SJS,D,81,9,39,48,10,57,0.59,3,17,0,0,2,1,252,3.6,25:35,29.4,0.0
113,Matt Read,2011-12,PHI,R,79,24,23,47,13,12,0.59,4,11,2,3,6,0,155,15.5,17:04,21.5,41.0
114,Kyle Wellwood,2011-12,WPG,C,77,18,29,47,3,4,0.61,4,10,0,0,1,1,93,19.4,14:57,18.3,54.0
115,Tyler Bozak,2011-12,TOR,C,73,18,29,47,-7,22,0.64,4,12,0,1,1,0,109,16.5,18:51,22.9,52.7
116,Sam Gagner,2011-12,EDM,C,75,18,29,47,5,36,0.63,6,12,0,0,0,0,149,12.1,17:11,21.4,47.6
117,Frans Nielsen,2011-12,NYI,C,82,17,30,47,-3,6,0.57,5,15,0,0,1,0,133,12.8,17:27,22.4,45.2
118,Nick Foligno,2011-12,OTT,L,82,15,32,47,2,124,0.57,1,4,0,0,3,0,153,9.8,14:39,20.4,41.6
119,Mark Streit,2011-12,NYI,D,82,7,40,47,-27,46,0.57,3,23,0,0,1,1,149,4.7,23:23,24.9,0.0
120,David Clarkson,2011-12,NJD,R,80,30,16,46,-8,138,0.57,8,16,0,0,7,1,228,13.2,16:22,21.1,42.0
121,Bryan Little,2011-12,WPG,C,74,24,22,46,-11,26,0.62,6,13,0,1,6,0,162,14.8,20:13,24.2,49.6
122,Ryan Smyth,2011-12,EDM,L,82,19,27,46,-5,82,0.56,4,8,0,0,4,0,194,9.8,19:05,24.9,44.0
123,Marcus Johansson,2011-12,WSH,L,80,14,32,46,-5,8,0.57,1,8,0,0,3,0,90,15.6,16:48,19.8,43.2
124,Jussi Jokinen,2011-12,CAR,L,79,12,34,46,-2,54,0.58,3,18,2,2,3,0,118,10.2,17:40,25.5,55.1
125,Dennis Wideman,2011-12,WSH,D,82,11,35,46,-8,46,0.56,4,20,0,0,3,1,175,6.3,23:54,27.4,0.0
126,Ryan Suter,2011-12,NSH,D,79,7,39,46,15,30,0.58,3,25,1,2,1,0,134,5.2,26:30,28.9,0.0
127,Kyle Okposo,2011-12,NYI,R,79,24,21,45,-15,46,0.57,3,6,0,0,2,0,152,15.8,17:04,20.0,47.9
128,Ryane Clowe,2011-12,SJS,L,76,17,28,45,-5,97,0.59,4,15,0,0,2,0,180,9.4,17:52,23.4,30.0
129,Kyle Brodziak,2011-12,MIN,C,82,22,22,44,-15,66,0.54,5,11,0,0,0,0,160,13.8,19:04,25.3,49.5
130,Petr Sykora,2011-12,NJD,R,82,21,23,44,4,40,0.54,4,6,0,0,6,0,170,12.3,15:54,20.9,55.5
131,Jeff Skinner,2011-12,CAR,L,64,20,24,44,-8,56,0.69,4,13,0,0,5,0,210,9.5,18:37,24.1,42.1
132,Mike Richards,2011-12,LAK,C,74,18,26,44,3,71,0.59,3,14,4,4,1,0,171,10.5,18:53,24.7,50.5
133,Dainius Zubrus,2011-12,NJD,C,82,17,27,44,7,34,0.54,4,6,3,5,2,0,109,15.6,18:41,24.9,43.3
134,Derek Roy,2011-12,BUF,C,80,17,27,44,-7,54,0.55,6,12,1,1,2,1,176,9.7,19:19,23.0,50.6
135,Nicklas Backstrom,2011-12,WSH,C,42,14,30,44,-4,24,1.05,3,19,0,0,4,1,95,14.7,19:10,22.6,51.1
136,Dion Phaneuf,2011-12,TOR,D,82,12,32,44,-10,92,0.54,7,22,0,1,1,1,202,5.9,25:17,31.4,0.0
137,Mikko Koivu,2011-12,MIN,C,55,12,32,44,10,28,0.80,2,15,1,4,2,1,129,9.3,21:21,26.1,52.3
138,Kevin Bieksa,2011-12,VAN,D,78,8,36,44,12,94,0.56,2,10,0,0,2,0,166,4.8,23:38,28.2,0.0
139,Patric Hornqvist,2011-12,NSH,R,76,27,16,43,9,28,0.57,8,10,0,0,3,0,230,11.7,15:20,20.1,66.7
140,Viktor Stalberg,2011-12,CHI,L,79,22,21,43,6,34,0.54,0,0,0,0,6,1,215,10.2,14:04,19.5,45.5
141,Clarke MacArthur,2011-12,TOR,L,73,20,23,43,3,37,0.59,3,9,0,0,4,1,148,13.5,15:51,20.1,45.5
142,Chris Higgins,2011-12,VAN,L,71,18,25,43,11,16,0.61,1,8,1,1,4,2,165,10.9,16:19,23.5,40.0
143,Sergei Kostitsyn,2011-12,NSH,L,75,17,26,43,8,34,0.57,1,9,1,1,3,0,97,17.5,16:28,23.6,0.0
144,Keith Yandle,2011-12,PHX,D,82,11,32,43,5,51,0.52,0,11,0,0,2,0,196,5.6,22:20,25.5,0.0
145,Kevin Shattenkirk,2011-12,STL,D,81,9,34,43,20,60,0.53,5,18,0,1,2,0,178,5.1,21:36,28.6,25.0
146,Kimmo Timonen,2011-12,PHI,D,76,4,39,43,8,46,0.57,4,21,0,0,0,0,130,3.1,21:14,27.7,100.0
147,David Perron,2011-12,STL,L,57,21,21,42,19,28,0.74,5,10,1,2,4,0,114,18.4,18:17,26.5,20.0
148,Rich Peverley,2011-12,BOS,C,57,11,31,42,20,22,0.74,1,11,0,2,1,0,112,9.8,16:54,21.4,61.1
149,Kris Letang,2011-12,PIT,D,51,10,32,42,21,34,0.82,4,15,1,2,3,1,142,7.0,24:50,25.5,0.0
150,Michael Cammalleri,2011-12,"MTL, CGY",L,66,20,21,41,-10,26,0.62,3,12,0,0,4,0,175,11.4,18:07,22.5,45.6
151,Cody Hodgson,2011-12,"VAN, BUF",C,83,19,22,41,1,10,0.49,7,14,0,0,3,0,154,12.3,13:49,19.2,46.3
152,Brooks Laich,2011-12,WSH,C,82,16,25,41,-8,34,0.50,5,9,1,1,5,1,191,8.4,18:30,24.9,47.6
153,Steve Downie,2011-12,"TBL, COL",R,75,14,27,41,-6,137,0.55,2,6,0,0,2,0,140,10.0,15:56,18.9,46.0
154,Derick Brassard,2011-12,CBJ,C,74,14,27,41,-20,42,0.55,5,15,0,0,3,1,125,11.2,16:20,20.7,45.1
155,Michael Del Zotto,2011-12,NYR,D,77,10,31,41,20,36,0.53,1,14,1,3,2,0,113,8.8,22:26,25.2,0.0
156,R.J. Umberger,2011-12,CBJ,C,77,20,20,40,-10,27,0.52,5,10,0,1,3,0,200,10.0,18:11,24.1,49.0
157,Duncan Keith,2011-12,CHI,D,74,4,36,40,15,42,0.54,1,13,0,2,1,0,162,2.5,26:54,31.1,0.0
158,Chris Kelly,2011-12,BOS,C,82,20,19,39,33,41,0.48,1,1,2,2,6,0,122,16.4,14:44,20.8,51.8
159,Jason Chimera,2011-12,WSH,L,82,20,19,39,4,78,0.48,1,1,2,2,5,1,205,9.8,14:26,20.7,48.4
160,Jannik Hansen,2011-12,VAN,R,82,16,23,39,18,34,0.48,0,0,1,3,1,0,137,11.7,14:54,22.3,41.4
161,Steve Ott,2011-12,DAL,C,74,11,28,39,5,156,0.53,4,8,0,2,2,1,108,10.2,18:21,23.8,55.5
162,Matt Cooke,2011-12,PIT,L,82,19,19,38,5,44,0.46,1,6,2,4,4,0,147,12.9,15:41,20.1,54.5
163,Patrik Berglund,2011-12,STL,C,82,19,19,38,4,30,0.46,0,4,2,2,3,0,188,10.1,17:58,26.6,48.5
164,Carl Hagelin,2011-12,NYR,L,64,14,24,38,21,24,0.59,0,0,2,2,2,0,131,10.7,15:03,19.4,16.7
165,Todd Bertuzzi,2011-12,DET,R,71,14,24,38,23,64,0.54,0,4,0,0,1,1,118,11.9,15:33,21.4,38.5
166,Jack Johnson,2011-12,"LAK, CBJ",D,82,12,26,38,-7,39,0.46,5,17,0,0,5,2,176,6.8,23:46,26.6,0.0
167,Saku Koivu,2011-12,ANA,C,74,11,27,38,7,50,0.51,0,6,0,0,1,0,107,10.3,18:08,24.5,52.4
168,Matt Carle,2011-12,PHI,D,82,4,34,38,4,36,0.46,3,12,0,0,0,0,132,3.0,23:01,28.2,0.0
169,Jamie McGinn,2011-12,"SJS, COL",L,78,20,17,37,-3,37,0.47,6,8,0,0,2,0,159,12.6,13:27,19.6,85.7
170,David Jones,2011-12,COL,R,72,20,17,37,-8,32,0.51,3,6,1,1,5,2,136,14.7,15:45,21.2,47.0
171,Dave Bolland,2011-12,CHI,C,76,19,18,37,0,47,0.49,7,12,3,3,2,0,126,15.1,16:30,25.5,48.4
172,Lauri Korpikoski,2011-12,PHX,L,82,17,20,37,3,14,0.45,0,2,3,3,3,0,146,11.6,17:08,21.5,26.4
173,Colin Greening,2011-12,OTT,C,82,17,20,37,-4,46,0.45,4,8,0,0,0,0,184,9.2,15:35,21.4,41.9
174,Milan Hejduk,2011-12,COL,R,81,14,23,37,-12,14,0.46,6,14,0,0,1,0,170,8.2,17:01,21.7,25.0
175,Antoine Vermette,2011-12,"CBJ, PHX",C,82,11,26,37,-13,28,0.45,4,9,1,2,4,0,149,7.4,17:12,23.1,56.6
176,Brent Burns,2011-12,SJS,D,81,11,26,37,8,34,0.46,5,16,0,0,2,1,201,5.5,22:32,28.0,0.0
177,Sidney Crosby,2011-12,PIT,C,22,8,29,37,15,14,1.68,2,11,0,0,3,0,75,10.7,18:28,20.6,50.1
178,Sergei Gonchar,2011-12,OTT,D,74,5,32,37,-4,55,0.50,2,14,0,1,1,0,131,3.8,22:15,26.0,0.0
179,Dan Hamhuis,2011-12,VAN,D,82,4,33,37,29,46,0.45,1,11,0,2,0,0,140,2.9,23:26,28.8,0.0
180,Nick Leddy,2011-12,CHI,D,82,3,34,37,-12,10,0.45,0,11,0,0,0,0,94,3.2,22:05,28.0,0.0
181,Devin Setoguchi,2011-12,MIN,R,69,19,17,36,-17,28,0.52,7,13,0,0,2,1,174,10.9,17:36,23.0,27.3
182,Jiri Tlusty,2011-12,CAR,L,79,17,19,36,1,26,0.46,2,6,0,1,1,0,136,12.5,14:54,22.8,27.3
183,Andrei Kostitsyn,2011-12,"MTL, NSH",L,72,16,20,36,-1,26,0.50,5,6,0,0,5,0,122,13.1,15:07,19.6,17.6
184,Artem Anisimov,2011-12,NYR,C,79,16,20,36,12,34,0.46,4,4,1,1,1,0,132,12.1,15:24,19.9,46.7
185,Niklas Kronwall,2011-12,DET,D,82,15,21,36,-2,38,0.44,7,14,0,1,4,0,141,10.6,22:52,28.3,0.0
186,Craig Smith,2011-12,NSH,R,72,14,22,36,-9,30,0.50,6,13,0,0,1,0,172,8.1,14:11,18.7,44.0
187,Tim Connolly,2011-12,TOR,C,70,13,23,36,-14,40,0.51,2,5,0,0,3,2,104,12.5,17:00,22.7,48.7
188,Ales Hemsky,2011-12,EDM,R,69,10,26,36,-13,43,0.52,1,9,0,0,1,0,137,7.3,17:36,22.4,33.3
189,Drew Doughty,2011-12,LAK,D,77,10,26,36,-2,69,0.47,3,13,0,0,3,1,168,5.9,24:54,28.5,0.0
190,P.K. Subban,2011-12,MTL,D,81,7,29,36,9,119,0.44,5,14,0,1,0,0,205,3.4,24:18,29.9,0.0
191,Nik Antropov,2011-12,WPG,C,69,15,20,35,0,42,0.51,4,10,0,0,0,0,95,15.8,16:31,20.6,43.4
192,Colin Wilson,2011-12,NSH,C,68,15,20,35,5,21,0.51,5,12,0,0,5,1,114,13.2,16:08,20.5,50.6
193,Matt Cullen,2011-12,MIN,C,73,14,21,35,-10,24,0.48,4,9,0,0,0,0,164,8.5,18:56,25.5,53.2
194,Jeff Carter,2011-12,"CBJ, LAK",C,55,21,13,34,-12,16,0.62,10,13,0,0,2,0,184,11.4,19:11,23.9,50.8
195,Max Talbot,2011-12,PHI,C,81,19,15,34,5,59,0.42,1,2,2,3,2,0,115,16.5,16:00,21.5,44.4
196,Tuomo Ruutu,2011-12,CAR,L,72,18,16,34,-3,50,0.47,3,5,0,0,2,1,156,11.5,16:28,23.4,35.5
197,Jason Arnott,2011-12,STL,C,72,17,17,34,13,26,0.47,6,14,0,0,3,0,142,12.0,14:05,20.7,50.3
198,Tyler Ennis,2011-12,BUF,L,48,15,19,34,11,14,0.71,2,4,0,0,1,0,82,18.3,16:10,19.7,45.9
199,Shawn Horcoff,2011-12,EDM,C,81,13,21,34,-23,24,0.42,5,13,0,0,0,0,123,10.6,19:35,25.2,49.4
200,Nicklas Lidstrom,2011-12,DET,D,70,11,23,34,21,28,0.49,4,17,0,0,0,0,148,7.4,23:46,27.9,0.0
201,Brandon Dubinsky,2011-12,NYR,C,77,10,24,34,16,110,0.44,0,2,1,3,1,0,140,7.1,16:16,20.8,51.9
202,Brent Seabrook,2011-12,CHI,D,78,9,25,34,21,22,0.44,2,4,0,1,3,0,156,5.8,24:43,30.7,0.0
