,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
101,Nicklas Lidstrom,1993-94,DET,D,84,10,46,56,43,26,0.67,4,18,0,2,3,0,200,5.0,,--,--
102,Petr Klima,1993-94,TBL,R,75,28,27,55,-15,76,0.73,10,22,0,0,2,0,167,16.8,,--,--
103,Doug Brown,1993-94,PIT,R,77,18,37,55,19,18,0.71,2,3,0,0,1,0,152,11.8,,--,--
104,Murray Craven,1993-94,VAN,L,78,15,40,55,5,30,0.71,2,14,1,4,3,1,115,13.0,,--,--
105,Jyrki Lumme,1993-94,VAN,D,83,13,42,55,3,50,0.66,1,16,3,7,3,0,161,8.1,,--,--
106,Michael Nylander,1993-94,"HFD, CGY",C,73,13,42,55,8,30,0.75,4,11,0,0,1,0,95,13.7,,--,--
107,Shayne Corson,1993-94,EDM,L,64,25,29,54,-8,118,0.84,11,21,0,0,3,0,171,14.6,,--,--
108,Teemu Selanne,1993-94,WIN,R,51,25,29,54,-23,22,1.06,11,23,0,0,2,0,191,13.1,,--,--
109,Esa Tikkanen,1993-94,NYR,L,83,22,32,54,5,114,0.65,5,21,3,4,4,0,257,8.6,,--,--
110,Ted Donato,1993-94,BOS,L,84,22,32,54,0,59,0.64,9,13,2,4,1,0,158,13.9,,--,--
111,Pat Falloon,1993-94,SJS,R,83,22,31,53,-3,18,0.64,6,12,0,0,1,0,193,11.4,,--,--
112,Ray Ferraro,1993-94,NYI,C,82,21,32,53,1,83,0.65,5,12,0,0,3,0,136,15.4,,--,--
113,Johan Garpenlov,1993-94,SJS,L,80,18,35,53,9,28,0.66,7,15,0,0,3,0,125,14.4,,--,--
114,Terry Yake,1993-94,ANA,C,82,21,31,52,2,44,0.63,5,15,0,1,2,0,188,11.2,,--,--
115,Mathieu Schneider,1993-94,MTL,D,75,20,32,52,15,62,0.69,11,27,0,1,4,0,193,10.4,,--,--
116,Neal Broten,1993-94,DAL,C,79,17,35,52,10,62,0.66,2,11,1,4,1,1,153,11.1,,--,--
117,Alexei Zhitnik,1993-94,LAK,D,81,12,40,52,-11,101,0.64,11,29,0,0,1,0,227,5.3,,--,--
118,Yves Racine,1993-94,PHI,D,67,9,43,52,-11,48,0.78,5,32,1,1,1,0,142,6.3,,--,--
119,Bryan Smolinski,1993-94,BOS,C,83,31,20,51,4,82,0.61,4,8,3,4,5,0,179,17.3,,--,--
120,Mike Ricci,1993-94,QUE,C,83,30,21,51,-9,113,0.61,13,18,3,3,6,0,138,21.7,,--,--
121,Scott Young,1993-94,QUE,R,76,26,25,51,-4,14,0.67,6,17,1,1,1,0,236,11.0,,--,--
122,Bob Corkum,1993-94,ANA,C,76,23,28,51,4,18,0.67,3,6,3,4,0,0,180,12.8,,--,--
123,Alexandre Daigle,1993-94,OTT,R,84,20,31,51,-45,40,0.61,4,14,0,1,2,0,168,11.9,,--,--
124,Thomas Steen,1993-94,WIN,C,76,19,32,51,-38,32,0.67,6,18,0,2,1,0,137,13.9,,--,--
125,Sylvain Cote,1993-94,WSH,D,84,16,35,51,30,66,0.61,3,14,2,2,2,0,212,7.5,,--,--
126,Robert Kron,1993-94,HFD,C,77,24,26,50,0,8,0.65,2,7,1,2,3,1,194,12.4,,--,--
127,Corey Millen,1993-94,NJD,C,78,20,30,50,24,52,0.64,4,11,0,0,3,0,132,15.2,,--,--
128,Jesse Belanger,1993-94,FLA,C,70,17,33,50,-4,16,0.71,11,23,0,0,3,1,104,16.3,,--,--
129,Michal Pivonka,1993-94,WSH,C,82,14,36,50,2,38,0.61,5,15,0,0,4,0,138,10.1,,--,--
130,Igor Kravchuk,1993-94,EDM,D,81,12,38,50,-12,16,0.62,5,24,0,0,2,0,197,6.1,,--,--
131,Josef Beranek,1993-94,PHI,L,80,28,21,49,-2,85,0.61,6,9,0,0,2,0,182,15.4,,--,--
132,Sergei Nemchinov,1993-94,NYR,L,76,22,27,49,13,36,0.64,4,7,0,3,6,0,144,15.3,,--,--
133,Kevin Miller,1993-94,STL,C,75,23,25,48,6,83,0.64,6,13,3,5,5,1,154,14.9,,--,--
134,Stu Barnes,1993-94,"WIN, FLA",C,77,23,24,47,4,38,0.61,8,16,1,1,3,0,172,13.4,,--,--
135,Andrei Lomakin,1993-94,FLA,L,76,19,28,47,1,26,0.62,3,16,0,0,2,0,139,13.7,,--,--
136,Zarley Zalapski,1993-94,"HFD, CGY",D,69,10,37,47,-6,74,0.68,1,21,0,1,1,0,156,6.4,,--,--
137,Bernie Nicholls,1993-94,NJD,C,61,19,27,46,24,86,0.75,3,11,0,2,1,0,142,13.4,,--,--
138,Denis Savard,1993-94,TBL,C,74,18,28,46,-1,106,0.62,2,13,1,1,2,0,181,9.9,,--,--
139,Mike Keane,1993-94,MTL,R,80,16,30,46,6,119,0.57,6,17,2,3,2,0,129,12.4,,--,--
140,Steve Chiasson,1993-94,DET,D,82,13,33,46,17,122,0.56,4,17,1,5,2,0,238,5.5,,--,--
141,Scott Niedermayer,1993-94,NJD,D,81,10,36,46,34,42,0.57,5,14,0,1,2,0,135,7.4,,--,--
142,Grant Ledyard,1993-94,DAL,D,84,9,37,46,7,42,0.55,6,26,0,0,1,0,177,5.1,,--,--
143,German Titov,1993-94,CGY,C,76,27,18,45,20,28,0.59,8,10,3,4,2,0,153,17.6,,--,--
144,Gilbert Dionne,1993-94,MTL,L,74,19,26,45,-9,31,0.61,3,10,0,0,5,1,162,11.7,,--,--
145,Garry Valk,1993-94,ANA,L,78,18,27,45,8,100,0.58,4,8,1,3,5,1,165,10.9,,--,--
146,Brad May,1993-94,BUF,L,84,18,27,45,-6,171,0.54,3,12,0,0,3,0,166,10.8,,--,--
147,Bill Guerin,1993-94,NJD,R,81,25,19,44,14,101,0.54,2,6,0,0,3,0,195,12.8,,--,--
148,Claude Lemieux,1993-94,NJD,R,79,18,26,44,13,86,0.56,5,12,0,1,5,0,181,9.9,,--,--
149,Dean Evason,1993-94,DAL,C,80,11,33,44,-12,66,0.55,3,11,2,3,2,1,118,9.3,,--,--
150,Paul Cavallini,1993-94,DAL,D,74,11,33,44,13,82,0.59,6,16,0,2,3,0,145,7.6,,--,--
151,Peter Bondra,1993-94,WSH,R,69,24,19,43,22,40,0.62,4,10,0,0,2,0,200,12.0,,--,--
152,Danton Cole,1993-94,TBL,R,81,20,23,43,7,32,0.53,8,15,1,1,4,0,149,13.4,,--,--
153,John LeClair,1993-94,MTL,L,74,19,24,43,17,32,0.58,1,4,0,0,1,0,153,12.4,,--,--
154,Dave McLlwain,1993-94,OTT,C,66,17,26,43,-40,48,0.65,1,5,1,4,1,1,115,14.8,,--,--
155,Tim Sweeney,1993-94,ANA,R,78,16,27,43,3,49,0.55,6,12,1,1,2,0,114,14.0,,--,--
156,Gord Murphy,1993-94,FLA,D,84,14,29,43,-11,71,0.51,9,28,0,0,2,0,172,8.1,,--,--
157,Bob Beers,1993-94,"TBL, EDM",D,82,11,32,43,-22,86,0.52,6,24,0,0,0,0,187,5.9,,--,--
158,Dave Ellett,1993-94,TOR,D,68,7,36,43,6,42,0.63,5,29,0,0,1,0,146,4.8,,--,--
159,Randy Burridge,1993-94,WSH,L,78,25,17,42,-1,73,0.54,8,13,1,1,5,1,150,16.7,,--,--
160,Mike Donnelly,1993-94,LAK,L,81,21,21,42,2,34,0.52,4,9,2,3,3,1,177,11.9,,--,--
161,Shawn McEachern,1993-94,"LAK, PIT",L,76,20,22,42,14,34,0.55,0,3,5,6,1,0,159,12.6,,--,--
162,Kevin Dineen,1993-94,PHI,R,71,19,23,42,-9,113,0.59,5,9,1,1,2,1,156,12.2,,--,--
163,Tony Amonte,1993-94,"NYR, CHI",R,79,17,25,42,0,37,0.53,4,13,0,0,4,1,195,8.7,,--,--
164,Chris Gratton,1993-94,TBL,C,84,13,29,42,-25,123,0.50,5,16,1,1,2,1,161,8.1,,--,--
165,Patrick Flatley,1993-94,NYI,R,64,12,30,42,12,40,0.66,2,4,1,2,2,0,112,10.7,,--,--
166,Calle Johansson,1993-94,WSH,D,84,9,33,42,3,59,0.50,4,16,0,0,1,0,141,6.4,,--,--
167,Tom Chorske,1993-94,NJD,R,76,21,20,41,14,32,0.54,1,1,1,3,4,0,131,16.0,,--,--
168,Glenn Anderson,1993-94,"TOR, NYR",R,85,21,20,41,-5,62,0.48,7,14,0,0,3,1,149,14.1,,--,--
169,Brian Noonan,1993-94,"CHI, NYR",R,76,18,23,41,7,69,0.54,10,19,0,0,6,0,160,11.3,,--,--
170,Richard Smehlik,1993-94,BUF,D,84,14,27,41,22,69,0.49,3,10,3,6,1,0,106,13.2,,--,--
171,Travis Green,1993-94,NYI,C,83,18,22,40,16,44,0.48,1,5,0,0,2,0,164,11.0,,--,--
172,John Tucker,1993-94,TBL,R,66,17,23,40,9,28,0.61,2,7,0,0,6,0,126,13.5,,--,--
173,Kevin Hatcher,1993-94,WSH,D,72,16,24,40,-13,108,0.56,6,19,0,2,3,0,217,7.4,,--,--
174,Brian Skrudland,1993-94,FLA,C,79,15,25,40,13,136,0.51,0,0,2,3,1,0,110,13.6,,--,--
175,Ron Sutter,1993-94,"STL, QUE",C,73,15,25,40,2,90,0.55,5,7,0,0,2,1,108,13.9,,--,--
176,Rick Tocchet,1993-94,PIT,R,51,14,26,40,-15,134,0.78,5,16,1,2,2,0,150,9.3,,--,--
177,Ray Whitney,1993-94,SJS,L,61,14,26,40,2,14,0.66,1,9,0,0,0,0,82,17.1,,--,--
178,Dallas Drake,1993-94,"DET, WIN",R,62,13,27,40,-1,49,0.65,1,7,2,3,3,0,112,11.6,,--,--
179,Lyle Odelein,1993-94,MTL,D,79,11,29,40,8,276,0.51,6,19,0,1,2,0,116,9.5,,--,--
180,Tom Kurvers,1993-94,NYI,D,66,9,31,40,7,47,0.61,5,26,0,0,1,0,141,6.4,,--,--
181,Jeff Norton,1993-94,SJS,D,64,7,33,40,16,36,0.63,1,11,0,0,0,0,92,7.6,,--,--
182,Bill Houlder,1993-94,ANA,D,80,14,25,39,-18,40,0.49,3,17,0,0,3,0,187,7.5,,--,--
183,Kelly Miller,1993-94,WSH,L,84,14,25,39,8,32,0.46,0,1,1,4,3,1,138,10.1,,--,--
184,Doug Bodger,1993-94,BUF,D,75,7,32,39,8,76,0.52,5,24,1,2,1,0,144,4.9,,--,--
185,Randy Wood,1993-94,BUF,R,84,22,16,38,11,71,0.45,2,4,2,4,5,0,161,13.7,,--,--
186,Brent Fedyk,1993-94,PHI,L,72,20,18,38,-14,74,0.53,5,7,0,0,1,0,104,19.2,,--,--
187,Stephane Matteau,1993-94,"CHI, NYR",L,77,19,19,38,15,57,0.49,3,4,0,3,2,0,135,14.1,,--,--
188,Guy Carbonneau,1993-94,MTL,C,79,14,24,38,16,48,0.48,0,3,0,2,1,1,120,11.7,,--,--
189,Trent Klatt,1993-94,DAL,R,61,14,24,38,13,30,0.62,3,9,0,0,2,0,86,16.3,,--,--
190,Wes Walz,1993-94,CGY,C,53,11,27,38,20,16,0.72,1,9,0,0,0,0,79,13.9,,--,--
191,Dale Hunter,1993-94,WSH,C,52,9,29,38,-4,131,0.73,1,7,0,0,1,0,61,14.8,,--,--
192,Brent Sutter,1993-94,CHI,C,73,9,29,38,17,43,0.52,3,6,2,4,0,0,127,7.1,,--,--
193,Jiri Slegr,1993-94,VAN,D,78,5,33,38,0,86,0.49,1,20,0,0,0,0,160,3.1,,--,--
194,Scott Pearson,1993-94,EDM,L,72,19,18,37,-4,165,0.51,3,6,0,0,7,0,160,11.9,,--,--
195,Joe Sacco,1993-94,ANA,L,84,19,18,37,-11,61,0.44,3,8,1,2,2,0,206,9.2,,--,--
196,Iain Fraser,1993-94,QUE,C,60,17,20,37,-5,23,0.62,2,7,0,1,2,0,109,15.6,,--,--
197,Mario Lemieux,1993-94,PIT,C,22,17,20,37,-2,32,1.68,7,15,0,0,4,0,92,18.5,,--,--
198,Dave Lowry,1993-94,FLA,L,80,15,22,37,-4,64,0.46,3,9,0,0,3,1,122,12.3,,--,--
199,Greg Adams,1993-94,VAN,L,68,13,24,37,-1,20,0.54,5,10,1,4,2,0,139,9.3,,--,--
200,Mike Craig,1993-94,DAL,R,72,13,24,37,-14,139,0.51,3,12,0,0,2,0,150,8.7,,--,--
201,Mark Lamb,1993-94,"OTT, PHI",C,85,12,24,36,-44,72,0.42,4,11,1,3,2,0,124,9.7,,--,--
202,Dmitri Mironov,1993-94,TOR,D,76,9,27,36,5,78,0.47,3,18,0,0,0,0,147,6.1,,--,--
203,Mike McPhee,1993-94,DAL,L,79,20,15,35,8,36,0.44,1,1,3,3,1,0,115,17.4,,--,--
204,Keith Jones,1993-94,WSH,R,68,16,19,35,4,149,0.51,5,9,0,0,1,0,97,16.5,,--,--
205,Rob Gaudreau,1993-94,SJS,C,84,15,20,35,-10,28,0.42,6,15,0,0,4,0,151,9.9,,--,--
206,Paul Ysebaert,1993-94,"WIN, CHI",L,71,14,21,35,-7,26,0.49,3,12,0,0,1,0,151,9.3,,--,--
207,Eric Desjardins,1993-94,MTL,D,84,12,23,35,-1,97,0.42,6,16,1,1,3,1,193,6.2,,--,--
208,Fredrik Olausson,1993-94,"WIN, EDM",D,73,11,24,35,-7,30,0.48,7,21,0,0,1,0,126,8.7,,--,--
209,James Patrick,1993-94,"NYR, HFD, CGY",D,68,10,25,35,-5,40,0.51,5,18,1,1,2,0,91,11.0,,--,--
210,Darryl Sydor,1993-94,LAK,D,84,8,27,35,-9,94,0.42,1,10,0,1,0,0,146,5.5,,--,--
211,Nikolai Borschevsky,1993-94,TOR,R,45,14,20,34,6,10,0.76,7,18,0,0,1,0,105,13.3,,--,--
212,Peter Douris,1993-94,ANA,R,74,12,22,34,-5,21,0.46,1,6,0,0,1,0,142,8.5,,--,--
213,Shawn Chambers,1993-94,TBL,D,66,11,23,34,-6,23,0.52,6,18,1,1,1,0,142,7.7,,--,--
214,Greg Hawgood,1993-94,"PHI, FLA, PIT",D,64,6,28,34,9,36,0.53,4,24,0,0,2,0,112,5.3,,--,--
215,Andrei Kovalenko,1993-94,QUE,R,58,16,17,33,-5,46,0.57,5,11,0,0,4,0,92,17.4,,--,--
216,Dirk Graham,1993-94,CHI,R,67,15,18,33,13,45,0.49,0,1,2,3,5,2,122,12.3,,--,--
217,Paul Di Pietro,1993-94,MTL,C,70,13,20,33,-2,37,0.47,2,6,0,0,0,0,115,11.3,,--,--
218,Bobby Holik,1993-94,NJD,C,70,13,20,33,28,72,0.47,2,3,0,0,3,0,130,10.0,,--,--
219,Vladimir Konstantinov,1993-94,DET,D,80,12,21,33,30,138,0.41,1,4,3,3,3,0,97,12.4,,--,--
220,Bobby Carpenter,1993-94,NJD,C,76,10,23,33,7,51,0.43,0,1,2,2,1,0,125,8.0,,--,--
221,Shaun Van Allen,1993-94,ANA,C,80,8,25,33,0,64,0.41,2,8,2,3,1,0,104,7.7,,--,--
222,Craig MacTavish,1993-94,"EDM, NYR",C,78,20,12,32,-14,91,0.41,1,3,0,0,2,0,122,16.4,,--,--
223,Tom Fitzgerald,1993-94,FLA,R,83,18,14,32,-3,54,0.39,0,3,3,4,1,0,144,12.5,,--,--
224,Steven Rice,1993-94,EDM,R,63,17,15,32,-10,36,0.51,6,10,0,0,1,0,129,13.2,,--,--
225,Martin Rucinsky,1993-94,QUE,L,60,9,23,32,4,58,0.53,4,9,0,0,1,0,96,9.4,,--,--
