,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
33,Ryan Getzlaf,2009-10,ANA,C,66,19,50,69,4,79,1.05,8,22,0,0,5,0,149,12.8,21:40,25.3,47.4
34,Duncan Keith,2009-10,CHI,D,82,14,55,69,21,51,0.84,3,16,1,5,1,0,213,6.6,26:36,29.5,0.0
35,Jonathan Toews,2009-10,CHI,C,76,25,43,68,22,47,0.89,9,22,1,4,3,0,202,12.4,20:00,25.1,57.3
36,Alexandre Burrows,2009-10,VAN,R,82,35,32,67,34,121,0.82,4,6,5,7,3,0,209,16.7,17:52,25.0,41.2
37,Rick Nash,2009-10,CBJ,L,76,33,34,67,-2,58,0.88,10,22,2,4,6,0,254,13.0,20:56,28.4,50.0
38,Travis Zajac,2009-10,NJD,C,82,25,42,67,22,24,0.82,6,21,0,1,4,1,210,11.9,20:13,27.0,52.9
39,Nik Antropov,2009-10,ATL,C,76,24,43,67,13,44,0.88,8,21,0,0,4,0,126,19.0,18:14,19.2,43.4
40,Patrick Sharp,2009-10,CHI,L,82,25,41,66,24,28,0.80,4,16,2,3,4,1,266,9.4,18:07,22.9,51.7
41,Jussi Jokinen,2009-10,CAR,L,81,30,35,65,3,36,0.80,10,24,0,0,6,0,160,18.8,16:49,22.0,51.3
42,Antoine Vermette,2009-10,CBJ,C,82,27,38,65,2,32,0.79,6,12,2,2,1,0,156,17.3,20:09,28.2,54.2
43,Wojtek Wolski,2009-10,"COL, PHX",L,80,23,42,65,21,27,0.81,2,10,0,0,5,0,195,11.8,18:44,22.6,44.4
44,Tim Connolly,2009-10,BUF,C,73,17,48,65,10,28,0.89,7,27,1,2,5,2,206,8.3,18:37,24.1,46.9
45,Bobby Ryan,2009-10,ANA,R,81,35,29,64,9,81,0.79,11,21,0,0,3,0,258,13.6,18:29,22.9,44.1
46,Chris Stewart,2009-10,COL,R,77,28,36,64,4,73,0.83,3,13,0,0,5,0,221,12.7,16:42,21.1,37.5
47,Dustin Penner,2009-10,EDM,R,82,32,31,63,6,38,0.77,9,17,0,0,1,0,203,15.8,18:23,23.0,47.7
48,Kristian Huselius,2009-10,CBJ,L,74,23,40,63,-4,36,0.85,8,23,1,1,5,0,162,14.2,18:24,23.7,28.6
49,Mike Richards,2009-10,PHI,C,82,31,31,62,-2,79,0.76,13,31,1,2,3,0,237,13.1,20:24,26.4,50.7
50,Jason Pominville,2009-10,BUF,R,82,24,38,62,13,22,0.76,8,20,0,0,2,0,252,9.5,18:45,23.8,35.0
51,Jeff Carter,2009-10,PHI,C,74,33,28,61,2,38,0.82,11,22,2,2,6,0,319,10.3,19:18,25.9,52.3
52,Andrew Brunette,2009-10,MIN,L,82,25,36,61,-5,12,0.74,12,25,0,0,3,1,129,19.4,17:02,21.8,50.0
53,Maxim Afinogenov,2009-10,ATL,R,82,24,37,61,-17,46,0.74,6,18,0,0,3,0,181,13.3,17:24,18.4,33.3
54,Jamie Langenbrunner,2009-10,NJD,R,81,19,42,61,6,44,0.75,6,19,2,4,4,0,228,8.3,19:33,25.8,48.3
55,Stephen Weiss,2009-10,FLA,C,80,28,32,60,-7,40,0.75,12,22,0,1,2,0,180,15.6,20:00,25.9,52.4
56,Brooks Laich,2009-10,WSH,C,78,25,34,59,16,34,0.76,12,21,1,2,4,2,222,11.3,18:17,21.4,45.1
57,Drew Doughty,2009-10,LAK,D,82,16,43,59,20,54,0.72,9,31,0,0,5,1,142,11.3,24:59,26.4,0.0
58,Scott Gomez,2009-10,MTL,C,78,12,47,59,1,60,0.76,5,19,0,0,1,0,180,6.7,19:56,25.7,50.8
59,Rene Bourque,2009-10,CGY,R,73,27,31,58,7,88,0.79,6,13,4,4,5,0,215,12.6,18:19,23.8,32.0
60,Ray Whitney,2009-10,CAR,L,80,21,37,58,-6,26,0.72,7,19,0,0,5,2,171,12.3,19:09,23.7,33.3
61,Vinny Prospal,2009-10,NYR,L,75,20,38,58,8,32,0.77,6,19,1,1,4,0,180,11.1,20:06,24.3,51.2
62,Dan Boyle,2009-10,SJS,D,76,15,43,58,6,70,0.76,6,29,0,0,3,0,180,8.3,26:13,29.5,0.0
63,Andy McDonald,2009-10,STL,L,79,24,33,57,-9,18,0.72,6,22,0,0,3,1,191,12.6,18:08,24.4,53.9
64,Jason Spezza,2009-10,OTT,C,60,23,34,57,0,20,0.95,11,24,0,0,5,1,165,13.9,19:04,21.0,50.5
65,Nathan Horton,2009-10,FLA,R,65,20,37,57,-1,42,0.88,7,11,2,2,4,0,159,12.6,20:53,25.8,56.5
66,Matt Stajan,2009-10,"TOR, CGY",C,82,19,38,57,-6,32,0.70,7,15,0,2,4,0,132,14.4,18:55,22.7,51.7
67,Ryane Clowe,2009-10,SJS,L,82,19,38,57,0,131,0.70,2,15,0,0,2,0,189,10.1,17:10,22.5,47.9
68,Dustin Brown,2009-10,LAK,R,82,24,32,56,-6,41,0.68,7,17,0,0,3,2,248,9.7,19:15,24.7,43.6
69,Phil Kessel,2009-10,TOR,R,70,30,25,55,-8,21,0.79,8,16,0,0,5,1,297,10.1,19:33,21.7,48.4
70,James Neal,2009-10,DAL,L,78,27,28,55,-5,64,0.71,2,10,1,2,4,1,200,13.5,18:12,23.5,31.7
71,Matt Duchene,2009-10,COL,C,81,24,31,55,1,16,0.68,10,21,1,1,2,0,180,13.3,17:44,23.2,44.0
72,R.J. Umberger,2009-10,CBJ,C,82,23,32,55,-16,40,0.67,8,20,1,1,4,1,221,10.4,19:10,26.3,52.8
73,Rich Peverley,2009-10,ATL,C,82,22,33,55,-14,36,0.67,7,16,2,5,7,1,166,13.3,18:40,21.2,54.2
74,Shane Doan,2009-10,PHX,R,82,18,37,55,3,41,0.67,5,16,0,0,4,3,234,7.7,19:10,22.7,45.8
75,Chris Pronger,2009-10,PHI,D,82,10,45,55,22,79,0.67,5,26,0,1,2,0,175,5.7,25:56,31.1,0.0
76,John Tavares,2009-10,NYI,C,82,24,30,54,-15,22,0.66,11,25,0,0,2,0,186,12.9,18:00,20.8,47.5
77,Martin Havlat,2009-10,MIN,R,73,18,36,54,-19,34,0.74,4,18,0,0,3,1,169,10.7,17:56,21.5,50.0
78,Mikael Samuelsson,2009-10,VAN,R,74,30,23,53,10,64,0.72,7,14,0,0,4,0,219,13.7,17:10,21.7,35.5
79,Mike Knuble,2009-10,WSH,R,69,29,24,53,23,59,0.77,6,13,0,0,5,1,151,19.2,16:53,19.2,0.0
80,Thomas Vanek,2009-10,BUF,L,71,28,25,53,9,42,0.75,10,18,0,0,6,0,182,15.4,16:46,21.3,22.2
81,Daniel Briere,2009-10,PHI,C,75,26,27,53,-2,71,0.71,8,17,0,0,1,1,193,13.5,16:35,21.9,44.2
82,Mike Fisher,2009-10,OTT,C,79,25,28,53,1,59,0.67,10,13,0,2,6,3,212,11.8,18:58,21.5,51.9
83,Mason Raymond,2009-10,VAN,L,82,25,28,53,0,48,0.65,8,18,0,0,4,0,217,11.5,17:20,22.8,34.8
84,Ryan Smyth,2009-10,LAK,L,67,22,31,53,8,42,0.79,11,24,0,0,3,0,206,10.7,19:41,23.8,50.0
85,Mike Ribeiro,2009-10,DAL,C,66,19,34,53,-5,38,0.80,8,23,2,4,0,0,155,12.3,19:32,24.2,44.8
86,Matthew Lombardi,2009-10,PHX,C,78,19,34,53,8,36,0.68,4,16,0,0,2,0,174,10.9,17:56,21.3,49.7
87,Kyle Okposo,2009-10,NYI,R,80,19,33,52,-22,34,0.65,4,22,0,1,4,2,249,7.6,20:32,23.8,47.8
88,Saku Koivu,2009-10,ANA,C,71,19,33,52,14,36,0.73,5,16,1,3,6,2,124,15.3,18:35,25.3,51.4
89,Patrice Bergeron,2009-10,BOS,C,73,19,33,52,6,28,0.71,0,8,1,2,4,2,184,10.3,18:54,24.7,58.0
90,David Krejci,2009-10,BOS,C,79,17,35,52,8,26,0.66,6,14,0,2,3,0,156,10.9,18:15,21.9,50.7
91,Patric Hornqvist,2009-10,NSH,R,80,30,21,51,18,40,0.64,10,12,0,0,8,0,275,10.9,15:41,19.6,27.8
92,Joe Pavelski,2009-10,SJS,C,67,25,26,51,1,26,0.76,3,13,1,2,5,0,228,11.0,19:29,25.8,58.1
93,Marian Hossa,2009-10,CHI,R,57,24,27,51,24,18,0.89,2,7,5,6,2,0,199,12.1,18:44,24.1,0.0
94,Tomas Fleischmann,2009-10,WSH,L,69,23,28,51,9,28,0.74,7,20,0,0,4,1,121,19.0,16:02,19.3,43.1
95,Alex Frolov,2009-10,LAK,L,81,19,32,51,-1,26,0.63,5,13,0,0,1,0,182,10.4,18:26,23.9,58.3
96,Steve Sullivan,2009-10,NSH,L,82,17,34,51,2,35,0.62,5,13,0,0,4,0,152,11.2,17:55,23.6,10.0
97,Michael Cammalleri,2009-10,MTL,L,65,26,24,50,7,16,0.77,4,15,0,0,4,1,218,11.9,19:31,24.2,51.0
98,Alexei Ponikarovsky,2009-10,"TOR, PIT",L,77,21,29,50,-1,61,0.65,5,12,0,0,1,0,184,11.4,16:28,20.1,31.6
99,Jakub Voracek,2009-10,CBJ,R,81,16,34,50,-7,26,0.62,4,13,0,0,1,0,154,10.4,15:37,21.3,33.3
100,Olli Jokinen,2009-10,"CGY, NYR",C,82,15,35,50,3,75,0.61,3,15,0,0,3,1,236,6.3,17:52,21.9,49.3
101,Sergei Gonchar,2009-10,PIT,D,62,11,39,50,-4,49,0.81,6,30,0,1,3,0,138,8.0,24:24,26.5,0.0
102,Toby Enstrom,2009-10,ATL,D,82,6,44,50,-5,30,0.61,2,19,0,1,0,0,109,5.5,22:16,24.9,0.0
103,Martin Erat,2009-10,NSH,R,74,21,28,49,-7,50,0.66,5,14,0,1,2,0,168,12.5,17:59,23.3,32.9
104,Jordan Staal,2009-10,PIT,C,82,21,28,49,19,57,0.60,1,5,2,3,1,0,195,10.8,19:24,23.6,48.3
105,Alex Kovalev,2009-10,OTT,R,77,18,31,49,-8,54,0.64,4,14,0,0,5,1,165,10.9,18:10,19.3,33.3
106,Mark Streit,2009-10,NYI,D,82,11,38,49,0,48,0.60,9,22,0,0,2,1,187,5.9,25:42,26.6,0.0
107,Nicklas Lidstrom,2009-10,DET,D,82,9,40,49,22,24,0.60,5,20,0,3,1,0,194,4.6,25:26,29.3,0.0
108,Tomas Kaberle,2009-10,TOR,D,82,7,42,49,-16,24,0.60,3,25,0,1,1,0,158,4.4,22:21,25.5,0.0
109,Matt Moulson,2009-10,NYI,L,82,30,18,48,-1,16,0.59,8,15,0,0,5,0,208,14.4,16:38,19.8,75.0
110,Lee Stempniak,2009-10,"TOR, PHX",R,80,28,20,48,0,26,0.60,9,16,1,1,2,0,212,13.2,17:19,21.1,43.6
111,Teemu Selanne,2009-10,ANA,R,54,27,21,48,3,16,0.89,14,27,0,0,5,0,173,15.6,17:19,21.4,47.3
112,Patrik Elias,2009-10,NJD,C,58,19,29,48,18,40,0.83,3,11,1,1,4,0,145,13.1,17:37,24.0,44.9
113,T.J. Oshie,2009-10,STL,R,76,18,30,48,-1,36,0.63,1,15,1,1,3,0,158,11.4,18:19,25.5,41.8
114,David Backes,2009-10,STL,R,79,17,31,48,-4,106,0.61,5,8,0,1,3,0,163,10.4,18:18,25.7,47.3
115,Matt Cullen,2009-10,"CAR, OTT",C,81,16,32,48,-7,34,0.59,2,12,2,3,2,0,195,8.2,18:45,24.0,51.0
116,Tyler Myers,2009-10,BUF,D,82,11,37,48,13,32,0.59,3,16,0,1,1,0,104,10.6,23:44,27.9,0.0
117,Scott Niedermayer,2009-10,ANA,D,80,10,38,48,-9,38,0.60,5,27,0,1,2,1,168,5.9,26:30,27.3,0.0
118,Alexander Steen,2009-10,STL,L,68,24,23,47,6,30,0.69,7,16,2,2,4,0,189,12.7,16:17,22.4,41.1
119,Ryan Malone,2009-10,TBL,L,69,21,26,47,-8,68,0.68,7,15,0,1,7,1,172,12.2,18:46,25.2,39.2
120,David Perron,2009-10,STL,L,82,20,27,47,-10,60,0.57,5,13,1,2,2,0,166,12.0,16:09,22.0,38.1
121,Jarret Stoll,2009-10,LAK,C,73,16,31,47,13,40,0.64,4,21,0,1,4,0,164,9.8,17:25,24.9,56.0
122,Claude Giroux,2009-10,PHI,C,82,16,31,47,-9,23,0.57,8,21,0,0,2,0,145,11.0,16:37,21.8,49.5
123,Brian Gionta,2009-10,MTL,R,61,28,18,46,3,26,0.75,10,16,0,0,3,1,237,11.8,20:45,26.3,53.8
124,Steve Downie,2009-10,TBL,R,79,22,24,46,14,208,0.58,7,11,0,0,1,0,116,19.0,14:43,19.5,50.0
125,Brenden Morrow,2009-10,DAL,L,76,20,26,46,-3,69,0.61,9,19,1,1,2,0,155,12.9,19:10,24.7,29.0
126,Jason Arnott,2009-10,NSH,C,63,19,27,46,0,26,0.73,6,18,0,0,3,0,216,8.8,18:42,23.5,48.8
127,Joni Pitkanen,2009-10,CAR,D,71,6,40,46,-11,72,0.65,1,19,0,0,1,0,161,3.7,27:23,27.5,0.0
128,Tomas Holmstrom,2009-10,DET,L,68,25,20,45,5,60,0.66,13,22,0,0,5,0,131,19.1,15:49,20.9,0.0
129,Bill Guerin,2009-10,PIT,R,78,21,24,45,-9,75,0.58,11,18,0,0,4,0,227,9.3,17:32,19.6,50.0
130,J-P Dumont,2009-10,NSH,R,74,17,28,45,8,20,0.61,3,13,1,1,3,0,112,15.2,14:46,19.1,0.0
131,Lubomir Visnovsky,2009-10,"EDM, ANA",D,73,15,30,45,-10,20,0.62,5,23,0,0,2,0,131,11.5,21:54,23.9,0.0
132,Niklas Hagman,2009-10,"TOR, CGY",L,82,25,19,44,-4,25,0.54,4,8,0,0,2,0,216,11.6,16:07,20.3,31.6
133,Milan Hejduk,2009-10,COL,R,56,23,21,44,6,10,0.79,8,17,0,0,4,0,153,15.0,19:01,24.2,28.6
134,Niclas Bergfors,2009-10,"NJD, ATL",R,81,21,23,44,-10,10,0.54,9,15,0,0,6,0,217,9.7,15:25,19.6,47.4
135,Kris Versteeg,2009-10,CHI,R,79,20,24,44,8,35,0.56,4,11,3,4,4,1,184,10.9,15:44,20.8,42.1
136,Brandon Dubinsky,2009-10,NYR,C,69,20,24,44,9,54,0.64,6,10,2,2,5,0,165,12.1,19:33,23.8,51.4
137,Todd Bertuzzi,2009-10,DET,R,82,18,26,44,-7,80,0.54,4,11,0,0,4,2,216,8.3,16:46,22.5,47.8
138,Christian Ehrhoff,2009-10,VAN,D,80,14,30,44,36,42,0.55,6,23,0,0,3,2,181,7.7,22:47,26.4,0.0
139,Scott Hartnell,2009-10,PHI,L,81,14,30,44,-6,155,0.54,8,14,0,0,4,0,171,8.2,15:43,21.4,20.0
140,Zdeno Chara,2009-10,BOS,D,80,7,37,44,19,87,0.55,4,16,0,1,1,0,242,2.9,25:22,29.1,50.0
141,Radim Vrbata,2009-10,PHX,R,82,24,19,43,6,24,0.52,7,14,0,0,4,0,266,9.0,16:13,21.2,25.0
142,Michael Frolik,2009-10,FLA,R,82,21,22,43,-4,43,0.52,5,10,0,0,1,0,219,9.6,17:29,22.8,37.1
143,Mark Recchi,2009-10,BOS,R,81,18,25,43,4,34,0.53,8,13,0,0,2,0,152,11.8,17:03,21.3,37.0
144,Paul Kariya,2009-10,STL,L,75,18,25,43,-7,36,0.57,3,12,0,0,2,0,221,8.1,17:09,23.9,40.0
145,Shea Weber,2009-10,NSH,D,78,16,27,43,0,36,0.55,7,20,0,0,3,1,222,7.2,23:10,28.0,0.0
146,Bryan McCabe,2009-10,FLA,D,82,8,35,43,-4,83,0.52,3,19,0,0,1,1,169,4.7,23:20,26.9,0.0
147,Marek Zidlicky,2009-10,MIN,D,78,6,37,43,-16,67,0.55,4,24,0,0,3,0,116,5.2,24:10,31.7,0.0
148,Jochen Hecht,2009-10,BUF,C,79,21,21,42,14,35,0.53,3,3,0,0,2,0,224,9.4,17:11,22.9,45.3
149,Antti Miettinen,2009-10,MIN,R,79,20,22,42,-2,44,0.53,5,11,0,1,4,0,175,11.4,18:03,24.3,42.2
150,Michal Handzus,2009-10,LAK,C,81,20,22,42,4,38,0.52,5,10,1,2,6,1,117,17.1,18:18,24.9,50.9
151,Brad Boyes,2009-10,STL,R,82,14,28,42,1,26,0.51,2,10,0,0,3,0,197,7.1,16:47,22.6,44.4
152,Brendan Morrison,2009-10,WSH,C,74,12,30,42,23,40,0.57,3,8,0,0,3,0,105,11.4,15:44,17.8,51.2
153,Kurtis Foster,2009-10,TBL,D,71,8,34,42,-5,48,0.59,3,26,0,0,1,0,165,4.8,17:11,22.6,0.0
154,Brian Rafalski,2009-10,DET,D,78,8,34,42,23,26,0.54,5,19,0,0,1,1,134,6.0,24:14,28.6,0.0
155,Alexander Edler,2009-10,VAN,D,76,5,37,42,0,40,0.55,2,19,0,0,0,0,161,3.1,22:39,26.8,0.0
156,Jamie Benn,2009-10,DAL,L,82,22,19,41,-1,45,0.50,2,7,0,0,3,0,182,12.1,14:42,20.9,46.2
157,Jason Blake,2009-10,"TOR, ANA",L,82,16,25,41,-10,36,0.50,6,10,0,0,2,0,239,6.7,15:54,20.4,38.3
158,Sam Gagner,2009-10,EDM,C,68,15,26,41,-8,33,0.60,6,17,0,0,1,0,170,8.8,16:17,20.0,47.4
159,Eric Belanger,2009-10,"MIN, WSH",C,77,15,26,41,2,32,0.53,3,9,0,0,3,0,151,9.9,15:31,22.5,56.4
160,Keith Yandle,2009-10,PHX,D,82,12,29,41,16,45,0.50,5,16,0,0,2,0,145,8.3,20:14,26.1,0.0
161,Stephane Robidas,2009-10,DAL,D,82,10,31,41,-10,70,0.50,7,19,0,0,1,0,199,5.0,24:29,29.2,0.0
162,Guillaume Latendresse,2009-10,"MTL, MIN",L,78,27,13,40,-3,16,0.51,7,8,0,0,4,0,160,16.9,14:57,19.2,11.1
163,Troy Brouwer,2009-10,CHI,R,78,22,18,40,9,66,0.51,7,13,1,1,7,1,116,19.0,16:22,22.5,55.5
164,Brandon Sutter,2009-10,CAR,C,72,21,19,40,-1,2,0.56,5,10,0,0,3,0,168,12.5,16:33,22.8,49.0
165,Simon Gagne,2009-10,PHI,L,58,17,23,40,-1,47,0.69,5,19,0,0,4,1,183,9.3,18:37,24.8,25.0
166,Wayne Simmonds,2009-10,LAK,R,78,16,24,40,22,116,0.51,0,0,0,0,2,0,127,12.6,14:29,19.7,30.0
167,Eric Fehr,2009-10,WSH,C,69,21,18,39,18,24,0.57,3,6,0,0,3,0,145,14.5,12:08,14.6,50.0
168,TJ Galiardi,2009-10,COL,L,70,15,24,39,6,28,0.56,2,2,1,4,3,0,120,12.5,18:11,24.3,50.4
169,Erik Johnson,2009-10,STL,D,79,10,29,39,1,79,0.49,6,15,0,0,2,2,186,5.4,21:27,28.5,0.0
170,Ryan Whitney,2009-10,"ANA, EDM",D,81,7,32,39,1,70,0.48,3,17,0,0,1,1,151,4.6,24:45,27.4,0.0
171,Kimmo Timonen,2009-10,PHI,D,82,6,33,39,-2,50,0.48,1,19,2,3,1,0,121,5.0,22:53,30.0,0.0
172,Pascal Dupuis,2009-10,PIT,R,81,18,20,38,5,16,0.47,0,0,0,0,5,1,157,11.5,14:11,17.6,39.4
173,Blake Wheeler,2009-10,BOS,R,82,18,20,38,-4,53,0.46,3,8,1,2,2,0,159,11.3,15:47,20.5,48.1
174,Andrew Ladd,2009-10,CHI,L,82,17,21,38,2,67,0.46,0,1,0,0,1,0,148,11.5,13:42,18.7,41.7
175,Steve Reinprecht,2009-10,FLA,C,82,16,22,38,-1,18,0.46,3,10,0,0,1,0,124,12.9,16:05,21.9,47.7
176,Ian White,2009-10,"TOR, CGY",D,83,13,25,38,8,51,0.46,3,9,0,0,1,0,173,7.5,22:47,27.4,0.0
177,Frans Nielsen,2009-10,NYI,C,76,12,26,38,4,6,0.50,0,8,1,2,1,1,136,8.8,17:13,23.2,50.0
178,David Legwand,2009-10,NSH,C,82,11,27,38,-5,24,0.46,0,6,1,1,3,2,151,7.3,18:42,25.3,47.9
179,Brian Campbell,2009-10,CHI,D,68,7,31,38,18,18,0.56,3,11,0,1,2,0,131,5.3,23:13,26.9,0.0
180,Pavel Kubina,2009-10,ATL,D,76,6,32,38,0,66,0.50,2,10,0,1,1,0,159,3.8,22:38,26.8,0.0
181,Marco Sturm,2009-10,BOS,L,76,22,15,37,14,30,0.49,4,10,1,1,2,1,203,10.8,16:46,22.7,18.2
182,Brian Rolston,2009-10,NJD,R,80,20,17,37,2,22,0.46,7,13,0,0,3,0,232,8.6,16:56,23.5,50.8
183,Ryan Callahan,2009-10,NYR,R,77,19,18,37,-12,48,0.48,9,20,0,1,3,0,204,9.3,19:24,23.7,48.6
184,Gilbert Brule,2009-10,EDM,C,65,17,20,37,-8,38,0.57,2,5,0,0,3,0,121,14.0,14:14,18.2,52.5
185,Cory Stillman,2009-10,FLA,L,58,15,22,37,-3,22,0.64,3,9,0,0,4,0,126,11.9,17:34,22.2,62.1
186,Daymond Langkow,2009-10,CGY,C,72,14,23,37,2,30,0.51,1,9,1,3,2,0,126,11.1,18:55,24.8,43.5
187,Peter Mueller,2009-10,"PHX, COL",C,69,13,24,37,-1,16,0.54,4,11,0,0,2,0,124,10.5,13:59,18.4,40.9
188,Alex Tanguay,2009-10,TBL,L,80,10,27,37,-2,32,0.46,3,7,0,0,2,0,91,11.0,15:47,21.4,44.0
189,Michael Del Zotto,2009-10,NYR,D,80,9,28,37,-20,32,0.46,4,22,0,0,1,0,81,11.1,18:58,22.4,0.0
190,Alex Goligoski,2009-10,PIT,D,69,8,29,37,7,22,0.54,2,17,0,0,0,0,98,8.2,21:25,24.0,0.0
191,Andy Greene,2009-10,NJD,D,78,6,31,37,9,14,0.47,4,15,0,1,4,0,86,7.0,23:32,31.3,0.0
192,Ryan Suter,2009-10,NSH,D,82,4,33,37,4,48,0.45,2,17,0,0,1,1,125,3.2,23:59,28.6,0.0
193,Steve Ott,2009-10,DAL,C,73,22,14,36,-14,153,0.49,8,11,1,2,2,0,146,15.1,16:28,22.4,56.8
194,Devin Setoguchi,2009-10,SJS,R,70,20,16,36,0,19,0.51,8,10,0,0,4,0,165,12.1,15:18,20.9,30.0
195,Raffi Torres,2009-10,"CBJ, BUF",L,74,19,17,36,-11,34,0.49,7,10,0,0,3,0,120,15.8,13:32,18.7,36.0
196,Nikolay Kulemin,2009-10,TOR,L,78,16,20,36,0,16,0.46,0,2,1,1,3,2,145,11.0,16:22,20.6,40.9
197,Shawn Horcoff,2009-10,EDM,C,77,13,23,36,-29,51,0.47,4,10,0,2,1,0,123,10.6,19:26,24.9,46.4
198,Derick Brassard,2009-10,CBJ,C,79,9,27,36,-17,48,0.46,4,10,0,0,0,0,125,7.2,14:57,20.0,41.7
199,Jack Johnson,2009-10,LAK,D,80,8,28,36,-15,48,0.45,3,13,0,0,0,0,130,6.2,22:37,24.4,0.0
200,Blake Comeau,2009-10,NYI,L,61,17,18,35,-2,40,0.57,0,3,1,4,2,0,133,12.8,15:25,19.9,47.6
201,Clarke MacArthur,2009-10,"BUF, ATL",L,81,16,19,35,-16,49,0.43,4,8,1,1,3,0,129,12.4,14:42,18.6,43.8
