,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
25,Neil Colville,1936-37,NYR,C,45,10,18,28,,33,0.62,2,9,0,0,2,0,,--,,--,--
26,Babe Siebert,1936-37,MTL,L,44,8,20,28,,38,0.64,2,4,0,0,1,0,,--,,--,--
27,Syd Howe,1936-37,DET,C,45,17,10,27,,10,0.60,0,0,0,0,1,0,,--,,--,--
28,Georges Mantha,1936-37,MTL,D,47,13,14,27,,17,0.57,3,9,0,0,3,0,,--,,--,--
29,Butch Keeling,1936-37,NYR,L,48,22,4,26,,24,0.54,3,3,0,0,4,2,,--,,--,--
30,Paul Haynes,1936-37,MTL,C,47,8,18,26,,24,0.55,0,3,0,0,1,0,,--,,--,--
31,Dit Clapper,1936-37,BOS,R,48,17,8,25,,25,0.52,0,1,0,0,4,0,,--,,--,--
32,Tom Anderson,1936-37,NYA,L,41,10,15,25,,24,0.61,3,6,0,0,1,0,,--,,--,--
33,Ebbie Goodfellow,1936-37,DET,C,48,9,16,25,,43,0.52,0,2,0,0,1,0,,--,,--,--
34,Lionel Conacher,1936-37,MMR,D,47,6,19,25,,64,0.53,1,7,1,2,3,0,,--,,--,--
35,John Sorrell,1936-37,DET,L,48,8,16,24,,4,0.50,0,3,0,0,2,0,,--,,--,--
36,Lynn Patrick,1936-37,NYR,C,45,8,16,24,,23,0.53,2,8,0,0,0,1,,--,,--,--
37,Charlie Sands,1936-37,BOS,C,47,18,5,23,,6,0.49,0,0,0,1,1,0,,--,,--,--
38,Dave Trottier,1936-37,MMR,L,43,12,11,23,,33,0.53,3,4,0,0,2,0,,--,,--,--
39,Alex Shibicky,1936-37,NYR,R,47,14,8,22,,30,0.47,6,6,1,1,1,1,,--,,--,--
40,Toe Blake,1936-37,MTL,L,43,10,12,22,,12,0.51,4,6,0,0,2,3,,--,,--,--
41,Gus Marker,1936-37,MMR,R,48,10,12,22,,22,0.46,1,3,0,0,0,0,,--,,--,--
42,Joe Jerwa,1936-37,"BOS, NYA",D,46,9,13,22,,57,0.48,0,0,0,0,1,0,,--,,--,--
43,Wally Kilrea,1936-37,DET,R,47,8,14,22,,6,0.47,0,0,0,0,2,0,,--,,--,--
44,Gord Pettinger,1936-37,DET,C,48,7,15,22,,13,0.46,0,0,0,0,2,0,,--,,--,--
45,Nick Metz,1936-37,TOR,L,48,9,11,20,,19,0.42,0,0,2,2,3,1,,--,,--,--
46,Frank Boucher,1936-37,NYR,C,44,7,13,20,,5,0.45,0,2,0,0,1,1,,--,,--,--
47,Howie Morenz,1936-37,MTL,C,30,4,16,20,,12,0.67,0,1,0,0,0,0,,--,,--,--
48,Pep Kelly,1936-37,"TOR, CHI",R,45,15,4,19,,8,0.42,2,3,0,0,2,0,,--,,--,--
49,Bill Thoms,1936-37,TOR,C,48,10,9,19,,14,0.40,0,0,0,0,0,0,,--,,--,--
50,Wildor Larochelle,1936-37,CHI,R,43,9,10,19,,6,0.44,0,1,1,1,1,0,,--,,--,--
51,Joffre Desilets,1936-37,MTL,R,48,7,12,19,,17,0.40,0,2,0,0,0,0,,--,,--,--
52,Mac Colville,1936-37,NYR,R,46,7,12,19,,10,0.41,1,7,0,0,2,0,,--,,--,--
53,Doc Romnes,1936-37,CHI,L,28,4,15,19,,2,0.68,1,4,0,0,0,0,,--,,--,--
54,Hooley Smith,1936-37,BOS,C,44,8,10,18,,36,0.41,1,1,0,0,1,1,,--,,--,--
55,Jimmy Fowler,1936-37,TOR,D,48,7,11,18,,22,0.38,0,4,1,1,2,1,,--,,--,--
56,Russ Blinco,1936-37,MMR,C,45,6,12,18,,2,0.40,0,4,0,1,2,0,,--,,--,--
57,Lou Trudel,1936-37,CHI,L,45,6,12,18,,11,0.40,1,2,0,0,0,0,,--,,--,--
58,Mush March,1936-37,CHI,R,37,11,6,17,,31,0.46,2,3,0,0,2,0,,--,,--,--
59,Pete Palangio,1936-37,CHI,L,30,8,9,17,,16,0.57,1,3,0,0,1,0,,--,,--,--
60,Ott Heller,1936-37,NYR,D,48,5,12,17,,42,0.35,1,3,1,2,2,1,,--,,--,--
61,Mud Bruneteau,1936-37,DET,R,43,9,7,16,,18,0.37,0,0,0,0,4,0,,--,,--,--
62,Gerry Shannon,1936-37,MMR,L,31,9,7,16,,13,0.52,0,2,0,0,1,0,,--,,--,--
63,Earl Seibert,1936-37,CHI,D,43,9,6,15,,46,0.35,1,2,2,3,2,0,,--,,--,--
64,Bob Davidson,1936-37,TOR,L,46,8,7,15,,43,0.33,1,1,0,0,2,0,,--,,--,--
65,Babe Pratt,1936-37,NYR,D,47,8,7,15,,23,0.32,1,3,0,0,1,0,,--,,--,--
66,Red Beattie,1936-37,BOS,L,48,8,7,15,,10,0.31,0,1,0,0,3,1,,--,,--,--
67,Pit Lepine,1936-37,MTL,C,34,7,8,15,,15,0.44,0,3,0,0,0,0,,--,,--,--
68,Cooney Weiland,1936-37,BOS,C,48,6,9,15,,6,0.31,1,1,0,0,0,0,,--,,--,--
69,Hec Kilrea,1936-37,DET,L,48,6,9,15,,20,0.31,1,1,0,0,1,0,,--,,--,--
70,Paul Runge,1936-37,"MTL, MMR",C,36,5,10,15,,8,0.42,0,1,0,0,1,0,,--,,--,--
71,Leroy Goldsworthy,1936-37,BOS,R,47,8,6,14,,8,0.30,2,2,0,0,4,1,,--,,--,--
72,Glenn Brydson,1936-37,CHI,R,30,7,7,14,,20,0.47,0,1,0,0,1,0,,--,,--,--
73,Murray Murdoch,1936-37,NYR,L,48,0,14,14,,16,0.29,0,0,0,0,0,0,,--,,--,--
74,Stewart Evans,1936-37,MMR,D,48,6,7,13,,54,0.27,0,1,0,0,3,1,,--,,--,--
75,Hap Emms,1936-37,NYA,L,46,4,8,12,,48,0.26,0,2,0,0,0,0,,--,,--,--
76,Red Horner,1936-37,TOR,D,48,3,9,12,,134,0.25,0,2,0,0,0,0,,--,,--,--
77,Joe Lamb,1936-37,NYA,R,48,3,9,12,,51,0.25,0,0,0,0,0,0,,--,,--,--
78,George Brown,1936-37,MTL,C,27,4,6,10,,10,0.37,2,3,0,0,1,0,,--,,--,--
79,Reg Hamilton,1936-37,TOR,D,39,3,7,10,,32,0.26,1,1,0,0,0,0,,--,,--,--
80,Flash Hollett,1936-37,BOS,D,48,3,7,10,,22,0.21,0,1,0,1,1,0,,--,,--,--
81,Milt Schmidt,1936-37,BOS,C,26,2,8,10,,15,0.38,0,0,0,0,1,0,,--,,--,--
82,Buzz Boll,1936-37,TOR,L,25,6,3,9,,12,0.36,1,1,0,0,0,0,,--,,--,--
83,Pete Kelly,1936-37,DET,R,47,5,4,9,,12,0.19,0,0,0,0,1,0,,--,,--,--
84,Bill Kendall,1936-37,"CHI, TOR",R,39,5,4,9,,10,0.23,0,0,1,1,0,0,,--,,--,--
85,Fred Cook,1936-37,BOS,L,44,4,5,9,,8,0.20,0,1,0,0,0,1,,--,,--,--
86,Rod Lorrain,1936-37,MTL,R,47,3,6,9,,8,0.19,0,0,0,0,1,0,,--,,--,--
87,Frank Finnigan,1936-37,TOR,R,48,2,7,9,,4,0.19,0,0,0,0,1,0,,--,,--,--
88,Les Cunningham,1936-37,NYA,C,23,1,8,9,,19,0.39,0,0,0,0,0,0,,--,,--,--
89,Bill MacKenzie,1936-37,"MMR, MTL",D,48,4,4,8,,28,0.17,2,3,0,0,0,0,,--,,--,--
90,Jack Shill,1936-37,TOR,C,32,4,4,8,,26,0.25,1,2,0,0,0,0,,--,,--,--
91,Woody Dumart,1936-37,BOS,L,17,4,4,8,,2,0.47,0,0,0,0,1,0,,--,,--,--
92,Bucko McDonald,1936-37,DET,D,47,3,5,8,,20,0.17,0,0,0,0,0,0,,--,,--,--
93,Charlie Conacher,1936-37,TOR,R,15,3,5,8,,13,0.53,0,4,0,0,0,0,,--,,--,--
94,Alex Levinsky,1936-37,CHI,D,48,0,8,8,,32,0.17,0,0,0,0,0,0,,--,,--,--
95,Jack McGill,1936-37,MTL,L,44,5,2,7,,9,0.16,0,0,0,0,1,0,,--,,--,--
96,Cy Wentworth,1936-37,MMR,D,43,3,4,7,,29,0.16,0,0,0,0,0,0,,--,,--,--
97,Al Shields,1936-37,"NYA, BOS",D,44,3,4,7,,68,0.16,0,1,1,1,0,0,,--,,--,--
98,Hap Day,1936-37,TOR,D,48,3,4,7,,20,0.15,0,0,0,0,1,0,,--,,--,--
99,Roger Jenkins,1936-37,"MTL, MMR, NYA",R,37,1,6,7,,14,0.19,0,0,0,0,1,0,,--,,--,--
100,Tony Hemmerling,1936-37,NYA,L,19,3,3,6,,4,0.32,0,0,0,0,0,0,,--,,--,--
101,Jack Portland,1936-37,BOS,D,46,2,4,6,,58,0.13,0,1,0,0,0,0,,--,,--,--
102,Art Coulter,1936-37,NYR,D,47,1,5,6,,27,0.13,1,1,0,0,0,0,,--,,--,--
103,Bill Cook,1936-37,NYR,R,21,1,4,5,,2,0.24,0,2,0,0,0,0,,--,,--,--
104,Rolly Roulston,1936-37,DET,L,21,0,5,5,,10,0.24,0,0,0,0,0,0,,--,,--,--
105,Eddie Shore,1936-37,BOS,D,20,3,1,4,,12,0.20,0,0,0,0,1,0,,--,,--,--
106,Bill Miller,1936-37,MTL,C,48,3,1,4,,12,0.08,1,1,0,0,3,0,,--,,--,--
107,Marty Burke,1936-37,CHI,D,43,1,3,4,,28,0.09,0,0,0,0,0,0,,--,,--,--
108,Gerry Carson,1936-37,MMR,D,42,1,3,4,,28,0.10,0,0,0,0,0,0,,--,,--,--
109,Harold Jackson,1936-37,CHI,D,38,1,3,4,,6,0.11,0,0,0,0,0,0,,--,,--,--
110,Walt Buswell,1936-37,MTL,D,44,0,4,4,,30,0.09,0,2,0,0,0,0,,--,,--,--
111,Ted Graham,1936-37,"BOS, NYA",D,32,2,1,3,,20,0.09,0,0,0,0,0,0,,--,,--,--
112,Harry Oliver,1936-37,NYA,R,20,2,1,3,,2,0.15,0,1,0,0,1,0,,--,,--,--
113,Lloyd Klein,1936-37,NYA,L,14,2,1,3,,2,0.21,0,0,0,0,0,0,,--,,--,--
114,Lloyd Jackson,1936-37,NYA,C,11,1,2,3,,0,0.27,0,1,0,0,1,0,,--,,--,--
115,Ike Klingbeil,1936-37,CHI,D,5,1,2,3,,2,0.60,0,0,0,0,0,0,,--,,--,--
116,Joe Cooper,1936-37,NYR,D,48,0,3,3,,42,0.06,0,0,0,0,0,0,,--,,--,--
117,Andy Blair,1936-37,CHI,C,44,0,3,3,,33,0.07,0,0,0,0,0,0,,--,,--,--
118,Baldy Cotton,1936-37,NYA,L,29,2,0,2,,23,0.07,1,1,0,0,1,0,,--,,--,--
119,Eddie Wares,1936-37,NYR,R,2,2,0,2,,0,1.00,0,0,0,0,1,0,,--,,--,--
120,Art Jackson,1936-37,TOR,C,14,2,0,2,,2,0.14,0,0,0,0,0,0,,--,,--,--
121,Armand Mondou,1936-37,MTL,L,7,1,1,2,,0,0.29,1,1,0,0,0,0,,--,,--,--
122,Tom Cook,1936-37,CHI,C,15,0,2,2,,0,0.13,0,0,0,0,0,0,,--,,--,--
123,Art Wiebe,1936-37,CHI,D,43,0,2,2,,6,0.05,0,0,0,0,0,0,,--,,--,--
124,Allan Murray,1936-37,NYA,D,40,0,2,2,,22,0.05,0,0,0,1,0,0,,--,,--,--
125,Carl Voss,1936-37,MMR,C,23,0,2,2,,4,0.09,0,0,0,0,0,0,,--,,--,--
126,Jim O'Neil,1936-37,BOS,C,21,0,2,2,,6,0.10,0,1,0,0,0,0,,--,,--,--
127,John Gallagher,1936-37,"NYA, DET",D,19,1,0,1,,8,0.05,0,0,0,0,0,0,,--,,--,--
128,Clint Smith,1936-37,NYR,C,2,1,0,1,,0,0.50,0,0,0,0,0,0,,--,,--,--
129,King Clancy,1936-37,TOR,D,6,1,0,1,,4,0.17,0,0,0,0,1,0,,--,,--,--
130,Lorne Duguid,1936-37,BOS,L,2,1,0,1,,2,0.50,0,0,0,0,0,0,,--,,--,--
131,Pete Leswick,1936-37,NYA,L,1,1,0,1,,0,1.00,0,0,0,0,1,0,,--,,--,--
132,James Jarvis,1936-37,TOR,L,24,1,0,1,,0,0.04,0,0,0,0,0,0,,--,,--,--
133,Howie Mackie,1936-37,DET,R,9,1,0,1,,4,0.11,0,0,0,0,0,0,,--,,--,--
134,Bobby Bauer,1936-37,BOS,R,1,1,0,1,,0,1.00,0,0,0,0,0,0,,--,,--,--
135,Bryan Hextall Sr.,1936-37,NYR,R,3,0,1,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
136,Yip Radley,1936-37,MMR,D,17,0,1,1,,13,0.06,0,0,0,0,0,0,,--,,--,--
137,Jimmy Orlando,1936-37,DET,D,9,0,1,1,,8,0.11,0,0,0,0,0,0,,--,,--,--
138,Ralph Bowman,1936-37,DET,D,44,0,1,1,,24,0.02,0,0,0,0,0,0,,--,,--,--
139,John Doran,1936-37,NYA,D,21,0,1,1,,10,0.05,0,0,0,0,0,0,,--,,--,--
140,Max Kaminsky,1936-37,MMR,C,6,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
141,George Parsons,1936-37,TOR,L,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
142,Frank Beisler,1936-37,NYA,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
143,Burr Williams,1936-37,DET,D,2,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
144,Joe Krol,1936-37,NYR,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
145,Red Goupille,1936-37,MTL,D,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
146,Ossie Asmundson,1936-37,NYA,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
147,Ivan Johnson,1936-37,NYR,D,35,0,0,0,,20,--,0,0,0,0,0,0,,--,,--,--
148,Benjamin LaPrairie,1936-37,CHI,D,7,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
149,Polly Drouin,1936-37,MTL,L,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
150,Milt Brink,1936-37,CHI,C,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
151,Doug Young,1936-37,DET,D,11,0,0,0,,6,--,0,0,0,0,0,0,,--,,--,--
152,Sylvio Mantha,1936-37,BOS,D,4,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
153,Sammy McManus,1936-37,BOS,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
154,Don Deacon,1936-37,DET,L,4,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
155,John Sherf,1936-37,DET,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
156,Wilf Field,1936-37,NYA,D,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
157,Walter Kalbfleish,1936-37,"NYA, BOS",D,7,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
158,Al Suomi,1936-37,CHI,L,5,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
159,Butch Schaeffer,1936-37,CHI,D,5,0,0,0,,6,--,0,0,0,0,0,0,,--,,--,--
160,Gord Reid,1936-37,NYA,D,1,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
161,Jack Howard,1936-37,TOR,D,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
