,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
96,Henrik Zetterberg,2015-16,DET,C,82,13,37,50,-15,24,0.61,2,22,0,0,3,0,214,6.1,19:25,24.1,50.1
97,Mike Ribeiro,2015-16,NSH,C,81,7,43,50,11,62,0.62,2,15,0,0,0,0,76,9.2,17:27,21.3,37.9
98,Boone Jenner,2015-16,CBJ,C,82,30,19,49,-15,77,0.60,9,14,1,1,3,0,225,13.3,16:25,21.2,53.1
99,Scott Hartnell,2015-16,CBJ,L,79,23,26,49,-11,112,0.62,10,12,0,0,1,1,150,15.3,15:35,20.6,0.0
100,Pavel Datsyuk,2015-16,DET,C,66,16,33,49,7,14,0.74,8,20,0,0,1,1,181,8.8,19:39,24.0,53.7
101,Brent Seabrook,2015-16,CHI,D,81,14,35,49,6,32,0.60,6,25,0,0,3,1,167,8.4,22:49,30.4,0.0
102,Tyson Barrie,2015-16,COL,D,78,13,36,49,-16,31,0.63,3,21,1,2,5,0,172,7.5,23:12,27.5,0.0
103,Ryan Spooner,2015-16,BOS,C,80,13,36,49,-9,35,0.61,6,17,0,0,4,0,162,8.0,15:08,19.2,42.8
104,Paul Stastny,2015-16,STL,C,64,10,39,49,3,26,0.77,2,14,0,0,2,0,103,9.7,19:09,26.8,56.1
105,Patrick Marleau,2015-16,SJS,C,82,25,23,48,-22,10,0.59,11,25,1,1,5,1,216,11.6,19:02,24.4,50.8
106,Victor Rask,2015-16,CAR,C,80,21,27,48,-6,24,0.60,5,18,0,0,5,2,160,13.1,16:59,22.5,51.2
107,Jordan Staal,2015-16,CAR,C,82,20,28,48,6,34,0.59,6,10,0,2,4,3,151,13.2,18:18,25.7,57.8
108,Brandon Dubinsky,2015-16,CBJ,C,75,17,31,48,-16,71,0.64,5,10,0,0,3,0,158,10.8,18:46,24.4,52.6
109,Connor McDavid,2015-16,EDM,C,45,16,32,48,-1,18,1.07,3,14,0,0,5,1,105,15.2,18:53,22.9,41.2
110,Shane Doan,2015-16,ARI,R,72,28,19,47,4,98,0.65,12,17,0,0,4,0,170,16.5,17:36,22.1,51.7
111,Jordan Eberle,2015-16,EDM,R,69,25,22,47,-12,14,0.68,7,11,0,0,4,1,173,14.4,17:51,22.6,62.5
112,Jarome Iginla,2015-16,COL,R,82,22,25,47,-22,41,0.57,13,19,0,0,3,0,182,12.1,15:52,19.4,53.0
113,Mikael Backlund,2015-16,CGY,C,82,21,26,47,10,28,0.57,3,9,3,4,4,2,155,13.5,16:26,23.7,47.1
114,Victor Hedman,2015-16,TBL,D,78,10,37,47,21,46,0.60,1,11,0,1,0,0,180,5.5,23:04,26.2,0.0
115,Keith Yandle,2015-16,NYR,D,82,5,42,47,-4,40,0.57,2,22,0,0,1,0,160,3.1,19:58,26.3,0.0
116,Andrew Ladd,2015-16,"WPG, CHI",L,78,25,21,46,-13,45,0.59,10,14,2,2,3,0,181,13.8,18:55,25.0,61.5
117,Tomas Hertl,2015-16,SJS,C,81,21,25,46,16,26,0.57,3,7,0,0,3,1,202,10.4,15:58,22.0,56.0
118,Marcus Johansson,2015-16,WSH,L,74,17,29,46,12,16,0.62,6,14,0,0,7,0,132,12.9,16:38,19.7,46.0
119,Shayne Gostisbehere,2015-16,PHI,D,64,17,29,46,8,24,0.72,8,22,0,0,5,4,152,11.2,20:05,24.4,100.0
120,Jiri Hudler,2015-16,"CGY, FLA",R,72,16,30,46,-1,27,0.64,3,10,0,0,1,0,109,14.7,15:46,22.2,42.3
121,Dylan Larkin,2015-16,DET,C,80,23,22,45,11,34,0.56,4,5,0,0,5,0,221,10.4,16:33,21.9,41.0
122,Tomas Tatar,2015-16,DET,L,81,21,24,45,4,24,0.56,7,15,0,0,3,1,165,12.7,14:21,19.8,25.0
123,David Backes,2015-16,STL,R,79,21,24,45,4,83,0.57,8,13,0,0,3,1,168,12.5,19:14,27.5,52.0
124,Nazem Kadri,2015-16,TOR,C,76,17,28,45,-15,73,0.59,4,14,0,0,2,1,260,6.5,18:16,25.0,49.1
125,TJ Brodie,2015-16,CGY,D,70,6,39,45,4,18,0.64,2,9,0,2,1,1,79,7.6,25:16,30.1,0.0
126,Anthony Duclair,2015-16,ARI,L,81,20,24,44,12,49,0.54,8,12,0,0,2,0,105,19.0,14:23,19.7,0.0
127,Joe Colborne,2015-16,CGY,C,73,19,25,44,-9,27,0.60,3,5,0,0,2,0,100,19.0,15:10,21.5,54.8
128,Kevin Shattenkirk,2015-16,STL,D,72,14,30,44,-14,51,0.61,6,26,0,1,1,1,180,7.8,22:25,28.3,0.0
129,Mikael Granlund,2015-16,MIN,R,82,13,31,44,-12,20,0.54,2,11,1,1,3,0,160,8.1,18:07,22.6,48.7
130,Andrei Markov,2015-16,MTL,D,82,5,39,44,-6,38,0.54,4,17,0,0,0,0,117,4.3,23:50,27.4,0.0
131,Torey Krug,2015-16,BOS,D,81,4,40,44,9,33,0.54,1,19,0,0,1,0,244,1.6,21:37,26.8,100.0
132,J.T. Miller,2015-16,NYR,C,82,22,21,43,10,46,0.52,2,4,0,0,5,1,135,16.3,15:02,20.4,43.3
133,Joel Ward,2015-16,SJS,R,79,21,22,43,-15,28,0.54,5,12,1,2,3,0,138,15.2,16:58,23.2,48.1
134,Chris Kreider,2015-16,NYR,L,79,21,22,43,10,58,0.54,5,8,0,0,3,0,158,13.3,15:57,21.2,83.3
135,Rickard Rakell,2015-16,ANA,L,72,20,23,43,-1,19,0.60,4,10,0,0,7,2,169,11.8,16:04,20.5,43.7
136,Nino Niederreiter,2015-16,MIN,R,82,20,23,43,9,36,0.52,2,5,0,0,1,0,159,12.6,15:33,20.1,40.7
137,Jean-Gabriel Pageau,2015-16,OTT,C,82,19,24,43,17,26,0.52,1,2,7,9,2,0,133,14.3,16:42,23.1,52.2
138,Gustav Nyquist,2015-16,DET,R,82,17,26,43,-2,34,0.52,7,12,0,0,3,2,161,10.5,15:10,20.0,0.0
139,Teddy Purcell,2015-16,"EDM, FLA",L,76,14,29,43,-11,12,0.57,2,10,0,1,2,1,149,9.4,16:50,22.3,33.3
140,Dougie Hamilton,2015-16,CGY,D,82,12,31,43,-14,46,0.52,5,16,0,0,3,0,190,6.3,19:46,27.3,0.0
141,Duncan Keith,2015-16,CHI,D,67,9,34,43,13,26,0.64,4,18,0,1,4,0,130,6.9,25:14,30.8,0.0
142,Sam Reinhart,2015-16,BUF,C,79,23,19,42,-8,8,0.53,8,10,0,0,3,0,165,13.9,16:50,20.3,33.3
143,Charlie Coyle,2015-16,MIN,C,82,21,21,42,1,16,0.51,2,6,0,1,4,0,140,15.0,17:18,21.5,45.4
144,Artem Anisimov,2015-16,CHI,C,77,20,22,42,8,12,0.55,5,10,3,4,1,1,121,16.5,18:05,23.5,44.2
145,Justin Abdelkader,2015-16,DET,L,82,19,23,42,-16,120,0.51,6,13,0,0,4,0,155,12.3,18:26,24.4,35.7
146,Bryan Little,2015-16,WPG,C,57,17,25,42,-13,12,0.74,2,12,2,2,2,0,127,13.4,19:36,26.3,51.3
147,Travis Zajac,2015-16,NJD,C,74,14,28,42,3,25,0.57,6,17,2,3,2,0,111,12.6,19:51,25.4,51.5
148,PA Parenteau,2015-16,TOR,R,77,20,21,41,0,68,0.53,7,11,0,0,3,1,168,11.9,16:16,22.5,22.2
149,Thomas Vanek,2015-16,MIN,L,74,18,23,41,-10,22,0.55,6,14,0,0,5,0,146,12.3,15:37,19.4,31.6
150,Martin Hanzal,2015-16,ARI,C,64,13,28,41,-5,77,0.64,3,13,1,1,2,0,141,9.2,17:48,23.0,56.0
151,Rasmus Ristolainen,2015-16,BUF,D,82,9,32,41,-21,33,0.50,4,21,0,0,1,0,202,4.5,25:17,31.4,0.0
152,Mathieu Perreault,2015-16,WPG,L,71,9,32,41,-11,36,0.58,6,15,0,0,1,0,133,6.8,16:33,21.1,46.3
153,Brock Nelson,2015-16,NYI,C,81,26,14,40,-3,30,0.49,3,5,0,0,3,0,165,15.8,15:48,20.7,47.9
154,Jason Chimera,2015-16,WSH,L,82,20,20,40,0,22,0.49,4,9,2,2,3,0,165,12.1,14:03,19.7,28.6
155,Brendan Gallagher,2015-16,MTL,R,53,19,21,40,13,24,0.75,7,10,0,0,0,0,173,11.0,16:35,23.4,41.4
156,Chris Kunitz,2015-16,PIT,L,80,17,23,40,29,41,0.50,2,6,0,0,1,0,150,11.3,16:49,23.5,45.5
157,Ondrej Palat,2015-16,TBL,L,62,16,24,40,10,20,0.65,1,7,2,3,4,1,117,13.7,17:55,21.5,25.0
158,Bo Horvat,2015-16,VAN,C,82,16,24,40,-30,18,0.49,4,12,0,0,4,1,155,10.3,17:08,24.6,50.9
159,Alex Killorn,2015-16,TBL,L,81,14,26,40,14,44,0.49,3,6,0,1,3,1,154,9.1,16:48,20.5,38.8
160,Jake Muzzin,2015-16,LAK,D,82,8,32,40,7,64,0.49,1,13,0,1,1,0,203,3.9,23:04,30.6,0.0
161,Alexander Wennberg,2015-16,CBJ,C,69,8,32,40,-1,2,0.58,1,12,0,0,1,0,97,8.2,15:52,20.9,43.4
162,Nick Leddy,2015-16,NYI,D,81,5,35,40,-9,25,0.49,3,19,0,0,1,0,121,4.1,22:37,24.5,0.0
163,Jamie McGinn,2015-16,"BUF, ANA",L,84,22,17,39,-7,33,0.46,9,12,0,0,5,0,156,14.1,14:18,18.4,57.1
164,Jakob Silfverberg,2015-16,ANA,R,82,20,19,39,8,32,0.48,2,4,0,1,2,1,215,9.3,16:58,24.1,20.0
165,Troy Brouwer,2015-16,STL,R,82,18,21,39,2,62,0.48,7,10,0,0,4,0,142,12.7,17:00,25.7,57.0
166,Carl Hagelin,2015-16,"ANA, PIT",L,80,14,25,39,8,32,0.49,0,0,0,2,6,0,178,7.9,15:42,22.5,42.9
167,Eric Staal,2015-16,"CAR, NYR",C,83,13,26,39,-2,34,0.47,1,7,0,0,0,0,199,6.5,18:33,23.9,53.0
168,Ales Hemsky,2015-16,DAL,R,75,13,26,39,3,20,0.52,1,5,0,0,0,0,155,8.4,13:06,19.6,33.3
169,Elias Lindholm,2015-16,CAR,C,82,11,28,39,-23,24,0.48,2,16,0,0,3,0,176,6.3,18:07,24.5,49.1
170,Sean Couturier,2015-16,PHI,C,63,11,28,39,8,30,0.62,2,7,0,1,1,0,119,9.2,18:36,25.5,48.6
171,Marc-Edouard Vlasic,2015-16,SJS,D,67,8,31,39,15,48,0.58,2,10,0,2,0,0,116,6.9,23:08,27.2,0.0
172,John Carlson,2015-16,WSH,D,56,8,31,39,16,14,0.70,2,14,0,1,4,1,124,6.5,23:42,28.4,0.0
173,Jannik Hansen,2015-16,VAN,R,67,22,16,38,16,32,0.57,1,1,1,1,5,1,117,18.8,16:26,22.3,28.6
174,Drew Stafford,2015-16,WPG,R,78,21,17,38,-23,28,0.49,6,9,1,3,6,0,187,11.2,17:52,23.2,50.5
175,Andre Burakovsky,2015-16,WSH,L,79,17,21,38,4,12,0.48,0,4,0,0,1,0,126,13.5,13:01,16.4,45.9
176,Antoine Vermette,2015-16,ARI,C,76,17,21,38,-14,93,0.50,6,16,1,1,2,0,123,13.8,16:38,22.8,55.8
177,Kris Versteeg,2015-16,"CAR, LAK",R,77,15,23,38,0,45,0.49,2,9,0,0,4,0,156,9.6,15:23,20.8,50.0
178,Nikolaj Ehlers,2015-16,WPG,L,72,15,23,38,3,21,0.53,4,11,0,0,0,0,167,9.0,16:06,21.3,0.0
179,Tyler Johnson,2015-16,TBL,C,69,14,24,38,4,20,0.55,3,13,0,0,7,1,167,8.4,17:08,20.5,48.6
180,Michael Cammalleri,2015-16,NJD,L,42,14,24,38,15,18,0.90,3,10,0,0,1,0,101,13.9,19:17,23.5,50.0
181,Sami Vatanen,2015-16,ANA,D,71,9,29,38,8,20,0.54,4,19,0,0,2,0,140,6.4,21:19,26.2,0.0
182,Craig Smith,2015-16,NSH,R,82,21,16,37,4,40,0.45,2,5,0,0,6,0,199,10.5,15:11,20.8,33.0
183,Robby Fabbri,2015-16,STL,C,72,18,19,37,-2,25,0.51,2,8,0,0,3,0,114,15.8,13:19,19.0,40.0
184,Justin Faulk,2015-16,CAR,D,64,16,21,37,-22,27,0.58,12,17,0,0,4,0,184,8.7,24:03,28.5,0.0
185,Matt Beleskey,2015-16,BOS,L,80,15,22,37,6,65,0.46,3,7,0,0,1,0,168,8.9,15:51,20.8,24.0
186,Tobias Rieder,2015-16,ARI,R,82,14,23,37,-21,10,0.45,2,8,0,1,1,0,189,7.4,17:18,23.6,34.5
187,Nick Foligno,2015-16,CBJ,L,72,12,25,37,-14,53,0.51,0,13,0,0,2,0,149,8.1,16:54,21.2,47.1
188,Zdeno Chara,2015-16,BOS,D,80,9,28,37,12,71,0.46,1,10,0,2,3,0,158,5.7,24:06,29.3,0.0
189,Alex Pietrangelo,2015-16,STL,D,73,7,30,37,10,20,0.51,1,5,0,1,1,1,182,3.8,26:18,30.9,0.0
190,Alex Goligoski,2015-16,DAL,D,82,5,32,37,21,34,0.45,1,5,0,1,1,0,127,3.9,23:50,29.5,0.0
191,Zack Smith,2015-16,OTT,L,81,25,11,36,16,80,0.44,4,5,5,6,4,0,121,20.7,15:24,20.6,52.1
192,Leo Komarov,2015-16,TOR,R,67,19,17,36,-12,40,0.54,4,7,1,1,2,0,130,14.6,17:50,26.8,48.8
193,Sam Bennett,2015-16,CGY,C,77,18,18,36,-11,37,0.47,3,8,0,0,2,0,136,13.2,15:09,21.3,46.1
194,Logan Couture,2015-16,SJS,C,52,15,21,36,2,20,0.69,5,15,0,0,4,0,137,10.9,17:23,23.0,47.0
195,Aaron Ekblad,2015-16,FLA,D,78,15,21,36,18,41,0.46,3,9,0,0,4,0,182,8.2,21:41,24.1,0.0
196,Tanner Pearson,2015-16,LAK,L,79,15,21,36,11,18,0.46,2,4,0,0,4,2,137,10.9,14:28,20.6,32.0
197,Rick Nash,2015-16,NYR,L,60,15,21,36,8,30,0.60,4,6,0,1,4,1,183,8.2,16:56,25.3,0.0
198,Anders Lee,2015-16,NYI,L,80,15,21,36,-2,51,0.45,8,14,0,0,3,0,183,8.2,14:35,18.7,16.7
199,Benoit Pouliot,2015-16,EDM,L,55,14,22,36,-6,30,0.65,5,9,1,1,0,0,109,12.8,16:03,22.7,40.8
200,Kevin Hayes,2015-16,NYR,C,79,14,22,36,4,30,0.46,3,6,0,0,3,0,133,10.5,13:40,18.9,35.9
201,Blake Comeau,2015-16,COL,L,81,12,24,36,-9,58,0.44,2,8,2,2,3,0,142,8.5,17:38,22.8,48.8
