,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
31,Max Bentley,1953-54,NYR,C,57,14,18,32,,15,0.56,9,23,0,1,2,0,,--,,--,--
32,Milt Schmidt,1953-54,BOS,C,62,14,18,32,,28,0.52,7,11,0,2,0,0,,--,,--,--
33,Tim Horton,1953-54,TOR,D,70,7,24,31,,94,0.44,2,7,0,0,2,0,,--,,--,--
34,Alex Delvecchio,1953-54,DET,C,69,11,18,29,,34,0.42,2,8,0,0,2,0,,--,,--,--
35,Marty Pavelich,1953-54,DET,L,65,9,20,29,,57,0.45,1,2,1,2,2,0,,--,,--,--
36,Harry Watson,1953-54,TOR,L,70,21,7,28,,30,0.40,4,6,0,0,4,0,,--,,--,--
37,Pete Conacher,1953-54,CHI,L,70,19,9,28,,23,0.40,2,3,0,0,3,0,,--,,--,--
38,Lou Jankowski,1953-54,CHI,C,68,15,13,28,,7,0.41,5,6,0,1,1,0,,--,,--,--
39,Glen Skov,1953-54,DET,C,70,17,10,27,,95,0.39,0,2,0,0,2,0,,--,,--,--
40,Doug Mohns,1953-54,BOS,L,70,13,14,27,,27,0.39,3,7,0,0,4,0,,--,,--,--
41,Metro Prystai,1953-54,DET,C,70,12,15,27,,26,0.39,4,9,0,0,3,0,,--,,--,--
42,Gus Bodnar,1953-54,"CHI, BOS",C,59,9,18,27,,30,0.46,2,6,0,0,1,0,,--,,--,--
43,George Gee,1953-54,CHI,C,69,10,16,26,,59,0.38,1,3,0,0,0,0,,--,,--,--
44,Paul Masnick,1953-54,MTL,C,50,5,21,26,,57,0.52,0,2,0,0,1,0,,--,,--,--
45,Jimmy Thomson,1953-54,TOR,D,61,2,24,26,,86,0.43,0,8,0,1,0,0,,--,,--,--
46,Bill Dineen,1953-54,DET,R,70,17,8,25,,34,0.36,6,11,0,0,3,0,,--,,--,--
47,Ron Stewart,1953-54,TOR,R,70,14,11,25,,72,0.36,1,5,2,2,4,0,,--,,--,--
48,Elmer Lach,1953-54,MTL,C,48,5,20,25,,28,0.52,3,11,0,0,0,0,,--,,--,--
49,Tony Leswick,1953-54,DET,L,70,6,18,24,,90,0.34,0,0,0,0,0,0,,--,,--,--
50,Eric Nesterenko,1953-54,TOR,R,68,14,9,23,,70,0.34,4,5,1,2,2,0,,--,,--,--
51,Calum MacKay,1953-54,MTL,L,47,10,13,23,,54,0.49,2,2,0,0,5,0,,--,,--,--
52,Rudy Migay,1953-54,TOR,C,70,8,15,23,,60,0.33,1,7,1,1,3,0,,--,,--,--
53,Floyd Curry,1953-54,MTL,R,70,13,8,21,,22,0.30,0,0,1,1,1,0,,--,,--,--
54,Eddie Mazur,1953-54,MTL,D,67,7,14,21,,95,0.31,1,4,0,0,1,0,,--,,--,--
55,Al Dewsbury,1953-54,CHI,D,69,6,15,21,,44,0.30,1,9,1,1,1,0,,--,,--,--
56,Jim Morrison,1953-54,TOR,D,60,9,11,20,,51,0.33,4,7,1,1,2,0,,--,,--,--
57,Frank Martin,1953-54,BOS,D,68,3,17,20,,38,0.29,0,8,0,0,1,0,,--,,--,--
58,Hal Laycoe,1953-54,BOS,D,57,3,16,19,,29,0.33,0,2,1,1,1,0,,--,,--,--
59,Ike Hildebrand,1953-54,"NYR, CHI",R,38,7,11,18,,16,0.47,1,1,0,0,1,0,,--,,--,--
60,Tom Johnson,1953-54,MTL,D,70,7,11,18,,85,0.26,2,4,0,0,2,0,,--,,--,--
61,Marcel Pronovost,1953-54,DET,D,57,6,12,18,,50,0.32,1,6,1,2,3,0,,--,,--,--
62,Gus Mortson,1953-54,CHI,D,68,5,13,18,,132,0.26,0,4,0,0,0,0,,--,,--,--
63,Dean Prentice,1953-54,NYR,L,52,4,13,17,,18,0.33,0,2,0,0,1,0,,--,,--,--
64,Hy Buller,1953-54,NYR,D,41,3,14,17,,40,0.41,1,12,0,0,0,0,,--,,--,--
65,Bill Quackenbush,1953-54,BOS,D,45,0,17,17,,6,0.38,0,10,0,2,0,0,,--,,--,--
66,Harry Howell,1953-54,NYR,D,67,7,9,16,,58,0.24,0,4,0,0,1,0,,--,,--,--
67,Bob Goldham,1953-54,DET,D,69,1,15,16,,50,0.23,0,2,0,0,0,0,,--,,--,--
68,John McCormack,1953-54,MTL,C,51,5,10,15,,12,0.29,0,0,1,1,1,0,,--,,--,--
69,Dollard St. Laurent,1953-54,MTL,D,53,3,12,15,,43,0.28,0,1,1,1,0,0,,--,,--,--
70,Jimmy Peters,1953-54,"CHI, DET",R,71,6,8,14,,29,0.20,0,5,1,1,0,0,,--,,--,--
71,Warren Godfrey,1953-54,BOS,D,70,5,9,14,,71,0.20,0,0,1,1,0,0,,--,,--,--
72,Eddie Kullman,1953-54,NYR,R,70,4,10,14,,44,0.20,0,0,0,0,1,0,,--,,--,--
73,Ivan Irwin,1953-54,NYR,D,56,2,12,14,,109,0.25,0,0,0,0,1,0,,--,,--,--
74,Jerry Toppazzini,1953-54,"BOS, CHI",R,51,5,8,13,,42,0.25,2,3,0,0,1,0,,--,,--,--
75,Paul Meger,1953-54,MTL,L,44,4,9,13,,24,0.30,0,1,0,0,0,0,,--,,--,--
76,Dick Gamble,1953-54,MTL,L,32,4,8,12,,18,0.38,0,2,0,0,0,0,,--,,--,--
77,Doug Bentley,1953-54,NYR,L,20,2,10,12,,2,0.60,0,8,0,0,0,0,,--,,--,--
78,Bob Armstrong,1953-54,BOS,D,64,2,10,12,,81,0.19,0,1,0,0,0,0,,--,,--,--
79,Jack McIntyre,1953-54,CHI,L,23,8,3,11,,4,0.48,1,2,0,0,1,0,,--,,--,--
80,Gerry Couture,1953-54,CHI,R,40,6,5,11,,14,0.28,0,1,0,0,0,0,,--,,--,--
81,Butch Bouchard,1953-54,MTL,D,70,1,10,11,,89,0.16,0,0,0,0,0,0,,--,,--,--
82,Lorne Davis,1953-54,MTL,R,37,6,4,10,,2,0.27,0,0,0,0,2,0,,--,,--,--
83,Bob Chrystal,1953-54,NYR,D,64,5,5,10,,44,0.16,2,4,0,0,2,0,,--,,--,--
84,Jack Price,1953-54,CHI,D,46,4,6,10,,22,0.22,0,1,0,0,0,0,,--,,--,--
85,Bob Bailey,1953-54,TOR,R,48,2,7,9,,70,0.19,0,1,0,0,0,0,,--,,--,--
86,Jack Evans,1953-54,NYR,D,44,4,4,8,,73,0.18,1,1,0,0,1,0,,--,,--,--
87,Gord Hannigan,1953-54,TOR,C,35,4,4,8,,18,0.23,2,2,0,0,2,0,,--,,--,--
88,Leo Reise Jr.,1953-54,NYR,D,70,3,5,8,,71,0.11,0,0,0,0,0,0,,--,,--,--
89,Aldo Guidolin,1953-54,NYR,R,68,2,6,8,,51,0.12,0,0,0,0,0,0,,--,,--,--
90,Kenny Wharram,1953-54,CHI,R,29,1,7,8,,8,0.28,0,1,0,0,0,0,,--,,--,--
91,Fern Flaman,1953-54,TOR,D,62,0,8,8,,84,0.13,0,0,0,1,0,0,,--,,--,--
92,Vic Stasiuk,1953-54,DET,L,42,5,2,7,,4,0.17,1,1,0,0,0,0,,--,,--,--
93,Woody Dumart,1953-54,BOS,L,69,4,3,7,,6,0.10,0,0,0,0,0,0,,--,,--,--
94,Larry Zeidel,1953-54,CHI,D,64,1,6,7,,102,0.11,0,0,0,0,0,0,,--,,--,--
95,Leo Boivin,1953-54,TOR,D,58,1,6,7,,83,0.12,0,1,0,1,0,0,,--,,--,--
96,Edgar Laprade,1953-54,NYR,C,35,1,6,7,,2,0.20,0,1,0,0,0,0,,--,,--,--
97,Ray Gariepy,1953-54,BOS,D,35,1,6,7,,39,0.20,0,0,0,0,0,0,,--,,--,--
98,Jim McFadden,1953-54,CHI,C,19,3,3,6,,6,0.32,2,2,1,1,0,0,,--,,--,--
99,Real Chevrefils,1953-54,BOS,L,14,4,1,5,,2,0.36,0,0,1,1,1,0,,--,,--,--
100,Murray Costello,1953-54,CHI,C,40,3,2,5,,6,0.13,1,1,0,0,0,0,,--,,--,--
101,Bob Solinger,1953-54,TOR,L,39,3,2,5,,2,0.13,0,0,0,0,0,0,,--,,--,--
102,Dickie Moore,1953-54,MTL,L,13,1,4,5,,12,0.38,0,0,0,0,0,0,,--,,--,--
103,Bob Hassard,1953-54,TOR,C,26,1,4,5,,4,0.19,0,1,0,0,0,0,,--,,--,--
104,Bud MacPherson,1953-54,MTL,D,41,0,5,5,,41,0.12,0,0,0,0,0,0,,--,,--,--
105,Andy Bathgate,1953-54,NYR,R,20,2,2,4,,18,0.20,1,1,0,0,0,0,,--,,--,--
106,Ron Murphy,1953-54,NYR,L,27,1,3,4,,20,0.15,0,1,0,0,1,0,,--,,--,--
107,Keith Allen,1953-54,DET,D,10,0,4,4,,2,0.40,0,0,0,0,0,0,,--,,--,--
108,Fred Hucul,1953-54,CHI,D,27,0,3,3,,19,0.11,0,2,0,0,0,0,,--,,--,--
109,Glen Sonmor,1953-54,NYR,L,15,2,0,2,,17,0.13,0,0,0,0,2,0,,--,,--,--
110,Billy Dea,1953-54,NYR,L,14,1,1,2,,2,0.14,0,0,0,0,0,0,,--,,--,--
111,Allan Stanley,1953-54,NYR,D,10,0,2,2,,11,0.20,0,1,0,0,0,0,,--,,--,--
112,Benny Woit,1953-54,DET,R,70,0,2,2,,38,0.03,0,0,0,0,0,0,,--,,--,--
113,Howie Meeker,1953-54,TOR,R,5,1,0,1,,0,0.20,0,0,0,0,0,0,,--,,--,--
114,Vic Lynn,1953-54,CHI,L,11,1,0,1,,2,0.09,1,1,0,0,0,0,,--,,--,--
115,Andre Corriveau,1953-54,MTL,R,3,0,1,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
116,Lee Fogolin,1953-54,CHI,D,68,0,1,1,,95,0.01,0,0,0,0,0,0,,--,,--,--
117,Earl Balfour,1953-54,TOR,L,17,0,1,1,,6,0.06,0,0,0,0,0,0,,--,,--,--
118,Al Arbour,1953-54,DET,D,36,0,1,1,,18,0.03,0,0,0,0,0,0,,--,,--,--
119,Danny Lewicki,1953-54,TOR,L,7,0,1,1,,12,0.14,0,0,0,0,0,0,,--,,--,--
120,Aggie Kukulowicz,1953-54,NYR,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
121,Chick Chalmers,1953-54,NYR,C,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
122,Sid Finney,1953-54,CHI,C,6,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
123,Marcel Bonin,1953-54,DET,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
124,Bob Wilson,1953-54,CHI,D,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
125,Gerard Desaulniers,1953-54,MTL,C,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
126,Hec Lalande,1953-54,CHI,C,2,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
127,Fred Burchell,1953-54,MTL,C,2,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
128,Jim Hay,1953-54,DET,D,12,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
129,Hillary Menard,1953-54,CHI,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
130,Fred Sasakamoose,1953-54,CHI,C,11,0,0,0,,6,--,0,0,0,0,0,0,,--,,--,--
131,Ed Litzenberger,1953-54,MTL,C,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
132,Earl Johnson,1953-54,DET,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
133,Hugh Bolton,1953-54,TOR,D,9,0,0,0,,10,--,0,0,0,0,0,0,,--,,--,--
134,John Sleaver,1953-54,CHI,C,1,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
135,Bill McCreary Sr.,1953-54,NYR,L,2,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
136,Ed Stankiewicz,1953-54,DET,C,1,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
137,Vic Howe,1953-54,NYR,R,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
138,Sid Abel,1953-54,CHI,C,3,0,0,0,,4,--,0,0,0,0,0,0,,--,,--,--
