,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
80,Bob Nevin,1975-76,LAK,R,77,13,42,55,10,14,0.71,2,16,1,4,0,0,121,10.7,,--,--
81,Bill Clement,1975-76,"WSH, AFM",C,77,23,31,54,-27,49,0.70,4,10,1,2,2,0,166,13.9,,--,--
82,Jacques Lemaire,1975-76,MTL,C,61,20,32,52,27,20,0.85,6,19,0,0,3,0,226,8.8,,--,--
83,Bob MacMillan,1975-76,STL,R,80,20,32,52,13,41,0.65,2,10,1,3,2,0,151,13.2,,--,--
84,Jocelyn Guevremont,1975-76,BUF,D,80,12,40,52,47,57,0.65,6,22,0,0,3,0,229,5.2,,--,--
85,Bill Hogaboam,1975-76,"DET, MNS",C,68,28,23,51,-13,36,0.75,7,11,2,2,0,0,160,17.5,,--,--
86,Stan Weir,1975-76,TOR,C,64,19,32,51,10,22,0.80,5,14,0,0,3,0,90,21.1,,--,--
87,Tim Young,1975-76,MNS,C,63,18,33,51,-11,71,0.81,6,15,0,0,2,0,127,14.2,,--,--
88,Rick Hampton,1975-76,CGS,D,73,14,37,51,-12,54,0.70,8,23,0,0,2,0,105,13.3,,--,--
89,Dennis Kearns,1975-76,VAN,D,80,5,46,51,-7,48,0.64,1,28,0,0,0,0,118,4.2,,--,--
90,Rick Middleton,1975-76,NYR,R,77,24,26,50,-39,14,0.65,7,21,0,0,5,0,159,15.1,,--,--
91,Mel Bridgman,1975-76,PHI,C,80,23,27,50,22,86,0.63,5,9,1,1,2,0,166,13.9,,--,--
92,Terry O'Reilly,1975-76,BOS,R,80,23,27,50,3,150,0.63,2,4,0,0,2,0,135,17.0,,--,--
93,Bobby Lalonde,1975-76,VAN,C,71,14,36,50,-4,46,0.70,2,7,0,0,2,0,143,9.8,,--,--
94,Nelson Pyatt,1975-76,WSH,C,77,26,23,49,-57,14,0.64,5,12,0,0,0,0,151,17.2,,--,--
95,Bob Murdoch,1975-76,CGS,R,78,22,27,49,-13,53,0.63,9,19,0,0,3,0,166,13.3,,--,--
96,Gary Sabourin,1975-76,CGS,R,76,21,28,49,-7,33,0.64,4,10,0,0,3,0,172,12.2,,--,--
97,Hilliard Graves,1975-76,AFM,R,80,19,30,49,3,16,0.61,2,13,0,0,3,0,168,11.3,,--,--
98,Stan Gilbertson,1975-76,"WSH, PIT",L,79,26,22,48,-29,12,0.61,8,16,0,0,1,0,148,17.6,,--,--
99,Claude St. Sauveur,1975-76,AFM,C,79,24,24,48,-7,23,0.61,11,20,0,0,3,0,171,14.0,,--,--
100,Bobby Nystrom,1975-76,NYI,R,80,23,25,48,24,106,0.60,2,5,0,0,4,0,185,12.4,,--,--
101,Fred Stanfield,1975-76,BUF,L,80,18,30,48,5,4,0.60,2,13,1,1,3,0,112,16.1,,--,--
102,Dean Talafous,1975-76,MNS,C,79,18,30,48,-12,18,0.61,4,14,1,1,2,0,137,13.1,,--,--
103,Dave Gardner,1975-76,CGS,C,74,16,32,48,-4,8,0.65,2,16,0,0,1,0,157,10.2,,--,--
104,Don Saleski,1975-76,PHI,R,78,21,26,47,33,68,0.60,1,3,1,1,4,0,224,9.4,,--,--
105,Red Berenson,1975-76,STL,C,72,20,27,47,-10,47,0.65,9,22,2,3,1,0,171,11.7,,--,--
106,Ross Lonsberry,1975-76,PHI,L,80,19,28,47,30,87,0.59,4,9,0,0,0,0,209,9.1,,--,--
107,Eric Vail,1975-76,AFM,L,60,16,31,47,7,34,0.78,2,11,0,0,1,0,127,12.6,,--,--
108,Serge Savard,1975-76,MTL,D,71,8,39,47,52,38,0.66,1,9,1,1,1,0,112,7.1,,--,--
109,Bill Goldsworthy,1975-76,MNS,R,68,24,22,46,-19,47,0.68,6,11,0,0,3,0,174,13.8,,--,--
110,Nick Libett,1975-76,DET,L,80,20,26,46,-11,71,0.57,3,9,1,1,3,0,224,8.9,,--,--
111,Hartland Monahan,1975-76,WSH,R,80,17,29,46,-49,35,0.57,2,8,0,0,2,0,142,12.0,,--,--
112,Rick MacLeish,1975-76,PHI,C,51,22,23,45,6,16,0.88,6,17,1,1,4,0,222,9.9,,--,--
113,Wayne Dillon,1975-76,NYR,C,79,21,24,45,-10,10,0.57,3,5,0,0,1,0,138,15.2,,--,--
114,John Marks,1975-76,CHI,R,80,21,23,44,-3,43,0.55,6,12,1,1,4,0,152,13.8,,--,--
115,Don Kozak,1975-76,LAK,R,62,20,24,44,-4,94,0.71,7,11,0,0,4,0,81,24.7,,--,--
116,Vic Venasky,1975-76,LAK,C,80,18,26,44,-6,12,0.55,4,7,0,0,5,0,103,17.5,,--,--
117,Doug Risebrough,1975-76,MTL,C,80,16,28,44,18,180,0.55,1,8,0,0,3,0,143,11.2,,--,--
118,George Ferguson,1975-76,TOR,C,79,12,32,44,11,76,0.56,3,9,2,3,2,0,140,8.6,,--,--
119,Mike Corrigan,1975-76,LAK,L,71,22,21,43,-2,71,0.61,9,14,0,0,4,0,135,16.3,,--,--
120,Wilf Paiement,1975-76,KCS,R,57,21,22,43,-37,121,0.75,4,12,0,0,3,0,178,11.8,,--,--
121,Anthony White,1975-76,WSH,L,80,25,17,42,-41,56,0.53,7,11,0,0,2,0,166,15.1,,--,--
122,Ernie Hicke,1975-76,MNS,L,80,23,19,42,-31,77,0.53,6,14,0,0,4,0,185,12.4,,--,--
123,Bob Berry,1975-76,LAK,L,80,20,22,42,3,37,0.53,3,5,0,0,3,0,156,12.8,,--,--
124,Simon Nolet,1975-76,"KCS, PIT",R,80,19,23,42,-2,18,0.53,3,11,0,0,2,0,197,9.6,,--,--
125,Bob Girard,1975-76,CGS,L,80,16,26,42,-1,54,0.53,3,7,0,0,1,0,137,11.7,,--,--
126,Larry Goodenough,1975-76,PHI,D,77,8,34,42,45,83,0.55,5,20,0,0,2,0,149,5.4,,--,--
127,Jim Lorentz,1975-76,BUF,C,75,17,24,41,3,18,0.55,2,9,1,1,4,0,116,14.6,,--,--
128,Jerry Butler,1975-76,STL,R,66,17,24,41,0,75,0.62,1,5,0,1,3,0,154,11.0,,--,--
129,Jerry Korab,1975-76,BUF,D,65,13,28,41,18,85,0.63,3,11,0,1,1,0,146,8.9,,--,--
130,Pete Stemkowski,1975-76,NYR,C,75,13,28,41,-7,49,0.55,1,2,0,2,2,0,126,10.3,,--,--
131,Bill Flett,1975-76,AFM,R,78,23,17,40,9,30,0.51,1,2,2,2,3,0,171,13.5,,--,--
132,Dave Williams,1975-76,TOR,L,78,21,19,40,-1,299,0.51,3,6,0,0,3,0,150,14.0,,--,--
133,Inge Hammarstrom,1975-76,TOR,L,76,19,21,40,0,21,0.53,1,7,0,0,5,0,189,10.1,,--,--
134,Andre Savard,1975-76,BOS,C,79,17,23,40,4,60,0.51,0,1,0,0,3,0,182,9.3,,--,--
135,Dave Kryskow,1975-76,AFM,L,79,15,25,40,-6,65,0.51,1,3,0,0,2,0,120,12.5,,--,--
136,Larry Robinson,1975-76,MTL,D,80,10,30,40,50,59,0.50,2,7,0,0,0,0,130,7.7,,--,--
137,Pierre Jarry,1975-76,MNS,L,59,21,18,39,-8,32,0.66,3,7,0,0,0,0,143,14.7,,--,--
138,Tom Williams,1975-76,LAK,L,70,19,20,39,1,14,0.56,4,6,0,0,2,0,157,12.1,,--,--
139,Rey Comeau,1975-76,AFM,C,79,17,22,39,9,42,0.49,1,3,0,1,2,0,124,13.7,,--,--
140,Bob Dailey,1975-76,VAN,D,67,15,24,39,-6,119,0.58,9,19,0,0,3,0,187,8.0,,--,--
141,Brian Spencer,1975-76,BUF,L,77,13,26,39,13,70,0.51,0,0,0,0,1,0,84,15.5,,--,--
142,Randy Manery,1975-76,AFM,D,80,7,32,39,3,42,0.49,3,14,0,0,3,0,139,5.0,,--,--
143,Gerry O'Flaherty,1975-76,VAN,L,68,20,18,38,10,47,0.56,0,0,1,2,3,0,129,15.5,,--,--
144,Claude Larose,1975-76,STL,R,67,13,25,38,7,48,0.57,3,6,0,0,0,0,169,7.7,,--,--
145,Phil Russell,1975-76,CHI,D,74,9,29,38,-20,194,0.51,7,13,0,0,0,0,180,5.0,,--,--
146,Andre Boudrias,1975-76,VAN,L,71,7,31,38,-7,10,0.54,2,12,0,0,0,0,69,10.1,,--,--
147,Gary Bergman,1975-76,KCS,D,75,5,33,38,-52,82,0.51,1,15,0,0,1,0,125,4.0,,--,--
148,Darcy Rota,1975-76,CHI,L,79,20,17,37,-8,73,0.47,4,6,0,0,2,0,201,10.0,,--,--
149,Tom Bladon,1975-76,PHI,D,80,14,23,37,45,68,0.46,5,14,0,0,0,0,182,7.7,,--,--
150,Don Marcotte,1975-76,BOS,L,58,16,20,36,15,24,0.62,1,5,0,1,2,0,96,16.7,,--,--
151,Greg Polis,1975-76,NYR,R,79,15,21,36,-8,77,0.46,0,0,0,0,1,0,158,9.5,,--,--
152,Pat Hickey,1975-76,NYR,L,70,14,22,36,-29,36,0.51,0,8,0,0,1,0,157,8.9,,--,--
153,Dick Redmond,1975-76,CHI,D,53,9,27,36,1,25,0.68,5,17,0,2,1,0,165,5.5,,--,--
154,Andre Dupont,1975-76,PHI,D,75,9,27,36,41,214,0.48,3,11,0,1,2,0,139,6.5,,--,--
155,Walt Tkaczuk,1975-76,NYR,C,78,8,28,36,-11,56,0.46,1,4,0,1,1,0,142,5.6,,--,--
156,Jimmy Watson,1975-76,PHI,D,79,2,34,36,66,66,0.46,0,4,0,0,0,0,89,2.2,,--,--
157,Craig Patrick,1975-76,KCS,R,80,17,18,35,-24,14,0.44,3,5,1,1,0,0,143,11.9,,--,--
158,Larry Romanchych,1975-76,AFM,R,67,16,19,35,-6,8,0.52,6,12,0,0,2,0,110,14.5,,--,--
159,Jacques Richard,1975-76,BUF,L,73,12,23,35,3,31,0.48,3,5,0,0,5,0,104,11.5,,--,--
160,Murray Wilson,1975-76,MTL,L,59,11,24,35,25,36,0.59,2,4,1,1,1,0,73,15.1,,--,--
161,Bob Murdoch,1975-76,LAK,D,80,6,29,35,15,103,0.44,2,14,0,0,1,0,172,3.5,,--,--
162,Doug Jarvis,1975-76,MTL,C,80,5,30,35,17,16,0.44,0,5,1,4,1,0,92,5.4,,--,--
163,Garry Howatt,1975-76,NYI,L,80,21,13,34,25,197,0.42,0,0,0,0,2,0,115,18.3,,--,--
164,Chuck Arnason,1975-76,"PIT, KCS",R,69,21,13,34,-39,35,0.49,5,9,0,0,2,0,191,11.0,,--,--
165,Buster Harvey,1975-76,"AFM, KCS, DET",R,75,13,21,34,-39,31,0.45,1,4,0,0,0,0,148,8.8,,--,--
166,Gary Croteau,1975-76,KCS,R,79,19,14,33,-24,12,0.42,4,8,0,0,1,0,139,13.7,,--,--
167,Garry Monahan,1975-76,VAN,L,66,16,17,33,2,39,0.50,3,5,1,1,2,0,126,12.7,,--,--
168,Pierre Plante,1975-76,STL,R,74,14,19,33,-22,77,0.45,5,6,0,0,2,0,125,11.2,,--,--
169,Jack Valiquette,1975-76,TOR,C,45,10,23,33,-8,30,0.73,1,6,1,1,1,0,111,9.0,,--,--
170,Rick Lapointe,1975-76,DET,D,80,10,23,33,-2,95,0.41,2,5,0,0,0,0,106,9.4,,--,--
171,Jean Lemieux,1975-76,"AFM, WSH",D,66,10,23,33,-18,12,0.50,6,19,0,0,1,0,116,8.6,,--,--
172,Terry Harper,1975-76,DET,D,69,8,25,33,6,59,0.48,4,15,0,0,0,0,111,7.2,,--,--
173,Ron Sedlbauer,1975-76,VAN,L,56,19,13,32,-5,66,0.57,5,11,0,0,3,0,135,14.1,,--,--
174,Dave Schultz,1975-76,PHI,L,71,13,19,32,25,307,0.45,0,0,0,0,3,0,91,14.3,,--,--
175,Garnet Bailey,1975-76,WSH,L,67,13,19,32,-42,75,0.48,2,10,0,0,2,0,131,9.9,,--,--
176,Pat Boutette,1975-76,TOR,L,77,10,22,32,-1,140,0.42,2,7,0,0,2,0,92,10.9,,--,--
177,Bob Hess,1975-76,STL,D,78,9,23,32,3,58,0.41,2,9,2,2,2,0,117,7.7,,--,--
178,Bryan Hextall Jr.,1975-76,"DET, MNS",C,79,8,24,32,-20,113,0.41,3,12,1,1,1,0,106,7.5,,--,--
179,Dallas Smith,1975-76,BOS,D,77,7,25,32,42,103,0.42,0,0,0,0,0,0,125,5.6,,--,--
180,Robin Burns,1975-76,KCS,L,78,13,18,31,-40,37,0.40,2,6,0,0,0,0,145,9.0,,--,--
181,Dave Hudson,1975-76,KCS,C,74,11,20,31,-28,12,0.42,2,5,0,0,0,0,114,9.6,,--,--
182,Bobby Sheehan,1975-76,CHI,C,78,11,20,31,-4,18,0.40,2,5,0,0,0,0,129,8.5,,--,--
183,Mike Bloom,1975-76,DET,L,76,13,17,30,-20,99,0.39,1,3,0,0,1,0,130,10.0,,--,--
184,J.P. Bordeleau,1975-76,CHI,R,76,12,18,30,-9,6,0.39,1,6,0,1,2,0,71,16.9,,--,--
185,Phil Roberto,1975-76,"DET, KCS",R,74,8,22,30,-13,110,0.41,3,8,0,0,0,0,144,5.5,,--,--
186,Bruce Affleck,1975-76,STL,D,80,4,26,30,3,20,0.38,3,10,0,3,1,0,100,4.0,,--,--
187,Dave Forbes,1975-76,BOS,R,79,16,13,29,15,52,0.37,0,1,4,4,1,0,165,9.7,,--,--
188,Jim McKenny,1975-76,TOR,D,46,10,19,29,-7,19,0.63,4,8,0,0,0,0,76,13.2,,--,--
189,Bob Sirois,1975-76,"PHI, WSH",R,44,10,19,29,-33,6,0.66,4,11,0,0,0,0,109,9.2,,--,--
190,Barry Gibbs,1975-76,AFM,D,76,8,21,29,2,92,0.38,1,6,0,1,0,0,125,6.4,,--,--
191,Dave Burrows,1975-76,PIT,D,80,7,22,29,26,51,0.36,1,5,1,1,2,0,125,5.6,,--,--
192,Harvey Bennett,1975-76,"PIT, WSH",C,74,15,13,28,-21,92,0.38,2,2,0,0,2,0,92,16.3,,--,--
193,Bob Gainey,1975-76,MTL,L,78,15,13,28,20,57,0.36,1,1,2,3,1,0,155,9.7,,--,--
194,Bill Fairbairn,1975-76,NYR,R,80,13,15,28,-14,8,0.35,2,2,1,1,2,0,160,8.1,,--,--
195,Grant Mulvey,1975-76,CHI,R,64,11,17,28,-5,72,0.44,1,1,0,0,1,0,90,12.2,,--,--
196,Mickey Redmond,1975-76,DET,R,37,11,17,28,-17,10,0.76,2,8,0,0,3,0,123,8.9,,--,--
197,Ron Lalonde,1975-76,WSH,C,80,9,19,28,-27,19,0.35,2,4,1,1,0,0,92,9.8,,--,--
198,Blair Stewart,1975-76,WSH,L,74,13,14,27,-52,113,0.36,0,2,0,0,0,0,88,14.8,,--,--
199,Mario Tremblay,1975-76,MTL,R,71,11,16,27,5,88,0.38,1,4,0,0,2,0,94,11.7,,--,--
200,Mike Robitaille,1975-76,VAN,D,71,8,19,27,7,69,0.38,2,10,0,0,0,0,164,4.9,,--,--
201,Ed Kea,1975-76,AFM,D,78,8,19,27,18,101,0.35,1,5,0,0,0,0,125,6.4,,--,--
202,Bill Hajt,1975-76,BUF,D,80,6,21,27,41,48,0.34,0,2,0,0,0,0,117,5.1,,--,--
203,Tim Ecclestone,1975-76,AFM,L,69,6,21,27,7,30,0.39,1,3,1,3,0,0,117,5.1,,--,--
204,Ron Greschner,1975-76,NYR,D,77,6,21,27,-50,93,0.35,2,9,0,0,0,0,176,3.4,,--,--
205,Barry Wilkins,1975-76,PIT,D,75,0,27,27,0,106,0.36,0,2,0,3,0,0,68,0.0,,--,--
206,Randy Rota,1975-76,KCS,C,71,12,14,26,-39,14,0.37,2,3,0,0,1,0,146,8.2,,--,--
207,Frank St. Marseille,1975-76,LAK,R,68,10,16,26,-14,20,0.38,2,7,0,0,1,0,66,15.2,,--,--
208,Jim Moxey,1975-76,CGS,R,44,10,16,26,-10,33,0.59,2,7,0,0,0,0,106,9.4,,--,--
209,Andre St. Laurent,1975-76,NYI,C,67,9,17,26,14,56,0.39,0,0,0,0,2,0,101,8.9,,--,--
210,Fred Ahern,1975-76,CGS,R,44,17,8,25,-2,43,0.57,3,7,0,0,4,0,88,19.3,,--,--
211,Greg Joly,1975-76,WSH,D,54,8,17,25,-47,28,0.46,3,10,1,1,1,0,81,9.9,,--,--
212,Doug Gibson,1975-76,BOS,C,50,7,18,25,8,0,0.50,1,4,0,0,1,0,41,17.1,,--,--
213,Alain Daigle,1975-76,CHI,R,71,15,9,24,-18,15,0.34,8,10,0,0,2,0,85,17.6,,--,--
214,Gary Sargent,1975-76,LAK,D,63,8,16,24,-4,36,0.38,3,8,0,1,1,0,87,9.2,,--,--
215,Gerry Hart,1975-76,NYI,D,80,6,18,24,35,151,0.30,0,0,0,1,0,0,110,5.5,,--,--
216,Jim Schoenfeld,1975-76,BUF,D,56,2,22,24,40,114,0.43,0,2,0,1,0,0,112,1.8,,--,--
217,Joe Watson,1975-76,PHI,D,78,2,22,24,56,28,0.31,0,1,0,2,2,0,88,2.3,,--,--
218,Dennis Polonich,1975-76,DET,C,57,11,12,23,-9,302,0.40,1,2,0,0,0,0,97,11.3,,--,--
219,Ted Irvine,1975-76,STL,L,69,10,13,23,-11,80,0.33,2,3,0,0,2,0,105,9.5,,--,--
220,Danny Grant,1975-76,DET,L,39,10,13,23,-17,20,0.59,4,10,1,2,0,0,70,14.3,,--,--
221,Dwight Bialowas,1975-76,MNS,D,58,5,18,23,-9,22,0.40,5,13,0,0,1,0,87,5.7,,--,--
222,Larry Patey,1975-76,"CGS, STL",C,71,12,10,22,-20,49,0.31,3,7,1,1,0,0,105,11.4,,--,--
223,Jack Lynch,1975-76,WSH,D,79,9,13,22,-52,78,0.28,5,10,0,0,1,0,126,7.1,,--,--
224,Bob Neely,1975-76,TOR,R,69,9,13,22,-15,89,0.32,0,1,0,2,0,0,107,8.4,,--,--
225,Juha Widing,1975-76,LAK,C,67,7,15,22,-11,26,0.33,1,4,0,0,2,0,84,8.3,,--,--
