,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
59,Eddie Wiseman,1932-33,DET,R,43,8,8,16,,16,0.37,,,,,1,0,,--,,--,--
60,Pit Lepine,1932-33,MTL,C,46,8,8,16,,45,0.35,,,,,1,0,,--,,--,--
61,Murray Murdoch,1932-33,NYR,L,48,5,11,16,,23,0.33,,,,,0,0,,--,,--,--
62,Ken Doraty,1932-33,TOR,R,38,5,11,16,,16,0.42,,,,,0,0,,--,,--,--
63,Wildor Larochelle,1932-33,MTL,R,47,11,4,15,,27,0.32,,,,,2,1,,--,,--,--
64,Andy Blair,1932-33,TOR,C,43,6,9,15,,38,0.35,,,,,2,0,,--,,--,--
65,Ossie Asmundson,1932-33,NYR,C,48,5,10,15,,20,0.31,,,,,0,0,,--,,--,--
66,Don McFadyen,1932-33,CHI,C,48,5,10,15,,20,0.31,,,,,0,0,,--,,--,--
67,Butch Keeling,1932-33,NYR,L,47,8,6,14,,22,0.30,,,,,2,0,,--,,--,--
68,Cy Wentworth,1932-33,MMR,D,47,4,10,14,,48,0.30,,,,,0,0,,--,,--,--
69,Gus Forslund,1932-33,SEN,R,48,4,9,13,,2,0.27,,,,,1,0,,--,,--,--
70,Vic Ripley,1932-33,"CHI, BOS",L,38,4,9,13,,27,0.34,,,,,1,0,,--,,--,--
71,Roger Jenkins,1932-33,CHI,R,46,3,10,13,,42,0.28,,,,,0,0,,--,,--,--
72,Walter Jackson,1932-33,NYA,L,34,10,2,12,,6,0.35,,,,,2,1,,--,,--,--
73,Orville Heximer,1932-33,BOS,L,48,7,5,12,,12,0.25,,,,,1,0,,--,,--,--
74,Ott Heller,1932-33,NYR,D,40,5,7,12,,31,0.30,,,,,1,0,,--,,--,--
75,Ron Martin,1932-33,NYA,R,47,5,7,12,,6,0.26,,,,,1,0,,--,,--,--
76,Bill Thoms,1932-33,TOR,C,29,3,9,12,,15,0.41,,,,,1,0,,--,,--,--
77,Alex Smith,1932-33,"SEN, BOS",D,49,7,4,11,,72,0.22,,,,,1,0,,--,,--,--
78,Al Shields,1932-33,SEN,D,48,7,4,11,,119,0.23,,,,,1,0,,--,,--,--
79,Doug Young,1932-33,DET,D,48,5,6,11,,59,0.23,,,,,2,0,,--,,--,--
80,Lorne Duguid,1932-33,MMR,L,48,4,7,11,,38,0.23,,,,,0,0,,--,,--,--
81,Danny Cox,1932-33,SEN,L,47,4,7,11,,8,0.23,,,,,0,0,,--,,--,--
82,Sylvio Mantha,1932-33,MTL,D,48,4,7,11,,50,0.23,,,,,0,0,,--,,--,--
83,Duke Dutkowski,1932-33,NYA,D,48,4,7,11,,43,0.23,,,,,2,0,,--,,--,--
84,Ted Graham,1932-33,CHI,D,47,3,8,11,,57,0.23,,,,,0,0,,--,,--,--
85,Red Horner,1932-33,TOR,D,48,3,8,11,,144,0.23,,,,,0,0,,--,,--,--
86,Doug Brennan,1932-33,NYR,D,48,5,4,9,,91,0.19,,,,,0,1,,--,,--,--
87,Earl Roche,1932-33,"MMR, BOS, SEN",L,28,4,5,9,,6,0.32,,,,,1,2,,--,,--,--
88,John Gallagher,1932-33,"MMR, DET",D,41,4,5,9,,48,0.22,,,,,0,0,,--,,--,--
89,Leroy Goldsworthy,1932-33,DET,R,25,3,6,9,,6,0.36,,,,,0,0,,--,,--,--
90,Des Roche,1932-33,"MMR, SEN",R,21,3,6,9,,6,0.43,,,,,0,0,,--,,--,--
91,Art Chapman,1932-33,BOS,C,46,3,6,9,,19,0.20,,,,,1,0,,--,,--,--
92,Georges Mantha,1932-33,MTL,D,43,3,6,9,,10,0.21,,,,,0,0,,--,,--,--
93,George Owen,1932-33,BOS,D,34,6,2,8,,10,0.24,,,,,0,0,,--,,--,--
94,Albert Leduc,1932-33,MTL,D,48,5,3,8,,62,0.17,,,,,1,0,,--,,--,--
95,Clarence MacKenzie,1932-33,CHI,R,36,4,4,8,,13,0.22,,,,,1,0,,--,,--,--
96,Stewart Evans,1932-33,DET,D,48,2,6,8,,74,0.17,,,,,0,0,,--,,--,--
97,Merlyn Phillips,1932-33,"MMR, NYA",C,32,1,7,8,,10,0.25,,,,,0,0,,--,,--,--
98,Art Giroux,1932-33,MTL,R,40,5,2,7,,14,0.17,,,,,1,0,,--,,--,--
99,Gerry Carson,1932-33,MTL,D,48,5,2,7,,53,0.15,,,,,1,0,,--,,--,--
100,Wilf Starr,1932-33,NYA,C,26,4,3,7,,8,0.27,,,,,0,0,,--,,--,--
101,Frank Jerwa,1932-33,BOS,L,31,3,4,7,,23,0.23,,,,,0,0,,--,,--,--
102,Marty Burke,1932-33,"MTL, SEN",D,45,2,5,7,,36,0.16,,,,,2,0,,--,,--,--
103,George Hay,1932-33,DET,L,34,1,6,7,,9,0.21,,,,,1,0,,--,,--,--
104,Billy Burch,1932-33,"BOS, CHI",C,47,5,1,6,,6,0.13,,,,,3,0,,--,,--,--
105,Walt Buswell,1932-33,DET,D,46,2,4,6,,16,0.13,,,,,1,0,,--,,--,--
106,Art Coulter,1932-33,CHI,D,46,3,2,5,,53,0.11,,,,,2,0,,--,,--,--
107,Earl Seibert,1932-33,NYR,D,45,2,3,5,,92,0.11,,,,,0,0,,--,,--,--
108,Alex Levinsky,1932-33,TOR,D,48,1,4,5,,61,0.10,,,,,0,0,,--,,--,--
109,Tommy Filmore,1932-33,"NYA, BOS",R,35,1,4,5,,9,0.14,,,,,0,0,,--,,--,--
110,Leo Gaudreault,1932-33,MTL,L,24,2,2,4,,2,0.17,,,,,1,0,,--,,--,--
111,Leo Bourgeault,1932-33,"SEN, MTL",D,50,2,2,4,,27,0.08,,,,,0,0,,--,,--,--
112,Bert McInenly,1932-33,SEN,L,30,2,2,4,,8,0.13,,,,,0,0,,--,,--,--
113,Lloyd Klein,1932-33,NYA,L,15,2,2,4,,4,0.27,,,,,1,0,,--,,--,--
114,Hugh Plaxton,1932-33,MMR,L,17,1,3,4,,4,0.24,,,,,0,0,,--,,--,--
115,Armand Mondou,1932-33,MTL,L,24,1,3,4,,15,0.17,,,,,0,0,,--,,--,--
116,Clarence Abel,1932-33,CHI,D,47,0,4,4,,63,0.09,,,,,0,0,,--,,--,--
117,Gord Pettinger,1932-33,NYR,C,34,1,2,3,,18,0.09,,,,,0,0,,--,,--,--
118,Percy Galbraith,1932-33,BOS,L,47,1,2,3,,28,0.06,,,,,1,0,,--,,--,--
119,Harold Darragh,1932-33,TOR,L,19,1,2,3,,0,0.16,,,,,1,0,,--,,--,--
120,Hib Milks,1932-33,SEN,L,16,0,3,3,,0,0.19,,,,,0,0,,--,,--,--
121,Charlie Sands,1932-33,TOR,C,3,0,3,3,,0,1.00,,,,,0,0,,--,,--,--
122,Gizzy Hart,1932-33,MTL,L,18,0,3,3,,0,0.17,,,,,0,0,,--,,--,--
123,Archie Wilcox,1932-33,MMR,R,47,0,3,3,,37,0.06,,,,,0,0,,--,,--,--
124,Eddie Burke,1932-33,NYA,R,15,2,0,2,,4,0.13,,,,,0,0,,--,,--,--
125,Gord Kuhn,1932-33,NYA,R,9,1,1,2,,4,0.22,,,,,1,0,,--,,--,--
126,Hago Harrington,1932-33,MTL,L,24,1,1,2,,12,0.08,,,,,0,0,,--,,--,--
127,Ron Moffat,1932-33,DET,L,24,1,1,2,,6,0.08,,,,,0,0,,--,,--,--
128,Bill Regan,1932-33,NYA,D,15,1,1,2,,14,0.13,,,,,0,0,,--,,--,--
129,Gus Marker,1932-33,DET,R,13,1,1,2,,8,0.15,,,,,0,0,,--,,--,--
130,Stew Adams,1932-33,TOR,L,8,0,2,2,,0,0.25,,,,,0,0,,--,,--,--
131,John Keating,1932-33,NYA,L,13,0,2,2,,11,0.15,,,,,0,0,,--,,--,--
132,Red Dutton,1932-33,NYA,D,43,0,2,2,,74,0.05,,,,,0,0,,--,,--,--
133,Helge Bostrom,1932-33,CHI,D,20,1,0,1,,14,0.05,,,,,1,0,,--,,--,--
134,Lionel Hitchman,1932-33,BOS,D,45,0,1,1,,34,0.02,,,,,0,0,,--,,--,--
135,Harvey Rockburn,1932-33,SEN,D,16,0,1,1,,39,0.06,,,,,0,0,,--,,--,--
136,Eddie Convey,1932-33,NYA,L,13,0,1,1,,12,0.08,,,,,0,0,,--,,--,--
137,Bert Burry,1932-33,SEN,D,4,0,0,0,,0,--,,,,,0,0,,--,,--,--
138,Paul Raymond,1932-33,MTL,R,16,0,0,0,,0,--,,,,,0,0,,--,,--,--
139,Lou Holmes,1932-33,CHI,C,18,0,0,0,,0,--,,,,,0,0,,--,,--,--
140,Bob Davis,1932-33,DET,R,3,0,0,0,,0,--,,,,,0,0,,--,,--,--
141,Leo Murray,1932-33,MTL,C,6,0,0,0,,2,--,,,,,0,0,,--,,--,--
142,Joe Thorsteinson,1932-33,NYA,R,4,0,0,0,,0,--,,,,,0,0,,--,,--,--
143,Len Grosvenor,1932-33,MTL,C,4,0,0,0,,0,--,,,,,0,0,,--,,--,--
144,Vern Ayres,1932-33,NYA,D,48,0,0,0,,77,--,,,,,0,0,,--,,--,--
145,Art Alexandre,1932-33,MTL,L,1,0,0,0,,0,--,,,,,0,0,,--,,--,--
146,Mickey Blake,1932-33,MMR,L,1,0,0,0,,0,--,,,,,0,0,,--,,--,--
147,Art Wiebe,1932-33,CHI,D,4,0,0,0,,0,--,,,,,0,0,,--,,--,--
148,Dutch Gainor,1932-33,SEN,C,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
149,Walt McCartney,1932-33,MTL,L,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
150,Gerry Lowrey,1932-33,SEN,L,7,0,0,0,,0,--,,,,,0,0,,--,,--,--
151,Dave Downie,1932-33,TOR,C,11,0,0,0,,2,--,,,,,0,0,,--,,--,--
152,Andy Bellemer,1932-33,MMR,D,15,0,0,0,,0,--,,,,,0,0,,--,,--,--
153,Emil Hanson,1932-33,DET,R,7,0,0,0,,6,--,,,,,0,0,,--,,--,--
154,Stan McCabe,1932-33,MMR,L,1,0,0,0,,0,--,,,,,0,0,,--,,--,--
155,Reg Noble,1932-33,"DET, MMR",C,25,0,0,0,,22,--,,,,,0,0,,--,,--,--
156,Harold Starr,1932-33,"SEN, MTL",D,46,0,0,0,,36,--,,,,,0,0,,--,,--,--
