,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
74,Bob Dillabough,1966-67,BOS,C,60,6,12,18,-16,14,0.30,0,1,1,1,1,0,73,8.2,,--,--
75,Ted Harris,1966-67,MTL,D,65,2,16,18,1,86,0.28,1,1,0,1,0,0,49,4.1,,--,--
76,Mike Walton,1966-67,TOR,C,31,7,10,17,1,13,0.55,4,7,0,0,0,0,72,9.7,,--,--
77,Howie Young,1966-67,DET,D,44,3,14,17,-3,100,0.39,0,3,0,1,1,0,90,3.3,,--,--
78,Leon Rochefort,1966-67,MTL,R,27,9,7,16,11,6,0.59,0,0,0,0,3,0,63,14.3,,--,--
79,Ray Cullen,1966-67,DET,C,27,8,8,16,-2,8,0.59,0,2,0,0,1,0,37,21.6,,--,--
80,Ted Green,1966-67,BOS,D,47,6,10,16,-10,67,0.34,5,8,0,0,1,0,64,9.4,,--,--
81,Terry Harper,1966-67,MTL,D,56,0,16,16,21,99,0.29,0,0,0,0,0,0,44,0.0,,--,--
82,Gilles Marotte,1966-67,BOS,D,67,7,8,15,-41,112,0.22,1,2,1,1,0,0,203,3.4,,--,--
83,Jim Neilson,1966-67,NYR,D,62,4,11,15,-11,68,0.24,0,1,0,1,2,0,139,2.9,,--,--
84,Joe Watson,1966-67,BOS,D,70,2,13,15,-7,38,0.21,1,1,0,0,0,0,66,3.0,,--,--
85,Marcel Pronovost,1966-67,TOR,D,58,2,12,14,23,28,0.24,0,0,0,1,0,0,41,4.9,,--,--
86,Wayne Hillman,1966-67,NYR,D,67,2,12,14,-13,43,0.21,0,0,0,0,1,0,64,3.1,,--,--
87,Kent Douglas,1966-67,TOR,D,39,2,12,14,-6,48,0.36,1,5,0,0,0,0,73,2.7,,--,--
88,Allan Stanley,1966-67,TOR,D,53,1,12,13,7,20,0.25,0,0,0,0,0,0,36,2.8,,--,--
89,Arnie Brown,1966-67,NYR,D,69,2,10,12,6,59,0.17,0,0,0,1,0,0,89,2.2,,--,--
90,Jean Ratelle,1966-67,NYR,C,41,6,5,11,-8,4,0.27,2,3,0,0,1,0,51,11.8,,--,--
91,Wally Boyer,1966-67,CHI,C,42,5,6,11,-3,15,0.26,1,1,0,0,1,0,27,18.5,,--,--
92,John Brenneman,1966-67,TOR,L,41,6,4,10,-5,4,0.24,0,0,1,1,0,0,44,13.6,,--,--
93,Bob Baun,1966-67,TOR,D,54,2,8,10,-1,83,0.19,0,1,0,1,0,0,62,3.2,,--,--
94,Bert Marshall,1966-67,DET,D,57,0,10,10,16,68,0.18,0,0,0,0,0,0,61,0.0,,--,--
95,Ken Schinkel,1966-67,NYR,R,20,6,3,9,1,0,0.45,0,0,2,2,2,0,40,15.0,,--,--
96,Bob Woytowich,1966-67,BOS,D,65,2,7,9,-23,43,0.14,0,0,0,0,0,0,63,3.2,,--,--
97,Skip Krake,1966-67,BOS,C,15,6,2,8,-1,4,0.53,2,3,0,0,0,0,31,19.4,,--,--
98,Jean-Guy Talbot,1966-67,MTL,D,68,3,5,8,-4,51,0.12,0,0,2,2,1,0,28,10.7,,--,--
99,Bill Goldsworthy,1966-67,BOS,R,18,3,5,8,1,24,0.44,0,1,0,0,0,0,37,8.1,,--,--
100,Parker MacDonald,1966-67,DET,C,16,3,5,8,-7,2,0.50,1,2,0,0,3,0,38,7.9,,--,--
101,Pete Goegan,1966-67,DET,D,31,2,6,8,-9,12,0.26,1,3,0,0,0,0,44,4.5,,--,--
102,Murray Hall,1966-67,DET,R,12,4,3,7,1,4,0.58,0,0,0,0,0,0,15,26.7,,--,--
103,Bill Hicke,1966-67,NYR,R,48,3,4,7,-17,11,0.15,0,1,0,0,0,0,50,6.0,,--,--
104,Red Berenson,1966-67,NYR,C,30,0,5,5,-5,2,0.17,0,0,0,0,0,0,46,0.0,,--,--
105,Doug Roberts,1966-67,DET,R,13,3,1,4,-8,0,0.31,0,0,0,0,1,0,25,12.0,,--,--
106,J.P. Parise,1966-67,BOS,L,18,2,2,4,-3,10,0.22,0,0,0,0,0,0,25,8.0,,--,--
107,Bob Wall,1966-67,DET,D,31,2,2,4,-9,26,0.13,0,0,0,0,0,0,36,5.5,,--,--
108,Peter Mahovlich,1966-67,DET,C,34,1,3,4,-8,16,0.12,0,0,0,0,0,0,47,2.1,,--,--
109,Al MacNeil,1966-67,NYR,D,58,0,4,4,9,44,0.07,0,0,0,0,0,0,27,0.0,,--,--
110,Jimmy Roberts,1966-67,MTL,D,63,3,0,3,-6,16,0.05,0,0,0,0,0,0,49,6.1,,--,--
111,Wayne Rivers,1966-67,BOS,R,8,2,1,3,-3,6,0.38,0,0,0,0,0,0,21,9.5,,--,--
112,Bob McCord,1966-67,DET,D,14,1,2,3,-3,27,0.21,0,0,0,0,0,0,26,3.8,,--,--
113,Matt Ravlich,1966-67,CHI,D,62,0,3,3,1,39,0.05,0,0,0,0,0,0,18,0.0,,--,--
114,Carol Vadnais,1966-67,MTL,D,11,0,3,3,5,35,0.27,0,0,0,0,0,0,10,0.0,,--,--
115,Noel Price,1966-67,MTL,D,24,0,3,3,1,8,0.13,0,0,0,0,0,0,18,0.0,,--,--
116,Ab McDonald,1966-67,DET,L,12,2,0,2,-3,2,0.17,0,0,0,0,0,0,26,7.7,,--,--
117,Brit Selby,1966-67,TOR,L,6,1,1,2,1,0,0.33,0,0,0,0,0,0,2,50.0,,--,--
118,Rod Seiling,1966-67,NYR,D,12,1,1,2,1,6,0.17,0,0,0,0,0,0,16,6.3,,--,--
119,Bob Falkenberg,1966-67,DET,D,16,1,1,2,-9,10,0.13,0,0,0,0,0,0,17,5.9,,--,--
120,Wayne Smith,1966-67,CHI,D,2,1,1,2,7,2,1.00,0,0,0,0,0,0,2,50.0,,--,--
121,Val Fonteyne,1966-67,DET,L,31,1,1,2,-4,0,0.06,0,0,0,1,0,0,10,10.0,,--,--
122,Don Awrey,1966-67,BOS,D,4,1,0,1,-8,6,0.25,0,0,0,0,0,0,4,25.0,,--,--
123,Fred Stanfield,1966-67,CHI,L,10,1,0,1,-3,0,0.10,0,0,0,0,0,0,4,25.0,,--,--
124,Wayne Carleton,1966-67,TOR,L,5,1,0,1,-3,12,0.20,1,1,0,0,0,0,9,11.1,,--,--
125,Jim McKenny,1966-67,TOR,D,6,1,0,1,1,0,0.17,0,0,0,0,0,0,1,100.0,,--,--
126,Garry Peters,1966-67,MTL,C,4,0,1,1,0,2,0.25,0,0,0,0,0,0,6,0.0,,--,--
127,Dallas Smith,1966-67,BOS,D,32,0,1,1,-11,22,0.03,0,0,0,1,0,0,17,0.0,,--,--
128,Andre Boudrias,1966-67,MTL,L,2,0,1,1,-2,0,0.50,0,0,0,0,0,0,3,0.0,,--,--
129,Gary Doak,1966-67,BOS,D,30,0,1,1,-12,50,0.03,0,0,0,0,0,0,23,0.0,,--,--
130,Bryan Watson,1966-67,DET,D,48,0,1,1,-13,66,0.02,0,0,0,0,0,0,24,0.0,,--,--
131,Ross Lonsberry,1966-67,BOS,L,8,0,1,1,0,2,0.13,0,0,0,0,0,0,9,0.0,,--,--
132,Warren Godfrey,1966-67,DET,D,2,0,0,0,1,0,--,0,0,0,0,0,0,0,0.0,,--,--
133,Jimmy Peters,1966-67,DET,C,2,0,0,0,0,0,--,0,0,0,0,0,0,4,0.0,,--,--
134,Jim Johnson,1966-67,NYR,C,2,0,0,0,0,0,--,0,0,0,0,0,0,1,0.0,,--,--
135,Glen Sather,1966-67,BOS,L,5,0,0,0,-1,0,--,0,0,0,0,0,0,7,0.0,,--,--
136,Doug Robinson,1966-67,NYR,L,1,0,0,0,0,0,--,0,0,0,0,0,0,1,0.0,,--,--
137,Serge Savard,1966-67,MTL,D,2,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
138,Ted Hodgson,1966-67,BOS,R,4,0,0,0,0,0,--,0,0,0,0,0,0,1,0.0,,--,--
139,Dick Gamble,1966-67,TOR,L,1,0,0,0,0,0,--,0,0,0,0,0,0,1,0.0,,--,--
140,Doug Harvey,1966-67,DET,D,2,0,0,0,-1,0,--,0,0,0,0,0,0,0,0.0,,--,--
141,Ron Buchanan,1966-67,BOS,C,3,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
142,Craig Cameron,1966-67,DET,R,1,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
143,Brent Imlach,1966-67,TOR,C,1,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
144,Derek Sanderson,1966-67,BOS,C,2,0,0,0,-1,0,--,0,0,0,0,0,0,2,0.0,,--,--
145,Dave Rochefort,1966-67,DET,C,1,0,0,0,-1,0,--,0,0,0,0,0,0,0,0.0,,--,--
146,Bart Crashley,1966-67,DET,D,2,0,0,0,-2,2,--,0,0,0,0,0,0,1,0.0,,--,--
147,Ted Taylor,1966-67,DET,L,2,0,0,0,1,0,--,0,0,0,0,0,0,1,0.0,,--,--
148,Gerry Abel,1966-67,DET,L,1,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
149,Larry Mickey,1966-67,NYR,R,8,0,0,0,-1,2,--,0,0,0,0,0,0,3,0.0,,--,--
150,Duane Rupp,1966-67,TOR,D,3,0,0,0,-3,0,--,0,0,0,0,0,0,4,0.0,,--,--
151,Real Lemieux,1966-67,DET,L,1,0,0,0,0,0,--,0,0,0,0,0,0,0,0.0,,--,--
152,Barry Wilkins,1966-67,BOS,D,1,0,0,0,-1,0,--,0,0,0,0,0,0,1,0.0,,--,--
153,Jean Gauthier,1966-67,MTL,D,2,0,0,0,-4,2,--,0,0,0,0,0,0,3,0.0,,--,--
154,John Miszuk,1966-67,CHI,D,3,0,0,0,0,0,--,0,0,0,0,0,0,2,0.0,,--,--
155,Nick Beverley,1966-67,BOS,D,2,0,0,0,0,0,--,0,0,0,0,0,0,2,0.0,,--,--
156,Gary Jarrett,1966-67,DET,L,4,0,0,0,-3,0,--,0,0,0,0,0,0,10,0.0,,--,--
157,Bob Plager,1966-67,NYR,D,1,0,0,0,-1,0,--,0,0,0,0,0,0,0,0.0,,--,--
