,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
23,Woody Dumart,1938-39,BOS,L,46,14,15,29,,2,0.63,1,2,0,0,1,0,,--,,--,--
24,Lynn Patrick,1938-39,NYR,C,35,8,21,29,,25,0.83,1,2,0,0,0,0,,--,,--,--
25,Dutch Hiller,1938-39,NYR,L,48,10,18,28,,22,0.58,1,1,0,0,1,1,,--,,--,--
26,Cecil Dillon,1938-39,NYR,R,48,12,15,27,,6,0.56,0,2,1,1,4,0,,--,,--,--
27,Busher Jackson,1938-39,TOR,L,42,10,17,27,,12,0.64,1,1,0,1,1,0,,--,,--,--
28,Flash Hollett,1938-39,BOS,D,44,10,17,27,,35,0.61,1,4,0,0,3,0,,--,,--,--
29,Doc Romnes,1938-39,"CHI, TOR",L,48,7,20,27,,0,0.56,0,3,0,1,3,0,,--,,--,--
30,Herb Cain,1938-39,MTL,L,45,13,13,26,,26,0.58,2,5,0,0,1,0,,--,,--,--
31,Dit Clapper,1938-39,BOS,R,42,13,13,26,,22,0.62,1,2,0,0,2,1,,--,,--,--
32,Art Jackson,1938-39,NYA,C,48,12,14,26,,15,0.54,1,2,2,2,2,0,,--,,--,--
33,Murph Chamberlain,1938-39,TOR,L,48,10,16,26,,32,0.54,3,12,0,1,0,0,,--,,--,--
34,Carl Liscombe,1938-39,DET,L,48,8,18,26,,13,0.54,0,2,1,1,0,1,,--,,--,--
35,Mac Colville,1938-39,NYR,R,48,7,19,26,,24,0.54,0,2,0,0,2,0,,--,,--,--
36,Joffre Desilets,1938-39,CHI,R,48,11,13,24,,28,0.50,1,2,0,0,2,0,,--,,--,--
37,Gord Pettinger,1938-39,BOS,C,48,11,13,24,,8,0.50,0,2,2,2,0,0,,--,,--,--
38,Ott Heller,1938-39,NYR,D,48,0,23,23,,42,0.48,0,4,0,0,0,0,,--,,--,--
39,John Sorrell,1938-39,NYA,L,48,13,9,22,,10,0.46,1,2,0,0,2,0,,--,,--,--
40,Pep Kelly,1938-39,TOR,R,48,11,11,22,,12,0.46,2,3,1,3,4,0,,--,,--,--
41,Ray Getliffe,1938-39,BOS,C,43,10,12,22,,11,0.51,0,0,0,0,2,0,,--,,--,--
42,Bill Thoms,1938-39,"TOR, CHI",C,48,7,15,22,,20,0.46,2,3,0,0,2,0,,--,,--,--
43,Charlie Conacher,1938-39,DET,R,40,7,15,22,,39,0.55,1,5,0,0,1,0,,--,,--,--
44,Art Chapman,1938-39,NYA,C,43,3,19,22,,2,0.51,1,3,0,0,0,0,,--,,--,--
45,Nick Metz,1938-39,TOR,L,47,11,10,21,,15,0.45,5,10,2,2,2,0,,--,,--,--
46,Mush March,1938-39,CHI,R,46,10,11,21,,29,0.46,6,11,0,0,2,0,,--,,--,--
47,Lou Trudel,1938-39,MTL,L,31,8,13,21,,2,0.68,0,3,0,0,2,0,,--,,--,--
48,Babe Pratt,1938-39,NYR,D,48,2,19,21,,20,0.44,1,4,0,1,0,0,,--,,--,--
49,Gus Giesebrecht,1938-39,DET,C,28,10,10,20,,2,0.71,2,7,0,0,3,0,,--,,--,--
50,Cully Dahlstrom,1938-39,CHI,C,48,6,14,20,,2,0.42,1,2,0,0,1,0,,--,,--,--
51,Mel Hill,1938-39,BOS,R,46,10,9,19,,16,0.41,0,0,0,0,3,0,,--,,--,--
52,Hooley Smith,1938-39,NYA,C,48,8,11,19,,18,0.40,0,1,0,0,0,0,,--,,--,--
53,Rod Lorrain,1938-39,MTL,R,38,10,8,18,,0,0.47,2,2,0,0,0,0,,--,,--,--
54,Polly Drouin,1938-39,MTL,L,28,7,11,18,,2,0.64,1,2,0,0,2,1,,--,,--,--
55,Eddie Shore,1938-39,BOS,D,44,4,14,18,,47,0.41,1,4,0,0,0,0,,--,,--,--
56,Hec Kilrea,1938-39,DET,L,48,8,9,17,,8,0.35,1,1,0,2,2,0,,--,,--,--
57,Gus Marker,1938-39,TOR,R,29,9,7,16,,11,0.55,0,0,1,2,2,1,,--,,--,--
58,Eddie Wares,1938-39,DET,R,30,8,8,16,,10,0.53,1,5,0,1,2,0,,--,,--,--
59,Ebbie Goodfellow,1938-39,DET,C,48,8,8,16,,36,0.33,0,2,0,0,1,0,,--,,--,--
60,Cooney Weiland,1938-39,BOS,C,45,7,9,16,,7,0.36,1,2,1,3,1,0,,--,,--,--
61,Herbie Lewis,1938-39,DET,L,42,6,10,16,,8,0.38,3,6,0,0,2,0,,--,,--,--
62,Bill Summerhill,1938-39,MTL,R,43,6,10,16,,28,0.37,1,4,0,0,1,0,,--,,--,--
63,Alex Motter,1938-39,DET,C,44,5,11,16,,17,0.36,0,1,0,0,1,0,,--,,--,--
64,Joe Jerwa,1938-39,NYA,D,47,4,12,16,,52,0.34,0,0,1,2,0,0,,--,,--,--
65,Babe Siebert,1938-39,MTL,L,44,9,6,15,,36,0.34,3,5,0,0,0,0,,--,,--,--
66,Earl Robinson,1938-39,CHI,R,48,9,6,15,,13,0.31,0,0,0,0,1,0,,--,,--,--
67,Paul Thompson,1938-39,CHI,L,33,5,10,15,,33,0.45,0,3,0,1,0,0,,--,,--,--
68,Earl Seibert,1938-39,CHI,D,48,4,11,15,,57,0.31,1,4,1,1,0,0,,--,,--,--
69,Russ Blinco,1938-39,CHI,C,48,3,12,15,,2,0.31,0,1,0,0,1,0,,--,,--,--
70,George Parsons,1938-39,TOR,L,43,7,7,14,,14,0.33,1,4,0,0,1,0,,--,,--,--
71,Bob Davidson,1938-39,TOR,L,47,4,10,14,,29,0.30,1,1,0,1,0,0,,--,,--,--
72,Red Horner,1938-39,TOR,D,48,4,10,14,,85,0.29,0,1,1,2,0,0,,--,,--,--
73,Leroy Goldsworthy,1938-39,NYA,R,48,3,11,14,,10,0.29,0,2,0,0,1,0,,--,,--,--
74,Pete Kelly,1938-39,DET,R,32,4,9,13,,4,0.41,0,0,0,0,0,0,,--,,--,--
75,Charlie Sands,1938-39,BOS,C,38,7,5,12,,10,0.32,0,0,0,0,2,0,,--,,--,--
76,George Allen,1938-39,NYR,L,19,6,6,12,,10,0.63,1,3,1,1,3,0,,--,,--,--
77,Baldy Northcott,1938-39,CHI,D,46,5,7,12,,9,0.26,0,1,0,0,0,0,,--,,--,--
78,Art Coulter,1938-39,NYR,D,44,4,8,12,,58,0.27,0,1,0,1,1,0,,--,,--,--
79,Jack Crawford,1938-39,BOS,D,48,4,8,12,,12,0.25,0,0,0,0,3,0,,--,,--,--
80,Bob Gracie,1938-39,"MTL, CHI",C,38,4,8,12,,31,0.32,0,3,1,1,0,0,,--,,--,--
81,Mud Bruneteau,1938-39,DET,R,20,4,7,11,,0,0.55,1,3,0,0,1,0,,--,,--,--
82,Walt Buswell,1938-39,MTL,D,46,3,8,11,,10,0.24,1,3,0,0,3,0,,--,,--,--
83,Muzz Patrick,1938-39,NYR,D,48,1,10,11,,70,0.23,0,0,0,0,0,0,,--,,--,--
84,Georges Mantha,1938-39,MTL,D,25,5,5,10,,6,0.40,2,2,0,0,1,0,,--,,--,--
85,Armand Mondou,1938-39,MTL,L,34,3,7,10,,2,0.29,0,1,0,0,0,0,,--,,--,--
86,Bingo Kampman,1938-39,TOR,D,41,2,8,10,,52,0.24,0,4,0,0,1,0,,--,,--,--
87,George Brown,1938-39,MTL,C,18,1,9,10,,10,0.56,1,3,0,0,0,0,,--,,--,--
88,Jack Portland,1938-39,BOS,D,48,4,5,9,,46,0.19,0,0,0,0,2,0,,--,,--,--
89,Stewart Evans,1938-39,MTL,D,43,2,7,9,,58,0.21,0,4,0,0,0,0,,--,,--,--
90,Jimmy Ward,1938-39,MTL,R,36,4,3,7,,0,0.19,1,1,0,0,0,0,,--,,--,--
91,Jimmy Fowler,1938-39,TOR,D,39,1,6,7,,9,0.18,0,3,0,0,0,0,,--,,--,--
92,Reg Hamilton,1938-39,TOR,D,48,0,7,7,,54,0.15,0,0,0,0,0,0,,--,,--,--
93,Bucko McDonald,1938-39,"DET, TOR",D,47,3,3,6,,22,0.13,0,0,0,0,2,0,,--,,--,--
94,Joe Cooper,1938-39,CHI,D,17,3,3,6,,10,0.35,0,0,0,0,0,0,,--,,--,--
95,Des Smith,1938-39,MTL,D,16,3,3,6,,8,0.38,0,0,0,0,0,0,,--,,--,--
96,Jack Shill,1938-39,CHI,C,28,2,4,6,,4,0.21,0,0,0,0,0,0,,--,,--,--
97,Doug Young,1938-39,DET,D,42,1,5,6,,16,0.14,0,0,0,0,0,0,,--,,--,--
98,John Gallagher,1938-39,NYA,D,43,1,5,6,,22,0.14,0,0,0,0,0,0,,--,,--,--
99,Ralph Bowman,1938-39,DET,D,43,2,3,5,,26,0.12,0,0,0,0,0,0,,--,,--,--
100,Charlie Mason,1938-39,"DET, CHI",R,17,1,4,5,,0,0.29,0,0,0,0,0,0,,--,,--,--
101,Phil Besler,1938-39,"CHI, DET",R,22,1,4,5,,18,0.23,0,0,0,0,1,0,,--,,--,--
102,Roger Jenkins,1938-39,"CHI, NYA",R,41,2,2,4,,6,0.10,0,0,1,1,0,0,,--,,--,--
103,Alex Levinsky,1938-39,CHI,D,30,1,3,4,,36,0.13,0,1,0,0,0,0,,--,,--,--
104,Don Deacon,1938-39,DET,L,6,1,3,4,,2,0.67,0,0,0,0,1,0,,--,,--,--
105,Wilf Field,1938-39,NYA,D,48,1,3,4,,37,0.08,0,0,0,0,0,0,,--,,--,--
106,Art Wiebe,1938-39,CHI,D,47,1,2,3,,24,0.06,0,0,0,0,0,0,,--,,--,--
107,Cy Wentworth,1938-39,MTL,D,45,0,3,3,,12,0.07,0,1,0,0,0,0,,--,,--,--
108,Dave Trottier,1938-39,DET,L,11,1,1,2,,16,0.18,0,0,0,0,0,0,,--,,--,--
109,Joe Krol,1938-39,NYR,L,1,1,1,2,,0,2.00,0,0,0,0,0,0,,--,,--,--
110,Sid Abel,1938-39,DET,C,15,1,1,2,,0,0.13,0,0,0,0,1,0,,--,,--,--
111,Don Grosso,1938-39,DET,L,1,1,1,2,,0,2.00,0,1,0,0,0,0,,--,,--,--
112,Buck Jones,1938-39,DET,D,11,0,2,2,,6,0.18,0,0,0,0,0,0,,--,,--,--
113,Red Goupille,1938-39,MTL,D,18,0,2,2,,24,0.11,0,0,0,0,0,0,,--,,--,--
114,Marcel Tremblay,1938-39,MTL,R,10,0,2,2,,0,0.20,0,0,0,0,0,0,,--,,--,--
115,Jack Church,1938-39,TOR,D,3,0,2,2,,2,0.67,0,0,0,0,0,0,,--,,--,--
116,Jack Keating,1938-39,DET,L,1,1,0,1,,2,1.00,0,0,0,0,0,0,,--,,--,--
117,Bill MacKenzie,1938-39,CHI,D,47,1,0,1,,36,0.02,0,0,0,0,0,0,,--,,--,--
118,Connie Brown,1938-39,DET,C,2,1,0,1,,0,0.50,0,0,0,0,1,0,,--,,--,--
119,Ab DeMarco Sr.,1938-39,CHI,C,2,1,0,1,,0,0.50,0,0,0,0,0,0,,--,,--,--
120,Larry Aurie,1938-39,DET,R,1,1,0,1,,0,1.00,0,0,0,0,0,0,,--,,--,--
121,Pete Langelle,1938-39,TOR,C,2,1,0,1,,0,0.50,0,0,0,0,0,0,,--,,--,--
122,Bill Carse,1938-39,NYR,C,1,0,1,1,,0,1.00,0,0,0,0,0,0,,--,,--,--
123,Larry Molyneaux,1938-39,NYR,D,43,0,1,1,,18,0.02,0,0,0,0,0,0,,--,,--,--
124,Jack Stewart,1938-39,DET,D,32,0,1,1,,18,0.03,0,0,0,0,0,0,,--,,--,--
125,Murray Armstrong,1938-39,TOR,C,3,0,1,1,,0,0.33,0,0,0,0,0,0,,--,,--,--
126,Red Hamill,1938-39,BOS,L,6,0,1,1,,0,0.17,0,0,0,0,0,0,,--,,--,--
127,Gus Mancuso,1938-39,MTL,R,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
128,Buzz Boll,1938-39,TOR,L,11,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
129,Don Willson,1938-39,MTL,C,4,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
130,Bill Thomson,1938-39,DET,C,4,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
131,Terry Reardon,1938-39,BOS,C,4,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
132,Harry Frost,1938-39,BOS,R,2,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
133,Pat McReavy,1938-39,BOS,C,6,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
134,Allan Murray,1938-39,NYA,D,18,0,0,0,,8,--,0,0,0,0,0,0,,--,,--,--
135,Norm Mann,1938-39,TOR,R,16,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
136,Eddie Bush,1938-39,DET,D,8,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
137,Ken Kilrea,1938-39,DET,L,1,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
138,John Sherf,1938-39,DET,L,3,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
139,Jack Shewchuk,1938-39,BOS,D,3,0,0,0,,2,--,0,0,0,0,0,0,,--,,--,--
140,Red Heron,1938-39,TOR,C,6,0,0,0,,0,--,0,0,0,0,0,0,,--,,--,--
141,Red Beattie,1938-39,NYA,L,12,0,0,0,,5,--,0,0,0,0,0,0,,--,,--,--
