,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
1,Gordie Howe,1956-57,DET,R,70,44,45,89,,74,1.27,15,31,0,1,6,0,,--,,--,--
2,Ted Lindsay,1956-57,DET,L,70,30,55,85,,103,1.21,6,25,1,1,4,0,,--,,--,--
3,Jean Beliveau,1956-57,MTL,C,69,33,51,84,,105,1.22,12,30,0,0,4,0,,--,,--,--
4,Andy Bathgate,1956-57,NYR,R,70,27,50,77,,60,1.10,6,27,2,2,3,0,,--,,--,--
5,Ed Litzenberger,1956-57,CHI,C,70,32,32,64,,48,0.91,1,12,1,1,3,0,,--,,--,--
6,Maurice Richard,1956-57,MTL,R,63,33,29,62,,74,0.98,12,22,0,0,2,0,,--,,--,--
7,Don McKenney,1956-57,BOS,C,69,21,39,60,,31,0.87,3,7,0,0,1,0,,--,,--,--
8,Dickie Moore,1956-57,MTL,L,70,29,29,58,,56,0.83,13,21,0,0,10,0,,--,,--,--
9,Henri Richard,1956-57,MTL,C,63,18,36,54,,71,0.86,3,16,0,0,2,0,,--,,--,--
10,Norm Ullman,1956-57,DET,C,64,16,36,52,,47,0.81,6,17,0,0,0,0,,--,,--,--
11,Doug Harvey,1956-57,MTL,D,70,6,44,50,,100,0.71,2,26,0,1,2,0,,--,,--,--
12,Real Chevrefils,1956-57,BOS,L,70,31,17,48,,38,0.69,5,6,0,0,9,0,,--,,--,--
13,Johnny Wilson,1956-57,CHI,L,70,18,30,48,,24,0.69,9,15,0,0,2,0,,--,,--,--
14,Bert Olmstead,1956-57,MTL,L,64,15,33,48,,74,0.75,3,12,1,1,1,0,,--,,--,--
15,Leo Labine,1956-57,BOS,R,67,18,29,47,,130,0.70,1,5,0,0,1,0,,--,,--,--
16,Andy Hebenton,1956-57,NYR,R,70,21,23,44,,15,0.63,11,18,0,1,4,0,,--,,--,--
17,George Armstrong,1956-57,TOR,R,54,18,26,44,,40,0.81,8,19,0,0,2,0,,--,,--,--
18,Dean Prentice,1956-57,NYR,L,68,19,23,42,,38,0.62,3,5,0,1,6,0,,--,,--,--
19,Glen Skov,1956-57,CHI,C,67,14,28,42,,69,0.63,4,10,0,0,1,0,,--,,--,--
20,Sid Smith,1956-57,TOR,L,70,17,24,41,,2,0.59,2,5,0,0,6,0,,--,,--,--
21,Alex Delvecchio,1956-57,DET,C,48,16,25,41,,8,0.85,6,15,0,0,4,0,,--,,--,--
22,Bill Gadsby,1956-57,NYR,D,70,4,37,41,,72,0.59,0,18,1,1,0,0,,--,,--,--
23,Dick Duff,1956-57,TOR,L,70,26,14,40,,48,0.57,9,16,0,0,3,0,,--,,--,--
24,Vic Stasiuk,1956-57,BOS,L,64,24,16,40,,67,0.63,7,9,0,0,2,0,,--,,--,--
25,Bernie Geoffrion,1956-57,MTL,R,41,19,21,40,,16,0.98,4,13,0,0,3,0,,--,,--,--
26,Doug Mohns,1956-57,BOS,L,68,6,34,40,,89,0.59,2,18,0,0,1,0,,--,,--,--
27,Fleming MacKell,1956-57,BOS,C,65,22,17,39,,76,0.60,4,7,1,1,6,0,,--,,--,--
28,Dave Creighton,1956-57,NYR,C,70,18,21,39,,40,0.56,6,12,0,0,2,0,,--,,--,--
29,Johnny Peirson,1956-57,BOS,R,68,13,26,39,,41,0.57,2,11,0,0,5,0,,--,,--,--
30,Danny Lewicki,1956-57,NYR,L,70,18,20,38,,47,0.54,4,15,1,1,3,0,,--,,--,--
31,Jerry Toppazzini,1956-57,BOS,R,55,15,23,38,,29,0.69,1,3,1,2,2,0,,--,,--,--
32,Nick Mickoski,1956-57,CHI,L,70,16,20,36,,24,0.51,2,4,0,1,3,0,,--,,--,--
33,Dutch Reibel,1956-57,DET,C,70,13,23,36,,6,0.51,5,12,0,0,4,0,,--,,--,--
34,Rudy Migay,1956-57,TOR,C,66,15,20,35,,51,0.53,5,10,2,3,2,0,,--,,--,--
35,Ron Stewart,1956-57,TOR,R,65,15,20,35,,28,0.54,5,9,1,1,1,0,,--,,--,--
36,Tod Sloan,1956-57,TOR,C,52,14,21,35,,33,0.67,3,11,0,0,1,0,,--,,--,--
37,Red Kelly,1956-57,DET,D,70,10,25,35,,18,0.50,6,17,0,0,1,0,,--,,--,--
38,Larry Regan,1956-57,BOS,R,69,14,19,33,,29,0.48,1,3,1,1,1,0,,--,,--,--
39,Jack McIntyre,1956-57,CHI,L,70,18,14,32,,30,0.46,3,4,0,0,1,0,,--,,--,--
40,Cal Gardner,1956-57,BOS,C,70,12,20,32,,64,0.46,5,11,0,0,2,0,,--,,--,--
41,Allan Stanley,1956-57,BOS,D,60,6,25,31,,45,0.52,3,13,0,1,1,0,,--,,--,--
42,Fern Flaman,1956-57,BOS,D,68,6,25,31,,108,0.46,0,1,0,0,1,0,,--,,--,--
43,Claude Provost,1956-57,MTL,R,67,16,14,30,,24,0.45,2,4,0,0,5,0,,--,,--,--
44,Billy Dea,1956-57,DET,L,69,15,15,30,,14,0.43,1,4,0,0,3,0,,--,,--,--
45,Larry Popein,1956-57,NYR,C,67,11,19,30,,20,0.45,0,5,2,2,3,0,,--,,--,--
46,Harry Watson,1956-57,CHI,L,70,11,19,30,,9,0.43,1,6,0,0,1,0,,--,,--,--
47,Camille Henry,1956-57,NYR,C,36,14,15,29,,2,0.81,8,14,0,0,0,0,,--,,--,--
48,Hec Lalande,1956-57,CHI,C,50,11,17,28,,34,0.56,2,10,0,0,0,0,,--,,--,--
49,Tim Horton,1956-57,TOR,D,66,6,19,25,,72,0.38,1,4,0,0,0,0,,--,,--,--
50,Lorne Ferguson,1956-57,DET,L,70,13,10,23,,26,0.33,1,4,2,2,5,0,,--,,--,--
51,Eric Nesterenko,1956-57,CHI,R,24,8,15,23,,32,0.96,2,6,0,0,0,0,,--,,--,--
52,Red Sullivan,1956-57,NYR,C,42,6,17,23,,36,0.55,2,6,1,2,0,0,,--,,--,--
53,Gus Mortson,1956-57,CHI,D,70,5,18,23,,147,0.33,2,6,0,0,2,0,,--,,--,--
54,Bob Pulford,1956-57,TOR,L,65,11,11,22,,32,0.34,4,5,0,0,0,0,,--,,--,--
55,Metro Prystai,1956-57,DET,C,70,7,15,22,,16,0.31,1,2,0,2,4,0,,--,,--,--
56,Ted Kennedy,1956-57,TOR,C,30,6,16,22,,35,0.73,0,8,0,0,0,0,,--,,--,--
57,Johnny Bucyk,1956-57,DET,L,66,10,11,21,,39,0.32,1,1,0,0,3,0,,--,,--,--
58,Andre Pronovost,1956-57,MTL,L,64,10,11,21,,56,0.33,0,0,0,0,1,0,,--,,--,--
59,Forbes Kennedy,1956-57,CHI,C,69,8,13,21,,104,0.30,3,4,0,0,1,0,,--,,--,--
60,Donnie Marshall,1956-57,MTL,L,70,12,8,20,,6,0.29,1,2,3,3,2,0,,--,,--,--
61,Brian Cullen,1956-57,TOR,C,45,8,12,20,,23,0.44,1,4,0,0,0,0,,--,,--,--
