,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
24,Eddie Shore,1926-27,BOS,D,41,12,6,18,,136,0.44,,,,,1,0,,--,,--,--
25,Frank Finnigan,1926-27,SEN,R,36,15,2,17,,54,0.47,,,,,4,1,,--,,--,--
26,Hec Kilrea,1926-27,SEN,L,42,10,7,17,,48,0.40,,,,,5,1,,--,,--,--
27,Percy Galbraith,1926-27,BOS,L,42,9,8,17,,28,0.40,,,,,2,0,,--,,--,--
28,Pit Lepine,1926-27,MTL,C,44,16,0,16,,18,0.36,,,,,9,3,,--,,--,--
29,Merlyn Phillips,1926-27,MMR,C,43,15,1,16,,45,0.37,,,,,2,0,,--,,--,--
30,Charley McVeigh,1926-27,CHI,C,44,12,4,16,,17,0.36,,,,,2,1,,--,,--,--
31,Hap Day,1926-27,TSP,D,44,11,5,16,,48,0.36,,,,,2,0,,--,,--,--
32,Lionel Conacher,1926-27,"PIR, NYA",D,39,7,9,16,,75,0.41,,,,,1,0,,--,,--,--
33,Harold Darragh,1926-27,PIR,L,42,12,3,15,,4,0.36,,,,,4,0,,--,,--,--
34,Russell Oatman,1926-27,"DCG, MMR",L,39,11,4,15,,42,0.38,,,,,3,2,,--,,--,--
35,Red Green,1926-27,NYA,L,43,11,4,15,,55,0.35,,,,,1,0,,--,,--,--
36,Frank Foyston,1926-27,DCG,C,41,10,5,15,,16,0.37,,,,,3,1,,--,,--,--
37,Sylvio Mantha,1926-27,MTL,D,43,10,5,15,,77,0.35,,,,,1,0,,--,,--,--
38,Hooley Smith,1926-27,SEN,C,43,9,6,15,,135,0.35,,,,,3,0,,--,,--,--
39,Ty Arbour,1926-27,PIR,L,41,7,8,15,,10,0.37,,,,,1,0,,--,,--,--
40,Punch Broadbent,1926-27,MMR,R,42,9,5,14,,86,0.33,,,,,3,0,,--,,--,--
41,John McKinnon,1926-27,PIR,D,44,13,0,13,,21,0.30,,,,,3,0,,--,,--,--
42,Butch Keeling,1926-27,TSP,L,30,11,2,13,,29,0.43,,,,,2,0,,--,,--,--
43,Leo Reise Sr.,1926-27,NYA,D,40,7,6,13,,24,0.33,,,,,1,0,,--,,--,--
44,Herb Gardiner,1926-27,MTL,D,44,6,7,13,,26,0.30,,,,,0,0,,--,,--,--
45,Mickey Roach,1926-27,NYA,C,44,11,1,12,,12,0.27,,,,,1,0,,--,,--,--
46,Carson Cooper,1926-27,"BOS, MTL",R,24,9,3,12,,18,0.50,,,,,2,0,,--,,--,--
47,Clarence Abel,1926-27,NYR,D,44,8,4,12,,78,0.27,,,,,2,0,,--,,--,--
48,Cully Wilson,1926-27,CHI,R,42,8,4,12,,42,0.29,,,,,1,0,,--,,--,--
49,George Boucher,1926-27,SEN,D,40,8,4,12,,115,0.30,,,,,3,0,,--,,--,--
50,Frank Nighbor,1926-27,SEN,C,38,6,6,12,,28,0.32,,,,,0,0,,--,,--,--
51,Normie Himes,1926-27,NYA,C,42,9,2,11,,10,0.26,,,,,3,0,,--,,--,--
52,Dunc Munro,1926-27,MMR,D,43,6,5,11,,42,0.26,,,,,2,1,,--,,--,--
53,Bert McCaffrey,1926-27,TSP,R,43,5,6,11,,41,0.26,,,,,1,0,,--,,--,--
54,Clem Loughlin,1926-27,DCG,D,34,7,3,10,,44,0.29,,,,,1,0,,--,,--,--
55,Paul Thompson,1926-27,NYR,L,43,7,3,10,,12,0.23,,,,,2,1,,--,,--,--
56,Murray Murdoch,1926-27,NYR,L,44,6,4,10,,12,0.23,,,,,2,1,,--,,--,--
57,Fred Gordon,1926-27,DCG,R,38,5,5,10,,28,0.26,,,,,2,0,,--,,--,--
58,Stan Brown,1926-27,NYR,D,24,6,3,9,,14,0.38,,,,,2,0,,--,,--,--
59,Bill Brydge,1926-27,TSP,D,41,6,3,9,,76,0.22,,,,,2,0,,--,,--,--
60,Tex White,1926-27,PIR,R,43,5,4,9,,25,0.21,,,,,1,0,,--,,--,--
61,Lionel Hitchman,1926-27,BOS,D,42,3,6,9,,72,0.21,,,,,0,0,,--,,--,--
62,Charlie Langlois,1926-27,"NYA, PIR",R,45,7,1,8,,46,0.18,,,,,0,0,,--,,--,--
63,Sprague Cleghorn,1926-27,BOS,D,44,7,1,8,,78,0.18,,,,,2,1,,--,,--,--
64,Corb Denneny,1926-27,TSP,C,29,7,1,8,,24,0.28,,,,,0,0,,--,,--,--
65,Laurie Scott,1926-27,NYA,L,39,6,2,8,,22,0.21,,,,,1,1,,--,,--,--
66,Babe Siebert,1926-27,MMR,L,42,5,3,8,,118,0.19,,,,,1,0,,--,,--,--
67,Red Dutton,1926-27,MMR,D,44,4,4,8,,108,0.18,,,,,2,0,,--,,--,--
68,Albert Leduc,1926-27,MTL,D,43,5,2,7,,60,0.16,,,,,1,0,,--,,--,--
69,Archie Briden,1926-27,"BOS, DCG",L,44,5,2,7,,36,0.16,,,,,0,0,,--,,--,--
70,Herb Drury,1926-27,PIR,D,42,5,2,7,,54,0.17,,,,,0,0,,--,,--,--
71,Gizzy Hart,1926-27,"DCG, MTL",L,37,3,4,7,,8,0.19,,,,,1,0,,--,,--,--
72,Jack Walker,1926-27,DCG,L,41,3,4,7,,6,0.17,,,,,1,0,,--,,--,--
73,Pete Bellefeuille,1926-27,"TSP, DCG",R,31,6,0,6,,24,0.19,,,,,0,0,,--,,--,--
74,Billy Boucher,1926-27,"MTL, BOS",R,35,6,0,6,,28,0.17,,,,,2,0,,--,,--,--
75,Jack Adams,1926-27,SEN,C,40,5,1,6,,66,0.15,,,,,2,1,,--,,--,--
76,Bob Trapp,1926-27,CHI,D,44,4,2,6,,94,0.14,,,,,0,0,,--,,--,--
77,Joe Simpson,1926-27,NYA,D,43,4,2,6,,39,0.14,,,,,1,0,,--,,--,--
78,George Patterson,1926-27,TSP,L,17,4,2,6,,17,0.35,,,,,0,0,,--,,--,--
79,Duke McCurry,1926-27,PIR,L,33,3,3,6,,23,0.18,,,,,1,0,,--,,--,--
80,Reg Noble,1926-27,MMR,C,43,3,3,6,,110,0.14,,,,,0,0,,--,,--,--
81,Eddie Rodden,1926-27,CHI,C,19,3,3,6,,0,0.32,,,,,0,0,,--,,--,--
82,Baldy Cotton,1926-27,PIR,L,37,5,0,5,,23,0.14,,,,,0,0,,--,,--,--
83,Alex Smith,1926-27,SEN,D,42,4,1,5,,58,0.12,,,,,1,0,,--,,--,--
84,Jack Arbour,1926-27,DCG,D,37,4,1,5,,48,0.14,,,,,1,0,,--,,--,--
85,Billy Boyd,1926-27,NYR,R,44,4,1,5,,42,0.11,,,,,2,0,,--,,--,--
86,Harold Halderson,1926-27,"DCG, TSP",D,44,3,2,5,,65,0.11,,,,,0,0,,--,,--,--
87,Duke Dutkowski,1926-27,CHI,D,28,3,2,5,,22,0.18,,,,,1,0,,--,,--,--
88,Ivan Johnson,1926-27,NYR,D,27,3,2,5,,68,0.19,,,,,2,0,,--,,--,--
89,Art Duncan,1926-27,DCG,D,34,3,2,5,,26,0.15,,,,,0,0,,--,,--,--
90,Frank Carson,1926-27,MMR,R,44,2,3,5,,12,0.11,,,,,1,0,,--,,--,--
91,Rodger Smith,1926-27,PIR,D,36,4,0,4,,6,0.11,,,,,1,0,,--,,--,--
92,Billy Stuart,1926-27,BOS,D,43,3,1,4,,20,0.09,,,,,1,0,,--,,--,--
93,Mickey McGuire,1926-27,PIR,L,32,3,0,3,,6,0.09,,,,,0,0,,--,,--,--
94,Shorty Green,1926-27,NYA,R,21,2,1,3,,17,0.14,,,,,0,0,,--,,--,--
95,Edmond Bouchard,1926-27,NYA,L,38,2,1,3,,12,0.08,,,,,1,0,,--,,--,--
96,Alex McKinnon,1926-27,NYA,R,44,2,1,3,,31,0.07,,,,,1,1,,--,,--,--
97,Leo Bourgeault,1926-27,"TSP, NYR",D,42,2,1,3,,72,0.07,,,,,0,0,,--,,--,--
98,Bert Corbeau,1926-27,TSP,D,41,1,2,3,,88,0.07,,,,,0,0,,--,,--,--
99,Billy Coutu,1926-27,BOS,D,42,1,1,2,,39,0.05,,,,,0,0,,--,,--,--
100,Sam Rothschild,1926-27,MMR,L,22,1,1,2,,6,0.09,,,,,0,0,,--,,--,--
101,Percy Traub,1926-27,CHI,D,42,0,2,2,,83,0.05,,,,,0,0,,--,,--,--
102,Hobie Kitchen,1926-27,DCG,D,17,0,2,2,,42,0.12,,,,,0,0,,--,,--,--
103,Jim Riley,1926-27,"CHI, DCG",L,9,0,2,2,,10,0.22,,,,,0,0,,--,,--,--
104,Harry Meeking,1926-27,"DCG, BOS",L,29,1,0,1,,8,0.03,,,,,0,0,,--,,--,--
105,Milt Halliday,1926-27,SEN,L,38,1,0,1,,2,0.03,,,,,0,0,,--,,--,--
106,Chuck Dinsmore,1926-27,MMR,C,28,1,0,1,,6,0.04,,,,,0,0,,--,,--,--
107,Ed Gorman,1926-27,SEN,D,41,1,0,1,,17,0.02,,,,,0,0,,--,,--,--
108,Lloyd Gross,1926-27,TSP,L,6,1,0,1,,2,0.17,,,,,1,0,,--,,--,--
109,Bob Connors,1926-27,NYA,L,6,1,0,1,,0,0.17,,,,,0,0,,--,,--,--
110,Wildor Larochelle,1926-27,MTL,R,41,0,1,1,,6,0.02,,,,,0,0,,--,,--,--
111,Clarence Boucher,1926-27,NYA,D,11,0,1,1,,6,0.09,,,,,0,0,,--,,--,--
112,Babe Donnelly,1926-27,MMR,D,34,0,1,1,,14,0.03,,,,,0,0,,--,,--,--
113,Danny Cox,1926-27,TSP,L,14,0,1,1,,4,0.07,,,,,0,0,,--,,--,--
114,Albert Holway,1926-27,MMR,D,13,0,0,0,,2,--,,,,,0,0,,--,,--,--
115,Reg Mackey,1926-27,NYR,D,41,0,0,0,,16,--,,,,,0,0,,--,,--,--
116,George Horne,1926-27,MMR,R,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
117,Pete Palangio,1926-27,MTL,L,6,0,0,0,,0,--,,,,,0,0,,--,,--,--
118,Gord McFarlane,1926-27,CHI,R,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
119,Amby Moran,1926-27,MTL,D,12,0,0,0,,10,--,,,,,0,0,,--,,--,--
120,Newsy Lalonde,1926-27,NYA,C,1,0,0,0,,2,--,,,,,0,0,,--,,--,--
121,Ken Doraty,1926-27,CHI,R,18,0,0,0,,0,--,,,,,0,0,,--,,--,--
122,Al Pudas,1926-27,TSP,R,4,0,0,0,,0,--,,,,,0,0,,--,,--,--
123,Art Gauthier,1926-27,MTL,C,13,0,0,0,,0,--,,,,,0,0,,--,,--,--
124,Stan Jackson,1926-27,SEN,L,8,0,0,0,,2,--,,,,,0,0,,--,,--,--
125,Leo Lafrance,1926-27,MTL,L,4,0,0,0,,0,--,,,,,0,0,,--,,--,--
126,Hap Emms,1926-27,MMR,L,8,0,0,0,,0,--,,,,,0,0,,--,,--,--
127,Lester Patrick,1926-27,NYR,D,1,0,0,0,,2,--,,,,,0,0,,--,,--,--
128,Ken Randall,1926-27,NYA,R,3,0,0,0,,0,--,,,,,0,0,,--,,--,--
129,Charles Cahill,1926-27,BOS,R,1,0,0,0,,0,--,,,,,0,0,,--,,--,--
130,Carl Voss,1926-27,TSP,C,12,0,0,0,,0,--,,,,,0,0,,--,,--,--
131,Art Townsend,1926-27,CHI,D,5,0,0,0,,0,--,,,,,0,0,,--,,--,--
132,Jesse Spring,1926-27,TSP,D,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
133,Odie Cleghorn,1926-27,PIR,R,3,0,0,0,,0,--,,,,,0,0,,--,,--,--
134,Ollie Reinikka,1926-27,NYR,C,16,0,0,0,,0,--,,,,,0,0,,--,,--,--
