,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
64,Chico Maki,1971-72,CHI,R,62,13,34,47,44,22,0.76,3,7,1,3,2,0,136,9.6,,--,--
65,Bobby Sheehan,1971-72,CGS,C,78,20,26,46,-16,12,0.59,2,9,1,1,3,0,170,11.8,,--,--
66,Gerry Meehan,1971-72,BUF,C,77,19,27,46,-28,12,0.60,4,9,0,0,2,0,164,11.6,,--,--
67,Ron Schock,1971-72,PIT,C,77,17,29,46,-9,22,0.60,3,10,2,2,1,0,151,11.3,,--,--
68,Gary Sabourin,1971-72,STL,R,77,28,17,45,3,52,0.58,4,9,0,0,7,0,236,11.9,,--,--
69,Serge Bernier,1971-72,"PHI, LAK",C,70,23,22,45,-17,63,0.64,6,15,0,0,4,0,217,10.6,,--,--
70,Cliff Koroll,1971-72,CHI,R,76,22,23,45,18,51,0.59,4,8,0,0,6,0,136,16.2,,--,--
71,Jim Johnson,1971-72,"PHI, LAK",C,74,21,24,45,-21,18,0.61,8,14,4,6,1,0,139,15.1,,--,--
72,Ken Schinkel,1971-72,PIT,R,74,15,30,45,-10,8,0.61,1,9,0,1,1,0,154,9.7,,--,--
73,Dick Redmond,1971-72,CGS,D,74,10,35,45,-11,76,0.61,2,16,0,1,0,0,254,3.9,,--,--
74,Bryan Hextall Jr.,1971-72,PIT,C,78,20,24,44,-26,126,0.56,5,9,0,0,5,0,145,13.8,,--,--
75,Wayne Connelly,1971-72,"STL, VAN",C,68,19,25,44,-21,14,0.65,8,19,0,0,3,0,199,9.5,,--,--
76,Ed Westfall,1971-72,BOS,R,77,18,26,44,28,19,0.57,0,0,2,8,5,0,123,14.6,,--,--
77,Carol Vadnais,1971-72,"CGS, BOS",D,68,18,26,44,-19,143,0.65,7,16,0,1,2,0,176,10.2,,--,--
78,Dale Tallon,1971-72,VAN,D,69,17,27,44,-25,78,0.64,11,16,0,0,1,0,240,7.1,,--,--
79,Henri Richard,1971-72,MTL,C,78,12,32,44,10,48,0.56,0,3,0,0,1,0,175,6.9,,--,--
80,Simon Nolet,1971-72,PHI,R,67,23,20,43,5,22,0.64,6,12,0,0,5,0,201,11.4,,--,--
81,Mike Murphy,1971-72,STL,R,63,20,23,43,-4,19,0.68,5,14,0,0,3,0,176,11.4,,--,--
82,Danny Grant,1971-72,MNS,L,78,18,25,43,0,18,0.55,6,18,0,0,0,0,212,8.5,,--,--
83,Ivan Boldirev,1971-72,"BOS, CGS",C,68,16,25,41,-14,60,0.60,4,15,2,2,2,0,111,14.4,,--,--
84,Mike Corrigan,1971-72,"VAN, LAK",L,75,15,26,41,-15,120,0.55,4,6,0,0,1,0,144,10.4,,--,--
85,Rod Seiling,1971-72,NYR,D,78,5,36,41,53,62,0.53,0,4,1,2,2,0,168,3.0,,--,--
86,Pat Stapleton,1971-72,CHI,D,78,3,38,41,43,45,0.53,2,15,0,2,2,0,133,2.3,,--,--
87,Bruce MacGregor,1971-72,NYR,C,75,19,21,40,24,22,0.53,1,2,3,4,5,0,137,13.9,,--,--
88,Bill Flett,1971-72,"LAK, PHI",R,76,18,22,40,-24,44,0.53,4,6,0,0,1,0,229,7.9,,--,--
89,Bill Collins,1971-72,DET,R,71,15,25,40,3,38,0.56,2,5,0,0,2,0,157,9.6,,--,--
90,Bob Berry,1971-72,LAK,L,78,17,22,39,-24,44,0.50,3,5,0,0,3,0,102,16.7,,--,--
91,Eddie Shack,1971-72,"BUF, PIT",L,68,16,23,39,-6,46,0.57,8,21,0,0,2,0,139,11.5,,--,--
92,Claude Larose,1971-72,MTL,R,77,20,18,38,9,64,0.49,1,2,3,5,4,0,169,11.8,,--,--
93,Real Lemieux,1971-72,LAK,L,78,13,25,38,-40,28,0.49,2,7,0,0,0,0,102,12.7,,--,--
94,J.P. Parise,1971-72,MNS,L,71,19,18,37,11,70,0.52,6,11,0,0,3,0,183,10.4,,--,--
95,Ross Lonsberry,1971-72,"LAK, PHI",L,82,16,21,37,-27,61,0.45,1,3,0,0,0,0,200,8.0,,--,--
96,Bob Pulford,1971-72,LAK,L,73,13,24,37,-27,48,0.51,2,7,1,2,0,0,170,7.6,,--,--
97,Jim Neilson,1971-72,NYR,D,78,7,30,37,38,56,0.47,2,7,0,0,0,0,183,3.8,,--,--
98,Gary Bergman,1971-72,DET,D,75,6,31,37,7,138,0.49,1,10,0,1,0,0,141,4.3,,--,--
99,Jim Harrison,1971-72,TOR,C,66,19,17,36,-3,104,0.55,5,7,0,0,1,0,149,12.8,,--,--
100,Ted Irvine,1971-72,NYR,L,78,15,21,36,7,66,0.46,0,1,0,0,1,0,164,9.1,,--,--
101,Rick Foley,1971-72,PHI,D,58,11,25,36,-15,168,0.62,5,21,0,0,0,0,124,8.9,,--,--
102,Doug Mohns,1971-72,MNS,L,78,6,30,36,6,82,0.46,4,20,0,0,3,0,143,4.2,,--,--
103,Jim McKenny,1971-72,TOR,D,76,5,31,36,3,27,0.47,2,17,0,1,0,0,156,3.2,,--,--
104,Al Karlander,1971-72,DET,C,71,15,20,35,13,29,0.49,0,5,0,0,5,0,93,16.1,,--,--
105,Bob Nevin,1971-72,MNS,R,72,15,19,34,6,6,0.47,2,6,0,0,2,0,96,15.6,,--,--
106,Norm Ferguson,1971-72,CGS,R,77,14,20,34,-7,13,0.44,4,7,0,0,3,0,94,14.9,,--,--
107,Jimmy Roberts,1971-72,"STL, MTL",D,77,12,22,34,7,57,0.44,1,3,5,7,1,0,115,10.4,,--,--
108,Gilles Marotte,1971-72,LAK,D,72,10,24,34,-33,83,0.47,4,12,0,1,1,0,203,4.9,,--,--
109,Ron Stackhouse,1971-72,"CGS, DET",D,79,6,28,34,-11,89,0.43,1,9,0,1,0,0,130,4.6,,--,--
110,Al Hamilton,1971-72,BUF,D,76,4,30,34,-12,105,0.45,1,6,0,0,1,0,91,4.4,,--,--
111,Reggie Leach,1971-72,"BOS, CGS",R,73,13,20,33,10,19,0.45,2,3,0,0,3,0,104,12.5,,--,--
112,Darryl Edestrand,1971-72,PIT,D,77,10,23,33,-11,52,0.43,2,7,1,1,3,0,156,6.4,,--,--
113,Stan Gilbertson,1971-72,CGS,L,78,16,16,32,-5,47,0.41,3,6,0,0,2,0,141,11.3,,--,--
114,Joey Johnston,1971-72,CGS,L,77,15,17,32,-29,107,0.42,0,0,0,0,3,0,156,9.6,,--,--
115,Darryl Sittler,1971-72,TOR,C,74,15,17,32,-1,44,0.43,1,3,0,0,4,0,174,8.6,,--,--
116,Wayne Carleton,1971-72,CGS,L,76,17,14,31,-27,45,0.41,4,4,0,1,0,0,188,9.0,,--,--
117,Christian Bordeleau,1971-72,"STL, CHI",C,66,14,17,31,-10,12,0.47,2,5,0,0,2,0,153,9.2,,--,--
118,Garry Monahan,1971-72,TOR,L,78,14,17,31,3,49,0.40,2,5,1,2,2,0,186,7.5,,--,--
119,Bobby Leiter,1971-72,PIT,C,78,14,17,31,-25,18,0.40,5,8,0,0,3,0,147,9.5,,--,--
120,Terry Crisp,1971-72,STL,C,75,13,18,31,7,12,0.41,1,2,6,10,3,0,94,13.8,,--,--
121,Walt McKechnie,1971-72,CGS,C,56,11,20,31,0,40,0.55,2,9,1,2,1,0,111,9.9,,--,--
122,Phil Roberto,1971-72,"MTL, STL",R,76,15,15,30,1,98,0.39,0,1,0,0,0,0,205,7.3,,--,--
123,Dallas Smith,1971-72,BOS,D,78,8,22,30,36,132,0.38,0,0,1,1,1,0,111,7.2,,--,--
124,Leon Rochefort,1971-72,DET,R,64,17,12,29,1,10,0.45,0,1,0,1,3,0,97,17.5,,--,--
125,Bob Kelly,1971-72,PHI,L,78,14,15,29,17,157,0.37,0,1,0,0,3,0,117,12.0,,--,--
126,Nick Harbaruk,1971-72,PIT,R,78,12,17,29,-13,46,0.37,3,4,0,0,1,0,141,8.5,,--,--
127,Rosaire Paiement,1971-72,VAN,C,69,10,19,29,-39,117,0.42,1,3,0,0,1,0,177,5.6,,--,--
128,Barclay Plager,1971-72,STL,D,78,7,22,29,7,176,0.37,1,4,2,3,0,0,128,5.5,,--,--
129,Bill White,1971-72,CHI,D,76,7,22,29,43,58,0.38,0,2,0,0,0,0,122,5.7,,--,--
130,Doug Jarrett,1971-72,CHI,D,78,6,23,29,39,68,0.37,2,2,0,0,1,0,123,4.9,,--,--
131,Phil Goyette,1971-72,"BUF, NYR",C,45,4,25,29,-10,14,0.64,4,18,0,0,0,0,43,9.3,,--,--
132,Dennis Kearns,1971-72,VAN,D,73,3,26,29,-26,59,0.40,2,17,0,0,0,0,103,2.9,,--,--
133,Pete Stemkowski,1971-72,NYR,C,59,11,17,28,0,53,0.47,1,4,0,0,1,0,159,6.9,,--,--
134,Rejean Houle,1971-72,MTL,L,77,11,17,28,8,21,0.36,1,3,0,0,1,0,145,7.6,,--,--
135,Jacques Laperriere,1971-72,MTL,D,73,3,25,28,34,50,0.38,2,5,0,3,0,0,97,3.1,,--,--
136,Rene Robert,1971-72,"PIT, BUF",R,61,13,14,27,-16,44,0.44,6,11,0,0,2,0,113,11.5,,--,--
137,Bill Lesuk,1971-72,"PHI, LAK",R,72,11,16,27,-12,45,0.38,3,10,0,1,2,0,163,6.7,,--,--
138,Paul Shmyr,1971-72,CGS,D,69,6,21,27,-27,156,0.39,0,1,0,2,0,0,82,7.3,,--,--
139,Mike Byers,1971-72,"LAK, BUF",R,74,13,12,25,-33,23,0.34,3,7,0,0,2,0,117,11.1,,--,--
140,Bobby Schmautz,1971-72,VAN,R,60,12,13,25,-10,82,0.42,1,4,0,0,0,0,137,8.8,,--,--
141,Charlie Burns,1971-72,MNS,C,77,11,14,25,5,24,0.32,0,2,1,2,2,0,88,12.5,,--,--
142,Jim Lorentz,1971-72,"STL, NYR, BUF",C,52,10,15,25,-21,24,0.48,2,5,0,0,1,0,102,9.8,,--,--
143,Guy Charron,1971-72,DET,C,64,9,16,25,-8,14,0.39,0,2,0,0,1,0,119,7.6,,--,--
144,Arnie Brown,1971-72,DET,D,77,2,23,25,-13,84,0.32,0,1,0,0,1,0,107,1.9,,--,--
145,Steve Atkinson,1971-72,BUF,R,67,14,10,24,-23,26,0.36,3,5,0,0,0,0,122,11.5,,--,--
146,Gary Croteau,1971-72,CGS,R,73,12,12,24,-19,11,0.33,1,1,0,0,1,0,107,11.2,,--,--
147,Chris Evans,1971-72,"BUF, STL",D,63,6,18,24,-20,98,0.38,2,7,0,0,0,0,99,6.1,,--,--
148,Barry Gibbs,1971-72,MNS,D,75,4,20,24,4,128,0.32,1,5,1,2,0,0,160,2.5,,--,--
149,Larry Johnston,1971-72,DET,D,65,4,20,24,21,111,0.37,0,0,0,1,0,0,59,6.8,,--,--
150,Ernie Hicke,1971-72,CGS,L,68,11,12,23,-11,55,0.34,3,6,0,0,2,0,112,9.8,,--,--
151,Al McDonough,1971-72,"LAK, PIT",R,68,10,13,23,-14,16,0.34,2,10,0,0,1,0,141,7.1,,--,--
152,Bill Clement,1971-72,PHI,C,49,9,14,23,-14,39,0.47,0,2,0,1,1,0,94,9.6,,--,--
153,Doug Barrie,1971-72,"BUF, LAK",D,75,5,18,23,-31,92,0.31,1,5,0,0,1,0,93,5.4,,--,--
154,Jim Dorey,1971-72,"TOR, NYR",D,51,4,19,23,10,56,0.45,1,4,0,0,2,0,104,3.8,,--,--
155,Garnet Bailey,1971-72,BOS,L,73,9,13,22,11,64,0.30,0,0,0,0,0,0,64,14.1,,--,--
156,Ted Taylor,1971-72,VAN,L,69,9,13,22,-19,88,0.32,0,0,0,0,0,0,82,11.0,,--,--
157,Duane Rupp,1971-72,PIT,D,34,4,18,22,0,32,0.65,0,3,0,0,0,0,91,4.4,,--,--
158,Brent Hughes,1971-72,PHI,D,63,2,20,22,7,35,0.35,0,11,0,1,0,0,93,2.1,,--,--
159,Eddie Joyal,1971-72,"LAK, PHI",C,70,14,7,21,-43,25,0.30,3,3,0,0,2,0,111,12.6,,--,--
160,Gene Carr,1971-72,"STL, NYR",C,74,11,10,21,16,34,0.28,1,1,0,0,3,0,103,10.7,,--,--
161,Danny O'Shea,1971-72,"CHI, STL",C,68,9,12,21,-4,39,0.31,0,1,0,0,2,0,88,10.2,,--,--
162,Guy Trottier,1971-72,TOR,R,52,9,12,21,-12,16,0.40,2,7,0,0,1,0,81,11.1,,--,--
163,Tom Reid,1971-72,MNS,D,78,6,15,21,14,107,0.27,1,3,0,0,1,0,111,5.4,,--,--
164,Bradley Selwood,1971-72,TOR,D,71,4,17,21,8,58,0.30,2,4,0,0,1,0,111,3.6,,--,--
165,Keith Magnuson,1971-72,CHI,D,74,2,19,21,50,201,0.28,0,1,0,1,0,0,83,2.4,,--,--
166,Barry Ashbee,1971-72,PHI,D,73,6,14,20,4,75,0.27,2,5,0,1,1,0,104,5.8,,--,--
167,Jean Potvin,1971-72,"LAK, PHI",D,68,5,15,20,-44,41,0.29,2,15,0,0,2,0,78,6.4,,--,--
168,Bryan Watson,1971-72,PIT,D,75,3,17,20,5,212,0.27,0,1,0,0,1,0,106,2.8,,--,--
169,Don Luce,1971-72,BUF,C,78,11,8,19,-18,38,0.24,0,0,0,0,1,0,126,8.7,,--,--
170,Jean-Guy Gendron,1971-72,PHI,L,56,6,13,19,-1,36,0.34,2,5,0,0,0,0,95,6.3,,--,--
171,Val Fonteyne,1971-72,PIT,L,68,6,13,19,-1,0,0.28,1,3,0,2,0,0,35,17.1,,--,--
172,Ted Hampson,1971-72,MNS,C,78,5,14,19,-1,6,0.24,0,1,2,2,0,0,100,5.0,,--,--
173,Rick Smith,1971-72,"BOS, CGS",D,78,3,16,19,35,70,0.24,0,0,0,1,0,0,104,2.9,,--,--
174,Bryan Campbell,1971-72,CHI,C,75,5,13,18,2,22,0.24,0,0,0,0,1,0,87,5.7,,--,--
175,Carl Brewer,1971-72,STL,D,42,2,16,18,-6,40,0.43,0,5,0,1,1,0,58,3.4,,--,--
176,Harry Howell,1971-72,LAK,D,77,1,17,18,-35,53,0.23,0,2,0,1,0,0,138,0.7,,--,--
177,Billy MacMillan,1971-72,TOR,R,61,10,7,17,-1,39,0.28,2,3,0,0,2,0,95,10.5,,--,--
178,Denis Dupere,1971-72,TOR,L,77,7,10,17,6,4,0.22,1,4,0,1,0,0,55,12.7,,--,--
179,Larry Pleau,1971-72,MTL,C,55,7,10,17,3,14,0.31,0,0,0,1,2,0,67,10.4,,--,--
180,Michel Parizeau,1971-72,"STL, PHI",C,58,3,14,17,-7,18,0.29,2,5,0,0,1,0,53,5.7,,--,--
181,Ted Harris,1971-72,MNS,D,78,2,15,17,0,77,0.22,0,1,0,1,0,0,89,2.2,,--,--
182,Ted Green,1971-72,BOS,D,55,1,16,17,11,21,0.31,0,0,0,0,0,0,41,2.4,,--,--
183,Danny Lawson,1971-72,BUF,R,78,10,6,16,-22,15,0.21,0,0,1,1,0,0,176,5.7,,--,--
184,Rick Kehoe,1971-72,TOR,R,38,8,8,16,-1,4,0.42,2,3,0,0,0,0,70,11.4,,--,--
185,Rich Lemieux,1971-72,VAN,C,42,7,9,16,-13,4,0.38,0,0,0,0,0,0,82,8.5,,--,--
186,Craig Ramsay,1971-72,BUF,L,57,6,10,16,5,0,0.28,0,3,0,0,2,0,43,14.0,,--,--
187,Dennis Hextall,1971-72,MNS,C,33,6,10,16,1,49,0.48,3,5,0,0,1,0,46,13.0,,--,--
188,Brian Lavender,1971-72,STL,L,46,5,11,16,-2,54,0.35,0,1,0,0,1,0,68,7.3,,--,--
189,Donnie Marshall,1971-72,TOR,L,50,2,14,16,0,0,0.32,1,5,0,0,0,0,48,4.2,,--,--
190,Dale Rolfe,1971-72,NYR,D,68,2,14,16,42,67,0.24,0,1,0,1,0,0,166,1.2,,--,--
191,Steve Cardwell,1971-72,PIT,L,28,7,8,15,0,18,0.54,2,2,0,0,1,0,47,14.9,,--,--
192,Kevin O'Shea,1971-72,"BUF, STL",R,56,6,9,15,-20,46,0.27,0,0,0,0,0,0,59,10.2,,--,--
193,Gary Jarrett,1971-72,CGS,L,55,5,10,15,0,18,0.27,2,4,0,0,0,0,64,7.8,,--,--
194,Lou Angotti,1971-72,CHI,C,65,5,10,15,0,23,0.23,0,0,0,1,0,0,58,8.6,,--,--
195,Larry Hillman,1971-72,"LAK, BUF",D,65,2,13,15,-28,69,0.23,0,5,0,1,0,0,91,2.2,,--,--
196,John Schella,1971-72,VAN,D,77,2,13,15,-30,166,0.19,0,1,0,0,0,0,107,1.9,,--,--
197,Rick Ley,1971-72,TOR,D,67,1,14,15,3,124,0.22,0,2,0,0,0,0,65,1.5,,--,--
198,Jerry Korab,1971-72,CHI,D,73,9,5,14,1,95,0.19,2,4,0,0,1,0,97,9.3,,--,--
199,Doug Volmar,1971-72,DET,R,39,9,5,14,1,8,0.36,3,4,0,0,1,0,43,20.9,,--,--
200,Glen Sather,1971-72,NYR,L,76,5,9,14,-2,77,0.18,0,0,0,1,0,0,52,9.6,,--,--
201,Terry Harper,1971-72,MTL,D,52,2,12,14,10,35,0.27,0,0,0,1,0,0,39,5.1,,--,--
202,Bob Baun,1971-72,TOR,D,74,2,12,14,6,101,0.19,0,0,0,0,0,0,158,1.3,,--,--
203,Bert Marshall,1971-72,CGS,D,66,0,14,14,-5,68,0.21,0,0,0,0,0,0,35,0.0,,--,--
204,Pierre Jarry,1971-72,"NYR, TOR",L,52,6,7,13,0,33,0.25,0,2,0,0,1,0,74,8.1,,--,--
205,Ed Van Impe,1971-72,PHI,D,73,4,9,13,-7,78,0.18,0,0,0,0,0,0,110,3.6,,--,--
206,Andre Dupont,1971-72,STL,D,60,3,10,13,12,147,0.22,0,0,0,0,0,0,133,2.3,,--,--
207,Marshall Johnston,1971-72,CGS,D,74,2,11,13,-28,4,0.18,2,8,0,0,0,0,52,3.8,,--,--
208,George Morrison,1971-72,STL,L,42,2,11,13,-11,7,0.31,2,7,0,0,1,0,34,5.9,,--,--
209,Paul Curtis,1971-72,LAK,D,64,1,12,13,-32,57,0.20,0,0,0,0,0,0,66,1.5,,--,--
210,Murray Hall,1971-72,VAN,R,32,6,6,12,-12,6,0.38,1,5,0,0,0,0,46,13.0,,--,--
211,Eric Nesterenko,1971-72,CHI,R,38,4,8,12,7,27,0.32,1,2,0,0,0,0,25,16.0,,--,--
212,Tommy Williams,1971-72,CGS,R,32,3,9,12,-17,2,0.38,0,3,0,0,0,0,41,7.3,,--,--
213,Dave Burrows,1971-72,PIT,D,77,2,10,12,-8,48,0.16,0,2,0,0,0,0,100,2.0,,--,--
214,Mike Robitaille,1971-72,BUF,D,31,2,10,12,-13,22,0.39,1,6,0,0,0,0,62,3.2,,--,--
215,Gary Doak,1971-72,"VAN, NYR",D,55,1,11,12,14,77,0.22,0,0,0,0,0,0,37,2.7,,--,--
216,Bill Plager,1971-72,STL,D,65,1,11,12,-14,64,0.18,0,1,0,0,1,0,63,1.6,,--,--
217,Craig Patrick,1971-72,CGS,R,59,8,3,11,-24,12,0.19,0,1,0,0,0,0,73,10.9,,--,--
218,Darryl Maggs,1971-72,CHI,D,59,7,4,11,-2,4,0.19,0,0,0,0,0,0,47,14.9,,--,--
219,Bob Plager,1971-72,STL,D,50,4,7,11,-2,81,0.22,0,0,0,2,0,0,59,6.8,,--,--
220,Ab Demarco Jr.,1971-72,NYR,D,48,4,7,11,19,4,0.23,1,1,0,0,0,0,95,4.2,,--,--
221,Andre Lacroix,1971-72,CHI,C,51,4,7,11,4,6,0.22,1,3,0,0,1,0,34,11.8,,--,--
222,Danny Johnson,1971-72,"VAN, DET",C,53,3,8,11,-6,8,0.21,0,0,0,0,1,0,38,7.9,,--,--
223,Tim Horton,1971-72,PIT,D,44,2,9,11,5,40,0.25,0,3,0,0,1,0,84,2.4,,--,--
224,Larry Hornung,1971-72,STL,D,46,2,9,11,-2,10,0.24,0,4,0,0,1,0,60,3.3,,--,--
