,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
35,Radim Vrbata,2014-15,VAN,R,79,31,32,63,6,20,0.80,12,23,0,0,7,0,267,11.6,16:37,21.8,55.5
36,Jaden Schwartz,2014-15,STL,L,75,28,35,63,13,16,0.84,8,16,0,2,4,1,184,15.2,18:15,25.5,46.6
37,Filip Forsberg,2014-15,NSH,L,82,26,37,63,15,24,0.77,6,19,0,0,6,2,237,11.0,17:20,21.8,42.9
38,Jordan Eberle,2014-15,EDM,R,81,24,39,63,-16,24,0.78,6,21,0,0,2,0,183,13.1,19:03,24.6,16.7
39,Ondrej Palat,2014-15,TBL,L,75,16,47,63,31,24,0.84,3,11,1,2,5,1,139,11.5,17:26,22.4,28.6
40,Zach Parise,2014-15,MIN,L,74,33,29,62,21,41,0.84,11,16,0,0,3,0,259,12.7,19:11,22.5,16.7
41,Sean Monahan,2014-15,CGY,C,81,31,31,62,8,12,0.77,10,19,1,2,8,3,191,16.2,19:37,27.6,49.3
42,Jeff Carter,2014-15,LAK,C,82,28,34,62,7,28,0.76,10,15,1,2,5,0,218,12.8,17:58,22.1,52.5
43,Andrew Ladd,2014-15,WPG,L,81,24,38,62,9,72,0.77,9,19,0,1,6,1,224,10.7,20:04,26.6,35.0
44,Jason Spezza,2014-15,DAL,C,82,17,45,62,-7,28,0.76,4,26,0,0,1,0,204,8.3,17:13,22.6,54.0
45,Mike Ribeiro,2014-15,NSH,C,82,15,47,62,11,52,0.76,1,12,0,0,3,0,96,15.6,18:45,22.0,43.2
46,Blake Wheeler,2014-15,WPG,R,79,26,35,61,26,73,0.77,2,12,4,5,6,0,244,10.7,19:40,26.0,45.8
47,Phil Kessel,2014-15,TOR,R,82,25,36,61,-34,30,0.74,8,25,0,0,4,1,280,8.9,18:48,21.9,40.0
48,Marian Hossa,2014-15,CHI,R,82,22,39,61,17,32,0.74,6,17,1,1,2,0,247,8.9,18:33,25.0,57.1
49,Scott Hartnell,2014-15,CBJ,L,77,28,32,60,1,100,0.78,8,16,0,0,2,0,204,13.7,17:18,22.5,50.0
50,Tomas Plekanec,2014-15,MTL,C,82,26,34,60,8,46,0.73,7,16,3,4,5,0,248,10.5,19:09,27.0,49.9
51,Derick Brassard,2014-15,NYR,C,80,19,41,60,9,34,0.75,6,18,0,0,3,2,168,11.3,17:24,23.5,48.8
52,Brent Burns,2014-15,SJS,D,82,17,43,60,-9,65,0.73,7,24,0,0,2,1,245,6.9,23:57,28.7,0.0
53,P.K. Subban,2014-15,MTL,D,82,15,45,60,21,74,0.73,8,21,0,0,5,1,170,8.8,26:12,30.1,0.0
54,Jarome Iginla,2014-15,COL,R,82,29,30,59,0,42,0.72,8,13,0,0,2,0,189,15.3,18:08,21.8,44.5
55,Gabriel Landeskog,2014-15,COL,L,82,23,36,59,-2,79,0.72,8,17,0,0,2,0,214,10.7,18:30,22.7,35.5
56,David Backes,2014-15,STL,R,80,26,32,58,7,104,0.72,10,16,0,0,3,0,183,14.2,18:38,27.6,54.6
57,Patrick Marleau,2014-15,SJS,C,82,19,38,57,-17,12,0.70,7,24,0,0,4,0,233,8.2,19:35,25.9,48.0
58,Tomas Tatar,2014-15,DET,L,82,29,27,56,6,28,0.68,9,19,0,0,7,0,211,13.7,16:13,22.2,50.0
59,James van Riemsdyk,2014-15,TOR,L,82,27,29,56,-33,43,0.68,9,19,1,1,4,1,248,10.9,19:05,22.5,38.9
60,Ryan Nugent-Hopkins,2014-15,EDM,C,76,24,32,56,-12,25,0.74,2,14,0,1,2,1,189,12.7,20:38,26.7,45.7
61,Dennis Wideman,2014-15,CGY,D,80,15,41,56,6,34,0.70,6,21,0,0,2,1,173,8.7,24:39,31.1,0.0
62,Corey Perry,2014-15,ANA,R,67,33,22,55,13,67,0.82,4,7,0,0,3,1,193,17.1,18:06,21.1,25.0
63,Patrice Bergeron,2014-15,BOS,C,81,23,32,55,2,44,0.68,4,14,1,2,4,1,234,9.8,18:08,25.7,60.2
64,Alex Tanguay,2014-15,COL,L,80,22,33,55,-1,40,0.69,2,14,1,1,4,0,104,21.1,18:10,23.9,42.9
65,Matt Duchene,2014-15,COL,C,82,21,34,55,3,16,0.67,2,7,0,0,4,0,207,10.1,18:34,22.6,52.2
66,T.J. Oshie,2014-15,STL,R,72,19,36,55,17,51,0.76,3,13,0,0,4,1,162,11.7,18:50,27.2,23.1
67,Ryan O'Reilly,2014-15,COL,C,82,17,38,55,-5,12,0.67,2,12,1,2,1,1,171,9.9,19:43,24.8,53.4
68,Derek Stepan,2014-15,NYR,C,68,16,39,55,26,22,0.81,3,10,2,5,3,1,155,10.3,18:11,24.9,44.1
69,Roman Josi,2014-15,NSH,D,81,15,40,55,15,26,0.68,3,15,0,3,4,1,201,7.5,26:28,30.2,0.0
70,John Carlson,2014-15,WSH,D,82,12,43,55,11,28,0.67,3,16,1,1,3,0,193,6.2,23:04,28.6,0.0
71,Gustav Nyquist,2014-15,DET,R,82,27,27,54,-11,26,0.66,14,24,0,0,4,1,195,13.8,16:39,22.2,11.1
72,Ryan Callahan,2014-15,TBL,R,77,24,30,54,9,41,0.70,10,16,0,0,4,0,191,12.6,17:44,21.1,48.4
73,Eric Staal,2014-15,CAR,C,77,23,31,54,-13,41,0.70,7,17,0,0,4,0,244,9.4,18:51,24.7,51.3
74,Bobby Ryan,2014-15,OTT,R,78,18,36,54,5,24,0.69,4,14,0,0,5,1,221,8.1,17:28,22.5,36.4
75,Jason Pominville,2014-15,MIN,R,82,18,36,54,9,8,0.66,3,14,0,0,4,0,252,7.1,18:17,21.6,44.8
76,Jonathan Huberdeau,2014-15,FLA,L,79,15,39,54,10,38,0.68,0,12,0,0,0,0,169,8.9,16:45,20.7,25.0
77,Kris Letang,2014-15,PIT,D,69,11,43,54,12,79,0.78,2,24,1,1,1,0,197,5.6,25:29,28.2,0.0
78,Tyson Barrie,2014-15,COL,D,80,12,41,53,5,26,0.66,2,16,0,0,0,0,139,8.6,21:22,25.4,0.0
79,Bryan Little,2014-15,WPG,C,70,24,28,52,8,24,0.74,9,18,1,1,3,1,148,16.2,19:55,26.8,49.1
80,Brandon Saad,2014-15,CHI,L,82,23,29,52,7,12,0.63,2,10,0,0,6,1,203,11.3,17:15,23.1,43.2
81,Thomas Vanek,2014-15,MIN,L,80,21,31,52,-6,37,0.65,5,17,0,0,2,0,171,12.3,16:13,19.8,50.0
82,Martin St. Louis,2014-15,NYR,R,74,21,31,52,12,20,0.70,5,13,0,0,1,0,144,14.6,17:34,22.9,46.4
83,Mark Streit,2014-15,PHI,D,81,9,43,52,-8,36,0.64,4,30,0,0,0,0,144,6.3,22:22,27.8,0.0
84,Keith Yandle,2014-15,"ARI, NYR",D,84,6,46,52,-26,40,0.62,2,29,0,0,2,0,232,2.6,22:55,26.5,0.0
85,Patric Hornqvist,2014-15,PIT,R,64,25,26,51,12,38,0.80,6,15,0,0,4,1,220,11.4,17:39,23.2,28.6
86,Kyle Okposo,2014-15,NYI,R,60,18,33,51,-8,12,0.85,6,18,0,0,2,0,195,9.2,19:33,22.1,49.7
87,Wayne Simmonds,2014-15,PHI,R,75,28,22,50,-5,66,0.67,14,24,0,0,6,0,188,14.9,16:48,21.4,80.0
88,Ryan Strome,2014-15,NYI,C,81,17,33,50,23,47,0.62,1,8,1,1,2,0,179,9.5,15:24,20.1,46.7
89,Andrei Markov,2014-15,MTL,D,81,10,40,50,22,38,0.62,4,25,0,1,1,0,135,7.4,24:55,29.6,0.0
90,Tyler Bozak,2014-15,TOR,C,82,23,26,49,-34,44,0.60,12,18,2,2,3,0,154,14.9,19:09,23.6,53.2
91,Tyler Toffoli,2014-15,LAK,R,76,23,26,49,25,37,0.64,3,5,5,6,3,0,200,11.5,14:35,19.3,44.4
92,Mats Zuccarello,2014-15,NYR,R,78,15,34,49,17,45,0.63,0,6,0,0,3,0,154,9.7,17:16,23.4,43.2
93,Justin Faulk,2014-15,CAR,D,82,15,34,49,-19,30,0.60,7,20,2,2,4,0,238,6.3,24:26,30.5,0.0
94,Mark Scheifele,2014-15,WPG,C,82,15,34,49,11,24,0.60,3,13,0,0,2,0,170,8.8,18:35,23.4,42.9
95,Mike Hoffman,2014-15,OTT,L,79,27,21,48,16,14,0.61,1,3,0,0,4,1,199,13.6,14:33,19.3,50.0
96,Mikko Koivu,2014-15,MIN,C,80,14,34,48,2,38,0.60,4,15,0,0,4,1,179,7.8,19:16,24.4,55.2
97,David Desharnais,2014-15,MTL,C,82,14,34,48,22,24,0.59,2,11,0,0,4,2,90,15.6,17:15,22.8,52.9
98,Valtteri Filppula,2014-15,TBL,C,82,12,36,48,-14,24,0.59,2,17,0,0,0,0,91,13.2,19:01,22.6,52.4
99,Mark Giordano,2014-15,CGY,D,61,11,37,48,13,37,0.79,2,14,1,1,2,1,157,7.0,25:10,31.3,0.0
100,Marian Gaborik,2014-15,LAK,R,69,27,20,47,7,16,0.68,11,18,0,0,2,0,174,15.5,16:55,20.0,100.0
101,Brendan Gallagher,2014-15,MTL,R,82,24,23,47,18,31,0.57,3,8,0,0,6,0,254,9.4,16:35,23.2,43.4
102,Loui Eriksson,2014-15,BOS,L,81,22,25,47,1,14,0.58,6,11,0,1,4,2,169,13.0,18:29,23.0,33.3
103,Marcus Johansson,2014-15,WSH,L,82,20,27,47,6,10,0.57,3,15,0,0,1,0,138,14.5,16:29,19.7,43.8
104,Ryan Kesler,2014-15,ANA,C,81,20,27,47,-5,75,0.58,5,11,1,3,4,2,205,9.8,19:31,24.2,56.3
105,Brayden Schenn,2014-15,PHI,C,82,18,29,47,-5,34,0.57,7,19,0,0,6,1,156,11.5,17:05,21.3,46.7
106,Jaromir Jagr,2014-15,"NJD, FLA",R,77,17,30,47,-3,48,0.61,4,11,0,0,5,1,169,10.1,17:34,21.7,100.0
107,Chris Kreider,2014-15,NYR,L,80,21,25,46,24,88,0.57,7,8,0,0,5,0,180,11.7,15:43,21.9,42.9
108,Mika Zibanejad,2014-15,OTT,C,80,20,26,46,0,20,0.57,4,14,0,0,0,0,150,13.3,16:26,22.5,48.8
109,Tyler Ennis,2014-15,BUF,L,78,20,26,46,-19,37,0.59,6,17,1,1,2,0,185,10.8,19:07,21.7,36.6
110,Alex Galchenyuk,2014-15,MTL,C,80,20,26,46,8,39,0.57,3,12,0,0,1,0,163,12.3,16:26,22.9,47.1
111,Paul Stastny,2014-15,STL,C,74,16,30,46,5,40,0.62,7,15,0,0,7,0,143,11.2,17:38,24.4,57.9
112,Drew Doughty,2014-15,LAK,D,82,7,39,46,3,56,0.56,1,17,0,1,2,0,219,3.2,29:00,32.6,0.0
113,Alex Pietrangelo,2014-15,STL,D,81,7,39,46,-2,28,0.57,1,12,0,0,2,0,195,3.6,25:25,31.7,0.0
114,Dustin Byfuglien,2014-15,WPG,D,69,18,27,45,5,124,0.65,5,17,0,1,3,1,209,8.6,22:41,24.9,0.0
115,Kevin Hayes,2014-15,NYR,C,79,17,28,45,15,22,0.57,1,5,1,1,1,0,111,15.3,13:02,18.8,36.3
116,Shea Weber,2014-15,NSH,D,78,15,30,45,15,72,0.58,5,15,1,1,2,1,237,6.3,26:22,30.5,0.0
117,Mike Green,2014-15,WSH,D,72,10,35,45,15,34,0.63,1,17,0,0,2,0,159,6.3,19:06,22.4,0.0
118,Duncan Keith,2014-15,CHI,D,80,10,35,45,12,20,0.56,3,16,0,1,2,0,171,5.8,25:34,29.9,0.0
119,Craig Smith,2014-15,NSH,R,82,23,21,44,11,44,0.54,6,9,0,0,4,1,252,9.1,15:44,21.0,40.0
120,Justin Abdelkader,2014-15,DET,L,71,23,21,44,3,72,0.62,8,14,0,0,5,2,154,14.9,17:55,23.9,46.7
121,Milan Lucic,2014-15,BOS,L,81,18,26,44,13,81,0.54,2,8,0,0,4,0,141,12.8,16:21,20.3,44.7
122,Jori Lehtera,2014-15,STL,C,75,14,30,44,21,48,0.59,2,7,1,2,2,0,103,13.6,16:13,23.9,51.2
123,Carl Soderberg,2014-15,BOS,C,82,13,31,44,10,26,0.54,5,8,0,0,3,0,163,8.0,16:49,20.8,48.2
124,Niklas Kronwall,2014-15,DET,D,80,9,35,44,-4,40,0.55,3,23,0,0,1,1,101,8.9,23:50,31.8,100.0
125,Jussi Jokinen,2014-15,FLA,L,81,8,36,44,-2,34,0.54,2,9,0,0,0,0,134,6.0,16:44,22.1,50.4
126,Kevin Shattenkirk,2014-15,STL,D,56,8,36,44,19,52,0.79,4,25,0,0,1,0,135,5.9,22:34,28.9,0.0
127,Nick Bjugstad,2014-15,FLA,C,72,24,19,43,-7,38,0.60,7,12,0,0,3,0,207,11.6,16:35,20.9,48.9
128,Oliver Ekman-Larsson,2014-15,ARI,D,82,23,20,43,-18,40,0.52,10,20,1,1,7,3,264,8.7,25:13,29.6,0.0
129,Troy Brouwer,2014-15,WSH,R,82,21,22,43,11,53,0.52,8,14,2,2,3,0,145,14.5,17:31,22.4,56.9
130,Drew Stafford,2014-15,"BUF, WPG",R,76,18,25,43,-12,47,0.57,4,9,0,1,1,0,147,12.2,16:30,20.9,49.4
131,Patrick Sharp,2014-15,CHI,L,68,16,27,43,-8,33,0.63,8,14,0,0,2,1,230,7.0,16:49,20.8,49.1
132,Adam Henrique,2014-15,NJD,C,75,16,27,43,-6,34,0.57,5,16,0,1,3,0,127,12.6,17:45,23.8,52.0
133,Frans Nielsen,2014-15,NYI,C,78,14,29,43,8,12,0.55,4,18,1,3,4,0,157,8.9,16:35,23.6,48.2
134,Michael Cammalleri,2014-15,NJD,L,68,27,15,42,2,28,0.62,9,11,2,2,8,0,156,17.3,18:20,23.9,42.2
135,Brad Marchand,2014-15,BOS,L,77,24,18,42,5,95,0.55,2,2,2,3,5,3,180,13.3,16:54,23.0,39.4
136,Brock Nelson,2014-15,NYI,C,82,20,22,42,6,24,0.51,10,15,0,0,3,0,190,10.5,15:53,20.9,44.3
137,Colin Wilson,2014-15,NSH,C,77,20,22,42,19,22,0.55,3,7,0,0,5,0,172,11.6,16:13,20.5,39.9
138,Michael Frolik,2014-15,WPG,R,82,19,23,42,4,18,0.51,3,7,3,3,4,0,206,9.2,17:30,24.2,34.1
139,Dougie Hamilton,2014-15,BOS,D,72,10,32,42,-3,41,0.58,5,15,0,0,2,1,188,5.3,21:20,26.9,0.0
140,Anders Lee,2014-15,NYI,L,76,25,16,41,9,33,0.54,5,6,0,0,6,0,197,12.7,14:24,18.8,100.0
141,Mathieu Perreault,2014-15,WPG,L,62,18,23,41,7,38,0.66,5,12,0,0,2,1,129,14.0,16:15,20.6,51.6
142,Justin Williams,2014-15,LAK,R,81,18,23,41,8,29,0.51,4,13,0,0,2,0,174,10.3,15:49,19.3,50.0
143,David Perron,2014-15,"EDM, PIT",L,81,17,24,41,-25,62,0.51,3,9,0,0,2,0,196,8.7,17:20,23.4,25.0
144,Sam Gagner,2014-15,ARI,C,81,15,26,41,-28,28,0.51,6,12,0,0,1,1,183,8.2,17:15,21.6,46.8
145,Josh Bailey,2014-15,NYI,R,70,15,26,41,3,12,0.59,2,4,0,0,1,0,140,10.7,16:47,21.1,45.5
146,Matt Moulson,2014-15,BUF,L,77,13,28,41,-11,4,0.53,3,11,0,0,2,0,156,8.3,17:41,21.1,59.1
147,TJ Brodie,2014-15,CGY,D,81,11,30,41,15,30,0.51,3,9,1,3,3,1,133,8.3,25:12,32.1,0.0
148,Jake Muzzin,2014-15,LAK,D,76,10,31,41,-4,22,0.54,4,14,0,1,3,0,173,5.8,22:42,29.5,0.0
149,Cam Atkinson,2014-15,CBJ,R,78,22,18,40,-2,22,0.51,7,10,1,1,7,0,212,10.4,16:59,23.2,44.4
150,Cody Eakin,2014-15,DAL,C,78,19,21,40,-1,26,0.51,2,4,2,3,6,2,142,13.4,17:12,24.8,50.8
151,Chris Kunitz,2014-15,PIT,L,74,17,23,40,2,56,0.54,9,16,1,1,5,0,170,10.0,17:53,23.3,53.8
152,Reilly Smith,2014-15,BOS,R,81,13,27,40,7,20,0.49,1,11,0,0,0,0,143,9.1,15:24,20.9,25.0
153,John Klingberg,2014-15,DAL,D,65,11,29,40,5,32,0.62,2,12,0,0,3,1,98,11.2,21:50,27.0,0.0
154,Jack Johnson,2014-15,CBJ,D,79,8,32,40,-13,44,0.51,3,21,0,0,1,1,141,5.7,24:10,27.0,0.0
155,Erik Cole,2014-15,"DAL, DET",L,68,21,18,39,2,14,0.57,3,9,1,1,0,0,122,17.2,14:33,20.3,31.3
156,Mike Fisher,2014-15,NSH,C,59,19,20,39,4,39,0.66,7,10,1,1,1,0,111,17.1,18:26,24.5,52.3
157,Nazem Kadri,2014-15,TOR,C,73,18,21,39,-7,28,0.53,3,7,1,1,1,0,176,10.2,17:36,21.9,46.2
158,Elias Lindholm,2014-15,CAR,C,81,17,22,39,-23,14,0.48,4,15,0,0,4,1,170,10.0,16:25,22.4,52.3
159,Nick Bonino,2014-15,VAN,C,75,15,24,39,7,22,0.52,1,5,0,0,6,0,149,10.1,16:55,23.8,47.4
160,Jakob Silfverberg,2014-15,ANA,R,81,13,26,39,15,24,0.48,2,4,1,3,2,0,189,6.9,15:40,21.2,46.0
161,Aaron Ekblad,2014-15,FLA,D,81,12,27,39,12,32,0.48,6,13,0,0,4,0,170,7.0,21:49,24.3,0.0
162,Torey Krug,2014-15,BOS,D,78,12,27,39,13,20,0.50,2,14,0,0,0,0,205,5.9,19:36,24.7,0.0
163,Anton Stralman,2014-15,TBL,D,82,9,30,39,22,26,0.48,2,14,0,0,0,0,138,6.5,21:57,26.0,0.0
164,Mikael Granlund,2014-15,MIN,R,68,8,31,39,17,20,0.57,0,8,0,0,2,0,99,8.1,17:54,21.9,48.4
165,Trevor Daley,2014-15,DAL,D,68,16,22,38,-13,34,0.56,6,12,2,2,2,0,113,14.1,22:53,30.1,0.0
166,Alex Killorn,2014-15,TBL,L,71,15,23,38,8,36,0.54,1,3,1,1,5,0,130,11.5,16:56,20.7,43.8
167,Brad Boyes,2014-15,FLA,R,78,14,24,38,11,20,0.49,5,9,0,0,4,1,151,9.3,15:39,19.4,56.1
168,Nathan MacKinnon,2014-15,COL,C,64,14,24,38,-7,34,0.59,3,7,0,0,2,0,192,7.3,17:03,21.3,47.0
169,Taylor Hall,2014-15,EDM,L,53,14,24,38,-1,40,0.72,3,6,0,0,0,0,158,8.9,19:13,24.6,45.9
170,Antoine Vermette,2014-15,"ARI, CHI",C,82,13,25,38,-25,40,0.46,6,14,0,0,1,0,109,11.9,17:51,24.5,55.3
171,Victor Hedman,2014-15,TBL,D,59,10,28,38,12,40,0.64,3,11,0,0,2,1,115,8.7,22:41,26.1,0.0
172,Ryan Suter,2014-15,MIN,D,77,2,36,38,7,48,0.49,1,11,0,1,1,0,150,1.3,29:04,31.0,0.0
173,Nino Niederreiter,2014-15,MIN,R,80,24,13,37,2,28,0.46,6,8,1,1,5,0,149,16.1,14:33,19.7,28.6
174,James Neal,2014-15,NSH,L,67,23,14,37,12,57,0.55,3,4,0,0,6,2,221,10.4,18:05,22.0,41.2
175,Sean Couturier,2014-15,PHI,C,82,15,22,37,4,28,0.45,1,6,1,2,0,0,148,10.1,18:23,24.6,48.3
176,Sami Vatanen,2014-15,ANA,D,67,12,25,37,5,36,0.55,7,17,1,1,1,0,122,9.8,21:28,25.6,50.0
177,Brad Richards,2014-15,CHI,C,76,12,25,37,3,12,0.49,2,7,0,0,3,0,199,6.0,14:53,18.7,48.4
178,Evgeny Kuznetsov,2014-15,WSH,C,80,11,26,37,10,24,0.46,4,13,0,0,1,1,127,8.7,13:20,17.1,44.6
179,Nick Leddy,2014-15,NYI,D,78,10,27,37,18,14,0.47,1,12,0,1,1,0,120,8.3,20:22,23.5,0.0
180,Clarke MacArthur,2014-15,OTT,L,62,16,20,36,-6,36,0.58,6,10,0,0,5,0,140,11.4,17:00,22.3,36.4
181,Aleksander Barkov,2014-15,FLA,C,71,16,20,36,-4,16,0.51,3,7,0,0,3,0,123,13.0,17:30,21.4,46.1
182,Tommy Wingels,2014-15,SJS,C,75,15,21,36,-7,40,0.48,4,10,1,1,1,0,158,9.5,16:28,24.0,45.5
183,Shane Doan,2014-15,ARI,R,79,14,22,36,-29,65,0.46,5,10,0,0,0,0,189,7.4,18:53,23.8,27.3
184,Chris Stewart,2014-15,"BUF, MIN",R,81,14,22,36,-26,88,0.44,5,10,0,0,0,0,155,9.0,15:53,19.9,24.4
185,Brandon Dubinsky,2014-15,CBJ,C,47,13,23,36,11,43,0.77,0,7,1,1,1,0,100,13.0,18:04,25.3,50.7
186,Riley Sheahan,2014-15,DET,C,79,13,23,36,-3,16,0.46,5,11,0,0,0,0,123,10.6,15:39,22.4,49.9
187,Chris Higgins,2014-15,VAN,L,77,12,24,36,8,16,0.47,3,5,0,0,1,0,171,7.0,15:47,22.3,33.3
188,David Savard,2014-15,CBJ,D,82,11,25,36,0,71,0.44,3,10,0,0,3,0,112,9.8,22:57,26.4,100.0
189,Cody Franson,2014-15,"TOR, NSH",D,78,7,29,36,-7,28,0.46,5,17,0,0,0,0,127,5.5,19:38,25.7,0.0
190,Alex Goligoski,2014-15,DAL,D,81,4,32,36,0,24,0.44,0,8,0,2,0,0,122,3.3,23:49,30.7,0.0
191,Jimmy Hayes,2014-15,FLA,R,72,19,16,35,-4,20,0.49,4,11,0,0,3,0,166,11.4,15:09,18.3,44.4
192,Carl Hagelin,2014-15,NYR,L,82,17,18,35,18,46,0.43,1,1,0,1,4,1,185,9.2,15:14,21.9,35.3
193,Curtis Glencross,2014-15,"CGY, WSH",L,71,13,22,35,2,45,0.49,4,11,0,0,1,0,108,12.0,15:39,22.1,44.4
194,Brian Gionta,2014-15,BUF,R,69,13,22,35,-13,18,0.51,3,9,1,1,2,0,153,8.5,18:03,22.1,40.8
195,Charlie Coyle,2014-15,MIN,C,82,11,24,35,13,39,0.43,1,3,0,0,4,0,120,9.2,14:33,19.2,46.5
196,Johnny Boychuk,2014-15,NYI,D,72,9,26,35,15,14,0.49,5,15,0,1,1,1,192,4.7,21:41,25.3,100.0
197,Joel Ward,2014-15,WSH,R,82,19,15,34,-4,30,0.41,6,11,0,0,4,1,138,13.8,16:52,22.2,47.2
198,Benoit Pouliot,2014-15,EDM,L,58,19,15,34,-1,28,0.59,4,7,1,1,3,0,105,18.1,16:37,23.6,38.2
199,Lance Bouma,2014-15,CGY,L,78,16,18,34,10,54,0.44,0,1,0,1,4,0,104,15.4,14:01,21.9,39.2
200,Kris Versteeg,2014-15,CHI,R,61,14,20,34,11,35,0.56,2,5,0,0,1,0,134,10.4,15:51,20.2,31.3
201,Patrik Elias,2014-15,NJD,C,69,13,21,34,-20,12,0.49,5,9,0,2,1,0,114,11.4,17:39,23.7,39.1
202,Milan Michalek,2014-15,OTT,L,66,13,21,34,3,33,0.52,5,10,1,1,1,0,130,10.0,16:22,22.5,47.8
