,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
1,Busher Jackson,1931-32,TOR,L,48,28,25,53,,63,1.10,,,,,4,2,,--,,--,--
2,Joe Primeau,1931-32,TOR,C,46,13,37,50,,25,1.09,,,,,3,0,,--,,--,--
3,Howie Morenz,1931-32,MTL,C,48,24,25,49,,46,1.02,,,,,4,1,,--,,--,--
4,Charlie Conacher,1931-32,TOR,R,44,34,14,48,,66,1.09,,,,,4,1,,--,,--,--
5,Bill Cook,1931-32,NYR,R,48,33,14,47,,33,0.98,,,,,5,0,,--,,--,--
6,Dave Trottier,1931-32,MMR,L,48,26,18,44,,94,0.92,,,,,4,0,,--,,--,--
7,Hooley Smith,1931-32,MMR,C,43,11,33,44,,57,1.02,,,,,1,0,,--,,--,--
8,Babe Siebert,1931-32,MMR,L,48,21,18,39,,66,0.81,,,,,4,0,,--,,--,--
9,Dit Clapper,1931-32,BOS,R,48,17,22,39,,23,0.81,,,,,5,1,,--,,--,--
10,Aurel Joliat,1931-32,MTL,L,48,15,24,39,,48,0.81,,,,,4,3,,--,,--,--
11,Cecil Dillon,1931-32,NYR,R,48,23,15,38,,22,0.79,,,,,6,2,,--,,--,--
12,Marty Barry,1931-32,BOS,C,48,21,17,38,,22,0.79,,,,,3,0,,--,,--,--
13,Jimmy Ward,1931-32,MMR,R,48,19,19,38,,41,0.79,,,,,2,0,,--,,--,--
14,Johnny Gagnon,1931-32,MTL,R,48,19,19,38,,40,0.79,,,,,7,1,,--,,--,--
15,Frank Boucher,1931-32,NYR,C,48,12,24,36,,14,0.75,,,,,2,0,,--,,--,--
16,Fred Cook,1931-32,NYR,L,45,14,20,34,,47,0.76,,,,,2,1,,--,,--,--
17,Nels Stewart,1931-32,MMR,C,38,22,11,33,,61,0.87,,,,,4,1,,--,,--,--
18,Pit Lepine,1931-32,MTL,C,48,19,11,30,,42,0.63,,,,,4,1,,--,,--,--
19,Ebbie Goodfellow,1931-32,DFL,C,48,14,16,30,,56,0.63,,,,,3,1,,--,,--,--
20,Johnny Gottselig,1931-32,CHI,L,44,13,16,29,,28,0.66,,,,,2,1,,--,,--,--
21,Normie Himes,1931-32,NYA,C,48,8,20,28,,9,0.58,,,,,1,0,,--,,--,--
22,Joe Lamb,1931-32,NYA,R,48,16,11,27,,69,0.56,,,,,4,1,,--,,--,--
23,Cooney Weiland,1931-32,BOS,C,46,14,13,27,,24,0.59,,,,,2,0,,--,,--,--
24,Charley McVeigh,1931-32,NYA,C,48,12,15,27,,16,0.56,,,,,2,2,,--,,--,--
25,Wildor Larochelle,1931-32,MTL,R,48,18,8,26,,16,0.54,,,,,3,0,,--,,--,--
26,Art Somers,1931-32,NYR,C,48,11,15,26,,47,0.54,,,,,4,2,,--,,--,--
27,Baldy Northcott,1931-32,MMR,D,48,19,6,25,,35,0.52,,,,,4,0,,--,,--,--
28,Tom Cook,1931-32,CHI,C,48,12,13,25,,28,0.52,,,,,4,1,,--,,--,--
29,Art Chapman,1931-32,BOS,C,48,11,14,25,,18,0.52,,,,,1,0,,--,,--,--
30,Frank Carson,1931-32,DFL,R,31,10,14,24,,31,0.77,,,,,2,0,,--,,--,--
31,Glenn Brydson,1931-32,MMR,R,47,10,13,23,,50,0.49,,,,,0,0,,--,,--,--
32,Andy Blair,1931-32,TOR,C,48,9,14,23,,37,0.48,,,,,3,1,,--,,--,--
33,Mush March,1931-32,CHI,R,48,12,10,22,,59,0.46,,,,,2,1,,--,,--,--
34,George Owen,1931-32,BOS,D,42,12,10,22,,29,0.52,,,,,1,0,,--,,--,--
35,Eddie Shore,1931-32,BOS,D,45,9,13,22,,98,0.49,,,,,1,0,,--,,--,--
36,Paul Thompson,1931-32,CHI,L,48,8,14,22,,38,0.46,,,,,1,0,,--,,--,--
37,Billy Burch,1931-32,NYA,C,48,7,15,22,,24,0.46,,,,,3,0,,--,,--,--
38,Murray Murdoch,1931-32,NYR,L,48,5,17,22,,32,0.46,,,,,0,0,,--,,--,--
39,Bob Gracie,1931-32,TOR,C,48,13,8,21,,27,0.44,,,,,3,0,,--,,--,--
40,Frank Finnigan,1931-32,TOR,R,47,8,13,21,,42,0.45,,,,,2,1,,--,,--,--
41,Butch Keeling,1931-32,NYR,L,48,17,3,20,,38,0.42,,,,,3,0,,--,,--,--
42,Harry Oliver,1931-32,BOS,R,44,13,7,20,,18,0.45,,,,,2,0,,--,,--,--
43,Larry Aurie,1931-32,DFL,R,48,12,8,20,,22,0.42,,,,,3,1,,--,,--,--
44,Bert McInenly,1931-32,"DFL, NYA",L,47,12,7,19,,60,0.40,,,,,2,0,,--,,--,--
45,King Clancy,1931-32,TOR,D,48,10,9,19,,59,0.40,,,,,1,1,,--,,--,--
46,Herbie Lewis,1931-32,DFL,L,48,5,14,19,,23,0.40,,,,,1,0,,--,,--,--
47,Vic Ripley,1931-32,CHI,L,46,12,6,18,,44,0.39,,,,,3,0,,--,,--,--
48,Rosie Couture,1931-32,CHI,R,48,9,9,18,,8,0.38,,,,,2,0,,--,,--,--
49,Armand Mondou,1931-32,MTL,L,47,6,12,18,,22,0.38,,,,,1,0,,--,,--,--
50,Baldy Cotton,1931-32,TOR,L,48,5,13,18,,58,0.38,,,,,0,0,,--,,--,--
51,Hec Kilrea,1931-32,DFL,L,47,13,3,16,,26,0.34,,,,,3,0,,--,,--,--
52,Lionel Conacher,1931-32,MMR,D,45,7,9,16,,60,0.36,,,,,0,0,,--,,--,--
53,Red Horner,1931-32,TOR,D,42,7,9,16,,109,0.38,,,,,1,1,,--,,--,--
54,Hap Day,1931-32,TOR,D,47,7,8,15,,28,0.32,,,,,0,0,,--,,--,--
55,Hap Emms,1931-32,"NYA, DFL",L,43,6,9,15,,38,0.35,,,,,0,0,,--,,--,--
56,Harold Darragh,1931-32,TOR,L,48,5,10,15,,6,0.31,,,,,0,0,,--,,--,--
57,Tommy Filmore,1931-32,"DFL, NYA",R,40,8,6,14,,14,0.35,,,,,1,0,,--,,--,--
58,Alex Smith,1931-32,DFL,D,48,6,8,14,,49,0.29,,,,,0,0,,--,,--,--
59,Ace Bailey,1931-32,TOR,R,44,8,5,13,,76,0.30,,,,,1,0,,--,,--,--
60,John Sorrell,1931-32,DFL,L,48,8,5,13,,22,0.27,,,,,3,2,,--,,--,--
61,Ivan Johnson,1931-32,NYR,D,47,3,10,13,,106,0.28,,,,,1,0,,--,,--,--
62,Cy Wentworth,1931-32,CHI,D,48,3,10,13,,30,0.27,,,,,1,1,,--,,--,--
63,Nick Wasnie,1931-32,MTL,R,48,10,2,12,,16,0.25,,,,,1,0,,--,,--,--
64,Doug Young,1931-32,DFL,D,47,10,2,12,,47,0.26,,,,,2,0,,--,,--,--
65,Dutch Gainor,1931-32,NYR,C,46,3,9,12,,9,0.26,,,,,0,0,,--,,--,--
66,Gerry Lowrey,1931-32,CHI,L,48,8,3,11,,32,0.23,,,,,1,1,,--,,--,--
67,Danny Cox,1931-32,DFL,L,47,5,6,11,,23,0.23,,,,,0,0,,--,,--,--
68,Wally Kilrea,1931-32,NYA,R,48,3,8,11,,18,0.23,,,,,1,0,,--,,--,--
69,Alex Levinsky,1931-32,TOR,D,47,5,5,10,,27,0.21,,,,,1,0,,--,,--,--
70,Sylvio Mantha,1931-32,MTL,D,47,5,5,10,,62,0.21,,,,,0,0,,--,,--,--
71,Earl Seibert,1931-32,NYR,D,46,4,6,10,,88,0.22,,,,,0,0,,--,,--,--
72,Bill Brydge,1931-32,NYA,D,48,2,8,10,,77,0.21,,,,,0,0,,--,,--,--
73,Frank Jerwa,1931-32,BOS,L,24,4,5,9,,14,0.38,,,,,0,0,,--,,--,--
74,Marty Burke,1931-32,MTL,D,48,3,6,9,,54,0.19,,,,,0,0,,--,,--,--
75,John Keating,1931-32,NYA,L,22,5,3,8,,8,0.36,,,,,1,0,,--,,--,--
76,Albert Leduc,1931-32,MTL,D,41,5,3,8,,60,0.20,,,,,0,0,,--,,--,--
77,Bud Cook,1931-32,BOS,C,28,4,4,8,,14,0.29,,,,,0,0,,--,,--,--
78,Carson Cooper,1931-32,DFL,R,48,3,5,8,,14,0.17,,,,,0,0,,--,,--,--
79,Georges Mantha,1931-32,MTL,D,48,1,7,8,,8,0.17,,,,,0,0,,--,,--,--
80,Bill Touhey,1931-32,BOS,L,26,5,2,7,,14,0.27,,,,,0,0,,--,,--,--
81,Doug Brennan,1931-32,NYR,D,38,4,3,7,,38,0.18,,,,,0,0,,--,,--,--
82,Clarence Abel,1931-32,CHI,D,48,4,3,7,,34,0.15,,,,,2,0,,--,,--,--
83,Red Dutton,1931-32,NYA,D,47,2,5,7,,111,0.15,,,,,0,0,,--,,--,--
84,George Patterson,1931-32,NYA,L,20,6,0,6,,24,0.30,,,,,0,0,,--,,--,--
85,Lionel Hitchman,1931-32,BOS,D,48,3,3,6,,36,0.13,,,,,0,1,,--,,--,--
86,Archie Wilcox,1931-32,MMR,R,48,3,3,6,,37,0.13,,,,,0,0,,--,,--,--
87,Earl Miller,1931-32,"CHI, TOR",L,24,3,3,6,,8,0.25,,,,,0,0,,--,,--,--
88,Reg Noble,1931-32,DFL,C,48,3,3,6,,74,0.13,,,,,1,0,,--,,--,--
89,Vic Desjardins,1931-32,NYR,C,48,3,3,6,,16,0.13,,,,,0,0,,--,,--,--
90,Lou Holmes,1931-32,CHI,C,41,2,4,6,,8,0.15,,,,,0,0,,--,,--,--
91,Vern Ayres,1931-32,NYA,D,45,2,4,6,,82,0.13,,,,,0,0,,--,,--,--
92,George Boucher,1931-32,CHI,D,43,1,5,6,,54,0.14,,,,,0,0,,--,,--,--
93,Al Shields,1931-32,NYA,D,48,4,1,5,,45,0.10,,,,,0,0,,--,,--,--
94,Roy Burmister,1931-32,NYA,L,16,3,2,5,,0,0.31,,,,,0,0,,--,,--,--
95,Stew Adams,1931-32,CHI,L,26,0,5,5,,28,0.19,,,,,0,0,,--,,--,--
96,Ott Heller,1931-32,NYR,D,21,2,2,4,,9,0.19,,,,,0,0,,--,,--,--
97,Hib Milks,1931-32,NYR,L,48,0,4,4,,14,0.08,,,,,0,0,,--,,--,--
98,Eddie Burke,1931-32,BOS,R,16,3,0,3,,12,0.19,,,,,0,0,,--,,--,--
99,Percy Galbraith,1931-32,BOS,L,47,2,1,3,,28,0.06,,,,,0,0,,--,,--,--
100,Irwin Boyd,1931-32,BOS,R,29,2,1,3,,9,0.10,,,,,0,0,,--,,--,--
101,Frank Ingram,1931-32,CHI,R,19,1,2,3,,4,0.16,,,,,0,0,,--,,--,--
102,Harry Foster,1931-32,BOS,D,32,1,2,3,,12,0.09,,,,,0,0,,--,,--,--
103,Art Lesieur,1931-32,MTL,D,24,1,2,3,,12,0.13,,,,,1,0,,--,,--,--
104,Harold Starr,1931-32,MMR,D,47,1,2,3,,51,0.06,,,,,0,1,,--,,--,--
105,Earl Robinson,1931-32,MMR,R,26,0,3,3,,4,0.12,,,,,0,0,,--,,--,--
106,Ted Graham,1931-32,CHI,D,48,0,3,3,,50,0.06,,,,,0,0,,--,,--,--
107,Dunc Munro,1931-32,MTL,D,48,1,1,2,,14,0.04,,,,,0,0,,--,,--,--
108,Art Gagne,1931-32,DFL,R,13,1,1,2,,0,0.15,,,,,0,0,,--,,--,--
109,George Massecar,1931-32,NYA,L,14,1,1,2,,10,0.14,,,,,0,0,,--,,--,--
110,Albert Hughes,1931-32,NYA,C,18,1,1,2,,8,0.11,,,,,0,0,,--,,--,--
111,Merlyn Phillips,1931-32,MMR,C,46,1,1,2,,11,0.04,,,,,0,0,,--,,--,--
112,Art Alexandre,1931-32,MTL,L,10,0,2,2,,0,0.20,,,,,0,0,,--,,--,--
113,Doc Romnes,1931-32,CHI,L,18,1,0,1,,2,0.06,,,,,0,1,,--,,--,--
114,Paul Haynes,1931-32,MMR,C,12,1,0,1,,0,0.08,,,,,0,0,,--,,--,--
115,Eddie Convey,1931-32,NYA,L,21,1,0,1,,23,0.05,,,,,1,0,,--,,--,--
116,Gus Rivers,1931-32,MTL,R,25,1,0,1,,4,0.04,,,,,0,0,,--,,--,--
117,Lloyd Klein,1931-32,BOS,L,5,1,0,1,,0,0.20,,,,,0,0,,--,,--,--
118,Johnny Sheppard,1931-32,NYA,L,5,1,0,1,,2,0.20,,,,,0,0,,--,,--,--
119,John Gallagher,1931-32,MMR,D,19,1,0,1,,18,0.05,,,,,0,0,,--,,--,--
120,Art Coulter,1931-32,CHI,D,13,0,1,1,,26,0.08,,,,,0,0,,--,,--,--
121,Ed Jeremiah,1931-32,"NYA, BOS",R,15,0,1,1,,0,0.07,,,,,0,0,,--,,--,--
122,Pat Shea,1931-32,CHI,D,10,0,1,1,,0,0.10,,,,,0,0,,--,,--,--
123,Paul Runge,1931-32,BOS,C,14,0,1,1,,8,0.07,,,,,0,0,,--,,--,--
124,Max Sutherland,1931-32,BOS,L,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
125,Hub Wilson,1931-32,NYA,L,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
126,Jack McVicar,1931-32,MMR,D,48,0,0,0,,28,--,,,,,0,0,,--,,--,--
127,Fred Robertson,1931-32,TOR,D,8,0,0,0,,23,--,,,,,0,0,,--,,--,--
128,Jean Pusie,1931-32,MTL,D,1,0,0,0,,0,--,,,,,0,0,,--,,--,--
129,Red Beattie,1931-32,BOS,L,1,0,0,0,,0,--,,,,,0,0,,--,,--,--
130,Len Grosvenor,1931-32,NYA,C,12,0,0,0,,0,--,,,,,0,0,,--,,--,--
131,Joe Jerwa,1931-32,BOS,D,11,0,0,0,,10,--,,,,,0,0,,--,,--,--
132,Helge Bostrom,1931-32,CHI,D,14,0,0,0,,6,--,,,,,0,0,,--,,--,--
133,Jack Pratt,1931-32,BOS,C,5,0,0,0,,6,--,,,,,0,0,,--,,--,--
134,Syd Howe,1931-32,TOR,C,3,0,0,0,,0,--,,,,,0,0,,--,,--,--
135,Lorne Duguid,1931-32,MMR,L,13,0,0,0,,6,--,,,,,0,0,,--,,--,--
