,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
37,Dit Clapper,1928-29,BOS,R,40,9,2,11,,48,0.28,,,,,4,1,,--,,--,--
38,Albert Leduc,1928-29,MTL,D,43,9,2,11,,79,0.26,,,,,3,0,,--,,--,--
39,Mickey MacKay,1928-29,"PIR, BOS",C,40,9,2,11,,20,0.28,,,,,2,0,,--,,--,--
40,Merlyn Phillips,1928-29,MMR,C,42,6,5,11,,43,0.26,,,,,1,0,,--,,--,--
41,Normie Himes,1928-29,NYA,C,44,10,0,10,,25,0.23,,,,,2,0,,--,,--,--
42,Art Gagne,1928-29,MTL,R,44,7,3,10,,52,0.23,,,,,2,0,,--,,--,--
43,Reg Noble,1928-29,DCG,C,43,6,4,10,,54,0.23,,,,,1,1,,--,,--,--
44,Tex White,1928-29,"PIR, NYA",R,43,5,5,10,,30,0.23,,,,,1,1,,--,,--,--
45,Butch Keeling,1928-29,NYR,L,43,6,3,9,,39,0.21,,,,,2,0,,--,,--,--
46,George Owen,1928-29,BOS,D,27,5,4,9,,48,0.33,,,,,1,0,,--,,--,--
47,Johnny Sheppard,1928-29,NYA,L,44,5,4,9,,40,0.20,,,,,2,0,,--,,--,--
48,Herb Drury,1928-29,PIR,D,44,5,4,9,,47,0.20,,,,,0,0,,--,,--,--
49,George Patterson,1928-29,MTL,L,44,4,5,9,,36,0.20,,,,,2,1,,--,,--,--
50,Charley McVeigh,1928-29,NYA,C,44,6,2,8,,16,0.18,,,,,4,0,,--,,--,--
51,Harry Connor,1928-29,NYA,L,44,6,2,8,,85,0.18,,,,,3,1,,--,,--,--
52,Johnny Gottselig,1928-29,CHI,L,44,5,3,8,,24,0.18,,,,,1,0,,--,,--,--
53,Art Duncan,1928-29,TOR,D,39,4,4,8,,53,0.21,,,,,2,0,,--,,--,--
54,Baldy Cotton,1928-29,"PIR, TOR",L,43,4,4,8,,46,0.19,,,,,0,0,,--,,--,--
55,Babe Siebert,1928-29,MMR,L,40,3,5,8,,54,0.20,,,,,1,0,,--,,--,--
56,Alex Smith,1928-29,SEN,D,44,1,7,8,,96,0.18,,,,,1,0,,--,,--,--
57,Dick Irvin,1928-29,CHI,C,39,6,1,7,,36,0.18,,,,,0,0,,--,,--,--
58,Pit Lepine,1928-29,MTL,C,44,6,1,7,,50,0.16,,,,,2,0,,--,,--,--
59,Lionel Conacher,1928-29,NYA,D,44,5,2,7,,136,0.16,,,,,1,0,,--,,--,--
60,Armand Mondou,1928-29,MTL,L,32,3,4,7,,6,0.22,,,,,2,0,,--,,--,--
61,Ty Arbour,1928-29,CHI,L,44,3,4,7,,30,0.16,,,,,1,0,,--,,--,--
62,Marty Burke,1928-29,MTL,D,44,4,2,6,,68,0.14,,,,,1,0,,--,,--,--
63,George Boucher,1928-29,"SEN, MMR",D,41,4,2,6,,72,0.15,,,,,1,1,,--,,--,--
64,Rodger Smith,1928-29,PIR,D,44,4,2,6,,49,0.14,,,,,2,1,,--,,--,--
65,Mush March,1928-29,CHI,R,35,3,3,6,,8,0.17,,,,,0,0,,--,,--,--
66,Eric Pettinger,1928-29,"BOS, TOR",L,42,3,3,6,,41,0.14,,,,,0,0,,--,,--,--
67,Bernie Brophy,1928-29,DCG,L,37,2,4,6,,23,0.16,,,,,1,0,,--,,--,--
68,Dave Trottier,1928-29,MMR,L,37,2,4,6,,69,0.16,,,,,1,0,,--,,--,--
69,Art Smith,1928-29,TOR,D,43,5,0,5,,91,0.12,,,,,1,0,,--,,--,--
70,Joe Lamb,1928-29,"MMR, SEN",R,36,4,1,5,,52,0.14,,,,,1,0,,--,,--,--
71,Len Grosvenor,1928-29,SEN,C,42,3,2,5,,18,0.12,,,,,0,1,,--,,--,--
72,Joe Simpson,1928-29,NYA,D,43,3,2,5,,29,0.12,,,,,1,0,,--,,--,--
73,Leo Bourgeault,1928-29,NYR,D,44,2,3,5,,59,0.11,,,,,1,0,,--,,--,--
74,Punch Broadbent,1928-29,NYA,R,44,1,4,5,,61,0.11,,,,,1,0,,--,,--,--
75,Frank Nighbor,1928-29,SEN,C,30,1,4,5,,22,0.17,,,,,1,1,,--,,--,--
76,Leo Reise Sr.,1928-29,NYA,D,44,4,0,4,,34,0.09,,,,,1,0,,--,,--,--
77,Albert Holway,1928-29,PIR,D,44,4,0,4,,20,0.09,,,,,0,0,,--,,--,--
78,Clarence Abel,1928-29,NYR,D,44,3,1,4,,45,0.09,,,,,1,0,,--,,--,--
79,Bill Brydge,1928-29,DCG,D,31,2,2,4,,67,0.13,,,,,0,0,,--,,--,--
80,Red Dutton,1928-29,MMR,D,44,1,3,4,,141,0.09,,,,,0,0,,--,,--,--
81,Rosie Couture,1928-29,CHI,R,43,1,3,4,,24,0.09,,,,,0,0,,--,,--,--
82,Sparky Vail,1928-29,NYR,D,18,3,0,3,,16,0.17,,,,,0,0,,--,,--,--
83,Earl Robinson,1928-29,MMR,R,38,2,1,3,,4,0.08,,,,,0,0,,--,,--,--
84,Percy Galbraith,1928-29,BOS,L,38,2,1,3,,46,0.08,,,,,1,0,,--,,--,--
85,Cy Wentworth,1928-29,CHI,D,44,2,1,3,,46,0.07,,,,,1,0,,--,,--,--
86,Russell Oatman,1928-29,"MMR, NYR",L,38,2,1,3,,20,0.08,,,,,1,0,,--,,--,--
87,Sam Godin,1928-29,SEN,R,23,2,1,3,,19,0.13,,,,,0,0,,--,,--,--
88,Cy Denneny,1928-29,BOS,L,23,1,2,3,,2,0.13,,,,,1,0,,--,,--,--
89,Myles Lane,1928-29,"NYR, BOS",D,43,2,0,2,,36,0.05,,,,,0,0,,--,,--,--
90,Fred Elliott,1928-29,SEN,R,43,2,0,2,,8,0.05,,,,,0,0,,--,,--,--
91,Henry Hicks,1928-29,MMR,D,44,2,0,2,,25,0.05,,,,,1,0,,--,,--,--
92,Earl Miller,1928-29,CHI,L,17,1,1,2,,28,0.12,,,,,0,0,,--,,--,--
93,Larry Aurie,1928-29,DCG,R,35,1,1,2,,24,0.06,,,,,1,0,,--,,--,--
94,Alex McKinnon,1928-29,CHI,R,44,1,1,2,,54,0.05,,,,,1,0,,--,,--,--
95,Jack Arbour,1928-29,TOR,D,10,1,0,1,,10,0.10,,,,,0,0,,--,,--,--
96,Lloyd Klein,1928-29,BOS,L,8,1,0,1,,5,0.13,,,,,0,0,,--,,--,--
97,John McKinnon,1928-29,PIR,D,39,1,0,1,,44,0.03,,,,,0,0,,--,,--,--
98,Lionel Hitchman,1928-29,BOS,D,38,1,0,1,,64,0.03,,,,,0,0,,--,,--,--
99,Pete Bellefeuille,1928-29,DCG,R,1,1,0,1,,0,1.00,,,,,0,0,,--,,--,--
100,Bert McCaffrey,1928-29,PIR,R,42,1,0,1,,36,0.02,,,,,0,0,,--,,--,--
101,Babe Dye,1928-29,NYA,R,42,1,0,1,,17,0.02,,,,,0,0,,--,,--,--
102,Al Shields,1928-29,SEN,D,42,0,1,1,,10,0.02,,,,,0,0,,--,,--,--
103,Joe Primeau,1928-29,TOR,C,6,0,1,1,,2,0.17,,,,,0,0,,--,,--,--
104,Duke Keats,1928-29,CHI,C,3,0,1,1,,0,0.33,,,,,0,0,,--,,--,--
105,Duke McCurry,1928-29,PIR,L,35,0,1,1,,4,0.03,,,,,0,0,,--,,--,--
106,Clem Loughlin,1928-29,CHI,D,24,0,1,1,,16,0.04,,,,,0,0,,--,,--,--
107,Red Horner,1928-29,TOR,D,22,0,0,0,,30,--,,,,,0,0,,--,,--,--
108,Georges Mantha,1928-29,MTL,D,21,0,0,0,,8,--,,,,,0,0,,--,,--,--
109,Wildor Larochelle,1928-29,MTL,R,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
110,Ivan Johnson,1928-29,NYR,D,8,0,0,0,,18,--,,,,,0,0,,--,,--,--
111,Gerry Carson,1928-29,"MTL, NYR",D,39,0,0,0,,7,--,,,,,0,0,,--,,--,--
112,Pete Palangio,1928-29,MTL,L,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
113,Herb Gardiner,1928-29,"CHI, MTL",D,12,0,0,0,,0,--,,,,,0,0,,--,,--,--
114,Cliff McBride,1928-29,MMR,R,0,0,0,0,,0,--,,,,,0,0,,--,,--,--
115,Ralph Taylor,1928-29,CHI,D,38,0,0,0,,64,--,,,,,0,0,,--,,--,--
116,Red Green,1928-29,"BOS, DCG",L,24,0,0,0,,14,--,,,,,0,0,,--,,--,--
117,Baldy Northcott,1928-29,MMR,D,5,0,0,0,,0,--,,,,,0,0,,--,,--,--
118,Frank Daley,1928-29,DCG,L,5,0,0,0,,0,--,,,,,0,0,,--,,--,--
119,Dunc Munro,1928-29,MMR,D,1,0,0,0,,0,--,,,,,0,0,,--,,--,--
120,Edmond Bouchard,1928-29,"NYA, PIR",L,18,0,0,0,,4,--,,,,,0,0,,--,,--,--
121,Gord Fraser,1928-29,DCG,D,14,0,0,0,,14,--,,,,,0,0,,--,,--,--
122,Jesse Spring,1928-29,"NYA, PIR",D,28,0,0,0,,2,--,,,,,0,0,,--,,--,--
123,Bobby Burns,1928-29,CHI,L,7,0,0,0,,0,--,,,,,0,0,,--,,--,--
124,Carl Voss,1928-29,TOR,C,2,0,0,0,,0,--,,,,,0,0,,--,,--,--
125,Percy Traub,1928-29,DCG,D,44,0,0,0,,50,--,,,,,0,0,,--,,--,--
126,Billy Boyd,1928-29,NYR,R,11,0,0,0,,5,--,,,,,0,0,,--,,--,--
127,Eddie Rodden,1928-29,BOS,C,11,0,0,0,,10,--,,,,,0,0,,--,,--,--
128,Val Hoffinger,1928-29,CHI,D,10,0,0,0,,10,--,,,,,0,0,,--,,--,--
129,Milt Halliday,1928-29,SEN,L,16,0,0,0,,0,--,,,,,0,0,,--,,--,--
130,Leo Gaudreault,1928-29,MTL,L,11,0,0,0,,6,--,,,,,0,0,,--,,--,--
131,Art Lesieur,1928-29,"MTL, CHI",D,17,0,0,0,,0,--,,,,,0,0,,--,,--,--
132,Alex Gray,1928-29,TOR,R,7,0,0,0,,2,--,,,,,0,0,,--,,--,--
