,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
27,Lubomir Visnovsky,2010-11,ANA,D,81,18,50,68,18,24,0.84,5,31,0,0,4,2,152,11.8,24:18,26.0,0.0
28,John Tavares,2010-11,NYI,C,79,29,38,67,-16,53,0.85,9,24,0,0,4,3,243,11.9,19:15,21.7,52.5
29,Matt Duchene,2010-11,COL,C,80,27,40,67,-8,33,0.84,3,15,0,0,2,1,202,13.4,18:57,23.1,50.4
30,Jeff Carter,2010-11,PHI,C,80,36,30,66,27,39,0.82,8,17,0,0,7,0,335,10.7,18:15,23.6,54.7
31,Sidney Crosby,2010-11,PIT,C,41,32,34,66,20,31,1.61,10,19,1,1,3,0,161,19.9,21:55,22.7,55.6
32,Rick Nash,2010-11,CBJ,L,75,32,34,66,2,34,0.88,6,14,0,0,7,0,305,10.5,18:56,23.7,29.2
33,Mike Richards,2010-11,PHI,C,81,23,43,66,11,62,0.81,5,21,3,6,4,1,184,12.5,18:53,25.5,49.8
34,Joe Pavelski,2010-11,SJS,C,74,20,46,66,10,24,0.89,11,28,1,3,5,0,282,7.1,19:39,25.8,54.3
35,Nicklas Backstrom,2010-11,WSH,C,77,18,47,65,24,40,0.84,4,22,1,1,2,0,202,8.9,20:36,23.7,52.5
36,Phil Kessel,2010-11,TOR,R,82,32,32,64,-20,24,0.78,12,23,1,1,6,1,325,9.8,19:39,22.3,40.7
37,Dany Heatley,2010-11,SJS,L,80,26,38,64,8,56,0.80,11,30,1,2,5,0,217,12.0,19:39,24.7,45.0
38,Jeff Skinner,2010-11,CAR,L,82,31,32,63,3,46,0.77,6,18,0,0,2,0,215,14.4,16:44,22.2,36.9
39,David Backes,2010-11,STL,R,82,31,31,62,32,93,0.76,5,15,0,1,2,0,211,14.7,19:42,26.1,44.5
40,Milan Lucic,2010-11,BOS,L,79,30,32,62,28,121,0.78,5,14,0,0,7,0,173,17.3,16:35,19.5,38.9
41,Ryane Clowe,2010-11,SJS,L,75,24,38,62,13,100,0.83,5,13,0,0,2,1,185,13.0,17:58,23.0,41.5
42,Martin Havlat,2010-11,MIN,R,78,22,40,62,-10,52,0.79,3,14,0,0,4,0,229,9.6,18:21,21.9,30.0
43,Clarke MacArthur,2010-11,TOR,L,82,21,41,62,-3,37,0.76,6,19,0,0,3,0,154,13.6,17:07,21.3,56.3
44,Patrik Elias,2010-11,NJD,C,81,21,41,62,-4,16,0.77,7,20,1,1,5,0,204,10.3,18:38,25.7,45.0
45,Mikko Koivu,2010-11,MIN,C,71,17,45,62,4,50,0.87,7,22,1,1,3,0,191,8.9,19:29,25.1,52.8
46,Nicklas Lidstrom,2010-11,DET,D,82,16,46,62,-2,20,0.76,7,39,0,1,1,1,175,9.1,23:28,26.7,0.0
47,David Krejci,2010-11,BOS,C,75,13,49,62,23,28,0.83,1,12,0,0,2,0,157,8.3,18:51,22.0,48.7
48,Ilya Kovalchuk,2010-11,NJD,L,81,31,29,60,-26,28,0.74,9,21,0,0,9,4,245,12.7,22:34,24.5,29.0
49,Shane Doan,2010-11,PHX,R,72,20,40,60,5,67,0.83,11,21,0,0,6,1,221,9.0,19:17,22.4,45.9
50,Andrew Ladd,2010-11,ATL,L,81,29,30,59,-10,39,0.73,9,18,2,3,2,1,195,14.9,20:04,26.1,34.1
51,Pavel Datsyuk,2010-11,DET,C,56,23,36,59,11,15,1.05,6,18,1,1,5,1,137,16.8,19:19,23.4,54.6
52,Keith Yandle,2010-11,PHX,D,82,11,48,59,12,68,0.72,3,26,0,1,0,0,199,5.5,24:23,29.4,0.0
53,Mikhail Grabovski,2010-11,TOR,C,81,29,29,58,14,60,0.72,10,15,0,0,4,1,239,12.1,19:22,23.4,48.4
54,Nikolay Kulemin,2010-11,TOR,L,82,30,27,57,7,26,0.70,5,13,1,1,5,0,173,17.3,17:19,22.9,54.0
55,Dustin Brown,2010-11,LAK,R,82,28,29,57,17,67,0.70,7,15,0,0,2,0,228,12.3,19:22,24.6,48.6
56,R.J. Umberger,2010-11,CBJ,C,82,25,32,57,3,38,0.70,8,13,3,3,3,1,220,11.4,19:13,24.9,50.4
57,Marian Hossa,2010-11,CHI,R,65,25,32,57,9,32,0.88,8,19,2,3,2,1,205,12.2,19:42,26.1,75.0
58,Tomas Plekanec,2010-11,MTL,C,77,22,35,57,8,60,0.74,3,18,1,2,4,0,227,9.7,20:15,25.9,50.0
59,Paul Stastny,2010-11,COL,C,74,22,35,57,-7,56,0.77,4,19,1,1,3,1,181,12.2,19:44,24.7,53.1
60,Justin Williams,2010-11,LAK,R,73,22,35,57,14,59,0.78,5,13,0,0,3,0,213,10.3,17:15,22.0,50.0
61,Patrice Bergeron,2010-11,BOS,C,80,22,35,57,20,26,0.71,3,11,2,3,4,0,211,10.4,17:53,22.9,56.6
62,Jason Spezza,2010-11,OTT,C,62,21,36,57,-7,28,0.92,7,17,0,1,2,1,188,11.2,20:12,23.1,56.3
63,Tuomo Ruutu,2010-11,CAR,L,82,19,38,57,1,54,0.70,7,16,0,0,1,0,148,12.8,16:50,22.3,41.2
64,Ray Whitney,2010-11,PHX,L,75,17,40,57,0,24,0.76,3,26,0,0,1,0,156,10.9,16:57,20.7,45.0
65,Brenden Morrow,2010-11,DAL,L,82,33,23,56,-3,76,0.68,9,13,1,1,5,1,209,15.8,19:14,23.3,9.1
66,Logan Couture,2010-11,SJS,C,79,32,24,56,18,41,0.71,10,14,0,0,8,1,253,12.6,17:49,24.3,53.4
67,Jamie Benn,2010-11,DAL,L,69,22,34,56,-5,52,0.81,6,11,4,6,3,0,177,12.4,18:01,24.4,43.1
68,Milan Hejduk,2010-11,COL,R,71,22,34,56,-23,18,0.79,10,24,0,0,2,0,170,12.9,17:55,22.1,40.0
69,Johan Franzen,2010-11,DET,R,76,28,27,55,5,58,0.72,10,17,0,0,5,1,248,11.3,17:26,22.3,50.3
70,Brad Boyes,2010-11,"STL, BUF",R,83,17,38,55,13,36,0.66,6,13,0,0,3,1,178,9.6,17:00,21.4,42.5
71,Alexander Semin,2010-11,WSH,R,65,28,26,54,22,71,0.83,6,18,1,1,4,1,196,14.3,18:04,20.7,30.8
72,Vincent Lecavalier,2010-11,TBL,C,65,25,29,54,-5,43,0.83,12,28,0,0,5,2,210,11.9,18:27,22.5,50.9
73,Brandon Dubinsky,2010-11,NYR,C,77,24,30,54,-3,100,0.70,4,11,2,4,2,0,202,11.9,20:14,23.8,52.4
74,Olli Jokinen,2010-11,CGY,C,79,17,37,54,-17,44,0.68,5,19,0,0,1,0,208,8.2,17:47,22.1,47.4
75,Matt Moulson,2010-11,NYI,L,82,31,22,53,-10,24,0.65,9,15,0,0,3,1,237,13.1,18:52,22.4,55.5
76,Chris Stewart,2010-11,"COL, STL",R,62,28,25,53,-6,53,0.85,12,16,0,0,5,1,162,17.3,17:29,22.3,40.6
77,Nathan Horton,2010-11,BOS,R,80,26,27,53,29,85,0.66,6,8,0,0,2,0,188,13.8,16:17,19.5,42.1
78,PA Parenteau,2010-11,NYI,R,81,20,33,53,-8,46,0.65,9,20,0,0,2,1,161,12.4,18:13,21.2,36.7
79,Dustin Byfuglien,2010-11,ATL,D,81,20,33,53,-2,93,0.65,8,24,0,0,6,3,347,5.8,23:18,25.4,0.0
80,Ville Leino,2010-11,PHI,L,81,19,34,53,14,22,0.65,5,11,0,0,2,0,117,16.2,16:01,20.3,57.4
81,Michael Grabner,2010-11,NYI,R,76,34,18,52,13,10,0.68,2,4,6,7,3,1,228,14.9,15:05,20.7,33.3
82,Drew Stafford,2010-11,BUF,R,62,31,21,52,13,34,0.84,11,19,0,0,4,2,179,17.3,16:32,20.5,30.3
83,Erik Cole,2010-11,CAR,L,82,26,26,52,-1,49,0.63,3,8,1,2,9,2,201,12.9,18:27,26.0,20.6
84,Patrik Berglund,2010-11,STL,C,81,22,30,52,-3,26,0.64,8,17,0,1,1,0,175,12.6,17:11,22.7,46.2
85,Jason Pominville,2010-11,BUF,R,73,22,30,52,1,15,0.71,5,14,1,1,2,1,215,10.2,18:09,23.4,43.2
86,Jussi Jokinen,2010-11,CAR,L,70,19,33,52,3,24,0.74,8,18,0,0,1,0,136,14.0,17:13,23.1,52.8
87,Alexander Steen,2010-11,STL,L,72,20,31,51,-3,26,0.71,1,10,2,2,5,0,218,9.2,19:33,24.6,38.7
88,Teddy Purcell,2010-11,TBL,L,81,17,34,51,5,10,0.63,3,21,0,0,1,0,196,8.7,14:06,18.3,32.4
89,James Wisniewski,2010-11,"NYI, MTL",D,75,10,41,51,-14,38,0.68,7,29,0,0,2,1,158,6.3,22:56,24.9,0.0
90,Toby Enstrom,2010-11,ATL,D,72,10,41,51,-10,54,0.71,6,28,0,1,0,0,113,8.8,23:41,26.9,0.0
91,Rene Bourque,2010-11,CGY,R,80,27,23,50,-17,42,0.63,6,15,1,3,6,1,218,12.4,17:45,22.3,29.2
92,Sergei Kostitsyn,2010-11,NSH,L,77,23,27,50,10,20,0.65,4,13,1,1,2,0,93,24.7,15:11,21.1,16.7
93,Andy McDonald,2010-11,STL,L,58,20,30,50,18,26,0.86,5,17,1,1,3,0,180,11.1,20:02,26.3,59.3
94,Mikael Samuelsson,2010-11,VAN,R,75,18,32,50,8,36,0.67,5,19,0,0,2,0,215,8.4,16:38,22.0,32.1
95,Martin Erat,2010-11,NSH,R,64,17,33,50,14,22,0.78,7,15,0,0,3,1,135,12.6,18:06,24.7,43.2
96,Christian Ehrhoff,2010-11,VAN,D,79,14,36,50,19,52,0.63,6,28,0,1,3,1,209,6.7,23:59,28.2,0.0
97,Dan Boyle,2010-11,SJS,D,76,9,41,50,2,67,0.66,4,27,0,0,2,0,199,4.5,26:14,28.8,0.0
98,Kris Letang,2010-11,PIT,D,82,8,42,50,15,101,0.61,4,24,0,1,2,1,236,3.4,24:02,25.0,100.0
99,Scott Hartnell,2010-11,PHI,L,82,24,25,49,14,142,0.60,4,10,0,0,4,0,177,13.6,16:36,21.1,50.0
100,Stephen Weiss,2010-11,FLA,C,76,21,28,49,-9,49,0.64,3,19,2,2,1,1,172,12.2,20:06,24.5,53.9
101,Tyler Ennis,2010-11,BUF,L,82,20,29,49,0,30,0.60,5,14,0,0,1,0,210,9.5,15:40,19.2,22.2
102,Alexandre Burrows,2010-11,VAN,R,72,26,22,48,26,77,0.67,1,1,1,2,4,0,152,17.1,17:02,25.3,42.9
103,Ryan Callahan,2010-11,NYR,R,60,23,25,48,-7,46,0.80,10,15,0,2,5,1,179,12.8,19:54,23.9,11.8
104,Chris Kunitz,2010-11,PIT,L,66,23,25,48,18,47,0.73,7,11,1,2,2,0,133,17.3,18:17,20.6,50.0
105,Marian Gaborik,2010-11,NYR,R,62,22,26,48,8,18,0.77,7,16,0,0,4,0,192,11.5,18:05,21.3,0.0
106,Patric Hornqvist,2010-11,NSH,R,79,21,27,48,11,47,0.61,6,14,0,0,5,0,265,7.9,15:44,20.4,48.9
107,Radim Vrbata,2010-11,PHX,R,79,19,29,48,5,20,0.61,10,17,0,0,2,1,240,7.9,16:22,20.4,28.6
108,Bryan Little,2010-11,ATL,C,76,18,30,48,11,33,0.63,2,10,2,3,1,1,158,11.4,18:27,25.1,46.3
109,Shea Weber,2010-11,NSH,D,82,16,32,48,7,56,0.59,6,17,1,1,3,1,254,6.3,25:19,29.0,0.0
110,Brooks Laich,2010-11,WSH,C,82,16,32,48,14,46,0.59,4,13,1,3,3,1,207,7.7,18:25,23.3,51.3
111,Mark Recchi,2010-11,BOS,R,81,14,34,48,13,35,0.59,6,17,0,1,6,1,132,10.6,16:06,20.1,53.6
112,Brent Seabrook,2010-11,CHI,D,82,9,39,48,0,47,0.59,5,20,0,2,1,0,135,6.7,24:23,29.7,0.0
113,Brian Rafalski,2010-11,DET,D,63,4,44,48,11,22,0.76,0,17,0,0,0,0,106,3.8,20:25,24.2,0.0
114,Ryan Smyth,2010-11,LAK,L,82,23,24,47,-1,35,0.57,9,14,0,0,2,0,195,11.8,18:02,22.5,43.2
115,Michael Cammalleri,2010-11,MTL,L,67,19,28,47,2,33,0.70,7,21,0,0,2,0,193,9.8,18:29,22.4,44.6
116,Antoine Vermette,2010-11,CBJ,C,82,19,28,47,0,60,0.57,3,10,1,1,3,1,183,10.4,18:49,24.7,55.6
117,Derick Brassard,2010-11,CBJ,C,74,17,30,47,-11,55,0.64,6,16,0,0,3,0,183,9.3,17:02,21.1,46.6
118,Tomas Kaberle,2010-11,"TOR, BOS",D,82,4,43,47,4,18,0.57,0,25,0,0,1,0,130,3.1,22:07,27.3,0.0
119,Brian Gionta,2010-11,MTL,R,82,29,17,46,3,24,0.56,7,11,2,2,6,0,298,9.7,19:37,24.5,32.2
120,Daniel Cleary,2010-11,DET,R,68,26,20,46,-1,20,0.68,5,8,0,0,8,1,192,13.5,16:38,22.4,38.5
121,Blake Comeau,2010-11,NYI,L,77,24,22,46,-17,43,0.60,5,12,1,1,3,1,182,13.2,18:41,22.8,31.3
122,Kris Versteeg,2010-11,"TOR, PHI",R,80,21,25,46,-9,53,0.57,6,14,1,1,0,0,180,11.7,17:44,21.5,48.5
123,Matt D'Agostini,2010-11,STL,R,82,21,25,46,8,40,0.56,6,14,0,0,5,0,163,12.9,14:46,20.3,38.2
124,Andrew Brunette,2010-11,MIN,L,82,18,28,46,-7,16,0.56,8,18,0,0,3,0,117,15.4,16:48,21.4,38.9
125,Brent Burns,2010-11,MIN,D,80,17,29,46,-10,98,0.57,8,14,0,1,3,1,170,10.0,25:03,31.9,50.0
126,Alex Goligoski,2010-11,"PIT, DAL",D,83,14,32,46,20,40,0.55,7,24,0,0,4,1,162,8.6,22:14,24.7,0.0
127,Jakub Voracek,2010-11,CBJ,R,80,14,32,46,-3,26,0.57,2,8,0,0,2,2,183,7.6,16:58,21.8,36.9
128,John-Michael Liles,2010-11,COL,D,76,6,40,46,-9,35,0.61,3,18,0,0,0,0,163,3.7,22:01,26.7,0.0
129,David Jones,2010-11,COL,R,77,27,18,45,-2,28,0.58,6,9,0,1,4,3,153,17.6,17:41,24.0,47.6
130,Dustin Penner,2010-11,"EDM, LAK",R,81,23,22,45,-12,47,0.56,6,8,1,1,3,1,173,13.3,18:07,24.0,42.8
131,James Neal,2010-11,"DAL, PIT",L,79,22,23,45,7,66,0.57,5,10,0,0,3,0,212,10.4,17:30,21.6,34.8
132,Derek Stepan,2010-11,NYR,C,82,21,24,45,8,20,0.55,3,10,0,0,3,0,166,12.7,16:27,19.3,38.5
133,Tyler Kennedy,2010-11,PIT,C,80,21,24,45,1,37,0.56,7,14,0,0,2,1,234,9.0,14:32,17.6,45.0
134,Andrei Kostitsyn,2010-11,MTL,L,81,20,25,45,3,36,0.56,5,11,0,0,6,1,196,10.2,15:53,20.3,0.0
135,Todd Bertuzzi,2010-11,DET,R,81,16,29,45,-7,71,0.56,2,7,0,0,2,0,138,11.6,15:57,21.3,45.0
136,Saku Koivu,2010-11,ANA,C,75,15,30,45,-8,36,0.60,4,15,0,0,3,0,104,14.4,19:08,27.2,52.8
137,Erik Karlsson,2010-11,OTT,D,75,13,32,45,-30,50,0.60,4,21,0,1,4,0,182,7.1,23:31,24.6,0.0
138,Duncan Keith,2010-11,CHI,D,82,7,38,45,-1,22,0.55,3,22,1,1,1,0,173,4.0,26:53,29.1,0.0
139,Artem Anisimov,2010-11,NYR,C,82,18,26,44,3,20,0.54,3,8,0,0,2,1,190,9.5,16:12,21.2,44.5
140,Blake Wheeler,2010-11,"BOS, ATL",R,81,18,26,44,10,46,0.54,0,5,0,0,2,0,179,10.1,16:15,20.4,35.1
141,Zdeno Chara,2010-11,BOS,D,81,14,30,44,33,88,0.54,8,15,1,2,2,0,264,5.3,25:26,29.3,0.0
142,Travis Zajac,2010-11,NJD,C,82,13,31,44,-6,24,0.54,2,10,1,2,1,1,173,7.5,19:47,25.9,55.3
143,Frans Nielsen,2010-11,NYI,C,71,13,31,44,13,38,0.62,0,8,7,8,1,0,156,8.3,17:46,23.8,46.2
144,Curtis Glencross,2010-11,CGY,L,79,24,19,43,6,59,0.54,3,5,2,3,4,0,149,16.1,16:15,22.0,40.4
145,Jarret Stoll,2010-11,LAK,C,82,20,23,43,-6,42,0.52,4,12,1,3,5,0,187,10.7,17:10,24.5,57.5
146,Evander Kane,2010-11,ATL,L,73,19,24,43,-12,68,0.59,4,8,0,0,2,0,234,8.1,17:52,22.9,40.6
147,Jordan Eberle,2010-11,EDM,R,69,18,25,43,-12,22,0.62,4,11,2,2,5,0,158,11.4,17:41,22.6,42.3
148,Alex Pietrangelo,2010-11,STL,D,79,11,32,43,18,19,0.54,4,14,0,1,1,0,161,6.8,22:00,28.2,0.0
149,Kevin Shattenkirk,2010-11,"COL, STL",D,72,9,34,43,-4,36,0.60,3,15,0,0,2,0,108,8.3,19:50,25.5,0.0
150,Brendan Morrison,2010-11,CGY,C,66,9,34,43,13,16,0.65,3,12,1,2,1,0,89,10.1,16:42,21.5,49.6
151,Mark Giordano,2010-11,CGY,D,82,8,35,43,-8,67,0.52,5,25,0,0,1,0,165,4.8,23:08,30.5,0.0
152,Taylor Hall,2010-11,EDM,L,65,22,20,42,-9,27,0.65,8,11,0,0,4,1,186,11.8,18:13,22.2,40.0
153,Tomas Kopecky,2010-11,CHI,R,81,15,27,42,-13,60,0.52,3,13,0,0,2,0,178,8.4,15:19,20.9,42.3
154,Sam Gagner,2010-11,EDM,C,68,15,27,42,-17,37,0.62,3,9,1,1,2,0,138,10.9,17:45,22.0,43.9
155,Ales Hemsky,2010-11,EDM,R,47,14,28,42,3,18,0.89,1,9,1,2,1,0,100,14.0,18:17,24.2,14.3
156,Tim Connolly,2010-11,BUF,C,68,13,29,42,-10,20,0.62,6,19,0,0,3,0,151,8.6,16:55,23.0,45.9
157,Jack Johnson,2010-11,LAK,D,82,5,37,42,-21,44,0.51,3,28,0,1,0,0,153,3.3,23:12,25.9,0.0
158,Devin Setoguchi,2010-11,SJS,R,72,22,19,41,-2,37,0.57,4,10,0,0,5,0,199,11.1,15:12,22.0,45.5
159,Brad Marchand,2010-11,BOS,L,77,21,20,41,25,51,0.53,2,3,5,6,2,0,149,14.1,13:59,18.8,32.0
160,Mike Santorelli,2010-11,FLA,C,82,20,21,41,-17,20,0.50,5,12,1,1,1,0,193,10.4,16:41,21.8,50.2
161,Michael Ryder,2010-11,BOS,R,79,18,23,41,-1,26,0.52,8,14,0,0,6,0,165,10.9,14:29,17.6,62.5
162,Rich Peverley,2010-11,"ATL, BOS",C,82,18,23,41,-17,37,0.50,6,12,2,3,3,0,201,8.9,18:15,23.3,55.9
163,David Legwand,2010-11,NSH,C,64,17,24,41,13,24,0.64,0,4,2,2,3,0,130,13.1,18:48,25.5,47.2
164,Nik Antropov,2010-11,ATL,C,76,16,25,41,-17,42,0.54,5,16,0,0,2,0,105,15.2,15:39,19.7,48.7
165,Mike Knuble,2010-11,WSH,R,79,24,16,40,10,36,0.51,7,12,1,2,1,1,203,11.8,17:53,22.2,30.3
166,David Booth,2010-11,FLA,L,82,23,17,40,-31,26,0.49,8,10,0,0,3,0,280,8.2,18:54,23.6,50.0
167,James van Riemsdyk,2010-11,PHI,L,75,21,19,40,15,35,0.53,3,4,0,0,4,0,173,12.1,14:32,19.1,0.0
168,Lauri Korpikoski,2010-11,PHX,L,79,19,21,40,17,20,0.51,0,1,2,4,4,0,103,18.4,15:32,20.8,43.9
169,Simon Gagne,2010-11,TBL,L,63,17,23,40,-12,20,0.63,7,15,0,0,3,1,154,11.0,16:53,21.8,37.5
170,Eric Belanger,2010-11,PHX,C,82,13,27,40,11,36,0.49,1,5,1,1,2,0,127,10.2,17:21,23.7,55.3
171,Sergei Samsonov,2010-11,"CAR, FLA",L,78,13,27,40,-2,14,0.51,4,13,0,0,1,0,123,10.6,15:27,19.9,27.3
172,Drew Doughty,2010-11,LAK,D,76,11,29,40,13,68,0.53,5,15,0,0,3,0,139,7.9,25:39,28.0,0.0
173,Joe Corvo,2010-11,CAR,D,82,11,29,40,-14,18,0.49,5,23,1,1,1,0,191,5.8,24:47,29.3,0.0
174,Dennis Wideman,2010-11,"FLA, WSH",D,75,10,30,40,-19,39,0.53,9,22,0,0,1,1,160,6.3,23:59,26.2,100.0
175,Cam Fowler,2010-11,ANA,D,76,10,30,40,-25,20,0.53,6,23,0,0,3,2,123,8.1,22:08,25.3,0.0
176,Matt Carle,2010-11,PHI,D,82,1,39,40,30,23,0.49,0,2,0,0,0,0,117,0.9,21:59,27.8,0.0
177,Valtteri Filppula,2010-11,DET,C,71,16,23,39,-1,22,0.55,4,8,0,0,5,0,115,13.9,16:43,21.9,51.5
178,Mason Raymond,2010-11,VAN,L,70,15,24,39,8,10,0.56,2,6,1,1,5,1,197,7.6,15:48,21.6,40.0
179,Anthony Stewart,2010-11,ATL,R,80,14,25,39,-10,55,0.49,5,10,0,0,2,1,141,9.9,14:58,20.6,38.9
180,Cory Stillman,2010-11,"FLA, CAR",L,65,12,27,39,5,24,0.60,3,12,0,0,2,0,116,10.3,16:55,21.4,45.9
181,Matt Cullen,2010-11,MIN,C,78,12,27,39,-14,34,0.50,5,21,4,4,2,0,150,8.0,18:02,23.2,56.1
182,Ryan Suter,2010-11,NSH,D,70,4,35,39,20,54,0.56,1,17,0,1,1,0,115,3.5,25:12,28.4,0.0
183,Lee Stempniak,2010-11,PHX,R,82,19,19,38,4,19,0.46,2,6,0,0,0,0,199,9.5,15:15,19.4,40.0
184,P.K. Subban,2010-11,MTL,D,77,14,24,38,-8,124,0.49,9,18,0,0,3,2,197,7.1,22:16,27.1,0.0
185,Ryan Malone,2010-11,TBL,L,54,14,24,38,-3,51,0.70,9,18,0,0,1,1,149,9.4,16:02,20.8,39.2
186,Pierre-Marc Bouchard,2010-11,MIN,C,59,12,26,38,-3,14,0.64,0,10,0,0,2,1,98,12.2,15:43,20.0,39.5
187,Michael Frolik,2010-11,"FLA, CHI",R,80,11,27,38,2,30,0.47,1,6,0,0,1,0,251,4.4,15:36,20.9,40.3
188,Scott Gomez,2010-11,MTL,C,80,7,31,38,-15,48,0.47,3,17,0,1,2,0,157,4.5,18:34,22.4,48.0
189,Tomas Holmstrom,2010-11,DET,L,73,18,19,37,-6,62,0.51,10,20,0,0,1,0,125,14.4,14:48,19.1,100.0
190,Pascal Dupuis,2010-11,PIT,R,81,17,20,37,16,59,0.46,0,0,4,5,3,0,171,9.9,16:52,20.6,21.4
191,Bryan Bickell,2010-11,CHI,L,78,17,20,37,6,40,0.47,2,3,0,0,2,0,130,13.1,13:50,20.3,25.0
192,Kyle Brodziak,2010-11,MIN,C,80,16,21,37,-4,56,0.46,2,4,1,4,1,0,126,12.7,15:47,21.7,48.9
193,Dave Bolland,2010-11,CHI,C,61,15,22,37,11,34,0.61,4,12,0,0,1,0,102,14.7,17:39,27.2,45.1
194,Evgeni Malkin,2010-11,PIT,C,43,15,22,37,-4,18,0.86,5,14,0,0,3,0,182,8.2,19:49,20.0,38.5
195,Niklas Kronwall,2010-11,DET,D,77,11,26,37,5,36,0.48,5,13,0,0,3,2,131,8.4,22:52,28.3,0.0
196,Tyler Myers,2010-11,BUF,D,80,10,27,37,0,40,0.46,3,14,0,0,5,2,122,8.2,22:27,28.3,0.0
197,Jiri Hudler,2010-11,DET,R,73,10,27,37,-7,28,0.51,3,12,0,0,2,0,105,9.5,13:40,18.2,44.3
198,John Carlson,2010-11,WSH,D,82,7,30,37,21,44,0.45,1,6,0,0,3,0,144,4.9,22:39,25.9,0.0
199,Kimmo Timonen,2010-11,PHI,D,82,6,31,37,11,36,0.45,1,16,2,2,0,0,147,4.1,22:28,28.5,0.0
200,Mike Fisher,2010-11,"OTT, NSH",C,82,19,17,36,-17,43,0.44,4,14,0,0,2,0,192,9.9,18:22,22.7,48.3
201,Troy Brouwer,2010-11,CHI,R,79,17,19,36,-2,38,0.46,7,13,0,0,5,0,122,13.9,15:06,20.9,48.0
