,Player,Season,Team,Pos,GP,G,A,P,+/-,PIM,P/GP,PPG,PPP,SHG,SHP,GWG,OTG,S,S%,TOI/GP,Shifts/GP,FOW%
21,Jeremy Roenick,1998-99,PHX,C,78,24,48,72,7,130,0.92,4,23,0,2,3,0,203,11.8,20:10,23.7,47.6
22,Dmitri Khristich,1998-99,BOS,R,79,29,42,71,11,48,0.90,13,20,1,1,6,0,144,20.1,19:46,20.8,44.7
23,Robert Reichel,1998-99,"NYI, PHX",C,83,26,43,69,-13,54,0.83,8,31,1,1,4,0,236,11.0,19:40,20.8,51.2
24,Keith Tkachuk,1998-99,PHX,L,68,36,32,68,22,151,1.00,11,17,2,4,7,0,258,14.0,20:59,24.1,47.7
25,Miroslav Satan,1998-99,BUF,R,81,40,26,66,24,44,0.81,13,21,3,3,6,1,208,19.2,20:49,22.7,55.5
26,Markus Naslund,1998-99,VAN,L,80,36,30,66,-13,74,0.82,15,28,2,3,3,0,205,17.6,19:57,23.1,57.1
27,Pierre Turgeon,1998-99,STL,C,67,31,34,65,4,36,0.97,10,19,0,0,5,1,193,16.1,19:07,23.1,50.0
28,Bill Guerin,1998-99,EDM,R,80,30,34,64,7,133,0.80,13,22,0,0,2,0,261,11.5,19:42,20.7,40.5
29,Bobby Holik,1998-99,NJD,C,78,27,37,64,16,119,0.82,5,14,0,0,8,1,253,10.7,17:34,20.3,53.6
30,Ray Whitney,1998-99,FLA,L,81,26,38,64,-3,18,0.79,7,24,0,0,6,0,193,13.5,18:20,21.0,43.8
31,Sergei Fedorov,1998-99,DET,C,77,26,37,63,9,66,0.82,6,19,2,2,3,0,224,11.6,19:21,22.5,51.7
32,Igor Larionov,1998-99,DET,C,75,14,49,63,13,48,0.84,4,22,2,4,2,0,83,16.9,17:20,19.3,49.8
33,Keith Primeau,1998-99,CAR,C,78,30,32,62,8,75,0.79,9,15,1,1,5,0,178,16.9,21:21,24.7,53.5
34,Steve Rucchin,1998-99,ANA,C,69,23,39,62,11,22,0.90,5,22,1,1,5,1,145,15.9,22:33,25.9,52.3
35,Al MacInnis,1998-99,STL,D,82,20,42,62,33,70,0.76,11,37,1,3,2,0,314,6.4,29:07,27.9,0.0
36,Wayne Gretzky,1998-99,NYR,C,70,9,53,62,-23,14,0.89,3,30,0,0,3,0,132,6.8,21:04,21.3,52.0
37,Alexei Zhamnov,1998-99,CHI,C,76,20,41,61,-10,50,0.80,8,25,1,2,2,0,200,10.0,21:30,24.9,48.9
38,Cliff Ronning,1998-99,"PHX, NSH",C,79,20,40,60,-3,42,0.76,10,23,0,0,4,0,257,7.8,19:19,20.2,47.9
39,Sergei Berezin,1998-99,TOR,L,76,37,22,59,16,12,0.78,9,12,1,2,4,0,263,14.1,15:32,16.2,57.7
40,Sami Kapanen,1998-99,CAR,R,81,24,35,59,-1,10,0.73,5,17,0,0,7,0,254,9.4,19:25,21.6,50.0
41,Brett Hull,1998-99,DAL,R,60,32,26,58,19,30,0.97,15,21,0,0,11,1,192,16.7,17:24,22.3,50.0
42,Brendan Shanahan,1998-99,DET,L,81,31,27,58,2,123,0.72,5,16,0,2,5,0,288,10.8,17:31,20.0,44.4
43,Vyacheslav Kozlov,1998-99,DET,L,79,29,29,58,10,45,0.73,6,20,1,3,4,1,209,13.9,16:02,18.6,36.8
44,Ray Sheppard,1998-99,CAR,R,74,25,33,58,4,16,0.78,5,13,0,0,4,0,188,13.3,18:12,20.1,71.4
45,Cory Stillman,1998-99,CGY,L,76,27,30,57,7,38,0.75,9,19,3,3,5,0,175,15.4,16:19,20.2,46.5
46,Brian Rolston,1998-99,NJD,R,82,24,33,57,11,14,0.70,5,14,5,5,3,0,210,11.4,18:49,23.1,45.1
47,Jeff Friesen,1998-99,SJS,L,78,22,35,57,3,42,0.73,10,24,1,3,3,0,215,10.2,19:25,23.6,33.3
48,Nicklas Lidstrom,1998-99,DET,D,81,14,43,57,14,14,0.70,6,29,2,4,3,0,205,6.8,26:31,27.1,0.0
49,Ray Bourque,1998-99,BOS,D,81,10,47,57,-7,34,0.70,8,39,0,1,3,0,262,3.8,29:31,26.0,0.0
50,Shawn McEachern,1998-99,OTT,L,77,31,25,56,8,46,0.73,7,13,0,0,4,0,223,13.9,18:45,23.7,48.5
51,Michael Peca,1998-99,BUF,C,82,27,29,56,7,81,0.68,10,19,0,1,8,1,199,13.6,20:44,24.1,49.4
52,Rick Tocchet,1998-99,PHX,R,81,26,30,56,5,147,0.69,6,15,1,1,5,1,178,14.6,18:34,20.8,25.0
53,Doug Gilmour,1998-99,CHI,C,72,16,40,56,-16,56,0.78,7,20,1,1,4,0,110,14.5,22:29,25.9,53.5
54,Fredrik Olausson,1998-99,ANA,D,74,16,40,56,17,30,0.76,10,43,0,0,2,0,121,13.2,19:47,22.4,0.0
55,German Titov,1998-99,PIT,C,72,11,45,56,18,34,0.78,3,19,1,1,3,0,113,9.7,19:31,22.3,39.0
56,Peter Bondra,1998-99,WSH,R,66,31,24,55,-1,56,0.83,6,15,3,4,5,0,284,10.9,20:35,21.6,0.0
57,John MacLean,1998-99,NYR,R,82,28,27,55,5,46,0.67,11,18,1,3,2,0,231,12.1,20:43,23.2,35.0
58,Joe Nieuwendyk,1998-99,DAL,C,67,28,27,55,11,34,0.82,8,18,0,0,8,1,157,17.8,15:33,20.9,63.2
59,Brian Leetch,1998-99,NYR,D,82,13,42,55,-7,42,0.67,4,29,0,0,1,0,184,7.1,29:52,29.0,0.0
60,Jason Arnott,1998-99,NJD,C,74,27,27,54,10,79,0.73,8,20,0,0,3,0,200,13.5,15:24,18.6,49.3
61,Marty McInnis,1998-99,"CGY, ANA",L,81,19,35,54,-15,42,0.67,11,28,1,2,5,0,146,13.0,18:36,23.0,45.9
62,Adam Oates,1998-99,WSH,C,59,12,42,54,-1,22,0.92,3,21,0,3,0,0,79,15.2,20:34,20.6,59.2
63,Phil Housley,1998-99,CGY,D,79,11,43,54,14,52,0.68,4,24,0,0,1,0,193,5.7,20:52,19.7,0.0
64,Adam Graves,1998-99,NYR,L,82,38,15,53,-12,47,0.65,14,20,2,3,7,3,239,15.9,20:33,23.2,51.3
65,Valeri Bure,1998-99,CGY,R,80,26,27,53,0,22,0.66,7,20,0,0,4,1,260,10.0,16:11,17.6,40.0
66,Alex Kovalev,1998-99,"NYR, PIT",R,77,23,30,53,2,49,0.69,6,15,1,1,5,1,191,12.0,20:23,21.9,43.4
67,Keith Jones,1998-99,"COL, PHI",R,78,20,33,53,23,98,0.68,3,7,0,0,3,1,135,14.8,16:29,19.9,46.3
68,Mark Recchi,1998-99,"MTL, PHI",R,71,16,37,53,-7,34,0.75,3,23,0,1,2,0,171,9.3,20:27,23.2,44.4
69,Derek King,1998-99,TOR,L,81,24,28,52,15,20,0.64,8,16,0,0,4,1,150,16.0,14:02,15.2,0.0
70,Scott Young,1998-99,STL,R,75,24,28,52,8,27,0.69,8,19,0,0,4,0,205,11.7,15:14,20.2,25.0
71,Ron Francis,1998-99,CAR,C,82,21,31,52,-2,34,0.63,8,18,0,0,2,0,133,15.8,21:55,24.7,51.5
72,Jere Lehtinen,1998-99,DAL,R,74,20,32,52,29,18,0.70,7,17,1,2,2,0,173,11.6,19:36,25.9,33.3
73,Larry Murphy,1998-99,DET,D,80,10,42,52,21,42,0.65,5,26,1,2,2,0,168,5.9,24:15,26.9,0.0
74,Jarome Iginla,1998-99,CGY,R,82,28,23,51,1,58,0.62,7,16,0,0,4,0,211,13.3,16:30,19.2,51.3
75,Claude Lemieux,1998-99,COL,R,82,27,24,51,0,102,0.62,11,25,0,1,8,1,292,9.2,21:14,25.7,41.9
76,Sergei Samsonov,1998-99,BOS,L,79,25,26,51,-6,18,0.65,6,16,0,0,8,0,160,15.6,16:23,17.2,0.0
77,Rob Niedermayer,1998-99,FLA,C,82,18,33,51,-13,50,0.62,6,16,1,1,3,0,142,12.7,21:17,25.4,47.1
78,Viktor Kozlov,1998-99,FLA,C,65,16,35,51,13,24,0.78,5,15,1,2,1,0,209,7.6,19:03,22.1,41.2
79,Eric Desjardins,1998-99,PHI,D,68,15,36,51,18,38,0.75,6,24,0,1,2,0,190,7.9,25:48,26.8,0.0
80,Sergei Zubov,1998-99,DAL,D,81,10,41,51,9,20,0.63,5,27,0,0,3,0,155,6.5,24:14,25.2,0.0
81,Ziggy Palffy,1998-99,NYI,R,50,22,28,50,-6,34,1.00,5,15,2,2,1,0,168,13.1,22:04,21.6,100.0
82,Michal Grosek,1998-99,BUF,L,76,20,30,50,21,102,0.66,4,12,0,0,3,0,140,14.3,17:14,19.9,60.0
83,Patrik Elias,1998-99,NJD,C,74,17,33,50,19,34,0.68,3,13,0,0,2,0,157,10.8,15:50,19.4,38.4
84,Greg Johnson,1998-99,NSH,C,68,16,34,50,-8,24,0.74,2,13,3,4,0,0,120,13.3,19:26,22.7,53.6
85,Andreas Dackell,1998-99,OTT,R,77,15,35,50,9,30,0.65,6,16,0,0,3,1,107,14.0,17:18,22.1,40.0
86,Adam Deadmarsh,1998-99,COL,R,66,22,27,49,-2,99,0.74,10,20,0,1,3,0,152,14.5,20:46,25.6,45.9
87,Vincent Damphousse,1998-99,"MTL, SJS",C,77,19,30,49,-4,50,0.64,6,20,2,3,3,0,190,10.0,20:17,24.0,48.8
88,Josef Beranek,1998-99,EDM,L,66,19,30,49,6,23,0.74,7,17,0,0,2,1,160,11.9,16:25,19.2,50.2
89,Boris Mironov,1998-99,"EDM, CHI",D,75,11,38,49,13,131,0.65,5,25,0,0,4,0,173,6.3,25:40,26.6,0.0
90,Wendel Clark,1998-99,"TBL, DET",L,77,32,16,48,-24,37,0.62,11,15,0,0,3,1,215,14.9,15:51,16.2,42.9
91,Sergei Krivokrasov,1998-99,NSH,R,70,25,23,48,-5,42,0.69,10,17,0,0,6,0,208,12.0,16:08,18.4,0.0
92,Joe Murphy,1998-99,SJS,R,76,25,23,48,10,73,0.63,7,15,0,0,2,0,176,14.2,14:45,18.8,40.0
93,Milan Hejduk,1998-99,COL,R,82,14,34,48,8,26,0.59,4,11,0,0,5,0,178,7.9,15:45,21.2,50.0
94,Darryl Sydor,1998-99,DAL,D,74,14,34,48,-1,50,0.65,9,35,0,0,2,0,163,8.6,21:16,24.4,100.0
95,Mark Messier,1998-99,VAN,C,59,13,35,48,-12,33,0.81,4,22,2,7,2,0,97,13.4,22:36,24.9,53.9
96,Magnus Arvedson,1998-99,OTT,L,80,21,26,47,33,50,0.59,0,0,4,5,6,0,136,15.4,17:08,23.4,20.0
97,Petr Nedved,1998-99,NYR,C,56,20,27,47,-6,50,0.84,9,16,1,1,3,1,153,13.1,20:31,22.5,52.5
98,Trevor Linden,1998-99,NYI,C,82,18,29,47,-14,32,0.57,8,20,1,3,1,0,167,10.8,21:29,22.7,50.2
99,Curtis Brown,1998-99,BUF,C,78,16,31,47,23,56,0.60,5,10,1,2,3,0,128,12.5,17:30,21.1,45.0
100,Igor Korolev,1998-99,TOR,C,66,13,34,47,11,46,0.71,1,10,0,0,2,0,99,13.1,18:06,19.0,42.0
101,Chris Pronger,1998-99,STL,D,67,13,33,46,3,113,0.69,8,25,0,1,0,0,172,7.5,30:36,29.8,0.0
102,Brendan Morrison,1998-99,NJD,C,76,13,33,46,-4,18,0.61,5,20,0,1,2,0,111,11.7,13:55,17.0,51.1
103,Scott Niedermayer,1998-99,NJD,D,72,11,35,46,16,26,0.64,1,21,1,1,3,0,161,6.8,24:40,23.5,15.4
104,Patrick Marleau,1998-99,SJS,C,81,21,24,45,10,24,0.56,4,10,0,0,4,0,134,15.7,15:11,18.3,43.4
105,Owen Nolan,1998-99,SJS,R,78,19,26,45,16,129,0.58,6,14,2,2,3,0,207,9.2,19:09,24.5,49.3
106,Scott Mellanby,1998-99,FLA,R,67,18,27,45,5,85,0.67,4,11,0,0,3,0,136,13.2,16:14,19.9,27.3
107,Alexander Mogilny,1998-99,VAN,R,59,14,31,45,0,58,0.76,3,15,2,5,1,0,110,12.7,20:35,23.5,23.4
108,Jamie Langenbrunner,1998-99,DAL,R,75,12,33,45,10,62,0.60,4,16,0,0,1,0,145,8.3,15:51,21.8,46.1
109,Marc Savard,1998-99,NYR,C,70,9,36,45,-7,38,0.64,4,19,0,0,1,0,116,7.8,14:35,18.0,48.4
110,Dan McGillis,1998-99,PHI,D,78,8,37,45,16,61,0.58,6,27,0,0,4,0,164,4.9,21:41,24.2,0.0
111,Robert Lang,1998-99,PIT,C,72,21,23,44,-10,24,0.61,7,12,0,0,3,0,137,15.3,16:24,19.3,44.8
112,Mike Grier,1998-99,EDM,R,82,20,24,44,5,54,0.54,3,5,2,2,1,0,143,14.0,15:57,20.7,20.6
113,Mike Johnson,1998-99,TOR,R,79,20,24,44,13,35,0.56,5,9,3,3,2,0,149,13.4,16:16,17.8,53.3
114,Chris Drury,1998-99,COL,C,79,20,24,44,9,62,0.56,6,13,0,0,3,0,138,14.5,13:15,19.1,46.9
115,Dixon Ward,1998-99,BUF,L,78,20,24,44,10,44,0.56,2,8,1,1,4,1,101,19.8,15:47,20.7,54.5
116,Saku Koivu,1998-99,MTL,C,65,14,30,44,-7,38,0.68,4,18,2,3,0,0,145,9.7,20:02,24.0,52.5
117,Valeri Kamensky,1998-99,COL,L,65,14,30,44,1,28,0.68,2,12,0,0,2,0,123,11.4,17:35,22.3,25.0
118,Kevin Stevens,1998-99,NYR,L,81,23,20,43,-10,64,0.53,8,14,0,0,3,0,136,16.9,15:12,18.4,45.5
119,Darcy Tucker,1998-99,TBL,R,82,21,22,43,-34,176,0.52,8,15,2,2,3,0,178,11.8,19:24,20.9,45.6
120,Radek Dvorak,1998-99,FLA,R,82,19,24,43,7,29,0.52,0,3,4,4,0,0,182,10.4,16:13,22.8,46.9
121,Greg Adams,1998-99,PHX,L,75,19,24,43,-1,26,0.57,5,11,0,1,3,0,176,10.8,17:22,20.9,52.9
122,Joe Juneau,1998-99,"WSH, BUF",C,72,15,28,43,-4,22,0.60,2,14,1,1,3,0,150,10.0,19:11,20.8,47.4
123,Niklas Sundstrom,1998-99,NYR,R,81,13,30,43,-2,20,0.53,1,4,2,2,3,0,89,14.6,19:11,23.0,40.4
124,Jason Woolley,1998-99,BUF,D,80,10,33,43,16,62,0.54,4,20,0,0,2,0,154,6.5,18:43,20.6,0.0
125,Eric Daze,1998-99,CHI,L,72,22,20,42,-13,22,0.58,8,17,0,0,2,0,189,11.6,16:16,20.6,0.0
126,Kip Miller,1998-99,PIT,C,77,19,23,42,1,22,0.55,1,6,0,0,4,2,125,15.2,16:55,20.5,44.7
127,Yanic Perreault,1998-99,"LAK, TOR",C,76,17,25,42,7,42,0.55,4,8,3,5,3,0,141,12.0,15:04,18.6,57.4
128,Gary Roberts,1998-99,CAR,L,77,14,28,42,2,178,0.55,1,5,1,1,4,1,138,10.1,19:36,22.5,46.7
129,Jan Hrdina,1998-99,PIT,C,82,13,29,42,-2,40,0.51,3,10,0,1,2,0,94,13.8,16:26,21.6,56.7
130,Scott Pellerin,1998-99,STL,L,80,20,21,41,1,42,0.51,0,2,5,6,4,0,138,14.5,17:18,23.3,66.7
131,Joe Thornton,1998-99,BOS,C,81,16,25,41,3,69,0.51,7,15,0,0,1,0,128,12.5,15:21,18.0,48.7
132,Anson Carter,1998-99,BOS,R,55,24,16,40,7,22,0.73,6,9,0,0,6,0,123,19.5,18:44,20.7,43.0
133,Steve Heinze,1998-99,BOS,R,73,22,18,40,7,30,0.55,9,14,0,0,3,0,146,15.1,15:48,18.2,0.0
134,Steve Sullivan,1998-99,TOR,L,63,20,20,40,12,28,0.63,4,11,0,0,5,0,110,18.2,14:12,15.4,44.4
135,Andrei Kovalenko,1998-99,"EDM, PHI, CAR",R,74,19,21,40,-6,32,0.54,3,13,0,0,4,1,104,18.3,14:16,16.8,0.0
136,Pat Falloon,1998-99,EDM,R,82,17,23,40,-4,20,0.49,8,15,0,0,2,0,152,11.2,14:42,17.5,48.3
137,Bryan Smolinski,1998-99,NYI,C,82,16,24,40,-7,49,0.49,7,15,0,0,3,0,223,7.2,19:19,20.4,48.3
138,Sebastien Bordeleau,1998-99,NSH,C,72,16,24,40,-14,26,0.56,1,4,2,2,3,1,168,9.5,15:18,20.8,57.1
139,Scott Walker,1998-99,NSH,R,71,15,25,40,0,103,0.56,0,2,1,2,2,0,96,15.6,16:21,20.0,48.3
140,Darren McCarty,1998-99,DET,R,69,14,26,40,10,108,0.58,6,9,0,1,1,0,140,10.0,17:04,20.6,33.3
141,Teppo Numminen,1998-99,PHX,D,82,10,30,40,3,30,0.49,1,16,0,2,0,0,156,6.4,24:26,28.3,0.0
142,Rem Murray,1998-99,EDM,L,78,21,18,39,4,20,0.50,4,9,1,2,4,0,116,18.1,15:50,19.6,48.1
143,Craig Conroy,1998-99,STL,C,69,14,25,39,14,38,0.57,0,0,1,3,1,0,134,10.4,16:39,24.1,54.6
144,Mike Ricci,1998-99,SJS,C,82,13,26,39,1,68,0.48,2,7,1,1,2,0,98,13.3,15:23,21.8,49.6
145,Mariusz Czerkawski,1998-99,NYI,R,78,21,17,38,-10,14,0.49,4,9,0,0,1,0,205,10.2,14:18,15.9,0.0
146,Marco Sturm,1998-99,SJS,L,78,16,22,38,7,52,0.49,3,11,2,4,3,1,140,11.4,15:23,21.3,45.0
147,Mikael Renberg,1998-99,"TBL, PHI",R,66,15,23,38,5,18,0.58,6,10,0,0,2,0,154,9.7,15:51,18.2,66.7
148,Kevin Hatcher,1998-99,PIT,D,66,11,27,38,11,24,0.58,4,15,2,2,3,1,131,8.4,24:38,26.1,50.0
149,Mark Parrish,1998-99,FLA,R,73,24,13,37,-6,25,0.51,5,9,0,0,5,0,129,18.6,13:59,17.8,0.0
150,Andreas Johansson,1998-99,OTT,L,69,21,16,37,1,34,0.54,7,15,0,0,6,0,144,14.6,14:39,18.8,22.2
151,Randy McKay,1998-99,NJD,R,70,17,20,37,10,143,0.53,3,7,0,0,5,0,136,12.5,16:06,18.8,0.0
152,Claude Lapointe,1998-99,NYI,C,82,14,23,37,-19,62,0.45,2,4,2,4,1,0,134,10.4,19:21,22.5,56.6
153,Nelson Emerson,1998-99,"CAR, CHI, OTT",R,65,13,24,37,8,51,0.57,3,10,0,0,1,0,188,6.9,16:45,20.7,42.0
154,Andrew Cassels,1998-99,CGY,C,70,12,25,37,-12,18,0.53,4,15,1,4,3,1,97,12.4,18:58,23.5,51.0
155,Robert Svehla,1998-99,FLA,D,80,8,29,37,-13,83,0.46,4,16,0,3,0,0,157,5.1,24:45,28.6,0.0
156,Doug Weight,1998-99,EDM,C,43,6,31,37,-8,12,0.86,1,16,0,0,0,0,79,7.6,19:51,20.6,49.5
157,Stu Barnes,1998-99,"PIT, BUF",C,81,20,16,36,-11,30,0.44,13,17,0,0,3,0,180,11.1,17:58,19.3,51.8
158,Donald Audette,1998-99,LAK,R,49,18,18,36,7,51,0.73,6,15,0,0,2,0,152,11.8,16:50,18.0,50.0
159,Brian Bellows,1998-99,WSH,L,76,17,19,36,-12,26,0.47,8,11,0,0,3,1,166,10.2,15:14,16.6,0.0
160,Bill Muckalt,1998-99,VAN,R,73,16,20,36,-9,98,0.49,4,11,2,2,1,0,119,13.4,15:24,19.3,55.9
161,Todd Marchant,1998-99,EDM,C,82,14,22,36,3,65,0.44,3,5,1,1,2,0,183,7.6,16:47,21.4,50.0
162,Vinny Prospal,1998-99,OTT,L,79,10,26,36,8,58,0.46,2,10,0,0,3,0,114,8.8,13:03,17.3,56.2
163,Chris Chelios,1998-99,"CHI, DET",D,75,9,27,36,1,93,0.48,3,14,1,2,1,0,187,4.8,26:39,27.7,25.0
164,Mike Knuble,1998-99,NYR,R,82,15,20,35,-7,26,0.43,3,9,0,0,1,0,113,13.3,14:52,17.4,100.0
165,Rob Blake,1998-99,LAK,D,62,12,23,35,-7,128,0.56,5,11,1,2,2,0,216,5.5,24:52,26.9,0.0
166,Mattias Ohlund,1998-99,VAN,D,74,9,26,35,-19,83,0.47,2,17,1,1,1,0,129,7.0,26:04,28.9,0.0
167,Andrei Nikolishin,1998-99,WSH,C,73,8,27,35,0,28,0.48,0,7,1,2,1,0,121,6.6,17:34,19.9,52.5
168,Jason York,1998-99,OTT,D,79,4,31,35,17,48,0.44,2,16,0,1,0,0,177,2.3,23:49,30.1,0.0
169,Adrian Aucoin,1998-99,VAN,D,82,23,11,34,-14,77,0.41,18,21,2,2,3,0,174,13.2,23:52,25.9,100.0
170,Brian Holzinger,1998-99,BUF,C,81,17,17,34,2,45,0.42,5,10,0,1,2,0,143,11.9,16:31,20.4,50.3
171,Pat Verbeek,1998-99,DAL,R,78,17,17,34,11,133,0.44,8,14,0,0,2,0,134,12.7,14:34,19.5,100.0
172,Martin Rucinsky,1998-99,MTL,L,73,17,17,34,-25,50,0.47,5,11,0,1,1,0,180,9.4,18:12,23.0,50.0
173,Vladimir Malakhov,1998-99,MTL,D,62,13,21,34,-7,77,0.55,8,17,0,1,3,0,143,9.1,23:29,24.4,0.0
174,Tomas Holmstrom,1998-99,DET,L,82,13,21,34,-11,69,0.41,5,14,0,0,4,0,100,13.0,12:22,14.9,0.0
175,Jozef Stumpel,1998-99,LAK,L,64,13,21,34,-18,10,0.53,1,6,0,2,1,0,131,9.9,19:44,22.0,54.0
176,Mathieu Schneider,1998-99,NYR,D,75,10,24,34,-19,71,0.45,5,20,0,0,2,0,159,6.3,24:35,27.3,0.0
177,Bryan Berard,1998-99,"NYI, TOR",D,69,9,25,34,1,48,0.49,4,18,0,0,5,2,135,6.7,23:35,23.1,0.0
178,Chris Gratton,1998-99,"PHI, TBL",C,78,8,26,34,-28,143,0.44,1,8,0,2,1,0,181,4.4,17:02,19.7,53.4
179,Derek Morris,1998-99,CGY,D,71,7,27,34,4,73,0.48,3,10,0,0,2,0,150,4.7,20:44,23.0,0.0
180,Alexander Selivanov,1998-99,"TBL, EDM",R,72,14,19,33,-8,42,0.46,2,11,0,0,1,0,177,7.9,14:49,16.1,60.0
181,Daymond Langkow,1998-99,"TBL, PHI",C,78,14,19,33,-8,39,0.42,4,9,1,1,2,0,149,9.4,15:45,18.1,48.1
182,Stephane Richer,1998-99,TBL,R,64,12,21,33,-10,22,0.52,3,5,2,3,1,0,139,8.6,16:47,19.0,31.3
183,Daniel Alfredsson,1998-99,OTT,R,58,11,22,33,8,14,0.57,3,11,0,0,5,0,163,6.7,17:22,20.7,57.1
184,Alexei Zhitnik,1998-99,BUF,D,81,7,26,33,-6,96,0.41,3,16,1,1,2,0,185,3.8,25:39,26.6,0.0
185,Radek Bonk,1998-99,OTT,C,81,16,16,32,15,48,0.40,0,0,1,2,6,0,110,14.5,13:44,19.8,50.1
186,Tomas Sandstrom,1998-99,ANA,R,58,15,17,32,-5,42,0.55,7,12,0,0,2,0,107,14.0,17:22,23.1,25.0
187,Tom Fitzgerald,1998-99,NSH,R,80,13,19,32,-18,48,0.40,0,2,0,2,1,0,180,7.2,17:17,22.5,52.3
188,Shayne Corson,1998-99,MTL,L,63,12,20,32,-10,147,0.51,7,16,0,0,4,0,142,8.5,20:42,24.1,45.1
189,Bill Houlder,1998-99,SJS,D,76,9,23,32,8,40,0.42,7,19,0,0,5,0,115,7.8,22:08,24.3,0.0
190,Roman Hamrlik,1998-99,EDM,D,75,8,24,32,9,70,0.43,3,17,0,0,0,0,172,4.7,23:49,26.3,0.0
191,Sandis Ozolinsh,1998-99,COL,D,39,7,25,32,10,22,0.82,4,21,0,0,3,1,81,8.6,22:06,23.7,0.0
192,Sergei Gonchar,1998-99,WSH,D,53,21,10,31,1,57,0.58,13,17,1,2,3,0,180,11.7,23:55,25.0,0.0
193,Jeff O'Neill,1998-99,CAR,C,75,16,15,31,3,66,0.41,4,10,0,0,2,0,121,13.2,16:44,20.1,45.6
194,Freddy Modin,1998-99,TOR,L,67,16,15,31,14,35,0.46,1,2,0,0,3,1,108,14.8,13:34,15.3,50.0
195,Glen Murray,1998-99,LAK,R,61,16,15,31,-14,36,0.51,3,6,3,3,3,0,173,9.2,20:33,22.0,25.0
196,Benoit Brunet,1998-99,MTL,L,60,14,17,31,-1,31,0.52,4,6,2,3,0,0,115,12.2,17:47,22.9,41.6
197,Ryan Smyth,1998-99,EDM,L,71,13,18,31,0,62,0.44,6,12,0,0,2,0,161,8.1,14:26,16.6,20.0
198,Ray Ferraro,1998-99,LAK,C,65,13,18,31,0,59,0.48,4,6,0,1,4,1,84,15.5,14:34,16.9,47.8
199,Rene Corbet,1998-99,"COL, CGY",L,73,13,18,31,1,68,0.42,3,10,0,0,1,0,127,10.2,13:25,19.7,45.1
200,Grant Marshall,1998-99,DAL,R,82,13,18,31,1,85,0.38,2,5,0,0,4,0,112,11.6,12:39,17.5,50.0
201,Patric Kjellberg,1998-99,NSH,L,71,11,20,31,-13,24,0.44,2,10,0,0,2,0,103,10.7,17:41,20.1,37.3
