,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Detroit Red Wings,1950-51,70,44,13,13,,101,0,.721,236,139,0,3.37,1.99,--,--,--,--,--
1,2,Toronto Maple Leafs,1950-51,70,41,16,13,,95,0,.679,212,138,0,3.03,1.97,--,--,--,--,--
2,3,Montréal Canadiens,1950-51,70,25,30,15,,65,0,.464,173,184,0,2.47,2.63,--,--,--,--,--
3,4,Boston Bruins,1950-51,70,22,30,18,,62,0,.443,178,197,0,2.54,2.81,--,--,--,--,--
4,5,New York Rangers,1950-51,70,20,29,21,,61,0,.436,169,201,0,2.41,2.87,--,--,--,--,--
5,6,Chicago Blackhawks,1950-51,70,13,47,10,,36,0,.257,171,280,0,2.44,4.00,--,--,--,--,--
