,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Detroit Red Wings,1956-57,70,38,20,12,,88,0,.629,198,157,0,2.83,2.24,--,--,30.2,30.8,--
1,2,Montréal Canadiens,1956-57,70,35,23,12,,82,0,.586,210,155,0,3.00,2.21,--,--,32.2,25.3,--
2,3,Boston Bruins,1956-57,70,34,24,12,,80,0,.571,195,174,0,2.79,2.49,--,--,31.8,29.1,--
3,4,New York Rangers,1956-57,70,26,30,14,,66,0,.471,184,227,0,2.63,3.24,--,--,26.4,33.3,--
4,5,Toronto Maple Leafs,1956-57,70,21,34,15,,57,0,.407,174,192,0,2.49,2.74,--,--,30.4,28.1,--
5,6,Chicago Blackhawks,1956-57,70,16,39,15,,47,0,.336,169,225,0,2.41,3.21,--,--,27.4,31.6,--
