,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Toronto Maple Leafs,1933-34,48,26,13,9,,61,0,.635,174,119,0,3.63,2.48,--,--,--,--,--
1,2,Detroit Red Wings,1933-34,48,24,14,10,,58,0,.604,113,98,0,2.35,2.04,--,--,--,--,--
2,3,Chicago Blackhawks,1933-34,48,20,17,11,,51,0,.531,88,83,0,1.83,1.73,--,--,--,--,--
3,4,Montréal Canadiens,1933-34,48,22,20,6,,50,0,.521,99,101,0,2.06,2.10,--,--,--,--,--
4,5,New York Rangers,1933-34,48,21,19,8,,50,0,.521,120,113,0,2.50,2.35,--,--,--,--,--
5,6,Montreal Maroons,1933-34,48,19,18,11,,49,0,.510,117,122,0,2.44,2.54,--,--,--,--,--
6,7,Boston Bruins,1933-34,48,18,25,5,,41,0,.427,111,130,0,2.31,2.71,--,--,--,--,--
7,8,New York Americans,1933-34,48,15,23,10,,40,0,.417,104,132,0,2.17,2.75,--,--,--,--,--
8,9,Ottawa Senators (1917),1933-34,48,13,29,6,,32,0,.333,115,143,0,2.40,2.98,--,--,--,--,--
