,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Ottawa Senators (1917),1918-19,18,12,6,0,,24,0,.667,71,53,0,3.94,2.94,--,--,--,--,--
1,2,Montréal Canadiens,1918-19,18,10,8,0,,20,0,.556,88,78,0,4.89,4.33,--,--,--,--,--
2,3,Toronto Arenas,1918-19,18,5,13,0,,10,0,.278,64,92,0,3.56,5.11,--,--,--,--,--
