,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Detroit Red Wings,1951-52,70,44,14,12,,100,0,.714,215,133,0,3.07,1.90,--,--,--,--,--
1,2,Montréal Canadiens,1951-52,70,34,26,10,,78,0,.557,195,164,0,2.79,2.34,--,--,--,--,--
2,3,Toronto Maple Leafs,1951-52,70,29,25,16,,74,0,.529,168,157,0,2.40,2.24,--,--,--,--,--
3,4,Boston Bruins,1951-52,70,25,29,16,,66,0,.471,162,176,0,2.31,2.51,--,--,--,--,--
4,5,New York Rangers,1951-52,70,23,34,13,,59,0,.421,192,219,0,2.74,3.13,--,--,--,--,--
5,6,Chicago Blackhawks,1951-52,70,17,44,9,,43,0,.307,158,241,0,2.26,3.44,--,--,--,--,--
