,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Hamilton Tigers,1924-25,30,19,10,1,,39,0,.650,90,60,0,3.00,2.00,--,--,--,--,--
1,2,Toronto St. Patricks,1924-25,30,19,11,0,,38,0,.633,90,84,0,3.00,2.80,--,--,--,--,--
2,3,Montréal Canadiens,1924-25,30,17,11,2,,36,0,.600,93,56,0,3.10,1.87,--,--,--,--,--
3,4,Ottawa Senators (1917),1924-25,30,17,12,1,,35,0,.583,83,66,0,2.77,2.20,--,--,--,--,--
4,5,Montreal Maroons,1924-25,30,9,19,2,,20,0,.333,45,65,0,1.50,2.17,--,--,--,--,--
5,6,Boston Bruins,1924-25,30,6,24,0,,12,0,.200,49,119,0,1.63,3.97,--,--,--,--,--
