,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Toronto Maple Leafs,1934-35,48,30,14,4,,64,0,.667,157,111,0,3.27,2.31,--,--,--,--,--
1,2,Boston Bruins,1934-35,48,26,16,6,,58,0,.604,129,112,0,2.69,2.33,--,--,--,--,--
2,3,Chicago Blackhawks,1934-35,48,26,17,5,,57,0,.594,118,88,0,2.46,1.83,--,--,--,--,--
3,4,Montreal Maroons,1934-35,48,24,19,5,,53,0,.552,123,92,0,2.56,1.92,--,--,--,--,--
4,5,New York Rangers,1934-35,48,22,20,6,,50,0,.521,137,139,0,2.85,2.90,--,--,--,--,--
5,6,Detroit Red Wings,1934-35,48,19,22,7,,45,0,.469,127,114,0,2.65,2.38,--,--,--,--,--
6,7,Montréal Canadiens,1934-35,48,19,23,6,,44,0,.458,110,145,0,2.29,3.02,--,--,--,--,--
7,8,New York Americans,1934-35,48,12,27,9,,33,0,.344,100,142,0,2.08,2.96,--,--,--,--,--
8,9,St. Louis Eagles,1934-35,48,11,31,6,,28,0,.292,86,144,0,1.79,3.00,--,--,--,--,--
