,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Montréal Canadiens,1960-61,70,41,19,10,,92,0,.657,254,188,0,3.63,2.69,--,--,35.3,29.2,--
1,2,Toronto Maple Leafs,1960-61,70,39,19,12,,90,0,.643,234,176,0,3.34,2.51,--,--,31.7,32.2,--
2,3,Chicago Blackhawks,1960-61,70,29,24,17,,75,0,.536,198,180,0,2.83,2.57,--,--,31.2,31.5,--
3,4,Detroit Red Wings,1960-61,70,25,29,16,,66,0,.471,195,215,0,2.79,3.07,--,--,34.2,29.0,--
4,5,New York Rangers,1960-61,70,22,38,10,,54,0,.386,204,248,0,2.91,3.54,--,--,30.4,37.2,--
5,6,Boston Bruins,1960-61,70,15,42,13,,43,0,.307,176,254,0,2.51,3.63,--,--,30.6,34.0,--
