,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Boston Bruins,1940-41,48,27,8,13,,67,0,.698,168,102,0,3.50,2.13,--,--,--,--,--
1,2,Toronto Maple Leafs,1940-41,48,28,14,6,,62,0,.646,145,99,0,3.02,2.06,--,--,--,--,--
2,3,Detroit Red Wings,1940-41,48,21,16,11,,53,0,.552,112,102,0,2.33,2.13,--,--,--,--,--
3,4,New York Rangers,1940-41,48,21,19,8,,50,0,.521,143,125,0,2.98,2.60,--,--,--,--,--
4,5,Chicago Blackhawks,1940-41,48,16,25,7,,39,0,.406,112,139,0,2.33,2.90,--,--,--,--,--
5,6,Montréal Canadiens,1940-41,48,16,26,6,,38,0,.396,121,147,0,2.52,3.06,--,--,--,--,--
6,7,New York Americans,1940-41,48,8,29,11,,27,0,.281,99,186,0,2.06,3.88,--,--,--,--,--
