,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Montréal Canadiens,1965-66,70,41,21,8,,90,0,.643,239,173,0,3.41,2.47,--,--,33.7,28.0,--
1,2,Chicago Blackhawks,1965-66,70,37,25,8,,82,0,.586,240,187,0,3.43,2.67,--,--,29.8,31.3,--
2,3,Toronto Maple Leafs,1965-66,70,34,25,11,,79,0,.564,208,187,0,2.97,2.67,--,--,33.2,32.6,--
3,4,Detroit Red Wings,1965-66,70,31,27,12,,74,0,.529,221,194,0,3.16,2.77,--,--,32.4,28.8,--
4,5,Boston Bruins,1965-66,70,21,43,6,,48,0,.343,174,275,0,2.49,3.93,--,--,29.1,35.8,--
5,6,New York Rangers,1965-66,70,18,41,11,,47,0,.336,195,261,0,2.79,3.73,--,--,30.9,32.6,--
