,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Detroit Red Wings,1952-53,70,36,16,18,,90,0,.643,222,133,0,3.17,1.90,--,--,--,--,--
1,2,Montréal Canadiens,1952-53,70,28,23,19,,75,0,.536,155,148,0,2.21,2.11,--,--,--,--,--
2,3,Boston Bruins,1952-53,70,28,29,13,,69,0,.493,152,172,0,2.17,2.46,--,--,--,--,--
3,4,Chicago Blackhawks,1952-53,70,27,28,15,,69,0,.493,169,175,0,2.41,2.50,--,--,--,--,--
4,5,Toronto Maple Leafs,1952-53,70,27,30,13,,67,0,.479,156,167,0,2.23,2.39,--,--,--,--,--
5,6,New York Rangers,1952-53,70,17,37,16,,50,0,.357,152,211,0,2.17,3.01,--,--,--,--,--
