,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Ottawa Senators (1917),1923-24,24,16,8,0,,32,0,.667,74,54,0,3.08,2.25,--,--,--,--,--
1,2,Montréal Canadiens,1923-24,24,13,11,0,,26,0,.542,59,48,0,2.46,2.00,--,--,--,--,--
2,3,Toronto St. Patricks,1923-24,24,10,14,0,,20,0,.417,59,85,0,2.46,3.54,--,--,--,--,--
3,4,Hamilton Tigers,1923-24,24,9,15,0,,18,0,.375,63,68,0,2.63,2.83,--,--,--,--,--
