,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Toronto Arenas,1917-18,22,13,9,0,,26,0,.591,108,109,0,4.91,4.95,--,--,--,--,--
1,2,Montréal Canadiens,1917-18,22,13,9,0,,26,0,.591,115,84,0,5.23,3.82,--,--,--,--,--
2,3,Ottawa Senators (1917),1917-18,22,9,13,0,,18,0,.409,102,114,0,4.64,5.18,--,--,--,--,--
3,4,Montreal Wanderers,1917-18,6,1,5,0,,2,0,.167,17,35,0,2.83,5.83,--,--,--,--,--
