,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Montréal Canadiens,1943-44,50,38,5,7,,83,0,.830,234,109,0,4.68,2.18,--,--,--,--,--
1,2,Detroit Red Wings,1943-44,50,26,18,6,,58,0,.580,214,177,0,4.28,3.54,--,--,--,--,--
2,3,Toronto Maple Leafs,1943-44,50,23,23,4,,50,0,.500,214,174,0,4.28,3.48,--,--,--,--,--
3,4,Chicago Blackhawks,1943-44,50,22,23,5,,49,0,.490,178,187,0,3.56,3.74,--,--,--,--,--
4,5,Boston Bruins,1943-44,50,19,26,5,,43,0,.430,223,268,0,4.46,5.36,--,--,--,--,--
5,6,New York Rangers,1943-44,50,6,39,5,,17,0,.170,162,310,0,3.24,6.20,--,--,--,--,--
