,Index,Team,Season,GP,W,L,T,OT,P,ROW,P%,GF,GA,S/O Win,GF/GP,GA/GP,PP%,PK%,Shots/GP,SA/GP,FOW%
0,1,Detroit Red Wings,1964-65,70,40,23,7,,87,0,.621,224,175,0,3.20,2.50,--,--,35.0,27.9,--
1,2,Montréal Canadiens,1964-65,70,36,23,11,,83,0,.593,211,185,0,3.01,2.64,--,--,33.0,28.2,--
2,3,Chicago Blackhawks,1964-65,70,34,28,8,,76,0,.543,224,176,0,3.20,2.51,--,--,30.0,31.2,--
3,4,Toronto Maple Leafs,1964-65,70,30,26,14,,74,0,.529,204,173,0,2.91,2.47,--,--,31.2,30.7,--
4,5,New York Rangers,1964-65,70,20,38,12,,52,0,.371,179,246,0,2.56,3.51,--,--,28.7,33.9,--
5,6,Boston Bruins,1964-65,70,21,43,6,,48,0,.343,166,253,0,2.37,3.61,--,--,28.9,34.9,--
